sw2501A-ms98-a-0002,2.188750,2.769625,okay,B,b,u-2-1
sw2501A-ms98-a-0017,59.574625,59.904625,painting,I,sd,u-22-2
sw2501A-ms98-a-0017,59.904625,60.120750,there,I,sd,u-22-2
sw2501A-ms98-a-0017,60.471000,60.624625,it's,B,sd,u-22-3
sw2501A-ms98-a-0017,60.624625,60.814625,more,I,sd,u-22-3
sw2501A-ms98-a-0017,60.814625,61.344625,trim,I,sd,u-22-3
sw2501A-ms98-a-0017,61.344625,61.634625,because,I,sd,u-22-3
sw2501A-ms98-a-0017,61.634625,61.734625,it,I,sd,u-22-3
sw2501A-ms98-a-0017,61.734625,62.118125,has,I,sd,u-22-3
sw2501A-ms98-a-0017,62.459250,62.640000,some,I,sd,u-22-3
sw2501A-ms98-a-0017,62.640000,62.724625,of,I,sd,u-22-3
sw2501A-ms98-a-0017,62.724625,62.784625,the,I,sd,u-22-3
sw2501A-ms98-a-0017,62.784625,63.144625,old,I,sd,u-22-3
sw2501A-ms98-a-0017,63.144625,64.032250,asbestos,I,sd,u-22-3
sw2501A-ms98-a-0017,64.032250,64.827250,shingles,I,sd,u-22-3
sw2501A-ms98-a-0018,65.181125,65.324625,on,B,+,u-24-1
sw2501A-ms98-a-0018,65.324625,65.404625,the,I,+,u-24-1
sw2501A-ms98-a-0018,65.404625,65.764625,back,I,+,u-24-1
sw2501A-ms98-a-0018,65.764625,65.894625,and,I,+,u-24-1
sw2501A-ms98-a-0018,65.894625,66.074625,there's,I,+,u-24-1
sw2501A-ms98-a-0018,66.074625,66.214625,some,I,+,u-24-1
sw2501A-ms98-a-0018,66.214625,66.394625,sort,I,+,u-24-1
sw2501A-ms98-a-0018,66.394625,66.454625,of,I,+,u-24-1
sw2501A-ms98-a-0018,66.454625,66.804625,stone,I,+,u-24-1
sw2501A-ms98-a-0018,66.804625,66.874625,or,I,+,u-24-1
sw2501A-ms98-a-0018,66.874625,67.184625,something,I,+,u-24-1
sw2501A-ms98-a-0018,67.184625,67.274625,in,I,+,u-24-1
sw2501A-ms98-a-0018,67.274625,67.334625,the,I,+,u-24-1
sw2501A-ms98-a-0018,67.334625,67.664625,front,I,+,u-24-1
sw2501A-ms98-a-0018,67.664625,67.864625,so,B,sd,u-24-2
sw2501A-ms98-a-0018,67.864625,68.004625,there,I,sd,u-24-2
sw2501A-ms98-a-0018,68.004625,68.274625,isn't,I,sd,u-24-2
sw2501A-ms98-a-0018,68.274625,68.414625,as,I,sd,u-24-2
sw2501A-ms98-a-0018,68.414625,68.759375,much,I,sd,u-24-2
sw2501A-ms98-a-0018,69.181250,69.544625,wood,I,sd,u-24-2
sw2501A-ms98-a-0018,69.544625,69.694625,that,I,sd,u-24-2
sw2501A-ms98-a-0018,69.694625,69.944625,has,I,sd,u-24-2
sw2501A-ms98-a-0018,69.944625,70.064625,to,I,sd,u-24-2
sw2501A-ms98-a-0018,70.064625,70.164625,be,I,sd,u-24-2
sw2501A-ms98-a-0018,70.164625,70.586750,painted,I,sd,u-24-2
sw2501A-ms98-a-0018,70.964000,71.559250,um,B,%,u-24-3
sw2501A-ms98-a-0019,71.938250,72.159375,but,I,%,u-24-3
sw2501A-ms98-a-0019,72.362250,72.516500,i[t]-,I,%,u-24-3
sw2501A-ms98-a-0019,72.617000,72.912250,it,I,%,u-24-3
sw2501A-ms98-a-0019,73.002250,73.062250,the,B,sd,u-24-4
sw2501A-ms98-a-0019,73.062250,73.522250,problem,I,sd,u-24-4
sw2501A-ms98-a-0019,73.522250,73.722250,is,I,sd,u-24-4
sw2501A-ms98-a-0019,73.722250,73.912250,that,I,sd,u-24-4
sw2501A-ms98-a-0019,73.912250,74.052250,it,I,sd,u-24-4
sw2501A-ms98-a-0019,74.052250,74.345750,hits,I,sd,u-24-4
sw2501A-ms98-a-0019,74.545375,74.717250,the,I,sd,u-24-4
sw2501A-ms98-a-0019,74.717250,74.862250,sun,I,sd,u-24-4
sw2501A-ms98-a-0019,74.862250,75.092250,hits,I,sd,u-24-4
sw2501A-ms98-a-0019,75.092250,75.288875,it,I,sd,u-24-4
sw2501A-ms98-a-0019,75.756000,76.022250,so,B,sd,u-24-5
sw2501A-ms98-a-0019,76.022250,76.882250,preparing,I,sd,u-24-5
sw2501A-ms98-a-0019,76.882250,77.082250,it,I,sd,u-24-5
sw2501A-ms98-a-0019,77.082250,77.182250,is,I,sd,u-24-5
sw2501A-ms98-a-0019,77.182250,77.252250,a,I,sd,u-24-5
sw2501A-ms98-a-0019,77.252250,77.402250,real,I,sd,u-24-5
sw2501A-ms98-a-0019,77.402250,77.832250,problem,I,sd,u-24-5
sw2501A-ms98-a-0019,77.832250,78.022250,you've,B,sd,u-26-1
sw2501A-ms98-a-0019,78.022250,78.222250,got,I,sd,u-26-1
sw2501A-ms98-a-0019,78.222250,78.282250,to,I,sd,u-26-1
sw2501A-ms98-a-0019,78.282250,78.612250,prepare,I,sd,u-26-1
sw2501A-ms98-a-0019,78.612250,78.692250,it,I,sd,u-26-1
sw2501A-ms98-a-0019,78.692250,78.922250,well,I,sd,u-26-1
sw2501A-ms98-a-0019,78.922250,79.062250,or,B,sd,u-26-2
sw2501A-ms98-a-0019,79.062250,79.262250,else,I,sd,u-26-2
sw2501A-ms98-a-0019,79.262250,79.402250,it'll,I,sd,u-26-2
sw2501A-ms98-a-0019,79.402250,79.876875,flake,I,sd,u-26-2
sw2501A-ms98-a-0020,80.659750,81.128000,um,B,%,u-28-1
sw2501A-ms98-a-0022,99.959625,100.562750,wow,B,ba,u-30-1
sw2501A-ms98-a-0022,101.304750,101.534750,that's,B,+,u-32-1
sw2501A-ms98-a-0022,101.534750,101.774750,quite,I,+,u-32-1
sw2501A-ms98-a-0022,101.774750,101.854750,a,I,+,u-32-1
sw2501A-ms98-a-0022,101.854750,102.471250,range,I,+,u-32-1
sw2501A-ms98-a-0024,109.990875,110.497000,yeah,B,b,u-34-1
sw2501A-ms98-a-0025,111.750250,112.728875,[laughter],O,,
sw2501A-ms98-a-0025,112.728875,112.866500,yeah,B,aa,u-36-1
sw2501A-ms98-a-0025,112.866500,113.020250,which,B,sv,u-36-2
sw2501A-ms98-a-0025,113.020250,113.230250,might,I,sv,u-36-2
sw2501A-ms98-a-0025,113.230250,113.360250,be,I,sv,u-36-2
sw2501A-ms98-a-0025,113.360250,113.400250,a,I,sv,u-36-2
sw2501A-ms98-a-0025,113.400250,113.620250,bigger,I,sv,u-36-2
sw2501A-ms98-a-0025,113.620250,114.050250,problem,I,sv,u-36-2
sw2501A-ms98-a-0025,114.050250,114.180250,than,I,sv,u-36-2
sw2501A-ms98-a-0025,114.180250,114.250250,it,I,sv,u-36-2
sw2501A-ms98-a-0025,114.250250,114.430250,would,I,sv,u-36-2
sw2501A-ms98-a-0025,114.430250,114.690250,be,I,sv,u-36-2
sw2501A-ms98-a-0025,114.690250,114.901875,uh,I,sv,u-36-2
sw2501A-ms98-a-0025,115.651375,116.190250,yeah,B,aa,u-38-1
sw2501A-ms98-a-0025,116.190250,116.928250,absolutely,B,aa,u-38-2
sw2501A-ms98-a-0027,120.878750,121.139625,no,B,nn,u-40-1
sw2501A-ms98-a-0027,121.139625,121.399625,we,B,sd^e,u-40-2
sw2501A-ms98-a-0027,121.399625,121.729625,have,I,sd^e,u-40-2
sw2501A-ms98-a-0027,121.729625,121.899625,uh,I,sd^e,u-40-2
sw2501A-ms98-a-0027,121.899625,122.209625,done,I,sd^e,u-40-2
sw2501A-ms98-a-0027,122.209625,122.259625,a,I,sd^e,u-40-2
sw2501A-ms98-a-0027,122.259625,122.429625,little,I,sd^e,u-40-2
sw2501A-ms98-a-0027,122.429625,122.779625,painting,I,sd^e,u-40-2
sw2501A-ms98-a-0027,122.779625,123.535125,ourselves,I,sd^e,u-40-2
sw2501A-ms98-a-0028,124.029500,124.570875,um,I,sd^e,u-40-2
sw2501A-ms98-a-0028,124.793000,124.992625,we,B,sd,u-40-3
sw2501A-ms98-a-0028,124.992625,125.263625,painted,I,sd,u-40-3
sw2501A-ms98-a-0028,125.263625,125.354125,a,I,sd,u-40-3
sw2501A-ms98-a-0028,125.354125,125.961750,bedroom,I,sd,u-40-3
sw2501A-ms98-a-0028,125.961750,126.619500,uh,I,sd,u-40-3
sw2501A-ms98-a-0028,126.984875,127.268250,well,I,sd,u-40-3
sw2501A-ms98-a-0028,127.268250,127.498250,within,I,sd,u-40-3
sw2501A-ms98-a-0028,127.498250,127.588250,the,I,sd,u-40-3
sw2501A-ms98-a-0028,127.588250,128.205375,last,I,sd,u-40-3
sw2501A-ms98-a-0028,128.363500,128.618250,couple,I,sd,u-40-3
sw2501A-ms98-a-0028,128.618250,128.688250,of,I,sd,u-40-3
sw2501A-ms98-a-0028,128.688250,129.288250,months,I,sd,u-40-3
sw2501A-ms98-a-0028,129.288250,129.518250,um,O,,
sw2501A-ms98-a-0028,129.518250,129.608250,and,B,sd,u-42-1
sw2501A-ms98-a-0028,129.608250,129.738250,we,I,sd,u-42-1
sw2501A-ms98-a-0028,129.738250,129.928250,have,I,sd,u-42-1
sw2501A-ms98-a-0028,130.180625,130.338250,we,I,sd,u-42-1
sw2501A-ms98-a-0028,130.338250,130.508250,have,I,sd,u-42-1
sw2501A-ms98-a-0028,130.508250,130.698250,some,I,sd,u-42-1
sw2501A-ms98-a-0028,130.698250,131.018250,more,I,sd,u-42-1
sw2501A-ms98-a-0028,131.018250,131.148250,that,I,sd,u-42-1
sw2501A-ms98-a-0028,131.148250,131.328250,need,I,sd,u-42-1
sw2501A-ms98-a-0028,131.328250,131.418250,to,I,sd,u-42-1
sw2501A-ms98-a-0028,131.418250,131.538250,be,I,sd,u-42-1
sw2501A-ms98-a-0028,131.538250,131.931125,done,I,sd,u-42-1
sw2501A-ms98-a-0028,132.309000,132.468250,but,B,sd,u-44-1
sw2501A-ms98-a-0028,132.468250,132.757625,the,I,sd,u-44-1
sw2501A-ms98-a-0029,132.937250,133.300625,the,I,sd,u-44-1
sw2501A-ms98-a-0029,133.300625,133.628500,problem,I,sd,u-44-1
sw2501A-ms98-a-0029,133.628500,133.778500,that,I,sd,u-44-1
sw2501A-ms98-a-0029,133.778500,134.018500,we,I,sd,u-44-1
sw2501A-ms98-a-0029,134.018500,134.198500,we've,I,sd,u-44-1
sw2501A-ms98-a-0029,134.198500,134.408500,owned,I,sd,u-44-1
sw2501A-ms98-a-0029,134.408500,134.588500,this,I,sd,u-44-1
sw2501A-ms98-a-0029,134.588500,134.808500,house,I,sd,u-44-1
sw2501A-ms98-a-0029,134.808500,135.128500,almost,I,sd,u-44-1
sw2501A-ms98-a-0029,135.128500,135.358500,five,I,sd,u-44-1
sw2501A-ms98-a-0029,135.358500,135.598500,years,I,sd,u-44-1
sw2501A-ms98-a-0029,135.598500,135.892875,now,I,sd,u-44-1
sw2501A-ms98-a-0029,135.892875,136.245500,and,B,sd,u-44-2
sw2501A-ms98-a-0029,136.667375,137.020500,um,I,sd,u-44-2
sw2501A-ms98-a-0029,137.020500,137.258500,when,I,sd,u-44-2
sw2501A-ms98-a-0029,137.258500,137.438500,we,I,sd,u-44-2
sw2501A-ms98-a-0029,137.438500,137.738500,bought,I,sd,u-44-2
sw2501A-ms98-a-0029,137.738500,137.905250,it,I,sd,u-44-2
sw2501A-ms98-a-0030,138.697000,139.070625,the,I,sd,u-44-2
sw2501A-ms98-a-0030,139.070625,139.498500,um,I,sd,u-44-2
sw2501A-ms98-a-0030,139.498500,139.689250,it,I,sd,u-44-2
sw2501A-ms98-a-0030,139.689250,139.849250,had,I,sd,u-44-2
sw2501A-ms98-a-0030,139.849250,140.089250,been,I,sd,u-44-2
sw2501A-ms98-a-0030,140.089250,140.489250,vacant,I,sd,u-44-2
sw2501A-ms98-a-0030,140.489250,140.589250,for,I,sd,u-44-2
sw2501A-ms98-a-0030,140.589250,140.659250,a,I,sd,u-44-2
sw2501A-ms98-a-0030,140.659250,140.939250,while,I,sd,u-44-2
sw2501A-ms98-a-0030,140.939250,141.219250,because,I,sd,u-44-2
sw2501A-ms98-a-0030,141.219250,141.299250,the,I,sd,u-44-2
sw2501A-ms98-a-0030,141.299250,141.629250,family,I,sd,u-44-2
sw2501A-ms98-a-0030,141.629250,141.839250,had,I,sd,u-44-2
sw2501A-ms98-a-0030,141.839250,142.359250,retired,I,sd,u-44-2
sw2501A-ms98-a-0030,142.359250,142.459250,to,O,,
sw2501A-ms98-a-0030,142.459250,142.939250,Arizona,O,,
sw2501A-ms98-a-0030,142.939250,143.089250,but,B,sd,u-44-3
sw2501A-ms98-a-0030,143.089250,143.159250,the,I,sd,u-44-3
sw2501A-ms98-a-0030,143.159250,143.529250,daughter,I,sd,u-44-3
sw2501A-ms98-a-0030,143.529250,143.649250,was,I,sd,u-44-3
sw2501A-ms98-a-0030,143.649250,143.709250,a,I,sd,u-44-3
sw2501A-ms98-a-0030,143.709250,143.849250,real,I,sd,u-44-3
sw2501A-ms98-a-0030,143.849250,144.109250,estate,I,sd,u-44-3
sw2501A-ms98-a-0030,144.109250,144.369250,agent,I,sd,u-44-3
sw2501A-ms98-a-0030,144.369250,144.479250,and,B,sd,u-44-4
sw2501A-ms98-a-0030,144.479250,144.639250,she,I,sd,u-44-4
sw2501A-ms98-a-0030,144.639250,144.759250,was,I,sd,u-44-4
sw2501A-ms98-a-0030,144.759250,145.069250,selling,I,sd,u-44-4
sw2501A-ms98-a-0030,145.069250,145.164875,it,I,sd,u-44-4
sw2501A-ms98-a-0030,145.499250,145.599250,and,B,sd,u-44-5
sw2501A-ms98-a-0030,145.599250,145.739250,it'd,I,sd,u-44-5
sw2501A-ms98-a-0030,145.739250,145.879250,been,I,sd,u-44-5
sw2501A-ms98-a-0030,145.879250,146.099250,lived,I,sd,u-44-5
sw2501A-ms98-a-0030,146.099250,146.249250,in,I,sd,u-44-5
sw2501A-ms98-a-0030,146.249250,146.780625,briefly,I,sd,u-44-5
sw2501A-ms98-a-0030,147.044375,147.209250,by,I,sd,u-44-5
sw2501A-ms98-a-0030,147.209250,147.509250,her,I,sd,u-44-5
sw2501A-ms98-a-0030,147.509250,147.789250,before,I,sd,u-44-5
sw2501A-ms98-a-0030,147.789250,147.909250,she,I,sd,u-44-5
sw2501A-ms98-a-0030,147.909250,148.069250,bought,I,sd,u-44-5
sw2501A-ms98-a-0030,148.069250,148.139250,her,I,sd,u-44-5
sw2501A-ms98-a-0030,148.139250,148.359250,town,I,sd,u-44-5
sw2501A-ms98-a-0030,148.359250,148.559250,house,I,sd,u-44-5
sw2501A-ms98-a-0030,149.009250,149.119250,so,B,sd,u-44-6
sw2501A-ms98-a-0030,149.119250,149.289250,she,I,sd,u-44-6
sw2501A-ms98-a-0030,149.289250,149.549250,told,I,sd,u-44-6
sw2501A-ms98-a-0030,149.549250,149.649250,us,I,sd,u-44-6
sw2501A-ms98-a-0030,149.649250,149.759250,that,I,sd,u-44-6
sw2501A-ms98-a-0030,149.759250,149.829250,the,I,sd,u-44-6
sw2501A-ms98-a-0030,149.829250,150.139250,house,I,sd,u-44-6
sw2501A-ms98-a-0030,150.139250,150.349250,had,I,sd,u-44-6
sw2501A-ms98-a-0030,150.349250,150.609250,been,I,sd,u-44-6
sw2501A-ms98-a-0031,151.008500,151.219000,uh,I,sd,u-44-6
sw2501A-ms98-a-0031,151.535125,152.004250,professionally,I,sd,u-44-6
sw2501A-ms98-a-0031,152.004250,152.424250,painted,I,sd,u-44-6
sw2501A-ms98-a-0031,152.424250,152.867375,recently,I,sd,u-44-6
sw2501A-ms98-a-0031,153.127250,153.274250,and,B,sd,u-44-7
sw2501A-ms98-a-0031,153.274250,153.394250,it,I,sd,u-44-7
sw2501A-ms98-a-0031,153.394250,153.634250,looked,I,sd,u-44-7
sw2501A-ms98-a-0031,153.634250,153.844250,pretty,I,sd,u-44-7
sw2501A-ms98-a-0031,153.844250,154.239625,good,I,sd,u-44-7
sw2501A-ms98-a-0031,154.397875,154.484250,you,I,sd,u-44-7
sw2501A-ms98-a-0031,154.484250,154.674250,know,I,sd,u-44-7
sw2501A-ms98-a-0031,154.674250,154.784250,the,I,sd,u-44-7
sw2501A-ms98-a-0031,154.784250,155.254250,interior,I,sd,u-44-7
sw2501A-ms98-a-0031,155.254250,155.494250,walls,I,sd,u-44-7
sw2501A-ms98-a-0031,155.494250,155.674250,all,I,sd,u-44-7
sw2501A-ms98-a-0031,155.674250,156.217375,basically,I,sd,u-44-7
sw2501A-ms98-a-0031,156.273875,156.575500,white,I,sd,u-44-7
sw2501A-ms98-a-0031,156.986000,157.134250,but,B,sd,u-44-8
sw2501A-ms98-a-0031,157.134250,157.284250,they,I,sd,u-44-8
sw2501A-ms98-a-0031,157.284250,157.624250,obviously,I,sd,u-44-8
sw2501A-ms98-a-0031,157.624250,157.764250,had,I,sd,u-44-8
sw2501A-ms98-a-0031,157.764250,157.914250,been,I,sd,u-44-8
sw2501A-ms98-a-0031,157.914250,158.255625,done,I,sd,u-44-8
sw2501A-ms98-a-0032,158.653250,159.014375,without,I,sd,u-44-8
sw2501A-ms98-a-0032,159.014375,159.154375,to,I,sd,u-44-8
sw2501A-ms98-a-0032,159.154375,159.487375,much,I,sd,u-44-8
sw2501A-ms98-a-0032,159.487375,159.724375,uh,I,sd,u-44-8
sw2501A-ms98-a-0032,159.724375,160.157750,wear,I,sd,u-44-8
sw2501A-ms98-a-0032,160.157750,160.667375,afterward,I,sd,u-44-8
sw2501A-ms98-a-0032,161.297125,161.383750,the,B,sd,u-44-9
sw2501A-ms98-a-0032,161.383750,161.544375,only,I,sd,u-44-9
sw2501A-ms98-a-0032,161.544375,161.954375,problem,I,sd,u-44-9
sw2501A-ms98-a-0032,161.954375,162.284375,was,I,sd,u-44-9
sw2501A-ms98-a-0032,162.284375,162.444375,when,I,sd,u-44-9
sw2501A-ms98-a-0032,162.444375,162.655500,we,I,sd,u-44-9
sw2501A-ms98-a-0032,163.047250,163.617500,started,I,sd,u-44-9
sw2501A-ms98-a-0032,163.617500,163.964375,having,I,sd,u-44-9
sw2501A-ms98-a-0032,163.964375,164.024375,the,I,sd,u-44-9
sw2501A-ms98-a-0032,164.024375,164.444375,movers,I,sd,u-44-9
sw2501A-ms98-a-0032,164.444375,164.730500,move,I,sd,u-44-9
sw2501A-ms98-a-0032,164.730500,164.859500,the,I,sd,u-44-9
sw2501A-ms98-a-0032,164.975000,165.263875,the,I,sd,u-44-9
sw2501A-ms98-a-0032,165.383000,165.604375,uh,I,sd,u-44-9
sw2501A-ms98-a-0032,165.604375,166.044375,furniture,I,sd,u-44-9
sw2501A-ms98-a-0032,166.044375,166.290875,in,I,sd,u-44-9
sw2501A-ms98-a-0032,166.531875,166.664375,we,I,sd,u-44-9
sw2501A-ms98-a-0032,166.664375,167.394375,identified,I,sd,u-44-9
sw2501A-ms98-a-0032,167.394375,167.464375,the,I,sd,u-44-9
sw2501A-ms98-a-0032,167.464375,167.894375,various,I,sd,u-44-9
sw2501A-ms98-a-0032,167.894375,168.444375,rooms,I,sd,u-44-9
sw2501A-ms98-a-0032,168.444375,168.814375,by,I,sd,u-44-9
sw2501A-ms98-a-0032,168.814375,169.242375,pieces,I,sd,u-44-9
sw2501A-ms98-a-0032,169.242375,169.434375,of,I,sd,u-44-9
sw2501A-ms98-a-0032,169.434375,169.824375,masking,I,sd,u-44-9
sw2501A-ms98-a-0032,169.824375,170.234375,tape,I,sd,u-44-9
sw2501A-ms98-a-0032,170.234375,170.494375,on,I,sd,u-44-9
sw2501A-ms98-a-0032,170.494375,170.829250,the,I,sd,u-44-9
sw2501A-ms98-a-0032,171.198375,171.520375,wood,I,sd,u-44-9
sw2501A-ms98-a-0032,171.705000,172.026500,uh,I,sd,u-44-9
sw2501A-ms98-a-0033,172.745375,172.979500,the,I,sd,u-44-9
sw2501A-ms98-a-0033,172.979500,173.199500,door,I,sd,u-44-9
sw2501A-ms98-a-0033,173.199500,173.733000,frames,I,sd,u-44-9
sw2501A-ms98-a-0033,174.249500,174.339500,when,B,sd,u-46-1
sw2501A-ms98-a-0033,174.339500,174.399500,we,I,sd,u-46-1
sw2501A-ms98-a-0033,174.399500,174.589500,took,I,sd,u-46-1
sw2501A-ms98-a-0033,174.589500,174.649500,the,I,sd,u-46-1
sw2501A-ms98-a-0033,174.649500,175.109500,masking,I,sd,u-46-1
sw2501A-ms98-a-0033,175.109500,175.399500,tape,I,sd,u-46-1
sw2501A-ms98-a-0033,175.399500,175.669500,off,I,sd,u-46-1
sw2501A-ms98-a-0033,175.669500,175.943625,half,I,sd,u-46-1
sw2501A-ms98-a-0033,175.943625,176.109500,the,I,sd,u-46-1
sw2501A-ms98-a-0033,176.109500,176.389500,painted,I,sd,u-46-1
sw2501A-ms98-a-0033,176.389500,176.589500,came,I,sd,u-46-1
sw2501A-ms98-a-0033,176.589500,176.789500,with,I,sd,u-46-1
sw2501A-ms98-a-0033,176.789500,176.929500,it,I,sd,u-46-1
sw2501A-ms98-a-0034,178.577125,179.108375,big,B,sd,u-48-1
sw2501A-ms98-a-0034,179.108375,179.816500,long,I,sd,u-48-1
sw2501A-ms98-a-0034,179.816500,180.583125,strips,I,sd,u-48-1
sw2501A-ms98-a-0034,181.057750,181.207875,so,B,sd,u-48-2
sw2501A-ms98-a-0034,181.207875,181.377875,what,I,sd,u-48-2
sw2501A-ms98-a-0034,181.377875,181.487875,had,I,sd,u-48-2
sw2501A-ms98-a-0034,181.487875,182.117875,happened,I,sd,u-48-2
sw2501A-ms98-a-0034,182.117875,182.257875,is,I,sd,u-48-2
sw2501A-ms98-a-0034,182.257875,182.542500,that,I,sd,u-48-2
sw2501A-ms98-a-0034,182.828750,183.587875,professional,I,sd,u-48-2
sw2501A-ms98-a-0034,183.587875,184.159500,painters,I,sd,u-48-2
sw2501A-ms98-a-0034,184.532375,184.687875,had,I,sd,u-48-2
sw2501A-ms98-a-0034,184.687875,184.897875,not,I,sd,u-48-2
sw2501A-ms98-a-0034,184.897875,185.287875,prepared,I,sd,u-48-2
sw2501A-ms98-a-0034,185.287875,185.357875,the,I,sd,u-48-2
sw2501A-ms98-a-0034,185.357875,185.687875,surface,I,sd,u-48-2
sw2501A-ms98-a-0034,185.687875,186.303000,properly,I,sd,u-48-2
sw2501A-ms98-a-0034,186.773750,187.277750,and,B,sd,u-48-3
sw2501A-ms98-a-0034,187.658125,187.927875,some,I,sd,u-48-3
sw2501A-ms98-a-0034,187.927875,188.027875,of,I,sd,u-48-3
sw2501A-ms98-a-0034,188.027875,188.267875,that,I,sd,u-48-3
sw2501A-ms98-a-0034,188.267875,188.757875,still,I,sd,u-48-3
sw2501A-ms98-a-0034,188.757875,188.987875,has,I,sd,u-48-3
sw2501A-ms98-a-0034,188.987875,189.107875,to,I,sd,u-48-3
sw2501A-ms98-a-0034,189.107875,189.247875,be,I,sd,u-48-3
sw2501A-ms98-a-0034,189.247875,189.784000,redone,I,sd,u-48-3
sw2501A-ms98-a-0035,191.717000,192.304625,yeah,B,aa,u-50-1
sw2501A-ms98-a-0035,192.304625,192.632875,well,B,ar,u-52-1
sw2501A-ms98-a-0035,192.632875,192.762875,no,I,ar,u-52-1
sw2501A-ms98-a-0035,192.762875,193.272875,actually,B,sd,u-52-2
sw2501A-ms98-a-0035,193.272875,193.332875,it,I,sd,u-52-2
sw2501A-ms98-a-0035,193.332875,193.462875,had,I,sd,u-52-2
sw2501A-ms98-a-0035,193.462875,193.722500,been,I,sd,u-52-2
sw2501A-ms98-a-0035,193.722500,193.888250,uh,I,sd,u-52-2
sw2501A-ms98-a-0035,193.888250,194.072875,it,I,sd,u-52-2
sw2501A-ms98-a-0035,194.072875,194.192125,would,I,sd,u-52-2
sw2501A-ms98-a-0035,194.192125,194.402875,had,I,sd,u-52-2
sw2501A-ms98-a-0035,194.402875,194.522875,been,I,sd,u-52-2
sw2501A-ms98-a-0035,194.522875,194.582875,a,I,sd,u-52-2
