sw2917A-ms98-a-0002,0.855125,1.295125,hi,B,fp,u-1-1
sw2917A-ms98-a-0025,105.112375,105.842375,exactly,B,aa,u-27-1
sw2917A-ms98-a-0025,105.842375,105.982375,you,I,aa,u-27-1
sw2917A-ms98-a-0025,105.982375,106.182375,know,I,aa,u-27-1
sw2917A-ms98-a-0025,106.182375,106.382375,i,B,aa,u-27-2
sw2917A-ms98-a-0025,106.382375,106.782375,that's,I,aa,u-27-2
sw2917A-ms98-a-0025,106.782375,107.042375,it,I,aa,u-27-2
sw2917A-ms98-a-0025,107.042375,107.312375,i,B,sd,u-27-3
sw2917A-ms98-a-0025,107.312375,107.882375,really,I,sd,u-27-3
sw2917A-ms98-a-0025,107.882375,108.872375,resented,I,sd,u-27-3
sw2917A-ms98-a-0025,108.872375,108.952375,the,I,sd,u-27-3
sw2917A-ms98-a-0025,108.952375,109.352375,fact,I,sd,u-27-3
sw2917A-ms98-a-0025,109.352375,109.502375,that,I,sd,u-27-3
sw2917A-ms98-a-0025,109.502375,109.612375,they,I,sd,u-27-3
sw2917A-ms98-a-0025,109.612375,109.732375,were,I,sd,u-27-3
sw2917A-ms98-a-0025,109.732375,110.282375,charging,I,sd,u-27-3
sw2917A-ms98-a-0025,110.282375,110.402375,me,I,sd,u-27-3
sw2917A-ms98-a-0025,110.402375,110.532375,for,I,sd,u-27-3
sw2917A-ms98-a-0025,110.532375,110.922375,cards,I,sd,u-27-3
sw2917A-ms98-a-0025,110.922375,111.132375,so,B,sd,u-27-4
sw2917A-ms98-a-0025,111.132375,111.282375,i,I,sd,u-27-4
sw2917A-ms98-a-0025,111.282375,111.632375,sent,I,sd,u-27-4
sw2917A-ms98-a-0025,111.632375,111.962375,back,I,sd,u-27-4
sw2917A-ms98-a-0025,111.962375,112.322375,all,I,sd,u-27-4
sw2917A-ms98-a-0025,112.322375,112.452375,of,I,sd,u-27-4
sw2917A-ms98-a-0025,112.452375,112.772375,mine,I,sd,u-27-4
sw2917A-ms98-a-0025,112.772375,113.132375,except,I,sd,u-27-4
sw2917A-ms98-a-0025,113.132375,113.192375,the,I,sd,u-27-4
sw2917A-ms98-a-0025,113.192375,113.472375,ones,I,sd,u-27-4
sw2917A-ms98-a-0025,113.472375,113.592375,that,I,sd,u-27-4
sw2917A-ms98-a-0025,113.592375,113.712375,were,I,sd,u-27-4
sw2917A-ms98-a-0025,113.712375,114.456375,free,I,sd,u-27-4
sw2917A-ms98-a-0026,115.477250,116.105375,and,B,sd,u-29-1
sw2917A-ms98-a-0026,116.105375,116.556750,um,I,sd,u-29-1
sw2917A-ms98-a-0026,116.824250,117.225375,then,I,sd,u-29-1
sw2917A-ms98-a-0026,117.225375,117.405375,then,I,sd,u-29-1
sw2917A-ms98-a-0026,117.405375,117.525375,i,I,sd,u-29-1
sw2917A-ms98-a-0026,117.525375,117.985375,also,I,sd,u-29-1
sw2917A-ms98-a-0026,117.985375,118.475375,limited,I,sd,u-29-1
sw2917A-ms98-a-0026,118.475375,118.665375,it,I,sd,u-29-1
sw2917A-ms98-a-0026,118.665375,118.785375,to,I,sd,u-29-1
sw2917A-ms98-a-0026,118.785375,119.317750,one,I,sd,u-29-1
sw2917A-ms98-a-0026,119.724500,119.925375,of,I,sd,u-29-1
sw2917A-ms98-a-0026,119.925375,120.802875,each,I,sd,u-29-1
sw2917A-ms98-a-0027,121.530125,121.830125,one,I,sd,u-29-1
sw2917A-ms98-a-0027,121.830125,122.520125,MasterCard,I,sd,u-29-1
sw2917A-ms98-a-0027,122.520125,122.630125,and,I,sd,u-29-1
sw2917A-ms98-a-0027,122.630125,123.030125,one,I,sd,u-29-1
sw2917A-ms98-a-0027,123.030125,123.380125,one,I,sd,u-29-1
sw2917A-ms98-a-0027,123.380125,123.876375,Visa,I,sd,u-29-1
sw2917A-ms98-a-0027,124.189000,124.486750,and,B,sd,u-29-2
sw2917A-ms98-a-0027,124.486750,124.880125,here,I,sd,u-29-2
sw2917A-ms98-a-0027,124.880125,125.260125,most,I,sd,u-29-2
sw2917A-ms98-a-0027,125.260125,125.330125,of,I,sd,u-29-2
sw2917A-ms98-a-0027,125.330125,125.500125,the,I,sd,u-29-2
sw2917A-ms98-a-0027,125.500125,126.134125,stores,I,sd,u-29-2
sw2917A-ms98-a-0027,126.134125,126.520125,will,I,sd,u-29-2
sw2917A-ms98-a-0027,126.520125,127.423000,accept,I,sd,u-29-2
sw2917A-ms98-a-0027,127.807250,128.290125,those,I,sd,u-29-2
sw2917A-ms98-a-0027,128.290125,128.430125,and,B,sd,u-29-3
sw2917A-ms98-a-0027,128.430125,129.060125,actually,I,sd,u-29-3
sw2917A-ms98-a-0027,129.060125,129.411875,i,I,sd,u-29-3
sw2917A-ms98-a-0027,129.411875,129.930125,then,I,sd,u-29-3
sw2917A-ms98-a-0027,129.930125,130.140125,got,I,sd,u-29-3
sw2917A-ms98-a-0027,130.140125,130.190125,a,I,sd,u-29-3
sw2917A-ms98-a-0027,130.190125,130.690125,Discover,I,sd,u-29-3
sw2917A-ms98-a-0027,130.690125,131.050125,card,I,sd,u-29-3
sw2917A-ms98-a-0027,131.050125,131.300125,since,I,sd,u-29-3
sw2917A-ms98-a-0027,131.300125,131.440125,they,I,sd,u-29-3
sw2917A-ms98-a-0027,131.440125,131.690125,pay,I,sd,u-29-3
sw2917A-ms98-a-0027,131.690125,131.890125,you,I,sd,u-29-3
sw2917A-ms98-a-0027,131.890125,132.685875,back,I,sd,u-29-3
sw2917A-ms98-a-0029,140.346875,140.849250,uh,O,,
sw2917A-ms98-a-0031,149.273250,149.750750,oh,B,b,u-31-1
sw2917A-ms98-a-0033,153.080375,153.455250,um-hum,B,b,u-33-1
sw2917A-ms98-a-0033,153.455250,153.894500,um-hum,B,b^r,u-33-2
sw2917A-ms98-a-0035,157.392875,157.805500,um-hum,B,b,u-35-1
sw2917A-ms98-a-0035,158.066250,158.334875,yeah,B,b,u-35-2
sw2917A-ms98-a-0037,164.906750,165.380000,oh,B,b,u-37-1
sw2917A-ms98-a-0037,165.380000,165.490000,i,I,b,u-37-1
sw2917A-ms98-a-0037,165.490000,166.033250,see,I,b,u-37-1
sw2917A-ms98-a-0039,168.333125,168.610375,yeah,B,b,u-39-1
sw2917A-ms98-a-0040,169.708625,170.054000,yeah,O,,
sw2917A-ms98-a-0042,174.024500,174.454875,um-hum,B,b,u-41-1
sw2917A-ms98-a-0044,178.926250,179.292125,yeah,B,b,u-43-1
sw2917A-ms98-a-0044,179.634875,179.921875,yeah,B,b^r,u-43-2
sw2917A-ms98-a-0044,179.921875,180.291875,actually,B,sd,u-43-3
sw2917A-ms98-a-0044,180.291875,180.411875,i,I,sd,u-43-3
sw2917A-ms98-a-0044,180.411875,180.711875,pay,I,sd,u-43-3
sw2917A-ms98-a-0044,180.711875,181.001875,off,I,sd,u-43-3
sw2917A-ms98-a-0044,181.001875,181.131875,my,I,sd,u-43-3
sw2917A-ms98-a-0044,181.131875,181.551875,cards,I,sd,u-43-3
sw2917A-ms98-a-0044,181.551875,181.791875,every,I,sd,u-43-3
sw2917A-ms98-a-0044,181.791875,182.051875,month,I,sd,u-43-3
sw2917A-ms98-a-0044,182.051875,182.331875,only,B,sd,u-43-4
sw2917A-ms98-a-0044,182.331875,182.861875,once,I,sd,u-43-4
sw2917A-ms98-a-0044,182.861875,182.941875,in,I,sd,u-43-4
sw2917A-ms98-a-0044,182.941875,183.101875,my,I,sd,u-43-4
sw2917A-ms98-a-0044,183.101875,183.421875,life,I,sd,u-43-4
sw2917A-ms98-a-0044,183.421875,183.611875,have,I,sd,u-43-4
sw2917A-ms98-a-0044,183.611875,183.741875,i,I,sd,u-43-4
sw2917A-ms98-a-0044,183.741875,184.091875,not,I,sd,u-43-4
sw2917A-ms98-a-0044,184.091875,184.751875,paid,I,sd,u-43-4
sw2917A-ms98-a-0046,196.098500,196.491125,um-hum,O,,
sw2917A-ms98-a-0048,198.877000,199.257000,right,B,b,u-45-1
sw2917A-ms98-a-0048,199.257000,199.615500,and,O,,
sw2917A-ms98-a-0050,202.274375,202.684625,um-hum,B,aa,u-47-1
sw2917A-ms98-a-0050,202.684625,203.137125,um-hum,B,aa^r,u-47-2
sw2917A-ms98-a-0052,205.565625,205.795625,well,B,sd,u-49-1
sw2917A-ms98-a-0052,205.795625,205.915625,and,I,sd,u-49-1
sw2917A-ms98-a-0052,205.915625,206.485625,also,I,sd,u-49-1
sw2917A-ms98-a-0052,206.485625,206.735625,in,I,sd,u-49-1
sw2917A-ms98-a-0052,206.735625,206.825625,a,I,sd,u-49-1
sw2917A-ms98-a-0052,206.825625,207.232500,sense,I,sd,u-49-1
sw2917A-ms98-a-0052,207.232500,207.415625,they're,I,sd,u-49-1
sw2917A-ms98-a-0052,207.415625,207.765625,giving,I,sd,u-49-1
sw2917A-ms98-a-0052,207.765625,207.915625,you,I,sd,u-49-1
sw2917A-ms98-a-0052,207.915625,208.005625,a,I,sd,u-49-1
sw2917A-ms98-a-0052,208.005625,208.405625,loan,I,sd,u-49-1
sw2917A-ms98-a-0052,208.405625,208.555625,for,I,sd,u-49-1
sw2917A-ms98-a-0052,208.555625,208.595625,a,I,sd,u-49-1
sw2917A-ms98-a-0052,208.595625,209.045625,month,I,sd,u-49-1
sw2917A-ms98-a-0052,209.045625,209.375625,so,B,sd,u-49-2
sw2917A-ms98-a-0052,209.375625,209.625625,that,I,sd,u-49-2
sw2917A-ms98-a-0053,210.063750,210.153750,you,B,+,u-51-1
sw2917A-ms98-a-0053,210.153750,210.273750,know,I,+,u-51-1
sw2917A-ms98-a-0053,210.273750,210.753750,if,I,+,u-51-1
sw2917A-ms98-a-0053,210.753750,210.883750,i,I,+,u-51-1
sw2917A-ms98-a-0053,210.883750,211.003750,were,I,+,u-51-1
sw2917A-ms98-a-0053,211.003750,211.613750,smarter,I,+,u-51-1
sw2917A-ms98-a-0053,211.613750,211.733750,i,I,+,u-51-1
sw2917A-ms98-a-0053,211.733750,211.973750,would,I,+,u-51-1
sw2917A-ms98-a-0053,211.973750,212.233750,have,I,+,u-51-1
sw2917A-ms98-a-0053,212.233750,212.433750,that,I,+,u-51-1
sw2917A-ms98-a-0053,212.433750,212.673750,same,I,+,u-51-1
sw2917A-ms98-a-0053,212.673750,213.083750,amount,I,+,u-51-1
sw2917A-ms98-a-0053,213.083750,213.283750,in,I,+,u-51-1
sw2917A-ms98-a-0053,213.283750,213.853750,savings,I,+,u-51-1
sw2917A-ms98-a-0053,213.853750,213.943750,and,I,+,u-51-1
sw2917A-ms98-a-0053,213.943750,214.083750,get,I,+,u-51-1
sw2917A-ms98-a-0053,214.083750,214.173750,the,I,+,u-51-1
sw2917A-ms98-a-0053,214.173750,214.733750,interest,I,+,u-51-1
sw2917A-ms98-a-0053,214.733750,214.903750,which,I,+,u-51-1
sw2917A-ms98-a-0053,214.903750,215.003750,i,I,+,u-51-1
sw2917A-ms98-a-0053,215.003750,215.383750,don't,I,+,u-51-1
sw2917A-ms98-a-0053,215.383750,215.720750,do,B,+,u-53-1
sw2917A-ms98-a-0053,215.720750,216.071375,but,B,%,u-53-2
sw2917A-ms98-a-0054,216.677375,216.917375,but,I,%,u-53-2
sw2917A-ms98-a-0054,216.917375,217.347375,yeah,I,%,u-53-2
sw2917A-ms98-a-0054,217.347375,217.786750,the,B,sd,u-53-3
sw2917A-ms98-a-0055,218.270125,218.560125,the,I,sd,u-53-3
sw2917A-ms98-a-0055,218.560125,218.850125,thought,I,sd,u-53-3
sw2917A-ms98-a-0055,218.850125,219.229500,of,I,sd,u-53-3
sw2917A-ms98-a-0055,219.436625,220.000125,adding,I,sd,u-53-3
sw2917A-ms98-a-0055,220.000125,220.110125,you,I,sd,u-53-3
sw2917A-ms98-a-0055,220.110125,220.350125,know,I,sd,u-53-3
sw2917A-ms98-a-0055,220.350125,220.700125,X,I,sd,u-53-3
sw2917A-ms98-a-0055,220.700125,221.460125,percent,I,sd,u-53-3
sw2917A-ms98-a-0055,221.460125,221.998875,to,I,sd,u-53-3
sw2917A-ms98-a-0055,221.998875,222.191000,to,I,sd,u-53-3
sw2917A-ms98-a-0055,222.191000,222.260125,the,I,sd,u-53-3
sw2917A-ms98-a-0055,222.260125,222.710125,price,I,sd,u-53-3
sw2917A-ms98-a-0055,222.710125,222.860125,of,I,sd,u-53-3
sw2917A-ms98-a-0055,222.860125,223.000125,what,I,sd,u-53-3
sw2917A-ms98-a-0055,223.000125,223.100125,i,I,sd,u-53-3
sw2917A-ms98-a-0055,223.100125,223.490125,buy,I,sd,u-53-3
sw2917A-ms98-a-0055,223.490125,223.670125,i,B,+,u-55-1
sw2917A-ms98-a-0055,223.670125,224.162125,just,I,+,u-55-1
sw2917A-ms98-a-0055,224.162125,224.330125,i,I,+,u-55-1
sw2917A-ms98-a-0055,224.330125,224.620125,can't,I,+,u-55-1
sw2917A-ms98-a-0055,224.620125,225.236250,accept,I,+,u-55-1
sw2917A-ms98-a-0057,233.759875,234.319875,um-hum,B,b,u-57-1
sw2917A-ms98-a-0059,245.240000,245.700000,um-hum,B,b^r,u-57-2
sw2917A-ms98-a-0059,245.700000,246.040000,um-hum,B,b,u-59-1
sw2917A-ms98-a-0061,248.251000,248.631000,um-hum,O,,
sw2917A-ms98-a-0063,257.025000,257.263000,that's,B,aa,u-61-1
sw2917A-ms98-a-0063,257.263000,257.603000,right,I,aa,u-61-1
sw2917A-ms98-a-0063,257.603000,257.893000,that's,B,aa^r,u-61-2
sw2917A-ms98-a-0063,257.893000,258.193000,right,I,aa^r,u-61-2
sw2917A-ms98-a-0065,259.782000,260.245625,yeah,B,aa,u-61-3
sw2917A-ms98-a-0065,260.245625,260.907625,yeah,B,aa^r,u-61-4
sw2917A-ms98-a-0065,260.907625,261.147625,that,B,sd,u-61-5
sw2917A-ms98-a-0065,261.147625,261.257625,i,I,sd,u-61-5
sw2917A-ms98-a-0065,261.257625,261.577625,would,I,sd,u-61-5
sw2917A-ms98-a-0065,261.577625,261.727625,that,I,sd,u-61-5
sw2917A-ms98-a-0065,261.727625,261.847625,would,I,sd,u-61-5
sw2917A-ms98-a-0065,261.847625,261.967625,be,I,sd,u-61-5
sw2917A-ms98-a-0065,261.967625,262.007625,a,I,sd,u-61-5
sw2917A-ms98-a-0065,262.007625,262.237625,very,I,sd,u-61-5
sw2917A-ms98-a-0065,262.237625,262.667625,scary,I,sd,u-61-5
sw2917A-ms98-a-0065,262.667625,263.067625,feeling,I,sd,u-61-5
sw2917A-ms98-a-0065,263.067625,263.167625,for,I,sd,u-61-5
sw2917A-ms98-a-0065,263.167625,263.367625,me,I,sd,u-61-5
sw2917A-ms98-a-0065,263.367625,263.855750,to,I,sd,u-61-5
sw2917A-ms98-a-0065,263.855750,264.137625,know,I,sd,u-61-5
sw2917A-ms98-a-0065,264.137625,264.287625,that,I,sd,u-61-5
sw2917A-ms98-a-0065,264.287625,264.437625,i,I,sd,u-61-5
sw2917A-ms98-a-0065,264.437625,264.738875,was,I,sd,u-61-5
sw2917A-ms98-a-0065,265.062875,265.167625,you,I,sd,u-61-5
sw2917A-ms98-a-0065,265.167625,265.459500,know,I,sd,u-61-5
sw2917A-ms98-a-0065,265.459500,266.491000,juggling,I,sd,u-61-5
sw2917A-ms98-a-0065,266.491000,267.057625,payments,I,sd,u-61-5
sw2917A-ms98-a-0065,267.057625,267.157625,to,I,sd,u-61-5
sw2917A-ms98-a-0065,267.157625,267.489500,different,I,sd,u-61-5
sw2917A-ms98-a-0065,267.489500,267.983500,people,I,sd,u-61-5
sw2917A-ms98-a-0067,269.475625,269.759000,i,B,+,u-63-1
sw2917A-ms98-a-0067,269.759000,270.079000,guess,I,+,u-63-1
sw2917A-ms98-a-0067,270.079000,270.349000,because,I,+,u-63-1
sw2917A-ms98-a-0067,270.349000,270.449000,i,I,+,u-63-1
sw2917A-ms98-a-0067,270.449000,270.829000,never,I,+,u-63-1
sw2917A-ms98-a-0067,270.829000,271.279000,[laughter-experienced],I,+,u-63-1
sw2917A-ms98-a-0067,271.279000,271.889000,it,I,+,u-63-1
sw2917A-ms98-a-0067,271.889000,272.009000,and,B,sd,u-63-2
sw2917A-ms98-a-0067,272.009000,272.149000,it's,I,sd,u-63-2
sw2917A-ms98-a-0067,272.149000,272.439000,not,I,sd,u-63-2
sw2917A-ms98-a-0067,272.439000,272.869000,because,I,sd,u-63-2
sw2917A-ms98-a-0067,272.869000,272.969000,you,I,sd,u-63-2
sw2917A-ms98-a-0067,272.969000,273.079000,know,I,sd,u-63-2
sw2917A-ms98-a-0067,273.079000,273.249000,i'm,I,sd,u-63-2
sw2917A-ms98-a-0067,273.249000,273.459000,rich,I,sd,u-63-2
sw2917A-ms98-a-0067,273.459000,273.549000,or,I,sd,u-63-2
sw2917A-ms98-a-0067,273.549000,273.939000,anything,I,sd,u-63-2
sw2917A-ms98-a-0067,273.939000,274.099000,it's,B,sd,u-63-3
sw2917A-ms98-a-0067,274.099000,274.666250,just,I,sd,u-63-3
sw2917A-ms98-a-0067,274.666250,274.969000,uh,I,sd,u-63-3
sw2917A-ms98-a-0067,274.969000,275.029000,a,I,sd,u-63-3
sw2917A-ms98-a-0067,275.029000,275.439000,mental,I,sd,u-63-3
sw2917A-ms98-a-0067,275.439000,275.979000,concept,I,sd,u-63-3
sw2917A-ms98-a-0067,275.979000,276.089000,that,I,sd,u-63-3
sw2917A-ms98-a-0067,276.089000,276.209000,i,I,sd,u-63-3
sw2917A-ms98-a-0067,276.209000,276.851750,have,I,sd,u-63-3
sw2917A-ms98-a-0068,278.020000,278.534375,yeah,B,+,u-65-1
sw2917A-ms98-a-0068,278.534375,279.100000,that,B,%,u-65-2
sw2917A-ms98-a-0068,279.100000,279.210000,i,I,%,u-65-2
sw2917A-ms98-a-0068,279.210000,279.621500,just,I,%,u-65-2
sw2917A-ms98-a-0070,294.288875,294.849625,uh-huh,B,b,u-67-1
sw2917A-ms98-a-0070,294.849625,295.273750,uh-huh,B,b^r,u-67-2
sw2917A-ms98-a-0072,304.282500,304.932250,right,B,b,u-69-1
sw2917A-ms98-a-0072,304.932250,305.310000,right,B,b^r,u-69-2
sw2917A-ms98-a-0074,306.618500,306.748500,but,B,bf,u-71-1
sw2917A-ms98-a-0074,306.748500,306.878500,it,I,bf,u-71-1
sw2917A-ms98-a-0074,306.878500,307.248500,sounds,I,bf,u-71-1
sw2917A-ms98-a-0074,307.248500,307.538500,like,I,bf,u-71-1
sw2917A-ms98-a-0074,307.538500,307.648500,you,I,bf,u-71-1
sw2917A-ms98-a-0074,307.648500,307.848500,know,I,bf,u-71-1
sw2917A-ms98-a-0074,307.848500,308.288625,you,I,bf,u-71-1
sw2917A-ms98-a-0074,308.608750,308.788500,you,I,bf,u-71-1
sw2917A-ms98-a-0074,308.788500,309.128500,learned,I,bf,u-71-1
sw2917A-ms98-a-0074,309.128500,309.378500,from,I,bf,u-71-1
sw2917A-ms98-a-0074,309.378500,309.608500,it,I,bf,u-71-1
sw2917A-ms98-a-0074,309.608500,309.738500,and,B,bf,u-71-2
sw2917A-ms98-a-0074,309.738500,309.908500,you're,I,bf,u-71-2
sw2917A-ms98-a-0074,309.908500,310.228500,coming,I,bf,u-71-2
sw2917A-ms98-a-0074,310.228500,310.408500,out,I,bf,u-71-2
sw2917A-ms98-a-0074,310.408500,310.528500,of,I,bf,u-71-2
sw2917A-ms98-a-0074,310.528500,310.608500,it,I,bf,u-71-2
sw2917A-ms98-a-0074,310.608500,310.768500,all,I,bf,u-71-2
sw2917A-ms98-a-0074,310.768500,311.189500,right,I,bf,u-71-2
sw2917A-ms98-a-0076,313.500000,314.114500,um-hum,B,b,u-73-1
sw2917A-ms98-a-0078,318.176000,318.595500,um-hum,B,b,u-75-1
sw2917A-ms98-a-0078,318.808625,319.175000,um-hum,B,b^r,u-75-2
sw2917A-ms98-a-0080,322.170250,322.540250,um-hum,B,b,u-77-1
sw2917A-ms98-a-0082,329.682625,330.032625,um-hum,B,b,u-79-1
sw2917A-ms98-a-0084,331.418000,331.819500,um-hum,B,b,u-81-1
sw2917A-ms98-a-0086,336.693500,336.996750,um-hum,O,,
sw2917A-ms98-a-0086,337.362500,337.523500,but,B,%,u-83-1
sw2917A-ms98-a-0086,337.523500,337.963500,now,I,%,u-83-1
sw2917A-ms98-a-0086,337.963500,338.113500,the,I,%,u-83-1
sw2917A-ms98-a-0086,338.113500,338.413500,fact,I,%,u-83-1
sw2917A-ms98-a-0086,338.413500,338.543500,that,I,%,u-83-1
sw2917A-ms98-a-0086,338.543500,338.663500,you,I,%,u-83-1
sw2917A-ms98-a-0086,338.663500,338.903500,still,I,%,u-83-1
sw2917A-ms98-a-0086,338.903500,339.193500,have,I,%,u-83-1
sw2917A-ms98-a-0086,339.193500,339.373500,two,I,%,u-83-1
sw2917A-ms98-a-0086,339.373500,339.950250,cards,I,%,u-83-1
sw2917A-ms98-a-0086,339.950250,340.373500,are,B,qy,u-83-2
sw2917A-ms98-a-0086,340.373500,340.858500,you,I,qy,u-83-2
sw2917A-ms98-a-0086,341.235125,341.533500,do,I,qy,u-83-2
sw2917A-ms98-a-0086,341.533500,341.633500,you,I,qy,u-83-2
sw2917A-ms98-a-0086,341.633500,341.963500,use,I,qy,u-83-2
sw2917A-ms98-a-0086,341.963500,342.528500,them,I,qy,u-83-2
sw2917A-ms98-a-0086,342.807250,343.193500,more,I,qy,u-83-2
sw2917A-ms98-a-0086,343.193500,344.256250,judiciously,I,qy,u-83-2
sw2917A-ms98-a-0088,352.487000,352.707750,uh,O,,
sw2917A-ms98-a-0088,352.707750,353.177625,yeah,B,b,u-85-1
sw2917A-ms98-a-0090,355.430000,355.827000,um-hum,B,b,u-87-1
sw2917A-ms98-a-0092,362.833625,363.523625,purchases,B,^2,u-89-1
sw2917A-ms98-a-0094,366.967625,367.376125,um-hum,B,b,u-91-1
sw2917A-ms98-a-0094,367.376125,367.788375,um-hum,B,b^r,u-91-2
sw2917A-ms98-a-0096,369.047875,369.916125,clothing,B,qy^d,u-91-3
sw2917A-ms98-a-0096,369.916125,371.253500,[laughter-sales],O,,
sw2917A-ms98-a-0096,371.253500,371.766125,sales,B,sd,u-93-1
sw2917A-ms98-a-0096,371.766125,371.876125,i,I,sd,u-93-1
sw2917A-ms98-a-0096,371.876125,372.326125,find,I,sd,u-93-1
sw2917A-ms98-a-0096,372.326125,372.546125,are,I,sd,u-93-1
sw2917A-ms98-a-0096,372.546125,372.616125,a,I,sd,u-93-1
