sw4378A-ms98-a-0002,2.663000,2.877500,okay,B,b,u-2-1
sw4378A-ms98-a-0015,64.869875,64.949875,the,I,sd,u-20-3
sw4378A-ms98-a-0015,64.949875,65.809875,[escavators/excavators],I,sd,u-20-3
sw4378A-ms98-a-0015,65.809875,65.929875,and,I,sd,u-20-3
sw4378A-ms98-a-0015,65.929875,66.149875,have,I,sd,u-20-3
sw4378A-ms98-a-0015,66.149875,66.309875,them,I,sd,u-20-3
sw4378A-ms98-a-0015,66.309875,66.569875,dig,I,sd,u-20-3
sw4378A-ms98-a-0015,66.569875,66.659875,the,I,sd,u-20-3
sw4378A-ms98-a-0015,66.659875,67.379875,basement,I,sd,u-20-3
sw4378A-ms98-a-0015,67.579875,67.919000,and,O,,
sw4378A-ms98-a-0015,68.751375,69.049875,pour,B,+,u-22-1
sw4378A-ms98-a-0015,69.049875,69.149875,the,I,+,u-22-1
sw4378A-ms98-a-0015,69.149875,69.855125,basement,I,+,u-22-1
sw4378A-ms98-a-0015,70.013250,70.259875,and,I,+,u-22-1
sw4378A-ms98-a-0015,70.259875,70.610000,um,I,+,u-22-1
sw4378A-ms98-a-0016,72.155250,72.350375,went,I,+,u-22-1
sw4378A-ms98-a-0016,72.350375,72.570375,from,I,+,u-22-1
sw4378A-ms98-a-0016,72.570375,72.640375,the,I,+,u-22-1
sw4378A-ms98-a-0016,72.640375,73.270375,ground,I,+,u-22-1
sw4378A-ms98-a-0016,73.270375,73.527625,up,I,+,u-22-1
sw4378A-ms98-a-0016,74.171625,74.536875,our,B,sd,u-22-2
sw4378A-ms98-a-0017,75.340375,75.511625,one,B,+,u-24-1
sw4378A-ms98-a-0017,75.511625,75.631625,of,I,+,u-24-1
sw4378A-ms98-a-0017,75.631625,75.841625,our,I,+,u-24-1
sw4378A-ms98-a-0017,75.841625,76.111625,main,I,+,u-24-1
sw4378A-ms98-a-0017,76.111625,76.541625,problems,I,+,u-24-1
sw4378A-ms98-a-0017,76.541625,76.801625,was,I,+,u-24-1
sw4378A-ms98-a-0017,76.801625,77.051625,as,O,,
sw4378A-ms98-a-0017,77.051625,77.301625,well,B,sv,u-24-2
sw4378A-ms98-a-0017,77.301625,77.421625,in,I,sv,u-24-2
sw4378A-ms98-a-0017,77.421625,78.261625,Massachusetts,I,sv,u-24-2
sw4378A-ms98-a-0017,78.261625,78.391625,i,I,sv,u-24-2
sw4378A-ms98-a-0017,78.391625,78.631625,thought,I,sv,u-24-2
sw4378A-ms98-a-0017,78.631625,78.711625,i,I,sv,u-24-2
sw4378A-ms98-a-0017,78.711625,78.831625,was,I,sv,u-24-2
sw4378A-ms98-a-0017,78.831625,78.962000,going,I,sv,u-24-2
sw4378A-ms98-a-0017,78.962000,79.096875,to,I,sv,u-24-2
sw4378A-ms98-a-0017,79.319000,79.511625,well,B,sv,u-24-3
sw4378A-ms98-a-0017,79.511625,79.581625,it,I,sv,u-24-3
sw4378A-ms98-a-0017,79.581625,79.823375,was,I,sv,u-24-3
sw4378A-ms98-a-0017,79.823375,79.955250,a,I,sv,u-24-3
sw4378A-ms98-a-0017,79.955250,80.361625,fun,I,sv,u-24-3
sw4378A-ms98-a-0017,80.361625,80.911625,time,I,sv,u-24-3
sw4378A-ms98-a-0017,80.911625,81.108875,but,B,sv,u-24-4
sw4378A-ms98-a-0017,81.425000,81.598250,i,B,+,u-26-1
sw4378A-ms98-a-0017,81.598250,81.851625,thought,I,+,u-26-1
sw4378A-ms98-a-0017,81.851625,82.151625,gosh,I,+,u-26-1
sw4378A-ms98-a-0017,82.151625,82.541625,summer,I,+,u-26-1
sw4378A-ms98-a-0017,82.541625,82.911625,time,I,+,u-26-1
sw4378A-ms98-a-0017,82.911625,82.981625,you,I,+,u-26-1
sw4378A-ms98-a-0017,82.981625,83.271625,know,I,+,u-26-1
sw4378A-ms98-a-0017,83.271625,83.541625,well,B,sd,u-26-2
sw4378A-ms98-a-0017,83.541625,83.731625,all,I,sd,u-26-2
sw4378A-ms98-a-0017,83.731625,83.861625,it,I,sd,u-26-2
sw4378A-ms98-a-0017,83.861625,84.081625,ever,I,sd,u-26-2
sw4378A-ms98-a-0017,84.081625,84.331625,did,I,sd,u-26-2
sw4378A-ms98-a-0017,84.331625,84.501625,was,I,sd,u-26-2
sw4378A-ms98-a-0017,84.501625,84.911625,rain,I,sd,u-26-2
sw4378A-ms98-a-0017,84.911625,85.041625,and,I,sd,u-26-2
sw4378A-ms98-a-0017,85.041625,87.124375,[laughter-thunderstorms],O,,
sw4378A-ms98-a-0017,87.124375,87.623375,and,B,sd,u-28-1
sw4378A-ms98-a-0018,88.635750,88.902250,one,I,sd,u-28-1
sw4378A-ms98-a-0018,88.902250,89.212250,thing,I,sd,u-28-1
sw4378A-ms98-a-0018,89.212250,89.362250,is,I,sd,u-28-1
sw4378A-ms98-a-0018,89.362250,89.532250,that,I,sd,u-28-1
sw4378A-ms98-a-0018,89.532250,89.889375,we're,I,sd,u-28-1
sw4378A-ms98-a-0018,90.405375,90.552250,we,I,sd,u-28-1
sw4378A-ms98-a-0018,90.552250,90.852250,had,I,sd,u-28-1
sw4378A-ms98-a-0018,90.852250,90.952250,we,I,sd,u-28-1
sw4378A-ms98-a-0018,90.952250,91.012250,were,I,sd,u-28-1
sw4378A-ms98-a-0018,91.012250,91.222250,gonna,I,sd,u-28-1
sw4378A-ms98-a-0018,91.222250,91.642250,pour,I,sd,u-28-1
sw4378A-ms98-a-0018,91.642250,91.732250,the,I,sd,u-28-1
sw4378A-ms98-a-0018,91.732250,92.392250,basement,I,sd,u-28-1
sw4378A-ms98-a-0018,92.392250,93.331750,foundation,I,sd,u-28-1
sw4378A-ms98-a-0019,94.241875,94.611625,and,B,sd,u-30-1
sw4378A-ms98-a-0019,94.611625,94.928000,we're,I,sd,u-30-1
sw4378A-ms98-a-0019,94.928000,95.191875,in,I,sd,u-30-1
sw4378A-ms98-a-0019,95.191875,95.251875,the,I,sd,u-30-1
sw4378A-ms98-a-0019,95.251875,96.101875,process,I,sd,u-30-1
sw4378A-ms98-a-0019,96.101875,96.211875,and,B,sd,u-30-2
sw4378A-ms98-a-0019,96.211875,96.301875,it,I,sd,u-30-2
sw4378A-ms98-a-0019,96.301875,97.031000,started,I,sd,u-30-2
sw4378A-ms98-a-0019,97.166500,97.661875,pouring,I,sd,u-30-2
sw4378A-ms98-a-0019,97.661875,97.961875,down,I,sd,u-30-2
sw4378A-ms98-a-0019,97.961875,98.511875,rain,I,sd,u-30-2
sw4378A-ms98-a-0020,99.497250,100.347125,and,B,sd,u-32-1
sw4378A-ms98-a-0020,100.987500,101.077250,i,I,sd,u-32-1
sw4378A-ms98-a-0020,101.077250,101.561875,guess,I,sd,u-32-1
sw4378A-ms98-a-0020,102.096625,102.227250,we,I,sd,u-32-1
sw4378A-ms98-a-0020,102.227250,102.527250,had,I,sd,u-32-1
sw4378A-ms98-a-0020,102.527250,102.897250,most,I,sd,u-32-1
sw4378A-ms98-a-0020,102.897250,102.987250,of,I,sd,u-32-1
sw4378A-ms98-a-0020,102.987250,103.106375,it,I,sd,u-32-1
sw4378A-ms98-a-0020,103.223125,103.608500,done,I,sd,u-32-1
sw4378A-ms98-a-0020,103.894750,104.085250,but,B,sd,u-32-2
sw4378A-ms98-a-0020,104.635250,104.807250,the,I,sd,u-32-2
sw4378A-ms98-a-0020,104.807250,104.947250,end,I,sd,u-32-2
sw4378A-ms98-a-0020,104.947250,105.427250,result,I,sd,u-32-2
sw4378A-ms98-a-0020,105.427250,105.607250,what,B,sd,u-32-3
sw4378A-ms98-a-0020,105.607250,106.087250,happened,I,sd,u-32-3
sw4378A-ms98-a-0020,106.087250,106.377250,was,I,sd,u-32-3
sw4378A-ms98-a-0020,106.377250,106.658125,that,I,sd,u-32-3
sw4378A-ms98-a-0021,108.658875,108.968875,some,I,sd,u-32-3
sw4378A-ms98-a-0021,108.968875,109.108875,of,I,sd,u-32-3
sw4378A-ms98-a-0021,109.108875,109.410625,the,I,sd,u-32-3
sw4378A-ms98-a-0021,109.583875,109.668875,the,I,sd,u-32-3
sw4378A-ms98-a-0021,109.668875,109.988875,wa[ter]-,I,sd,u-32-3
sw4378A-ms98-a-0021,109.988875,110.068875,a,I,sd,u-32-3
sw4378A-ms98-a-0021,110.068875,110.358875,lot,I,sd,u-32-3
sw4378A-ms98-a-0021,110.358875,110.538875,of,I,sd,u-32-3
sw4378A-ms98-a-0021,110.538875,110.948875,water,I,sd,u-32-3
sw4378A-ms98-a-0021,110.948875,111.398875,settled,I,sd,u-32-3
sw4378A-ms98-a-0021,111.398875,111.538875,on,I,sd,u-32-3
sw4378A-ms98-a-0021,111.538875,111.708875,the,I,sd,u-32-3
sw4378A-ms98-a-0021,111.708875,112.053375,top,I,sd,u-32-3
sw4378A-ms98-a-0021,112.550500,112.728875,and,B,sd,u-32-4
sw4378A-ms98-a-0021,112.728875,112.838875,it,I,sd,u-32-4
sw4378A-ms98-a-0021,112.838875,113.078875,really,I,sd,u-32-4
sw4378A-ms98-a-0021,113.078875,113.368875,didn't,I,sd,u-32-4
sw4378A-ms98-a-0021,113.368875,113.548875,give,I,sd,u-32-4
sw4378A-ms98-a-0021,113.548875,113.638875,a,I,sd,u-32-4
sw4378A-ms98-a-0021,113.638875,113.928875,very,I,sd,u-32-4
sw4378A-ms98-a-0021,113.928875,114.148875,good,I,sd,u-32-4
sw4378A-ms98-a-0021,114.148875,114.608875,finish,I,sd,u-32-4
sw4378A-ms98-a-0021,114.608875,114.708875,and,B,%,u-32-5
sw4378A-ms98-a-0021,114.708875,114.958875,some,I,%,u-32-5
sw4378A-ms98-a-0021,114.958875,115.038875,of,I,%,u-32-5
sw4378A-ms98-a-0021,115.038875,115.176250,the,I,%,u-32-5
sw4378A-ms98-a-0021,115.556625,115.658875,it,B,sd,u-32-6
sw4378A-ms98-a-0021,115.658875,115.748875,was,I,sd,u-32-6
sw4378A-ms98-a-0021,115.748875,116.028875,sort,I,sd,u-32-6
sw4378A-ms98-a-0021,116.028875,116.128875,of,I,sd,u-32-6
sw4378A-ms98-a-0021,116.128875,117.068875,sandy,I,sd,u-32-6
sw4378A-ms98-a-0021,117.068875,117.388875,and,I,sd,u-32-6
sw4378A-ms98-a-0021,117.388875,117.838875,and,B,+,u-34-1
sw4378A-ms98-a-0021,117.838875,118.136875,not,I,+,u-34-1
sw4378A-ms98-a-0021,118.720750,119.446000,um,I,+,u-34-1
sw4378A-ms98-a-0021,119.939375,120.028875,a,I,+,u-34-1
sw4378A-ms98-a-0021,120.028875,120.298875,very,I,+,u-34-1
sw4378A-ms98-a-0021,120.298875,120.538875,good,I,+,u-34-1
sw4378A-ms98-a-0021,120.538875,121.096625,finish,I,+,u-34-1
sw4378A-ms98-a-0022,121.827625,122.027500,but,B,sd,u-36-1
sw4378A-ms98-a-0022,122.118125,122.257125,it,I,sd,u-36-1
sw4378A-ms98-a-0022,122.257125,122.507125,turned,I,sd,u-36-1
sw4378A-ms98-a-0022,122.507125,122.697125,it,I,sd,u-36-1
sw4378A-ms98-a-0022,122.697125,122.827125,was,I,sd,u-36-1
sw4378A-ms98-a-0022,122.827125,123.377125,okay,I,sd,u-36-1
sw4378A-ms98-a-0022,123.377125,123.497125,and,B,sd,u-36-2
sw4378A-ms98-a-0022,123.497125,123.627125,it's,I,sd,u-36-2
sw4378A-ms98-a-0022,123.627125,123.867125,only,I,sd,u-36-2
sw4378A-ms98-a-0022,123.867125,124.000125,the,I,sd,u-36-2
sw4378A-ms98-a-0022,124.143250,124.717125,basement,I,sd,u-36-2
sw4378A-ms98-a-0022,124.717125,125.117125,floor,I,sd,u-36-2
sw4378A-ms98-a-0022,125.117125,125.427125,so,B,sd,u-36-3
sw4378A-ms98-a-0022,125.427125,125.617375,it,I,sd,u-36-3
sw4378A-ms98-a-0022,125.617375,125.828250,was,I,sd,u-36-3
sw4378A-ms98-a-0022,125.828250,126.307125,okay,I,sd,u-36-3
sw4378A-ms98-a-0023,127.482500,127.704250,but,B,sd,u-38-1
sw4378A-ms98-a-0023,127.704250,127.960375,um,I,sd,u-38-1
sw4378A-ms98-a-0023,128.295500,128.434250,it,I,sd,u-38-1
sw4378A-ms98-a-0023,128.434250,128.704250,kept,I,sd,u-38-1
sw4378A-ms98-a-0023,128.704250,128.794250,us,I,sd,u-38-1
sw4378A-ms98-a-0023,128.794250,129.144250,pretty,I,sd,u-38-1
sw4378A-ms98-a-0023,129.144250,129.624250,busy,I,sd,u-38-1
sw4378A-ms98-a-0023,129.624250,129.694250,it,B,%,u-38-2
sw4378A-ms98-a-0023,129.694250,129.854250,was,I,%,u-38-2
sw4378A-ms98-a-0023,129.854250,130.284250,only,I,%,u-38-2
sw4378A-ms98-a-0023,130.284250,130.522250,um,I,%,u-38-2
sw4378A-ms98-a-0024,132.290250,132.434875,there,B,sd,u-38-3
sw4378A-ms98-a-0024,132.434875,132.654875,was,I,sd,u-38-3
sw4378A-ms98-a-0024,132.654875,132.864875,well,I,sd,u-38-3
sw4378A-ms98-a-0024,132.864875,133.024875,me,I,sd,u-38-3
sw4378A-ms98-a-0024,133.024875,133.174875,and,I,sd,u-38-3
sw4378A-ms98-a-0024,133.174875,133.314875,my,I,sd,u-38-3
sw4378A-ms98-a-0024,133.314875,133.854875,friend,I,sd,u-38-3
sw4378A-ms98-a-0024,133.854875,133.944875,and,B,sd,u-38-4
sw4378A-ms98-a-0024,133.944875,134.074875,then,I,sd,u-38-4
sw4378A-ms98-a-0024,134.074875,134.164875,we,I,sd,u-38-4
sw4378A-ms98-a-0024,134.164875,134.404875,just,I,sd,u-38-4
sw4378A-ms98-a-0024,134.404875,134.574875,had,I,sd,u-38-4
sw4378A-ms98-a-0024,134.574875,134.722750,like,I,sd,u-38-4
sw4378A-ms98-a-0024,134.828250,135.024875,two,I,sd,u-38-4
sw4378A-ms98-a-0024,135.024875,135.681750,helpers,I,sd,u-38-4
sw4378A-ms98-a-0024,135.681750,135.867125,and,I,sd,u-38-4
sw4378A-ms98-a-0024,135.867125,136.051000,uh,B,+,u-40-1
sw4378A-ms98-a-0024,136.619750,137.034875,sort,I,+,u-40-1
sw4378A-ms98-a-0024,137.034875,137.204875,of,I,+,u-40-1
sw4378A-ms98-a-0024,137.204875,137.484875,a,I,+,u-40-1
sw4378A-ms98-a-0025,138.646375,138.706375,a,I,+,u-40-1
sw4378A-ms98-a-0025,138.706375,139.630625,family,I,+,u-40-1
sw4378A-ms98-a-0025,139.739875,140.166375,type,I,+,u-40-1
sw4378A-ms98-a-0025,140.166375,140.256375,it,B,sd,u-40-2
sw4378A-ms98-a-0025,140.256375,140.606375,wasn't,I,sd,u-40-2
sw4378A-ms98-a-0025,140.606375,140.666375,you,I,sd,u-40-2
sw4378A-ms98-a-0025,140.666375,140.746375,know,I,sd,u-40-2
sw4378A-ms98-a-0025,140.746375,140.896375,like,I,sd,u-40-2
sw4378A-ms98-a-0025,140.896375,140.976375,a,I,sd,u-40-2
sw4378A-ms98-a-0025,140.976375,141.616375,commercial,I,sd,u-40-2
sw4378A-ms98-a-0025,141.616375,142.216375,project,I,sd,u-40-2
sw4378A-ms98-a-0025,142.216375,142.346375,just,I,sd,u-40-2
sw4378A-ms98-a-0025,142.346375,142.556375,something,I,sd,u-40-2
sw4378A-ms98-a-0025,142.556375,142.646375,that,O,,
sw4378A-ms98-a-0025,142.646375,142.856375,sort,B,sd,u-40-3
sw4378A-ms98-a-0025,142.856375,142.936375,of,I,sd,u-40-3
sw4378A-ms98-a-0025,142.936375,143.236375,just,I,sd,u-40-3
sw4378A-ms98-a-0026,143.683875,143.754125,you,I,sd,u-40-3
sw4378A-ms98-a-0026,143.754125,144.075875,know,I,sd,u-40-3
sw4378A-ms98-a-0026,144.393500,144.579500,like,I,sd,u-40-3
sw4378A-ms98-a-0026,144.786625,145.074125,get,I,sd,u-40-3
sw4378A-ms98-a-0026,145.074125,145.274125,your,I,sd,u-40-3
sw4378A-ms98-a-0026,145.274125,145.584125,get,I,sd,u-40-3
sw4378A-ms98-a-0026,145.584125,145.954125,his,I,sd,u-40-3
sw4378A-ms98-a-0026,146.124125,146.294125,you,I,sd,u-40-3
sw4378A-ms98-a-0026,146.294125,146.575375,know,I,sd,u-40-3
sw4378A-ms98-a-0026,146.906750,147.064125,my,I,sd,u-40-3
sw4378A-ms98-a-0026,147.064125,147.574750,brother,I,sd,u-40-3
sw4378A-ms98-a-0026,147.755500,148.164125,brother,I,sd,u-40-3
sw4378A-ms98-a-0026,148.164125,148.384125,and,I,sd,u-40-3
sw4378A-ms98-a-0026,148.384125,148.687875,well,I,sd,u-40-3
sw4378A-ms98-a-0026,149.015625,149.374125,maybe,I,sd,u-40-3
sw4378A-ms98-a-0026,149.374125,149.504125,you,I,sd,u-40-3
sw4378A-ms98-a-0026,149.504125,149.704125,know,I,sd,u-40-3
sw4378A-ms98-a-0026,149.704125,149.854125,my,I,sd,u-40-3
sw4378A-ms98-a-0026,149.854125,150.394125,cousin's,I,sd,u-40-3
sw4378A-ms98-a-0026,150.394125,150.734125,coming,I,sd,u-40-3
sw4378A-ms98-a-0026,150.734125,150.974125,over,I,sd,u-40-3
sw4378A-ms98-a-0026,150.974125,151.284125,today,I,sd,u-40-3
sw4378A-ms98-a-0026,151.284125,151.404125,to,I,sd,u-40-3
sw4378A-ms98-a-0026,151.404125,151.704125,help,I,sd,u-40-3
sw4378A-ms98-a-0026,151.704125,151.854125,us,I,sd,u-40-3
sw4378A-ms98-a-0026,151.854125,152.084125,do,I,sd,u-40-3
sw4378A-ms98-a-0026,152.084125,152.424125,that,I,sd,u-40-3
sw4378A-ms98-a-0026,152.424125,152.724125,kind,B,+,u-42-1
sw4378A-ms98-a-0026,152.724125,152.804125,of,I,+,u-42-1
sw4378A-ms98-a-0026,152.804125,153.104125,thing,I,+,u-42-1
sw4378A-ms98-a-0026,153.104125,153.244125,and,I,+,u-42-1
sw4378A-ms98-a-0026,153.244125,153.514125,so,I,+,u-42-1
sw4378A-ms98-a-0026,153.514125,153.764125,the,I,+,u-42-1
sw4378A-ms98-a-0027,154.255125,154.330000,the,I,+,u-42-1
sw4378A-ms98-a-0027,154.330000,155.010000,scheduling,I,+,u-42-1
sw4378A-ms98-a-0027,155.010000,155.100000,and,I,+,u-42-1
sw4378A-ms98-a-0027,155.100000,155.500000,everything,I,+,u-42-1
sw4378A-ms98-a-0027,155.500000,155.650000,was,I,+,u-42-1
sw4378A-ms98-a-0027,155.650000,155.930000,[laughter-kind],I,+,u-42-1
sw4378A-ms98-a-0027,155.930000,156.030000,[laughter-of],I,+,u-42-1
sw4378A-ms98-a-0027,156.030000,156.560000,[laughter-hectic],I,+,u-42-1
sw4378A-ms98-a-0027,156.560000,157.370000,sometimes,I,+,u-42-1
sw4378A-ms98-a-0027,157.370000,157.543250,and,B,sd,u-44-1
sw4378A-ms98-a-0027,157.829500,157.970000,and,I,sd,u-44-1
sw4378A-ms98-a-0027,157.970000,158.201375,then,I,sd,u-44-1
sw4378A-ms98-a-0027,158.423625,159.090000,materials,I,sd,u-44-1
sw4378A-ms98-a-0027,159.090000,159.480000,coming,I,sd,u-44-1
sw4378A-ms98-a-0027,159.480000,159.760000,in,I,sd,u-44-1
sw4378A-ms98-a-0027,159.760000,160.060000,and,B,sd,u-46-1
sw4378A-ms98-a-0027,160.060000,160.300000,so,I,sd,u-46-1
sw4378A-ms98-a-0027,160.300000,160.540000,we're,I,sd,u-46-1
sw4378A-ms98-a-0027,160.540000,160.790000,we're,I,sd,u-46-1
sw4378A-ms98-a-0027,160.790000,161.170000,hopping,I,sd,u-46-1
sw4378A-ms98-a-0027,161.170000,161.550000,around,I,sd,u-46-1
sw4378A-ms98-a-0027,161.550000,161.800000,pretty,I,sd,u-46-1
sw4378A-ms98-a-0027,161.800000,162.220000,good,I,sd,u-46-1
sw4378A-ms98-a-0027,162.220000,162.340000,but,B,sd,u-46-2
sw4378A-ms98-a-0027,162.340000,162.850000,overall,I,sd,u-46-2
sw4378A-ms98-a-0027,162.850000,163.000000,yeah,I,sd,u-46-2
