sw2999A-ms98-a-0002,1.352750,1.562750,hi,B,fp,u-2-1
sw2999A-ms98-a-0008,45.989125,46.339125,spend,I,sd,u-10-2
sw2999A-ms98-a-0008,46.339125,46.529125,about,I,sd,u-10-2
sw2999A-ms98-a-0008,46.529125,46.579125,i,I,sd,u-10-2
sw2999A-ms98-a-0008,46.579125,46.709125,don't,I,sd,u-10-2
sw2999A-ms98-a-0008,46.709125,46.809125,know,I,sd,u-10-2
sw2999A-ms98-a-0008,46.809125,47.009125,three,I,sd,u-10-2
sw2999A-ms98-a-0008,47.009125,47.339125,thousand,I,sd,u-10-2
sw2999A-ms98-a-0008,47.339125,47.599125,dollars,I,sd,u-10-2
sw2999A-ms98-a-0008,47.649125,47.679125,a,I,sd,u-10-2
sw2999A-ms98-a-0008,47.679125,47.889125,year,I,sd,u-10-2
sw2999A-ms98-a-0008,47.889125,47.959125,or,I,sd,u-10-2
sw2999A-ms98-a-0008,47.959125,48.279125,something,I,sd,u-10-2
sw2999A-ms98-a-0008,48.279125,48.459125,like,I,sd,u-10-2
sw2999A-ms98-a-0008,48.459125,48.769125,that,I,sd,u-10-2
sw2999A-ms98-a-0008,49.209125,49.329125,and,B,sd,u-12-1
sw2999A-ms98-a-0008,49.329125,49.539125,so,I,sd,u-12-1
sw2999A-ms98-a-0008,49.909125,49.959125,i,I,sd,u-12-1
sw2999A-ms98-a-0008,49.959125,50.189125,tend,I,sd,u-12-1
sw2999A-ms98-a-0008,50.189125,50.289125,to,I,sd,u-12-1
sw2999A-ms98-a-0008,50.289125,50.499125,buy,I,sd,u-12-1
sw2999A-ms98-a-0008,50.499125,50.819125,almost,I,sd,u-12-1
sw2999A-ms98-a-0008,50.819125,50.959125,all,I,sd,u-12-1
sw2999A-ms98-a-0008,50.959125,51.269125,major,I,sd,u-12-1
sw2999A-ms98-a-0008,51.269125,51.879125,purchases,I,sd,u-12-1
sw2999A-ms98-a-0008,51.879125,51.999125,on,I,sd,u-12-1
sw2999A-ms98-a-0008,51.999125,52.049125,a,I,sd,u-12-1
sw2999A-ms98-a-0008,52.049125,52.329125,credit,I,sd,u-12-1
sw2999A-ms98-a-0008,52.329125,52.619125,card,I,sd,u-12-1
sw2999A-ms98-a-0008,52.819125,52.979125,when,B,+,u-14-1
sw2999A-ms98-a-0008,52.979125,53.029125,i,I,+,u-14-1
sw2999A-ms98-a-0008,53.029125,53.239125,have,I,+,u-14-1
sw2999A-ms98-a-0008,53.239125,53.319125,the,I,+,u-14-1
sw2999A-ms98-a-0008,53.349125,53.699125,choice,I,+,u-14-1
sw2999A-ms98-a-0009,54.469875,55.319875,and,B,sd,u-14-2
sw2999A-ms98-a-0009,55.389875,55.929875,um,I,sd,u-14-2
sw2999A-ms98-a-0009,56.509875,56.579875,i,I,sd,u-14-2
sw2999A-ms98-a-0009,56.579875,56.799875,used,I,sd,u-14-2
sw2999A-ms98-a-0009,56.799875,56.859875,to,I,sd,u-14-2
sw2999A-ms98-a-0009,56.859875,57.049875,even,I,sd,u-14-2
sw2999A-ms98-a-0009,57.049875,57.189875,use,I,sd,u-14-2
sw2999A-ms98-a-0009,57.189875,57.299875,it,I,sd,u-14-2
sw2999A-ms98-a-0009,57.299875,57.399875,for,I,sd,u-14-2
sw2999A-ms98-a-0009,57.399875,57.509875,my,I,sd,u-14-2
sw2999A-ms98-a-0009,57.509875,57.929875,grocery,I,sd,u-14-2
sw2999A-ms98-a-0009,57.929875,58.329875,shopping,I,sd,u-14-2
sw2999A-ms98-a-0009,58.329875,58.429875,and,I,sd,u-14-2
sw2999A-ms98-a-0009,58.429875,58.699875,stuff,I,sd,u-14-2
sw2999A-ms98-a-0009,58.809875,58.879875,the,B,sd,u-14-3
sw2999A-ms98-a-0009,58.879875,59.179875,stores,I,sd,u-14-3
sw2999A-ms98-a-0009,59.179875,59.429875,around,I,sd,u-14-3
sw2999A-ms98-a-0009,59.429875,59.579875,here,I,sd,u-14-3
sw2999A-ms98-a-0009,59.579875,59.749875,don't,I,sd,u-14-3
sw2999A-ms98-a-0009,59.749875,59.889875,let,I,sd,u-14-3
sw2999A-ms98-a-0009,59.889875,59.969875,you,I,sd,u-14-3
sw2999A-ms98-a-0009,59.969875,60.109875,do,I,sd,u-14-3
sw2999A-ms98-a-0009,60.109875,60.229875,it,I,sd,u-14-3
sw2999A-ms98-a-0009,60.229875,60.349875,too,I,sd,u-14-3
sw2999A-ms98-a-0009,60.349875,60.759875,much,I,sd,u-14-3
sw2999A-ms98-a-0010,61.295875,61.475875,and,B,sd,u-16-1
sw2999A-ms98-a-0010,61.475875,61.585875,so,I,sd,u-16-1
sw2999A-ms98-a-0010,61.585875,61.645875,i,I,sd,u-16-1
sw2999A-ms98-a-0010,61.645875,61.955875,don't,I,sd,u-16-1
sw2999A-ms98-a-0010,62.405875,62.605875,but,B,sd,u-16-2
sw2999A-ms98-a-0010,62.605875,62.665875,i,I,sd,u-16-2
sw2999A-ms98-a-0010,62.665875,62.825875,was,I,sd,u-16-2
sw2999A-ms98-a-0010,62.825875,63.055875,living,I,sd,u-16-2
sw2999A-ms98-a-0010,63.055875,63.115875,in,I,sd,u-16-2
sw2999A-ms98-a-0010,63.115875,63.465875,France,I,sd,u-16-2
sw2999A-ms98-a-0010,63.495875,63.585875,and,B,sd,u-16-3
sw2999A-ms98-a-0010,63.585875,63.695875,there,I,sd,u-16-3
sw2999A-ms98-a-0010,63.695875,63.785875,you,I,sd,u-16-3
sw2999A-ms98-a-0010,63.785875,63.935875,pay,I,sd,u-16-3
sw2999A-ms98-a-0010,63.935875,64.055875,for,I,sd,u-16-3
sw2999A-ms98-a-0010,64.225875,64.615875,everything,I,sd,u-16-3
sw2999A-ms98-a-0010,64.615875,64.715875,by,I,sd,u-16-3
sw2999A-ms98-a-0010,64.715875,65.015875,credit,I,sd,u-16-3
sw2999A-ms98-a-0010,65.015875,65.255875,card,I,sd,u-16-3
sw2999A-ms98-a-0010,65.485625,65.537125,b[ut]-,O,,
sw2999A-ms98-a-0010,65.537125,65.645875,it's,B,sd,u-18-1
sw2999A-ms98-a-0010,65.645875,65.835875,not,I,sd,u-18-1
sw2999A-ms98-a-0010,65.835875,66.005875,really,I,sd,u-18-1
sw2999A-ms98-a-0010,66.005875,66.045875,a,I,sd,u-18-1
sw2999A-ms98-a-0010,66.045875,66.345875,credit,I,sd,u-18-1
sw2999A-ms98-a-0010,66.345875,66.565875,card,I,sd,u-18-1
sw2999A-ms98-a-0011,68.306000,68.496000,it's,B,na,u-20-1
sw2999A-ms98-a-0011,68.496000,68.546000,a,I,na,u-20-1
sw2999A-ms98-a-0011,68.546000,68.766000,i[t]-,I,na,u-20-1
sw2999A-ms98-a-0011,68.766000,68.902875,it's,I,na,u-20-1
sw2999A-ms98-a-0011,68.902875,68.976000,a,I,na,u-20-1
sw2999A-ms98-a-0011,68.976000,69.276000,debit,I,na,u-20-1
sw2999A-ms98-a-0011,69.276000,69.586000,card,I,na,u-20-1
sw2999A-ms98-a-0011,69.586000,69.856000,yeah,B,ny,u-20-2
sw2999A-ms98-a-0012,70.738625,71.298625,and,B,sd,u-22-1
sw2999A-ms98-a-0012,71.298625,71.638625,um,I,sd,u-22-1
sw2999A-ms98-a-0012,71.658625,71.928625,just,I,sd,u-22-1
sw2999A-ms98-a-0012,71.928625,72.108625,you,I,sd,u-22-1
sw2999A-ms98-a-0012,72.478625,72.538625,know,I,sd,u-22-1
sw2999A-ms98-a-0012,72.538625,72.658625,it's,I,sd,u-22-1
sw2999A-ms98-a-0012,72.678625,72.788625,[vocalized-noise],I,sd,u-22-1
sw2999A-ms98-a-0012,72.788625,73.028625,many,I,sd,u-22-1
sw2999A-ms98-a-0012,73.028625,73.318625,times,I,sd,u-22-1
sw2999A-ms98-a-0012,73.318625,73.388625,you,I,sd,u-22-1
sw2999A-ms98-a-0012,73.388625,73.518625,get,I,sd,u-22-1
sw2999A-ms98-a-0012,73.518625,73.658625,out,I,sd,u-22-1
sw2999A-ms98-a-0012,73.658625,73.738625,of,I,sd,u-22-1
sw2999A-ms98-a-0012,73.768625,73.828625,the,I,sd,u-22-1
sw2999A-ms98-a-0012,73.828625,74.028625,store,I,sd,u-22-1
sw2999A-ms98-a-0012,74.028625,74.458625,faster,I,sd,u-22-1
sw2999A-ms98-a-0012,74.458625,74.538625,if,I,sd,u-22-1
sw2999A-ms98-a-0012,74.538625,74.628625,you,I,sd,u-22-1
sw2999A-ms98-a-0012,74.628625,74.798625,pay,I,sd,u-22-1
sw2999A-ms98-a-0012,74.798625,74.958625,with,I,sd,u-22-1
sw2999A-ms98-a-0012,74.958625,75.168625,that,I,sd,u-22-1
sw2999A-ms98-a-0012,75.168625,75.258625,than,I,sd,u-22-1
sw2999A-ms98-a-0012,75.258625,75.388625,if,I,sd,u-22-1
sw2999A-ms98-a-0012,75.388625,75.478625,you,I,sd,u-22-1
sw2999A-ms98-a-0012,75.478625,75.678625,pay,I,sd,u-22-1
sw2999A-ms98-a-0012,75.678625,75.838625,with,I,sd,u-22-1
sw2999A-ms98-a-0012,75.868625,76.098625,cash,I,sd,u-22-1
sw2999A-ms98-a-0012,76.768625,76.768625,<b_aside>,O,,
sw2999A-ms98-a-0012,76.768625,76.958625,bye,B,t3,u-22-2
sw2999A-ms98-a-0012,76.958625,77.348625,thanks,B,t3,u-22-3
sw2999A-ms98-a-0012,77.348625,77.348625,<e_aside>,O,,
sw2999A-ms98-a-0012,78.068625,78.548625,um,B,ny,u-24-1
sw2999A-ms98-a-0012,78.818625,79.058625,yeah,I,ny,u-24-1
sw2999A-ms98-a-0012,79.888625,80.148625,because,B,sd^e,u-24-2
sw2999A-ms98-a-0012,80.148625,80.238625,they're,I,sd^e,u-24-2
sw2999A-ms98-a-0012,80.238625,80.408625,just,I,sd^e,u-24-2
sw2999A-ms98-a-0012,80.408625,80.528625,so,I,sd^e,u-24-2
sw2999A-ms98-a-0012,80.898625,81.068625,well,I,sd^e,u-24-2
sw2999A-ms98-a-0012,81.068625,81.278625,set,I,sd^e,u-24-2
sw2999A-ms98-a-0012,81.278625,81.458625,up,I,sd^e,u-24-2
sw2999A-ms98-a-0012,81.458625,81.598625,with,I,sd^e,u-24-2
sw2999A-ms98-a-0012,81.598625,81.738625,it,I,sd^e,u-24-2
sw2999A-ms98-a-0012,81.808625,82.518625,[laughter],O,,
sw2999A-ms98-a-0014,89.511625,89.691625,right,B,b,u-26-1
sw2999A-ms98-a-0014,89.921625,90.121625,well,B,%,u-26-2
sw2999A-ms98-a-0016,92.169000,92.359000,yeah,B,aa,u-28-1
sw2999A-ms98-a-0016,92.359000,92.519000,i-,O,,
sw2999A-ms98-a-0016,92.519000,92.649000,i,B,sd,u-28-2
sw2999A-ms98-a-0016,92.649000,92.929000,never,I,sd,u-28-2
sw2999A-ms98-a-0016,92.979000,93.099000,pay,I,sd,u-28-2
sw2999A-ms98-a-0016,93.099000,93.459000,finance,I,sd,u-28-2
sw2999A-ms98-a-0016,93.459000,93.799000,charges,I,sd,u-28-2
sw2999A-ms98-a-0016,93.799000,93.909000,on,I,sd,u-28-2
sw2999A-ms98-a-0016,93.909000,94.029000,them,I,sd,u-28-2
sw2999A-ms98-a-0016,94.029000,94.319000,except,I,sd,u-28-2
sw2999A-ms98-a-0016,94.319000,94.429000,when,I,sd,u-28-2
sw2999A-ms98-a-0016,94.429000,94.469000,i,I,sd,u-28-2
sw2999A-ms98-a-0016,94.469000,94.789000,screw,I,sd,u-28-2
sw2999A-ms98-a-0016,94.789000,95.009000,up,I,sd,u-28-2
sw2999A-ms98-a-0016,95.009000,95.209000,which,I,sd,u-28-2
sw2999A-ms98-a-0016,95.209000,95.289000,i,I,sd,u-28-2
sw2999A-ms98-a-0016,95.289000,95.969000,[laughter-occasionally],I,sd,u-28-2
sw2999A-ms98-a-0016,95.999000,96.299000,do,I,sd,u-28-2
sw2999A-ms98-a-0017,96.759250,97.019250,and,B,sd,u-30-1
sw2999A-ms98-a-0017,97.019250,97.079250,you,I,sd,u-30-1
sw2999A-ms98-a-0017,97.079250,97.139250,know,I,sd,u-30-1
sw2999A-ms98-a-0017,97.139250,97.229250,i'll,I,sd,u-30-1
sw2999A-ms98-a-0017,97.229250,97.589250,forget,I,sd,u-30-1
sw2999A-ms98-a-0017,97.589250,97.649250,to,I,sd,u-30-1
sw2999A-ms98-a-0017,97.649250,97.819250,pay,I,sd,u-30-1
sw2999A-ms98-a-0017,97.819250,97.889250,the,I,sd,u-30-1
sw2999A-ms98-a-0017,97.889250,98.099250,bill,I,sd,u-30-1
sw2999A-ms98-a-0017,98.099250,98.199250,by,I,sd,u-30-1
sw2999A-ms98-a-0017,98.199250,98.309250,the,I,sd,u-30-1
sw2999A-ms98-a-0017,98.309250,98.469250,due,I,sd,u-30-1
sw2999A-ms98-a-0017,98.469250,98.699250,date,I,sd,u-30-1
sw2999A-ms98-a-0017,98.699250,98.769250,or,B,sd,u-30-2
sw2999A-ms98-a-0017,98.769250,99.009250,this,I,sd,u-30-2
sw2999A-ms98-a-0017,99.299250,99.579250,last,I,sd,u-30-2
sw2999A-ms98-a-0017,99.579250,99.749250,month,I,sd,u-30-2
sw2999A-ms98-a-0017,99.749250,99.829250,i,I,sd,u-30-2
sw2999A-ms98-a-0017,99.829250,100.089250,mailed,I,sd,u-30-2
sw2999A-ms98-a-0017,100.089250,100.159250,the,I,sd,u-30-2
sw2999A-ms98-a-0017,100.209250,100.399250,check,I,sd,u-30-2
sw2999A-ms98-a-0017,100.399250,100.539250,to,I,sd,u-30-2
sw2999A-ms98-a-0017,100.539250,100.689250,them,I,sd,u-30-2
sw2999A-ms98-a-0017,100.689250,100.749250,on,I,sd,u-30-2
sw2999A-ms98-a-0017,100.749250,100.809250,the,I,sd,u-30-2
sw2999A-ms98-a-0017,100.859250,101.069250,twenty,I,sd,u-30-2
sw2999A-ms98-a-0017,101.069250,101.459250,second,I,sd,u-30-2
sw2999A-ms98-a-0017,101.459250,101.549250,and,B,sd,u-30-3
sw2999A-ms98-a-0017,101.549250,101.659250,they,I,sd,u-30-3
sw2999A-ms98-a-0017,101.659250,101.819250,didn't,I,sd,u-30-3
sw2999A-ms98-a-0017,101.819250,101.949250,get,I,sd,u-30-3
sw2999A-ms98-a-0017,101.949250,102.019250,it,I,sd,u-30-3
sw2999A-ms98-a-0017,102.019250,102.179250,until,I,sd,u-30-3
sw2999A-ms98-a-0017,102.179250,102.249250,the,I,sd,u-30-3
sw2999A-ms98-a-0017,102.249250,102.769250,thirtieth,I,sd,u-30-3
sw2999A-ms98-a-0017,102.769250,102.869250,and,B,sd,u-30-4
sw2999A-ms98-a-0017,102.869250,102.929250,it,I,sd,u-30-4
sw2999A-ms98-a-0017,102.929250,103.099250,was,I,sd,u-30-4
sw2999A-ms98-a-0017,103.099250,103.299250,due,B,+,u-32-1
sw2999A-ms98-a-0017,103.299250,103.389250,the,I,+,u-32-1
sw2999A-ms98-a-0017,103.469250,103.679250,twenty,I,+,u-32-1
sw2999A-ms98-a-0017,103.679250,104.209250,fifth,I,+,u-32-1
sw2999A-ms98-a-0018,104.712375,105.342375,and,B,sd,u-34-1
sw2999A-ms98-a-0019,105.843875,106.033875,yeah,I,sd,u-34-1
sw2999A-ms98-a-0019,106.033875,106.193875,so,I,sd,u-34-1
sw2999A-ms98-a-0019,106.193875,106.273875,i,I,sd,u-34-1
sw2999A-ms98-a-0019,106.273875,106.483875,thought,I,sd,u-34-1
sw2999A-ms98-a-0019,106.483875,106.563875,i,I,sd,u-34-1
sw2999A-ms98-a-0019,106.793875,106.933875,and,B,sd,u-34-2
sw2999A-ms98-a-0019,106.933875,107.023875,so,I,sd,u-34-2
sw2999A-ms98-a-0019,107.023875,107.113875,i,I,sd,u-34-2
sw2999A-ms98-a-0019,107.113875,107.333875,got,I,sd,u-34-2
sw2999A-ms98-a-0019,107.583875,107.703875,hit,I,sd,u-34-2
sw2999A-ms98-a-0019,107.703875,107.823875,up,I,sd,u-34-2
sw2999A-ms98-a-0019,107.823875,107.973875,with,I,sd,u-34-2
sw2999A-ms98-a-0019,107.973875,108.023875,a,I,sd,u-34-2
sw2999A-ms98-a-0019,108.053875,108.203875,cre[dit]-,I,sd,u-34-2
sw2999A-ms98-a-0019,108.333875,108.523875,uh,I,sd,u-34-2
sw2999A-ms98-a-0019,108.523875,108.883875,finance,I,sd,u-34-2
sw2999A-ms98-a-0019,108.883875,109.183875,charge,I,sd,u-34-2
sw2999A-ms98-a-0019,109.183875,109.293875,on,I,sd,u-34-2
sw2999A-ms98-a-0019,109.293875,109.383875,it,I,sd,u-34-2
sw2999A-ms98-a-0019,109.383875,109.553875,which,I,sd,u-34-2
sw2999A-ms98-a-0019,109.623875,109.943875,pissed,I,sd,u-34-2
sw2999A-ms98-a-0019,109.943875,110.093875,me,I,sd,u-34-2
sw2999A-ms98-a-0019,110.093875,110.343875,off,I,sd,u-34-2
sw2999A-ms98-a-0020,111.275000,111.775000,because,B,+,u-36-1
sw2999A-ms98-a-0020,111.775000,112.315000,um,I,+,u-36-1
sw2999A-ms98-a-0021,113.387375,113.517375,you,I,+,u-36-1
sw2999A-ms98-a-0021,113.517375,113.577375,know,I,+,u-36-1
sw2999A-ms98-a-0021,113.577375,113.617375,i,I,+,u-36-1
sw2999A-ms98-a-0021,113.617375,113.867375,really,I,+,u-36-1
sw2999A-ms98-a-0021,113.867375,114.047375,did,I,+,u-36-1
sw2999A-ms98-a-0021,114.047375,114.307375,mail,I,+,u-36-1
sw2999A-ms98-a-0021,114.307375,114.407375,it,I,+,u-36-1
sw2999A-ms98-a-0021,114.407375,114.517375,in,I,+,u-36-1
sw2999A-ms98-a-0021,114.517375,114.897375,time,I,+,u-36-1
sw2999A-ms98-a-0022,115.719875,116.179875,but,B,sd,u-38-1
sw2999A-ms98-a-0023,116.812125,116.952125,they,I,sd,u-38-1
sw2999A-ms98-a-0023,116.952125,117.142125,have,I,sd,u-38-1
sw2999A-ms98-a-0023,117.142125,117.272125,no,I,sd,u-38-1
sw2999A-ms98-a-0023,117.272125,117.572125,proof,I,sd,u-38-1
sw2999A-ms98-a-0023,117.572125,117.632125,of,I,sd,u-38-1
sw2999A-ms98-a-0023,117.632125,117.812125,that,I,sd,u-38-1
sw2999A-ms98-a-0023,117.812125,117.852125,i,B,sd,u-38-2
sw2999A-ms98-a-0023,117.852125,118.022125,don't,I,sd,u-38-2
sw2999A-ms98-a-0023,118.162125,118.232125,i,I,sd,u-38-2
sw2999A-ms98-a-0023,118.232125,118.372125,don't,I,sd,u-38-2
sw2999A-ms98-a-0023,118.372125,118.492125,want,I,sd,u-38-2
sw2999A-ms98-a-0023,118.492125,118.552125,to,I,sd,u-38-2
sw2999A-ms98-a-0023,118.552125,118.612125,i'll,I,sd,u-38-2
sw2999A-ms98-a-0023,118.612125,118.852125,probably,I,sd,u-38-2
sw2999A-ms98-a-0023,118.852125,119.002125,talk,I,sd,u-38-2
sw2999A-ms98-a-0023,119.002125,119.102125,to,I,sd,u-38-2
