sw3697B-ms98-a-0002,2.410875,2.934875,um-hum,B,b,u-2-1
sw3697B-ms98-a-0012,48.983125,49.283125,part,I,sd,u-12-1
sw3697B-ms98-a-0012,49.283125,49.403125,of,I,sd,u-12-1
sw3697B-ms98-a-0012,49.403125,49.818125,it,I,sd,u-12-1
sw3697B-ms98-a-0012,49.818125,50.303125,yeah,B,aa,u-14-1
sw3697B-ms98-a-0012,50.303125,50.733125,part,B,sd,u-14-2
sw3697B-ms98-a-0012,50.733125,50.803125,of,I,sd,u-14-2
sw3697B-ms98-a-0012,50.803125,50.933125,it,I,sd,u-14-2
sw3697B-ms98-a-0012,50.933125,51.153125,is,I,sd,u-14-2
sw3697B-ms98-a-0012,51.153125,51.343125,like,I,sd,u-14-2
sw3697B-ms98-a-0012,51.343125,51.423125,you,I,sd,u-14-2
sw3697B-ms98-a-0012,51.423125,51.903125,said,I,sd,u-14-2
sw3697B-ms98-a-0012,51.903125,52.003125,i,I,sd,u-14-2
sw3697B-ms98-a-0012,52.003125,52.173125,don't,I,sd,u-14-2
sw3697B-ms98-a-0012,52.173125,52.313125,have,I,sd,u-14-2
sw3697B-ms98-a-0012,52.313125,52.779750,time,I,sd,u-14-2
sw3697B-ms98-a-0014,60.372125,61.360500,[laughter],O,,
sw3697B-ms98-a-0016,65.695500,66.175375,um-hum,B,b,u-18-1
sw3697B-ms98-a-0018,70.683500,71.154375,well,B,ng,u-20-1
sw3697B-ms98-a-0018,71.154375,71.866750,um,I,ng,u-20-1
sw3697B-ms98-a-0018,71.866750,72.175000,on,I,ng,u-20-1
sw3697B-ms98-a-0018,72.175000,72.355000,this,I,ng,u-20-1
sw3697B-ms98-a-0018,72.355000,72.555000,car,I,ng,u-20-1
sw3697B-ms98-a-0018,72.555000,72.755000,i've,I,ng,u-20-1
sw3697B-ms98-a-0018,72.755000,72.975000,got,I,ng,u-20-1
sw3697B-ms98-a-0018,72.975000,73.478250,now,I,ng,u-20-1
sw3697B-ms98-a-0018,73.478250,74.087750,no,I,ng,u-20-1
sw3697B-ms98-a-0018,74.295000,74.445000,but,B,sd,u-20-2
sw3697B-ms98-a-0018,74.445000,74.515000,i,I,sd,u-20-2
sw3697B-ms98-a-0018,74.515000,74.775000,had,I,sd,u-20-2
sw3697B-ms98-a-0018,74.775000,74.865000,a,I,sd,u-20-2
sw3697B-ms98-a-0018,74.865000,75.245000,van,I,sd,u-20-2
sw3697B-ms98-a-0018,75.245000,76.036750,before,I,sd,u-20-2
sw3697B-ms98-a-0018,76.606500,77.015000,and,B,sd,u-20-3
sw3697B-ms98-a-0018,77.015000,77.095000,it,I,sd,u-20-3
sw3697B-ms98-a-0018,77.095000,77.215000,was,I,sd,u-20-3
sw3697B-ms98-a-0018,77.215000,77.485000,only,I,sd,u-20-3
sw3697B-ms98-a-0018,77.485000,77.705000,two,I,sd,u-20-3
sw3697B-ms98-a-0018,77.705000,78.005000,years,I,sd,u-20-3
sw3697B-ms98-a-0018,78.005000,78.549750,old,I,sd,u-20-3
sw3697B-ms98-a-0018,78.824750,79.185000,and,B,sd,u-20-4
sw3697B-ms98-a-0018,79.185000,79.315000,it,I,sd,u-20-4
sw3697B-ms98-a-0018,79.315000,79.518250,had,I,sd,u-20-4
sw3697B-ms98-a-0018,79.861000,80.455000,transmission,I,sd,u-20-4
sw3697B-ms98-a-0018,80.455000,80.565000,go,I,sd,u-20-4
sw3697B-ms98-a-0018,80.565000,80.805000,out,I,sd,u-20-4
sw3697B-ms98-a-0018,80.805000,81.005000,on,I,sd,u-20-4
sw3697B-ms98-a-0018,81.005000,81.273125,it,I,sd,u-20-4
sw3697B-ms98-a-0019,82.284125,82.476625,but,B,sd,u-22-1
sw3697B-ms98-a-0019,82.476625,83.056625,fortunately,I,sd,u-22-1
sw3697B-ms98-a-0019,83.056625,83.196625,that,I,sd,u-22-1
sw3697B-ms98-a-0019,83.196625,83.326625,was,I,sd,u-22-1
sw3697B-ms98-a-0019,83.326625,83.656625,covered,I,sd,u-22-1
sw3697B-ms98-a-0019,83.656625,83.826625,under,I,sd,u-22-1
sw3697B-ms98-a-0019,83.826625,83.916625,the,I,sd,u-22-1
sw3697B-ms98-a-0019,83.916625,84.615000,warranty,I,sd,u-22-1
sw3697B-ms98-a-0021,95.431750,95.990500,hm,B,%,u-24-1
sw3697B-ms98-a-0023,99.409125,99.826750,oh,B,aa,u-26-1
sw3697B-ms98-a-0023,99.826750,100.349125,yeah,I,aa,u-26-1
sw3697B-ms98-a-0023,100.654250,101.567750,[laughter],O,,
sw3697B-ms98-a-0025,105.176875,105.456875,yeah,B,b,u-30-1
sw3697B-ms98-a-0025,105.456875,106.026875,sometimes,B,sv,u-30-2
sw3697B-ms98-a-0025,106.026875,106.116875,it,I,sv,u-30-2
sw3697B-ms98-a-0025,106.116875,106.346875,makes,I,sv,u-30-2
sw3697B-ms98-a-0025,106.346875,106.436875,me,I,sv,u-30-2
sw3697B-ms98-a-0025,106.436875,106.973250,wonder,I,sv,u-30-2
sw3697B-ms98-a-0027,111.012250,111.390375,um-hum,B,b,u-32-1
sw3697B-ms98-a-0029,118.154375,118.612000,um-hum,B,b,u-34-1
sw3697B-ms98-a-0031,122.741250,123.316000,[laughter],O,,
sw3697B-ms98-a-0033,131.551000,132.151375,yeah,B,b,u-38-1
sw3697B-ms98-a-0034,132.981000,133.462750,[laughter],O,,
sw3697B-ms98-a-0035,134.647125,134.757375,did,B,qy,u-42-1
sw3697B-ms98-a-0035,134.757375,134.837375,you,I,qy,u-42-1
sw3697B-ms98-a-0035,134.837375,135.087375,take,I,qy,u-42-1
sw3697B-ms98-a-0035,135.087375,135.217375,it,I,qy,u-42-1
sw3697B-ms98-a-0035,135.217375,135.367375,to,I,qy,u-42-1
sw3697B-ms98-a-0035,135.367375,135.417375,a,I,qy,u-42-1
sw3697B-ms98-a-0035,135.417375,136.008125,dealership,I,qy,u-42-1
sw3697B-ms98-a-0037,138.844500,139.270625,um-hum,B,b,u-44-1
sw3697B-ms98-a-0037,140.043375,140.377875,oh,B,bk,u-46-1
sw3697B-ms98-a-0037,140.377875,140.557250,i,I,bk,u-46-1
sw3697B-ms98-a-0037,140.557250,140.983250,see,I,bk,u-46-1
sw3697B-ms98-a-0039,145.610750,146.066625,uh-huh,B,b,u-48-1
sw3697B-ms98-a-0041,150.177125,150.442375,oh,B,b,u-50-1
sw3697B-ms98-a-0041,150.442375,150.567000,i,I,b,u-50-1
sw3697B-ms98-a-0041,150.567000,150.885500,see,I,b,u-50-1
sw3697B-ms98-a-0043,156.747375,157.434875,right,B,b,u-52-1
sw3697B-ms98-a-0045,164.814000,165.327500,oh,B,ba,u-54-1
sw3697B-ms98-a-0045,165.327500,165.707500,gosh,I,ba,u-54-1
sw3697B-ms98-a-0045,165.707500,166.495875,[laughter-it's],O,,
sw3697B-ms98-a-0045,166.495875,166.717500,gonna,O,,
sw3697B-ms98-a-0045,166.717500,166.847500,have,O,,
sw3697B-ms98-a-0045,166.847500,166.977500,to,B,sv,u-56-1
sw3697B-ms98-a-0045,166.977500,167.207500,run,I,sv,u-56-1
sw3697B-ms98-a-0045,167.207500,167.337500,for,I,sv,u-56-1
sw3697B-ms98-a-0045,167.337500,167.427500,a,I,sv,u-56-1
sw3697B-ms98-a-0045,167.427500,167.667500,li[ttle]-,I,sv,u-56-1
sw3697B-ms98-a-0045,167.667500,167.807500,for,I,sv,u-56-1
sw3697B-ms98-a-0045,167.807500,167.887500,a,I,sv,u-56-1
sw3697B-ms98-a-0045,167.887500,168.207500,while,I,sv,u-56-1
sw3697B-ms98-a-0045,168.207500,168.646875,yet,I,sv,u-56-1
sw3697B-ms98-a-0046,169.595375,171.166375,[laughter],O,,
sw3697B-ms98-a-0048,174.153125,174.370500,uh,B,sd,u-60-1
sw3697B-ms98-a-0048,174.370500,174.600250,i-,I,sd,u-60-1
sw3697B-ms98-a-0048,174.600250,174.759000,i,I,sd,u-60-1
sw3697B-ms98-a-0048,174.759000,174.923125,work,I,sd,u-60-1
sw3697B-ms98-a-0048,174.923125,175.043125,for,I,sd,u-60-1
sw3697B-ms98-a-0048,175.043125,175.595250,TI,O,,
sw3697B-ms98-a-0048,175.595250,175.832500,i-,O,,
sw3697B-ms98-a-0048,175.832500,175.990750,i,B,sd,u-62-1
sw3697B-ms98-a-0048,175.990750,176.313125,work,I,sd,u-62-1
sw3697B-ms98-a-0048,176.313125,176.583125,in,I,sd,u-62-1
sw3697B-ms98-a-0048,176.583125,176.847500,the,I,sd,u-62-1
sw3697B-ms98-a-0048,176.847500,177.603125,networking,I,sd,u-62-1
sw3697B-ms98-a-0048,177.603125,177.971875,area,I,sd,u-62-1
sw3697B-ms98-a-0049,179.483750,179.689000,do,B,qy,u-64-1
sw3697B-ms98-a-0049,179.689000,179.743125,you,I,qy,u-64-1
sw3697B-ms98-a-0049,179.743125,179.923125,work,I,qy,u-64-1
sw3697B-ms98-a-0049,179.923125,180.033125,for,I,qy,u-64-1
sw3697B-ms98-a-0049,180.033125,180.429750,TI,O,,
sw3697B-ms98-a-0049,181.058750,181.383875,no,B,b^m,u-66-1
sw3697B-ms98-a-0049,181.383875,181.840875,okay,B,b,u-66-2
sw3697B-ms98-a-0052,186.522125,187.088375,oh,B,b,u-68-1
sw3697B-ms98-a-0054,191.938125,193.914000,[laughter-yeah],O,,
sw3697B-ms98-a-0056,198.533250,198.904125,yeah,B,b,u-72-1
sw3697B-ms98-a-0056,199.100750,199.443750,yeah,B,b^r,u-72-2
sw3697B-ms98-a-0058,203.209000,203.341625,oh,B,fo,u-74-1
sw3697B-ms98-a-0058,203.341625,203.518375,yeah,I,fo,u-74-1
sw3697B-ms98-a-0058,203.518375,203.955375,i'm,B,sd,u-74-2
sw3697B-ms98-a-0058,203.955375,204.158375,i'm,I,sd,u-74-2
sw3697B-ms98-a-0058,204.158375,204.608375,planning,I,sd,u-74-2
sw3697B-ms98-a-0058,204.608375,204.758375,on,I,sd,u-74-2
sw3697B-ms98-a-0058,204.758375,204.928875,it,I,sd,u-74-2
sw3697B-ms98-a-0058,204.928875,205.128375,oh,B,sd,u-74-3
sw3697B-ms98-a-0058,205.128375,205.318375,it,I,sd,u-74-3
sw3697B-ms98-a-0058,205.318375,205.538375,can't,I,sd,u-74-3
sw3697B-ms98-a-0058,205.538375,205.668375,be,I,sd,u-74-3
sw3697B-ms98-a-0058,205.668375,205.768375,any,I,sd,u-74-3
sw3697B-ms98-a-0058,205.768375,206.058375,worse,I,sd,u-74-3
sw3697B-ms98-a-0058,206.058375,206.198375,than,I,sd,u-74-3
sw3697B-ms98-a-0058,206.198375,206.568375,last,I,sd,u-74-3
sw3697B-ms98-a-0058,206.568375,206.678375,year,I,sd,u-74-3
sw3697B-ms98-a-0058,206.678375,206.928375,that's,B,sd,u-74-4
sw3697B-ms98-a-0058,206.928375,207.008375,for,I,sd,u-74-4
sw3697B-ms98-a-0058,207.008375,207.451375,sure,I,sd,u-74-4
sw3697B-ms98-a-0059,208.815000,210.022000,[laughter],O,,
sw3697B-ms98-a-0060,211.409125,211.779125,yeah,B,b,u-78-1
sw3697B-ms98-a-0060,211.779125,212.179125,that's,B,ba,u-78-2
sw3697B-ms98-a-0060,212.179125,212.718375,true,I,ba,u-78-2
sw3697B-ms98-a-0060,213.027250,213.369125,that's,B,ba^r,u-78-3
sw3697B-ms98-a-0060,213.369125,213.645375,true,I,ba^r,u-78-3
sw3697B-ms98-a-0062,218.011875,218.429125,yeah,B,aa,u-80-1
sw3697B-ms98-a-0062,218.429125,218.699750,i'm,B,sd,u-80-2
sw3697B-ms98-a-0062,218.699750,218.916750,gonna,I,sd,u-80-2
sw3697B-ms98-a-0062,218.916750,219.109750,try,I,sd,u-80-2
sw3697B-ms98-a-0062,219.109750,219.229750,and,I,sd,u-80-2
sw3697B-ms98-a-0062,219.229750,219.529750,plan,I,sd,u-80-2
sw3697B-ms98-a-0062,219.529750,219.749750,on,I,sd,u-80-2
sw3697B-ms98-a-0062,219.749750,219.886500,it,I,sd,u-80-2
sw3697B-ms98-a-0063,221.124625,221.209125,all,B,fc,u-82-1
sw3697B-ms98-a-0063,221.209125,221.359125,right,I,fc,u-82-1
sw3697B-ms98-a-0063,221.359125,221.649125,well,I,fc,u-82-1
sw3697B-ms98-a-0063,221.649125,221.719125,i,I,fc,u-82-1
sw3697B-ms98-a-0063,221.719125,222.039125,enjoyed,I,fc,u-82-1
sw3697B-ms98-a-0063,222.039125,222.099125,the,I,fc,u-82-1
sw3697B-ms98-a-0063,222.099125,222.923375,conversation,I,fc,u-82-1
sw3697B-ms98-a-0064,223.821625,223.907500,all,B,fc,u-84-1
sw3697B-ms98-a-0064,223.907500,224.077500,right,I,fc,u-84-1
sw3697B-ms98-a-0064,224.077500,224.327500,thank,I,fc,u-84-1
sw3697B-ms98-a-0064,224.327500,224.582250,you,I,fc,u-84-1
sw3697B-ms98-a-0065,225.149500,225.494000,bye-bye,O,,
