sw3196B-ms98-a-0002,2.418250,2.778250,hello,B,fp,u-2-1
sw3196B-ms98-a-0014,58.512750,58.612750,i,I,sd,u-16-1
sw3196B-ms98-a-0014,58.612750,58.852750,would,I,sd,u-16-1
sw3196B-ms98-a-0014,58.852750,59.052750,love,I,sd,u-16-1
sw3196B-ms98-a-0014,59.052750,59.182750,to,I,sd,u-16-1
sw3196B-ms98-a-0014,59.182750,59.492750,just,I,sd,u-16-1
sw3196B-ms98-a-0014,59.492750,59.732750,take,I,sd,u-16-1
sw3196B-ms98-a-0014,59.732750,59.902750,some,I,sd,u-16-1
sw3196B-ms98-a-0014,59.902750,60.322750,scissors,I,sd,u-16-1
sw3196B-ms98-a-0014,60.322750,60.542750,and,I,sd,u-16-1
sw3196B-ms98-a-0014,60.942750,61.112750,cut,I,sd,u-16-1
sw3196B-ms98-a-0014,61.112750,61.222750,them_1,I,sd,u-16-1
sw3196B-ms98-a-0014,61.222750,61.332750,in,I,sd,u-16-1
sw3196B-ms98-a-0014,61.472750,61.832750,half,I,sd,u-16-1
sw3196B-ms98-a-0016,65.206000,65.316000,i,B,sv,u-18-1
sw3196B-ms98-a-0016,65.316000,65.586000,think,I,sv,u-18-1
sw3196B-ms98-a-0016,65.586000,66.076000,sometimes,I,sv,u-18-1
sw3196B-ms98-a-0016,66.406000,66.556000,when,I,sv,u-18-1
sw3196B-ms98-a-0016,66.556000,66.646000,you,I,sv,u-18-1
sw3196B-ms98-a-0016,66.646000,66.816000,look,I,sv,u-18-1
sw3196B-ms98-a-0016,66.816000,66.916000,at,I,sv,u-18-1
sw3196B-ms98-a-0016,66.916000,66.986000,the,I,sv,u-18-1
sw3196B-ms98-a-0016,66.986000,67.476000,interest,I,sv,u-18-1
sw3196B-ms98-a-0016,67.476000,67.606000,that,I,sv,u-18-1
sw3196B-ms98-a-0016,67.606000,67.726000,you're,I,sv,u-18-1
sw3196B-ms98-a-0016,67.726000,68.106000,paying,I,sv,u-18-1
sw3196B-ms98-a-0016,68.106000,68.366000,on,I,sv,u-18-1
sw3196B-ms98-a-0016,68.366000,68.636000,them_1,I,sv,u-18-1
sw3196B-ms98-a-0017,69.338375,69.738375,um,I,sv,u-18-1
sw3196B-ms98-a-0017,70.018375,70.298375,that's,I,sv,u-18-1
sw3196B-ms98-a-0017,70.298375,70.498375,what,I,sv,u-18-1
sw3196B-ms98-a-0017,70.498375,70.728375,gets,I,sv,u-18-1
sw3196B-ms98-a-0017,70.728375,70.858375,to,I,sv,u-18-1
sw3196B-ms98-a-0017,70.858375,70.948375,be,I,sv,u-18-1
sw3196B-ms98-a-0017,70.948375,71.028375,the,I,sv,u-18-1
sw3196B-ms98-a-0017,71.028375,71.268375,really,I,sv,u-18-1
sw3196B-ms98-a-0017,71.268375,71.638375,scary,I,sv,u-18-1
sw3196B-ms98-a-0017,71.638375,71.958375,part,I,sv,u-18-1
sw3196B-ms98-a-0017,71.958375,72.068375,you,I,sv,u-18-1
sw3196B-ms98-a-0017,72.068375,72.188375,know,I,sv,u-18-1
sw3196B-ms98-a-0017,72.188375,72.288375,if,I,sv,u-18-1
sw3196B-ms98-a-0017,72.288375,72.368375,you,I,sv,u-18-1
sw3196B-ms98-a-0017,72.368375,72.678375,think,I,sv,u-18-1
sw3196B-ms98-a-0018,73.790375,73.960375,when,I,sv,u-18-1
sw3196B-ms98-a-0018,73.960375,74.020375,it,I,sv,u-18-1
sw3196B-ms98-a-0018,74.020375,74.230375,comes,I,sv,u-18-1
sw3196B-ms98-a-0018,74.250375,74.490375,around,I,sv,u-18-1
sw3196B-ms98-a-0018,74.490375,74.550375,to,I,sv,u-18-1
sw3196B-ms98-a-0018,74.550375,74.850375,income,I,sv,u-18-1
sw3196B-ms98-a-0018,74.850375,75.190375,tax,I,sv,u-18-1
sw3196B-ms98-a-0018,75.190375,75.470375,time,I,sv,u-18-1
sw3196B-ms98-a-0018,75.470375,75.580375,and,I,sv,u-18-1
sw3196B-ms98-a-0018,75.580375,75.780375,you,I,sv,u-18-1
sw3196B-ms98-a-0018,76.080375,76.250375,look,I,sv,u-18-1
sw3196B-ms98-a-0018,76.250375,76.360375,at,I,sv,u-18-1
sw3196B-ms98-a-0018,76.360375,76.510375,how,I,sv,u-18-1
sw3196B-ms98-a-0018,76.510375,76.910375,much,I,sv,u-18-1
sw3196B-ms98-a-0018,77.000375,77.260375,money,I,sv,u-18-1
sw3196B-ms98-a-0018,77.260375,77.390375,you,I,sv,u-18-1
sw3196B-ms98-a-0018,77.390375,77.660375,paid,I,sv,u-18-1
sw3196B-ms98-a-0018,77.660375,77.790375,out,I,sv,u-18-1
sw3196B-ms98-a-0018,77.790375,77.980375,just,I,sv,u-18-1
sw3196B-ms98-a-0018,77.980375,78.090375,in,I,sv,u-18-1
sw3196B-ms98-a-0018,78.090375,78.530375,interest,I,sv,u-18-1
sw3196B-ms98-a-0018,78.530375,78.650375,all,I,sv,u-18-1
sw3196B-ms98-a-0018,78.650375,78.860375,year,I,sv,u-18-1
sw3196B-ms98-a-0018,78.860375,79.000375,you,B,sv,u-18-2
sw3196B-ms98-a-0018,79.000375,79.160375,could,I,sv,u-18-2
sw3196B-ms98-a-0018,79.160375,79.410375,really,I,sv,u-18-2
sw3196B-ms98-a-0019,80.411375,80.551375,get,I,sv,u-18-2
sw3196B-ms98-a-0019,80.551375,80.591375,a,I,sv,u-18-2
sw3196B-ms98-a-0019,80.591375,80.811375,lot,I,sv,u-18-2
sw3196B-ms98-a-0019,80.811375,81.021375,more,I,sv,u-18-2
sw3196B-ms98-a-0019,81.021375,81.361375,stuff,I,sv,u-18-2
sw3196B-ms98-a-0019,81.361375,82.131375,[laughter],O,,
sw3196B-ms98-a-0020,82.890375,83.090375,if,B,+,u-20-1
sw3196B-ms98-a-0020,83.090375,83.220375,you,I,+,u-20-1
sw3196B-ms98-a-0020,83.220375,83.340375,were,I,+,u-20-1
sw3196B-ms98-a-0020,83.340375,83.570375,just,I,+,u-20-1
sw3196B-ms98-a-0020,83.570375,83.800375,able,I,+,u-20-1
sw3196B-ms98-a-0020,83.800375,83.880375,to,I,+,u-20-1
sw3196B-ms98-a-0020,83.880375,84.220375,pay,I,+,u-20-1
sw3196B-ms98-a-0020,84.220375,84.510375,outright,I,+,u-20-1
sw3196B-ms98-a-0020,84.510375,84.780375,for,I,+,u-20-1
sw3196B-ms98-a-0020,84.780375,84.940375,it,I,+,u-20-1
sw3196B-ms98-a-0022,102.299000,102.609000,that's,B,aa@,u-22-1
sw3196B-ms98-a-0022,102.609000,102.999000,right,I,aa@,u-22-1
sw3196B-ms98-a-0024,104.858625,105.178625,yeah,B,+@,u-24-1
sw3196B-ms98-a-0024,105.368625,105.508625,all,B,sv,u-24-2
sw3196B-ms98-a-0024,105.508625,105.618625,i,I,sv,u-24-2
sw3196B-ms98-a-0024,105.618625,105.818625,know,I,sv,u-24-2
sw3196B-ms98-a-0024,105.818625,105.878625,is,I,sv,u-24-2
sw3196B-ms98-a-0024,105.878625,106.108625,some,I,sv,u-24-2
sw3196B-ms98-a-0024,106.108625,106.258625,of,I,sv,u-24-2
sw3196B-ms98-a-0024,106.258625,106.398625,my,I,sv,u-24-2
sw3196B-ms98-a-0024,106.398625,106.718625,credit,I,sv,u-24-2
sw3196B-ms98-a-0024,106.718625,107.058625,cards,I,sv,u-24-2
sw3196B-ms98-a-0024,107.058625,107.288625,like,B,sd,u-24-3
sw3196B-ms98-a-0024,107.398625,107.698625,um,I,sd,u-24-3
sw3196B-ms98-a-0025,108.408500,108.508500,we,I,sd,u-24-3
sw3196B-ms98-a-0025,108.508500,108.668500,have,I,sd,u-24-3
sw3196B-ms98-a-0025,108.668500,108.768500,a,I,sd,u-24-3
sw3196B-ms98-a-0025,108.768500,109.118500,Sears,I,sd,u-24-3
sw3196B-ms98-a-0025,109.168500,109.418500,one,I,sd,u-24-3
sw3196B-ms98-a-0025,109.638500,110.008500,and,B,sd,u-24-4
sw3196B-ms98-a-0025,110.278500,110.538500,we,I,sd,u-24-4
sw3196B-ms98-a-0025,110.628500,110.918500,always,I,sd,u-24-4
sw3196B-ms98-a-0025,110.948500,111.098500,get,I,sd,u-24-4
sw3196B-ms98-a-0025,111.098500,111.148500,a,I,sd,u-24-4
sw3196B-ms98-a-0025,111.148500,111.608500,maintenance,I,sd,u-24-4
sw3196B-ms98-a-0025,111.608500,111.998500,agreement,I,sd,u-24-4
sw3196B-ms98-a-0025,111.998500,112.198500,every,I,sd,u-24-4
sw3196B-ms98-a-0025,112.198500,112.438500,year,I,sd,u-24-4
sw3196B-ms98-a-0025,112.678500,112.908500,and,B,sv(^q),u-26-1
sw3196B-ms98-a-0025,112.998500,113.178500,it's,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,113.178500,113.378500,just,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,113.378500,113.708500,easier,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,113.708500,113.788500,to,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,113.788500,114.138500,say,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,114.138500,114.248500,you,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,114.248500,114.388500,know,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,114.388500,114.578500,just,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,114.578500,114.748500,put,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,114.748500,114.908500,that,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,114.908500,115.028500,on,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,115.028500,115.118500,my,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,115.118500,115.468500,credit,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,115.468500,115.828500,card,I,sv(^q),u-26-1
sw3196B-ms98-a-0025,115.918500,116.058500,well,B,sv,u-26-2
sw3196B-ms98-a-0025,116.058500,116.368500,that's,I,sv,u-26-2
sw3196B-ms98-a-0026,117.238750,117.558750,probably,I,sv,u-26-2
sw3196B-ms98-a-0026,117.558750,117.738750,four,I,sv,u-26-2
sw3196B-ms98-a-0026,117.738750,117.818750,or,I,sv,u-26-2
sw3196B-ms98-a-0026,117.818750,117.998750,five,I,sv,u-26-2
sw3196B-ms98-a-0026,118.058750,118.328750,hundred,I,sv,u-26-2
sw3196B-ms98-a-0026,118.328750,118.798750,dollars,I,sv,u-26-2
sw3196B-ms98-a-0026,118.798750,119.068750,you,I,sv,u-26-2
sw3196B-ms98-a-0026,119.198750,119.358750,know,I,sv,u-26-2
sw3196B-ms98-a-0026,119.358750,119.478750,that,I,sv,u-26-2
sw3196B-ms98-a-0026,119.478750,119.668750,goes,I,sv,u-26-2
sw3196B-ms98-a-0026,119.708750,120.028750,on,I,sv,u-26-2
sw3196B-ms98-a-0027,121.004500,121.154500,at,I,sv,u-26-2
sw3196B-ms98-a-0027,121.154500,121.374500,that,I,sv,u-26-2
sw3196B-ms98-a-0027,121.374500,121.854500,point,I,sv,u-26-2
sw3196B-ms98-a-0027,121.964500,122.064500,and,B,sv,u-28-1
sw3196B-ms98-a-0027,122.064500,122.164500,then,I,sv,u-28-1
sw3196B-ms98-a-0027,122.164500,122.274500,it,I,sv,u-28-1
sw3196B-ms98-a-0027,122.274500,122.524500,seems,I,sv,u-28-1
sw3196B-ms98-a-0027,122.524500,122.904500,like,I,sv,u-28-1
sw3196B-ms98-a-0028,124.139375,124.409375,takes,I,sv,u-28-1
sw3196B-ms98-a-0028,124.539375,124.769375,forever,I,sv,u-28-1
sw3196B-ms98-a-0028,124.769375,124.839375,to,I,sv,u-28-1
sw3196B-ms98-a-0028,124.839375,125.139375,pay,I,sv,u-28-1
sw3196B-ms98-a-0028,125.139375,125.359375,that,I,sv,u-28-1
sw3196B-ms98-a-0028,125.359375,125.739375,off,I,sv,u-28-1
sw3196B-ms98-a-0028,125.739375,126.519375,[laughter],O,,
sw3196B-ms98-a-0031,132.099125,132.519125,um-hum,O,,
sw3196B-ms98-a-0033,138.980375,139.530375,wow,B,ba,u-30-1
sw3196B-ms98-a-0035,147.374250,147.534250,it,B,aa,u-32-1
sw3196B-ms98-a-0035,147.534250,147.814250,sure,I,aa,u-32-1
sw3196B-ms98-a-0035,147.814250,148.284250,is,I,aa,u-32-1
sw3196B-ms98-a-0036,149.119750,149.309750,we,B,sd,u-32-2
sw3196B-ms98-a-0036,149.309750,149.749750,eventually,I,sd,u-32-2
sw3196B-ms98-a-0036,149.749750,149.959750,did,I,sd,u-32-2
sw3196B-ms98-a-0036,150.129750,150.339750,one,B,sd,u-32-3
sw3196B-ms98-a-0036,150.339750,150.589750,time,I,sd,u-32-3
sw3196B-ms98-a-0036,150.589750,150.689750,we,I,sd,u-32-3
sw3196B-ms98-a-0036,150.689750,150.879750,just,I,sd,u-32-3
sw3196B-ms98-a-0036,150.879750,151.309750,borrowed,I,sd,u-32-3
sw3196B-ms98-a-0036,151.529750,151.639750,you,I,sd,u-32-3
sw3196B-ms98-a-0036,151.639750,151.719750,know,I,sd,u-32-3
sw3196B-ms98-a-0036,151.719750,151.919750,took,I,sd,u-32-3
sw3196B-ms98-a-0036,151.919750,151.979750,a,I,sd,u-32-3
sw3196B-ms98-a-0036,151.979750,152.459750,personal,I,sd,u-32-3
sw3196B-ms98-a-0036,152.459750,152.839750,loan,I,sd,u-32-3
sw3196B-ms98-a-0036,152.839750,153.019750,and,I,sd,u-32-3
sw3196B-ms98-a-0036,153.019750,153.289750,paid,I,sd,u-32-3
sw3196B-ms98-a-0036,153.289750,153.569750,off,I,sd,u-32-3
sw3196B-ms98-a-0036,153.569750,153.759750,all,I,sd,u-32-3
sw3196B-ms98-a-0036,153.759750,153.879750,our,I,sd,u-32-3
sw3196B-ms98-a-0036,153.879750,154.159750,credit,I,sd,u-32-3
sw3196B-ms98-a-0036,154.159750,154.599750,cards,I,sd,u-32-3
sw3196B-ms98-a-0037,155.394625,155.684625,and,B,sd,u-32-4
sw3196B-ms98-a-0037,155.684625,155.744625,the,I,sd,u-32-4
sw3196B-ms98-a-0037,155.744625,156.164625,interest,I,sd,u-32-4
sw3196B-ms98-a-0037,156.164625,156.274625,on,I,sd,u-32-4
sw3196B-ms98-a-0037,156.274625,156.344625,the,I,sd,u-32-4
sw3196B-ms98-a-0037,156.344625,156.594625,loan,I,sd,u-32-4
sw3196B-ms98-a-0037,156.594625,156.854625,was,I,sd,u-32-4
sw3196B-ms98-a-0037,156.854625,157.394625,cheaper,I,sd,u-32-4
sw3196B-ms98-a-0037,158.154625,158.414625,than,B,+,u-34-1
sw3196B-ms98-a-0037,158.414625,158.524625,it,I,+,u-34-1
sw3196B-ms98-a-0037,158.524625,158.854625,was,I,+,u-34-1
sw3196B-ms98-a-0037,158.854625,158.954625,you,I,+,u-34-1
sw3196B-ms98-a-0037,158.954625,159.074625,know,I,+,u-34-1
sw3196B-ms98-a-0037,159.074625,159.184625,to,I,+,u-34-1
sw3196B-ms98-a-0037,159.184625,159.454625,just,I,+,u-34-1
sw3196B-ms98-a-0037,159.454625,159.654625,have,I,+,u-34-1
sw3196B-ms98-a-0037,159.654625,159.984625,that,I,+,u-34-1
sw3196B-ms98-a-0038,160.900125,161.030125,we,B,sd,u-34-2
sw3196B-ms98-a-0038,161.030125,161.300125,haven't,I,sd,u-34-2
sw3196B-ms98-a-0038,161.300125,161.430125,done,I,sd,u-34-2
sw3196B-ms98-a-0038,161.430125,161.540125,it,I,sd,u-34-2
sw3196B-ms98-a-0038,161.540125,161.880125,lately,I,sd,u-34-2
sw3196B-ms98-a-0038,161.880125,161.980125,we,B,sv,u-34-3
sw3196B-ms98-a-0038,161.980125,162.270125,probably,I,sv,u-34-3
sw3196B-ms98-a-0038,162.270125,162.410125,need,I,sv,u-34-3
sw3196B-ms98-a-0038,162.410125,162.480125,to,I,sv,u-34-3
sw3196B-ms98-a-0038,162.480125,162.630125,do,I,sv,u-34-3
sw3196B-ms98-a-0038,162.630125,162.710125,it,I,sv,u-34-3
sw3196B-ms98-a-0038,162.710125,163.230125,again,I,sv,u-34-3
sw3196B-ms98-a-0040,173.468250,173.768250,um-hum,B,b,u-36-1
sw3196B-ms98-a-0042,189.010625,189.410625,um-hum,B,b,u-38-1
sw3196B-ms98-a-0044,208.690875,208.850875,oh,B,ba,u-40-1
sw3196B-ms98-a-0044,208.850875,209.270875,no,I,ba,u-40-1
sw3196B-ms98-a-0045,210.991875,211.181875,[laughter],O,,
sw3196B-ms98-a-0047,219.648625,219.948625,oh,O,,
sw3196B-ms98-a-0049,240.896000,241.416000,um-hum,B,b,u-44-1
sw3196B-ms98-a-0051,244.393125,244.483125,i,B,aa,u-46-1
sw3196B-ms98-a-0051,244.483125,244.653125,know,I,aa,u-46-1
sw3196B-ms98-a-0051,244.653125,244.783125,they,B,sd,u-46-2
sw3196B-ms98-a-0051,244.783125,245.053125,really,I,sd,u-46-2
sw3196B-ms98-a-0051,245.053125,245.453125,encourage,I,sd,u-46-2
sw3196B-ms98-a-0051,245.453125,245.543125,you,I,sd,u-46-2
sw3196B-ms98-a-0051,245.543125,245.733125,not,I,sd,u-46-2
sw3196B-ms98-a-0051,245.733125,245.823125,to,I,sd,u-46-2
sw3196B-ms98-a-0051,245.823125,246.003125,go,I,sd,u-46-2
sw3196B-ms98-a-0051,246.003125,246.253125,into,I,sd,u-46-2
sw3196B-ms98-a-0051,246.253125,246.503125,debt,I,sd,u-46-2
sw3196B-ms98-a-0051,246.503125,246.613125,for,I,sd,u-46-2
sw3196B-ms98-a-0051,246.613125,247.183125,anything,I,sd,u-46-2
sw3196B-ms98-a-0051,247.183125,247.583125,except,I,sd,u-46-2
sw3196B-ms98-a-0051,247.583125,247.673125,for,I,sd,u-46-2
sw3196B-ms98-a-0051,247.673125,247.923125,maybe,I,sd,u-46-2
sw3196B-ms98-a-0051,247.923125,248.083125,your,I,sd,u-46-2
sw3196B-ms98-a-0051,248.083125,248.563125,house,I,sd,u-46-2
sw3196B-ms98-a-0051,248.733125,249.263125,and,I,sd,u-46-2
sw3196B-ms98-a-0051,249.263125,249.383125,your,B,+,u-48-1
sw3196B-ms98-a-0051,249.383125,249.863125,car,I,+,u-48-1
sw3196B-ms98-a-0052,251.142625,251.502625,and,B,sv,u-50-1
sw3196B-ms98-a-0052,251.502625,251.652625,uh,I,sv,u-50-1
sw3196B-ms98-a-0052,252.042625,252.162625,if,I,sv,u-50-1
sw3196B-ms98-a-0052,252.162625,252.252625,you,I,sv,u-50-1
sw3196B-ms98-a-0052,252.252625,252.392625,could,I,sv,u-50-1
sw3196B-ms98-a-0052,252.422625,252.712625,stick,I,sv,u-50-1
sw3196B-ms98-a-0052,252.712625,252.842625,to,I,sv,u-50-1
sw3196B-ms98-a-0052,252.842625,253.322625,that,I,sv,u-50-1
sw3196B-ms98-a-0052,253.672625,253.782625,you,I,sv,u-50-1
sw3196B-ms98-a-0052,253.782625,253.982625,know,I,sv,u-50-1
sw3196B-ms98-a-0052,253.982625,254.152625,we'd,I,sv,u-50-1
sw3196B-ms98-a-0052,254.782625,254.982625,get,I,sv,u-50-1
sw3196B-ms98-a-0052,254.982625,255.112625,rid,I,sv,u-50-1
sw3196B-ms98-a-0052,255.112625,255.182625,of,I,sv,u-50-1
sw3196B-ms98-a-0052,255.182625,255.252625,a,I,sv,u-50-1
sw3196B-ms98-a-0052,255.252625,255.512625,lot,I,sv,u-50-1
sw3196B-ms98-a-0052,255.512625,255.612625,of,I,sv,u-50-1
sw3196B-ms98-a-0052,256.552625,257.442625,indigestion,I,sv,u-50-1
sw3196B-ms98-a-0052,257.442625,258.542625,[laughter],I,sv,u-50-1
sw3196B-ms98-a-0052,258.542625,258.632625,and,I,sv,u-50-1
sw3196B-ms98-a-0052,258.632625,258.932625,everything,B,+,u-52-1
sw3196B-ms98-a-0052,258.932625,259.482625,else,I,+,u-52-1
sw3196B-ms98-a-0054,265.082125,265.232125,oh,B,ba,u-54-1
sw3196B-ms98-a-0054,265.232125,265.602125,dear,I,ba,u-54-1
sw3196B-ms98-a-0056,282.552500,283.232500,um-hum,B,b,u-56-1
sw3196B-ms98-a-0058,294.653375,294.793375,you,B,sv,u-58-1
sw3196B-ms98-a-0058,294.793375,294.893375,know,I,sv,u-58-1
sw3196B-ms98-a-0058,294.893375,295.103375,one,I,sv,u-58-1
sw3196B-ms98-a-0058,295.103375,295.283375,thing,I,sv,u-58-1
sw3196B-ms98-a-0058,295.283375,295.393375,you,I,sv,u-58-1
sw3196B-ms98-a-0058,295.393375,295.663375,might,I,sv,u-58-1
sw3196B-ms98-a-0058,295.663375,295.863375,do,I,sv,u-58-1
sw3196B-ms98-a-0058,295.863375,296.043375,with,I,sv,u-58-1
sw3196B-ms98-a-0058,296.113375,296.243375,in,I,sv,u-58-1
sw3196B-ms98-a-0058,296.243375,296.313375,a,I,sv,u-58-1
sw3196B-ms98-a-0058,296.313375,296.893375,situation,I,sv,u-58-1
sw3196B-ms98-a-0058,296.893375,297.093375,like,I,sv,u-58-1
sw3196B-ms98-a-0058,297.093375,297.343375,that,I,sv,u-58-1
sw3196B-ms98-a-0058,297.343375,297.493375,though,I,sv,u-58-1
sw3196B-ms98-a-0058,297.493375,297.653375,it's,I,sv,u-58-1
sw3196B-ms98-a-0058,297.653375,297.883375,just,I,sv,u-58-1
sw3196B-ms98-a-0058,297.913375,298.163375,like,I,sv,u-58-1
sw3196B-ms98-a-0058,298.303375,298.523375,keep,I,sv,u-58-1
