sw4380B-ms98-a-0003,6.179500,6.492500,uh-huh,B,b,u-2-1
sw4380B-ms98-a-0022,86.994375,87.104375,know,I,sv,u-26-1
sw4380B-ms98-a-0022,87.104375,87.224375,be,I,sv,u-26-1
sw4380B-ms98-a-0022,87.224375,87.512375,more,I,sv,u-26-1
sw4380B-ms98-a-0022,88.171500,88.524375,tempted,I,sv,u-26-1
sw4380B-ms98-a-0022,88.524375,88.784375,to,I,sv,u-26-1
sw4380B-ms98-a-0022,88.984375,89.064375,to,I,sv,u-26-1
sw4380B-ms98-a-0022,89.064375,89.304375,quit,I,sv,u-26-1
sw4380B-ms98-a-0022,89.304375,89.654375,school,I,sv,u-26-1
sw4380B-ms98-a-0022,89.654375,89.744375,and,I,sv,u-26-1
sw4380B-ms98-a-0022,89.744375,89.878375,get,I,sv,u-26-1
sw4380B-ms98-a-0022,90.014000,90.494375,jobs,I,sv,u-26-1
sw4380B-ms98-a-0022,90.494375,90.594375,and,I,sv,u-26-1
sw4380B-ms98-a-0022,90.594375,90.764375,that,I,sv,u-26-1
sw4380B-ms98-a-0022,90.764375,90.904375,kind,I,sv,u-26-1
sw4380B-ms98-a-0022,90.904375,90.984375,of,I,sv,u-26-1
sw4380B-ms98-a-0022,90.984375,91.244375,thing,I,sv,u-26-1
sw4380B-ms98-a-0022,91.244375,91.484375,because,I,sv,u-26-1
sw4380B-ms98-a-0022,91.484375,91.574375,they,I,sv,u-26-1
sw4380B-ms98-a-0022,91.574375,91.744375,need,I,sv,u-26-1
sw4380B-ms98-a-0022,91.744375,91.834375,the,I,sv,u-26-1
sw4380B-ms98-a-0022,91.834375,92.041625,you,I,sv,u-26-1
sw4380B-ms98-a-0022,92.041625,92.228625,know,I,sv,u-26-1
sw4380B-ms98-a-0022,92.315250,92.464375,money,I,sv,u-26-1
sw4380B-ms98-a-0022,92.464375,92.595000,to,I,sv,u-26-1
sw4380B-ms98-a-0022,92.659000,92.744375,put,I,sv,u-26-1
sw4380B-ms98-a-0022,92.744375,92.944375,food,I,sv,u-26-1
sw4380B-ms98-a-0022,92.944375,93.014375,on,I,sv,u-26-1
sw4380B-ms98-a-0022,93.014375,93.084375,the,I,sv,u-26-1
sw4380B-ms98-a-0022,93.084375,93.414375,table,I,sv,u-26-1
sw4380B-ms98-a-0022,93.414375,93.504375,and,I,sv,u-26-1
sw4380B-ms98-a-0022,93.504375,93.744375,stuff,I,sv,u-26-1
sw4380B-ms98-a-0022,93.744375,93.864375,like,I,sv,u-26-1
sw4380B-ms98-a-0022,93.864375,94.114375,that,I,sv,u-26-1
sw4380B-ms98-a-0022,94.114375,94.314375,more,I,sv,u-26-1
sw4380B-ms98-a-0022,94.314375,94.464375,than,I,sv,u-26-1
sw4380B-ms98-a-0022,94.464375,94.574375,they,I,sv,u-26-1
sw4380B-ms98-a-0022,94.574375,94.874375,would,I,sv,u-26-1
sw4380B-ms98-a-0022,95.624375,95.684375,you,I,sv,u-26-1
sw4380B-ms98-a-0022,95.684375,95.834375,know,I,sv,u-26-1
sw4380B-ms98-a-0022,95.834375,95.914375,in,I,sv,u-26-1
sw4380B-ms98-a-0022,95.914375,96.274375,areas,I,sv,u-26-1
sw4380B-ms98-a-0022,96.274375,96.364375,where,I,sv,u-26-1
sw4380B-ms98-a-0022,96.364375,96.590500,they,I,sv,u-26-1
sw4380B-ms98-a-0023,97.857125,97.993750,yeah,B,%,u-26-2
sw4380B-ms98-a-0025,104.768250,105.017000,uh-huh,B,b,u-28-1
sw4380B-ms98-a-0027,107.281875,107.638000,yeah,B,aa,u-30-1
sw4380B-ms98-a-0027,107.638000,107.878000,that's,B,aa,u-30-2
sw4380B-ms98-a-0027,107.878000,108.167375,true,I,aa,u-30-2
sw4380B-ms98-a-0029,118.360000,118.722500,right,B,b,u-32-1
sw4380B-ms98-a-0031,134.334250,134.715375,yeah,B,b,u-36-1
sw4380B-ms98-a-0033,141.533500,141.686000,that's,B,sd,u-38-1
sw4380B-ms98-a-0033,141.686000,141.876000,hard,I,sd,u-38-1
sw4380B-ms98-a-0033,141.876000,141.966000,for,I,sd,u-38-1
sw4380B-ms98-a-0033,141.966000,142.076000,me,I,sd,u-38-1
sw4380B-ms98-a-0033,142.076000,142.186000,to,I,sd,u-38-1
sw4380B-ms98-a-0033,142.186000,142.476000,say,I,sd,u-38-1
sw4380B-ms98-a-0033,142.476000,142.756000,since,I,sd,u-38-1
sw4380B-ms98-a-0033,142.756000,142.864875,i,I,sd,u-38-1
sw4380B-ms98-a-0033,142.864875,143.009750,didn't,I,sd,u-38-1
sw4380B-ms98-a-0034,143.820000,143.930125,i,B,+,u-40-1
sw4380B-ms98-a-0034,143.930125,144.100000,didn't,I,+,u-40-1
sw4380B-ms98-a-0034,144.100000,144.290000,really,I,+,u-40-1
sw4380B-ms98-a-0034,144.290000,144.590000,grow,I,+,u-40-1
sw4380B-ms98-a-0034,144.590000,144.937875,well,B,sd,u-40-2
sw4380B-ms98-a-0034,145.062250,145.160000,when,I,sd,u-40-2
sw4380B-ms98-a-0034,145.160000,145.190000,i,I,sd,u-40-2
sw4380B-ms98-a-0034,145.190000,145.380000,went,I,sd,u-40-2
sw4380B-ms98-a-0034,145.380000,145.704125,to,I,sd,u-40-2
sw4380B-ms98-a-0034,145.870000,146.330000,elementary,I,sd,u-40-2
sw4380B-ms98-a-0034,146.330000,146.630000,school,I,sd,u-40-2
sw4380B-ms98-a-0034,146.630000,146.700000,it,I,sd,u-40-2
sw4380B-ms98-a-0034,146.700000,146.830000,it,I,sd,u-40-2
sw4380B-ms98-a-0034,146.830000,146.960000,it,I,sd,u-40-2
sw4380B-ms98-a-0034,146.960000,147.230000,wasn't,I,sd,u-40-2
sw4380B-ms98-a-0034,147.230000,147.330000,in,I,sd,u-40-2
sw4380B-ms98-a-0034,147.330000,147.410000,a,I,sd,u-40-2
sw4380B-ms98-a-0034,147.410000,147.760000,great,I,sd,u-40-2
sw4380B-ms98-a-0034,147.760000,148.050000,area,I,sd,u-40-2
sw4380B-ms98-a-0034,148.050000,148.140000,but,B,sd,u-40-3
sw4380B-ms98-a-0034,148.140000,148.190000,i,I,sd,u-40-3
sw4380B-ms98-a-0034,148.190000,148.630000,still,I,sd,u-40-3
sw4380B-ms98-a-0034,148.630000,148.707000,i,I,sd,u-40-3
sw4380B-ms98-a-0034,148.759625,148.850000,mean,I,sd,u-40-3
sw4380B-ms98-a-0034,148.850000,148.880000,i,I,sd,u-40-3
sw4380B-ms98-a-0034,148.880000,149.090000,learned,I,sd,u-40-3
sw4380B-ms98-a-0034,149.090000,149.190000,to,I,sd,u-40-3
sw4380B-ms98-a-0034,149.190000,149.394875,read,I,sd,u-40-3
sw4380B-ms98-a-0034,149.692375,150.010000,started,I,sd,u-40-3
sw4380B-ms98-a-0034,150.010000,150.240000,learning,I,sd,u-40-3
sw4380B-ms98-a-0034,150.240000,150.300000,to,I,sd,u-40-3
sw4380B-ms98-a-0034,150.300000,150.390000,read,I,sd,u-40-3
sw4380B-ms98-a-0034,150.390000,150.480000,when,I,sd,u-40-3
sw4380B-ms98-a-0034,150.480000,150.510000,i,I,sd,u-40-3
sw4380B-ms98-a-0034,150.510000,150.620000,was,I,sd,u-40-3
sw4380B-ms98-a-0034,150.620000,150.690000,in,I,sd,u-40-3
sw4380B-ms98-a-0034,150.690000,151.240000,kindergarten,I,sd,u-40-3
sw4380B-ms98-a-0034,151.240000,151.310000,you,I,sd,u-40-3
sw4380B-ms98-a-0034,151.310000,151.528000,know,I,sd,u-40-3
sw4380B-ms98-a-0034,152.096750,152.170000,so,B,sv,u-42-1
sw4380B-ms98-a-0034,152.170000,152.240000,i,I,sv,u-42-1
sw4380B-ms98-a-0034,152.240000,152.440000,guess,I,sv,u-42-1
sw4380B-ms98-a-0034,152.440000,152.500000,i,I,sv,u-42-1
sw4380B-ms98-a-0034,152.500000,152.760000,can't,I,sv,u-42-1
sw4380B-ms98-a-0034,152.760000,153.090000,really,I,sv,u-42-1
sw4380B-ms98-a-0035,154.146750,154.243625,i,B,+,u-44-1
sw4380B-ms98-a-0035,154.243625,154.461625,can't,I,+,u-44-1
sw4380B-ms98-a-0035,154.461625,154.601625,say,I,+,u-44-1
sw4380B-ms98-a-0035,154.601625,154.801625,what,I,+,u-44-1
sw4380B-ms98-a-0035,154.801625,154.881625,it,I,+,u-44-1
sw4380B-ms98-a-0035,154.881625,155.021625,would,I,+,u-44-1
sw4380B-ms98-a-0035,155.021625,155.181625,be,I,+,u-44-1
sw4380B-ms98-a-0035,155.181625,155.571625,like,I,+,u-44-1
sw4380B-ms98-a-0035,155.571625,155.913375,to,I,+,u-44-1
sw4380B-ms98-a-0035,155.913375,156.128750,uh,I,+,u-44-1
sw4380B-ms98-a-0035,156.644750,156.801625,grow,I,+,u-44-1
sw4380B-ms98-a-0035,156.801625,156.901625,up,I,+,u-44-1
sw4380B-ms98-a-0035,156.901625,156.981625,in,I,+,u-44-1
sw4380B-ms98-a-0035,156.981625,157.051625,a,I,+,u-44-1
sw4380B-ms98-a-0035,157.051625,157.291625,really,I,+,u-44-1
sw4380B-ms98-a-0035,157.291625,157.820625,oppressed,I,+,u-44-1
sw4380B-ms98-a-0035,157.820625,158.058125,uh,I,+,u-44-1
sw4380B-ms98-a-0035,158.184000,158.617750,region,I,+,u-44-1
sw4380B-ms98-a-0036,160.249625,160.331500,you,B,sv,u-46-1
sw4380B-ms98-a-0036,160.331500,160.491500,know,I,sv,u-46-1
sw4380B-ms98-a-0036,160.491500,160.621500,i,I,sv,u-46-1
sw4380B-ms98-a-0036,160.621500,160.911500,guess,I,sv,u-46-1
sw4380B-ms98-a-0036,160.911500,161.011500,the,I,sv,u-46-1
sw4380B-ms98-a-0036,161.011500,161.299250,whole,I,sv,u-46-1
sw4380B-ms98-a-0036,161.491375,161.571500,the,I,sv,u-46-1
sw4380B-ms98-a-0036,161.571500,161.931000,whole,I,sv,u-46-1
sw4380B-ms98-a-0036,162.826625,163.481500,environment,I,sv,u-46-1
sw4380B-ms98-a-0036,163.481500,163.581500,and,I,sv,u-46-1
sw4380B-ms98-a-0036,163.581500,164.091500,attitude,I,sv,u-46-1
sw4380B-ms98-a-0036,164.091500,164.431500,towards,I,sv,u-46-1
sw4380B-ms98-a-0036,164.431500,164.771500,school,I,sv,u-46-1
sw4380B-ms98-a-0036,164.771500,164.881500,and,I,sv,u-46-1
sw4380B-ms98-a-0036,164.881500,165.221500,learning,I,sv,u-46-1
sw4380B-ms98-a-0036,165.221500,165.367125,is,I,sv,u-46-1
sw4380B-ms98-a-0036,165.427375,165.782500,different,I,sv,u-46-1
sw4380B-ms98-a-0036,166.580875,166.801500,for,I,sv,u-46-1
sw4380B-ms98-a-0036,166.801500,167.099125,the,I,sv,u-46-1
sw4380B-ms98-a-0036,167.366500,167.461500,for,I,sv,u-46-1
sw4380B-ms98-a-0036,167.461500,167.634875,those,I,sv,u-46-1
sw4380B-ms98-a-0036,167.679000,168.039375,people,I,sv,u-46-1
sw4380B-ms98-a-0040,174.162875,174.257500,so,B,sv,u-50-1
sw4380B-ms98-a-0040,174.257500,174.347375,i,I,sv,u-50-1
sw4380B-ms98-a-0040,174.347375,174.539750,guess,I,sv,u-50-1
sw4380B-ms98-a-0040,174.539750,174.637500,the,I,sv,u-50-1
sw4380B-ms98-a-0040,174.637500,174.947500,problem,I,sv,u-50-1
sw4380B-ms98-a-0040,174.947500,175.130500,is,I,sv,u-50-1
sw4380B-ms98-a-0040,175.228375,175.408000,the,I,sv,u-50-1
sw4380B-ms98-a-0040,175.641500,175.737500,the,I,sv,u-50-1
sw4380B-ms98-a-0040,175.737500,175.967500,thing,I,sv,u-50-1
sw4380B-ms98-a-0040,175.967500,176.047500,to,I,sv,u-50-1
sw4380B-ms98-a-0040,176.047500,176.267500,do,I,sv,u-50-1
sw4380B-ms98-a-0040,176.267500,176.427500,is,I,sv,u-50-1
sw4380B-ms98-a-0040,176.427500,176.557500,to,I,sv,u-50-1
sw4380B-ms98-a-0040,176.557500,176.857875,try,I,sv,u-50-1
sw4380B-ms98-a-0040,176.857875,177.105375,to,I,sv,u-50-1
sw4380B-ms98-a-0041,178.500375,178.555625,i,I,sv,u-50-1
sw4380B-ms98-a-0041,178.555625,178.695625,don't,I,sv,u-50-1
sw4380B-ms98-a-0041,178.695625,178.835625,get,I,sv,u-50-1
sw4380B-ms98-a-0041,178.835625,178.945625,some,I,sv,u-50-1
sw4380B-ms98-a-0041,178.945625,179.115625,kind,I,sv,u-50-1
sw4380B-ms98-a-0041,179.115625,179.215625,of,I,sv,u-50-1
sw4380B-ms98-a-0041,179.215625,179.815625,motivation,I,sv,u-50-1
sw4380B-ms98-a-0041,179.815625,179.965625,to,I,sv,u-50-1
sw4380B-ms98-a-0041,179.965625,180.385625,learn,I,sv,u-50-1
sw4380B-ms98-a-0041,180.385625,180.457125,and,B,%,u-50-2
sw4380B-ms98-a-0043,187.531250,187.833250,uh-huh,B,b,u-52-1
sw4380B-ms98-a-0045,197.584250,197.928750,yeah,B,b,u-54-1
sw4380B-ms98-a-0047,200.875500,201.193500,uh-huh,B,b,u-56-1
sw4380B-ms98-a-0049,205.123875,205.445375,no,B,b,u-58-1
sw4380B-ms98-a-0049,205.445375,205.545375,i,B,sd,u-58-2
sw4380B-ms98-a-0049,205.785375,205.885750,i,I,sd,u-58-2
sw4380B-ms98-a-0049,205.885750,206.075375,can't,I,sd,u-58-2
sw4380B-ms98-a-0049,206.075375,206.195375,say,I,sd,u-58-2
sw4380B-ms98-a-0049,206.195375,206.512000,that,I,sd,u-58-2
sw4380B-ms98-a-0049,206.564375,206.615375,i,I,sd,u-58-2
sw4380B-ms98-a-0049,206.615375,206.705375,have,I,sd,u-58-2
sw4380B-ms98-a-0049,206.705375,206.855375,either,I,sd,u-58-2
sw4380B-ms98-a-0051,208.518625,208.653000,but,B,%,u-60-1
sw4380B-ms98-a-0051,208.653000,208.842500,uh,I,%,u-60-1
sw4380B-ms98-a-0053,216.496375,216.647125,yeah,B,b,u-62-1
sw4380B-ms98-a-0053,216.647125,216.817125,i've,B,sd,u-62-2
sw4380B-ms98-a-0053,216.817125,216.987125,i've,I,sd,u-62-2
sw4380B-ms98-a-0053,216.987125,217.197125,i've,I,sd,u-62-2
sw4380B-ms98-a-0053,217.197125,217.437125,heard,I,sd,u-62-2
sw4380B-ms98-a-0053,217.437125,217.537125,some,I,sd,u-62-2
sw4380B-ms98-a-0053,217.537125,217.567125,i,I,sd,u-62-2
sw4380B-ms98-a-0053,217.567125,217.687125,mean,I,sd,u-62-2
sw4380B-ms98-a-0053,217.687125,217.787125,i've,I,sd,u-62-2
sw4380B-ms98-a-0053,217.787125,217.957125,heard,I,sd,u-62-2
sw4380B-ms98-a-0053,217.957125,218.097125,sta[tistics]-,I,sd,u-62-2
sw4380B-ms98-a-0053,218.097125,218.277125,sta[tistics]-,I,sd,u-62-2
sw4380B-ms98-a-0053,218.277125,218.937125,statistics,I,sd,u-62-2
sw4380B-ms98-a-0053,218.937125,219.057125,and,I,sd,u-62-2
sw4380B-ms98-a-0053,219.057125,219.342750,things,I,sd,u-62-2
sw4380B-ms98-a-0053,219.342750,219.477375,that,I,sd,u-62-2
sw4380B-ms98-a-0054,220.300875,220.408125,that,I,sd,u-62-2
sw4380B-ms98-a-0054,220.408125,220.938125,compare,I,sd,u-62-2
sw4380B-ms98-a-0054,220.938125,221.008125,a,I,sd,u-62-2
sw4380B-ms98-a-0054,221.008125,221.378125,public,I,sd,u-62-2
sw4380B-ms98-a-0054,221.378125,221.968125,education,I,sd,u-62-2
sw4380B-ms98-a-0054,221.968125,222.278125,to,I,sd,u-62-2
sw4380B-ms98-a-0054,222.278125,222.428625,a,I,sd,u-62-2
sw4380B-ms98-a-0054,222.515250,222.798125,private,I,sd,u-62-2
sw4380B-ms98-a-0054,222.798125,223.408250,education,I,sd,u-62-2
sw4380B-ms98-a-0054,223.999375,224.056000,i,I,sd,u-62-2
sw4380B-ms98-a-0054,224.056000,224.176500,mean,I,sd,u-62-2
sw4380B-ms98-a-0054,224.176500,224.528375,within,I,sd,u-62-2
sw4380B-ms98-a-0054,224.638125,224.940000,like,I,sd,u-62-2
sw4380B-ms98-a-0054,225.584125,225.938125,within,I,sd,u-62-2
sw4380B-ms98-a-0054,225.938125,226.058125,the,I,sd,u-62-2
sw4380B-ms98-a-0054,226.058125,226.448125,same,I,sd,u-62-2
sw4380B-ms98-a-0054,226.448125,226.718125,uh,I,sd,u-62-2
sw4380B-ms98-a-0054,227.228125,227.628375,income,I,sd,u-62-2
sw4380B-ms98-a-0054,227.788125,228.298125,groups,I,sd,u-62-2
sw4380B-ms98-a-0055,229.282750,229.389500,if,B,sd,u-64-1
sw4380B-ms98-a-0055,229.389500,229.469500,you,I,sd,u-64-1
sw4380B-ms98-a-0055,229.469500,229.849500,compare,I,sd,u-64-1
sw4380B-ms98-a-0055,229.849500,230.009500,the,I,sd,u-64-1
sw4380B-ms98-a-0055,230.009500,230.159500,like,I,sd,u-64-1
sw4380B-ms98-a-0055,230.159500,230.239500,the,I,sd,u-64-1
sw4380B-ms98-a-0055,230.239500,230.519500,people,I,sd,u-64-1
sw4380B-ms98-a-0055,230.519500,230.649500,that,I,sd,u-64-1
sw4380B-ms98-a-0055,230.649500,230.889500,could,I,sd,u-64-1
sw4380B-ms98-a-0055,230.889500,230.970000,have,I,sd,u-64-1
sw4380B-ms98-a-0055,231.037750,231.189500,that,I,sd,u-64-1
sw4380B-ms98-a-0055,231.189500,231.309500,could,I,sd,u-64-1
sw4380B-ms98-a-0055,231.309500,231.399500,have,I,sd,u-64-1
sw4380B-ms98-a-0055,231.399500,231.659500,sent,I,sd,u-64-1
sw4380B-ms98-a-0055,231.659500,231.779500,their,I,sd,u-64-1
sw4380B-ms98-a-0055,231.779500,232.109500,kids,I,sd,u-64-1
sw4380B-ms98-a-0055,232.109500,232.229500,to,I,sd,u-64-1
sw4380B-ms98-a-0055,232.459500,232.769500,private,I,sd,u-64-1
sw4380B-ms98-a-0055,232.769500,233.119500,schools,I,sd,u-64-1
sw4380B-ms98-a-0055,233.119500,233.209500,and,I,sd,u-64-1
sw4380B-ms98-a-0055,233.209500,233.269500,the,I,sd,u-64-1
sw4380B-ms98-a-0055,233.269500,233.589500,people,I,sd,u-64-1
sw4380B-ms98-a-0055,233.589500,233.729500,that,I,sd,u-64-1
sw4380B-ms98-a-0055,233.849500,233.939500,you,I,sd,u-64-1
