sw2585A-ms98-a-0002,0.982125,2.596125,hello,B,fp,u-1-1
sw2585A-ms98-a-0009,63.856625,63.916625,in,I,+,u-15-1
sw2585A-ms98-a-0009,63.916625,63.976625,the,I,+,u-15-1
sw2585A-ms98-a-0009,63.976625,64.346625,country,I,+,u-15-1
sw2585A-ms98-a-0009,64.346625,64.476625,though,I,+,u-15-1
sw2585A-ms98-a-0009,64.476625,64.556625,i'm,I,+,u-15-1
sw2585A-ms98-a-0009,64.556625,64.736625,not,I,+,u-15-1
sw2585A-ms98-a-0009,64.736625,64.966625,sure,I,+,u-15-1
sw2585A-ms98-a-0009,64.966625,65.086625,if,I,+,u-15-1
sw2585A-ms98-a-0009,65.086625,65.246625,that's,I,+,u-15-1
sw2585A-ms98-a-0009,65.246625,65.316625,the,I,+,u-15-1
sw2585A-ms98-a-0009,65.316625,65.931250,case,I,+,u-15-1
sw2585A-ms98-a-0010,66.752500,67.070625,uh-huh,B,b,u-17-1
sw2585A-ms98-a-0010,67.070625,67.524250,yeah,B,b^r,u-17-2
sw2585A-ms98-a-0011,68.704875,68.994625,um-hum,B,b,u-19-1
sw2585A-ms98-a-0011,68.994625,69.464500,um-hum,B,b^r,u-19-2
sw2585A-ms98-a-0013,77.687125,78.211500,um-hum,B,b,u-21-1
sw2585A-ms98-a-0013,78.211500,78.725125,um-hum,B,b^r,u-21-2
sw2585A-ms98-a-0015,88.102875,88.573000,yeah,B,b,u-23-1
sw2585A-ms98-a-0015,88.989500,89.466000,sure,B,b,u-25-1
sw2585A-ms98-a-0015,89.466000,89.862750,well,B,sd,u-25-2
sw2585A-ms98-a-0015,89.862750,90.212750,Texas,I,sd,u-25-2
sw2585A-ms98-a-0015,90.212750,90.382750,used,B,+,u-27-1
sw2585A-ms98-a-0015,90.382750,90.442750,to,I,+,u-27-1
sw2585A-ms98-a-0015,90.442750,90.532750,be,I,+,u-27-1
sw2585A-ms98-a-0015,90.532750,90.742750,part,I,+,u-27-1
sw2585A-ms98-a-0015,90.742750,90.812750,of,I,+,u-27-1
sw2585A-ms98-a-0015,90.812750,91.394875,Mexico,I,+,u-27-1
sw2585A-ms98-a-0015,91.394875,91.612750,or,I,+,u-27-1
sw2585A-ms98-a-0015,91.612750,91.862750,most,I,+,u-27-1
sw2585A-ms98-a-0015,91.862750,92.081375,of,I,+,u-27-1
sw2585A-ms98-a-0015,92.081375,92.132750,it,I,+,u-27-1
sw2585A-ms98-a-0015,92.132750,93.958125,[laughter],O,,
sw2585A-ms98-a-0019,101.344375,101.748375,i-,O,,
sw2585A-ms98-a-0019,101.748375,101.908375,i,B,sd,u-31-1
sw2585A-ms98-a-0019,101.908375,102.108375,don't,I,sd,u-31-1
sw2585A-ms98-a-0019,102.108375,102.378375,either,I,sd,u-31-1
sw2585A-ms98-a-0019,102.378375,102.548375,it's,B,sv,u-31-2
sw2585A-ms98-a-0019,102.548375,102.628375,a,I,sv,u-31-2
sw2585A-ms98-a-0019,102.628375,103.051250,really,I,sv,u-31-2
sw2585A-ms98-a-0019,103.284750,103.774750,delicate,I,sv,u-31-2
sw2585A-ms98-a-0019,103.966875,104.238375,uh,I,sv,u-31-2
sw2585A-ms98-a-0019,104.238375,104.678375,moral,I,sv,u-31-2
sw2585A-ms98-a-0019,104.678375,104.968375,issue,I,sv,u-31-2
sw2585A-ms98-a-0019,104.968375,105.548375,because,B,%,u-31-3
sw2585A-ms98-a-0019,105.548375,105.698375,i[f]-,I,%,u-31-3
sw2585A-ms98-a-0019,105.698375,105.898375,if,I,%,u-31-3
sw2585A-ms98-a-0019,105.898375,106.038375,you,I,%,u-31-3
sw2585A-ms98-a-0019,106.038375,106.509875,have,I,%,u-31-3
sw2585A-ms98-a-0020,107.309875,107.609875,well,I,%,u-31-3
sw2585A-ms98-a-0020,107.609875,107.649875,i,B,sd,u-31-4
sw2585A-ms98-a-0020,107.649875,107.809875,guess,I,sd,u-31-4
sw2585A-ms98-a-0020,107.809875,107.899875,the,I,sd,u-31-4
sw2585A-ms98-a-0020,107.899875,108.079875,one,I,sd,u-31-4
sw2585A-ms98-a-0020,108.079875,108.219875,thing,I,sd,u-31-4
sw2585A-ms98-a-0020,108.219875,108.279875,i,I,sd,u-31-4
sw2585A-ms98-a-0020,108.279875,108.509875,do,I,sd,u-31-4
sw2585A-ms98-a-0020,108.509875,108.709875,see,I,sd,u-31-4
sw2585A-ms98-a-0020,108.709875,108.879875,that,I,sd,u-31-4
sw2585A-ms98-a-0020,108.879875,108.989875,is,I,sd,u-31-4
sw2585A-ms98-a-0020,108.989875,109.079875,is,I,sd,u-31-4
sw2585A-ms98-a-0020,109.079875,109.169875,that,I,sd,u-31-4
sw2585A-ms98-a-0020,109.169875,109.469875,needs,I,sd,u-31-4
sw2585A-ms98-a-0020,109.469875,109.549875,to,I,sd,u-31-4
sw2585A-ms98-a-0020,109.549875,109.639875,be,I,sd,u-31-4
sw2585A-ms98-a-0020,109.639875,109.689875,a,I,sd,u-31-4
sw2585A-ms98-a-0020,109.689875,110.149875,solution,I,sd,u-31-4
sw2585A-ms98-a-0020,110.149875,110.289875,is,I,sd,u-31-4
sw2585A-ms98-a-0020,110.289875,110.439875,that,I,sd,u-31-4
sw2585A-ms98-a-0020,110.439875,110.579875,if,I,sd,u-31-4
sw2585A-ms98-a-0020,110.579875,110.769875,you,I,sd,u-31-4
sw2585A-ms98-a-0020,110.769875,110.979875,do,I,sd,u-31-4
sw2585A-ms98-a-0020,110.979875,111.539875,let,I,sd,u-31-4
sw2585A-ms98-a-0020,111.539875,111.839875,people,I,sd,u-31-4
sw2585A-ms98-a-0020,111.839875,112.009875,into,I,sd,u-31-4
sw2585A-ms98-a-0020,112.009875,112.129875,the,I,sd,u-31-4
sw2585A-ms98-a-0020,112.129875,112.539875,country,I,sd,u-31-4
sw2585A-ms98-a-0020,112.539875,112.589875,i,I,sd,u-31-4
sw2585A-ms98-a-0020,112.589875,112.779875,do,I,sd,u-31-4
sw2585A-ms98-a-0020,112.779875,112.999875,feel,I,sd,u-31-4
sw2585A-ms98-a-0020,112.999875,113.129875,you,I,sd,u-31-4
sw2585A-ms98-a-0020,113.129875,113.289875,have,I,sd,u-31-4
sw2585A-ms98-a-0020,113.289875,113.339875,a,I,sd,u-31-4
sw2585A-ms98-a-0020,113.339875,113.669875,certain,I,sd,u-31-4
sw2585A-ms98-a-0020,113.669875,114.459375,obligation,I,sd,u-31-4
sw2585A-ms98-a-0021,115.967625,116.880250,to,I,sd,u-31-4
sw2585A-ms98-a-0021,116.880250,116.980250,to,B,+,u-33-1
sw2585A-ms98-a-0021,116.980250,117.140250,get,I,+,u-33-1
sw2585A-ms98-a-0021,117.140250,117.270250,them,I,+,u-33-1
sw2585A-ms98-a-0021,117.270250,117.390250,on,I,+,u-33-1
sw2585A-ms98-a-0021,117.390250,117.490250,their,I,+,u-33-1
sw2585A-ms98-a-0021,117.490250,118.000250,feet,I,+,u-33-1
sw2585A-ms98-a-0021,118.000250,118.320250,because,B,sv,u-35-1
sw2585A-ms98-a-0021,118.320250,118.760250,otherwise,I,sv,u-35-1
sw2585A-ms98-a-0021,118.760250,118.860250,what,I,sv,u-35-1
sw2585A-ms98-a-0021,118.860250,118.950250,you're,I,sv,u-35-1
sw2585A-ms98-a-0021,118.950250,119.150250,doing,I,sv,u-35-1
sw2585A-ms98-a-0021,119.150250,119.230250,is,I,sv,u-35-1
sw2585A-ms98-a-0021,119.230250,119.340250,you're,I,sv,u-35-1
sw2585A-ms98-a-0021,119.340250,119.560250,letting,I,sv,u-35-1
sw2585A-ms98-a-0021,119.560250,119.880250,people,I,sv,u-35-1
sw2585A-ms98-a-0021,119.880250,119.960250,in,I,sv,u-35-1
sw2585A-ms98-a-0021,119.960250,120.060250,and,B,sv,u-35-2
sw2585A-ms98-a-0021,120.060250,120.235875,you're,I,sv,u-35-2
sw2585A-ms98-a-0021,120.235875,120.430250,you're,I,sv,u-35-2
sw2585A-ms98-a-0021,120.430250,120.860250,dooming,I,sv,u-35-2
sw2585A-ms98-a-0021,120.860250,121.120250,them,I,sv,u-35-2
sw2585A-ms98-a-0021,121.120250,121.270250,to,I,sv,u-35-2
sw2585A-ms98-a-0021,121.270250,121.490250,being,I,sv,u-35-2
sw2585A-ms98-a-0021,121.490250,122.470250,underclass,I,sv,u-35-2
sw2585A-ms98-a-0021,122.470250,122.870250,people,I,sv,u-35-2
sw2585A-ms98-a-0022,123.235375,123.355375,you,B,sv,u-37-1
sw2585A-ms98-a-0022,123.355375,123.465375,know,I,sv,u-37-1
sw2585A-ms98-a-0022,123.465375,123.625375,you're,I,sv,u-37-1
sw2585A-ms98-a-0022,123.625375,124.145375,dooming,I,sv,u-37-1
sw2585A-ms98-a-0022,124.145375,124.355375,them,I,sv,u-37-1
sw2585A-ms98-a-0022,124.355375,124.455375,to,I,sv,u-37-1
sw2585A-ms98-a-0022,124.455375,124.675375,ghetto,I,sv,u-37-1
sw2585A-ms98-a-0022,124.675375,125.075375,life,I,sv,u-37-1
sw2585A-ms98-a-0022,125.075375,125.155375,or,I,sv,u-37-1
sw2585A-ms98-a-0022,125.155375,125.687625,whatever,I,sv,u-37-1
sw2585A-ms98-a-0022,126.060500,126.255375,and,B,sd,u-37-2
sw2585A-ms98-a-0022,126.255375,126.305375,i,I,sd,u-37-2
sw2585A-ms98-a-0022,126.305375,126.545375,know,I,sd,u-37-2
sw2585A-ms98-a-0022,126.545375,126.785375,that,I,sd,u-37-2
sw2585A-ms98-a-0022,126.785375,126.965375,that,I,sd,u-37-2
sw2585A-ms98-a-0022,126.965375,127.282375,the,I,sd,u-37-2
sw2585A-ms98-a-0022,127.753250,128.395375,Southeast,I,sd,u-37-2
sw2585A-ms98-a-0022,128.395375,128.775375,Asians,I,sd,u-37-2
sw2585A-ms98-a-0022,128.775375,128.875375,the,I,sd,u-37-2
sw2585A-ms98-a-0022,128.875375,129.305375,Hmong,I,sd,u-37-2
sw2585A-ms98-a-0022,129.305375,129.645375,people,I,sd,u-37-2
sw2585A-ms98-a-0022,129.645375,129.775375,that,I,sd,u-37-2
sw2585A-ms98-a-0022,129.775375,130.025375,i've,I,sd,u-37-2
sw2585A-ms98-a-0022,130.025375,130.245375,done,I,sd,u-37-2
sw2585A-ms98-a-0022,130.245375,130.465375,some,I,sd,u-37-2
sw2585A-ms98-a-0022,130.465375,130.675375,work,I,sd,u-37-2
sw2585A-ms98-a-0022,130.675375,131.055500,with,I,sd,u-37-2
sw2585A-ms98-a-0022,131.055500,131.601375,uh,I,sd,u-37-2
sw2585A-ms98-a-0023,132.152500,132.642500,feel,I,sd,u-37-2
sw2585A-ms98-a-0023,132.642500,132.872500,really,I,sd,u-37-2
sw2585A-ms98-a-0023,132.872500,133.172500,quite,I,sd,u-37-2
sw2585A-ms98-a-0023,133.172500,133.502500,hurt,I,sd,u-37-2
sw2585A-ms98-a-0023,133.502500,133.822500,and,I,sd,u-37-2
sw2585A-ms98-a-0023,133.822500,134.032500,and,I,sd,u-37-2
sw2585A-ms98-a-0023,134.032500,134.422500,unsure,I,sd,u-37-2
sw2585A-ms98-a-0023,134.422500,134.512500,of,I,sd,u-37-2
sw2585A-ms98-a-0023,134.512500,135.052500,themselves,I,sd,u-37-2
sw2585A-ms98-a-0023,135.052500,135.182500,when,I,sd,u-37-2
sw2585A-ms98-a-0023,135.182500,135.392500,here,I,sd,u-37-2
sw2585A-ms98-a-0023,135.392500,135.652500,because,B,sd,u-37-3
sw2585A-ms98-a-0023,135.652500,135.752500,they're,I,sd,u-37-3
sw2585A-ms98-a-0023,135.752500,136.042500,coming,I,sd,u-37-3
sw2585A-ms98-a-0023,136.042500,136.242500,from,I,sd,u-37-3
sw2585A-ms98-a-0023,136.242500,136.302500,you,I,sd,u-37-3
sw2585A-ms98-a-0023,136.302500,136.362500,know,I,sd,u-37-3
sw2585A-ms98-a-0023,136.362500,136.482500,from,I,sd,u-37-3
sw2585A-ms98-a-0023,136.482500,136.682500,the,I,sd,u-37-3
sw2585A-ms98-a-0023,136.682500,137.062500,slash,I,sd,u-37-3
sw2585A-ms98-a-0023,137.062500,137.182500,and,I,sd,u-37-3
sw2585A-ms98-a-0023,137.182500,137.352500,burn,I,sd,u-37-3
sw2585A-ms98-a-0023,137.352500,138.012500,intercultural,I,sd,u-37-3
sw2585A-ms98-a-0023,138.012500,138.672500,society,I,sd,u-37-3
sw2585A-ms98-a-0023,138.672500,138.812500,you,I,sd,u-37-3
sw2585A-ms98-a-0023,138.812500,138.952500,know,I,sd,u-37-3
sw2585A-ms98-a-0023,138.952500,139.062500,they're,B,sd,u-37-4
sw2585A-ms98-a-0023,139.062500,139.282500,coming,I,sd,u-37-4
sw2585A-ms98-a-0023,139.282500,139.402500,from,I,sd,u-37-4
sw2585A-ms98-a-0023,139.402500,139.462500,the,I,sd,u-37-4
sw2585A-ms98-a-0023,139.462500,139.692500,middle,I,sd,u-37-4
sw2585A-ms98-a-0023,139.692500,140.052500,ages,I,sd,u-37-4
sw2585A-ms98-a-0023,140.052500,140.668375,basically,I,sd,u-37-4
sw2585A-ms98-a-0023,141.161750,141.362500,and,B,sd,u-37-5
sw2585A-ms98-a-0023,141.362500,141.482500,they're,I,sd,u-37-5
sw2585A-ms98-a-0023,141.482500,141.702500,being,I,sd,u-37-5
sw2585A-ms98-a-0023,141.702500,142.092500,plunked,I,sd,u-37-5
sw2585A-ms98-a-0023,142.092500,142.322500,down,I,sd,u-37-5
sw2585A-ms98-a-0023,142.322500,142.502500,in,I,sd,u-37-5
sw2585A-ms98-a-0023,142.502500,142.792500,plunked,I,sd,u-37-5
sw2585A-ms98-a-0023,142.792500,142.962500,down,I,sd,u-37-5
sw2585A-ms98-a-0023,142.962500,143.162500,into,I,sd,u-37-5
sw2585A-ms98-a-0023,143.162500,143.710375,America,I,sd,u-37-5
sw2585A-ms98-a-0024,144.354875,144.666875,many,B,sd,u-37-6
sw2585A-ms98-a-0024,144.666875,144.736875,of,I,sd,u-37-6
sw2585A-ms98-a-0024,144.736875,144.866875,them,I,sd,u-37-6
sw2585A-ms98-a-0024,144.866875,144.996875,had,I,sd,u-37-6
sw2585A-ms98-a-0024,144.996875,145.186875,been,I,sd,u-37-6
sw2585A-ms98-a-0024,145.186875,145.606875,promised,I,sd,u-37-6
sw2585A-ms98-a-0024,145.606875,145.726875,by,I,sd,u-37-6
sw2585A-ms98-a-0024,145.726875,145.806875,the,I,sd,u-37-6
sw2585A-ms98-a-0024,145.806875,146.326875,CIA,I,sd,u-37-6
sw2585A-ms98-a-0024,146.326875,146.586875,during,I,sd,u-37-6
sw2585A-ms98-a-0024,146.586875,146.656875,the,I,sd,u-37-6
sw2585A-ms98-a-0024,146.656875,146.886875,war,I,sd,u-37-6
sw2585A-ms98-a-0024,146.886875,147.106875,over,I,sd,u-37-6
sw2585A-ms98-a-0024,147.106875,147.416750,there,I,sd,u-37-6
sw2585A-ms98-a-0024,147.740750,148.036875,that,I,sd,u-37-6
sw2585A-ms98-a-0024,148.036875,148.316875,because,I,sd,u-37-6
sw2585A-ms98-a-0024,148.316875,148.416875,they,I,sd,u-37-6
sw2585A-ms98-a-0024,148.416875,149.026875,cooperated,I,sd,u-37-6
sw2585A-ms98-a-0024,149.026875,149.116875,with,I,sd,u-37-6
sw2585A-ms98-a-0024,149.116875,149.176875,the,I,sd,u-37-6
sw2585A-ms98-a-0024,149.176875,149.516875,CIA,I,sd,u-37-6
sw2585A-ms98-a-0024,149.516875,149.616875,and,I,sd,u-37-6
sw2585A-ms98-a-0024,149.616875,149.706875,they,I,sd,u-37-6
sw2585A-ms98-a-0024,149.706875,149.896875,helped,I,sd,u-37-6
sw2585A-ms98-a-0024,149.896875,149.956875,the,I,sd,u-37-6
sw2585A-ms98-a-0024,149.956875,150.446875,CIA,I,sd,u-37-6
sw2585A-ms98-a-0024,150.446875,150.576875,out,I,sd,u-37-6
sw2585A-ms98-a-0024,150.576875,150.696875,that,I,sd,u-37-6
sw2585A-ms98-a-0024,150.696875,150.816875,when,I,sd,u-37-6
sw2585A-ms98-a-0024,150.816875,150.906875,they,I,sd,u-37-6
sw2585A-ms98-a-0024,150.906875,151.166875,came,I,sd,u-37-6
sw2585A-ms98-a-0024,151.166875,151.326875,here,I,sd,u-37-6
sw2585A-ms98-a-0024,151.326875,151.386875,the,I,sd,u-37-6
sw2585A-ms98-a-0024,151.386875,151.746875,CIA,I,sd,u-37-6
sw2585A-ms98-a-0024,151.746875,151.886875,would,I,sd,u-37-6
sw2585A-ms98-a-0024,151.886875,152.286875,help,I,sd,u-37-6
sw2585A-ms98-a-0024,152.286875,152.806875,establish,I,sd,u-37-6
sw2585A-ms98-a-0024,152.806875,152.966875,them,I,sd,u-37-6
sw2585A-ms98-a-0024,152.966875,153.046875,in,I,sd,u-37-6
sw2585A-ms98-a-0024,153.046875,153.476875,America,I,sd,u-37-6
sw2585A-ms98-a-0024,153.476875,153.739500,and,B,sd,u-37-7
sw2585A-ms98-a-0024,154.003125,154.086875,the,I,sd,u-37-7
sw2585A-ms98-a-0024,154.086875,154.346875,CIA,I,sd,u-37-7
sw2585A-ms98-a-0024,154.346875,154.416875,of,I,sd,u-37-7
sw2585A-ms98-a-0024,154.416875,154.740000,course,I,sd,u-37-7
sw2585A-ms98-a-0024,154.740000,155.066875,isn't,I,sd,u-37-7
sw2585A-ms98-a-0024,155.066875,155.326875,doing,I,sd,u-37-7
sw2585A-ms98-a-0024,155.326875,155.554500,that,I,sd,u-37-7
sw2585A-ms98-a-0024,155.976375,156.676875,and,B,sd,u-39-1
sw2585A-ms98-a-0024,156.676875,156.941625,uh,I,sd,u-39-1
sw2585A-ms98-a-0025,157.406625,157.576625,so,I,sd,u-39-1
sw2585A-ms98-a-0025,157.576625,157.706625,they,I,sd,u-39-1
