sw2616B-ms98-a-0003,4.952750,5.336250,okay,B,b,u-2-1
sw2616B-ms98-a-0050,217.499750,217.839750,um-hum,B,b,u-52-1
sw2616B-ms98-a-0052,220.153625,220.353625,yeah,B,b,u-54-1
sw2616B-ms98-a-0054,223.510375,223.839000,um-hum,B,b,u-56-1
sw2616B-ms98-a-0055,224.724375,224.844375,i've,B,sd,u-56-2
sw2616B-ms98-a-0055,224.844375,224.984375,been,I,sd,u-56-2
sw2616B-ms98-a-0055,224.984375,225.194375,hearing,I,sd,u-56-2
sw2616B-ms98-a-0055,225.194375,225.404375,some,I,sd,u-56-2
sw2616B-ms98-a-0055,225.404375,225.704375,talk,I,sd,u-56-2
sw2616B-ms98-a-0055,225.704375,225.914375,too,I,sd,u-56-2
sw2616B-ms98-a-0055,225.914375,226.034375,of,I,sd,u-56-2
sw2616B-ms98-a-0055,226.034375,226.364375,trying,I,sd,u-56-2
sw2616B-ms98-a-0055,226.364375,226.454375,to,I,sd,u-56-2
sw2616B-ms98-a-0055,226.454375,226.860125,bring,I,sd,u-56-2
sw2616B-ms98-a-0055,227.289500,227.674375,Hussein,I,sd,u-56-2
sw2616B-ms98-a-0055,227.674375,227.864375,up,I,sd,u-56-2
sw2616B-ms98-a-0055,227.864375,228.120750,on,I,sd,u-56-2
sw2616B-ms98-a-0055,228.354375,228.474375,you,I,sd,u-56-2
sw2616B-ms98-a-0055,228.474375,228.604375,know,I,sd,u-56-2
sw2616B-ms98-a-0055,228.604375,229.034375,criminal,I,sd,u-56-2
sw2616B-ms98-a-0055,229.034375,229.454375,charges,I,sd,u-56-2
sw2616B-ms98-a-0055,229.454375,229.554375,i,B,h,u-56-3
sw2616B-ms98-a-0055,229.554375,229.684375,don't,I,h,u-56-3
sw2616B-ms98-a-0055,229.684375,229.764375,know,I,h,u-56-3
sw2616B-ms98-a-0055,229.764375,229.854375,if,I,h,u-56-3
sw2616B-ms98-a-0055,229.854375,229.984375,that,I,h,u-56-3
sw2616B-ms98-a-0055,229.984375,230.094375,will,I,h,u-56-3
sw2616B-ms98-a-0055,230.094375,230.274375,ever,I,h,u-56-3
sw2616B-ms98-a-0055,230.274375,230.574375,happen,I,h,u-56-3
sw2616B-ms98-a-0055,230.574375,230.634375,or,I,h,u-56-3
sw2616B-ms98-a-0055,230.634375,230.904375,not,I,h,u-56-3
sw2616B-ms98-a-0057,235.561500,235.856500,uh-huh,B,b,u-58-1
sw2616B-ms98-a-0057,236.327500,236.456875,which,B,sv,u-58-2
sw2616B-ms98-a-0057,236.456875,236.536875,is,I,sv,u-58-2
sw2616B-ms98-a-0057,236.536875,236.726875,very,I,sv,u-58-2
sw2616B-ms98-a-0057,236.726875,237.086875,difficult,I,sv,u-58-2
sw2616B-ms98-a-0057,237.086875,237.176875,to,I,sv,u-58-2
sw2616B-ms98-a-0057,237.176875,237.477875,do,I,sv,u-58-2
sw2616B-ms98-a-0059,240.143125,240.493125,um-hum,B,b,u-60-1
sw2616B-ms98-a-0061,243.183750,243.523750,obviously,B,sv,u-62-1
sw2616B-ms98-a-0061,243.523750,243.623750,he's,I,sv,u-62-1
sw2616B-ms98-a-0061,243.623750,243.783750,not,I,sv,u-62-1
sw2616B-ms98-a-0061,243.783750,243.963750,going,I,sv,u-62-1
sw2616B-ms98-a-0061,243.963750,244.033750,to,I,sv,u-62-1
sw2616B-ms98-a-0061,244.033750,244.213750,turn,I,sv,u-62-1
sw2616B-ms98-a-0061,244.213750,244.583750,himself,I,sv,u-62-1
sw2616B-ms98-a-0061,244.583750,244.843750,in,I,sv,u-62-1
sw2616B-ms98-a-0063,249.912750,250.282750,um-hum,B,b,u-64-1
sw2616B-ms98-a-0065,258.122250,258.325125,true,B,aa,u-66-1
sw2616B-ms98-a-0066,258.600125,258.751250,yeah,B,%,u-66-2
sw2616B-ms98-a-0068,270.910625,271.031000,yeah,B,aa,u-70-1
sw2616B-ms98-a-0068,271.156625,271.378250,true,B,aa,u-70-2
sw2616B-ms98-a-0070,276.811125,277.219750,um-hum,B,b,u-72-1
sw2616B-ms98-a-0072,283.358000,283.698000,um-hum,B,b,u-74-1
sw2616B-ms98-a-0074,286.351625,286.514375,yeah,B,b,u-76-1
sw2616B-ms98-a-0074,286.839500,286.971625,yeah,B,b^r,u-76-2
sw2616B-ms98-a-0074,286.971625,287.931625,obviously,B,sv,u-76-3
sw2616B-ms98-a-0074,287.931625,288.161625,human,I,sv,u-76-3
sw2616B-ms98-a-0074,288.161625,288.491625,life,I,sv,u-76-3
sw2616B-ms98-a-0074,288.491625,288.751625,means,I,sv,u-76-3
sw2616B-ms98-a-0074,288.751625,289.101625,nothing,I,sv,u-76-3
sw2616B-ms98-a-0074,289.101625,289.171625,to,I,sv,u-76-3
sw2616B-ms98-a-0074,289.171625,289.431625,him,I,sv,u-76-3
sw2616B-ms98-a-0076,296.109750,296.250375,oh,B,b,u-78-1
sw2616B-ms98-a-0076,296.250375,296.460375,yeah,I,b,u-78-1
sw2616B-ms98-a-0078,301.825625,301.965625,that's,B,aa,u-80-1
sw2616B-ms98-a-0078,301.965625,302.279000,true,I,aa,u-80-1
sw2616B-ms98-a-0078,302.755625,303.035625,past,B,bf,u-80-2
sw2616B-ms98-a-0078,303.035625,303.075625,a,I,bf,u-80-2
sw2616B-ms98-a-0078,303.075625,303.385625,point,I,bf,u-80-2
sw2616B-ms98-a-0078,303.385625,303.455625,it,I,bf,u-80-2
sw2616B-ms98-a-0078,303.455625,303.685625,doesn't,I,bf,u-80-2
sw2616B-ms98-a-0078,303.685625,303.855625,make,I,bf,u-80-2
sw2616B-ms98-a-0078,303.855625,303.975625,any,I,bf,u-80-2
sw2616B-ms98-a-0078,303.975625,304.265625,difference,I,bf,u-80-2
sw2616B-ms98-a-0079,305.243250,305.434000,yeah,B,b,u-82-1
sw2616B-ms98-a-0079,305.807625,306.042875,that's,B,sv,u-82-2
sw2616B-ms98-a-0079,306.042875,306.246250,really,I,sv,u-82-2
sw2616B-ms98-a-0079,307.283500,307.473500,really,I,sv,u-82-2
sw2616B-ms98-a-0079,307.473500,308.053500,unfortunate,I,sv,u-82-2
sw2616B-ms98-a-0079,308.193500,308.263500,it,B,sv,u-82-3
sw2616B-ms98-a-0079,308.263500,308.433500,really,I,sv,u-82-3
sw2616B-ms98-a-0079,308.433500,308.693500,is,I,sv,u-82-3
sw2616B-ms98-a-0081,316.852875,317.166875,um-hum,B,b,u-84-1
sw2616B-ms98-a-0083,319.119500,319.699500,um-hum,B,b,u-88-1
sw2616B-ms98-a-0085,321.301125,321.499750,yep,O,,
sw2616B-ms98-a-0087,329.525125,329.845125,um-hum,B,b,u-90-1
sw2616B-ms98-a-0089,333.805125,334.199625,um-hum,O,,
sw2616B-ms98-a-0091,335.805875,336.045875,seems,B,sv,u-92-1
sw2616B-ms98-a-0091,336.045875,336.205875,like,I,sv,u-92-1
sw2616B-ms98-a-0091,336.205875,336.275875,the,I,sv,u-92-1
sw2616B-ms98-a-0091,336.275875,336.695875,prices,I,sv,u-92-1
sw2616B-ms98-a-0091,336.695875,336.905875,never,I,sv,u-92-1
sw2616B-ms98-a-0091,336.905875,337.025875,go,I,sv,u-92-1
sw2616B-ms98-a-0091,337.025875,337.295875,down,I,sv,u-92-1
sw2616B-ms98-a-0091,337.295875,337.405875,to,I,sv,u-92-1
sw2616B-ms98-a-0091,337.405875,337.515875,where,I,sv,u-92-1
sw2616B-ms98-a-0091,337.515875,337.585875,they,I,sv,u-92-1
sw2616B-ms98-a-0091,337.585875,337.845875,were,I,sv,u-92-1
sw2616B-ms98-a-0091,337.845875,338.295875,originally,I,sv,u-92-1
sw2616B-ms98-a-0091,338.295875,338.415875,though,I,sv,u-92-1
sw2616B-ms98-a-0091,338.415875,338.735875,before,I,sv,u-92-1
sw2616B-ms98-a-0091,338.735875,338.805875,[laughter-the],I,sv,u-92-1
sw2616B-ms98-a-0091,338.805875,339.145875,before,I,sv,u-92-1
sw2616B-ms98-a-0091,339.145875,339.235875,the,I,sv,u-92-1
sw2616B-ms98-a-0091,339.235875,339.725875,increase,I,sv,u-92-1
sw2616B-ms98-a-0091,339.725875,340.260375,[laughter-started],O,,
sw2616B-ms98-a-0093,342.994375,343.304375,um-hum,B,b,u-94-1
sw2616B-ms98-a-0095,351.052125,351.642125,um-hum,B,b,u-96-1
sw2616B-ms98-a-0097,353.842625,354.172625,um-hum,O,,
sw2616B-ms98-a-0099,357.104125,357.349750,true,B,aa,u-98-1
sw2616B-ms98-a-0101,359.434625,359.764625,um-hum,B,b,u-100-1
sw2616B-ms98-a-0103,361.209625,361.399625,yep,O,,
sw2616B-ms98-a-0105,362.682000,362.872000,about,B,sd,u-104-1
sw2616B-ms98-a-0105,362.872000,362.952000,the,I,sd,u-104-1
sw2616B-ms98-a-0105,362.952000,363.292000,lowest,I,sd,u-104-1
sw2616B-ms98-a-0105,363.292000,363.402000,i've,I,sd,u-104-1
sw2616B-ms98-a-0105,363.402000,363.849750,seen,I,sd,u-104-1
sw2616B-ms98-a-0105,364.152000,364.592000,gasoline,I,sd,u-104-1
sw2616B-ms98-a-0105,364.592000,364.682000,in,I,sd,u-104-1
sw2616B-ms98-a-0105,364.682000,364.752000,the,I,sd,u-104-1
sw2616B-ms98-a-0105,364.752000,365.132000,Dallas,I,sd,u-104-1
sw2616B-ms98-a-0105,365.132000,365.452000,area,I,sd,u-104-1
sw2616B-ms98-a-0105,365.452000,365.832000,is,I,sd,u-104-1
sw2616B-ms98-a-0105,365.832000,366.012000,uh,I,sd,u-104-1
sw2616B-ms98-a-0105,366.012000,366.142000,i,I,sd,u-104-1
sw2616B-ms98-a-0105,366.142000,366.362000,guess,I,sd,u-104-1
sw2616B-ms98-a-0105,366.362000,366.702000,about,I,sd,u-104-1
sw2616B-ms98-a-0105,366.702000,367.272000,ninety,I,sd,u-104-1
sw2616B-ms98-a-0105,367.272000,367.472000,two,I,sd,u-104-1
sw2616B-ms98-a-0105,367.472000,367.812000,point,I,sd,u-104-1
sw2616B-ms98-a-0105,367.812000,368.192000,nine,I,sd,u-104-1
sw2616B-ms98-a-0105,368.192000,368.434250,now,I,sd,u-104-1
sw2616B-ms98-a-0106,370.048125,370.350500,ninety,B,sd,u-106-1
sw2616B-ms98-a-0106,370.350500,370.581500,two,I,sd,u-106-1
sw2616B-ms98-a-0108,376.100125,376.240125,oh,B,b,u-108-1
sw2616B-ms98-a-0108,376.240125,376.420125,really,I,b,u-108-1
sw2616B-ms98-a-0109,376.742250,376.862250,well,B,sd,u-110-1
sw2616B-ms98-a-0109,376.862250,376.982250,there's,I,sd,u-110-1
sw2616B-ms98-a-0109,376.982250,377.202250,still,I,sd,u-110-1
sw2616B-ms98-a-0109,377.202250,377.242250,a,I,sd,u-110-1
sw2616B-ms98-a-0109,377.242250,377.392250,lot,I,sd,u-110-1
sw2616B-ms98-a-0109,377.392250,377.452250,of,I,sd,u-110-1
sw2616B-ms98-a-0109,377.452250,377.662250,dollar,I,sd,u-110-1
sw2616B-ms98-a-0109,377.662250,377.942250,five,I,sd,u-110-1
sw2616B-ms98-a-0109,377.942250,378.202250,places,I,sd,u-110-1
sw2616B-ms98-a-0109,378.202250,378.412250,around,I,sd,u-110-1
sw2616B-ms98-a-0109,378.412250,378.522250,here,I,sd,u-110-1
sw2616B-ms98-a-0109,378.522250,378.632250,but,B,sd,u-110-2
sw2616B-ms98-a-0109,378.632250,378.712250,you,I,sd,u-110-2
sw2616B-ms98-a-0109,378.712250,378.982250,can,I,sd,u-110-2
sw2616B-ms98-a-0109,378.982250,379.292250,find,I,sd,u-110-2
sw2616B-ms98-a-0109,379.292250,379.468625,some,I,sd,u-110-2
sw2616B-ms98-a-0109,379.468625,379.630625,that's,I,sd,u-110-2
sw2616B-ms98-a-0109,379.630625,379.882250,under,I,sd,u-110-2
sw2616B-ms98-a-0109,379.882250,379.932250,a,I,sd,u-110-2
sw2616B-ms98-a-0109,379.932250,380.232250,dollar,I,sd,u-110-2
sw2616B-ms98-a-0109,380.342250,380.439750,but,I,sd,u-110-2
sw2616B-ms98-a-0109,380.733500,380.901375,not,I,sd,u-110-2
sw2616B-ms98-a-0109,381.029375,381.172250,not,I,sd,u-110-2
sw2616B-ms98-a-0109,381.172250,381.202250,a,I,sd,u-110-2
sw2616B-ms98-a-0109,381.202250,381.332250,whole,I,sd,u-110-2
sw2616B-ms98-a-0109,381.332250,381.552250,lot,I,sd,u-110-2
sw2616B-ms98-a-0109,381.688500,381.908000,that's,B,sd,u-110-3
sw2616B-ms98-a-0109,381.908000,381.987125,the,I,sd,u-110-3
sw2616B-ms98-a-0109,381.987125,382.282250,lowest,I,sd,u-110-3
sw2616B-ms98-a-0109,382.282250,382.372250,i've,I,sd,u-110-3
sw2616B-ms98-a-0109,382.372250,382.702250,seen,I,sd,u-110-3
sw2616B-ms98-a-0111,395.289750,395.589750,um-hum,B,ny,u-112-1
sw2616B-ms98-a-0113,403.285125,403.785125,um-hum,B,b,u-114-1
sw2616B-ms98-a-0115,405.725500,405.980125,right,B,b,u-116-1
sw2616B-ms98-a-0115,406.297375,406.435375,i,B,sd,u-116-2
sw2616B-ms98-a-0115,406.435375,406.615500,think,I,sd,u-116-2
sw2616B-ms98-a-0115,406.615500,406.975500,Mobil's,I,sd,u-116-2
sw2616B-ms98-a-0115,406.975500,407.225500,doing,I,sd,u-116-2
sw2616B-ms98-a-0115,407.225500,407.415500,very,I,sd,u-116-2
sw2616B-ms98-a-0115,407.415500,407.655500,well,I,sd,u-116-2
sw2616B-ms98-a-0115,407.655500,407.923000,too,I,sd,u-116-2
sw2616B-ms98-a-0115,408.254375,408.385500,well,B,sd,u-118-1
sw2616B-ms98-a-0115,408.385500,408.415500,i,I,sd,u-118-1
sw2616B-ms98-a-0115,408.415500,408.635500,ass[ume]-,I,sd,u-118-1
sw2616B-ms98-a-0115,408.635500,408.755500,i,I,sd,u-118-1
sw2616B-ms98-a-0115,408.755500,409.065500,assume,I,sd,u-118-1
sw2616B-ms98-a-0115,409.065500,409.205500,all,I,sd,u-118-1
sw2616B-ms98-a-0115,409.205500,409.265500,the,I,sd,u-118-1
sw2616B-ms98-a-0115,409.265500,409.622750,major,I,sd,u-118-1
sw2616B-ms98-a-0115,410.095500,410.315500,major,I,sd,u-118-1
sw2616B-ms98-a-0115,410.315500,410.695500,brands,I,sd,u-118-1
sw2616B-ms98-a-0115,410.695500,410.886875,are,I,sd,u-118-1
sw2616B-ms98-a-0117,417.623000,417.983000,um-hum,B,b,u-120-1
sw2616B-ms98-a-0119,421.995625,422.165625,that's,B,aa,u-122-1
sw2616B-ms98-a-0119,422.165625,422.405625,true,I,aa,u-122-1
sw2616B-ms98-a-0120,422.970375,423.189375,yeah,B,aa,u-124-1
sw2616B-ms98-a-0122,424.186375,424.310375,yeah,B,aa^r,u-124-2
sw2616B-ms98-a-0124,436.368750,436.711750,um-hum,B,b,u-126-1
sw2616B-ms98-a-0126,444.701500,444.878625,yeah,B,aa,u-128-1
sw2616B-ms98-a-0126,444.878625,445.100250,something,B,h,u-128-2
sw2616B-ms98-a-0126,445.100250,445.305875,li[ke]-,O,,
sw2616B-ms98-a-0126,445.443500,445.699250,yeah,B,%,u-128-3
sw2616B-ms98-a-0128,451.754375,452.011750,yeah,B,b,u-130-1
sw2616B-ms98-a-0130,458.203750,458.533750,um-hum,B,b,u-132-1
sw2616B-ms98-a-0132,461.677000,461.877000,yep,O,,
sw2616B-ms98-a-0133,462.844375,463.104375,yep,O,,
sw2616B-ms98-a-0133,463.104375,463.274375,sure,B,b,u-134-3
sw2616B-ms98-a-0135,468.215625,468.683250,um-hum,B,b,u-136-1
sw2616B-ms98-a-0137,470.255750,470.675875,um-hum,B,b,u-138-1
sw2616B-ms98-a-0139,477.680500,478.011125,um-hum,O,,
sw2616B-ms98-a-0141,485.432375,485.533500,i'm,B,sd,u-140-1
sw2616B-ms98-a-0141,485.533500,485.691000,not,I,sd,u-140-1
sw2616B-ms98-a-0141,485.691000,485.901000,sure,I,sd,u-140-1
sw2616B-ms98-a-0141,485.901000,486.041000,either,I,sd,u-140-1
sw2616B-ms98-a-0143,489.035625,489.355625,um-hum,B,b,u-142-1
sw2616B-ms98-a-0145,499.808625,500.158625,um-hum,B,b,u-144-1
sw2616B-ms98-a-0147,506.531625,506.695500,yeah,B,aa,u-146-1
sw2616B-ms98-a-0147,506.871625,507.041625,that's,B,sv,u-146-2
sw2616B-ms98-a-0147,507.041625,507.329625,true,I,sv,u-146-2
sw2616B-ms98-a-0149,514.088125,514.592750,um-hum,B,b,u-148-1
sw2616B-ms98-a-0149,514.934000,515.123750,yeah,B,b,u-148-2
sw2616B-ms98-a-0151,524.303250,524.651250,sure,B,aa,u-150-1
sw2616B-ms98-a-0151,525.045125,525.345125,dead's,B,bf,u-150-2
sw2616B-ms98-a-0151,525.345125,525.665125,dead,I,bf,u-150-2
sw2616B-ms98-a-0153,529.228625,529.387375,that's,B,aa,u-152-1
sw2616B-ms98-a-0153,529.387375,529.617375,true,I,aa,u-152-1
sw2616B-ms98-a-0155,531.799000,532.099000,well,B,sv,u-154-1
sw2616B-ms98-a-0155,532.159000,532.206000,i,I,sv,u-154-1
sw2616B-ms98-a-0155,532.206000,532.349000,don't,I,sv,u-154-1
sw2616B-ms98-a-0155,532.349000,532.539000,guess,I,sv,u-154-1
sw2616B-ms98-a-0155,532.539000,532.599000,we,I,sv,u-154-1
sw2616B-ms98-a-0155,532.599000,533.049000,resolved,I,sv,u-154-1
sw2616B-ms98-a-0155,533.049000,533.419000,anything,I,sv,u-154-1
sw2616B-ms98-a-0155,533.419000,533.519000,but,B,sv,u-154-2
sw2616B-ms98-a-0155,533.519000,533.649000,it's,I,sv,u-154-2
sw2616B-ms98-a-0155,533.649000,534.052000,interesting,I,sv,u-154-2
sw2616B-ms98-a-0155,534.317375,534.589000,it's,O,,
sw2616B-ms98-a-0157,536.460000,536.540000,to,B,fc,u-156-1
sw2616B-ms98-a-0157,536.540000,536.620000,you,I,fc,u-156-1
sw2616B-ms98-a-0157,536.620000,536.810000,too,I,fc,u-156-1
sw2616B-ms98-a-0157,536.810000,536.990000,take,B,fc,u-156-2
sw2616B-ms98-a-0157,536.990000,537.200000,care,I,fc,u-156-2
sw2616B-ms98-a-0157,537.891250,538.185375,bye-bye,O,,
