sw4611A-ms98-a-0001,0.025750,0.232500,hi,B,fp,u-1-1
sw4611A-ms98-a-0006,29.687250,29.817250,can,I,sd,u-7-3
sw4611A-ms98-a-0006,29.817250,30.047250,turn,I,sd,u-7-3
sw4611A-ms98-a-0006,30.047250,30.197250,it,I,sd,u-7-3
sw4611A-ms98-a-0006,30.197250,30.433500,off,I,sd,u-7-3
sw4611A-ms98-a-0007,31.484250,31.650375,but,B,%,u-7-4
sw4611A-ms98-a-0008,32.973000,33.143000,well,B,nn,u-9-1
sw4611A-ms98-a-0008,33.143000,33.233000,no,I,nn,u-9-1
sw4611A-ms98-a-0008,33.233000,33.376750,i,B,sd^e,u-9-2
sw4611A-ms98-a-0008,33.376750,33.704500,i've,I,sd^e,u-9-2
sw4611A-ms98-a-0008,33.704500,33.795750,i've,I,sd^e,u-9-2
sw4611A-ms98-a-0008,33.795750,34.263000,explored,I,sd^e,u-9-2
sw4611A-ms98-a-0008,34.263000,34.513000,that,I,sd^e,u-9-2
sw4611A-ms98-a-0008,34.653000,34.763000,with,I,sd^e,u-9-2
sw4611A-ms98-a-0008,34.763000,34.943000,lots,I,sd^e,u-9-2
sw4611A-ms98-a-0008,34.943000,35.003000,of,I,sd^e,u-9-2
sw4611A-ms98-a-0008,35.003000,35.403000,people,I,sd^e,u-9-2
sw4611A-ms98-a-0008,35.674250,35.913000,uh,B,sd,u-9-3
sw4611A-ms98-a-0008,35.913000,36.113000,they've,I,sd,u-9-3
sw4611A-ms98-a-0008,36.113000,36.333000,tried,I,sd,u-9-3
sw4611A-ms98-a-0008,36.333000,36.393000,to,I,sd,u-9-3
sw4611A-ms98-a-0008,36.393000,36.663000,lock,I,sd,u-9-3
sw4611A-ms98-a-0008,36.663000,36.773000,me,I,sd,u-9-3
sw4611A-ms98-a-0008,36.773000,37.443000,up,I,sd,u-9-3
sw4611A-ms98-a-0008,37.443000,37.743000,and,I,sd,u-9-3
sw4611A-ms98-a-0008,37.743000,37.883375,uh,I,sd,u-9-3
sw4611A-ms98-a-0008,38.546375,38.803000,things,I,sd,u-9-3
sw4611A-ms98-a-0008,38.803000,38.983000,like,I,sd,u-9-3
sw4611A-ms98-a-0008,38.983000,39.203000,that,I,sd,u-9-3
sw4611A-ms98-a-0008,39.203000,39.353250,but,B,sd,u-9-4
sw4611A-ms98-a-0008,39.545375,40.023000,um,I,sd,u-9-4
sw4611A-ms98-a-0009,40.878875,41.535375,um,I,sd,u-9-4
sw4611A-ms98-a-0009,42.089000,42.252250,i'm,I,sd,u-9-4
sw4611A-ms98-a-0009,42.252250,42.722250,basically,I,sd,u-9-4
sw4611A-ms98-a-0009,42.722250,42.942250,not,I,sd,u-9-4
sw4611A-ms98-a-0009,42.942250,43.397250,interested,I,sd,u-9-4
sw4611A-ms98-a-0009,43.632250,44.152875,and,B,sv,u-9-5
sw4611A-ms98-a-0009,44.152875,44.604875,i,I,sv,u-9-5
sw4611A-ms98-a-0009,44.604875,44.972250,also,I,sv,u-9-5
sw4611A-ms98-a-0009,44.972250,45.505500,find,I,sv,u-9-5
sw4611A-ms98-a-0009,46.040375,46.502250,the,I,sv,u-9-5
sw4611A-ms98-a-0009,46.502250,46.961125,um,I,sv,u-9-5
sw4611A-ms98-a-0009,47.759625,48.032250,everything,I,sv,u-9-5
sw4611A-ms98-a-0009,48.032250,48.112250,is,I,sv,u-9-5
sw4611A-ms98-a-0009,48.112250,48.312250,so,I,sv,u-9-5
sw4611A-ms98-a-0009,48.312250,48.842250,slick,I,sv,u-9-5
sw4611A-ms98-a-0009,48.842250,49.022250,and,I,sv,u-9-5
sw4611A-ms98-a-0009,49.022250,49.682250,superficial,I,sv,u-9-5
sw4611A-ms98-a-0009,49.682250,49.802250,and,I,sv,u-9-5
sw4611A-ms98-a-0009,49.802250,50.592250,misguided,I,sv,u-9-5
sw4611A-ms98-a-0009,50.592250,50.832250,and,I,sv,u-9-5
sw4611A-ms98-a-0009,50.832250,51.173375,mis[guided]-,I,sv,u-9-5
sw4611A-ms98-a-0009,51.912750,52.142500,and,I,sv,u-9-5
sw4611A-ms98-a-0009,52.142500,52.449500,off,I,sv,u-9-5
sw4611A-ms98-a-0009,52.449500,52.694375,the,I,sv,u-9-5
sw4611A-ms98-a-0009,52.694375,53.109500,um,I,sv,u-9-5
sw4611A-ms98-a-0011,55.050250,55.690250,um,I,sv,u-9-5
sw4611A-ms98-a-0012,56.920750,57.030750,what,B,t1,u-9-6
sw4611A-ms98-a-0012,57.030750,57.100750,am,I,t1,u-9-6
sw4611A-ms98-a-0012,57.100750,57.140750,i,I,t1,u-9-6
sw4611A-ms98-a-0012,57.140750,57.440750,trying,I,t1,u-9-6
sw4611A-ms98-a-0012,57.440750,57.520750,to,I,t1,u-9-6
sw4611A-ms98-a-0012,57.520750,57.862000,say,I,t1,u-9-6
sw4611A-ms98-a-0012,58.043000,58.441875,uh,I,t1,u-9-6
sw4611A-ms98-a-0013,59.193000,59.301125,i,B,sd,u-11-1
sw4611A-ms98-a-0013,59.301125,59.513875,do,I,sd,u-11-1
sw4611A-ms98-a-0013,59.513875,59.693875,learn,I,sd,u-11-1
sw4611A-ms98-a-0013,59.693875,59.933875,about,I,sd,u-11-1
sw4611A-ms98-a-0013,59.933875,60.379625,things,I,sd,u-11-1
sw4611A-ms98-a-0013,60.944625,61.033875,l[argely]-,O,,
sw4611A-ms98-a-0013,61.033875,61.413875,largely,B,+,u-13-1
sw4611A-ms98-a-0013,61.413875,61.613875,from,I,+,u-13-1
sw4611A-ms98-a-0013,61.613875,62.083875,friends,I,+,u-13-1
sw4611A-ms98-a-0013,62.193875,62.313875,and,B,sd,u-13-2
sw4611A-ms98-a-0013,62.313875,62.343875,i,I,sd,u-13-2
sw4611A-ms98-a-0013,62.343875,62.903875,occasionally,I,sd,u-13-2
sw4611A-ms98-a-0013,62.903875,63.083875,will,I,sd,u-13-2
sw4611A-ms98-a-0013,63.083875,63.283875,read,I,sd,u-13-2
sw4611A-ms98-a-0013,63.283875,63.553875,something,I,sd,u-13-2
sw4611A-ms98-a-0013,63.553875,63.723875,like,I,sd,u-13-2
sw4611A-ms98-a-0013,63.723875,63.883875,the,I,sd,u-13-2
sw4611A-ms98-a-0013,63.883875,63.963875,New,I,sd,u-13-2
sw4611A-ms98-a-0013,63.963875,64.163875,York,I,sd,u-13-2
sw4611A-ms98-a-0013,64.163875,64.403875,Review,I,sd,u-13-2
sw4611A-ms98-a-0013,64.403875,64.563875,Of,I,sd,u-13-2
sw4611A-ms98-a-0013,64.563875,64.943875,Books,I,sd,u-13-2
sw4611A-ms98-a-0013,64.943875,65.013875,you,B,sd,u-13-3
sw4611A-ms98-a-0013,65.013875,65.083875,know,I,sd,u-13-3
sw4611A-ms98-a-0013,65.083875,65.303875,someone,I,sd,u-13-3
sw4611A-ms98-a-0013,65.303875,65.393875,will,I,sd,u-13-3
sw4611A-ms98-a-0013,65.393875,65.543875,write,I,sd,u-13-3
sw4611A-ms98-a-0013,65.543875,65.633875,a,I,sd,u-13-3
sw4611A-ms98-a-0013,65.633875,65.823875,book,I,sd,u-13-3
sw4611A-ms98-a-0013,65.823875,66.063875,about,I,sd,u-13-3
sw4611A-ms98-a-0013,66.063875,66.491500,something,I,sd,u-13-3
sw4611A-ms98-a-0013,67.097875,67.203875,and,B,sd,u-13-4
sw4611A-ms98-a-0013,67.203875,67.323875,then,I,sd,u-13-4
sw4611A-ms98-a-0013,67.323875,67.438875,i'll,I,sd,u-13-4
sw4611A-ms98-a-0013,67.438875,67.687500,learn,I,sd,u-13-4
sw4611A-ms98-a-0013,67.687500,67.863875,all,I,sd,u-13-4
sw4611A-ms98-a-0013,67.863875,68.133875,about,I,sd,u-13-4
sw4611A-ms98-a-0013,68.133875,68.253875,this,I,sd,u-13-4
sw4611A-ms98-a-0013,68.253875,68.433875,thing,I,sd,u-13-4
sw4611A-ms98-a-0013,68.433875,68.543875,that,I,sd,u-13-4
sw4611A-ms98-a-0013,68.543875,68.663875,was,I,sd,u-13-4
sw4611A-ms98-a-0013,68.663875,68.763875,in,I,sd,u-13-4
sw4611A-ms98-a-0013,68.763875,68.833875,the,I,sd,u-13-4
sw4611A-ms98-a-0013,68.833875,69.113875,news,I,sd,u-13-4
sw4611A-ms98-a-0013,69.113875,69.293875,two,I,sd,u-13-4
sw4611A-ms98-a-0013,69.293875,69.503875,years,I,sd,u-13-4
sw4611A-ms98-a-0013,69.503875,69.853875,earlier,I,sd,u-13-4
sw4611A-ms98-a-0014,70.507750,70.637750,but,B,%,u-15-1
sw4611A-ms98-a-0014,70.637750,70.777750,it,I,%,u-15-1
sw4611A-ms98-a-0014,70.987750,71.227750,and,B,%,u-15-2
sw4611A-ms98-a-0014,71.677750,72.187750,somehow,I,%,u-15-2
sw4611A-ms98-a-0014,72.187750,72.287625,and,B,sv,u-15-3
sw4611A-ms98-a-0014,72.287625,72.549875,anything,I,sv,u-15-3
sw4611A-ms98-a-0014,72.549875,72.723125,i,I,sv,u-15-3
sw4611A-ms98-a-0014,72.723125,73.427750,participated,I,sv,u-15-3
sw4611A-ms98-a-0014,73.427750,73.537750,in,I,sv,u-15-3
sw4611A-ms98-a-0014,73.537750,73.637750,or,I,sv,u-15-3
sw4611A-ms98-a-0014,73.637750,73.737750,know,I,sv,u-15-3
sw4611A-ms98-a-0014,73.737750,74.037750,about,I,sv,u-15-3
sw4611A-ms98-a-0014,74.037750,74.147750,when,I,sv,u-15-3
sw4611A-ms98-a-0014,74.147750,74.177750,i,I,sv,u-15-3
sw4611A-ms98-a-0014,74.177750,74.367750,read,I,sv,u-15-3
sw4611A-ms98-a-0014,74.367750,74.547750,about,I,sv,u-15-3
sw4611A-ms98-a-0014,74.547750,74.607750,it,I,sv,u-15-3
sw4611A-ms98-a-0014,74.607750,74.667750,in,I,sv,u-15-3
sw4611A-ms98-a-0014,74.667750,74.727750,the,I,sv,u-15-3
sw4611A-ms98-a-0014,74.727750,75.114750,paper,I,sv,u-15-3
sw4611A-ms98-a-0014,75.532875,75.697250,is,I,sv,u-15-3
sw4611A-ms98-a-0014,75.697250,76.017750,always,I,sv,u-15-3
sw4611A-ms98-a-0014,76.017750,76.327250,so,I,sv,u-15-3
sw4611A-ms98-a-0015,77.532375,77.768625,uh,I,sv,u-15-3
sw4611A-ms98-a-0015,77.768625,78.125750,covered,I,sv,u-15-3
sw4611A-ms98-a-0015,78.125750,78.292375,from,I,sv,u-15-3
sw4611A-ms98-a-0015,78.292375,78.492375,such,I,sv,u-15-3
sw4611A-ms98-a-0015,78.492375,78.522375,a,I,sv,u-15-3
sw4611A-ms98-a-0015,78.522375,79.007125,funny,I,sv,u-15-3
sw4611A-ms98-a-0015,79.383875,79.642375,and,I,sv,u-15-3
sw4611A-ms98-a-0015,79.642375,80.132375,superficial,I,sv,u-15-3
sw4611A-ms98-a-0015,80.132375,80.672375,perspective,I,sv,u-15-3
sw4611A-ms98-a-0015,80.672375,80.852375,that,I,sv,u-15-3
sw4611A-ms98-a-0015,80.852375,80.962375,i,I,sv,u-15-3
sw4611A-ms98-a-0015,80.962375,81.262375,don't,I,sv,u-15-3
sw4611A-ms98-a-0015,81.262375,81.432375,have,I,sv,u-15-3
sw4611A-ms98-a-0015,81.432375,81.602375,much,I,sv,u-15-3
sw4611A-ms98-a-0015,81.602375,82.162375,confidence,I,sv,u-15-3
sw4611A-ms98-a-0015,82.162375,82.242375,in,I,sv,u-15-3
sw4611A-ms98-a-0015,82.242375,82.352375,it,I,sv,u-15-3
sw4611A-ms98-a-0015,83.022375,83.182375,but,B,sd,u-15-4
sw4611A-ms98-a-0015,83.677875,83.745625,i,I,sd,u-15-4
sw4611A-ms98-a-0015,83.745625,83.922375,mean,I,sd,u-15-4
sw4611A-ms98-a-0015,83.922375,83.952375,i,I,sd,u-15-4
sw4611A-ms98-a-0015,83.952375,84.092375,don't,I,sd,u-15-4
sw4611A-ms98-a-0015,84.092375,84.222375,think,I,sd,u-15-4
sw4611A-ms98-a-0015,84.222375,84.362375,it's,I,sd,u-15-4
sw4611A-ms98-a-0015,84.432375,84.642375,just,I,sd,u-15-4
sw4611A-ms98-a-0015,84.642375,84.762375,that,I,sd,u-15-4
sw4611A-ms98-a-0015,84.762375,84.872375,i'm,I,sd,u-15-4
sw4611A-ms98-a-0015,84.872375,85.200750,lazy,I,sd,u-15-4
sw4611A-ms98-a-0016,85.564500,85.950375,[laughter],O,,
sw4611A-ms98-a-0018,90.841500,91.136125,uh-huh,B,b,u-17-1
sw4611A-ms98-a-0020,101.797250,102.173500,uh-huh,B,b^r,u-19-1
sw4611A-ms98-a-0022,105.822625,106.172625,uh-huh,B,b^r,u-21-1
sw4611A-ms98-a-0024,123.491125,123.767125,uh-huh,B,b^r,u-23-1
sw4611A-ms98-a-0026,132.711750,132.961750,right,B,b,u-25-1
sw4611A-ms98-a-0028,137.807500,138.098625,yeah,B,b,u-27-1
sw4611A-ms98-a-0030,147.518875,147.768875,uh-huh,B,b,u-29-1
sw4611A-ms98-a-0032,150.255125,150.486750,yeah,B,b,u-31-1
sw4611A-ms98-a-0034,162.087125,162.349875,right,B,b,u-33-1
sw4611A-ms98-a-0034,162.600625,162.861125,doesn't,B,%,u-33-2
sw4611A-ms98-a-0034,162.861125,163.010500,want,I,%,u-33-2
sw4611A-ms98-a-0035,163.964750,164.054750,let,B,co,u-35-1
sw4611A-ms98-a-0035,164.054750,164.134750,me,I,co,u-35-1
sw4611A-ms98-a-0035,164.134750,164.424750,ask,I,co,u-35-1
sw4611A-ms98-a-0035,164.424750,164.554750,by,I,co,u-35-1
sw4611A-ms98-a-0035,164.554750,164.614750,the,I,co,u-35-1
sw4611A-ms98-a-0035,164.614750,164.814750,way,I,co,u-35-1
sw4611A-ms98-a-0035,164.814750,165.034750,just,I,co,u-35-1
sw4611A-ms98-a-0035,165.034750,165.094750,for,I,co,u-35-1
sw4611A-ms98-a-0035,165.094750,165.154750,the,I,co,u-35-1
sw4611A-ms98-a-0035,165.154750,165.452625,record,I,co,u-35-1
sw4611A-ms98-a-0035,165.452625,165.610875,i,B,sd,u-35-2
sw4611A-ms98-a-0035,165.610875,165.961250,i'm,I,sd,u-35-2
sw4611A-ms98-a-0035,166.143125,166.324000,i,I,sd,u-35-2
sw4611A-ms98-a-0035,166.324000,166.694750,totally,I,sd,u-35-2
sw4611A-ms98-a-0035,166.694750,167.084750,concede,I,sd,u-35-2
sw4611A-ms98-a-0035,167.084750,167.264750,that,I,sd,u-35-2
sw4611A-ms98-a-0035,167.264750,167.774750,intelligent,I,sd,u-35-2
sw4611A-ms98-a-0035,167.774750,168.054750,people,I,sd,u-35-2
sw4611A-ms98-a-0035,168.054750,168.214750,read,I,sd,u-35-2
sw4611A-ms98-a-0035,168.214750,168.354750,these,I,sd,u-35-2
sw4611A-ms98-a-0035,168.354750,168.634750,things,I,sd,u-35-2
sw4611A-ms98-a-0035,168.634750,168.754750,and,I,sd,u-35-2
sw4611A-ms98-a-0035,168.754750,169.224750,intelligent,I,sd,u-35-2
sw4611A-ms98-a-0035,169.224750,169.504750,people,I,sd,u-35-2
sw4611A-ms98-a-0035,169.504750,169.694750,write,I,sd,u-35-2
sw4611A-ms98-a-0035,169.694750,169.824750,them,I,sd,u-35-2
sw4611A-ms98-a-0036,170.602000,170.827125,so,B,sv,u-35-3
sw4611A-ms98-a-0036,170.827125,170.917375,i,I,sv,u-35-3
sw4611A-ms98-a-0036,170.917375,171.027750,mean,I,sv,u-35-3
sw4611A-ms98-a-0036,171.027750,171.117750,i'm,I,sv,u-35-3
sw4611A-ms98-a-0036,171.117750,171.307750,not,I,sv,u-35-3
sw4611A-ms98-a-0036,171.307750,171.664000,being,I,sv,u-35-3
sw4611A-ms98-a-0036,172.018000,172.497750,elitist,I,sv,u-35-3
sw4611A-ms98-a-0036,172.497750,172.597750,in,I,sv,u-35-3
sw4611A-ms98-a-0036,172.597750,172.777750,that,I,sv,u-35-3
sw4611A-ms98-a-0036,172.777750,173.177750,sense,I,sv,u-35-3
sw4611A-ms98-a-0036,173.177750,173.247750,i,I,sv,u-35-3
sw4611A-ms98-a-0036,173.247750,173.535625,hope,I,sv,u-35-3
sw4611A-ms98-a-0036,174.347375,174.593750,uh,I,sv,u-35-3
sw4611A-ms98-a-0038,182.641750,182.906875,yeah,B,b,u-37-1
sw4611A-ms98-a-0038,183.284500,183.451000,what,B,%,u-37-2
sw4611A-ms98-a-0040,188.531125,188.851125,yeah,B,b,u-39-1
sw4611A-ms98-a-0040,188.851125,188.951125,by,B,sd,u-39-2
sw4611A-ms98-a-0040,188.951125,189.031125,the,I,sd,u-39-2
sw4611A-ms98-a-0040,189.031125,189.271125,way,I,sd,u-39-2
sw4611A-ms98-a-0040,189.271125,189.381125,when,I,sd,u-39-2
sw4611A-ms98-a-0040,189.381125,189.441125,you,I,sd,u-39-2
sw4611A-ms98-a-0040,189.441125,189.631125,say,I,sd,u-39-2
sw4611A-ms98-a-0040,189.631125,189.951125,most,I,sd,u-39-2
sw4611A-ms98-a-0040,189.951125,190.231125,people,I,sd,u-39-2
sw4611A-ms98-a-0040,190.231125,190.451125,think,I,sd,u-39-2
sw4611A-ms98-a-0040,190.451125,190.551125,it,I,sd,u-39-2
sw4611A-ms98-a-0040,190.551125,190.711125,is,I,sd,u-39-2
sw4611A-ms98-a-0040,190.990250,191.137125,i,B,sv,u-39-3
sw4611A-ms98-a-0040,191.137125,191.261125,think,I,sv,u-39-3
sw4611A-ms98-a-0040,191.261125,191.400000,it's,I,sv,u-39-3
sw4611A-ms98-a-0040,191.400000,191.554375,like,I,sv,u-39-3
sw4611A-ms98-a-0040,191.554375,191.911125,ninety,I,sv,u-39-3
sw4611A-ms98-a-0040,191.911125,192.161125,nine,I,sv,u-39-3
sw4611A-ms98-a-0040,192.161125,192.417500,point,I,sv,u-39-3
sw4611A-ms98-a-0040,192.568125,192.981125,ninety,I,sv,u-39-3
sw4611A-ms98-a-0040,192.981125,193.441125,nine,I,sv,u-39-3
sw4611A-ms98-a-0040,193.441125,193.731125,think,I,sv,u-39-3
sw4611A-ms98-a-0040,193.731125,193.821125,it,I,sv,u-39-3
sw4611A-ms98-a-0040,193.821125,194.163625,is,I,sv,u-39-3
sw4611A-ms98-a-0040,194.430875,194.728625,percent,I,sv,u-39-3
sw4611A-ms98-a-0041,195.486000,195.558500,but,O,,
sw4611A-ms98-a-0041,195.558500,195.635750,you,B,qy^d,u-41-1
sw4611A-ms98-a-0041,195.635750,195.924375,don't,I,qy^d,u-41-1
sw4611A-ms98-a-0043,202.381000,202.631000,right,B,b,u-43-1
sw4611A-ms98-a-0045,209.092250,209.314750,yeah,B,b,u-45-1
sw4611A-ms98-a-0047,226.881750,227.171750,uh-huh,B,b,u-47-1
sw4611A-ms98-a-0049,235.186875,235.672750,yeah,B,b,u-49-1
sw4611A-ms98-a-0049,235.943250,236.508625,uh,B,sd,u-49-2
sw4611A-ms98-a-0049,237.061750,237.226875,i,I,sd,u-49-2
sw4611A-ms98-a-0049,237.226875,237.485250,did,I,sd,u-49-2
sw4611A-ms98-a-0049,238.071250,238.312625,on,I,sd,u-49-2
sw4611A-ms98-a-0049,238.312625,238.602250,the,I,sd,u-49-2
sw4611A-ms98-a-0049,238.602250,239.046875,uh,I,sd,u-49-2
sw4611A-ms98-a-0050,240.016750,240.499000,the,I,sd,u-49-2
sw4611A-ms98-a-0050,240.499000,240.950875,Supreme,I,sd,u-49-2
sw4611A-ms98-a-0050,240.950875,241.188875,Court,I,sd,u-49-2
sw4611A-ms98-a-0050,241.188875,241.735000,hearings,I,sd,u-49-2
sw4611A-ms98-a-0050,241.735000,241.898250,uh,I,sd,u-49-2
sw4611A-ms98-a-0050,241.898250,242.054750,the,I,sd,u-49-2
sw4611A-ms98-a-0050,242.352375,242.748250,for,I,sd,u-49-2
sw4611A-ms98-a-0050,242.748250,242.968250,um,I,sd,u-49-2
sw4611A-ms98-a-0051,244.411125,244.721125,uh,I,sd,u-49-2
sw4611A-ms98-a-0051,244.721125,244.821125,the,I,sd,u-49-2
sw4611A-ms98-a-0051,244.821125,244.961125,whole,I,sd,u-49-2
sw4611A-ms98-a-0051,244.961125,245.298750,business,I,sd,u-49-2
sw4611A-ms98-a-0051,245.298750,245.498375,of,I,sd,u-49-2
sw4611A-ms98-a-0051,245.498375,245.881250,uh,I,sd,u-49-2
sw4611A-ms98-a-0051,246.564375,246.850625,see,B,%,u-49-3
sw4611A-ms98-a-0051,246.850625,247.052875,i,I,%,u-49-3
sw4611A-ms98-a-0051,247.052875,247.135750,i,I,%,u-49-3
sw4611A-ms98-a-0051,247.135750,247.401125,actually,I,%,u-49-3
