sw4655B-ms98-a-0003,32.515125,32.897125,uh-huh,B,b,u-2-1
sw4655B-ms98-a-0011,119.096750,119.192500,it,I,sd,u-16-2
sw4655B-ms98-a-0011,119.192500,119.392500,got,I,sd,u-16-2
sw4655B-ms98-a-0011,119.392500,119.462500,to,I,sd,u-16-2
sw4655B-ms98-a-0011,119.462500,119.552500,the,I,sd,u-16-2
sw4655B-ms98-a-0011,119.552500,119.892500,point,I,sd,u-16-2
sw4655B-ms98-a-0011,119.892500,120.092500,where,I,sd,u-16-2
sw4655B-ms98-a-0011,120.092500,120.162500,the,I,sd,u-16-2
sw4655B-ms98-a-0011,120.162500,120.474375,nur[sing]-,I,sd,u-16-2
sw4655B-ms98-a-0011,120.474375,120.613750,it,I,sd,u-16-2
sw4655B-ms98-a-0011,120.613750,120.832500,seemed,I,sd,u-16-2
sw4655B-ms98-a-0011,120.832500,121.022500,like,I,sd,u-16-2
sw4655B-ms98-a-0011,121.022500,121.082500,the,I,sd,u-16-2
sw4655B-ms98-a-0011,121.082500,121.452500,nursing,I,sd,u-16-2
sw4655B-ms98-a-0011,121.452500,121.712500,home,I,sd,u-16-2
sw4655B-ms98-a-0011,121.712500,121.972500,didn't,I,sd,u-16-2
sw4655B-ms98-a-0011,121.972500,122.142500,want,I,sd,u-16-2
sw4655B-ms98-a-0011,122.142500,122.212500,to,I,sd,u-16-2
sw4655B-ms98-a-0011,122.212500,122.442500,deal,I,sd,u-16-2
sw4655B-ms98-a-0011,122.442500,122.594375,with,I,sd,u-16-2
sw4655B-ms98-a-0011,122.594375,122.790250,[vocalized-noise],I,sd,u-16-2
sw4655B-ms98-a-0011,122.790250,123.132500,her,I,sd,u-16-2
sw4655B-ms98-a-0011,123.132500,123.612500,anymore,I,sd,u-16-2
sw4655B-ms98-a-0012,124.080625,124.270625,and,B,sd,u-18-1
sw4655B-ms98-a-0012,124.270625,124.450625,so,I,sd,u-18-1
sw4655B-ms98-a-0012,124.450625,124.600625,they,I,sd,u-18-1
sw4655B-ms98-a-0012,124.600625,124.780625,gave,I,sd,u-18-1
sw4655B-ms98-a-0012,124.780625,124.870625,her,I,sd,u-18-1
sw4655B-ms98-a-0012,124.870625,125.220625,drugs,I,sd,u-18-1
sw4655B-ms98-a-0012,125.220625,125.340625,to,I,sd,u-18-1
sw4655B-ms98-a-0012,125.340625,125.550625,keep,I,sd,u-18-1
sw4655B-ms98-a-0012,125.550625,125.764375,her,I,sd,u-18-1
sw4655B-ms98-a-0012,126.080750,126.624000,asleep,I,sd,u-18-1
sw4655B-ms98-a-0014,140.103875,140.463875,nice,B,sv,u-20-1
sw4655B-ms98-a-0014,140.463875,140.833875,sedative,I,sv,u-20-1
sw4655B-ms98-a-0014,140.833875,141.395125,state,I,sv,u-20-1
sw4655B-ms98-a-0016,189.143250,189.531125,uh-huh,B,b,u-22-1
sw4655B-ms98-a-0018,216.741875,217.274125,yeah,B,b,u-24-1
sw4655B-ms98-a-0020,241.446875,241.628375,be,B,sv,u-26-1
sw4655B-ms98-a-0020,241.628375,242.267875,violent,I,sv,u-26-1
sw4655B-ms98-a-0022,250.698000,250.872625,was,B,qr,u-28-1
sw4655B-ms98-a-0022,250.872625,251.042625,this,I,qr,u-28-1
sw4655B-ms98-a-0022,251.042625,251.142625,in,I,qr,u-28-1
sw4655B-ms98-a-0022,251.142625,251.257000,a,I,qr,u-28-1
sw4655B-ms98-a-0022,251.294750,251.472625,big,I,qr,u-28-1
sw4655B-ms98-a-0022,251.472625,251.692625,town,I,qr,u-28-1
sw4655B-ms98-a-0022,251.692625,251.782625,or,I,qr,u-28-1
sw4655B-ms98-a-0022,251.782625,251.832625,a,I,qr,u-28-1
sw4655B-ms98-a-0022,251.832625,252.052625,little,I,qr,u-28-1
sw4655B-ms98-a-0022,252.052625,252.412625,town,I,qr,u-28-1
sw4655B-ms98-a-0023,253.287125,253.447125,oh,B,bh,u-30-1
sw4655B-ms98-a-0023,253.447125,253.877125,really,I,bh,u-30-1
sw4655B-ms98-a-0024,254.594750,254.751500,it,B,sv,u-32-1
sw4655B-ms98-a-0024,254.751500,254.951500,seem,I,sv,u-32-1
sw4655B-ms98-a-0024,254.951500,255.141500,like,I,sv,u-32-1
sw4655B-ms98-a-0024,255.141500,255.221500,the,I,sv,u-32-1
sw4655B-ms98-a-0024,255.221500,255.541500,small,I,sv,u-32-1
sw4655B-ms98-a-0024,255.541500,255.791500,town,I,sv,u-32-1
sw4655B-ms98-a-0024,255.791500,256.091500,nursing,I,sv,u-32-1
sw4655B-ms98-a-0024,256.091500,256.461500,homes,I,sv,u-32-1
sw4655B-ms98-a-0025,257.199750,257.291000,i,I,sv,u-32-1
sw4655B-ms98-a-0025,257.349750,257.539750,there's,I,sv,u-32-1
sw4655B-ms98-a-0025,257.539750,257.579750,a,I,sv,u-32-1
sw4655B-ms98-a-0025,257.579750,257.729750,lot,B,+,u-34-1
sw4655B-ms98-a-0025,257.729750,257.869750,more,I,+,u-34-1
sw4655B-ms98-a-0025,257.869750,258.309750,personal,I,+,u-34-1
sw4655B-ms98-a-0025,258.309750,258.990000,attention,I,+,u-34-1
sw4655B-ms98-a-0027,268.168750,268.548750,uh-huh,B,aa,u-36-1
sw4655B-ms98-a-0027,269.078750,269.268750,you,B,bf,u-36-2
sw4655B-ms98-a-0027,269.268750,269.408750,have,I,bf,u-36-2
sw4655B-ms98-a-0027,269.408750,269.598750,more,B,+,u-38-1
sw4655B-ms98-a-0027,269.598750,270.258750,options,I,+,u-38-1
sw4655B-ms98-a-0029,286.055250,286.476250,uh-huh,B,b,u-40-1
