sw2524B-ms98-a-0002,1.584375,2.091750,hi,B,fp,u-2-1
sw2524B-ms98-a-0018,72.974250,73.154000,but,I,sd,u-20-1
sw2524B-ms98-a-0019,73.986500,74.040625,i,I,sd,u-20-1
sw2524B-ms98-a-0019,74.040625,74.260625,have,I,sd,u-20-1
sw2524B-ms98-a-0019,74.260625,74.460625,more,I,sd,u-20-1
sw2524B-ms98-a-0019,74.460625,74.820625,time,I,sd,u-20-1
sw2524B-ms98-a-0019,74.820625,74.970625,than,I,sd,u-20-1
sw2524B-ms98-a-0019,74.970625,75.110625,i,I,sd,u-20-1
sw2524B-ms98-a-0019,75.110625,75.560625,did,I,sd,u-20-1
sw2524B-ms98-a-0019,75.560625,75.880625,so,B,%,u-20-2
sw2524B-ms98-a-0020,76.686750,76.817500,and,B,sd,u-22-1
sw2524B-ms98-a-0020,76.817500,76.897500,a,I,sd,u-22-1
sw2524B-ms98-a-0020,76.897500,77.057500,lot,I,sd,u-22-1
sw2524B-ms98-a-0020,77.057500,77.147500,of,I,sd,u-22-1
sw2524B-ms98-a-0020,77.147500,77.297500,my,I,sd,u-22-1
sw2524B-ms98-a-0020,77.297500,77.687500,sewing,I,sd,u-22-1
sw2524B-ms98-a-0020,77.687500,77.757500,i,I,sd,u-22-1
sw2524B-ms98-a-0020,77.757500,78.027500,kind,I,sd,u-22-1
sw2524B-ms98-a-0020,78.027500,78.097500,of,I,sd,u-22-1
sw2524B-ms98-a-0020,78.097500,78.227500,do,I,sd,u-22-1
sw2524B-ms98-a-0020,78.227500,78.347500,out,I,sd,u-22-1
sw2524B-ms98-a-0020,78.347500,78.417500,of,I,sd,u-22-1
sw2524B-ms98-a-0020,78.417500,79.267500,necessity,I,sd,u-22-1
sw2524B-ms98-a-0020,79.267500,79.327500,you,I,sd,u-22-1
sw2524B-ms98-a-0020,79.327500,79.625875,know,I,sd,u-22-1
sw2524B-ms98-a-0020,79.625875,79.996250,for,B,%,u-22-2
sw2524B-ms98-a-0020,80.482125,80.667500,you,B,sd,u-22-3
sw2524B-ms98-a-0020,80.667500,80.797500,know,I,sd,u-22-3
sw2524B-ms98-a-0020,80.797500,80.877500,i've,I,sd,u-22-3
sw2524B-ms98-a-0020,80.877500,81.057500,got,I,sd,u-22-3
sw2524B-ms98-a-0020,81.057500,81.167500,two,I,sd,u-22-3
sw2524B-ms98-a-0020,81.167500,81.457500,kids,I,sd,u-22-3
sw2524B-ms98-a-0020,81.457500,81.557500,to,I,sd,u-22-3
sw2524B-ms98-a-0020,81.557500,81.807500,put,I,sd,u-22-3
sw2524B-ms98-a-0020,81.807500,82.257500,clothes,I,sd,u-22-3
sw2524B-ms98-a-0020,82.257500,82.728000,[laughter-on],O,,
sw2524B-ms98-a-0022,89.775000,90.446500,oh,B,b,u-24-1
sw2524B-ms98-a-0024,97.868250,98.471750,uh-huh,B,b,u-26-1
sw2524B-ms98-a-0026,106.343125,106.612125,yeah,B,b,u-28-1
sw2524B-ms98-a-0026,106.612125,106.775625,i,B,%,u-28-2
sw2524B-ms98-a-0028,108.882750,109.063625,yeah,B,b^r,u-28-3
sw2524B-ms98-a-0028,109.063625,109.263625,i,B,sd,u-28-4
sw2524B-ms98-a-0028,109.263625,109.512250,just,I,sd,u-28-4
sw2524B-ms98-a-0028,109.512250,109.693625,uh,I,sd,u-28-4
sw2524B-ms98-a-0028,109.693625,110.096250,have,I,sd,u-28-4
sw2524B-ms98-a-0028,110.273250,110.403625,you,I,sd,u-28-4
sw2524B-ms98-a-0028,110.403625,110.593625,know,I,sd,u-28-4
sw2524B-ms98-a-0028,110.593625,110.833625,one,I,sd,u-28-4
sw2524B-ms98-a-0028,110.833625,111.183625,brother,I,sd,u-28-4
sw2524B-ms98-a-0028,111.183625,111.383625,and,I,sd,u-28-4
sw2524B-ms98-a-0028,111.383625,111.693625,he's,I,sd,u-28-4
sw2524B-ms98-a-0028,111.693625,112.153625,married,I,sd,u-28-4
sw2524B-ms98-a-0028,112.153625,112.293875,and,B,sd,u-28-5
sw2524B-ms98-a-0028,113.039625,113.133625,you,I,sd,u-28-5
sw2524B-ms98-a-0028,113.133625,113.223625,know,I,sd,u-28-5
sw2524B-ms98-a-0028,113.223625,113.343625,they,I,sd,u-28-5
sw2524B-ms98-a-0028,113.343625,113.523625,have,I,sd,u-28-5
sw2524B-ms98-a-0028,113.523625,113.593625,a,I,sd,u-28-5
sw2524B-ms98-a-0028,113.593625,113.883625,couple,I,sd,u-28-5
sw2524B-ms98-a-0028,113.883625,114.253625,kids,I,sd,u-28-5
sw2524B-ms98-a-0028,114.253625,114.443625,so,B,sd,u-28-6
sw2524B-ms98-a-0028,114.443625,114.615875,i,I,sd,u-28-6
sw2524B-ms98-a-0028,115.071625,115.203625,you,I,sd,u-28-6
sw2524B-ms98-a-0028,115.203625,115.313625,know,I,sd,u-28-6
sw2524B-ms98-a-0028,115.313625,115.423625,i,I,sd,u-28-6
sw2524B-ms98-a-0028,115.423625,115.733625,don't,I,sd,u-28-6
sw2524B-ms98-a-0028,115.733625,116.043625,have,I,sd,u-28-6
sw2524B-ms98-a-0028,116.043625,116.278250,uh,I,sd,u-28-6
sw2524B-ms98-a-0029,117.404375,117.453250,you,I,sd,u-28-6
sw2524B-ms98-a-0029,117.453250,117.543250,know,I,sd,u-28-6
sw2524B-ms98-a-0029,117.543250,117.593250,i,I,sd,u-28-6
sw2524B-ms98-a-0029,117.593250,117.883250,don't,I,sd,u-28-6
sw2524B-ms98-a-0029,117.883250,117.983250,get,I,sd,u-28-6
sw2524B-ms98-a-0029,117.983250,118.093250,on,I,sd,u-28-6
sw2524B-ms98-a-0029,118.093250,118.233250,the,I,sd,u-28-6
sw2524B-ms98-a-0029,118.233250,118.503250,phone,I,sd,u-28-6
sw2524B-ms98-a-0029,118.503250,118.663250,too,I,sd,u-28-6
sw2524B-ms98-a-0029,118.663250,119.013250,much,I,sd,u-28-6
sw2524B-ms98-a-0029,119.013250,119.267625,but,B,o,u-28-7
sw2524B-ms98-a-0029,119.825000,119.923250,yeah,I,o,u-28-7
sw2524B-ms98-a-0029,119.923250,120.223250,most,B,sd,u-28-8
sw2524B-ms98-a-0029,120.223250,120.283250,of,I,sd,u-28-8
sw2524B-ms98-a-0029,120.283250,120.373250,my,I,sd,u-28-8
sw2524B-ms98-a-0029,120.373250,120.713250,stuff,I,sd,u-28-8
sw2524B-ms98-a-0029,120.713250,120.913250,is,I,sd,u-28-8
sw2524B-ms98-a-0029,120.913250,121.103250,just,I,sd,u-28-8
sw2524B-ms98-a-0029,121.103250,121.393250,going,I,sd,u-28-8
sw2524B-ms98-a-0029,121.393250,121.666500,pla[ces]-,O,,
sw2524B-ms98-a-0029,121.666500,121.763250,you,B,sd,u-28-9
sw2524B-ms98-a-0029,121.763250,121.863250,know,I,sd,u-28-9
sw2524B-ms98-a-0029,121.863250,121.893250,i,I,sd,u-28-9
sw2524B-ms98-a-0029,121.893250,122.133250,enjoy,I,sd,u-28-9
sw2524B-ms98-a-0029,122.133250,122.443250,going,I,sd,u-28-9
sw2524B-ms98-a-0029,122.443250,122.813250,places,I,sd,u-28-9
sw2524B-ms98-a-0029,122.813250,122.943250,with,I,sd,u-28-9
sw2524B-ms98-a-0029,122.943250,123.063250,my,I,sd,u-28-9
sw2524B-ms98-a-0029,123.063250,123.503250,kids,I,sd,u-28-9
sw2524B-ms98-a-0029,123.503250,123.708625,and,B,sd,u-28-10
sw2524B-ms98-a-0030,124.698750,124.776250,i,I,sd,u-28-10
sw2524B-ms98-a-0030,124.776250,124.936250,do,I,sd,u-28-10
sw2524B-ms98-a-0030,124.936250,125.196250,like,I,sd,u-28-10
sw2524B-ms98-a-0030,125.196250,125.716250,sports,I,sd,u-28-10
sw2524B-ms98-a-0030,125.716250,125.966250,but,I,sd,u-28-10
sw2524B-ms98-a-0030,125.966250,126.287000,i'm,I,sd,u-28-10
sw2524B-ms98-a-0030,126.287000,126.406250,you,I,sd,u-28-10
sw2524B-ms98-a-0030,126.406250,126.476250,know,I,sd,u-28-10
sw2524B-ms98-a-0030,126.476250,126.516250,i,I,sd,u-28-10
sw2524B-ms98-a-0030,126.516250,126.686250,don't,I,sd,u-28-10
sw2524B-ms98-a-0030,126.686250,126.856250,have,I,sd,u-28-10
sw2524B-ms98-a-0030,126.856250,126.906250,a,I,sd,u-28-10
sw2524B-ms98-a-0030,126.906250,127.056250,lot,I,sd,u-28-10
sw2524B-ms98-a-0030,127.056250,127.126250,of,I,sd,u-28-10
sw2524B-ms98-a-0030,127.126250,127.496250,time,I,sd,u-28-10
sw2524B-ms98-a-0030,127.496250,127.736250,for,I,sd,u-28-10
sw2524B-ms98-a-0030,127.736250,127.946250,them,I,sd,u-28-10
sw2524B-ms98-a-0030,127.946250,128.223375,my,B,%,u-28-11
sw2524B-ms98-a-0030,128.223375,128.386250,i,B,sd,u-28-12
sw2524B-ms98-a-0030,128.386250,128.666250,like,I,sd,u-28-12
sw2524B-ms98-a-0030,128.666250,129.353750,volleyball,I,sd,u-28-12
sw2524B-ms98-a-0030,129.717250,129.830125,of,B,sd,u-28-13
sw2524B-ms98-a-0030,129.830125,129.996250,all,I,sd,u-28-13
sw2524B-ms98-a-0030,129.996250,130.286250,sports,I,sd,u-28-13
sw2524B-ms98-a-0030,130.286250,130.326250,i,I,sd,u-28-13
sw2524B-ms98-a-0030,130.326250,130.556250,think,I,sd,u-28-13
sw2524B-ms98-a-0030,130.556250,130.656250,that,I,sd,u-28-13
sw2524B-ms98-a-0030,130.656250,130.746250,would,I,sd,u-28-13
sw2524B-ms98-a-0030,130.746250,130.846250,be,I,sd,u-28-13
sw2524B-ms98-a-0030,130.846250,131.056250,my,I,sd,u-28-13
sw2524B-ms98-a-0030,131.056250,131.506250,favorite,I,sd,u-28-13
sw2524B-ms98-a-0030,131.506250,131.666250,because,I,sd,u-28-13
sw2524B-ms98-a-0030,131.666250,131.876250,i,I,sd,u-28-13
sw2524B-ms98-a-0030,131.876250,132.146250,hate,I,sd,u-28-13
sw2524B-ms98-a-0030,132.146250,132.996250,basketball,I,sd,u-28-13
sw2524B-ms98-a-0030,132.996250,133.106125,and,O,,
sw2524B-ms98-a-0031,134.295375,134.515000,and,O,,
sw2524B-ms98-a-0033,136.486875,136.852875,yeah,B,+@,u-30-1
sw2524B-ms98-a-0033,137.127875,137.269500,i,B,sd,u-30-2
sw2524B-ms98-a-0033,137.269500,137.509500,enjoy,I,sd,u-30-2
sw2524B-ms98-a-0033,137.509500,137.789500,playing,I,sd,u-30-2
sw2524B-ms98-a-0033,137.789500,138.339500,volleyball,I,sd,u-30-2
sw2524B-ms98-a-0033,138.339500,138.538250,but,I,sd,u-30-2
sw2524B-ms98-a-0033,138.775500,138.859500,i,I,sd,u-30-2
sw2524B-ms98-a-0033,138.859500,138.999500,you,I,sd,u-30-2
sw2524B-ms98-a-0033,138.999500,139.139500,know,I,sd,u-30-2
sw2524B-ms98-a-0033,139.139500,139.369500,i-,I,sd,u-30-2
sw2524B-ms98-a-0033,139.369500,139.439500,i,I,sd,u-30-2
sw2524B-ms98-a-0033,139.439500,139.689500,don't,I,sd,u-30-2
sw2524B-ms98-a-0033,139.689500,139.879500,have,I,sd,u-30-2
sw2524B-ms98-a-0033,139.879500,139.929500,a,I,sd,u-30-2
sw2524B-ms98-a-0033,139.929500,140.109500,lot,I,sd,u-30-2
sw2524B-ms98-a-0033,140.109500,140.169500,of,I,sd,u-30-2
sw2524B-ms98-a-0033,140.169500,140.459500,time,I,sd,u-30-2
sw2524B-ms98-a-0033,140.459500,140.569500,to,I,sd,u-30-2
sw2524B-ms98-a-0033,140.569500,140.779500,do,I,sd,u-30-2
sw2524B-ms98-a-0033,140.779500,141.089500,it,I,sd,u-30-2
sw2524B-ms98-a-0033,141.089500,141.432750,so,B,%,u-30-3
sw2524B-ms98-a-0033,142.262250,142.459500,it's,B,sd,u-32-1
sw2524B-ms98-a-0033,142.459500,142.759500,maybe,I,sd,u-32-1
sw2524B-ms98-a-0033,142.759500,143.129500,once,I,sd,u-32-1
sw2524B-ms98-a-0033,143.129500,143.262125,a,I,sd,u-32-1
sw2524B-ms98-a-0033,143.262125,143.609500,year,I,sd,u-32-1
sw2524B-ms98-a-0033,143.609500,143.719500,or,I,sd,u-32-1
sw2524B-ms98-a-0033,143.719500,144.249500,something,I,sd,u-32-1
sw2524B-ms98-a-0033,144.249500,144.649500,and,O,,
sw2524B-ms98-a-0033,144.649500,144.809500,and,B,sd,u-32-3
sw2524B-ms98-a-0033,144.809500,144.969500,then,I,sd,u-32-3
sw2524B-ms98-a-0033,144.969500,145.113625,i,I,sd,u-32-3
sw2524B-ms98-a-0034,145.779375,145.818375,you,I,sd,u-32-3
sw2524B-ms98-a-0034,145.818375,145.888375,know,I,sd,u-32-3
sw2524B-ms98-a-0034,145.888375,146.078375,used,I,sd,u-32-3
sw2524B-ms98-a-0034,146.078375,146.158375,to,I,sd,u-32-3
sw2524B-ms98-a-0034,146.158375,146.328375,play,I,sd,u-32-3
sw2524B-ms98-a-0034,146.328375,146.388375,it,I,sd,u-32-3
sw2524B-ms98-a-0034,146.388375,146.438375,a,I,sd,u-32-3
sw2524B-ms98-a-0034,146.438375,146.688375,lot,I,sd,u-32-3
sw2524B-ms98-a-0034,146.688375,146.808375,when,I,sd,u-32-3
sw2524B-ms98-a-0034,146.808375,146.908375,i,I,sd,u-32-3
sw2524B-ms98-a-0034,146.908375,147.058375,was,I,sd,u-32-3
sw2524B-ms98-a-0034,147.058375,147.168375,in,I,sd,u-32-3
sw2524B-ms98-a-0034,147.168375,147.568375,school,I,sd,u-32-3
sw2524B-ms98-a-0034,147.568375,147.791375,but,B,sd,u-32-4
sw2524B-ms98-a-0034,148.424125,148.618375,now,I,sd,u-32-4
sw2524B-ms98-a-0034,148.618375,148.728375,that,I,sd,u-32-4
sw2524B-ms98-a-0034,148.728375,148.870875,i'm,I,sd,u-32-4
sw2524B-ms98-a-0034,149.175875,149.558375,married,I,sd,u-32-4
sw2524B-ms98-a-0034,149.558375,149.798375,and,I,sd,u-32-4
sw2524B-ms98-a-0034,149.798375,150.108375,stuff,I,sd,u-32-4
sw2524B-ms98-a-0034,150.108375,150.267250,i,I,sd,u-32-4
sw2524B-ms98-a-0035,150.884250,150.972000,you,I,sd,u-32-4
sw2524B-ms98-a-0035,150.972000,151.182000,know,I,sd,u-32-4
sw2524B-ms98-a-0035,151.182000,151.352000,i've,I,sd,u-32-4
sw2524B-ms98-a-0035,151.352000,151.779000,like,I,sd,u-32-4
sw2524B-ms98-a-0035,151.779000,152.002000,i'm,I,sd,u-32-4
sw2524B-ms98-a-0035,152.002000,152.332000,really,I,sd,u-32-4
sw2524B-ms98-a-0035,152.332000,152.918500,bad,I,sd,u-32-4
sw2524B-ms98-a-0035,152.918500,153.668125,[laughter],O,,
sw2524B-ms98-a-0035,153.668125,153.882000,nobody,B,sd,u-34-1
sw2524B-ms98-a-0035,153.882000,154.032000,would,I,sd,u-34-1
sw2524B-ms98-a-0035,154.032000,154.232000,want,I,sd,u-34-1
sw2524B-ms98-a-0035,154.232000,154.352000,me,I,sd,u-34-1
sw2524B-ms98-a-0035,154.352000,154.442000,on,I,sd,u-34-1
sw2524B-ms98-a-0035,154.442000,154.572000,their,I,sd,u-34-1
sw2524B-ms98-a-0035,154.572000,155.042000,team,I,sd,u-34-1
sw2524B-ms98-a-0035,155.042000,155.222000,i'm,B,sd,u-34-2
sw2524B-ms98-a-0035,155.222000,155.358000,the,I,sd,u-34-2
sw2524B-ms98-a-0036,155.812000,155.882000,you,I,sd,u-34-2
sw2524B-ms98-a-0036,155.882000,155.972000,know,I,sd,u-34-2
sw2524B-ms98-a-0036,155.972000,156.072000,i'm,I,sd,u-34-2
sw2524B-ms98-a-0036,156.072000,156.182000,the,I,sd,u-34-2
sw2524B-ms98-a-0036,156.182000,156.632000,opposing,I,sd,u-34-2
sw2524B-ms98-a-0036,156.632000,156.992000,teams,I,sd,u-34-2
sw2524B-ms98-a-0036,156.992000,157.272000,best,I,sd,u-34-2
sw2524B-ms98-a-0036,157.272000,157.845000,player,I,sd,u-34-2
sw2524B-ms98-a-0036,157.845000,158.214125,so,I,sd,u-34-2
sw2524B-ms98-a-0036,158.475375,158.682000,so,I,sd,u-34-2
sw2524B-ms98-a-0036,158.682000,158.762000,to,I,sd,u-34-2
sw2524B-ms98-a-0036,158.762000,159.152000,speak,I,sd,u-34-2
sw2524B-ms98-a-0036,159.152000,159.396625,so,B,%,u-34-3
sw2524B-ms98-a-0037,160.607125,160.712875,but,B,b,u-36-1
sw2524B-ms98-a-0037,160.712875,160.962875,yeah,I,b,u-36-1
sw2524B-ms98-a-0037,160.962875,161.012875,i,B,sd,u-36-2
sw2524B-ms98-a-0037,161.012875,161.674000,enjoy,I,sd,u-36-2
sw2524B-ms98-a-0037,162.092125,162.340750,um,I,sd,u-36-2
sw2524B-ms98-a-0038,163.732125,163.852875,you,I,sd,u-36-2
