sw4123A-ms98-a-0001,0.060000,0.380000,any,O,,
sw4123A-ms98-a-0008,44.706625,44.766625,the,I,sd,u-7-2
sw4123A-ms98-a-0008,44.766625,45.326625,United,I,sd,u-7-2
sw4123A-ms98-a-0008,45.326625,45.576625,Way,I,sd,u-7-2
sw4123A-ms98-a-0008,45.576625,45.696625,and,B,sd,u-7-3
sw4123A-ms98-a-0008,45.696625,45.796625,so,I,sd,u-7-3
sw4123A-ms98-a-0008,45.796625,45.846625,i,I,sd,u-7-3
sw4123A-ms98-a-0008,45.846625,46.306625,figured,I,sd,u-7-3
sw4123A-ms98-a-0008,46.306625,46.566625,that,I,sd,u-7-3
sw4123A-ms98-a-0008,46.566625,46.856625,amount,I,sd,u-7-3
sw4123A-ms98-a-0008,46.856625,46.916625,of,I,sd,u-7-3
sw4123A-ms98-a-0008,46.916625,47.208000,money,I,sd,u-7-3
sw4123A-ms98-a-0008,47.407625,47.546625,i,I,sd,u-7-3
sw4123A-ms98-a-0008,47.546625,47.856625,just,I,sd,u-7-3
sw4123A-ms98-a-0008,47.856625,48.296625,donate,I,sd,u-7-3
sw4123A-ms98-a-0008,48.296625,48.516625,to,I,sd,u-7-3
sw4123A-ms98-a-0008,48.516625,48.988125,that,I,sd,u-7-3
sw4123A-ms98-a-0010,51.319375,51.699250,yeah,B,aa,u-9-1
sw4123A-ms98-a-0010,51.699250,51.759250,i,B,sd,u-9-2
sw4123A-ms98-a-0010,51.759250,52.029250,take,I,sd,u-9-2
sw4123A-ms98-a-0010,52.029250,52.384625,away,I,sd,u-9-2
sw4123A-ms98-a-0010,52.546500,52.619250,a,I,sd,u-9-2
sw4123A-ms98-a-0010,52.619250,53.000500,uh,I,sd,u-9-2
sw4123A-ms98-a-0010,53.451375,53.713875,a,I,sd,u-9-2
sw4123A-ms98-a-0010,53.713875,54.346625,addiction,I,sd,u-9-2
sw4123A-ms98-a-0010,54.346625,54.993125,[laughter],O,,
sw4123A-ms98-a-0010,54.993125,55.128750,or,O,,
sw4123A-ms98-a-0010,55.128750,55.669250,something,B,bf,u-11-1
sw4123A-ms98-a-0011,57.207000,57.347000,well,B,%,u-13-1
sw4123A-ms98-a-0011,57.347000,57.528875,i,I,%,u-13-1
sw4123A-ms98-a-0013,83.242250,83.681875,oh,B,b,u-15-1
sw4123A-ms98-a-0014,85.264875,85.494875,what,B,qw,u-17-1
sw4123A-ms98-a-0014,85.494875,85.684875,what,I,qw,u-17-1
sw4123A-ms98-a-0014,85.854875,86.234875,uh,I,qw,u-17-1
sw4123A-ms98-a-0014,86.234875,87.234875,newspapers,I,qw,u-17-1
sw4123A-ms98-a-0014,87.234875,87.324875,do,I,qw,u-17-1
sw4123A-ms98-a-0014,87.324875,87.444875,you,I,qw,u-17-1
sw4123A-ms98-a-0014,87.444875,87.754875,read,I,qw,u-17-1
sw4123A-ms98-a-0016,97.481750,98.391125,uh,B,b,u-19-1
sw4123A-ms98-a-0016,98.391125,98.501250,for,B,sd,u-19-2
sw4123A-ms98-a-0016,98.501250,98.565250,a,I,sd,u-19-2
sw4123A-ms98-a-0016,98.565250,98.793250,while,I,sd,u-19-2
sw4123A-ms98-a-0016,98.793250,98.963250,there,I,sd,u-19-2
sw4123A-ms98-a-0016,98.963250,99.173250,i-,I,sd,u-19-2
sw4123A-ms98-a-0016,99.173250,99.414875,i-,I,sd,u-19-2
sw4123A-ms98-a-0016,99.554250,99.853250,i,I,sd,u-19-2
sw4123A-ms98-a-0016,99.853250,100.205375,uh,I,sd,u-19-2
sw4123A-ms98-a-0016,100.698750,101.223250,subscribed,I,sd,u-19-2
sw4123A-ms98-a-0016,101.223250,101.293250,to,I,sd,u-19-2
sw4123A-ms98-a-0016,101.293250,101.393250,New,I,sd,u-19-2
sw4123A-ms98-a-0016,101.393250,101.633250,York,I,sd,u-19-2
sw4123A-ms98-a-0016,101.633250,102.468875,Times,I,sd,u-19-2
sw4123A-ms98-a-0017,103.197375,103.467375,a[ctually]-,I,sd,u-19-2
sw4123A-ms98-a-0017,103.467375,103.907375,actually,I,sd,u-19-2
sw4123A-ms98-a-0017,103.907375,103.957375,a,I,sd,u-19-2
sw4123A-ms98-a-0017,103.957375,104.277375,couple,I,sd,u-19-2
sw4123A-ms98-a-0017,104.277375,104.457375,of,I,sd,u-19-2
sw4123A-ms98-a-0017,104.457375,105.047375,newspapers,I,sd,u-19-2
sw4123A-ms98-a-0017,105.047375,105.517375,because_1,I,sd,u-19-2
sw4123A-ms98-a-0017,105.517375,105.989875,uh,I,sd,u-19-2
sw4123A-ms98-a-0017,106.464375,106.537375,you,I,sd,u-19-2
sw4123A-ms98-a-0017,106.537375,106.747375,know,I,sd,u-19-2
sw4123A-ms98-a-0017,106.747375,107.090500,my,I,sd,u-19-2
sw4123A-ms98-a-0017,107.267500,107.857375,fiance,I,sd,u-19-2
sw4123A-ms98-a-0017,107.857375,108.047375,well,B,sd,u-19-3
sw4123A-ms98-a-0017,108.047375,108.271125,she,I,sd,u-19-3
sw4123A-ms98-a-0017,108.271125,108.500875,was,I,sd,u-19-3
sw4123A-ms98-a-0017,108.500875,109.137375,unemployed,I,sd,u-19-3
sw4123A-ms98-a-0017,109.137375,109.257375,for,I,sd,u-19-3
sw4123A-ms98-a-0017,109.257375,109.357375,a,I,sd,u-19-3
sw4123A-ms98-a-0017,109.357375,109.657375,while,I,sd,u-19-3
sw4123A-ms98-a-0017,109.657375,109.797375,so,B,sd,u-19-4
sw4123A-ms98-a-0017,109.797375,110.137375,she,I,sd,u-19-4
sw4123A-ms98-a-0017,110.137375,110.197375,you,I,sd,u-19-4
sw4123A-ms98-a-0017,110.197375,110.517375,know,I,sd,u-19-4
sw4123A-ms98-a-0017,110.517375,110.717375,really,I,sd,u-19-4
sw4123A-ms98-a-0017,110.717375,110.927375,needed,I,sd,u-19-4
sw4123A-ms98-a-0017,110.927375,111.037375,to,I,sd,u-19-4
sw4123A-ms98-a-0017,111.037375,111.217375,look,I,sd,u-19-4
sw4123A-ms98-a-0017,111.217375,111.317375,at,I,sd,u-19-4
sw4123A-ms98-a-0017,111.317375,111.552750,the,I,sd,u-19-4
sw4123A-ms98-a-0018,112.451250,112.601250,the,I,sd,u-19-4
sw4123A-ms98-a-0018,112.601250,112.901250,want,I,sd,u-19-4
sw4123A-ms98-a-0018,112.901250,113.171250,help,I,sd,u-19-4
sw4123A-ms98-a-0018,113.171250,113.471250,wanted,I,sd,u-19-4
sw4123A-ms98-a-0018,113.471250,113.967750,ads,I,sd,u-19-4
sw4123A-ms98-a-0018,114.122250,114.581250,and,B,sv,u-21-1
sw4123A-ms98-a-0018,114.581250,114.861250,so,I,sv,u-21-1
sw4123A-ms98-a-0018,114.861250,115.091250,often,I,sv,u-21-1
sw4123A-ms98-a-0018,115.091250,115.241625,they,I,sv,u-21-1
sw4123A-ms98-a-0018,115.414875,115.611250,they,I,sv,u-21-1
sw4123A-ms98-a-0018,115.611250,115.971250,tr[y]-,I,sv,u-21-1
sw4123A-ms98-a-0018,115.971250,116.151250,the,I,sv,u-21-1
sw4123A-ms98-a-0018,116.151250,116.751250,newspapers,I,sv,u-21-1
sw4123A-ms98-a-0018,116.751250,116.863125,are,I,sv,u-21-1
sw4123A-ms98-a-0018,116.863125,117.247250,trying,I,sv,u-21-1
sw4123A-ms98-a-0018,117.247250,117.540125,to,I,sv,u-21-1
sw4123A-ms98-a-0018,118.108875,118.481250,compete,I,sv,u-21-1
sw4123A-ms98-a-0018,118.481250,118.675250,with,I,sv,u-21-1
sw4123A-ms98-a-0018,118.822125,118.901250,a,I,sv,u-21-1
sw4123A-ms98-a-0018,118.901250,119.111250,lot,I,sv,u-21-1
sw4123A-ms98-a-0018,119.111250,119.191250,of,I,sv,u-21-1
sw4123A-ms98-a-0018,119.191250,119.391250,other,I,sv,u-21-1
sw4123A-ms98-a-0018,119.391250,119.791250,sources,I,sv,u-21-1
sw4123A-ms98-a-0018,119.791250,119.871250,of,I,sv,u-21-1
sw4123A-ms98-a-0018,119.871250,120.391250,newspap[er]-,I,sv,u-21-1
sw4123A-ms98-a-0018,120.481250,120.811250,of,I,sv,u-21-1
sw4123A-ms98-a-0018,120.911250,121.477375,news,I,sv,u-21-1
sw4123A-ms98-a-0019,122.265625,122.665500,and,B,h,u-23-1
sw4123A-ms98-a-0019,123.113750,123.354750,i,I,h,u-23-1
sw4123A-ms98-a-0019,123.354750,123.403750,do[n't]-,I,h,u-23-1
sw4123A-ms98-a-0019,123.403750,123.508500,know,I,h,u-23-1
sw4123A-ms98-a-0019,123.508500,123.599000,New,B,sv,u-23-2
sw4123A-ms98-a-0019,123.599000,123.725500,York,I,sv,u-23-2
sw4123A-ms98-a-0019,123.725500,124.065500,Times,I,sv,u-23-2
sw4123A-ms98-a-0019,124.065500,124.165500,is,I,sv,u-23-2
sw4123A-ms98-a-0019,124.165500,124.959000,okay,I,sv,u-23-2
sw4123A-ms98-a-0019,124.959000,125.305500,but,B,sv,u-23-3
sw4123A-ms98-a-0019,125.305500,125.815500,um,I,sv,u-23-3
sw4123A-ms98-a-0019,126.453125,126.532250,i,I,sv,u-23-3
sw4123A-ms98-a-0019,126.532250,126.579750,do[n't]-,I,sv,u-23-3
sw4123A-ms98-a-0019,126.579750,126.625500,know,I,sv,u-23-3
sw4123A-ms98-a-0019,126.625500,126.725500,when,I,sv,u-23-3
sw4123A-ms98-a-0019,126.725500,126.825500,you,I,sv,u-23-3
sw4123A-ms98-a-0019,126.825500,127.125500,read,I,sv,u-23-3
sw4123A-ms98-a-0019,127.125500,127.185500,a,I,sv,u-23-3
sw4123A-ms98-a-0019,127.185500,127.405500,lot,I,sv,u-23-3
sw4123A-ms98-a-0019,127.405500,127.495500,of,I,sv,u-23-3
sw4123A-ms98-a-0019,127.495500,127.795500,this,I,sv,u-23-3
sw4123A-ms98-a-0019,127.795500,128.235500,stuff,I,sv,u-23-3
sw4123A-ms98-a-0019,128.355500,128.762375,the,I,sv,u-23-3
sw4123A-ms98-a-0019,129.349250,129.541375,the,I,sv,u-23-3
sw4123A-ms98-a-0019,129.541375,130.005500,quality,I,sv,u-23-3
sw4123A-ms98-a-0019,130.005500,130.065500,of,I,sv,u-23-3
sw4123A-ms98-a-0019,130.065500,130.155500,the,I,sv,u-23-3
sw4123A-ms98-a-0019,130.155500,130.525500,writing,I,sv,u-23-3
sw4123A-ms98-a-0019,130.525500,130.710250,is,I,sv,u-23-3
sw4123A-ms98-a-0019,131.188625,131.655500,definitely,I,sv,u-23-3
sw4123A-ms98-a-0019,131.655500,131.895500,gone,I,sv,u-23-3
sw4123A-ms98-a-0019,131.895500,132.125500,down,I,sv,u-23-3
sw4123A-ms98-a-0019,132.125500,132.185500,in,I,sv,u-23-3
sw4123A-ms98-a-0019,132.185500,132.245500,the,I,sv,u-23-3
sw4123A-ms98-a-0019,132.245500,132.589250,last,I,sv,u-23-3
sw4123A-ms98-a-0019,132.803875,133.115500,ten,I,sv,u-23-3
sw4123A-ms98-a-0019,133.115500,133.475500,years,I,sv,u-23-3
sw4123A-ms98-a-0019,133.475500,133.535500,or,I,sv,u-23-3
sw4123A-ms98-a-0019,133.535500,133.945500,so,I,sv,u-23-3
sw4123A-ms98-a-0019,133.945500,134.186250,but,B,sd,u-23-4
sw4123A-ms98-a-0020,134.741625,135.027750,uh,B,+,u-25-1
sw4123A-ms98-a-0020,135.205750,135.307625,i,I,+,u-25-1
sw4123A-ms98-a-0020,135.307625,135.526750,mean,I,+,u-25-1
sw4123A-ms98-a-0020,135.767750,136.071625,they,I,+,u-25-1
sw4123A-ms98-a-0020,136.071625,136.211625,they,I,+,u-25-1
sw4123A-ms98-a-0020,136.211625,136.641625,say,I,+,u-25-1
sw4123A-ms98-a-0020,136.641625,136.841625,it's,I,+,u-25-1
sw4123A-ms98-a-0020,136.841625,137.041625,like,I,+,u-25-1
sw4123A-ms98-a-0020,137.041625,137.111625,the,I,+,u-25-1
sw4123A-ms98-a-0020,137.111625,137.481625,sixth,I,+,u-25-1
sw4123A-ms98-a-0020,137.481625,137.851625,grade,I,+,u-25-1
sw4123A-ms98-a-0020,137.851625,138.181625,reading,I,+,u-25-1
sw4123A-ms98-a-0020,138.181625,138.471625,level,I,+,u-25-1
sw4123A-ms98-a-0020,138.471625,138.680125,but,B,sd,u-25-2
sw4123A-ms98-a-0020,139.045875,139.234125,i,B,+,u-27-1
sw4123A-ms98-a-0020,139.234125,139.571625,swear,I,+,u-27-1
sw4123A-ms98-a-0020,139.571625,139.836000,it's,I,+,u-27-1
sw4123A-ms98-a-0020,139.836000,139.900125,at,I,+,u-27-1
sw4123A-ms98-a-0020,139.900125,140.181625,least,I,+,u-27-1
sw4123A-ms98-a-0020,140.181625,140.701625,second,I,+,u-27-1
sw4123A-ms98-a-0020,140.701625,140.761625,or,I,+,u-27-1
sw4123A-ms98-a-0020,140.761625,141.081625,third,I,+,u-27-1
sw4123A-ms98-a-0020,141.081625,141.421625,grade,I,+,u-27-1
sw4123A-ms98-a-0020,141.421625,142.011375,sometimes,B,+,u-29-1
sw4123A-ms98-a-0021,143.224625,143.524875,but,B,sd,u-31-1
sw4123A-ms98-a-0021,143.645375,143.814625,i,I,sd,u-31-1
sw4123A-ms98-a-0021,143.814625,143.984625,don't,I,sd,u-31-1
sw4123A-ms98-a-0021,143.984625,144.344625,know,I,sd,u-31-1
sw4123A-ms98-a-0021,144.344625,144.953750,um,B,sv,u-31-2
sw4123A-ms98-a-0021,145.066750,145.164625,i,I,sv,u-31-2
sw4123A-ms98-a-0021,145.164625,145.374625,think,I,sv,u-31-2
sw4123A-ms98-a-0021,145.374625,145.504625,i[f]-,I,sv,u-31-2
sw4123A-ms98-a-0021,145.504625,145.740500,if,I,sv,u-31-2
sw4123A-ms98-a-0021,145.740500,146.113375,you,I,sv,u-31-2
sw4123A-ms98-a-0021,146.113375,146.494625,listen,I,sv,u-31-2
sw4123A-ms98-a-0021,146.494625,146.684625,to,I,sv,u-31-2
sw4123A-ms98-a-0021,146.684625,147.054625,like,I,sv,u-31-2
sw4123A-ms98-a-0021,147.054625,147.784625,NPR,I,sv,u-31-2
sw4123A-ms98-a-0021,147.784625,147.894625,or,I,sv,u-31-2
sw4123A-ms98-a-0021,147.894625,148.204625,something,I,sv,u-31-2
sw4123A-ms98-a-0021,148.204625,148.435250,like,I,sv,u-31-2
sw4123A-ms98-a-0022,150.078000,150.318000,that's,B,sv,u-33-1
sw4123A-ms98-a-0022,150.318000,150.628000,pretty,I,sv,u-33-1
sw4123A-ms98-a-0022,150.628000,151.081875,good,I,sv,u-33-1
sw4123A-ms98-a-0022,151.311625,152.039000,um,B,sd,u-33-2
sw4123A-ms98-a-0022,152.727125,153.268000,and,I,sd,u-33-2
sw4123A-ms98-a-0022,153.268000,153.348000,i,I,sd,u-33-2
sw4123A-ms98-a-0022,153.348000,153.568000,like,I,sd,u-33-2
sw4123A-ms98-a-0022,153.568000,153.848000,listening,I,sd,u-33-2
sw4123A-ms98-a-0022,153.848000,153.928000,to,I,sd,u-33-2
sw4123A-ms98-a-0022,153.928000,154.368125,that,I,sd,u-33-2
sw4123A-ms98-a-0022,154.368125,154.579000,on,I,sd,u-33-2
sw4123A-ms98-a-0022,154.579000,154.698000,on,I,sd,u-33-2
sw4123A-ms98-a-0022,154.698000,154.768000,uh,I,sd,u-33-2
sw4123A-ms98-a-0022,154.768000,154.978000,when,B,sd,u-33-3
sw4123A-ms98-a-0022,154.978000,155.048000,i,I,sd,u-33-3
sw4123A-ms98-a-0022,155.048000,155.228000,get,I,sd,u-33-3
sw4123A-ms98-a-0022,155.228000,155.288000,a,I,sd,u-33-3
sw4123A-ms98-a-0022,155.288000,155.828000,chance,I,sd,u-33-3
sw4123A-ms98-a-0022,155.828000,155.938000,when,I,sd,u-33-3
sw4123A-ms98-a-0022,155.938000,156.068000,i'm,I,sd,u-33-3
sw4123A-ms98-a-0022,156.068000,156.168000,in,I,sd,u-33-3
sw4123A-ms98-a-0022,156.168000,156.228000,the,I,sd,u-33-3
sw4123A-ms98-a-0022,156.228000,156.598000,car,I,sd,u-33-3
sw4123A-ms98-a-0022,156.598000,156.658000,a,I,sd,u-33-3
sw4123A-ms98-a-0022,156.658000,156.858000,long,I,sd,u-33-3
sw4123A-ms98-a-0022,156.858000,157.118000,enough,I,sd,u-33-3
sw4123A-ms98-a-0022,157.118000,157.443000,time,I,sd,u-33-3
sw4123A-ms98-a-0022,157.443000,157.654000,to,I,sd,u-33-3
sw4123A-ms98-a-0022,157.654000,157.808000,to,I,sd,u-33-3
sw4123A-ms98-a-0022,157.808000,158.128000,listen,I,sd,u-33-3
sw4123A-ms98-a-0022,158.128000,158.298000,to,I,sd,u-33-3
sw4123A-ms98-a-0022,158.298000,158.398000,it,I,sd,u-33-3
sw4123A-ms98-a-0022,158.398000,158.558000,because_1,I,sd,u-33-3
sw4123A-ms98-a-0022,158.558000,158.705625,i,I,sd,u-33-3
sw4123A-ms98-a-0024,173.007875,173.247000,uh,B,%,u-35-1
sw4123A-ms98-a-0026,182.469000,182.689000,well,B,sd,u-37-1
sw4123A-ms98-a-0026,182.689000,182.879000,Mc[Neil]-,I,sd,u-37-1
sw4123A-ms98-a-0026,182.879000,183.289000,Lehrer,I,sd,u-37-1
sw4123A-ms98-a-0026,183.289000,183.779000,McNeil,I,sd,u-37-1
sw4123A-ms98-a-0026,183.779000,183.879000,and,I,sd,u-37-1
sw4123A-ms98-a-0026,183.879000,184.189000,Lehrer,I,sd,u-37-1
sw4123A-ms98-a-0026,184.189000,184.266250,i,B,sd,u-37-2
sw4123A-ms98-a-0026,184.266250,184.545000,guess,I,sd,u-37-2
sw4123A-ms98-a-0026,184.545000,184.859000,he's,I,sd,u-37-2
sw4123A-ms98-a-0026,184.859000,185.279000,leaving,I,sd,u-37-2
sw4123A-ms98-a-0026,185.279000,185.399000,one,B,sd,u-37-3
sw4123A-ms98-a-0026,185.399000,185.479000,of,I,sd,u-37-3
sw4123A-ms98-a-0026,185.479000,185.599000,them,I,sd,u-37-3
sw4123A-ms98-a-0026,185.599000,185.759000,is,I,sd,u-37-3
sw4123A-ms98-a-0026,185.759000,186.136000,leaving,I,sd,u-37-3
sw4123A-ms98-a-0026,186.136000,186.373625,[vocalized-noise],O,,
sw4123A-ms98-a-0027,187.048750,187.398750,uh,B,sd,u-39-1
sw4123A-ms98-a-0027,187.398750,187.618750,they're,I,sd,u-39-1
sw4123A-ms98-a-0027,187.618750,187.838750,they're,I,sd,u-39-1
sw4123A-ms98-a-0027,187.838750,188.068750,pretty,I,sd,u-39-1
sw4123A-ms98-a-0027,188.068750,188.328750,good,I,sd,u-39-1
sw4123A-ms98-a-0027,188.328750,188.843500,too,I,sd,u-39-1
sw4123A-ms98-a-0027,189.159875,189.788750,um,B,qy^g,u-39-2
sw4123A-ms98-a-0028,190.675375,190.793875,i,I,qy^g,u-39-2
sw4123A-ms98-a-0028,190.793875,191.011000,guess,I,qy^g,u-39-2
sw4123A-ms98-a-0028,191.011000,191.051000,a,I,qy^g,u-39-2
sw4123A-ms98-a-0028,191.051000,191.331000,year,I,qy^g,u-39-2
sw4123A-ms98-a-0028,191.331000,191.491000,ago,I,qy^g,u-39-2
sw4123A-ms98-a-0028,191.491000,191.661000,you're,I,qy^g,u-39-2
sw4123A-ms98-a-0028,191.661000,191.982875,probably,I,qy^g,u-39-2
sw4123A-ms98-a-0028,191.982875,192.438625,watching,I,qy^g,u-39-2
sw4123A-ms98-a-0028,192.438625,192.961000,CNN,I,qy^g,u-39-2
sw4123A-ms98-a-0028,192.961000,193.093250,a,I,qy^g,u-39-2
sw4123A-ms98-a-0028,193.093250,193.436000,lot,I,qy^g,u-39-2
sw4123A-ms98-a-0028,193.436000,193.703625,right,I,qy^g,u-39-2
sw4123A-ms98-a-0028,193.967250,194.171000,had,B,sd,u-41-1
sw4123A-ms98-a-0028,194.171000,194.311000,that,I,sd,u-41-1
sw4123A-ms98-a-0028,194.311000,194.931000,invasion,I,sd,u-41-1
sw4123A-ms98-a-0028,194.931000,195.031000,or,I,sd,u-41-1
sw4123A-ms98-a-0028,195.031000,195.341000,whatever,I,sd,u-41-1
sw4123A-ms98-a-0028,195.341000,195.401000,it,I,sd,u-41-1
sw4123A-ms98-a-0028,195.401000,195.581000,is,I,sd,u-41-1
sw4123A-ms98-a-0029,196.856500,197.254125,uh,B,h,u-43-1
sw4123A-ms98-a-0029,197.551750,197.726500,but,I,h,u-43-1
sw4123A-ms98-a-0029,197.726500,197.896500,i-,I,h,u-43-1
sw4123A-ms98-a-0029,197.896500,198.036500,i,I,h,u-43-1
sw4123A-ms98-a-0029,198.036500,198.206500,don't,I,h,u-43-1
sw4123A-ms98-a-0029,198.206500,198.296500,know,I,h,u-43-1
sw4123A-ms98-a-0029,198.296500,198.396500,i,B,sv,u-43-2
sw4123A-ms98-a-0029,198.396500,198.616500,guess,I,sv,u-43-2
sw4123A-ms98-a-0029,198.616500,198.706500,a,I,sv,u-43-2
sw4123A-ms98-a-0029,198.706500,198.926500,lot,I,sv,u-43-2
sw4123A-ms98-a-0029,198.926500,199.016500,of,I,sv,u-43-2
sw4123A-ms98-a-0029,199.016500,199.186500,it's,I,sv,u-43-2
sw4123A-ms98-a-0029,199.186500,199.688125,still,I,sv,u-43-2
sw4123A-ms98-a-0029,199.951750,200.045875,a,I,sv,u-43-2
sw4123A-ms98-a-0029,200.045875,200.206500,lot,I,sv,u-43-2
sw4123A-ms98-a-0029,200.206500,200.276500,of,I,sv,u-43-2
sw4123A-ms98-a-0029,200.276500,200.616500,hype,I,sv,u-43-2
sw4123A-ms98-a-0029,200.616500,200.856500,look,B,ad,u-43-3
sw4123A-ms98-a-0029,200.856500,201.026500,at,I,ad,u-43-3
sw4123A-ms98-a-0029,201.026500,201.554250,the,I,ad,u-43-3
sw4123A-ms98-a-0030,202.670125,202.830125,the,I,ad,u-43-3
sw4123A-ms98-a-0030,202.830125,203.330125,Smith,I,ad,u-43-3
sw4123A-ms98-a-0030,203.330125,204.126250,trial,I,ad,u-43-3
sw4123A-ms98-a-0030,204.735875,204.830000,i,B,sv,u-45-1
sw4123A-ms98-a-0030,204.830000,204.927375,mean,I,sv,u-45-1
sw4123A-ms98-a-0030,204.927375,205.070125,that,I,sv,u-45-1
sw4123A-ms98-a-0030,205.070125,205.210125,was,I,sv,u-45-1
sw4123A-ms98-a-0030,205.210125,205.340125,a,I,sv,u-45-1
