sw4051B-ms98-a-0002,1.269375,1.609375,yeah,B,aa,u-2-1
sw4051B-ms98-a-0003,18.223875,18.585875,fre[on]-,I,sd,u-2-4
sw4051B-ms98-a-0003,18.585875,18.933875,different,I,sd,u-2-4
sw4051B-ms98-a-0003,18.933875,19.253875,types,I,sd,u-2-4
sw4051B-ms98-a-0003,19.253875,19.343875,of,I,sd,u-2-4
sw4051B-ms98-a-0003,19.343875,19.976625,freons,I,sd,u-2-4
sw4051B-ms98-a-0004,20.667125,20.997125,and,B,sd,u-2-5
sw4051B-ms98-a-0004,20.997125,21.177125,it,I,sd,u-2-5
sw4051B-ms98-a-0004,21.177125,21.417125,uh,I,sd,u-2-5
sw4051B-ms98-a-0004,21.417125,21.647125,rather,I,sd,u-2-5
sw4051B-ms98-a-0004,21.647125,22.137125,bothers,I,sd,u-2-5
sw4051B-ms98-a-0004,22.137125,22.347125,me,I,sd,u-2-5
sw4051B-ms98-a-0004,22.347125,22.657125,that,I,sd,u-2-5
sw4051B-ms98-a-0004,22.657125,22.855750,uh,I,sd,u-2-5
sw4051B-ms98-a-0004,23.255000,23.387125,i,I,sd,u-2-5
sw4051B-ms98-a-0004,23.387125,23.607125,was,I,sd,u-2-5
sw4051B-ms98-a-0004,23.607125,23.867125,in,I,sd,u-2-5
sw4051B-ms98-a-0004,23.867125,24.027125,in,I,sd,u-2-5
sw4051B-ms98-a-0004,24.027125,24.497125,effect,I,sd,u-2-5
sw4051B-ms98-a-0004,24.497125,24.927125,uh,I,sd,u-2-5
sw4051B-ms98-a-0004,24.927125,25.597125,contributing,I,sd,u-2-5
sw4051B-ms98-a-0004,25.597125,25.747125,to,I,sd,u-2-5
sw4051B-ms98-a-0004,25.747125,25.857125,the,I,sd,u-2-5
sw4051B-ms98-a-0004,25.857125,26.637125,delinquency,I,sd,u-2-5
sw4051B-ms98-a-0004,26.637125,26.777125,of,I,sd,u-2-5
sw4051B-ms98-a-0004,26.777125,27.089750,the,I,sd,u-2-5
sw4051B-ms98-a-0004,27.510500,27.684750,the,I,sd,u-2-5
sw4051B-ms98-a-0004,27.684750,28.287125,environment,I,sd,u-2-5
sw4051B-ms98-a-0004,28.287125,28.437125,so,I,sd,u-2-5
sw4051B-ms98-a-0004,28.437125,28.557125,to,I,sd,u-2-5
sw4051B-ms98-a-0004,28.557125,29.087125,speak,I,sd,u-2-5
sw4051B-ms98-a-0006,34.691125,35.171500,right,B,aa,u-4-1
sw4051B-ms98-a-0006,35.171500,35.581500,right,B,aa^r,u-4-2
sw4051B-ms98-a-0006,35.581500,35.751500,and,B,sd,u-4-3
sw4051B-ms98-a-0006,35.751500,35.871500,one,I,sd,u-4-3
sw4051B-ms98-a-0006,35.871500,35.941500,of,I,sd,u-4-3
sw4051B-ms98-a-0006,35.941500,36.001500,the,I,sd,u-4-3
sw4051B-ms98-a-0006,36.001500,36.391500,reasons,I,sd,u-4-3
sw4051B-ms98-a-0006,36.391500,36.491500,they,I,sd,u-4-3
sw4051B-ms98-a-0006,36.491500,36.821500,fixed,I,sd,u-4-3
sw4051B-ms98-a-0006,36.821500,37.101500,up,I,sd,u-4-3
sw4051B-ms98-a-0006,37.101500,37.342000,the,I,sd,u-4-3
sw4051B-ms98-a-0006,37.722375,38.211500,freons,I,sd,u-4-3
sw4051B-ms98-a-0006,38.211500,38.611500,eleven,I,sd,u-4-3
sw4051B-ms98-a-0006,38.611500,39.001500,twelve,I,sd,u-4-3
sw4051B-ms98-a-0006,39.001500,39.151500,and,I,sd,u-4-3
sw4051B-ms98-a-0006,39.151500,39.591500,thirteen,I,sd,u-4-3
sw4051B-ms98-a-0006,39.591500,39.791500,in,I,sd,u-4-3
sw4051B-ms98-a-0006,39.791500,40.101500,in,I,sd,u-4-3
sw4051B-ms98-a-0006,40.101500,40.221500,in,I,sd,u-4-3
sw4051B-ms98-a-0006,40.221500,40.536125,that,I,sd,u-4-3
sw4051B-ms98-a-0006,40.536125,41.051500,area,I,sd,u-4-3
sw4051B-ms98-a-0006,41.051500,41.221500,was,I,sd,u-4-3
sw4051B-ms98-a-0006,41.221500,41.601500,because,I,sd,u-4-3
sw4051B-ms98-a-0006,41.601500,41.721500,they,I,sd,u-4-3
sw4051B-ms98-a-0006,41.721500,41.911500,were,I,sd,u-4-3
sw4051B-ms98-a-0006,41.911500,42.828500,inexpensive,I,sd,u-4-3
sw4051B-ms98-a-0006,43.333375,43.611500,uh,B,sd,u-4-4
sw4051B-ms98-a-0006,43.611500,43.751500,they,I,sd,u-4-4
sw4051B-ms98-a-0006,43.751500,43.931500,could,I,sd,u-4-4
sw4051B-ms98-a-0006,43.931500,44.041500,be,I,sd,u-4-4
sw4051B-ms98-a-0006,44.041500,44.541500,made,I,sd,u-4-4
sw4051B-ms98-a-0006,44.541500,44.731500,uh,I,sd,u-4-4
sw4051B-ms98-a-0006,44.731500,45.061500,you,I,sd,u-4-4
sw4051B-ms98-a-0006,45.061500,45.241500,know,I,sd,u-4-4
sw4051B-ms98-a-0006,45.241500,45.651500,che[ap]-,I,sd,u-4-4
sw4051B-ms98-a-0006,45.651500,46.311500,inexpensive,I,sd,u-4-4
sw4051B-ms98-a-0006,46.311500,46.461500,and,I,sd,u-4-4
sw4051B-ms98-a-0006,46.461500,46.811500,lots,I,sd,u-4-4
sw4051B-ms98-a-0006,46.811500,47.021500,of,I,sd,u-4-4
sw4051B-ms98-a-0006,47.021500,47.331625,it,I,sd,u-4-4
sw4051B-ms98-a-0007,48.084750,48.922375,uh,I,sd,u-4-4
sw4051B-ms98-a-0007,48.922375,49.150375,and,B,sd,u-4-5
sw4051B-ms98-a-0007,49.150375,49.260375,in,I,sd,u-4-5
sw4051B-ms98-a-0007,49.260375,49.570375,that,I,sd,u-4-5
sw4051B-ms98-a-0007,49.570375,50.080375,and,I,sd,u-4-5
sw4051B-ms98-a-0007,50.080375,50.270375,its,I,sd,u-4-5
sw4051B-ms98-a-0007,50.270375,50.860375,properties,I,sd,u-4-5
sw4051B-ms98-a-0007,50.860375,51.110375,were,I,sd,u-4-5
sw4051B-ms98-a-0007,51.110375,51.640375,great,I,sd,u-4-5
sw4051B-ms98-a-0007,51.640375,51.878625,uh,I,sd,u-4-5
sw4051B-ms98-a-0007,52.394625,52.810375,with,I,sd,u-4-5
sw4051B-ms98-a-0007,52.810375,52.920375,uh,I,sd,u-4-5
sw4051B-ms98-a-0007,52.920375,53.010375,the,I,sd,u-4-5
sw4051B-ms98-a-0007,53.010375,53.560375,machinery,I,sd,u-4-5
sw4051B-ms98-a-0007,53.560375,53.760375,didn't,I,sd,u-4-5
sw4051B-ms98-a-0007,53.760375,53.920375,have,I,sd,u-4-5
sw4051B-ms98-a-0007,53.920375,54.000375,to,I,sd,u-4-5
sw4051B-ms98-a-0007,54.000375,54.180375,have,I,sd,u-4-5
sw4051B-ms98-a-0007,54.180375,54.470375,lots,I,sd,u-4-5
sw4051B-ms98-a-0007,54.470375,54.590375,of,I,sd,u-4-5
sw4051B-ms98-a-0007,54.590375,55.070375,expensive,I,sd,u-4-5
sw4051B-ms98-a-0007,55.070375,55.570375,machinery,I,sd,u-4-5
sw4051B-ms98-a-0007,55.570375,55.823625,to,I,sd,u-4-5
sw4051B-ms98-a-0007,55.823625,56.034875,uh,I,sd,u-4-5
sw4051B-ms98-a-0007,56.569750,56.760375,get,I,sd,u-4-5
sw4051B-ms98-a-0007,56.760375,56.880375,your,I,sd,u-4-5
sw4051B-ms98-a-0007,56.880375,57.210375,heating,I,sd,u-4-5
sw4051B-ms98-a-0007,57.210375,57.370375,and,I,sd,u-4-5
sw4051B-ms98-a-0007,57.370375,57.700375,cooling,I,sd,u-4-5
sw4051B-ms98-a-0007,57.700375,58.180375,cycles,I,sd,u-4-5
sw4051B-ms98-a-0007,58.180375,58.330375,to,I,sd,u-4-5
sw4051B-ms98-a-0007,58.330375,58.712000,work,I,sd,u-4-5
sw4051B-ms98-a-0009,61.423500,61.902250,so,B,%,u-6-1
sw4051B-ms98-a-0011,63.760750,64.207250,well,B,sd,u-8-1
sw4051B-ms98-a-0011,64.207250,64.678125,[vocalized-noise],I,sd,u-8-1
sw4051B-ms98-a-0011,64.678125,64.927750,course,I,sd,u-8-1
sw4051B-ms98-a-0011,64.927750,65.207750,there's,I,sd,u-8-1
sw4051B-ms98-a-0011,65.207750,65.617750,only,I,sd,u-8-1
sw4051B-ms98-a-0011,65.617750,65.873750,a,I,sd,u-8-1
sw4051B-ms98-a-0011,66.423875,66.868375,a,I,sd,u-8-1
sw4051B-ms98-a-0011,66.868375,67.215500,[laughter],I,sd,u-8-1
sw4051B-ms98-a-0011,67.215500,68.083500,tremendous,I,sd,u-8-1
sw4051B-ms98-a-0011,68.211625,68.617750,number,I,sd,u-8-1
sw4051B-ms98-a-0011,68.617750,68.846125,of,I,sd,u-8-1
sw4051B-ms98-a-0011,68.846125,69.035625,a,I,sd,u-8-1
sw4051B-ms98-a-0011,69.355875,70.067750,refrigerators,I,sd,u-8-1
sw4051B-ms98-a-0011,70.067750,70.167750,and,I,sd,u-8-1
sw4051B-ms98-a-0011,70.167750,70.668750,fre[on]-,I,sd,u-8-1
sw4051B-ms98-a-0011,71.403125,71.717750,excuse,I,sd,u-8-1
sw4051B-ms98-a-0011,71.717750,71.857750,me,I,sd,u-8-1
sw4051B-ms98-a-0011,71.857750,72.757750,refrigerators,I,sd,u-8-1
sw4051B-ms98-a-0011,72.757750,73.007750,and,I,sd,u-8-1
sw4051B-ms98-a-0011,73.007750,73.667125,freezers,I,sd,u-8-1
sw4051B-ms98-a-0012,74.511250,74.801250,both,I,sd,u-8-1
sw4051B-ms98-a-0012,74.801250,75.281250,commercial,I,sd,u-8-1
sw4051B-ms98-a-0012,75.281250,75.381250,and,I,sd,u-8-1
sw4051B-ms98-a-0012,75.381250,76.201500,residential,I,sd,u-8-1
sw4051B-ms98-a-0012,76.828750,77.211250,uh,I,sd,u-8-1
sw4051B-ms98-a-0012,77.211250,77.821250,utilizing,I,sd,u-8-1
sw4051B-ms98-a-0012,77.821250,78.191250,freon,I,sd,u-8-1
sw4051B-ms98-a-0012,78.191250,78.846750,twelve,I,sd,u-8-1
sw4051B-ms98-a-0012,79.498375,79.811250,and,B,sv,u-8-2
sw4051B-ms98-a-0012,79.811250,79.871250,of,I,sv,u-8-2
sw4051B-ms98-a-0012,79.871250,80.161250,course,I,sv,u-8-2
sw4051B-ms98-a-0012,80.161250,80.261250,the,I,sv,u-8-2
sw4051B-ms98-a-0012,80.261250,80.541250,the,I,sv,u-8-2
sw4051B-ms98-a-0012,80.541250,80.701250,new,I,sv,u-8-2
sw4051B-ms98-a-0012,80.701250,81.243125,cars,I,sv,u-8-2
sw4051B-ms98-a-0012,81.243125,81.401250,i,I,sv,u-8-2
sw4051B-ms98-a-0012,81.401250,81.631250,guess,I,sv,u-8-2
sw4051B-ms98-a-0012,81.631250,81.941250,starting,I,sv,u-8-2
sw4051B-ms98-a-0012,81.941250,82.041250,with,I,sv,u-8-2
sw4051B-ms98-a-0012,82.041250,82.311250,ni[neteen]-,I,sv,u-8-2
sw4051B-ms98-a-0012,82.311250,82.621250,nineteen,I,sv,u-8-2
sw4051B-ms98-a-0012,82.621250,82.871250,ninety,I,sv,u-8-2
sw4051B-ms98-a-0012,82.871250,83.242250,three,I,sv,u-8-2
sw4051B-ms98-a-0012,83.698000,83.861250,will,I,sv,u-8-2
sw4051B-ms98-a-0012,83.861250,84.111250,not,I,sv,u-8-2
sw4051B-ms98-a-0012,84.111250,84.331250,have,I,sv,u-8-2
sw4051B-ms98-a-0012,84.331250,84.691250,freon,I,sv,u-8-2
sw4051B-ms98-a-0012,84.691250,85.011250,twelve,I,sv,u-8-2
sw4051B-ms98-a-0012,85.011250,85.101250,in,I,sv,u-8-2
sw4051B-ms98-a-0012,85.101250,85.251250,their,I,sv,u-8-2
sw4051B-ms98-a-0012,85.251250,85.801250,systems,I,sv,u-8-2
sw4051B-ms98-a-0013,86.787750,87.113625,but,B,sd,u-8-3
sw4051B-ms98-a-0013,87.113625,87.433625,uh,I,sd,u-8-3
sw4051B-ms98-a-0013,87.433625,87.893625,there's,I,sd,u-8-3
sw4051B-ms98-a-0013,87.893625,87.993625,you,I,sd,u-8-3
sw4051B-ms98-a-0013,87.993625,88.163625,know,I,sd,u-8-3
sw4051B-ms98-a-0013,88.163625,88.625125,there's,I,sd,u-8-3
sw4051B-ms98-a-0013,88.625125,88.798375,the,I,sd,u-8-3
sw4051B-ms98-a-0013,88.798375,89.053625,ton,I,sd,u-8-3
sw4051B-ms98-a-0013,89.053625,89.153625,of,I,sd,u-8-3
sw4051B-ms98-a-0013,89.153625,89.473625,after,I,sd,u-8-3
sw4051B-ms98-a-0013,89.473625,90.003625,market,I,sd,u-8-3
sw4051B-ms98-a-0013,90.003625,90.723625,machines,I,sd,u-8-3
sw4051B-ms98-a-0013,90.723625,91.053625,and,I,sd,u-8-3
sw4051B-ms98-a-0013,91.053625,91.213625,et,I,sd,u-8-3
sw4051B-ms98-a-0013,91.213625,91.513625,cetera,I,sd,u-8-3
sw4051B-ms98-a-0013,91.513625,91.573625,et,I,sd,u-8-3
sw4051B-ms98-a-0013,91.573625,91.981750,cetera,I,sd,u-8-3
sw4051B-ms98-a-0015,93.626000,93.863875,and,B,sd,u-10-1
sw4051B-ms98-a-0015,93.863875,94.123875,that's,I,sd,u-10-1
sw4051B-ms98-a-0015,94.123875,94.323875,got,I,sd,u-10-1
sw4051B-ms98-a-0015,94.323875,94.565750,me,I,sd,u-10-1
sw4051B-ms98-a-0015,94.565750,94.883875,very,I,sd,u-10-1
sw4051B-ms98-a-0015,94.883875,95.203875,con[cerned]-,I,sd,u-10-1
sw4051B-ms98-a-0015,95.203875,95.283875,you,I,sd,u-10-1
sw4051B-ms98-a-0015,95.283875,95.433875,know,I,sd,u-10-1
sw4051B-ms98-a-0015,95.433875,95.753875,highly,I,sd,u-10-1
sw4051B-ms98-a-0015,95.753875,96.273875,concerned,I,sd,u-10-1
sw4051B-ms98-a-0015,96.273875,96.583875,that,I,sd,u-10-1
sw4051B-ms98-a-0015,96.583875,96.821500,uh,I,sd,u-10-1
sw4051B-ms98-a-0017,99.047875,99.218500,it's,I,sd,u-10-1
sw4051B-ms98-a-0017,99.218500,99.408500,gonna,I,sd,u-10-1
sw4051B-ms98-a-0017,99.408500,99.518500,be,I,sd,u-10-1
sw4051B-ms98-a-0017,99.518500,99.768500,quite,I,sd,u-10-1
sw4051B-ms98-a-0017,99.768500,99.828500,a,I,sd,u-10-1
sw4051B-ms98-a-0017,99.828500,100.178500,while,I,sd,u-10-1
sw4051B-ms98-a-0017,100.178500,100.508500,before,I,sd,u-10-1
sw4051B-ms98-a-0017,100.508500,100.658500,we,I,sd,u-10-1
sw4051B-ms98-a-0017,100.658500,100.898500,can,I,sd,u-10-1
sw4051B-ms98-a-0017,100.898500,101.047875,uh,I,sd,u-10-1
sw4051B-ms98-a-0018,101.656375,102.036375,undo,B,+,u-12-1
sw4051B-ms98-a-0018,102.036375,102.596375,this,I,+,u-12-1
sw4051B-ms98-a-0018,102.596375,102.908375,now,B,sv,u-12-2
sw4051B-ms98-a-0018,103.450750,103.746375,that,I,sv,u-12-2
sw4051B-ms98-a-0018,103.746375,103.936375,could,I,sv,u-12-2
sw4051B-ms98-a-0018,103.936375,104.386375,spawn,I,sv,u-12-2
sw4051B-ms98-a-0018,104.386375,104.766375,several,I,sv,u-12-2
sw4051B-ms98-a-0018,104.766375,104.956375,good,I,sv,u-12-2
sw4051B-ms98-a-0018,104.956375,105.616375,industries,I,sv,u-12-2
sw4051B-ms98-a-0018,105.616375,105.736375,and,I,sv,u-12-2
sw4051B-ms98-a-0018,105.736375,106.006375,help,I,sv,u-12-2
sw4051B-ms98-a-0018,106.006375,106.256375,pull,B,+,u-14-1
sw4051B-ms98-a-0018,106.256375,106.436375,us,I,+,u-14-1
sw4051B-ms98-a-0018,106.436375,106.596375,out,I,+,u-14-1
sw4051B-ms98-a-0018,106.596375,106.686375,of,I,+,u-14-1
sw4051B-ms98-a-0018,106.686375,106.876375,this,I,+,u-14-1
sw4051B-ms98-a-0018,106.876375,107.483250,recession,I,+,u-14-1
sw4051B-ms98-a-0018,108.086000,108.296375,but,B,sv,u-14-2
sw4051B-ms98-a-0018,108.296375,108.396375,you,I,sv,u-14-2
sw4051B-ms98-a-0018,108.396375,108.556375,got,I,sv,u-14-2
sw4051B-ms98-a-0018,108.556375,108.616375,to,I,sv,u-14-2
sw4051B-ms98-a-0018,108.616375,108.806375,have,I,sv,u-14-2
sw4051B-ms98-a-0018,108.806375,109.426375,people,I,sv,u-14-2
sw4051B-ms98-a-0018,109.426375,109.566375,that,I,sv,u-14-2
sw4051B-ms98-a-0018,109.566375,109.716375,can,I,sv,u-14-2
sw4051B-ms98-a-0018,109.716375,109.963125,make,I,sv,u-14-2
sw4051B-ms98-a-0018,109.963125,110.166375,you,I,sv,u-14-2
sw4051B-ms98-a-0018,110.166375,110.256375,know,I,sv,u-14-2
sw4051B-ms98-a-0018,110.256375,110.671875,earn,I,sv,u-14-2
sw4051B-ms98-a-0018,110.671875,110.822500,a,I,sv,u-14-2
sw4051B-ms98-a-0018,110.822500,111.306375,salary,I,sv,u-14-2
sw4051B-ms98-a-0018,111.306375,111.436375,to,I,sv,u-14-2
sw4051B-ms98-a-0018,111.436375,111.696375,pay,I,sv,u-14-2
sw4051B-ms98-a-0018,111.696375,112.106375,for,I,sv,u-14-2
sw4051B-ms98-a-0018,112.106375,112.296375,this,I,sv,u-14-2
sw4051B-ms98-a-0018,112.296375,112.988875,conversion,I,sv,u-14-2
sw4051B-ms98-a-0019,113.537625,113.707625,so,B,sv,u-14-3
sw4051B-ms98-a-0019,113.707625,114.017625,we're,I,sv,u-14-3
sw4051B-ms98-a-0019,114.017625,114.277625,so,I,sv,u-14-3
sw4051B-ms98-a-0019,114.277625,114.407625,i,I,sv,u-14-3
sw4051B-ms98-a-0019,114.407625,114.677625,see,I,sv,u-14-3
sw4051B-ms98-a-0019,114.677625,114.817625,us,I,sv,u-14-3
sw4051B-ms98-a-0019,114.817625,114.927625,in,I,sv,u-14-3
sw4051B-ms98-a-0019,114.927625,114.997625,a,I,sv,u-14-3
sw4051B-ms98-a-0019,114.997625,115.357625,kind,I,sv,u-14-3
sw4051B-ms98-a-0019,115.357625,115.677625,somewhat,I,sv,u-14-3
sw4051B-ms98-a-0019,115.677625,115.767625,of,I,sv,u-14-3
sw4051B-ms98-a-0019,115.767625,115.827625,a,I,sv,u-14-3
sw4051B-ms98-a-0019,115.827625,116.137625,catch,I,sv,u-14-3
sw4051B-ms98-a-0019,116.137625,116.447625,twenty,I,sv,u-14-3
sw4051B-ms98-a-0019,116.447625,116.893000,two,I,sv,u-14-3
sw4051B-ms98-a-0019,117.544625,117.987625,unless,I,sv,u-14-3
sw4051B-ms98-a-0019,117.987625,118.357625,we,I,sv,u-14-3
sw4051B-ms98-a-0019,118.357625,118.697625,unless,I,sv,u-14-3
sw4051B-ms98-a-0019,118.697625,118.767625,the,I,sv,u-14-3
sw4051B-ms98-a-0019,118.767625,119.357625,banks,I,sv,u-14-3
sw4051B-ms98-a-0019,119.357625,119.858500,or,I,sv,u-14-3
sw4051B-ms98-a-0019,120.318000,120.827625,industry,I,sv,u-14-3
sw4051B-ms98-a-0019,120.827625,121.047625,and,I,sv,u-14-3
sw4051B-ms98-a-0019,121.047625,121.217625,or,I,sv,u-14-3
sw4051B-ms98-a-0019,121.217625,121.331125,the,I,sv,u-14-3
sw4051B-ms98-a-0019,121.331125,121.775250,government,I,sv,u-14-3
sw4051B-ms98-a-0019,121.933500,122.097625,go,I,sv,u-14-3
sw4051B-ms98-a-0019,122.097625,122.637625,together,I,sv,u-14-3
sw4051B-ms98-a-0019,122.637625,122.877625,and,I,sv,u-14-3
sw4051B-ms98-a-0019,122.877625,123.067625,and,I,sv,u-14-3
sw4051B-ms98-a-0019,123.067625,123.197625,come,I,sv,u-14-3
sw4051B-ms98-a-0019,123.197625,123.367625,up,I,sv,u-14-3
sw4051B-ms98-a-0019,123.367625,123.516000,with,I,sv,u-14-3
sw4051B-ms98-a-0019,123.516000,123.813500,a,I,sv,u-14-3
sw4051B-ms98-a-0019,123.813500,124.125500,way,I,sv,u-14-3
sw4051B-ms98-a-0019,124.125500,124.427625,to,I,sv,u-14-3
sw4051B-ms98-a-0019,124.427625,124.611750,uh,I,sv,u-14-3
sw4051B-ms98-a-0020,125.405625,125.623375,have,I,sv,u-14-3
sw4051B-ms98-a-0020,125.623375,125.993375,us,I,sv,u-14-3
sw4051B-ms98-a-0020,125.993375,126.303375,uh,I,sv,u-14-3
sw4051B-ms98-a-0020,126.303375,126.563375,as,I,sv,u-14-3
sw4051B-ms98-a-0020,126.563375,126.683375,a,I,sv,u-14-3
sw4051B-ms98-a-0020,126.683375,126.944875,an,I,sv,u-14-3
sw4051B-ms98-a-0020,127.193500,127.532750,un[employed]-,I,sv,u-14-3
sw4051B-ms98-a-0020,127.532750,127.673375,the,I,sv,u-14-3
sw4051B-ms98-a-0020,127.673375,127.923375,part,I,sv,u-14-3
sw4051B-ms98-a-0020,127.923375,127.983375,of,I,sv,u-14-3
sw4051B-ms98-a-0020,127.983375,128.063375,the,I,sv,u-14-3
sw4051B-ms98-a-0020,128.063375,128.533375,unemployed,I,sv,u-14-3
sw4051B-ms98-a-0020,128.533375,129.164375,society,I,sv,u-14-3
sw4051B-ms98-a-0020,129.639000,129.723375,be,I,sv,u-14-3
sw4051B-ms98-a-0020,129.723375,129.913375,able,I,sv,u-14-3
sw4051B-ms98-a-0020,129.913375,129.983375,to,I,sv,u-14-3
sw4051B-ms98-a-0020,129.983375,130.253375,be,I,sv,u-14-3
sw4051B-ms98-a-0020,130.253375,130.753375,gainfully,I,sv,u-14-3
sw4051B-ms98-a-0020,130.753375,131.123375,employed,I,sv,u-14-3
sw4051B-ms98-a-0020,131.123375,131.513375,again,I,sv,u-14-3
sw4051B-ms98-a-0020,131.513375,132.468875,converting,I,sv,u-14-3
sw4051B-ms98-a-0020,132.898125,133.103375,all,I,sv,u-14-3
sw4051B-ms98-a-0020,133.103375,133.233375,this,I,sv,u-14-3
sw4051B-ms98-a-0020,133.233375,133.743375,freon,I,sv,u-14-3
sw4051B-ms98-a-0020,133.743375,134.083375,twelve,I,sv,u-14-3
sw4051B-ms98-a-0020,134.083375,134.463375,stuff,I,sv,u-14-3
sw4051B-ms98-a-0020,134.463375,134.763375,into,I,sv,u-14-3
sw4051B-ms98-a-0020,134.763375,135.003375,uh,I,sv,u-14-3
sw4051B-ms98-a-0020,135.003375,135.261875,the,I,sv,u-14-3
sw4051B-ms98-a-0020,135.623500,135.883375,new,I,sv,u-14-3
sw4051B-ms98-a-0020,135.883375,136.753375,nonpolluting,I,sv,u-14-3
sw4051B-ms98-a-0020,136.753375,137.023375,uh,I,sv,u-14-3
sw4051B-ms98-a-0020,137.542000,138.464000,compound,I,sv,u-14-3
sw4051B-ms98-a-0022,140.502375,140.868250,because,B,sv,u-16-1
sw4051B-ms98-a-0022,140.868250,141.058250,as,I,sv,u-16-1
sw4051B-ms98-a-0022,141.058250,141.138250,i,I,sv,u-16-1
sw4051B-ms98-a-0022,141.138250,141.418250,say,I,sv,u-16-1
sw4051B-ms98-a-0022,141.418250,141.668250,there,I,sv,u-16-1
sw4051B-ms98-a-0022,141.668250,141.797000,is,I,sv,u-16-1
sw4051B-ms98-a-0022,141.797000,141.966500,a,I,sv,u-16-1
sw4051B-ms98-a-0022,141.966500,142.326625,there's,I,sv,u-16-1
sw4051B-ms98-a-0022,142.326625,142.458250,a,I,sv,u-16-1
sw4051B-ms98-a-0022,142.458250,143.268250,tremen[dous]-,O,,
sw4051B-ms98-a-0022,143.268250,143.532750,well,B,qh,u-16-2
sw4051B-ms98-a-0022,144.045000,144.168250,how,I,qh,u-16-2
sw4051B-ms98-a-0022,144.168250,144.600125,many,I,qh,u-16-2
sw4051B-ms98-a-0022,144.600125,145.070000,uh,I,qh,u-16-2
sw4051B-ms98-a-0022,145.676500,145.988250,uh,I,qh,u-16-2
sw4051B-ms98-a-0022,145.988250,146.508250,families,I,qh,u-16-2
sw4051B-ms98-a-0022,146.508250,146.818250,own,I,qh,u-16-2
