sw4376B-ms98-a-0002,0.654000,1.057625,okay,B,aa,u-2-1
sw4376B-ms98-a-0003,7.534625,7.704625,many,I,sv,u-2-3
sw4376B-ms98-a-0003,7.704625,8.034625,problems,I,sv,u-2-3
sw4376B-ms98-a-0003,8.034625,8.174625,as,I,sv,u-2-3
sw4376B-ms98-a-0003,8.174625,8.354625,they've,I,sv,u-2-3
sw4376B-ms98-a-0003,8.354625,8.757250,got,I,sv,u-2-3
sw4376B-ms98-a-0005,10.221625,10.666000,right,B,na,u-4-1
sw4376B-ms98-a-0005,10.781625,11.024125,no,B,nn,u-4-2
sw4376B-ms98-a-0005,11.299125,11.684375,no,B,nn^r,u-4-3
sw4376B-ms98-a-0005,11.891500,12.001625,for,B,sv,u-4-4
sw4376B-ms98-a-0005,12.001625,12.421625,major,I,sv,u-4-4
sw4376B-ms98-a-0005,12.421625,12.851625,things,I,sv,u-4-4
sw4376B-ms98-a-0005,12.851625,13.167125,like,I,sv,u-4-4
sw4376B-ms98-a-0006,13.824250,14.453500,premeditated,I,sv,u-4-4
sw4376B-ms98-a-0006,14.453500,14.879625,murder,I,sv,u-4-4
sw4376B-ms98-a-0006,14.879625,15.329625,mass,I,sv,u-4-4
sw4376B-ms98-a-0006,15.329625,15.959625,murders,I,sv,u-4-4
sw4376B-ms98-a-0006,16.549625,16.869625,uh,I,sv,u-4-4
sw4376B-ms98-a-0006,17.259625,17.359625,you,I,sv,u-4-4
sw4376B-ms98-a-0006,17.359625,17.479625,know,I,sv,u-4-4
sw4376B-ms98-a-0006,17.479625,17.679625,that,I,sv,u-4-4
sw4376B-ms98-a-0006,17.679625,17.939625,type,I,sv,u-4-4
sw4376B-ms98-a-0006,17.939625,17.999625,of,I,sv,u-4-4
sw4376B-ms98-a-0006,17.999625,18.379625,thing,I,sv,u-4-4
sw4376B-ms98-a-0006,18.379625,18.449625,i,B,sv,u-4-5
sw4376B-ms98-a-0006,18.449625,18.619625,don't,I,sv,u-4-5
sw4376B-ms98-a-0006,18.619625,18.759625,think,I,sv,u-4-5
sw4376B-ms98-a-0006,18.759625,18.819625,it,I,sv,u-4-5
sw4376B-ms98-a-0006,18.819625,18.969625,should,I,sv,u-4-5
sw4376B-ms98-a-0006,18.969625,19.169625,just,I,sv,u-4-5
sw4376B-ms98-a-0006,19.169625,19.299625,be,I,sv,u-4-5
sw4376B-ms98-a-0006,19.299625,19.739625,used,I,sv,u-4-5
sw4376B-ms98-a-0007,20.913500,21.701625,loosely,I,sv,u-4-5
sw4376B-ms98-a-0008,22.480500,22.702000,yeah,O,,
sw4376B-ms98-a-0010,25.269125,25.593125,well,B,nd,u-6-1
sw4376B-ms98-a-0012,30.021500,30.553625,yes,B,ny,u-8-1
sw4376B-ms98-a-0012,30.553625,30.781500,ye[ah]-,O,,
sw4376B-ms98-a-0012,30.781500,31.271500,prevent,B,sv,u-8-3
sw4376B-ms98-a-0012,31.271500,31.481500,these,I,sv,u-8-3
sw4376B-ms98-a-0012,31.481500,31.781500,people,I,sv,u-8-3
sw4376B-ms98-a-0012,31.781500,31.961500,from,I,sv,u-8-3
sw4376B-ms98-a-0012,31.961500,32.191500,ever,I,sv,u-8-3
sw4376B-ms98-a-0012,32.191500,32.471500,getting,I,sv,u-8-3
sw4376B-ms98-a-0012,32.471500,32.581500,out,I,sv,u-8-3
sw4376B-ms98-a-0012,32.581500,32.761500,on,I,sv,u-8-3
sw4376B-ms98-a-0012,32.761500,32.851500,the,I,sv,u-8-3
sw4376B-ms98-a-0012,32.851500,33.691500,streets,O,,
sw4376B-ms98-a-0012,33.941500,34.378500,by,B,+,u-10-1
sw4376B-ms98-a-0012,34.378500,34.544250,you,I,+,u-10-1
sw4376B-ms98-a-0012,34.544250,34.811500,know,I,+,u-10-1
sw4376B-ms98-a-0012,34.811500,35.101500,some,I,+,u-10-1
sw4376B-ms98-a-0012,35.101500,36.069625,technicality,I,+,u-10-1
sw4376B-ms98-a-0012,36.629375,36.881500,and,B,sv,u-10-2
sw4376B-ms98-a-0012,36.881500,36.981500,they,I,sv,u-10-2
sw4376B-ms98-a-0012,36.981500,37.151500,go,I,sv,u-10-2
sw4376B-ms98-a-0012,37.151500,37.341500,down,I,sv,u-10-2
sw4376B-ms98-a-0012,37.341500,37.421500,the,I,sv,u-10-2
sw4376B-ms98-a-0012,37.421500,37.701500,line,I,sv,u-10-2
sw4376B-ms98-a-0012,37.701500,37.991500,ten,I,sv,u-10-2
sw4376B-ms98-a-0012,37.991500,38.351500,years,I,sv,u-10-2
sw4376B-ms98-a-0012,38.351500,38.461500,and,B,sv,u-10-3
sw4376B-ms98-a-0012,38.461500,38.601500,then,I,sv,u-10-3
sw4376B-ms98-a-0012,38.601500,38.711500,on,I,sv,u-10-3
sw4376B-ms98-a-0012,38.711500,38.911500,some,I,sv,u-10-3
sw4376B-ms98-a-0012,38.911500,39.071500,little,I,sv,u-10-3
sw4376B-ms98-a-0012,39.071500,39.651500,technicality,I,sv,u-10-3
sw4376B-ms98-a-0012,39.651500,39.761500,they,I,sv,u-10-3
sw4376B-ms98-a-0012,39.761500,39.911500,get,I,sv,u-10-3
sw4376B-ms98-a-0012,39.911500,40.031500,out,I,sv,u-10-3
sw4376B-ms98-a-0012,40.031500,40.121500,and,I,sv,u-10-3
sw4376B-ms98-a-0012,40.121500,40.211500,they're,I,sv,u-10-3
sw4376B-ms98-a-0012,40.211500,40.291500,on,I,sv,u-10-3
sw4376B-ms98-a-0012,40.291500,40.351500,the,I,sv,u-10-3
sw4376B-ms98-a-0012,40.351500,40.721500,streets,I,sv,u-10-3
sw4376B-ms98-a-0012,40.721500,40.951500,again,I,sv,u-10-3
sw4376B-ms98-a-0012,40.951500,41.124500,doing,I,sv,u-10-3
sw4376B-ms98-a-0012,41.124500,41.188625,the,I,sv,u-10-3
sw4376B-ms98-a-0012,41.188625,41.451500,same,I,sv,u-10-3
sw4376B-ms98-a-0012,41.451500,41.612500,they,I,sv,u-10-3
sw4376B-ms98-a-0012,41.612500,41.725500,they,I,sv,u-10-3
sw4376B-ms98-a-0012,41.725500,41.861500,did,I,sv,u-10-3
sw4376B-ms98-a-0012,41.861500,42.510000,before,I,sv,u-10-3
sw4376B-ms98-a-0013,43.675500,44.015500,and,B,sv,u-12-1
sw4376B-ms98-a-0013,44.015500,44.085500,you,I,sv,u-12-1
sw4376B-ms98-a-0013,44.085500,44.295500,know,I,sv,u-12-1
sw4376B-ms98-a-0013,44.295500,44.415500,you,I,sv,u-12-1
sw4376B-ms98-a-0013,44.415500,44.515500,know,I,sv,u-12-1
sw4376B-ms98-a-0013,44.515500,44.695500,that's,I,sv,u-12-1
sw4376B-ms98-a-0013,44.695500,45.064875,about,I,sv,u-12-1
sw4376B-ms98-a-0013,45.599750,45.675500,the,I,sv,u-12-1
sw4376B-ms98-a-0013,45.675500,45.945500,only,I,sv,u-12-1
sw4376B-ms98-a-0013,45.945500,46.115500,thing,I,sv,u-12-1
sw4376B-ms98-a-0013,46.115500,46.235500,and,O,,
sw4376B-ms98-a-0013,46.235500,46.405500,like,B,sv,u-12-2
sw4376B-ms98-a-0013,46.405500,46.725500,for,I,sv,u-12-2
sw4376B-ms98-a-0013,46.725500,47.005750,petty,I,sv,u-12-2
sw4376B-ms98-a-0013,47.005750,47.201625,for,I,sv,u-12-2
sw4376B-ms98-a-0013,47.201625,47.785500,theft,I,sv,u-12-2
sw4376B-ms98-a-0013,47.785500,48.083750,and,I,sv,u-12-2
sw4376B-ms98-a-0013,48.524500,48.745500,and,I,sv,u-12-2
sw4376B-ms98-a-0013,48.745500,49.035500,stuff,I,sv,u-12-2
sw4376B-ms98-a-0013,49.035500,49.245500,like,I,sv,u-12-2
sw4376B-ms98-a-0013,49.245500,49.605500,that,I,sv,u-12-2
sw4376B-ms98-a-0013,49.605500,49.775500,or,I,sv,u-12-2
sw4376B-ms98-a-0013,50.187750,51.384500,manslaughter,I,sv,u-12-2
sw4376B-ms98-a-0013,52.031875,52.155500,you,I,sv,u-12-2
sw4376B-ms98-a-0013,52.155500,52.235500,know,I,sv,u-12-2
sw4376B-ms98-a-0013,52.235500,52.275500,i,B,sv,u-12-3
sw4376B-ms98-a-0013,52.275500,52.415500,don't,I,sv,u-12-3
sw4376B-ms98-a-0013,52.415500,52.565500,think,I,sv,u-12-3
sw4376B-ms98-a-0013,52.565500,52.675500,they,I,sv,u-12-3
sw4376B-ms98-a-0013,52.675500,52.849750,should,I,sv,u-12-3
sw4376B-ms98-a-0013,52.932625,53.101750,do,I,sv,u-12-3
sw4376B-ms98-a-0013,53.101750,53.249375,tha[t]-,O,,
sw4376B-ms98-a-0015,58.893750,59.001875,oh,B,sv,u-14-1
sw4376B-ms98-a-0015,59.001875,59.203250,we[ll]-,I,sv,u-14-1
sw4376B-ms98-a-0015,59.203250,59.626750,well,I,sv,u-14-1
sw4376B-ms98-a-0015,59.713375,59.813750,i,I,sv,u-14-1
sw4376B-ms98-a-0015,59.813750,60.073750,guess,I,sv,u-14-1
sw4376B-ms98-a-0015,60.073750,60.203750,if,B,+,u-16-1
sw4376B-ms98-a-0015,60.203750,60.303750,i,I,+,u-16-1
sw4376B-ms98-a-0015,60.303750,60.473750,if,I,+,u-16-1
sw4376B-ms98-a-0015,60.473750,60.563750,it,I,+,u-16-1
sw4376B-ms98-a-0015,60.563750,60.703750,was,I,+,u-16-1
sw4376B-ms98-a-0015,60.703750,61.083750,someone,I,+,u-16-1
sw4376B-ms98-a-0015,61.083750,61.243750,in,I,+,u-16-1
sw4376B-ms98-a-0015,61.243750,61.403750,my,I,+,u-16-1
sw4376B-ms98-a-0015,61.403750,61.713750,family,I,+,u-16-1
sw4376B-ms98-a-0015,61.713750,61.823750,i'd,I,+,u-16-1
sw4376B-ms98-a-0015,61.823750,62.173750,probably,I,+,u-16-1
sw4376B-ms98-a-0015,62.173750,62.413750,feel,I,+,u-16-1
sw4376B-ms98-a-0015,62.413750,62.603750,that,I,+,u-16-1
sw4376B-ms98-a-0015,62.603750,62.843750,way,I,+,u-16-1
sw4376B-ms98-a-0016,63.698750,63.778750,you,B,sd,u-16-2
sw4376B-ms98-a-0016,63.778750,63.888750,know,I,sd,u-16-2
sw4376B-ms98-a-0016,63.888750,64.008750,i've,I,sd,u-16-2
sw4376B-ms98-a-0016,64.008750,64.318750,never,I,sd,u-16-2
sw4376B-ms98-a-0016,64.318750,64.528750,had,I,sd,u-16-2
sw4376B-ms98-a-0016,64.528750,64.838750,anybody,I,sd,u-16-2
sw4376B-ms98-a-0016,64.838750,64.928750,in,I,sd,u-16-2
sw4376B-ms98-a-0016,64.928750,65.028750,my,I,sd,u-16-2
sw4376B-ms98-a-0016,65.028750,65.878750,immediate,I,sd,u-16-2
sw4376B-ms98-a-0016,65.878750,66.446875,family,I,sd,u-16-2
sw4376B-ms98-a-0016,67.068375,67.382625,uh,I,sd,u-16-2
sw4376B-ms98-a-0016,67.638750,68.086000,murdered,I,sd,u-16-2
sw4376B-ms98-a-0016,68.534250,68.778750,and,B,sd,u-16-3
sw4376B-ms98-a-0016,68.778750,68.978750,so,I,sd,u-16-3
sw4376B-ms98-a-0016,68.978750,69.078750,i,I,sd,u-16-3
sw4376B-ms98-a-0016,69.078750,69.348750,really,I,sd,u-16-3
sw4376B-ms98-a-0016,69.348750,69.598750,wouldn't,I,sd,u-16-3
sw4376B-ms98-a-0016,69.598750,69.938750,know,I,sd,u-16-3
sw4376B-ms98-a-0016,69.938750,70.231375,but,B,sd,u-16-4
sw4376B-ms98-a-0016,70.585500,70.678750,but,I,sd,u-16-4
sw4376B-ms98-a-0016,70.678750,70.738750,i,I,sd,u-16-4
sw4376B-ms98-a-0016,70.738750,70.948750,feel,I,sd,u-16-4
sw4376B-ms98-a-0016,70.948750,71.128750,like,I,sd,u-16-4
sw4376B-ms98-a-0016,71.128750,71.278750,if,I,sd,u-16-4
sw4376B-ms98-a-0016,71.278750,71.358750,i,I,sd,u-16-4
sw4376B-ms98-a-0016,71.358750,71.678750,did,I,sd,u-16-4
sw4376B-ms98-a-0016,71.678750,71.758750,i,I,sd,u-16-4
sw4376B-ms98-a-0016,71.758750,72.138750,probably,I,sd,u-16-4
sw4376B-ms98-a-0016,72.138750,72.288750,would,I,sd,u-16-4
sw4376B-ms98-a-0016,72.288750,72.478750,feel,I,sd,u-16-4
sw4376B-ms98-a-0016,72.478750,72.618750,that,I,sd,u-16-4
sw4376B-ms98-a-0016,72.618750,72.862750,way,I,sd,u-16-4
sw4376B-ms98-a-0018,90.689250,91.019250,um-hum,B,b,u-18-1
sw4376B-ms98-a-0020,98.702125,98.991125,right,B,b,u-20-1
sw4376B-ms98-a-0022,102.213875,102.389000,well,B,ba,u-22-1
sw4376B-ms98-a-0022,102.389000,102.512250,that's,I,ba,u-22-1
sw4376B-ms98-a-0022,102.512250,102.722250,true,I,ba,u-22-1
sw4376B-ms98-a-0024,120.130250,120.530250,besides,B,^2,u-24-1
sw4376B-ms98-a-0024,120.530250,120.759875,him,I,^2,u-24-1
sw4376B-ms98-a-0026,124.316875,124.896875,okay,B,b,u-26-1
sw4376B-ms98-a-0028,142.675125,143.281500,[laughter],O,,
sw4376B-ms98-a-0029,144.431250,144.581250,his,B,^2,u-30-1
sw4376B-ms98-a-0029,144.581250,144.781250,life,I,^2,u-30-1
sw4376B-ms98-a-0029,144.781250,144.961250,isn't,I,^2,u-30-1
sw4376B-ms98-a-0029,144.961250,145.181250,worth,I,^2,u-30-1
sw4376B-ms98-a-0029,145.181250,145.391250,very,I,^2,u-30-1
sw4376B-ms98-a-0029,145.391250,145.681250,much,I,^2,u-30-1
sw4376B-ms98-a-0029,145.681250,145.971250,then,I,^2,u-30-1
sw4376B-ms98-a-0029,145.971250,147.383750,[laughter],O,,
sw4376B-ms98-a-0031,198.216750,198.540125,right,B,b,u-32-1
sw4376B-ms98-a-0033,205.583625,206.200625,potential,B,b^m,u-34-1
sw4376B-ms98-a-0034,207.006250,207.066250,i,B,sv,u-34-2
sw4376B-ms98-a-0034,207.066250,207.166250,mean,I,sv,u-34-2
sw4376B-ms98-a-0034,207.166250,207.466250,that's,I,sv,u-34-2
sw4376B-ms98-a-0034,207.466250,207.567625,th[e]-,I,sv,u-34-2
sw4376B-ms98-a-0034,207.872750,208.076250,that's,I,sv,u-34-2
sw4376B-ms98-a-0034,208.076250,208.136250,the,I,sv,u-34-2
sw4376B-ms98-a-0034,208.136250,208.336250,key,I,sv,u-34-2
sw4376B-ms98-a-0034,208.336250,208.536250,right,I,sv,u-34-2
sw4376B-ms98-a-0034,208.536250,208.776250,there,I,sv,u-34-2
sw4376B-ms98-a-0034,208.886250,209.466250,potential,I,sv,u-34-2
sw4376B-ms98-a-0035,209.916875,210.034125,now,B,sv,u-36-1
sw4376B-ms98-a-0035,210.034125,210.128500,are,I,sv,u-36-1
sw4376B-ms98-a-0035,210.128500,210.259125,they,I,sv,u-36-1
sw4376B-ms98-a-0035,210.428875,210.651000,are,I,sv,u-36-1
sw4376B-ms98-a-0035,210.651000,210.821250,they,I,sv,u-36-1
sw4376B-ms98-a-0035,211.350625,212.198500,rehabilitative,I,sv,u-36-1
sw4376B-ms98-a-0035,212.198500,212.479250,or,I,sv,u-36-1
sw4376B-ms98-a-0035,212.479250,212.671375,or,I,sv,u-36-1
sw4376B-ms98-a-0035,212.671375,213.224375,not,I,sv,u-36-1
sw4376B-ms98-a-0036,213.878125,214.040375,huh,O,,
sw4376B-ms98-a-0038,219.787625,220.177625,um-hum,B,b,u-38-1
sw4376B-ms98-a-0040,235.473625,235.745000,um-hum,O,,
sw4376B-ms98-a-0042,246.632750,246.806125,i,B,ba,u-40-1
sw4376B-ms98-a-0042,246.806125,246.910125,can,I,ba,u-40-1
sw4376B-ms98-a-0042,246.910125,247.478750,imagine,I,ba,u-40-1
sw4376B-ms98-a-0044,259.493375,259.973625,yes,B,ba,u-42-1
sw4376B-ms98-a-0044,260.398750,260.550750,yeah,O,,
sw4376B-ms98-a-0046,262.972500,263.092500,was,B,qy,u-44-1
sw4376B-ms98-a-0046,263.092500,263.172500,he,I,qy,u-44-1
sw4376B-ms98-a-0046,263.172500,263.382500,mur[dered]-,O,,
sw4376B-ms98-a-0046,263.382500,263.562500,did,B,qy,u-44-2
sw4376B-ms98-a-0046,263.562500,263.652500,they,I,qy,u-44-2
sw4376B-ms98-a-0046,263.652500,263.982500,find,I,qy,u-44-2
sw4376B-ms98-a-0046,263.982500,264.052500,ou[t]-,I,qy,u-44-2
sw4376B-ms98-a-0046,264.052500,264.192500,who,I,qy,u-44-2
sw4376B-ms98-a-0046,264.192500,264.442500,killed,I,qy,u-44-2
sw4376B-ms98-a-0046,264.442500,264.550750,him,I,qy,u-44-2
sw4376B-ms98-a-0047,265.448750,265.609000,hm,O,,
sw4376B-ms98-a-0049,269.676625,269.805375,so,B,qy^d,u-46-1
sw4376B-ms98-a-0049,269.805375,269.877125,it,I,qy^d,u-46-1
sw4376B-ms98-a-0049,269.877125,270.127125,hasn't,I,qy^d,u-46-1
sw4376B-ms98-a-0049,270.127125,270.237125,been,I,qy^d,u-46-1
sw4376B-ms98-a-0049,270.237125,270.297125,a,I,qy^d,u-46-1
sw4376B-ms98-a-0049,270.297125,270.507125,long,I,qy^d,u-46-1
sw4376B-ms98-a-0049,270.507125,270.737125,time,I,qy^d,u-46-1
sw4376B-ms98-a-0049,270.737125,270.966250,ago,I,qy^d,u-46-1
sw4376B-ms98-a-0049,271.124500,271.267125,just,B,qy^d,u-46-2
sw4376B-ms98-a-0049,271.267125,271.628125,recently,I,qy^d,u-46-2
sw4376B-ms98-a-0051,280.058750,280.682625,[laughter],O,,
sw4376B-ms98-a-0052,281.597750,281.845250,yeah,B,b,u-48-1
sw4376B-ms98-a-0053,282.737500,282.957500,yeah,B,b^r,u-48-2
sw4376B-ms98-a-0053,282.957500,283.106000,that,B,sv,u-48-3
sw4376B-ms98-a-0053,283.106000,283.520250,appeals,I,sv,u-48-3
sw4376B-ms98-a-0053,283.520250,284.037500,process,I,sv,u-48-3
sw4376B-ms98-a-0053,284.037500,284.077500,i,I,sv,u-48-3
sw4376B-ms98-a-0053,284.077500,284.297500,mean,I,sv,u-48-3
sw4376B-ms98-a-0053,284.297500,284.517500,it's,I,sv,u-48-3
sw4376B-ms98-a-0053,284.517500,284.722875,what,I,sv,u-48-3
sw4376B-ms98-a-0053,284.824625,284.967500,you,I,sv,u-48-3
sw4376B-ms98-a-0053,284.967500,285.297500,know,I,sv,u-48-3
sw4376B-ms98-a-0053,285.297500,285.770625,really,I,sv,u-48-3
sw4376B-ms98-a-0054,286.462875,286.552875,you,I,sv,u-48-3
sw4376B-ms98-a-0054,286.552875,286.652875,know,I,sv,u-48-3
sw4376B-ms98-a-0054,286.652875,286.832875,just,I,sv,u-48-3
sw4376B-ms98-a-0054,286.832875,287.212875,drags,I,sv,u-48-3
sw4376B-ms98-a-0054,287.212875,287.382875,out,I,sv,u-48-3
sw4376B-ms98-a-0054,287.382875,287.512875,and,I,sv,u-48-3
sw4376B-ms98-a-0054,287.512875,287.642875,out,I,sv,u-48-3
sw4376B-ms98-a-0054,287.642875,287.760375,and,I,sv,u-48-3
sw4376B-ms98-a-0054,287.760375,287.993875,out,I,sv,u-48-3
sw4376B-ms98-a-0054,287.993875,288.202875,my,B,sd,u-48-4
sw4376B-ms98-a-0054,288.202875,289.102875,brother-in-law,I,sd,u-48-4
sw4376B-ms98-a-0054,289.102875,289.312875,here,I,sd,u-48-4
sw4376B-ms98-a-0054,289.312875,289.454250,in,I,sd,u-48-4
sw4376B-ms98-a-0054,289.454250,289.980875,Texas,I,sd,u-48-4
sw4376B-ms98-a-0055,290.463375,290.820625,his,I,sd,u-48-4
sw4376B-ms98-a-0055,290.931000,291.027000,by,I,sd,u-48-4
sw4376B-ms98-a-0055,291.027000,291.568625,marriage,I,sd,u-48-4
sw4376B-ms98-a-0055,291.666625,291.787000,my,I,sd,u-48-4
sw4376B-ms98-a-0055,291.787000,292.337000,sister's,I,sd,u-48-4
sw4376B-ms98-a-0055,292.337000,292.467000,hu[sband]-,I,sd,u-48-4
sw4376B-ms98-a-0055,292.467000,292.845375,husband,I,sd,u-48-4
sw4376B-ms98-a-0056,293.273750,293.646125,his,I,sd,u-48-4
sw4376B-ms98-a-0056,293.646125,294.181250,sister,I,sd,u-48-4
sw4376B-ms98-a-0056,294.324375,294.796125,was,I,sd,u-48-4
sw4376B-ms98-a-0056,294.796125,295.306125,murdered,I,sd,u-48-4
sw4376B-ms98-a-0056,295.306125,295.516125,down,I,sd,u-48-4
sw4376B-ms98-a-0056,295.516125,295.746125,here,I,sd,u-48-4
sw4376B-ms98-a-0056,295.746125,296.166125,by,I,sd,u-48-4
sw4376B-ms98-a-0056,296.166125,296.216125,a,I,sd,u-48-4
sw4376B-ms98-a-0056,296.216125,296.715375,guy,I,sd,u-48-4
sw4376B-ms98-a-0056,296.715375,296.956500,in,I,sd,u-48-4
sw4376B-ms98-a-0056,296.956500,297.199625,in,I,sd,u-48-4
sw4376B-ms98-a-0056,297.199625,297.356125,well,I,sd,u-48-4
sw4376B-ms98-a-0056,297.356125,297.686125,actually,I,sd,u-48-4
sw4376B-ms98-a-0056,297.686125,297.796125,in,I,sd,u-48-4
sw4376B-ms98-a-0056,297.796125,298.286500,Houston,I,sd,u-48-4
sw4376B-ms98-a-0057,298.970500,299.400500,and,B,%,u-48-5
sw4376B-ms98-a-0057,299.400500,299.575750,uh,I,%,u-48-5
sw4376B-ms98-a-0057,299.963875,300.097875,he,I,%,u-48-5
sw4376B-ms98-a-0057,300.097875,300.156000,wou[ld]-,O,,
