sw4679B-ms98-a-0002,1.168125,1.698875,okay,B,aa,u-2-1
sw4679B-ms98-a-0006,23.791000,24.401875,sometimes,I,sv,u-2-4
sw4679B-ms98-a-0006,24.401875,24.541875,it's,I,sv,u-2-4
sw4679B-ms98-a-0006,24.541875,24.811875,hard,I,sv,u-2-4
sw4679B-ms98-a-0006,24.811875,24.891875,to,I,sv,u-2-4
sw4679B-ms98-a-0006,24.891875,25.071875,get,I,sv,u-2-4
sw4679B-ms98-a-0006,25.071875,25.341875,all,I,sv,u-2-4
sw4679B-ms98-a-0006,25.341875,25.441875,the,I,sv,u-2-4
sw4679B-ms98-a-0006,25.441875,25.991875,facts,I,sv,u-2-4
sw4679B-ms98-a-0006,26.171875,26.311875,and,I,sv,u-2-4
sw4679B-ms98-a-0006,26.311875,26.381875,to,I,sv,u-2-4
sw4679B-ms98-a-0006,26.381875,26.731875,prove,I,sv,u-2-4
sw4679B-ms98-a-0006,26.731875,26.831875,a,I,sv,u-2-4
sw4679B-ms98-a-0006,26.831875,27.311875,person,I,sv,u-2-4
sw4679B-ms98-a-0006,27.311875,27.810500,innocent,I,sv,u-2-4
sw4679B-ms98-a-0007,29.050625,29.240250,i,I,sv,u-2-4
sw4679B-ms98-a-0007,29.240250,29.423375,mean,I,sv,u-2-4
sw4679B-ms98-a-0007,29.423375,29.831125,prove,I,sv,u-2-4
sw4679B-ms98-a-0007,29.831125,29.921500,a,I,sv,u-2-4
sw4679B-ms98-a-0007,29.921500,30.240625,person,I,sv,u-2-4
sw4679B-ms98-a-0007,30.240625,30.877625,guilty,I,sv,u-2-4
sw4679B-ms98-a-0007,31.276875,31.790625,if,I,sv,u-2-4
sw4679B-ms98-a-0007,32.010625,32.250625,you,I,sv,u-2-4
sw4679B-ms98-a-0007,32.250625,32.530625,don't,I,sv,u-2-4
sw4679B-ms98-a-0007,32.530625,32.830625,really,I,sv,u-2-4
sw4679B-ms98-a-0007,32.830625,33.400625,know,I,sv,u-2-4
sw4679B-ms98-a-0007,33.400625,33.560625,or,I,sv,u-2-4
sw4679B-ms98-a-0007,33.560625,33.730625,you,I,sv,u-2-4
sw4679B-ms98-a-0007,33.730625,33.980625,don't,I,sv,u-2-4
sw4679B-ms98-a-0007,33.980625,34.220625,really,I,sv,u-2-4
sw4679B-ms98-a-0007,34.220625,34.420000,have,I,sv,u-2-4
sw4679B-ms98-a-0007,34.420000,34.499125,a,I,sv,u-2-4
sw4679B-ms98-a-0007,34.499125,35.370625,eyewitness,I,sv,u-2-4
sw4679B-ms98-a-0008,36.161000,36.331000,and,B,qh,u-2-5
sw4679B-ms98-a-0008,36.331000,36.511000,how,I,qh,u-2-5
sw4679B-ms98-a-0008,36.511000,36.961000,can,I,qh,u-2-5
sw4679B-ms98-a-0008,36.961000,37.269000,you,I,qh,u-2-5
sw4679B-ms98-a-0008,37.389625,37.801000,convict,I,qh,u-2-5
sw4679B-ms98-a-0008,37.801000,38.291000,somebody,I,qh,u-2-5
sw4679B-ms98-a-0008,38.291000,38.741000,on,I,qh,u-2-5
sw4679B-ms98-a-0008,38.741000,39.511000,circumstantial,I,qh,u-2-5
sw4679B-ms98-a-0008,39.511000,40.811000,evidence,I,qh,u-2-5
sw4679B-ms98-a-0008,40.811000,40.891000,is,I,qh,u-2-5
sw4679B-ms98-a-0008,40.891000,41.371000,beyond,I,qh,u-2-5
sw4679B-ms98-a-0008,41.371000,41.631000,me,I,qh,u-2-5
sw4679B-ms98-a-0008,41.631000,41.731000,i,B,h,u-2-6
sw4679B-ms98-a-0008,41.731000,41.951000,don't,I,h,u-2-6
sw4679B-ms98-a-0008,41.951000,42.287500,know,I,h,u-2-6
sw4679B-ms98-a-0010,52.151875,52.280500,i,B,na,u-4-1
sw4679B-ms98-a-0010,52.280500,52.520500,think,I,na,u-4-1
sw4679B-ms98-a-0010,52.520500,53.020500,so,I,na,u-4-1
sw4679B-ms98-a-0012,59.665750,60.051125,um-hum,B,b,u-6-1
sw4679B-ms98-a-0014,70.376250,70.910750,right,B,b,u-8-1
sw4679B-ms98-a-0016,77.718250,78.256500,um-hum,B,b,u-10-1
sw4679B-ms98-a-0018,91.475625,91.663375,you,B,qy,u-12-1
sw4679B-ms98-a-0018,91.663375,91.884625,think,I,qy,u-12-1
sw4679B-ms98-a-0018,91.884625,92.034625,you,I,qy,u-12-1
sw4679B-ms98-a-0018,92.034625,92.374625,prefer,I,qy,u-12-1
sw4679B-ms98-a-0018,92.374625,92.494625,the,I,qy,u-12-1
sw4679B-ms98-a-0018,92.494625,92.893000,jury,I,qy,u-12-1
sw4679B-ms98-a-0018,93.348750,93.424625,you,B,qy,u-12-2
sw4679B-ms98-a-0018,93.424625,93.644625,think,I,qy,u-12-2
sw4679B-ms98-a-0018,93.644625,93.744625,your,I,qy,u-12-2
sw4679B-ms98-a-0018,93.744625,94.284625,chances,I,qy,u-12-2
sw4679B-ms98-a-0018,94.284625,94.374625,are,I,qy,u-12-2
sw4679B-ms98-a-0018,94.374625,94.837750,better,I,qy,u-12-2
sw4679B-ms98-a-0020,111.285875,111.600375,well,B,aa,u-14-1
sw4679B-ms98-a-0020,111.600375,111.772750,that's,I,aa,u-14-1
sw4679B-ms98-a-0020,111.772750,112.195500,true,I,aa,u-14-1
sw4679B-ms98-a-0022,137.940625,138.419375,um-hum,B,b,u-16-1
sw4679B-ms98-a-0024,143.804375,144.265250,well,B,sv,u-18-1
sw4679B-ms98-a-0024,144.502625,144.709000,so[metimes]-,I,sv,u-18-1
sw4679B-ms98-a-0024,144.709000,145.259000,sometimes,I,sv,u-18-1
sw4679B-ms98-a-0024,145.259000,145.329000,the,I,sv,u-18-1
sw4679B-ms98-a-0024,145.329000,145.909000,sentencing,I,sv,u-18-1
sw4679B-ms98-a-0024,145.909000,146.009000,is,I,sv,u-18-1
sw4679B-ms98-a-0024,146.009000,146.359000,still,I,sv,u-18-1
sw4679B-ms98-a-0024,146.359000,146.565250,is,I,sv,u-18-1
sw4679B-ms98-a-0024,146.565250,146.810000,not,I,sv,u-18-1
sw4679B-ms98-a-0024,146.810000,147.439000,fair,I,sv,u-18-1
sw4679B-ms98-a-0025,148.201125,148.322375,i,B,sv,u-18-2
sw4679B-ms98-a-0025,148.322375,148.855625,mean,I,sv,u-18-2
sw4679B-ms98-a-0025,148.855625,149.305625,even,I,sv,u-18-2
sw4679B-ms98-a-0025,149.305625,149.678125,if,I,sv,u-18-2
sw4679B-ms98-a-0025,149.900375,150.135625,well,I,sv,u-18-2
sw4679B-ms98-a-0025,150.135625,150.225625,the,I,sv,u-18-2
sw4679B-ms98-a-0025,150.225625,150.715625,jury,I,sv,u-18-2
sw4679B-ms98-a-0025,150.715625,150.815625,i,I,sv,u-18-2
sw4679B-ms98-a-0025,150.815625,151.075625,guess,I,sv,u-18-2
sw4679B-ms98-a-0025,151.075625,151.185625,they,I,sv,u-18-2
sw4679B-ms98-a-0025,151.185625,151.405625,do,I,sv,u-18-2
sw4679B-ms98-a-0025,151.405625,152.065625,decide,I,sv,u-18-2
sw4679B-ms98-a-0025,152.065625,152.395625,that,I,sv,u-18-2
sw4679B-ms98-a-0025,152.395625,152.625625,but,B,sd,u-18-3
sw4679B-ms98-a-0025,153.345625,153.445625,but,I,sd,u-18-3
sw4679B-ms98-a-0025,153.445625,153.575625,i'm,I,sd,u-18-3
sw4679B-ms98-a-0025,153.575625,153.835625,like,I,sd,u-18-3
sw4679B-ms98-a-0025,153.835625,153.995625,you,I,sd,u-18-3
sw4679B-ms98-a-0025,153.995625,154.105625,in,B,%,u-18-4
sw4679B-ms98-a-0025,154.105625,154.175625,a,I,%,u-18-4
sw4679B-ms98-a-0025,154.175625,154.595625,case,I,%,u-18-4
sw4679B-ms98-a-0025,154.595625,154.845625,like,I,%,u-18-4
sw4679B-ms98-a-0025,154.845625,155.245625,that,I,%,u-18-4
sw4679B-ms98-a-0025,155.245625,155.655625,most,I,%,u-18-4
sw4679B-ms98-a-0025,155.655625,155.985625,time,I,%,u-18-4
sw4679B-ms98-a-0025,155.985625,156.305625,its,I,%,u-18-4
sw4679B-ms98-a-0026,157.132250,157.326750,i,B,h,u-18-5
sw4679B-ms98-a-0026,157.326750,157.497125,don't,I,h,u-18-5
sw4679B-ms98-a-0026,157.497125,157.612250,know,I,h,u-18-5
sw4679B-ms98-a-0026,157.612250,157.802250,maybe,B,sv,u-18-6
sw4679B-ms98-a-0026,157.802250,158.052250,i'm,I,sv,u-18-6
sw4679B-ms98-a-0026,158.052250,158.448875,[laughter-too],I,sv,u-18-6
sw4679B-ms98-a-0026,158.588250,158.952125,too,I,sv,u-18-6
sw4679B-ms98-a-0026,158.952125,159.397875,uh,I,sv,u-18-6
sw4679B-ms98-a-0026,159.514625,160.132250,uh,I,sv,u-18-6
sw4679B-ms98-a-0027,161.625625,162.295625,conservative,I,sv,u-18-6
sw4679B-ms98-a-0027,162.295625,162.442625,when,I,sv,u-18-6
sw4679B-ms98-a-0027,162.442625,162.522625,it,I,sv,u-18-6
sw4679B-ms98-a-0027,162.522625,162.812625,come,I,sv,u-18-6
sw4679B-ms98-a-0027,162.812625,162.972625,to,I,sv,u-18-6
sw4679B-ms98-a-0027,162.972625,163.299250,that,I,sv,u-18-6
sw4679B-ms98-a-0027,163.431125,163.572625,the,B,sv,u-18-7
sw4679B-ms98-a-0027,163.572625,163.722625,the,I,sv,u-18-7
sw4679B-ms98-a-0027,163.722625,164.432625,sentencing,I,sv,u-18-7
sw4679B-ms98-a-0027,164.432625,164.743000,is,I,sv,u-18-7
sw4679B-ms98-a-0027,164.852250,165.172625,really,I,sv,u-18-7
sw4679B-ms98-a-0027,165.172625,165.826875,light,I,sv,u-18-7
sw4679B-ms98-a-0027,166.591500,167.052625,compared,I,sv,u-18-7
sw4679B-ms98-a-0027,167.052625,167.182625,to,I,sv,u-18-7
sw4679B-ms98-a-0027,167.182625,167.432625,what,I,sv,u-18-7
sw4679B-ms98-a-0027,167.432625,167.572625,i,I,sv,u-18-7
sw4679B-ms98-a-0027,167.572625,167.822625,think,I,sv,u-18-7
sw4679B-ms98-a-0027,167.822625,167.942625,they,I,sv,u-18-7
sw4679B-ms98-a-0027,167.942625,168.262625,should,I,sv,u-18-7
sw4679B-ms98-a-0027,168.262625,168.352625,be,I,sv,u-18-7
sw4679B-ms98-a-0027,168.352625,168.482625,in,I,sv,u-18-7
sw4679B-ms98-a-0027,168.482625,168.542625,a,I,sv,u-18-7
sw4679B-ms98-a-0027,168.542625,168.772625,lot,I,sv,u-18-7
sw4679B-ms98-a-0027,168.772625,168.832625,of,I,sv,u-18-7
sw4679B-ms98-a-0027,168.832625,169.544875,cases,I,sv,u-18-7
sw4679B-ms98-a-0028,170.502500,170.640875,you,B,+,u-20-1
sw4679B-ms98-a-0028,170.640875,170.958750,know,I,+,u-20-1
sw4679B-ms98-a-0028,171.294000,171.760875,uh,I,+,u-20-1
sw4679B-ms98-a-0030,183.709625,184.326500,right,B,b,u-22-1
sw4679B-ms98-a-0032,201.123625,201.536125,yeah,B,b,u-24-1
sw4679B-ms98-a-0034,207.542500,208.064250,um-hum,B,b,u-26-1
sw4679B-ms98-a-0036,213.740875,214.227750,right,B,b,u-28-1
sw4679B-ms98-a-0038,230.361125,230.537750,oh,B,bh,u-30-1
sw4679B-ms98-a-0038,230.537750,230.857750,really,I,bh,u-30-1
sw4679B-ms98-a-0039,232.204500,232.550750,yeah,B,b^m,u-32-1
sw4679B-ms98-a-0039,232.859625,233.196250,that's,B,ba,u-32-2
sw4679B-ms98-a-0039,233.644500,233.874500,that's,I,ba,u-32-2
sw4679B-ms98-a-0039,233.874500,234.044500,not,I,ba,u-32-2
sw4679B-ms98-a-0039,234.044500,234.094500,a,I,ba,u-32-2
sw4679B-ms98-a-0039,234.094500,234.404500,bad,I,ba,u-32-2
sw4679B-ms98-a-0039,234.404500,234.895375,system,I,ba,u-32-2
sw4679B-ms98-a-0040,236.148875,236.357750,but,B,sv,u-32-3
sw4679B-ms98-a-0040,236.357750,236.707125,i-,I,sv,u-32-3
sw4679B-ms98-a-0040,236.707125,236.816375,i,I,sv,u-32-3
sw4679B-ms98-a-0040,236.816375,236.957750,do,I,sv,u-32-3
sw4679B-ms98-a-0040,236.957750,237.227750,think,I,sv,u-32-3
sw4679B-ms98-a-0040,237.227750,237.337750,it,I,sv,u-32-3
sw4679B-ms98-a-0040,237.337750,237.507750,need,I,sv,u-32-3
sw4679B-ms98-a-0040,237.507750,237.617750,to,I,sv,u-32-3
sw4679B-ms98-a-0040,237.617750,237.747750,be,I,sv,u-32-3
sw4679B-ms98-a-0040,237.747750,238.227750,shaken,I,sv,u-32-3
sw4679B-ms98-a-0040,238.227750,238.417750,up,I,sv,u-32-3
sw4679B-ms98-a-0040,238.417750,238.487750,a,I,sv,u-32-3
sw4679B-ms98-a-0040,238.487750,238.747750,little,I,sv,u-32-3
sw4679B-ms98-a-0040,238.747750,239.076750,bit,I,sv,u-32-3
sw4679B-ms98-a-0040,239.287750,239.467750,but,B,sv,u-34-1
sw4679B-ms98-a-0040,240.057750,240.137750,the,I,sv,u-34-1
sw4679B-ms98-a-0040,240.137750,240.407750,thing,I,sv,u-34-1
sw4679B-ms98-a-0040,240.407750,240.727750,is,I,sv,u-34-1
sw4679B-ms98-a-0040,240.727750,241.007750,too,I,sv,u-34-1
sw4679B-ms98-a-0040,241.007750,241.487750,maybe,I,sv,u-34-1
sw4679B-ms98-a-0040,241.487750,241.654000,they,I,sv,u-34-1
sw4679B-ms98-a-0040,241.654000,241.965500,need,I,sv,u-34-1
sw4679B-ms98-a-0040,242.187750,242.647750,more,I,sv,u-34-1
sw4679B-ms98-a-0040,242.647750,242.707750,of,I,sv,u-34-1
sw4679B-ms98-a-0040,242.707750,243.167750,uh,I,sv,u-34-1
sw4679B-ms98-a-0041,244.264500,244.429125,i,I,sv,u-34-1
sw4679B-ms98-a-0041,244.429125,244.572000,don't,I,sv,u-34-1
sw4679B-ms98-a-0041,244.572000,244.672000,know,I,sv,u-34-1
sw4679B-ms98-a-0041,244.672000,245.002000,more,I,sv,u-34-1
sw4679B-ms98-a-0041,245.002000,245.102000,of,I,sv,u-34-1
sw4679B-ms98-a-0041,245.102000,245.192000,a,I,sv,u-34-1
sw4679B-ms98-a-0041,245.192000,245.752000,expert,I,sv,u-34-1
sw4679B-ms98-a-0041,245.752000,246.462000,types,I,sv,u-34-1
sw4679B-ms98-a-0042,247.020875,247.400250,to,B,+,u-36-1
sw4679B-ms98-a-0042,247.542750,247.707750,to,I,+,u-36-1
sw4679B-ms98-a-0042,247.707750,247.917750,be,I,+,u-36-1
sw4679B-ms98-a-0042,247.917750,248.147750,on,I,+,u-36-1
sw4679B-ms98-a-0042,248.147750,248.347750,some,I,+,u-36-1
sw4679B-ms98-a-0042,248.347750,248.407750,of,I,+,u-36-1
sw4679B-ms98-a-0042,248.407750,248.597750,these,I,+,u-36-1
sw4679B-ms98-a-0042,248.597750,248.977750,jury,I,+,u-36-1
sw4679B-ms98-a-0042,248.977750,249.597750,cases,I,+,u-36-1
sw4679B-ms98-a-0042,249.597750,250.236000,because,I,+,u-36-1
sw4679B-ms98-a-0042,250.782125,251.077750,most,I,+,u-36-1
sw4679B-ms98-a-0042,251.077750,251.357750,time,I,+,u-36-1
sw4679B-ms98-a-0042,251.357750,251.507750,you,I,+,u-36-1
sw4679B-ms98-a-0042,251.507750,251.767750,just,I,+,u-36-1
sw4679B-ms98-a-0042,251.767750,252.127750,pick,I,+,u-36-1
sw4679B-ms98-a-0042,252.437750,252.547750,you,I,+,u-36-1
sw4679B-ms98-a-0042,252.547750,252.959375,know,I,+,u-36-1
sw4679B-ms98-a-0042,253.095000,253.287750,Joe,I,+,u-36-1
sw4679B-ms98-a-0042,253.287750,253.657750,Blow,I,+,u-36-1
sw4679B-ms98-a-0042,253.657750,253.717750,or,I,+,u-36-1
sw4679B-ms98-a-0042,253.717750,254.347750,whoever,I,+,u-36-1
sw4679B-ms98-a-0043,255.220875,255.802875,and,I,+,u-36-1
sw4679B-ms98-a-0043,255.802875,256.243625,a,I,+,u-36-1
sw4679B-ms98-a-0043,256.243625,256.430875,good,I,+,u-36-1
sw4679B-ms98-a-0043,256.430875,257.010875,citizen,I,+,u-36-1
sw4679B-ms98-a-0043,257.010875,257.090875,or,I,+,u-36-1
sw4679B-ms98-a-0043,257.090875,257.809875,whoever,I,+,u-36-1
sw4679B-ms98-a-0043,258.020875,258.275625,an[d]-,O,,
sw4679B-ms98-a-0043,258.275625,258.530875,and,B,+,u-38-1
sw4679B-ms98-a-0043,258.530875,258.840875,call,I,+,u-38-1
sw4679B-ms98-a-0043,258.840875,259.090875,them,I,+,u-38-1
sw4679B-ms98-a-0043,259.090875,259.490875,in,I,+,u-38-1
sw4679B-ms98-a-0045,261.241250,261.600750,[vocalized-noise],O,,
sw4679B-ms98-a-0045,261.600750,262.569250,exactly,B,aa,u-40-1
sw4679B-ms98-a-0047,267.191125,267.421125,righ[t]-,O,,
sw4679B-ms98-a-0047,267.421125,267.901125,right,B,aa,u-42-1
sw4679B-ms98-a-0047,268.031125,268.781125,exactly,B,aa,u-42-2
sw4679B-ms98-a-0049,270.680625,271.128250,yeah,B,b,u-44-1
sw4679B-ms98-a-0051,279.195500,279.775500,um-hum,B,o@,u-46-1
sw4679B-ms98-a-0053,282.966250,283.254875,putt[ing]-,O,,
sw4679B-ms98-a-0053,283.254875,283.514875,putting,B,+@,u-48-1
sw4679B-ms98-a-0053,283.514875,283.714875,on,I,+@,u-48-1
sw4679B-ms98-a-0053,283.714875,283.814875,a,I,+@,u-48-1
sw4679B-ms98-a-0053,283.814875,284.254875,act,I,+@,u-48-1
sw4679B-ms98-a-0053,284.254875,284.374875,or,I,+@,u-48-1
sw4679B-ms98-a-0053,284.374875,285.014875,whatever,I,+@,u-48-1
sw4679B-ms98-a-0055,287.888875,288.609500,um-hum,B,aa,u-50-1
sw4679B-ms98-a-0055,288.609500,289.860125,[laughter],O,,
sw4679B-ms98-a-0055,289.860125,290.702625,exactly,B,aa,u-50-2
sw4679B-ms98-a-0055,290.992625,291.648875,exactly,B,aa^r,u-50-3
