sw3206B-ms98-a-0002,1.038750,1.549250,yes,B,ny,u-2-1
sw3206B-ms98-a-0009,27.335625,27.665625,thing,I,sd,u-8-2
sw3206B-ms98-a-0009,27.665625,27.895625,and,B,sv,u-8-3
sw3206B-ms98-a-0009,27.895625,28.115625,it's,I,sv,u-8-3
sw3206B-ms98-a-0009,28.115625,28.325625,really,I,sv,u-8-3
sw3206B-ms98-a-0009,28.325625,28.965625,discouraging,I,sv,u-8-3
sw3206B-ms98-a-0009,28.965625,29.085625,to,I,sv,u-8-3
sw3206B-ms98-a-0009,29.085625,29.165625,be,I,sv,u-8-3
sw3206B-ms98-a-0009,29.165625,29.265625,in,I,sv,u-8-3
sw3206B-ms98-a-0009,29.265625,29.305625,a,I,sv,u-8-3
sw3206B-ms98-a-0009,29.305625,29.625625,phone,I,sv,u-8-3
sw3206B-ms98-a-0009,29.625625,29.925625,bank,I,sv,u-8-3
sw3206B-ms98-a-0009,29.925625,30.045625,and,I,sv,u-8-3
sw3206B-ms98-a-0009,30.045625,30.325625,call,I,sv,u-8-3
sw3206B-ms98-a-0009,30.325625,30.745625,people,I,sv,u-8-3
sw3206B-ms98-a-0009,30.745625,30.885625,and,I,sv,u-8-3
sw3206B-ms98-a-0009,30.885625,31.280625,not,I,sv,u-8-3
sw3206B-ms98-a-0010,31.971625,32.057125,a,B,sv,u-8-4
sw3206B-ms98-a-0010,32.057125,32.247125,lot,I,sv,u-8-4
sw3206B-ms98-a-0010,32.247125,32.357125,of,I,sv,u-8-4
sw3206B-ms98-a-0010,32.357125,32.507125,them_1,I,sv,u-8-4
sw3206B-ms98-a-0010,32.507125,32.627125,are,I,sv,u-8-4
sw3206B-ms98-a-0010,32.627125,32.907125,so,I,sv,u-8-4
sw3206B-ms98-a-0010,32.907125,33.067125,ill,I,sv,u-8-4
sw3206B-ms98-a-0010,33.067125,33.497125,informed,I,sv,u-8-4
sw3206B-ms98-a-0010,33.497125,33.587125,they,I,sv,u-8-4
sw3206B-ms98-a-0010,33.587125,33.827125,have,I,sv,u-8-4
sw3206B-ms98-a-0010,33.827125,34.287125,no,I,sv,u-8-4
sw3206B-ms98-a-0010,34.287125,34.947125,idea,I,sv,u-8-4
sw3206B-ms98-a-0011,36.248125,36.376875,you,I,sv,u-8-4
sw3206B-ms98-a-0011,36.376875,36.596875,know,I,sv,u-8-4
sw3206B-ms98-a-0011,36.596875,36.926875,even,I,sv,u-8-4
sw3206B-ms98-a-0011,36.926875,37.056875,th[ere's]-,I,sv,u-8-4
sw3206B-ms98-a-0011,37.056875,37.206875,there's,I,sv,u-8-4
sw3206B-ms98-a-0011,37.206875,37.306875,an,I,sv,u-8-4
sw3206B-ms98-a-0011,37.306875,37.956875,election,I,sv,u-8-4
sw3206B-ms98-a-0011,37.956875,38.166875,or,B,sv,u-8-5
sw3206B-ms98-a-0012,39.392875,39.441375,and,B,+,u-10-1
sw3206B-ms98-a-0012,39.441375,39.596500,these,I,+,u-10-1
sw3206B-ms98-a-0012,39.596500,39.696500,are,I,+,u-10-1
sw3206B-ms98-a-0012,40.026500,40.286500,people,I,+,u-10-1
sw3206B-ms98-a-0012,40.286500,40.386500,that,I,+,u-10-1
sw3206B-ms98-a-0012,40.386500,40.466500,are,I,+,u-10-1
sw3206B-ms98-a-0012,40.466500,41.156500,registered,I,+,u-10-1
sw3206B-ms98-a-0014,66.210500,66.349375,well,B,ba,u-12-1
sw3206B-ms98-a-0014,66.349375,66.619375,that's,I,ba,u-12-1
sw3206B-ms98-a-0014,66.619375,66.669375,a,I,ba,u-12-1
sw3206B-ms98-a-0014,66.669375,67.256125,thought,I,ba,u-12-1
sw3206B-ms98-a-0016,76.539875,76.980625,hm,O,,
sw3206B-ms98-a-0016,77.926000,78.035250,i,B,no,u-14-2
sw3206B-ms98-a-0016,78.035250,78.205250,don't,I,no,u-14-2
sw3206B-ms98-a-0016,78.205250,78.405250,know,I,no,u-14-2
sw3206B-ms98-a-0016,78.405250,78.535250,i-,O,,
sw3206B-ms98-a-0016,78.535250,78.695250,i,B,sd,u-14-3
sw3206B-ms98-a-0016,78.695250,78.925250,like,I,sd,u-14-3
sw3206B-ms98-a-0016,78.925250,79.195250,that,I,sd,u-14-3
sw3206B-ms98-a-0016,79.195250,79.835250,idea,I,sd,u-14-3
sw3206B-ms98-a-0016,79.835250,80.265250,um,B,sd,u-14-4
sw3206B-ms98-a-0018,82.628250,82.778250,oh,I,sd,u-14-4
sw3206B-ms98-a-0018,82.778250,82.838250,i,I,sd,u-14-4
sw3206B-ms98-a-0018,82.838250,83.038250,had,I,sd,u-14-4
sw3206B-ms98-a-0018,83.038250,83.188250,a,I,sd,u-14-4
sw3206B-ms98-a-0018,83.188250,83.435125,though,I,sd,u-14-4
sw3206B-ms98-a-0018,83.902125,84.107250,just,I,sd,u-14-4
sw3206B-ms98-a-0018,84.107250,84.212375,a,I,sd,u-14-4
sw3206B-ms98-a-0018,84.212375,84.558250,second,I,sd,u-14-4
sw3206B-ms98-a-0018,84.558250,84.748250,ago,I,sd,u-14-4
sw3206B-ms98-a-0018,84.748250,84.868250,but,B,sd,u-14-5
sw3206B-ms98-a-0018,84.868250,84.968250,it,I,sd,u-14-5
sw3206B-ms98-a-0018,84.968250,85.348250,slipped,I,sd,u-14-5
sw3206B-ms98-a-0018,85.348250,85.468250,my,I,sd,u-14-5
sw3206B-ms98-a-0018,85.468250,85.921125,mind,I,sd,u-14-5
sw3206B-ms98-a-0018,86.595375,87.068250,um,B,sv,u-16-1
sw3206B-ms98-a-0020,88.715125,89.062750,one,I,sv,u-16-1
sw3206B-ms98-a-0020,89.062750,89.430000,thing,I,sv,u-16-1
sw3206B-ms98-a-0020,89.430000,89.633375,that,I,sv,u-16-1
sw3206B-ms98-a-0020,89.633375,89.713500,i-,I,sv,u-16-1
sw3206B-ms98-a-0020,89.898000,90.072750,that,I,sv,u-16-1
sw3206B-ms98-a-0020,90.072750,90.192750,i,I,sv,u-16-1
sw3206B-ms98-a-0020,90.192750,90.462750,think,I,sv,u-16-1
sw3206B-ms98-a-0020,90.462750,90.883375,probably,I,sv,u-16-1
sw3206B-ms98-a-0020,90.973750,91.142750,one,I,sv,u-16-1
sw3206B-ms98-a-0020,91.142750,91.212750,of,I,sv,u-16-1
sw3206B-ms98-a-0020,91.212750,91.292750,the,I,sv,u-16-1
sw3206B-ms98-a-0020,91.292750,91.642750,reasons,I,sv,u-16-1
sw3206B-ms98-a-0020,91.642750,91.782750,that,I,sv,u-16-1
sw3206B-ms98-a-0020,91.782750,92.142750,people,I,sv,u-16-1
sw3206B-ms98-a-0020,92.142750,92.562750,don't,I,sv,u-16-1
sw3206B-ms98-a-0020,92.562750,92.822750,vote,I,sv,u-16-1
sw3206B-ms98-a-0020,92.822750,93.112750,more,I,sv,u-16-1
sw3206B-ms98-a-0020,93.112750,93.312750,is,I,sv,u-16-1
sw3206B-ms98-a-0020,93.312750,93.792750,because,I,sv,u-16-1
sw3206B-ms98-a-0020,93.792750,93.946750,they,I,sv,u-16-1
sw3206B-ms98-a-0020,94.150125,94.372750,don't,I,sv,u-16-1
sw3206B-ms98-a-0020,94.372750,94.512750,know,I,sv,u-16-1
sw3206B-ms98-a-0020,94.512750,94.592750,the,I,sv,u-16-1
sw3206B-ms98-a-0020,94.592750,95.390625,candidates,I,sv,u-16-1
sw3206B-ms98-a-0021,95.907000,95.993750,and,B,%,u-16-2
sw3206B-ms98-a-0021,95.993750,96.126375,i,I,%,u-16-2
sw3206B-ms98-a-0021,96.126375,96.557000,think,I,%,u-16-2
sw3206B-ms98-a-0021,96.557000,97.217000,sometimes,I,%,u-16-2
sw3206B-ms98-a-0021,97.217000,97.307000,you,I,%,u-16-2
sw3206B-ms98-a-0021,97.307000,97.617000,know,I,%,u-16-2
sw3206B-ms98-a-0021,97.807000,98.057000,that's,B,sv,u-16-3
sw3206B-ms98-a-0021,98.057000,98.217000,one,I,sv,u-16-3
sw3206B-ms98-a-0021,98.217000,98.387000,thing,I,sv,u-16-3
sw3206B-ms98-a-0021,98.387000,98.527000,that,I,sv,u-16-3
sw3206B-ms98-a-0021,98.527000,98.647000,i,I,sv,u-16-3
sw3206B-ms98-a-0021,98.647000,98.867000,have,I,sv,u-16-3
sw3206B-ms98-a-0021,98.867000,99.217000,learned,I,sv,u-16-3
sw3206B-ms98-a-0021,99.217000,99.347000,in,I,sv,u-16-3
sw3206B-ms98-a-0021,99.347000,99.597000,w[orking]-,I,sv,u-16-3
sw3206B-ms98-a-0021,99.597000,100.187000,working,I,sv,u-16-3
sw3206B-ms98-a-0021,100.187000,100.307000,in,I,sv,u-16-3
sw3206B-ms98-a-0021,100.307000,100.797000,elections,I,sv,u-16-3
sw3206B-ms98-a-0021,100.797000,100.947000,and,I,sv,u-16-3
sw3206B-ms98-a-0021,100.947000,101.287000,things,I,sv,u-16-3
sw3206B-ms98-a-0021,101.287000,101.595375,is,I,sv,u-16-3
sw3206B-ms98-a-0021,102.149125,102.257000,you,I,sv,u-16-3
sw3206B-ms98-a-0021,102.257000,102.391500,know,I,sv,u-16-3
sw3206B-ms98-a-0021,102.391500,102.869875,sometimes,I,sv,u-16-3
sw3206B-ms98-a-0021,102.869875,103.187000,even,I,sv,u-16-3
sw3206B-ms98-a-0021,103.187000,103.327000,when,I,sv,u-16-3
sw3206B-ms98-a-0021,103.327000,103.447000,you,I,sv,u-16-3
sw3206B-ms98-a-0021,103.447000,103.827000,work,I,sv,u-16-3
sw3206B-ms98-a-0021,103.827000,103.957000,for,I,sv,u-16-3
sw3206B-ms98-a-0021,103.957000,104.587000,someone,I,sv,u-16-3
sw3206B-ms98-a-0021,104.767000,104.937000,you,I,sv,u-16-3
sw3206B-ms98-a-0021,104.937000,105.207000,don't,I,sv,u-16-3
sw3206B-ms98-a-0021,105.207000,105.407000,really,I,sv,u-16-3
sw3206B-ms98-a-0021,105.407000,105.547000,know,I,sv,u-16-3
sw3206B-ms98-a-0021,105.547000,105.707000,what,I,sv,u-16-3
sw3206B-ms98-a-0021,105.707000,105.857000,they're,I,sv,u-16-3
sw3206B-ms98-a-0021,105.857000,106.351000,like,I,sv,u-16-3
sw3206B-ms98-a-0022,107.024250,107.134250,i,B,sd,u-16-4
sw3206B-ms98-a-0022,107.134250,107.304250,know,I,sd,u-16-4
sw3206B-ms98-a-0022,107.304250,107.504250,there's,I,sd,u-16-4
sw3206B-ms98-a-0022,107.504250,107.634250,been,I,sd,u-16-4
sw3206B-ms98-a-0022,107.634250,107.694250,a,I,sd,u-16-4
sw3206B-ms98-a-0022,107.694250,107.984250,couple,I,sd,u-16-4
sw3206B-ms98-a-0022,107.984250,108.054250,of,I,sd,u-16-4
sw3206B-ms98-a-0022,108.054250,108.344250,people,I,sd,u-16-4
sw3206B-ms98-a-0022,108.344250,108.444250,that,I,sd,u-16-4
sw3206B-ms98-a-0022,108.444250,108.604250,we,I,sd,u-16-4
sw3206B-ms98-a-0022,108.604250,108.894250,voted,I,sd,u-16-4
sw3206B-ms98-a-0022,108.894250,109.174250,for,I,sd,u-16-4
sw3206B-ms98-a-0022,109.174250,109.324250,and,I,sd,u-16-4
sw3206B-ms98-a-0022,109.324250,109.574250,worked,I,sd,u-16-4
sw3206B-ms98-a-0022,109.574250,109.844250,for,I,sd,u-16-4
sw3206B-ms98-a-0022,109.844250,110.044250,and,B,sd,u-16-5
sw3206B-ms98-a-0022,110.044250,110.164250,when,I,sd,u-16-5
sw3206B-ms98-a-0022,110.164250,110.274250,they,I,sd,u-16-5
sw3206B-ms98-a-0022,110.274250,110.494250,got,I,sd,u-16-5
sw3206B-ms98-a-0022,110.494250,110.584250,in,I,sd,u-16-5
sw3206B-ms98-a-0022,110.584250,111.194125,office,I,sd,u-16-5
sw3206B-ms98-a-0022,111.581250,111.637750,it,I,sd,u-16-5
sw3206B-ms98-a-0022,111.637750,111.774250,was,I,sd,u-16-5
sw3206B-ms98-a-0022,111.774250,111.974250,just,I,sd,u-16-5
sw3206B-ms98-a-0022,111.974250,112.024250,a,I,sd,u-16-5
sw3206B-ms98-a-0022,112.024250,112.844250,disaster,I,sd,u-16-5
sw3206B-ms98-a-0022,112.844250,113.254250,[laughter],O,,
sw3206B-ms98-a-0023,114.054750,114.401125,uh,B,sd,u-18-1
sw3206B-ms98-a-0023,114.623375,114.854750,and,I,sd,u-18-1
sw3206B-ms98-a-0023,114.854750,115.004750,and,I,sd,u-18-1
sw3206B-ms98-a-0023,115.004750,115.094750,i'm,I,sd,u-18-1
sw3206B-ms98-a-0023,115.094750,115.334750,not,I,sd,u-18-1
sw3206B-ms98-a-0023,115.334750,115.644750,sure,I,sd,u-18-1
sw3206B-ms98-a-0023,115.644750,115.854750,how,I,sd,u-18-1
sw3206B-ms98-a-0023,115.854750,116.024750,you,I,sd,u-18-1
sw3206B-ms98-a-0023,116.024750,116.194750,go,I,sd,u-18-1
sw3206B-ms98-a-0023,116.194750,116.766875,about,I,sd,u-18-1
sw3206B-ms98-a-0023,117.362000,117.674750,really,I,sd,u-18-1
sw3206B-ms98-a-0023,117.674750,118.184750,finding,I,sd,u-18-1
sw3206B-ms98-a-0023,118.184750,118.587750,out,I,sd,u-18-1
sw3206B-ms98-a-0023,118.708375,118.844750,what,I,sd,u-18-1
sw3206B-ms98-a-0023,118.844750,119.124750,people,I,sd,u-18-1
sw3206B-ms98-a-0023,119.124750,119.244750,are,I,sd,u-18-1
sw3206B-ms98-a-0023,119.244750,119.504750,really,I,sd,u-18-1
sw3206B-ms98-a-0023,119.504750,119.994750,like,I,sd,u-18-1
sw3206B-ms98-a-0023,119.994750,120.314750,before,I,sd,u-18-1
sw3206B-ms98-a-0023,120.314750,120.424750,you,I,sd,u-18-1
sw3206B-ms98-a-0023,120.424750,120.674750,vote,I,sd,u-18-1
sw3206B-ms98-a-0023,120.674750,120.904750,for,I,sd,u-18-1
sw3206B-ms98-a-0023,120.904750,121.144750,them_1,O,,
sw3206B-ms98-a-0025,128.439750,129.294125,absolutely,B,aa,u-20-1
sw3206B-ms98-a-0027,148.560000,148.880000,that's,B,aa,u-22-1
sw3206B-ms98-a-0027,148.880000,149.180000,right,I,aa,u-22-1
sw3206B-ms98-a-0029,168.407500,168.535625,now,B,qy,u-24-1
sw3206B-ms98-a-0029,168.535625,168.645625,if,I,qy,u-24-1
sw3206B-ms98-a-0029,168.645625,168.725625,you,I,qy,u-24-1
sw3206B-ms98-a-0029,168.725625,168.995625,just,I,qy,u-24-1
sw3206B-ms98-a-0029,168.995625,169.265625,lose,I,qy,u-24-1
sw3206B-ms98-a-0029,169.385625,169.565625,if,I,qy,u-24-1
sw3206B-ms98-a-0029,169.565625,169.655625,you,I,qy,u-24-1
sw3206B-ms98-a-0029,169.655625,169.985625,just,I,qy,u-24-1
sw3206B-ms98-a-0029,169.985625,170.255625,skip,I,qy,u-24-1
sw3206B-ms98-a-0029,170.255625,170.415625,one,I,qy,u-24-1
sw3206B-ms98-a-0029,170.415625,171.035625,election,I,qy,u-24-1
sw3206B-ms98-a-0030,172.331625,172.761625,three,B,b^m,u-26-1
sw3206B-ms98-a-0032,175.101625,175.475625,um-hum,B,b,u-28-1
sw3206B-ms98-a-0034,185.060375,185.235875,i,B,sv,u-30-1
sw3206B-ms98-a-0034,185.235875,185.415875,think,I,sv,u-30-1
sw3206B-ms98-a-0034,185.415875,185.624875,that's,I,sv,u-30-1
sw3206B-ms98-a-0034,185.624875,185.760375,an,I,sv,u-30-1
sw3206B-ms98-a-0034,185.760375,186.215875,excellent,I,sv,u-30-1
sw3206B-ms98-a-0034,186.215875,186.595875,idea,I,sv,u-30-1
sw3206B-ms98-a-0034,186.595875,186.885875,because,I,sv,u-30-1
sw3206B-ms98-a-0034,186.885875,187.075875,then,I,sv,u-30-1
sw3206B-ms98-a-0034,187.075875,187.415875,people,I,sv,u-30-1
sw3206B-ms98-a-0034,187.415875,187.595875,really,I,sv,u-30-1
sw3206B-ms98-a-0034,187.595875,187.735875,have,I,sv,u-30-1
sw3206B-ms98-a-0034,187.735875,187.855875,to,I,sv,u-30-1
sw3206B-ms98-a-0034,187.855875,188.105875,think,I,sv,u-30-1
sw3206B-ms98-a-0034,188.105875,188.385875,about,I,sv,u-30-1
sw3206B-ms98-a-0034,188.385875,188.586250,it,I,sv,u-30-1
sw3206B-ms98-a-0036,200.853375,201.123375,no,B,^h,u-32-1
sw3206B-ms98-a-0036,201.123375,201.763375,excuse,I,^h,u-32-1
sw3206B-ms98-a-0036,201.763375,201.923375,i-,O,,
sw3206B-ms98-a-0036,201.923375,202.103375,i'm,B,qw^d,u-32-2
sw3206B-ms98-a-0036,202.103375,202.283375,not,I,qw^d,u-32-2
sw3206B-ms98-a-0036,202.283375,202.443375,sure,I,qw^d,u-32-2
sw3206B-ms98-a-0036,202.443375,202.563375,if,I,qw^d,u-32-2
sw3206B-ms98-a-0036,202.563375,202.693375,i'm,I,qw^d,u-32-2
sw3206B-ms98-a-0036,202.693375,203.103375,familiar,I,qw^d,u-32-2
sw3206B-ms98-a-0036,203.103375,203.263375,with,I,qw^d,u-32-2
sw3206B-ms98-a-0036,203.263375,203.503375,that,I,qw^d,u-32-2
sw3206B-ms98-a-0036,203.503375,203.583375,or,B,+,u-34-1
sw3206B-ms98-a-0036,203.583375,204.063375,not,I,+,u-34-1
sw3206B-ms98-a-0038,212.280875,212.800875,um-hum,B,ny,u-36-1
sw3206B-ms98-a-0040,221.210500,221.340500,oh,B,sv,u-38-1
sw3206B-ms98-a-0040,221.340500,221.470500,i,I,sv,u-38-1
sw3206B-ms98-a-0040,221.470500,221.680500,think,I,sv,u-38-1
sw3206B-ms98-a-0040,221.680500,221.950500,that's,I,sv,u-38-1
sw3206B-ms98-a-0040,221.950500,222.539500,great,I,sv,u-38-1
sw3206B-ms98-a-0040,222.660375,222.983125,uh,B,%,u-38-2
sw3206B-ms98-a-0041,223.691875,224.211875,[vocalized-noise],O,,
sw3206B-ms98-a-0041,224.211875,224.691875,actually,B,nd,u-40-1
sw3206B-ms98-a-0041,224.691875,224.841875,you,I,nd,u-40-1
sw3206B-ms98-a-0041,224.841875,224.941875,know,I,nd,u-40-1
sw3206B-ms98-a-0041,224.941875,225.081875,my,I,nd,u-40-1
sw3206B-ms98-a-0041,225.081875,225.451875,husband,I,nd,u-40-1
sw3206B-ms98-a-0041,225.451875,225.601875,has,I,nd,u-40-1
sw3206B-ms98-a-0041,225.601875,225.801875,run,I,nd,u-40-1
sw3206B-ms98-a-0041,225.801875,225.961875,for,I,nd,u-40-1
sw3206B-ms98-a-0041,225.961875,226.339875,office,I,nd,u-40-1
sw3206B-ms98-a-0041,226.339875,226.908625,before,I,nd,u-40-1
sw3206B-ms98-a-0041,226.908625,227.330375,and,B,sv,u-40-2
sw3206B-ms98-a-0041,227.823875,228.391875,sometimes,I,sv,u-40-2
sw3206B-ms98-a-0041,228.391875,228.601875,it's,I,sv,u-40-2
sw3206B-ms98-a-0041,228.601875,229.111875,nice,I,sv,u-40-2
sw3206B-ms98-a-0041,229.111875,229.390125,to,I,sv,u-40-2
sw3206B-ms98-a-0041,229.390125,229.491875,be,I,sv,u-40-2
sw3206B-ms98-a-0041,229.491875,229.711875,able,I,sv,u-40-2
sw3206B-ms98-a-0041,229.711875,229.801875,to,I,sv,u-40-2
sw3206B-ms98-a-0041,229.801875,230.011875,go,I,sv,u-40-2
sw3206B-ms98-a-0041,230.011875,230.271875,ahead,I,sv,u-40-2
sw3206B-ms98-a-0041,230.271875,230.331875,of,I,sv,u-40-2
sw3206B-ms98-a-0041,230.331875,230.741875,time,I,sv,u-40-2
sw3206B-ms98-a-0041,230.741875,230.961875,and,I,sv,u-40-2
sw3206B-ms98-a-0041,230.961875,231.395125,vote,I,sv,u-40-2
sw3206B-ms98-a-0041,231.549500,231.881875,because,I,sv,u-40-2
sw3206B-ms98-a-0041,231.881875,231.981875,you,I,sv,u-40-2
sw3206B-ms98-a-0041,231.981875,232.101875,know,I,sv,u-40-2
sw3206B-ms98-a-0041,232.101875,232.181875,if,I,sv,u-40-2
sw3206B-ms98-a-0041,232.181875,232.291875,you're,I,sv,u-40-2
sw3206B-ms98-a-0041,232.291875,232.451875,gonna,I,sv,u-40-2
sw3206B-ms98-a-0041,232.451875,232.561875,be,I,sv,u-40-2
sw3206B-ms98-a-0041,232.561875,232.851875,tied,I,sv,u-40-2
sw3206B-ms98-a-0041,232.851875,233.051875,up,I,sv,u-40-2
sw3206B-ms98-a-0041,233.051875,233.271875,that,I,sv,u-40-2
sw3206B-ms98-a-0041,233.271875,233.656375,day,I,sv,u-40-2
sw3206B-ms98-a-0042,234.248625,234.691250,uh,I,sv,u-40-2
sw3206B-ms98-a-0042,234.691250,235.467125,campaigning,I,sv,u-40-2
sw3206B-ms98-a-0042,235.467125,235.628625,or,I,sv,u-40-2
sw3206B-ms98-a-0042,235.628625,236.118625,whatever,I,sv,u-40-2
sw3206B-ms98-a-0042,236.118625,236.218625,it,I,sv,u-40-2
sw3206B-ms98-a-0042,236.218625,236.498625,might,I,sv,u-40-2
sw3206B-ms98-a-0042,236.498625,236.830750,be,I,sv,u-40-2
sw3206B-ms98-a-0042,237.380625,237.898625,um,I,sv,u-40-2
sw3206B-ms98-a-0042,237.898625,238.118625,that,I,sv,u-40-2
sw3206B-ms98-a-0042,238.118625,238.288625,kind,I,sv,u-40-2
sw3206B-ms98-a-0042,238.288625,238.358625,of,I,sv,u-40-2
sw3206B-ms98-a-0042,238.358625,238.578625,just,I,sv,u-40-2
sw3206B-ms98-a-0042,238.578625,238.758625,kind,I,sv,u-40-2
sw3206B-ms98-a-0042,238.758625,238.818625,of,I,sv,u-40-2
sw3206B-ms98-a-0042,238.818625,239.088625,takes,I,sv,u-40-2
sw3206B-ms98-a-0042,239.088625,239.278625,that,I,sv,u-40-2
sw3206B-ms98-a-0042,239.278625,239.538625,load,I,sv,u-40-2
sw3206B-ms98-a-0042,239.538625,239.808625,off,I,sv,u-40-2
sw3206B-ms98-a-0042,239.808625,239.888625,you,I,sv,u-40-2
sw3206B-ms98-a-0042,239.888625,239.988625,know,I,sv,u-40-2
sw3206B-ms98-a-0042,239.988625,240.138625,you,B,sd,u-40-3
sw3206B-ms98-a-0042,240.138625,240.308625,can,I,sd,u-40-3
sw3206B-ms98-a-0042,240.308625,240.488625,just,I,sd,u-40-3
sw3206B-ms98-a-0042,240.488625,240.608625,go,I,sd,u-40-3
sw3206B-ms98-a-0042,240.608625,240.848625,ahead,I,sd,u-40-3
sw3206B-ms98-a-0042,240.848625,240.948625,and,I,sd,u-40-3
sw3206B-ms98-a-0042,240.948625,241.138625,get,I,sd,u-40-3
sw3206B-ms98-a-0042,241.138625,241.438625,that,I,sd,u-40-3
sw3206B-ms98-a-0042,241.438625,241.758625,taken,I,sd,u-40-3
sw3206B-ms98-a-0042,241.758625,242.028625,care,I,sd,u-40-3
sw3206B-ms98-a-0042,242.028625,242.208625,of,I,sd,u-40-3
sw3206B-ms98-a-0042,242.208625,242.398625,and,B,%,u-40-4
sw3206B-ms98-a-0044,247.246125,247.635625,um-hum,B,b,u-42-1
sw3206B-ms98-a-0046,258.770500,259.145875,um-hum,B,b,u-44-1
sw3206B-ms98-a-0048,281.586250,281.816250,well,B,%,u-46-1
sw3206B-ms98-a-0048,281.816250,282.266250,hopefully,I,%,u-46-1
sw3206B-ms98-a-0048,282.266250,282.566250,once,I,%,u-46-1
sw3206B-ms98-a-0048,282.566250,282.786250,they,I,%,u-46-1
sw3206B-ms98-a-0048,282.786250,283.166250,have,I,%,u-46-1
sw3206B-ms98-a-0048,283.166250,283.414000,uh,I,%,u-46-1
sw3206B-ms98-a-0049,284.521875,284.604875,you,I,%,u-46-1
sw3206B-ms98-a-0049,284.604875,284.734875,know,I,%,u-46-1
sw3206B-ms98-a-0049,284.734875,284.964875,once,I,%,u-46-1
sw3206B-ms98-a-0049,284.964875,285.114875,they've,I,%,u-46-1
sw3206B-ms98-a-0049,285.114875,285.444875,checked,I,%,u-46-1
sw3206B-ms98-a-0049,285.444875,285.604875,them,I,%,u-46-1
sw3206B-ms98-a-0049,285.604875,285.814875,off,I,%,u-46-1
sw3206B-ms98-a-0049,285.814875,285.894875,the,I,%,u-46-1
sw3206B-ms98-a-0049,285.894875,286.334875,list,I,%,u-46-1
sw3206B-ms98-a-0049,286.334875,286.534875,they,B,sd,u-46-2
sw3206B-ms98-a-0049,286.534875,286.794875,they,I,sd,u-46-2
sw3206B-ms98-a-0049,286.794875,287.004875,do,I,sd,u-46-2
