sw3523B-ms98-a-0002,0.850500,1.522750,okay_1,O,,
sw3523B-ms98-a-0004,14.989750,15.418000,mu[ch]-,I,sv,u-4-2
sw3523B-ms98-a-0004,15.418000,15.769750,many,I,sv,u-4-2
sw3523B-ms98-a-0004,15.769750,16.139750,more,I,sv,u-4-2
sw3523B-ms98-a-0004,16.139750,16.459750,women,I,sv,u-4-2
sw3523B-ms98-a-0004,16.459750,16.579750,in,I,sv,u-4-2
sw3523B-ms98-a-0004,16.579750,16.669750,the,I,sv,u-4-2
sw3523B-ms98-a-0004,16.669750,16.919750,work,I,sv,u-4-2
sw3523B-ms98-a-0004,16.919750,17.312750,force,I,sv,u-4-2
sw3523B-ms98-a-0004,17.312750,18.092000,nowadays,I,sv,u-4-2
sw3523B-ms98-a-0005,18.909875,19.079875,than,I,sv,u-4-2
sw3523B-ms98-a-0005,19.079875,19.239875,there,I,sv,u-4-2
sw3523B-ms98-a-0005,19.239875,19.559875,were,I,sv,u-4-2
sw3523B-ms98-a-0005,19.559875,19.689875,and,B,sv,u-4-3
sw3523B-ms98-a-0005,19.689875,19.879875,that's,I,sv,u-4-3
sw3523B-ms98-a-0005,19.879875,20.359875,probably,I,sv,u-4-3
sw3523B-ms98-a-0005,20.359875,20.599875,going,I,sv,u-4-3
sw3523B-ms98-a-0005,20.599875,20.769875,to,I,sv,u-4-3
sw3523B-ms98-a-0005,20.769875,21.924250,increase,I,sv,u-4-3
sw3523B-ms98-a-0005,22.463375,22.694750,you,B,+,u-6-1
sw3523B-ms98-a-0005,22.694750,23.821000,know,I,+,u-6-1
sw3523B-ms98-a-0006,24.203500,24.436000,i'm,B,br,u-8-1
sw3523B-ms98-a-0006,24.436000,24.887750,sorry,I,br,u-8-1
sw3523B-ms98-a-0007,26.371750,26.501750,it,B,aa,u-10-1
sw3523B-ms98-a-0007,26.501750,26.811750,sure,I,aa,u-10-1
sw3523B-ms98-a-0007,26.811750,27.411750,does,I,aa,u-10-1
sw3523B-ms98-a-0007,27.411750,27.641750,yeah,B,aa,u-10-2
sw3523B-ms98-a-0007,27.641750,27.841750,there's,O,,
sw3523B-ms98-a-0007,27.841750,27.871750,a,B,sv,u-10-3
sw3523B-ms98-a-0007,27.871750,28.021750,lot,I,sv,u-10-3
sw3523B-ms98-a-0007,28.021750,28.211750,more,I,sv,u-10-3
sw3523B-ms98-a-0007,28.211750,28.491750,women,I,sv,u-10-3
sw3523B-ms98-a-0007,28.491750,28.601750,in,I,sv,u-10-3
sw3523B-ms98-a-0007,28.601750,28.671750,the,I,sv,u-10-3
sw3523B-ms98-a-0007,28.671750,28.901750,work,I,sv,u-10-3
sw3523B-ms98-a-0007,28.901750,29.211750,place,I,sv,u-10-3
sw3523B-ms98-a-0007,29.211750,29.871750,nowadays,I,sv,u-10-3
sw3523B-ms98-a-0009,34.910000,36.254875,role,B,^2,u-12-1
sw3523B-ms98-a-0009,36.254875,36.945750,right,B,aa,u-14-1
sw3523B-ms98-a-0010,38.049375,38.329375,that's,B,sv,u-16-1
sw3523B-ms98-a-0010,38.329375,38.689375,changing,I,sv,u-16-1
sw3523B-ms98-a-0010,38.689375,40.080000,[laughter],O,,
sw3523B-ms98-a-0011,41.339250,42.144750,right,B,b,u-18-1
sw3523B-ms98-a-0013,45.662875,45.908625,y[eah]-,O,,
sw3523B-ms98-a-0013,45.908625,46.348625,right,B,aa,u-20-1
sw3523B-ms98-a-0013,46.348625,46.658625,yeah,B,aa,u-20-2
sw3523B-ms98-a-0013,46.658625,46.688625,i-,O,,
sw3523B-ms98-a-0013,46.688625,47.048625,i,B,aa,u-20-3
sw3523B-ms98-a-0013,47.048625,47.676375,agree,I,aa,u-20-3
sw3523B-ms98-a-0013,47.676375,47.888625,it,B,sv,u-20-4
sw3523B-ms98-a-0014,47.992500,48.452500,definitely,I,sv,u-20-4
sw3523B-ms98-a-0014,48.452500,48.612500,has,B,+,u-22-1
sw3523B-ms98-a-0014,48.612500,49.032500,changed,I,+,u-22-1
sw3523B-ms98-a-0016,55.194500,55.689625,uh-huh,B,b,u-24-1
sw3523B-ms98-a-0018,58.868250,59.467000,yeah,B,b,u-26-1
sw3523B-ms98-a-0018,59.809750,60.218250,yeah,B,b^r,u-26-2
sw3523B-ms98-a-0020,66.580125,66.680125,well,B,%,u-28-1
sw3523B-ms98-a-0020,66.680125,66.800125,you,I,%,u-28-1
sw3523B-ms98-a-0020,66.800125,66.960125,know,I,%,u-28-1
sw3523B-ms98-a-0020,66.960125,67.140125,they've,I,%,u-28-1
sw3523B-ms98-a-0020,67.140125,67.380125,been,I,%,u-28-1
sw3523B-ms98-a-0020,67.380125,67.860125,talking,I,%,u-28-1
sw3523B-ms98-a-0020,67.860125,68.270125,about,I,%,u-28-1
sw3523B-ms98-a-0020,68.270125,68.450125,and,B,h,u-28-2
sw3523B-ms98-a-0020,68.450125,68.560125,i,I,h,u-28-2
sw3523B-ms98-a-0020,68.560125,68.770125,don't,I,h,u-28-2
sw3523B-ms98-a-0020,68.770125,69.223250,know,I,h,u-28-2
sw3523B-ms98-a-0020,69.223250,69.710125,um,I,h,u-28-2
sw3523B-ms98-a-0020,69.710125,69.870125,what,I,h,u-28-2
sw3523B-ms98-a-0020,69.870125,69.970125,the,I,h,u-28-2
sw3523B-ms98-a-0020,69.970125,70.430125,status,I,h,u-28-2
sw3523B-ms98-a-0020,70.430125,70.580125,is,I,h,u-28-2
sw3523B-ms98-a-0020,70.580125,70.790125,on,I,h,u-28-2
sw3523B-ms98-a-0020,70.790125,70.940125,it,I,h,u-28-2
sw3523B-ms98-a-0020,70.940125,71.206000,but,B,sd,u-28-3
sw3523B-ms98-a-0020,71.646625,71.760125,you,I,sd,u-28-3
sw3523B-ms98-a-0020,71.760125,71.900125,know,I,sd,u-28-3
sw3523B-ms98-a-0020,71.900125,72.230125,women,I,sd,u-28-3
sw3523B-ms98-a-0020,72.230125,72.390125,get,I,sd,u-28-3
sw3523B-ms98-a-0020,72.390125,73.040125,maternity,I,sd,u-28-3
sw3523B-ms98-a-0020,73.040125,73.618125,leave,I,sd,u-28-3
sw3523B-ms98-a-0021,74.114750,74.284750,and,I,sd,u-28-3
sw3523B-ms98-a-0021,74.284750,74.574750,stuff,I,sd,u-28-3
sw3523B-ms98-a-0021,74.574750,74.764750,like,I,sd,u-28-3
sw3523B-ms98-a-0021,74.764750,75.114750,that,I,sd,u-28-3
sw3523B-ms98-a-0021,75.114750,75.314750,and,B,sd,u-28-4
sw3523B-ms98-a-0021,75.314750,75.394750,i,I,sd,u-28-4
sw3523B-ms98-a-0021,75.394750,75.624750,know,I,sd,u-28-4
sw3523B-ms98-a-0021,75.624750,75.814750,that,I,sd,u-28-4
sw3523B-ms98-a-0021,75.814750,76.304750,they've,I,sd,u-28-4
sw3523B-ms98-a-0021,76.304750,76.564750,there's,I,sd,u-28-4
sw3523B-ms98-a-0021,76.564750,76.674750,been,I,sd,u-28-4
sw3523B-ms98-a-0021,76.674750,77.324750,discussion,I,sd,u-28-4
sw3523B-ms98-a-0021,77.324750,77.674750,about,I,sd,u-28-4
sw3523B-ms98-a-0021,77.674750,78.391750,men,I,sd,u-28-4
sw3523B-ms98-a-0021,78.391750,78.824750,also,I,sd,u-28-4
sw3523B-ms98-a-0021,78.824750,79.154750,getting,I,sd,u-28-4
sw3523B-ms98-a-0021,79.154750,79.801125,maternity,I,sd,u-28-4
sw3523B-ms98-a-0021,79.801125,80.254750,leave,I,sd,u-28-4
sw3523B-ms98-a-0022,80.508625,81.006875,to,B,+,u-30-1
sw3523B-ms98-a-0022,81.006875,81.559250,help,I,+,u-30-1
sw3523B-ms98-a-0022,81.559250,81.849250,out,I,+,u-30-1
sw3523B-ms98-a-0022,81.849250,81.989250,but,B,h,u-30-2
sw3523B-ms98-a-0022,81.989250,82.179250,you,I,h,u-30-2
sw3523B-ms98-a-0022,82.179250,82.289250,know,I,h,u-30-2
sw3523B-ms98-a-0022,82.289250,82.319250,i,I,h,u-30-2
sw3523B-ms98-a-0022,82.319250,82.659250,haven't,I,h,u-30-2
sw3523B-ms98-a-0022,82.659250,82.939250,really,I,h,u-30-2
sw3523B-ms98-a-0022,82.939250,83.199250,heard,I,h,u-30-2
sw3523B-ms98-a-0022,83.199250,83.459250,much,I,h,u-30-2
sw3523B-ms98-a-0022,83.459250,83.799250,about,I,h,u-30-2
sw3523B-ms98-a-0022,83.799250,83.989250,that,I,h,u-30-2
sw3523B-ms98-a-0022,83.989250,84.781375,recently,I,h,u-30-2
sw3523B-ms98-a-0024,90.622500,91.182500,uh-huh,B,b,u-32-1
sw3523B-ms98-a-0026,96.909750,97.221000,oh,B,bh,u-34-1
sw3523B-ms98-a-0026,97.347500,97.579750,is,I,bh,u-34-1
sw3523B-ms98-a-0026,97.579750,97.749750,that,I,bh,u-34-1
sw3523B-ms98-a-0026,97.749750,98.355625,right,I,bh,u-34-1
sw3523B-ms98-a-0028,101.194375,102.277250,oh,B,b,u-36-1
sw3523B-ms98-a-0029,103.132250,103.768125,uh-huh,B,b,u-38-1
sw3523B-ms98-a-0031,118.571000,119.404250,huh,I,b,u-38-1
sw3523B-ms98-a-0031,119.404250,119.614250,that's,B,ba,u-40-1
sw3523B-ms98-a-0031,119.614250,120.400250,interesting,I,ba,u-40-1
sw3523B-ms98-a-0032,121.016125,121.701375,that's,B,sv,u-42-1
sw3523B-ms98-a-0032,121.701375,121.791375,a,I,sv,u-42-1
sw3523B-ms98-a-0032,121.791375,122.131375,bummer,I,sv,u-42-1
sw3523B-ms98-a-0032,122.131375,122.351375,though,I,sv,u-42-1
sw3523B-ms98-a-0032,122.351375,123.601375,[laughter],O,,
sw3523B-ms98-a-0032,123.601375,123.701375,i,B,sd,u-44-1
sw3523B-ms98-a-0032,123.701375,123.841375,mean,I,sd,u-44-1
sw3523B-ms98-a-0032,123.841375,124.175375,[laughter],O,,
sw3523B-ms98-a-0034,125.882000,125.992000,you,B,+,u-46-1
sw3523B-ms98-a-0034,125.992000,126.172000,got,I,+,u-46-1
sw3523B-ms98-a-0034,126.172000,126.312000,to,I,+,u-46-1
sw3523B-ms98-a-0034,126.312000,126.492750,take,I,+,u-46-1
sw3523B-ms98-a-0034,126.492750,126.675250,some,I,+,u-46-1
sw3523B-ms98-a-0034,126.675250,126.976000,time,I,+,u-46-1
sw3523B-ms98-a-0034,126.976000,127.789500,[laughter-off],O,,
sw3523B-ms98-a-0035,128.572875,128.573875,[laughter],O,,
sw3523B-ms98-a-0037,130.313125,131.156000,yeah,B,b,u-48-1
sw3523B-ms98-a-0039,134.329500,135.078125,uh-huh,B,b,u-50-1
sw3523B-ms98-a-0041,140.047875,140.237875,i,B,sv,u-52-1
sw3523B-ms98-a-0041,140.237875,140.597875,think,I,sv,u-52-1
sw3523B-ms98-a-0041,140.597875,140.717875,that,I,sv,u-52-1
sw3523B-ms98-a-0041,140.717875,140.837875,we're,I,sv,u-52-1
sw3523B-ms98-a-0041,140.837875,141.387875,probably,I,sv,u-52-1
sw3523B-ms98-a-0041,141.387875,141.617875,going,I,sv,u-52-1
sw3523B-ms98-a-0041,141.617875,141.697875,to,I,sv,u-52-1
sw3523B-ms98-a-0041,141.697875,141.927875,see,I,sv,u-52-1
sw3523B-ms98-a-0041,141.927875,141.987875,a,I,sv,u-52-1
sw3523B-ms98-a-0041,141.987875,142.207875,lot,I,sv,u-52-1
sw3523B-ms98-a-0041,142.207875,142.387875,more,I,sv,u-52-1
sw3523B-ms98-a-0041,142.387875,143.142875,companies,I,sv,u-52-1
sw3523B-ms98-a-0041,143.142875,144.008000,um,I,sv,u-52-1
sw3523B-ms98-a-0041,144.306750,144.727875,run,I,sv,u-52-1
sw3523B-ms98-a-0041,144.727875,144.897875,by,I,sv,u-52-1
sw3523B-ms98-a-0041,144.897875,145.547875,females,I,sv,u-52-1
sw3523B-ms98-a-0042,146.693750,147.015125,and,B,%,u-54-1
sw3523B-ms98-a-0042,147.015125,147.171000,we'll,I,%,u-54-1
sw3523B-ms98-a-0042,147.171000,147.830375,prob[ably]-,O,,
sw3523B-ms98-a-0042,148.313875,148.532375,i'm,B,br,u-56-1
sw3523B-ms98-a-0042,148.532375,148.906500,sorry,I,br,u-56-1
sw3523B-ms98-a-0042,149.539250,150.191000,right,B,aa,u-58-1
sw3523B-ms98-a-0042,150.191000,150.591000,right,B,aa,u-58-2
sw3523B-ms98-a-0042,150.591000,150.801000,upper,B,sv,u-58-3
sw3523B-ms98-a-0042,150.801000,151.441000,management,I,sv,u-58-3
sw3523B-ms98-a-0042,151.441000,151.601000,more,B,sv,u-58-4
sw3523B-ms98-a-0042,151.601000,151.891000,women,I,sv,u-58-4
sw3523B-ms98-a-0042,151.891000,152.011000,in,I,sv,u-58-4
sw3523B-ms98-a-0042,152.011000,152.251000,upper,I,sv,u-58-4
sw3523B-ms98-a-0042,152.251000,152.981000,management,I,sv,u-58-4
sw3523B-ms98-a-0042,152.981000,153.171000,and,B,sv,u-58-5
sw3523B-ms98-a-0042,153.171000,154.096625,probably,I,sv,u-58-5
sw3523B-ms98-a-0042,154.096625,154.718875,uh,I,sv,u-58-5
sw3523B-ms98-a-0042,154.993750,155.201000,we'll,I,sv,u-58-5
sw3523B-ms98-a-0042,155.201000,155.661000,see,I,sv,u-58-5
sw3523B-ms98-a-0042,155.661000,156.031000,more,I,sv,u-58-5
sw3523B-ms98-a-0042,156.031000,156.879250,females,I,sv,u-58-5
sw3523B-ms98-a-0042,157.360625,157.501000,in,I,sv,u-58-5
sw3523B-ms98-a-0042,157.501000,158.141000,political,I,sv,u-58-5
sw3523B-ms98-a-0042,158.141000,158.611000,roles,I,sv,u-58-5
sw3523B-ms98-a-0043,159.425625,159.780500,more,B,sv,u-58-6
sw3523B-ms98-a-0043,159.780500,160.590500,governors,I,sv,u-58-6
sw3523B-ms98-a-0043,160.590500,161.037125,and,I,sv,u-58-6
sw3523B-ms98-a-0043,161.037125,161.230500,i,I,sv,u-58-6
sw3523B-ms98-a-0043,161.230500,161.742625,think,I,sv,u-58-6
sw3523B-ms98-a-0043,161.742625,161.910500,you,I,sv,u-58-6
sw3523B-ms98-a-0043,161.910500,162.308875,know,I,sv,u-58-6
sw3523B-ms98-a-0043,162.308875,162.670500,roles,I,sv,u-58-6
sw3523B-ms98-a-0043,162.670500,162.910500,like,I,sv,u-58-6
sw3523B-ms98-a-0043,162.910500,163.507250,that,I,sv,u-58-6
sw3523B-ms98-a-0045,165.439250,165.629750,well,B,sd,u-60-1
sw3523B-ms98-a-0045,165.629750,165.859750,we've,I,sd,u-60-1
sw3523B-ms98-a-0045,165.859750,166.149750,got,I,sd,u-60-1
sw3523B-ms98-a-0045,166.149750,166.269750,in,I,sd,u-60-1
sw3523B-ms98-a-0045,166.269750,166.709750,Texas,I,sd,u-60-1
sw3523B-ms98-a-0045,166.709750,166.859750,we,I,sd,u-60-1
sw3523B-ms98-a-0045,166.859750,167.049750,have,I,sd,u-60-1
sw3523B-ms98-a-0045,167.049750,167.259750,a,I,sd,u-60-1
sw3523B-ms98-a-0045,167.259750,167.289750,a,I,sd,u-60-1
sw3523B-ms98-a-0045,167.289750,167.669750,female,I,sd,u-60-1
sw3523B-ms98-a-0045,167.669750,168.262750,governor,I,sd,u-60-1
sw3523B-ms98-a-0045,168.858125,169.609000,and,B,sd,u-62-1
sw3523B-ms98-a-0045,169.609000,169.829750,we,I,sd,u-62-1
sw3523B-ms98-a-0045,169.829750,170.279750,had,I,sd,u-62-1
sw3523B-ms98-a-0045,170.279750,170.379750,a,I,sd,u-62-1
sw3523B-ms98-a-0045,170.379750,170.729750,female,I,sd,u-62-1
sw3523B-ms98-a-0045,170.729750,171.049750,mayor,I,sd,u-62-1
sw3523B-ms98-a-0045,171.049750,171.239750,here,I,sd,u-62-1
sw3523B-ms98-a-0045,171.239750,171.359750,in,I,sd,u-62-1
sw3523B-ms98-a-0045,171.359750,171.899750,Dallas,I,sd,u-62-1
sw3523B-ms98-a-0045,171.899750,172.059750,and,B,sd,u-62-2
sw3523B-ms98-a-0045,172.059750,172.299750,she,I,sd,u-62-2
sw3523B-ms98-a-0045,172.299750,172.772750,just,I,sd,u-62-2
sw3523B-ms98-a-0045,172.772750,172.989750,her,I,sd,u-62-2
sw3523B-ms98-a-0045,172.989750,173.339750,term,I,sd,u-62-2
sw3523B-ms98-a-0045,173.339750,173.559750,just,I,sd,u-62-2
sw3523B-ms98-a-0045,173.559750,174.112250,ended,I,sd,u-62-2
sw3523B-ms98-a-0046,174.797125,175.309750,and,B,sv,u-62-3
sw3523B-ms98-a-0046,175.309750,175.703875,uh,I,sv,u-62-3
sw3523B-ms98-a-0046,175.895875,176.039750,so,I,sv,u-62-3
sw3523B-ms98-a-0046,176.039750,176.169750,i,I,sv,u-62-3
sw3523B-ms98-a-0046,176.169750,176.399750,think,I,sv,u-62-3
sw3523B-ms98-a-0046,176.399750,176.509750,we're,I,sv,u-62-3
sw3523B-ms98-a-0046,176.509750,176.849750,probably,I,sv,u-62-3
sw3523B-ms98-a-0046,176.849750,176.999750,going,I,sv,u-62-3
sw3523B-ms98-a-0046,176.999750,177.079750,to,I,sv,u-62-3
sw3523B-ms98-a-0046,177.079750,177.259750,see,I,sv,u-62-3
sw3523B-ms98-a-0046,177.259750,177.569750,more,I,sv,u-62-3
sw3523B-ms98-a-0046,177.569750,177.739750,of,I,sv,u-62-3
sw3523B-ms98-a-0046,177.739750,178.200750,that,I,sv,u-62-3
sw3523B-ms98-a-0047,179.072000,179.668250,in,B,+,u-64-1
sw3523B-ms98-a-0047,179.668250,179.768250,the,I,+,u-64-1
sw3523B-ms98-a-0047,179.768250,180.198000,future,I,+,u-64-1
sw3523B-ms98-a-0049,181.872875,182.624000,uh-huh,B,b,u-66-1
sw3523B-ms98-a-0051,187.401625,188.065500,right,B,b,u-68-1
sw3523B-ms98-a-0052,189.270750,189.410750,you,I,b,u-68-1
sw3523B-ms98-a-0052,189.410750,189.580750,know,I,b,u-68-1
sw3523B-ms98-a-0052,189.580750,189.650750,i,B,ba,u-68-2
sw3523B-ms98-a-0052,189.650750,189.850750,mean,I,ba,u-68-2
sw3523B-ms98-a-0052,189.850750,189.950750,and,I,ba,u-68-2
sw3523B-ms98-a-0052,189.950750,190.150750,that's,I,ba,u-68-2
sw3523B-ms98-a-0052,190.150750,190.400750,fine,I,ba,u-68-2
sw3523B-ms98-a-0052,190.400750,190.540750,with,I,ba,u-68-2
sw3523B-ms98-a-0052,190.540750,190.750750,me,I,ba,u-68-2
sw3523B-ms98-a-0052,190.750750,190.890750,but,B,%,u-70-1
sw3523B-ms98-a-0052,190.890750,191.361750,sometimes,I,%,u-70-1
sw3523B-ms98-a-0052,191.640500,191.740750,i,B,sd,u-70-2
sw3523B-ms98-a-0052,191.740750,191.930750,mean,I,sd,u-70-2
sw3523B-ms98-a-0052,191.930750,192.090750,i'm,I,sd,u-70-2
sw3523B-ms98-a-0052,192.090750,192.330750,not,I,sd,u-70-2
sw3523B-ms98-a-0052,192.330750,192.380750,a,I,sd,u-70-2
sw3523B-ms98-a-0052,192.380750,192.760750,women's,I,sd,u-70-2
sw3523B-ms98-a-0052,192.760750,193.070750,libber,I,sd,u-70-2
sw3523B-ms98-a-0052,193.070750,193.200750,by,I,sd,u-70-2
sw3523B-ms98-a-0052,193.200750,193.500750,any,I,sd,u-70-2
sw3523B-ms98-a-0052,193.500750,193.840750,means,I,sd,u-70-2
sw3523B-ms98-a-0052,193.840750,194.050750,but,B,%,u-70-3
sw3523B-ms98-a-0052,194.050750,194.150750,i,B,+,u-72-1
sw3523B-ms98-a-0052,194.150750,194.530750,do,I,+,u-72-1
sw3523B-ms98-a-0052,194.530750,194.700750,there,B,sv,u-72-2
sw3523B-ms98-a-0052,194.700750,194.880750,are,I,sv,u-72-2
sw3523B-ms98-a-0052,194.880750,195.350750,issues,I,sv,u-72-2
sw3523B-ms98-a-0052,195.350750,195.660750,that,I,sv,u-72-2
sw3523B-ms98-a-0052,195.660750,195.750750,you,I,sv,u-72-2
sw3523B-ms98-a-0052,195.750750,195.920750,know,I,sv,u-72-2
sw3523B-ms98-a-0052,195.920750,196.070750,as,I,sv,u-72-2
sw3523B-ms98-a-0052,196.070750,196.250750,far,I,sv,u-72-2
sw3523B-ms98-a-0052,196.250750,196.370750,as,I,sv,u-72-2
sw3523B-ms98-a-0052,196.370750,196.550750,like,I,sv,u-72-2
sw3523B-ms98-a-0052,196.550750,196.840750,equal,I,sv,u-72-2
sw3523B-ms98-a-0052,196.840750,197.160750,pay,I,sv,u-72-2
sw3523B-ms98-a-0052,197.160750,197.300750,for,I,sv,u-72-2
sw3523B-ms98-a-0052,197.300750,197.500750,men,I,sv,u-72-2
sw3523B-ms98-a-0052,197.500750,197.650750,and,I,sv,u-72-2
sw3523B-ms98-a-0052,197.650750,197.990750,women,I,sv,u-72-2
sw3523B-ms98-a-0052,197.990750,198.120750,and,I,sv,u-72-2
sw3523B-ms98-a-0052,198.120750,198.260750,that,I,sv,u-72-2
sw3523B-ms98-a-0052,198.260750,198.470750,kind,I,sv,u-72-2
sw3523B-ms98-a-0052,198.470750,198.540750,of,I,sv,u-72-2
sw3523B-ms98-a-0052,198.540750,198.880750,stuff,I,sv,u-72-2
sw3523B-ms98-a-0052,198.880750,199.037875,i,I,sv,u-72-2
sw3523B-ms98-a-0053,199.600375,200.030375,totally,I,sv,u-72-2
sw3523B-ms98-a-0053,200.030375,200.160375,am,I,sv,u-72-2
sw3523B-ms98-a-0053,200.160375,200.710250,for,I,sv,u-72-2
sw3523B-ms98-a-0053,201.132125,201.340375,but,B,sd,u-74-1
sw3523B-ms98-a-0053,201.340375,201.460375,i,I,sd,u-74-1
sw3523B-ms98-a-0053,201.460375,201.690375,don't,I,sd,u-74-1
sw3523B-ms98-a-0053,201.690375,201.850375,get,I,sd,u-74-1
sw3523B-ms98-a-0053,201.850375,202.435250,into,I,sd,u-74-1
sw3523B-ms98-a-0053,202.435250,202.530375,the,I,sd,u-74-1
sw3523B-ms98-a-0053,202.530375,203.360250,um,I,sd,u-74-1
sw3523B-ms98-a-0054,204.107375,204.274000,the,I,sd,u-74-1
sw3523B-ms98-a-0054,204.274000,204.814000,real,I,sd,u-74-1
sw3523B-ms98-a-0054,204.814000,205.714000,[laughter],O,,
sw3523B-ms98-a-0054,205.714000,206.074000,women,B,+,u-76-1
sw3523B-ms98-a-0054,206.074000,206.504000,libber,I,+,u-76-1
sw3523B-ms98-a-0054,206.504000,206.944000,[vocalized-noise],I,+,u-76-1
sw3523B-ms98-a-0054,206.944000,207.574000,movement,I,+,u-76-1
sw3523B-ms98-a-0054,207.574000,207.684000,you,I,+,u-76-1
sw3523B-ms98-a-0054,207.684000,208.316500,[laughter-know],O,,
sw3523B-ms98-a-0056,210.617000,211.461375,[laughter-yeah],O,,
sw3523B-ms98-a-0058,212.894625,213.234625,right,B,aa,u-80-1
sw3523B-ms98-a-0058,213.234625,213.890625,right,B,aa^r,u-80-2
sw3523B-ms98-a-0060,219.690250,220.280875,yeah,B,b,u-82-1
sw3523B-ms98-a-0062,222.497750,223.164375,right,B,b,u-84-1
sw3523B-ms98-a-0064,239.570250,240.020250,yeah,B,aa,u-86-1
sw3523B-ms98-a-0064,240.020250,240.190250,i['ve]-,O,,
sw3523B-ms98-a-0064,240.190250,240.360250,i've,B,aa,u-86-2
sw3523B-ms98-a-0064,240.360250,240.660250,heard,I,aa,u-86-2
sw3523B-ms98-a-0064,240.660250,240.810250,of,I,aa,u-86-2
sw3523B-ms98-a-0064,240.810250,241.420250,that,I,aa,u-86-2
sw3523B-ms98-a-0064,241.420250,242.105500,um,B,sd,u-86-3
sw3523B-ms98-a-0064,242.293750,242.400250,i,I,sd,u-86-3
sw3523B-ms98-a-0064,242.400250,242.780250,haven't,I,sd,u-86-3
sw3523B-ms98-a-0064,242.780250,243.200250,really,I,sd,u-86-3
sw3523B-ms98-a-0064,243.200250,243.530250,talked,I,sd,u-86-3
sw3523B-ms98-a-0064,243.530250,243.670250,to,I,sd,u-86-3
sw3523B-ms98-a-0064,243.670250,244.310250,anybody,I,sd,u-86-3
sw3523B-ms98-a-0064,244.310250,244.880250,that's,I,sd,u-86-3
sw3523B-ms98-a-0065,245.487375,245.657375,you,I,sd,u-86-3
sw3523B-ms98-a-0065,245.657375,245.809250,know,I,sd,u-86-3
sw3523B-ms98-a-0065,245.809250,246.057375,too,I,sd,u-86-3
sw3523B-ms98-a-0065,246.057375,246.477375,involved,I,sd,u-86-3
sw3523B-ms98-a-0065,246.477375,246.607375,with,I,sd,u-86-3
sw3523B-ms98-a-0065,246.607375,246.887375,that,I,sd,u-86-3
sw3523B-ms98-a-0065,247.297375,247.417375,but,B,%,u-86-4
sw3523B-ms98-a-0065,247.417375,247.467375,i,I,%,u-86-4
sw3523B-ms98-a-0065,247.467375,247.667375,mean,I,%,u-86-4
sw3523B-ms98-a-0065,247.667375,247.797375,i,I,%,u-86-4
sw3523B-ms98-a-0065,247.797375,248.087375,think,I,%,u-86-4
sw3523B-ms98-a-0065,248.087375,248.398125,that,I,%,u-86-4
