sw3225B-ms98-a-0002,2.713750,3.020375,yeah,B,ny,u-2-1
sw3225B-ms98-a-0006,31.555500,31.875500,huge,I,sd,u-6-4
sw3225B-ms98-a-0006,31.875500,32.155500,spot,I,sd,u-6-4
sw3225B-ms98-a-0006,32.155500,32.330000,o[f]-,I,sd,u-6-4
sw3225B-ms98-a-0006,32.330000,32.625500,uh,I,sd,u-6-4
sw3225B-ms98-a-0006,32.625500,32.925500,pot,I,sd,u-6-4
sw3225B-ms98-a-0006,32.925500,33.253750,of,I,sd,u-6-4
sw3225B-ms98-a-0006,33.253750,34.095500,spaghetti,I,sd,u-6-4
sw3225B-ms98-a-0006,34.095500,34.245500,and,B,sd,u-8-1
sw3225B-ms98-a-0006,34.245500,34.483875,we,I,sd,u-8-1
sw3225B-ms98-a-0007,34.845750,34.928500,you,I,sd,u-8-1
sw3225B-ms98-a-0007,34.928500,35.048500,know,I,sd,u-8-1
sw3225B-ms98-a-0007,35.048500,35.198500,we're,I,sd,u-8-1
sw3225B-ms98-a-0007,35.198500,35.468500,eating,I,sd,u-8-1
sw3225B-ms98-a-0007,35.468500,35.618500,it,I,sd,u-8-1
sw3225B-ms98-a-0007,35.618500,35.808500,for,I,sd,u-8-1
sw3225B-ms98-a-0007,35.808500,35.858500,a,I,sd,u-8-1
sw3225B-ms98-a-0007,35.858500,36.088500,week,I,sd,u-8-1
sw3225B-ms98-a-0007,36.088500,36.198500,and,I,sd,u-8-1
sw3225B-ms98-a-0007,36.198500,36.258500,a,I,sd,u-8-1
sw3225B-ms98-a-0007,36.258500,36.598500,half,I,sd,u-8-1
sw3225B-ms98-a-0007,36.598500,36.738500,and,B,sd,u-8-2
sw3225B-ms98-a-0007,36.738500,36.798500,i,I,sd,u-8-2
sw3225B-ms98-a-0007,36.798500,37.038500,kind,I,sd,u-8-2
sw3225B-ms98-a-0007,37.038500,37.108500,of,I,sd,u-8-2
sw3225B-ms98-a-0007,37.108500,37.288500,get,I,sd,u-8-2
sw3225B-ms98-a-0007,37.288500,37.486250,sick,I,sd,u-8-2
sw3225B-ms98-a-0007,37.486250,37.599250,of,I,sd,u-8-2
sw3225B-ms98-a-0007,37.599250,37.755250,it,I,sd,u-8-2
sw3225B-ms98-a-0007,37.755250,38.298000,[laughter-after],O,,
sw3225B-ms98-a-0007,38.298000,38.422250,[laughter-a],O,,
sw3225B-ms98-a-0007,38.422250,38.662875,[laughter-few],O,,
sw3225B-ms98-a-0007,38.662875,40.373625,[laughter-days],O,,
sw3225B-ms98-a-0008,41.347250,41.757875,uh-huh,B,b,u-10-1
sw3225B-ms98-a-0010,45.037875,45.389000,yeah,B,b,u-12-1
sw3225B-ms98-a-0010,45.389000,46.110750,[laughter],O,,
sw3225B-ms98-a-0012,50.273750,50.770375,right,B,b,u-14-1
sw3225B-ms98-a-0013,51.534750,52.238125,right,B,b,u-16-1
sw3225B-ms98-a-0015,54.921500,55.390000,um,B,sd,u-18-1
sw3225B-ms98-a-0015,55.390000,55.555625,i,I,sd,u-18-1
sw3225B-ms98-a-0015,55.555625,55.785625,have,I,sd,u-18-1
sw3225B-ms98-a-0015,55.785625,55.865625,a,I,sd,u-18-1
sw3225B-ms98-a-0015,55.865625,56.205625,great,I,sd,u-18-1
sw3225B-ms98-a-0015,56.205625,56.835625,recipe,I,sd,u-18-1
sw3225B-ms98-a-0015,56.835625,57.025625,for,I,sd,u-18-1
sw3225B-ms98-a-0015,57.025625,57.345625,sour,I,sd,u-18-1
sw3225B-ms98-a-0015,57.345625,57.645625,cream,I,sd,u-18-1
sw3225B-ms98-a-0015,57.645625,57.925625,chicken,I,sd,u-18-1
sw3225B-ms98-a-0015,57.925625,58.955500,enchiladas,I,sd,u-18-1
sw3225B-ms98-a-0016,59.637500,60.056375,it's,B,sv,u-20-1
sw3225B-ms98-a-0016,60.056375,60.326375,it's,I,sv,u-20-1
sw3225B-ms98-a-0016,60.326375,60.746375,really,I,sv,u-20-1
sw3225B-ms98-a-0016,60.746375,60.976375,good,I,sv,u-20-1
sw3225B-ms98-a-0016,60.976375,61.056375,i,B,sd,u-20-2
sw3225B-ms98-a-0016,61.056375,61.246375,got,I,sd,u-20-2
sw3225B-ms98-a-0016,61.246375,61.336375,it,I,sd,u-20-2
sw3225B-ms98-a-0016,61.336375,61.506375,from,I,sd,u-20-2
sw3225B-ms98-a-0016,61.506375,61.556375,a,I,sd,u-20-2
sw3225B-ms98-a-0016,61.556375,61.816375,friend,I,sd,u-20-2
sw3225B-ms98-a-0016,61.816375,61.876375,of,I,sd,u-20-2
sw3225B-ms98-a-0016,61.876375,62.066375,mine,I,sd,u-20-2
sw3225B-ms98-a-0016,62.066375,62.186375,that,I,sd,u-20-2
sw3225B-ms98-a-0016,62.186375,62.226375,i,I,sd,u-20-2
sw3225B-ms98-a-0016,62.226375,62.486375,used,I,sd,u-20-2
sw3225B-ms98-a-0016,62.486375,62.596375,to,I,sd,u-20-2
sw3225B-ms98-a-0016,62.596375,62.866375,work,I,sd,u-20-2
sw3225B-ms98-a-0016,62.866375,63.213250,with,I,sd,u-20-2
sw3225B-ms98-a-0016,63.213250,63.642625,and,B,sd,u-22-1
sw3225B-ms98-a-0016,63.642625,64.056375,uh,I,sd,u-22-1
sw3225B-ms98-a-0016,64.056375,64.276375,every,I,sd,u-22-1
sw3225B-ms98-a-0016,64.276375,64.526375,time,I,sd,u-22-1
sw3225B-ms98-a-0016,64.526375,64.696375,i've,I,sd,u-22-1
sw3225B-ms98-a-0016,64.696375,65.216375,served,I,sd,u-22-1
sw3225B-ms98-a-0016,65.216375,65.446375,it,I,sd,u-22-1
sw3225B-ms98-a-0016,65.446375,66.136375,everybody,I,sd,u-22-1
sw3225B-ms98-a-0016,66.136375,66.416375,just,I,sd,u-22-1
sw3225B-ms98-a-0016,66.416375,66.756375,loves,I,sd,u-22-1
sw3225B-ms98-a-0016,66.756375,66.950625,it,I,sd,u-22-1
sw3225B-ms98-a-0018,68.554000,68.842375,so,B,sd,u-24-1
sw3225B-ms98-a-0018,68.842375,69.262375,that's,I,sd,u-24-1
sw3225B-ms98-a-0018,69.262375,69.512375,that's,I,sd,u-24-1
sw3225B-ms98-a-0018,69.512375,69.642375,one,I,sd,u-24-1
sw3225B-ms98-a-0018,69.642375,69.712375,of,I,sd,u-24-1
sw3225B-ms98-a-0018,69.712375,69.842375,my,I,sd,u-24-1
sw3225B-ms98-a-0018,69.842375,70.232375,favorite,I,sd,u-24-1
sw3225B-ms98-a-0018,70.232375,70.502375,things,I,sd,u-24-1
sw3225B-ms98-a-0018,70.502375,70.632375,to,I,sd,u-24-1
sw3225B-ms98-a-0018,70.632375,70.996375,make,I,sd,u-24-1
sw3225B-ms98-a-0018,70.996375,71.934250,[laughter],O,,
sw3225B-ms98-a-0018,71.934250,72.062375,what,B,qo,u-26-1
sw3225B-ms98-a-0018,72.062375,72.342375,about,I,qo,u-26-1
sw3225B-ms98-a-0018,72.342375,72.740250,you,I,qo,u-26-1
sw3225B-ms98-a-0020,77.505500,78.031000,um-hum,B,b,u-28-1
sw3225B-ms98-a-0022,84.203625,84.519875,uh-huh,B,b,u-30-1
sw3225B-ms98-a-0022,84.519875,84.769875,well,B,qw,u-30-2
sw3225B-ms98-a-0022,84.769875,84.909875,what,I,qw,u-30-2
sw3225B-ms98-a-0022,84.909875,84.979875,do,I,qw,u-30-2
sw3225B-ms98-a-0022,84.979875,85.089875,you,I,qw,u-30-2
sw3225B-ms98-a-0022,85.089875,85.309875,put,I,qw,u-30-2
sw3225B-ms98-a-0022,85.309875,85.499875,in,I,qw,u-30-2
sw3225B-ms98-a-0022,85.499875,85.669750,it,I,qw,u-30-2
sw3225B-ms98-a-0024,92.888125,93.247750,uh-huh,B,b,u-32-1
sw3225B-ms98-a-0026,95.340250,95.726125,um-hum,B,b,u-34-1
sw3225B-ms98-a-0028,98.067125,98.255375,ooh,B,ba,u-36-1
sw3225B-ms98-a-0028,98.255375,98.475375,that,B,sv,u-36-2
sw3225B-ms98-a-0028,98.475375,98.858000,sounds,I,sv,u-36-2
sw3225B-ms98-a-0028,98.858000,99.226375,good,I,sv,u-36-2
sw3225B-ms98-a-0030,104.816625,105.262125,uh-huh,B,b,u-38-1
sw3225B-ms98-a-0032,107.684750,108.107625,uh-huh,B,b,u-40-1
sw3225B-ms98-a-0034,109.820250,110.275625,uh-huh,B,b,u-42-1
sw3225B-ms98-a-0035,111.594000,111.777375,ooh,B,ba,u-44-1
sw3225B-ms98-a-0035,111.777375,112.007375,that,B,sv,u-44-2
sw3225B-ms98-a-0035,112.007375,112.377375,sounds,I,sv,u-44-2
sw3225B-ms98-a-0035,112.377375,112.696750,good,I,sv,u-44-2
sw3225B-ms98-a-0035,112.696750,113.014625,[laughter],O,,
sw3225B-ms98-a-0037,120.869750,121.083875,is,B,b^m,u-46-1
sw3225B-ms98-a-0037,121.083875,121.503875,done,I,b^m,u-46-1
sw3225B-ms98-a-0037,121.503875,121.963625,right,B,b,u-46-2
sw3225B-ms98-a-0039,124.027875,124.434250,yeah,B,b,u-48-1
sw3225B-ms98-a-0039,124.434250,124.684250,that,B,sv,u-48-2
sw3225B-ms98-a-0039,124.684250,124.974250,sounds,I,sv,u-48-2
sw3225B-ms98-a-0039,124.974250,125.224250,good,I,sv,u-48-2
sw3225B-ms98-a-0039,125.224250,125.659250,too,I,sv,u-48-2
sw3225B-ms98-a-0040,126.431500,126.614875,i've,B,sd,u-50-1
sw3225B-ms98-a-0040,126.614875,126.884875,got,I,sd,u-50-1
sw3225B-ms98-a-0040,126.884875,127.107000,a,I,sd,u-50-1
sw3225B-ms98-a-0040,127.107000,127.645625,um,I,sd,u-50-1
sw3225B-ms98-a-0040,128.014875,128.124875,a,I,sd,u-50-1
sw3225B-ms98-a-0040,128.124875,128.414875,great,I,sd,u-50-1
sw3225B-ms98-a-0040,128.414875,129.004875,recipe,I,sd,u-50-1
sw3225B-ms98-a-0040,129.004875,129.674875,for,I,sd,u-50-1
sw3225B-ms98-a-0040,129.674875,130.662500,cheesecake,O,,
sw3225B-ms98-a-0041,131.327500,131.416000,i,B,qy^d,u-52-1
sw3225B-ms98-a-0041,131.416000,131.626000,don't,I,qy^d,u-52-1
sw3225B-ms98-a-0041,131.626000,131.786000,know,I,qy^d,u-52-1
sw3225B-ms98-a-0041,131.786000,131.976000,if,I,qy^d,u-52-1
sw3225B-ms98-a-0041,131.976000,132.396000,you,I,qy^d,u-52-1
sw3225B-ms98-a-0041,132.396000,132.646000,get,I,qy^d,u-52-1
sw3225B-ms98-a-0041,132.646000,133.076000,Southern,I,qy^d,u-52-1
sw3225B-ms98-a-0041,133.076000,133.738875,Living,I,qy^d,u-52-1
sw3225B-ms98-a-0041,134.209375,134.479500,that,O,,
sw3225B-ms98-a-0041,134.908250,135.372375,magazine,O,,
sw3225B-ms98-a-0042,136.019875,136.263250,they,B,sd,u-54-1
sw3225B-ms98-a-0042,136.263250,136.453250,have,I,sd,u-54-1
sw3225B-ms98-a-0042,136.453250,136.603250,o[ne]-,O,,
sw3225B-ms98-a-0042,136.603250,136.733250,if,B,sd,u-54-2
sw3225B-ms98-a-0042,136.733250,136.893250,you,I,sd,u-54-2
sw3225B-ms98-a-0042,136.893250,137.103250,like,I,sd,u-54-2
sw3225B-ms98-a-0042,137.103250,137.253250,to,I,sd,u-54-2
sw3225B-ms98-a-0042,137.253250,137.676000,cook,I,sd,u-54-2
sw3225B-ms98-a-0042,137.853000,138.097000,they,I,sd,u-54-2
sw3225B-ms98-a-0042,138.097000,138.302500,have,I,sd,u-54-2
sw3225B-ms98-a-0042,138.302500,138.653250,every,B,sd,u-54-3
sw3225B-ms98-a-0042,138.653250,139.223250,recipe,I,sd,u-54-3
sw3225B-ms98-a-0042,139.223250,139.413250,i've,I,sd,u-54-3
sw3225B-ms98-a-0042,139.413250,139.963250,tried,I,sd,u-54-3
sw3225B-ms98-a-0042,139.963250,140.153250,out,I,sd,u-54-3
sw3225B-ms98-a-0042,140.153250,140.253250,of,I,sd,u-54-3
sw3225B-ms98-a-0042,140.253250,140.690000,that,I,sd,u-54-3
sw3225B-ms98-a-0042,140.690000,140.983250,has,I,sd,u-54-3
sw3225B-ms98-a-0042,140.983250,141.154625,been,I,sd,u-54-3
sw3225B-ms98-a-0042,141.154625,141.252625,a,I,sd,u-54-3
sw3225B-ms98-a-0042,141.252625,141.643250,really,I,sd,u-54-3
sw3225B-ms98-a-0042,141.643250,141.913250,good,I,sd,u-54-3
sw3225B-ms98-a-0042,141.913250,142.318125,one,I,sd,u-54-3
sw3225B-ms98-a-0043,143.063625,143.462000,and,B,sd,u-56-1
sw3225B-ms98-a-0043,143.462000,144.058625,um,I,sd,u-56-1
sw3225B-ms98-a-0043,144.175375,144.282000,you,I,sd,u-56-1
sw3225B-ms98-a-0043,144.282000,144.382000,know,I,sd,u-56-1
sw3225B-ms98-a-0043,144.382000,144.592000,every,I,sd,u-56-1
sw3225B-ms98-a-0043,144.592000,144.862000,month,I,sd,u-56-1
sw3225B-ms98-a-0043,144.862000,145.022000,they've,I,sd,u-56-1
sw3225B-ms98-a-0043,145.022000,145.232000,got,I,sd,u-56-1
sw3225B-ms98-a-0043,145.232000,145.432000,all,I,sd,u-56-1
sw3225B-ms98-a-0043,145.432000,145.802000,different,I,sd,u-56-1
sw3225B-ms98-a-0043,145.802000,146.022000,kinds,I,sd,u-56-1
sw3225B-ms98-a-0043,146.022000,146.122000,of,I,sd,u-56-1
sw3225B-ms98-a-0043,146.122000,146.716875,recipes,I,sd,u-56-1
sw3225B-ms98-a-0043,146.716875,146.906500,but,B,sd,u-56-2
sw3225B-ms98-a-0044,147.692250,147.788000,i,I,sd,u-56-2
sw3225B-ms98-a-0044,147.788000,147.988000,got,I,sd,u-56-2
sw3225B-ms98-a-0044,147.988000,148.138000,one,I,sd,u-56-2
sw3225B-ms98-a-0044,148.138000,148.248000,in,I,sd,u-56-2
sw3225B-ms98-a-0044,148.248000,148.358000,there,I,sd,u-56-2
sw3225B-ms98-a-0044,148.358000,148.578000,about,I,sd,u-56-2
sw3225B-ms98-a-0044,148.578000,148.608000,a,I,sd,u-56-2
sw3225B-ms98-a-0044,148.608000,148.808000,year,I,sd,u-56-2
sw3225B-ms98-a-0044,148.808000,148.888000,or,I,sd,u-56-2
sw3225B-ms98-a-0044,148.888000,149.058000,so,I,sd,u-56-2
sw3225B-ms98-a-0044,149.058000,149.328000,ago,I,sd,u-56-2
sw3225B-ms98-a-0044,149.328000,149.548000,on,I,sd,u-56-2
sw3225B-ms98-a-0044,149.548000,150.168000,cheesecake,O,,
sw3225B-ms98-a-0044,150.168000,150.308000,and,B,sd,u-56-3
sw3225B-ms98-a-0044,150.308000,150.528000,it's,I,sd,u-56-3
sw3225B-ms98-a-0044,150.528000,151.178000,just,I,sd,u-56-3
sw3225B-ms98-a-0044,151.178000,151.268000,a,I,sd,u-56-3
sw3225B-ms98-a-0044,151.268000,151.648000,regular,I,sd,u-56-3
sw3225B-ms98-a-0044,151.648000,152.168000,cheesecake,O,,
sw3225B-ms98-a-0044,152.168000,152.258000,and,B,sd,u-56-4
sw3225B-ms98-a-0044,152.258000,152.368000,then,I,sd,u-56-4
sw3225B-ms98-a-0044,152.368000,152.478000,you,I,sd,u-56-4
sw3225B-ms98-a-0044,152.478000,152.638000,can,I,sd,u-56-4
sw3225B-ms98-a-0044,152.638000,152.818000,put,I,sd,u-56-4
sw3225B-ms98-a-0044,152.818000,153.329625,raspberry,I,sd,u-56-4
sw3225B-ms98-a-0044,153.465250,153.990750,um,I,sd,u-56-4
sw3225B-ms98-a-0044,154.213000,154.668000,topping,I,sd,u-56-4
sw3225B-ms98-a-0044,154.668000,154.798000,on,I,sd,u-56-4
sw3225B-ms98-a-0044,154.798000,154.938625,it,I,sd,u-56-4
sw3225B-ms98-a-0044,155.548750,155.778000,but,B,sd,u-58-1
sw3225B-ms98-a-0044,155.778000,156.408000,inside,I,sd,u-58-1
sw3225B-ms98-a-0044,156.408000,156.478000,the,I,sd,u-58-1
sw3225B-ms98-a-0044,156.478000,157.336250,cheesecake,I,sd,u-58-1
sw3225B-ms98-a-0044,157.336250,157.708000,uh,I,sd,u-58-1
sw3225B-ms98-a-0044,157.708000,158.308000,recipe,I,sd,u-58-1
sw3225B-ms98-a-0044,158.308000,158.508000,you,I,sd,u-58-1
sw3225B-ms98-a-0044,158.508000,158.943250,put,I,sd,u-58-1
sw3225B-ms98-a-0044,158.943250,159.652375,um,I,sd,u-58-1
sw3225B-ms98-a-0045,160.222625,160.582125,lemon,I,sd,u-58-1
sw3225B-ms98-a-0045,160.582125,161.002125,peel,I,sd,u-58-1
sw3225B-ms98-a-0045,161.002125,161.182125,and,I,sd,u-58-1
sw3225B-ms98-a-0045,161.182125,161.680000,orange,I,sd,u-58-1
sw3225B-ms98-a-0045,161.680000,162.193500,peel,I,sd,u-58-1
sw3225B-ms98-a-0046,162.757375,162.922500,and,B,sd,u-60-1
sw3225B-ms98-a-0046,162.922500,163.142500,it's,I,sd,u-60-1
sw3225B-ms98-a-0046,163.142500,163.422500,just,I,sd,u-60-1
sw3225B-ms98-a-0046,163.422500,163.872500,enough,I,sd,u-60-1
sw3225B-ms98-a-0046,163.872500,164.042500,to,I,sd,u-60-1
sw3225B-ms98-a-0046,164.042500,164.582875,taste,I,sd,u-60-1
sw3225B-ms98-a-0046,164.582875,164.913875,it,I,sd,u-60-1
sw3225B-ms98-a-0046,165.158625,165.312500,you,I,sd,u-60-1
sw3225B-ms98-a-0046,165.312500,165.532500,know,I,sd,u-60-1
sw3225B-ms98-a-0046,165.532500,165.782500,when,I,sd,u-60-1
sw3225B-ms98-a-0046,165.782500,166.002500,when,I,sd,u-60-1
sw3225B-ms98-a-0046,166.002500,166.172500,when,I,sd,u-60-1
sw3225B-ms98-a-0046,166.172500,166.292500,you're,I,sd,u-60-1
sw3225B-ms98-a-0046,166.292500,166.572500,eating,I,sd,u-60-1
sw3225B-ms98-a-0046,166.572500,166.662500,the,I,sd,u-60-1
sw3225B-ms98-a-0046,166.662500,167.222500,cheesecake,O,,
sw3225B-ms98-a-0046,167.222500,167.322500,and,B,sv,u-60-2
sw3225B-ms98-a-0046,167.322500,167.472500,it,I,sv,u-60-2
sw3225B-ms98-a-0046,167.472500,167.702500,is,I,sv,u-60-2
sw3225B-ms98-a-0046,167.702500,168.312500,wonderful,I,sv,u-60-2
sw3225B-ms98-a-0046,168.312500,168.442500,but,B,sd,u-60-3
sw3225B-ms98-a-0046,168.442500,168.602500,it,I,sd,u-60-3
sw3225B-ms98-a-0046,168.602500,169.032000,takes,I,sd,u-60-3
sw3225B-ms98-a-0046,169.032000,169.192500,a,I,sd,u-60-3
sw3225B-ms98-a-0046,169.192500,169.872500,long,I,sd,u-60-3
sw3225B-ms98-a-0046,169.872500,170.182500,time,I,sd,u-60-3
sw3225B-ms98-a-0046,170.182500,170.372500,because,I,sd,u-60-3
sw3225B-ms98-a-0046,170.372500,170.492500,you,I,sd,u-60-3
sw3225B-ms98-a-0046,170.492500,170.662500,have,I,sd,u-60-3
sw3225B-ms98-a-0046,170.662500,170.792500,to,I,sd,u-60-3
sw3225B-ms98-a-0046,170.792500,171.072500,cook,I,sd,u-60-3
sw3225B-ms98-a-0046,171.072500,171.232500,it,I,sd,u-60-3
sw3225B-ms98-a-0046,171.232500,171.477500,for,I,sd,u-60-3
sw3225B-ms98-a-0047,172.074500,172.394125,forty,I,sd,u-60-3
sw3225B-ms98-a-0047,172.394125,172.664125,five,I,sd,u-60-3
sw3225B-ms98-a-0047,172.664125,173.054125,minutes,I,sd,u-60-3
sw3225B-ms98-a-0047,173.054125,173.154125,and,I,sd,u-60-3
sw3225B-ms98-a-0047,173.154125,173.254125,then,I,sd,u-60-3
sw3225B-ms98-a-0047,173.254125,173.334125,you,I,sd,u-60-3
sw3225B-ms98-a-0047,173.334125,173.584125,turn,I,sd,u-60-3
sw3225B-ms98-a-0047,173.584125,173.734125,the,I,sd,u-60-3
sw3225B-ms98-a-0047,173.734125,173.934125,oven,I,sd,u-60-3
sw3225B-ms98-a-0047,173.934125,174.194125,off,I,sd,u-60-3
sw3225B-ms98-a-0047,174.194125,174.304125,and,I,sd,u-60-3
sw3225B-ms98-a-0047,174.304125,174.434125,you,I,sd,u-60-3
sw3225B-ms98-a-0047,174.434125,174.634125,leave,I,sd,u-60-3
sw3225B-ms98-a-0047,174.634125,174.734125,it,I,sd,u-60-3
sw3225B-ms98-a-0047,174.734125,174.964125,in,I,sd,u-60-3
sw3225B-ms98-a-0047,174.964125,175.074125,the,I,sd,u-60-3
sw3225B-ms98-a-0047,175.074125,175.264125,oven,I,sd,u-60-3
sw3225B-ms98-a-0047,175.264125,175.414125,for,I,sd,u-60-3
sw3225B-ms98-a-0047,175.414125,175.744125,another,I,sd,u-60-3
sw3225B-ms98-a-0047,175.744125,176.024125,forty,I,sd,u-60-3
sw3225B-ms98-a-0047,176.024125,176.264125,five,I,sd,u-60-3
sw3225B-ms98-a-0047,176.264125,176.634125,minutes,I,sd,u-60-3
sw3225B-ms98-a-0047,176.634125,176.774125,and,B,+,u-62-1
sw3225B-ms98-a-0047,176.774125,176.904125,then,I,+,u-62-1
sw3225B-ms98-a-0047,176.904125,177.024125,you,I,+,u-62-1
sw3225B-ms98-a-0047,177.024125,177.254125,open,I,+,u-62-1
sw3225B-ms98-a-0047,177.254125,177.394125,up,I,+,u-62-1
sw3225B-ms98-a-0047,177.394125,177.524125,the,I,+,u-62-1
sw3225B-ms98-a-0047,177.524125,177.754125,oven,I,+,u-62-1
sw3225B-ms98-a-0047,177.754125,178.124125,door,I,+,u-62-1
sw3225B-ms98-a-0047,178.124125,178.244125,and,I,+,u-62-1
sw3225B-ms98-a-0047,178.244125,178.424125,leave,I,+,u-62-1
sw3225B-ms98-a-0047,178.424125,178.524125,it,I,+,u-62-1
sw3225B-ms98-a-0047,178.524125,178.644125,in,I,+,u-62-1
sw3225B-ms98-a-0047,178.644125,178.754125,for,I,+,u-62-1
sw3225B-ms98-a-0047,178.754125,179.114125,another,I,+,u-62-1
sw3225B-ms98-a-0047,179.114125,179.482500,forty,I,+,u-62-1
sw3225B-ms98-a-0047,179.482500,179.728125,[laughter-five],O,,
sw3225B-ms98-a-0047,179.728125,180.176750,[laughter-minutes],O,,
sw3225B-ms98-a-0048,180.907250,181.008875,and,B,+,u-64-1
sw3225B-ms98-a-0048,181.008875,181.139875,then,I,+,u-64-1
sw3225B-ms98-a-0048,181.139875,181.279875,you're,I,+,u-64-1
sw3225B-ms98-a-0048,181.279875,181.659875,supposed,I,+,u-64-1
sw3225B-ms98-a-0048,181.659875,181.976250,to,I,+,u-64-1
sw3225B-ms98-a-0048,181.976250,182.575125,um,I,+,u-64-1
sw3225B-ms98-a-0048,183.301750,183.418750,i,I,+,u-64-1
sw3225B-ms98-a-0048,183.418750,183.712375,think,I,+,u-64-1
sw3225B-ms98-a-0048,183.881875,184.139875,chill,I,+,u-64-1
sw3225B-ms98-a-0048,184.139875,184.279875,it,I,+,u-64-1
sw3225B-ms98-a-0048,184.279875,184.409875,to,I,+,u-64-1
sw3225B-ms98-a-0048,184.409875,184.639875,room,I,+,u-64-1
sw3225B-ms98-a-0048,184.639875,185.539875,temperature,I,+,u-64-1
sw3225B-ms98-a-0049,186.517625,186.667625,so,B,sd,u-66-1
