sw4765A-ms98-a-0001,0.040000,0.213000,um,B,sd,u-1-1
sw4765A-ms98-a-0004,14.778625,15.078625,or,I,sd,u-1-1
sw4765A-ms98-a-0004,15.078625,15.678625,intermediate,I,sd,u-1-1
sw4765A-ms98-a-0004,15.678625,15.921750,or,I,sd,u-1-1
sw4765A-ms98-a-0004,15.921750,16.452750,advanced,I,sd,u-1-1
sw4765A-ms98-a-0004,16.452750,16.618625,uh,I,sd,u-1-1
sw4765A-ms98-a-0004,16.618625,16.888625,drug,I,sd,u-1-1
sw4765A-ms98-a-0004,16.888625,17.498625,users,I,sd,u-1-1
sw4765A-ms98-a-0005,18.093125,18.533125,and,B,sd,u-3-1
sw4765A-ms98-a-0005,18.533125,18.715250,uh,I,sd,u-3-1
sw4765A-ms98-a-0005,19.182250,19.354625,i,I,sd,u-3-1
sw4765A-ms98-a-0005,19.354625,19.533125,know,I,sd,u-3-1
sw4765A-ms98-a-0005,19.533125,19.773125,that,I,sd,u-3-1
sw4765A-ms98-a-0005,19.773125,19.983125,that,I,sd,u-3-1
sw4765A-ms98-a-0005,19.983125,20.563125,government,I,sd,u-3-1
sw4765A-ms98-a-0005,20.563125,20.883125,is,I,sd,u-3-1
sw4765A-ms98-a-0005,20.883125,21.173125,uh,I,sd,u-3-1
sw4765A-ms98-a-0005,21.353125,21.503125,you,I,sd,u-3-1
sw4765A-ms98-a-0005,21.503125,21.663125,know,I,sd,u-3-1
sw4765A-ms98-a-0005,21.843125,22.073125,gives,I,sd,u-3-1
sw4765A-ms98-a-0005,22.073125,22.343125,drug,I,sd,u-3-1
sw4765A-ms98-a-0005,22.343125,22.736625,tests,I,sd,u-3-1
sw4765A-ms98-a-0005,23.207500,23.503125,uh,I,sd,u-3-1
sw4765A-ms98-a-0005,23.653125,23.873125,to,I,sd,u-3-1
sw4765A-ms98-a-0005,23.873125,24.083125,all,I,sd,u-3-1
sw4765A-ms98-a-0005,24.083125,24.303125,new,I,sd,u-3-1
sw4765A-ms98-a-0005,24.303125,24.783125,entrants,I,sd,u-3-1
sw4765A-ms98-a-0005,24.783125,24.943125,all,I,sd,u-3-1
sw4765A-ms98-a-0005,24.943125,25.153125,new,I,sd,u-3-1
sw4765A-ms98-a-0005,25.153125,25.523125,applic[ants]-,I,sd,u-3-1
sw4765A-ms98-a-0005,25.523125,26.113125,applicants,I,sd,u-3-1
sw4765A-ms98-a-0005,26.113125,26.433125,coming,I,sd,u-3-1
sw4765A-ms98-a-0005,26.433125,26.663125,into,I,sd,u-3-1
sw4765A-ms98-a-0005,26.663125,27.083125,government,I,sd,u-3-1
sw4765A-ms98-a-0006,27.707000,27.997000,and,B,sd,u-5-1
sw4765A-ms98-a-0006,27.997000,28.169000,and,I,sd,u-5-1
sw4765A-ms98-a-0006,28.169000,28.346750,i,I,sd,u-5-1
sw4765A-ms98-a-0006,28.346750,28.627000,quite,I,sd,u-5-1
sw4765A-ms98-a-0006,28.627000,29.297000,frankly,I,sd,u-5-1
sw4765A-ms98-a-0006,29.297000,29.567000,don't,I,sd,u-5-1
sw4765A-ms98-a-0006,29.567000,29.757000,see,I,sd,u-5-1
sw4765A-ms98-a-0006,29.757000,30.147000,anything,I,sd,u-5-1
sw4765A-ms98-a-0006,30.147000,30.367000,wrong,I,sd,u-5-1
sw4765A-ms98-a-0006,30.367000,30.517000,with,I,sd,u-5-1
sw4765A-ms98-a-0006,30.517000,30.647000,it,I,sd,u-5-1
sw4765A-ms98-a-0006,30.647000,30.857000,i,B,sd,u-5-2
sw4765A-ms98-a-0006,30.857000,31.287000,i'm,I,sd,u-5-2
sw4765A-ms98-a-0006,31.287000,31.497000,guess,I,sd,u-5-2
sw4765A-ms98-a-0006,31.497000,31.607000,i'm,I,sd,u-5-2
sw4765A-ms98-a-0006,31.607000,31.777000,not,I,sd,u-5-2
sw4765A-ms98-a-0006,31.777000,31.827000,a,I,sd,u-5-2
sw4765A-ms98-a-0006,31.827000,32.037000,good,I,sd,u-5-2
sw4765A-ms98-a-0006,32.037000,32.397000,civil,I,sd,u-5-2
sw4765A-ms98-a-0006,32.397000,33.129625,libertarian,I,sd,u-5-2
sw4765A-ms98-a-0007,33.670500,33.920500,and,B,sd,u-7-1
sw4765A-ms98-a-0007,33.920500,34.300500,and,I,sd,u-7-1
sw4765A-ms98-a-0007,34.300500,34.420500,i-,I,sd,u-7-1
sw4765A-ms98-a-0007,34.420500,34.590500,i,I,sd,u-7-1
sw4765A-ms98-a-0007,34.590500,34.870500,feel,I,sd,u-7-1
sw4765A-ms98-a-0007,34.870500,34.990500,as,I,sd,u-7-1
sw4765A-ms98-a-0007,34.990500,35.291500,though,I,sd,u-7-1
sw4765A-ms98-a-0007,35.664375,36.050500,uh,I,sd,u-7-1
sw4765A-ms98-a-0007,36.050500,36.440500,that,I,sd,u-7-1
sw4765A-ms98-a-0007,36.440500,36.808500,uh,I,sd,u-7-1
sw4765A-ms98-a-0007,36.808500,37.019500,uh,I,sd,u-7-1
sw4765A-ms98-a-0007,37.019500,37.220500,you,I,sd,u-7-1
sw4765A-ms98-a-0007,37.220500,37.310500,know,I,sd,u-7-1
sw4765A-ms98-a-0007,37.310500,37.530500,that,I,sd,u-7-1
sw4765A-ms98-a-0007,37.760250,37.990500,if,I,sd,u-7-1
sw4765A-ms98-a-0007,37.990500,38.340500,you,I,sd,u-7-1
sw4765A-ms98-a-0007,38.340500,38.450500,you,I,sd,u-7-1
sw4765A-ms98-a-0007,38.450500,38.580500,are,I,sd,u-7-1
sw4765A-ms98-a-0007,38.580500,38.630500,a,I,sd,u-7-1
sw4765A-ms98-a-0007,38.630500,38.900500,drug,I,sd,u-7-1
sw4765A-ms98-a-0007,38.900500,39.230500,user,I,sd,u-7-1
sw4765A-ms98-a-0007,39.230500,39.400500,you,I,sd,u-7-1
sw4765A-ms98-a-0007,39.400500,39.570500,have,I,sd,u-7-1
sw4765A-ms98-a-0007,39.570500,39.610500,a,I,sd,u-7-1
sw4765A-ms98-a-0007,39.610500,39.970500,hidden,I,sd,u-7-1
sw4765A-ms98-a-0007,39.970500,40.470500,agenda,I,sd,u-7-1
sw4765A-ms98-a-0008,40.914125,41.124125,that's,I,sd,u-7-1
sw4765A-ms98-a-0008,41.124125,41.734125,difficult,I,sd,u-7-1
sw4765A-ms98-a-0008,42.154125,42.514125,unless,I,sd,u-7-1
sw4765A-ms98-a-0008,42.514125,42.604125,you,I,sd,u-7-1
sw4765A-ms98-a-0008,42.604125,42.954125,really,I,sd,u-7-1
sw4765A-ms98-a-0008,42.954125,43.274125,go,I,sd,u-7-1
sw4765A-ms98-a-0008,43.274125,43.504125,into,I,sd,u-7-1
sw4765A-ms98-a-0008,43.504125,43.564125,a,I,sd,u-7-1
sw4765A-ms98-a-0008,43.564125,43.804125,deep,I,sd,u-7-1
sw4765A-ms98-a-0008,43.804125,44.254125,background,I,sd,u-7-1
sw4765A-ms98-a-0008,44.254125,44.314125,of,B,%,u-7-2
sw4765A-ms98-a-0008,44.314125,44.604125,course,I,%,u-7-2
sw4765A-ms98-a-0008,44.604125,44.858875,we're,I,%,u-7-2
sw4765A-ms98-a-0008,44.858875,45.563250,[vocalized-noise],O,,
sw4765A-ms98-a-0008,45.563250,45.944125,being,B,sd,u-7-3
sw4765A-ms98-a-0008,45.944125,46.324125,involved,I,sd,u-7-3
sw4765A-ms98-a-0008,46.324125,46.384125,in,I,sd,u-7-3
sw4765A-ms98-a-0008,46.384125,46.554125,my,I,sd,u-7-3
sw4765A-ms98-a-0008,46.554125,47.281000,organization,I,sd,u-7-3
sw4765A-ms98-a-0008,47.744375,47.997500,uh,I,sd,u-7-3
sw4765A-ms98-a-0008,48.483375,48.884125,we,I,sd,u-7-3
sw4765A-ms98-a-0008,48.884125,48.984125,we,I,sd,u-7-3
sw4765A-ms98-a-0008,48.984125,49.214125,have,I,sd,u-7-3
sw4765A-ms98-a-0008,49.214125,49.494125,deep,I,sd,u-7-3
sw4765A-ms98-a-0008,49.494125,50.004125,background,I,sd,u-7-3
sw4765A-ms98-a-0008,50.004125,50.465375,checks,I,sd,u-7-3
sw4765A-ms98-a-0008,50.617625,50.959625,and,B,sd,u-7-4
sw4765A-ms98-a-0009,51.488375,51.728375,and,B,+,u-9-1
sw4765A-ms98-a-0009,51.728375,52.108375,so,I,+,u-9-1
sw4765A-ms98-a-0009,52.108375,52.422250,uh,I,+,u-9-1
sw4765A-ms98-a-0009,52.746125,52.938375,but,I,+,u-9-1
sw4765A-ms98-a-0009,53.008375,53.248375,but,I,+,u-9-1
sw4765A-ms98-a-0009,53.248375,53.428375,y[ou]-,I,+,u-9-1
sw4765A-ms98-a-0009,53.428375,53.628375,but,I,+,u-9-1
sw4765A-ms98-a-0009,53.628375,54.248375,sometimes,I,+,u-9-1
sw4765A-ms98-a-0009,54.248375,54.498375,you,I,+,u-9-1
sw4765A-ms98-a-0009,54.498375,54.598375,know,I,+,u-9-1
sw4765A-ms98-a-0009,54.598375,54.848375,drug,I,+,u-9-1
sw4765A-ms98-a-0009,54.848375,55.108375,use,I,+,u-9-1
sw4765A-ms98-a-0009,55.108375,55.448375,can,I,+,u-9-1
sw4765A-ms98-a-0009,55.448375,55.648375,can,I,+,u-9-1
sw4765A-ms98-a-0009,55.648375,56.088375,escape,I,+,u-9-1
sw4765A-ms98-a-0009,56.088375,56.398375,that,I,+,u-9-1
sw4765A-ms98-a-0010,56.936500,57.386500,and,B,sd,u-9-2
sw4765A-ms98-a-0010,57.386500,57.611375,uh,I,sd,u-9-2
sw4765A-ms98-a-0010,57.920250,58.096500,i,I,sd,u-9-2
sw4765A-ms98-a-0010,58.096500,58.326500,have,I,sd,u-9-2
sw4765A-ms98-a-0010,58.326500,58.806500,absolutely,I,sd,u-9-2
sw4765A-ms98-a-0010,58.806500,58.946500,no,B,+,u-11-1
sw4765A-ms98-a-0010,58.946500,59.526500,compunction,I,+,u-11-1
sw4765A-ms98-a-0010,59.526500,59.806875,about,I,+,u-11-1
sw4765A-ms98-a-0010,59.923625,60.162625,uh,I,+,u-11-1
sw4765A-ms98-a-0010,60.546875,60.936500,using,I,+,u-11-1
sw4765A-ms98-a-0010,60.936500,61.116500,any,I,+,u-11-1
sw4765A-ms98-a-0010,61.116500,61.226500,and,I,+,u-11-1
sw4765A-ms98-a-0010,61.226500,61.416500,all,I,+,u-11-1
sw4765A-ms98-a-0010,61.416500,61.856500,means,I,+,u-11-1
sw4765A-ms98-a-0010,61.856500,62.153375,to,I,+,u-11-1
sw4765A-ms98-a-0010,62.718375,63.019500,to,I,+,u-11-1
sw4765A-ms98-a-0010,63.019500,63.471500,uh,I,+,u-11-1
sw4765A-ms98-a-0010,63.745250,64.198000,uh,I,+,u-11-1
sw4765A-ms98-a-0010,64.333625,64.416500,you,I,+,u-11-1
sw4765A-ms98-a-0010,64.416500,64.486500,know,I,+,u-11-1
sw4765A-ms98-a-0010,64.486500,64.826500,work,I,+,u-11-1
sw4765A-ms98-a-0010,64.826500,65.140125,out,I,+,u-11-1
sw4765A-ms98-a-0010,66.044000,66.416500,figure,I,+,u-11-1
sw4765A-ms98-a-0010,66.416500,66.536500,out,I,+,u-11-1
sw4765A-ms98-a-0010,66.536500,66.726500,who,I,+,u-11-1
sw4765A-ms98-a-0010,66.726500,66.906500,has,I,+,u-11-1
sw4765A-ms98-a-0010,66.906500,66.956500,a,I,+,u-11-1
sw4765A-ms98-a-0010,66.956500,67.266500,drug,I,+,u-11-1
sw4765A-ms98-a-0010,67.266500,67.836500,program,I,+,u-11-1
sw4765A-ms98-a-0010,67.836500,67.966500,or,I,+,u-11-1
sw4765A-ms98-a-0010,67.966500,68.216500,has,I,+,u-11-1
sw4765A-ms98-a-0010,68.216500,68.276500,a,I,+,u-11-1
sw4765A-ms98-a-0010,68.276500,68.566500,drug,I,+,u-11-1
sw4765A-ms98-a-0010,68.566500,69.056500,problem,I,+,u-11-1
sw4765A-ms98-a-0011,69.667750,70.097750,and,B,+,u-13-1
sw4765A-ms98-a-0011,70.097750,70.287750,uh,I,+,u-13-1
sw4765A-ms98-a-0011,70.555125,70.747750,and,I,+,u-13-1
sw4765A-ms98-a-0011,70.747750,71.007750,putting,I,+,u-13-1
sw4765A-ms98-a-0011,71.007750,71.197750,that,I,+,u-13-1
sw4765A-ms98-a-0011,71.197750,71.407750,guy,I,+,u-13-1
sw4765A-ms98-a-0011,71.407750,71.687750,into,I,+,u-13-1
sw4765A-ms98-a-0011,71.687750,72.017750,into,I,+,u-13-1
sw4765A-ms98-a-0011,72.017750,72.477750,therapy,I,+,u-13-1
sw4765A-ms98-a-0011,72.477750,72.849250,to,I,+,u-13-1
sw4765A-ms98-a-0012,73.431125,73.541125,or,I,+,u-13-1
sw4765A-ms98-a-0012,73.541125,73.971125,whatever,I,+,u-13-1
sw4765A-ms98-a-0012,73.971125,74.051125,it,I,+,u-13-1
sw4765A-ms98-a-0012,74.051125,74.231125,is,I,+,u-13-1
sw4765A-ms98-a-0012,74.231125,74.606500,to,I,+,u-13-1
sw4765A-ms98-a-0012,74.606500,75.028250,to,I,+,u-13-1
sw4765A-ms98-a-0012,75.028250,75.121125,you,I,+,u-13-1
sw4765A-ms98-a-0012,75.121125,75.201125,know,I,+,u-13-1
sw4765A-ms98-a-0012,75.201125,75.521125,break,I,+,u-13-1
sw4765A-ms98-a-0012,75.521125,75.871125,this,I,+,u-13-1
sw4765A-ms98-a-0012,75.871125,76.161750,uh,I,+,u-13-1
sw4765A-ms98-a-0012,76.569875,76.795875,uh,I,+,u-13-1
sw4765A-ms98-a-0012,76.795875,77.301125,activity,I,+,u-13-1
sw4765A-ms98-a-0012,77.301125,77.361125,of,B,sd,u-13-2
sw4765A-ms98-a-0012,77.361125,77.611125,course,I,sd,u-13-2
sw4765A-ms98-a-0012,77.611125,77.691125,if,I,sd,u-13-2
sw4765A-ms98-a-0012,77.691125,77.971125,he's,I,sd,u-13-2
sw4765A-ms98-a-0012,77.971125,78.311125,fallen,I,sd,u-13-2
sw4765A-ms98-a-0012,78.311125,78.391125,in,I,sd,u-13-2
sw4765A-ms98-a-0012,78.391125,78.581125,love,I,sd,u-13-2
sw4765A-ms98-a-0012,78.581125,78.731125,with,I,sd,u-13-2
sw4765A-ms98-a-0012,78.731125,79.278125,drugs,I,sd,u-13-2
sw4765A-ms98-a-0013,79.735875,79.895875,and,B,sd,u-13-3
sw4765A-ms98-a-0013,79.895875,79.995875,there,I,sd,u-13-3
sw4765A-ms98-a-0013,79.995875,80.225875,isn't,I,sd,u-13-3
sw4765A-ms98-a-0013,80.225875,80.785875,anything,I,sd,u-13-3
sw4765A-ms98-a-0013,80.785875,80.945875,but,B,sd,u-13-4
sw4765A-ms98-a-0013,81.165875,81.425875,getting,I,sd,u-13-4
sw4765A-ms98-a-0013,81.425875,81.855875,stoned,I,sd,u-13-4
sw4765A-ms98-a-0013,81.855875,81.965875,or,I,sd,u-13-4
sw4765A-ms98-a-0013,81.965875,82.205875,high,I,sd,u-13-4
sw4765A-ms98-a-0013,82.205875,82.605875,is,I,sd,u-13-4
sw4765A-ms98-a-0013,82.605875,82.795875,is,I,sd,u-13-4
sw4765A-ms98-a-0013,82.795875,82.875875,the,I,sd,u-13-4
sw4765A-ms98-a-0013,82.875875,83.165875,only,I,sd,u-13-4
sw4765A-ms98-a-0013,83.165875,83.435875,thing,I,sd,u-13-4
sw4765A-ms98-a-0013,83.435875,83.525875,in,I,sd,u-13-4
sw4765A-ms98-a-0013,83.525875,83.915875,life,I,sd,u-13-4
sw4765A-ms98-a-0013,83.915875,84.045875,that,I,sd,u-13-4
sw4765A-ms98-a-0013,84.165875,84.435875,seems,I,sd,u-13-4
sw4765A-ms98-a-0013,84.435875,84.575875,be,I,sd,u-13-4
sw4765A-ms98-a-0013,84.575875,85.135875,meaningful,I,sd,u-13-4
sw4765A-ms98-a-0014,85.625125,85.765125,then,I,sd,u-13-4
sw4765A-ms98-a-0014,85.765125,86.025125,maybe,I,sd,u-13-4
sw4765A-ms98-a-0014,86.025125,86.145125,there,I,sd,u-13-4
sw4765A-ms98-a-0014,86.145125,86.242000,is,I,sd,u-13-4
sw4765A-ms98-a-0014,86.242000,86.444375,no,I,sd,u-13-4
sw4765A-ms98-a-0014,86.444375,86.773125,hope,I,sd,u-13-4
sw4765A-ms98-a-0014,86.773125,87.380125,[laughter],O,,
sw4765A-ms98-a-0015,88.060375,88.310375,what's,B,qo,u-15-1
sw4765A-ms98-a-0015,88.310375,88.630375,your,I,qo,u-15-1
sw4765A-ms98-a-0015,88.630375,88.660375,uh,I,qo,u-15-1
sw4765A-ms98-a-0015,88.660375,89.120375,feeling,I,qo,u-15-1
sw4765A-ms98-a-0017,94.491750,96.096000,[laughter],O,,
sw4765A-ms98-a-0019,141.891375,142.425125,um-hum,B,b,u-19-1
sw4765A-ms98-a-0019,143.299750,143.533500,well,B,sd,u-21-1
sw4765A-ms98-a-0019,143.533500,143.718125,i,I,sd,u-21-1
sw4765A-ms98-a-0019,143.718125,143.945875,think,I,sd,u-21-1
sw4765A-ms98-a-0019,143.945875,144.075875,uh,I,sd,u-21-1
sw4765A-ms98-a-0019,144.075875,144.215875,the,I,sd,u-21-1
sw4765A-ms98-a-0019,144.215875,144.585875,dr[ug]-,I,sd,u-21-1
sw4765A-ms98-a-0019,144.585875,144.805875,the,I,sd,u-21-1
sw4765A-ms98-a-0019,144.805875,145.225875,laws,I,sd,u-21-1
sw4765A-ms98-a-0019,145.225875,145.505875,on,I,sd,u-21-1
sw4765A-ms98-a-0019,145.505875,145.660375,uh,I,sd,u-21-1
sw4765A-ms98-a-0019,146.142500,146.335875,uh,I,sd,u-21-1
sw4765A-ms98-a-0019,146.335875,146.445875,uh,I,sd,u-21-1
sw4765A-ms98-a-0019,146.445875,146.559250,the,I,sd,u-21-1
sw4765A-ms98-a-0019,146.559250,146.864375,first,I,sd,u-21-1
sw4765A-ms98-a-0019,146.864375,147.475875,morphine,I,sd,u-21-1
sw4765A-ms98-a-0019,147.475875,147.785875,laws,I,sd,u-21-1
sw4765A-ms98-a-0019,147.785875,148.075875,were,I,sd,u-21-1
sw4765A-ms98-a-0019,148.075875,148.315875,were,I,sd,u-21-1
sw4765A-ms98-a-0019,148.315875,148.655875,like,I,sd,u-21-1
sw4765A-ms98-a-0019,148.655875,149.225875,ninety,I,sd,u-21-1
sw4765A-ms98-a-0019,149.225875,149.295875,or,I,sd,u-21-1
sw4765A-ms98-a-0019,149.295875,149.675875,nineteen,I,sd,u-21-1
sw4765A-ms98-a-0019,149.675875,149.945875,ten,I,sd,u-21-1
sw4765A-ms98-a-0019,149.945875,150.035875,or,I,sd,u-21-1
sw4765A-ms98-a-0019,150.035875,150.365875,nineteen,I,sd,u-21-1
sw4765A-ms98-a-0019,150.365875,150.705875,five,I,sd,u-21-1
sw4765A-ms98-a-0019,150.705875,151.005875,something,I,sd,u-21-1
sw4765A-ms98-a-0019,151.005875,151.165875,like,I,sd,u-21-1
sw4765A-ms98-a-0019,151.165875,151.385875,that,I,sd,u-21-1
sw4765A-ms98-a-0020,153.314375,153.597875,yeah,B,b,u-23-1
sw4765A-ms98-a-0022,172.379625,172.569625,well,B,sv,u-25-1
sw4765A-ms98-a-0022,172.569625,172.629625,the,I,sv,u-25-1
sw4765A-ms98-a-0022,172.629625,172.839625,thing,I,sv,u-25-1
sw4765A-ms98-a-0022,172.839625,172.919625,of,I,sv,u-25-1
sw4765A-ms98-a-0022,172.919625,173.022125,it,I,sv,u-25-1
sw4765A-ms98-a-0022,173.022125,173.201250,is,I,sv,u-25-1
sw4765A-ms98-a-0022,173.201250,173.408875,the,I,sv,u-25-1
sw4765A-ms98-a-0022,173.408875,173.622125,the,I,sv,u-25-1
sw4765A-ms98-a-0022,173.871750,174.109000,th[at]-,O,,
sw4765A-ms98-a-0022,174.109000,174.609625,th[at]-,O,,
sw4765A-ms98-a-0022,174.609625,174.919625,that,B,+,u-27-1
sw4765A-ms98-a-0022,174.919625,175.159625,that,I,+,u-27-1
sw4765A-ms98-a-0022,175.159625,175.409625,is,I,+,u-27-1
sw4765A-ms98-a-0022,175.409625,175.636375,uh,I,+,u-27-1
sw4765A-ms98-a-0022,175.971625,176.321625,uh,I,+,u-27-1
sw4765A-ms98-a-0022,176.321625,176.592500,in,I,+,u-27-1
sw4765A-ms98-a-0022,176.592500,176.792125,in,I,+,u-27-1
sw4765A-ms98-a-0022,176.792125,177.159625,many,I,+,u-27-1
sw4765A-ms98-a-0022,177.159625,177.779625,respects,I,+,u-27-1
sw4765A-ms98-a-0022,177.779625,178.058500,uh,I,+,u-27-1
sw4765A-ms98-a-0023,178.437875,179.242875,uh,I,+,u-27-1
sw4765A-ms98-a-0023,179.242875,179.332875,you,I,+,u-27-1
sw4765A-ms98-a-0023,179.332875,179.482875,know,I,+,u-27-1
sw4765A-ms98-a-0023,179.482875,179.711625,just,I,+,u-27-1
sw4765A-ms98-a-0023,179.711625,179.979625,just,I,+,u-27-1
sw4765A-ms98-a-0023,179.979625,180.091250,a,I,+,u-27-1
sw4765A-ms98-a-0023,180.091250,180.238125,i,I,+,u-27-1
sw4765A-ms98-a-0023,180.238125,180.362875,think,I,+,u-27-1
sw4765A-ms98-a-0023,180.362875,180.422875,an,I,+,u-27-1
sw4765A-ms98-a-0023,180.422875,180.662875,over,I,+,u-27-1
sw4765A-ms98-a-0023,180.662875,181.462875,simplification,I,+,u-27-1
sw4765A-ms98-a-0023,181.462875,181.572875,i-,O,,
sw4765A-ms98-a-0023,181.572875,181.692875,i,B,sv,u-27-2
sw4765A-ms98-a-0023,181.692875,181.862875,think,I,sv,u-27-2
sw4765A-ms98-a-0023,181.862875,182.002875,there,I,sv,u-27-2
sw4765A-ms98-a-0023,182.002875,182.222750,there,I,sv,u-27-2
sw4765A-ms98-a-0023,182.222750,182.509000,the,I,sv,u-27-2
sw4765A-ms98-a-0023,182.509000,182.725750,the,I,sv,u-27-2
sw4765A-ms98-a-0023,182.725750,182.926125,there's,I,sv,u-27-2
sw4765A-ms98-a-0023,182.926125,183.072875,so,I,sv,u-27-2
sw4765A-ms98-a-0023,183.072875,183.292875,much,I,sv,u-27-2
sw4765A-ms98-a-0023,183.292875,183.907625,criminal,I,sv,u-27-2
sw4765A-ms98-a-0023,184.280500,185.012875,activity,I,sv,u-27-2
sw4765A-ms98-a-0024,185.449750,185.913875,uh,I,sv,u-27-2
sw4765A-ms98-a-0024,185.913875,186.126500,th[at]-,I,sv,u-27-2
sw4765A-ms98-a-0024,186.126500,186.292250,that,I,sv,u-27-2
sw4765A-ms98-a-0024,186.292250,186.553875,people,I,sv,u-27-2
sw4765A-ms98-a-0024,186.553875,186.753875,go,I,sv,u-27-2
sw4765A-ms98-a-0024,186.753875,187.053875,into,I,sv,u-27-2
sw4765A-ms98-a-0024,187.053875,187.203875,to,I,sv,u-27-2
sw4765A-ms98-a-0024,187.203875,187.373875,to,I,sv,u-27-2
sw4765A-ms98-a-0024,187.373875,187.783875,support,I,sv,u-27-2
sw4765A-ms98-a-0024,187.783875,187.993875,drug,I,sv,u-27-2
sw4765A-ms98-a-0024,187.993875,188.353875,habit,O,,
sw4765A-ms98-a-0025,189.112750,189.322750,yeah,B,ny,u-29-1
sw4765A-ms98-a-0025,189.392750,189.452750,you,B,sd,u-29-2
sw4765A-ms98-a-0025,189.452750,189.512750,know,I,sd,u-29-2
sw4765A-ms98-a-0025,189.512750,189.662750,they,I,sd,u-29-2
sw4765A-ms98-a-0025,189.662750,189.772750,they,I,sd,u-29-2
sw4765A-ms98-a-0025,189.772750,190.152750,support,I,sd,u-29-2
sw4765A-ms98-a-0025,190.152750,190.372750,drug,I,sd,u-29-2
sw4765A-ms98-a-0025,190.372750,190.770250,habits,I,sd,u-29-2
sw4765A-ms98-a-0025,190.770250,190.977375,with,I,sd,u-29-2
sw4765A-ms98-a-0025,190.977375,191.236125,uh,I,sd,u-29-2
sw4765A-ms98-a-0025,191.710750,191.952750,with,I,sd,u-29-2
sw4765A-ms98-a-0025,191.952750,192.282750,uh,I,sd,u-29-2
sw4765A-ms98-a-0025,192.282750,192.312750,y[ou]-,I,sd,u-29-2
sw4765A-ms98-a-0025,192.312750,192.452750,you,I,sd,u-29-2
sw4765A-ms98-a-0025,192.452750,192.572750,know,I,sd,u-29-2
sw4765A-ms98-a-0025,192.572750,193.282750,with,I,sd,u-29-2
sw4765A-ms98-a-0025,193.282750,193.592750,things,I,sd,u-29-2
sw4765A-ms98-a-0025,193.592750,193.932750,like,I,sd,u-29-2
sw4765A-ms98-a-0025,193.932750,194.112750,uh,I,sd,u-29-2
sw4765A-ms98-a-0025,194.112750,194.252750,you,I,sd,u-29-2
sw4765A-ms98-a-0025,194.252750,194.402750,know,I,sd,u-29-2
sw4765A-ms98-a-0025,194.772750,195.342750,burglary,I,sd,u-29-2
sw4765A-ms98-a-0025,195.342750,195.546750,or,I,sd,u-29-2
sw4765A-ms98-a-0025,195.723750,195.992750,or,I,sd,u-29-2
sw4765A-ms98-a-0025,195.992750,196.822750,prostitution,I,sd,u-29-2
sw4765A-ms98-a-0025,196.822750,196.922750,or,I,sd,u-29-2
sw4765A-ms98-a-0025,196.922750,197.152750,stuff,I,sd,u-29-2
sw4765A-ms98-a-0025,197.152750,197.332750,like,I,sd,u-29-2
sw4765A-ms98-a-0025,197.332750,197.582750,that,I,sd,u-29-2
sw4765A-ms98-a-0025,197.582750,197.989750,yeah,B,%,u-29-3
sw4765A-ms98-a-0025,197.989750,198.226000,yeah,O,,
sw4765A-ms98-a-0027,208.107375,208.234375,ye[ah]-,O,,
