sw3862B-ms98-a-0002,1.012625,1.452625,hello,B,fp,u-2-1
sw3862B-ms98-a-0011,29.083750,29.203750,we're,I,qy^g^t,u-12-1
sw3862B-ms98-a-0011,29.203750,29.673750,doing,I,qy^g^t,u-12-1
sw3862B-ms98-a-0011,29.673750,30.100125,care,I,qy^g^t,u-12-1
sw3862B-ms98-a-0011,30.100125,30.273375,of,I,qy^g^t,u-12-1
sw3862B-ms98-a-0011,30.273375,30.403750,the,I,qy^g^t,u-12-1
sw3862B-ms98-a-0011,30.403750,30.916625,elderly,I,qy^g^t,u-12-1
sw3862B-ms98-a-0011,31.048375,31.483750,right,I,qy^g^t,u-12-1
sw3862B-ms98-a-0012,32.845250,33.145250,and,B,qo,u-14-1
sw3862B-ms98-a-0012,33.145250,33.325250,how,I,qo,u-14-1
sw3862B-ms98-a-0012,33.325250,33.565250,do,I,qo,u-14-1
sw3862B-ms98-a-0012,33.565250,33.705250,you,I,qo,u-14-1
sw3862B-ms98-a-0012,33.705250,34.045250,feel,I,qo,u-14-1
sw3862B-ms98-a-0012,34.045250,34.344875,about,I,qo,u-14-1
sw3862B-ms98-a-0012,34.906125,35.185250,putting,I,qo,u-14-1
sw3862B-ms98-a-0012,35.185250,35.625250,someone,I,qo,u-14-1
sw3862B-ms98-a-0012,35.625250,35.805250,in,I,qo,u-14-1
sw3862B-ms98-a-0012,35.805250,35.835250,a,I,qo,u-14-1
sw3862B-ms98-a-0012,35.835250,36.305250,nursing,I,qo,u-14-1
sw3862B-ms98-a-0012,36.305250,36.715250,home,I,qo,u-14-1
sw3862B-ms98-a-0014,59.929000,60.322625,um-hum,B,b,u-16-1
sw3862B-ms98-a-0016,72.513875,72.911125,yes,B,aa,u-18-1
sw3862B-ms98-a-0016,72.911125,73.085125,i,B,sd,u-18-2
sw3862B-ms98-a-0016,73.085125,73.265125,would,I,sd,u-18-2
sw3862B-ms98-a-0016,73.265125,73.615125,find,I,sd,u-18-2
sw3862B-ms98-a-0016,73.615125,73.775125,it,I,sd,u-18-2
sw3862B-ms98-a-0016,73.775125,74.062875,very,I,sd,u-18-2
sw3862B-ms98-a-0016,74.062875,74.763500,difficult,I,sd,u-18-2
sw3862B-ms98-a-0016,74.763500,75.172875,uh,I,sd,u-18-2
sw3862B-ms98-a-0016,75.451625,75.640500,to,I,sd,u-18-2
sw3862B-ms98-a-0016,75.787375,76.439250,place,I,sd,u-18-2
sw3862B-ms98-a-0017,77.462750,77.809125,ei[ther]-,I,sd,u-18-2
sw3862B-ms98-a-0017,77.809125,78.099125,my,I,sd,u-18-2
sw3862B-ms98-a-0017,78.099125,78.579125,father,I,sd,u-18-2
sw3862B-ms98-a-0017,78.579125,78.849125,or,I,sd,u-18-2
sw3862B-ms98-a-0017,78.849125,79.029125,my,I,sd,u-18-2
sw3862B-ms98-a-0017,79.029125,79.809125,stepmother,O,,
sw3862B-ms98-a-0018,80.744125,81.065375,ah,O,,
sw3862B-ms98-a-0018,81.287375,81.383375,in,B,+,u-20-1
sw3862B-ms98-a-0018,81.383375,81.464125,a,I,+,u-20-1
sw3862B-ms98-a-0018,81.464125,81.854125,place,I,+,u-20-1
sw3862B-ms98-a-0018,81.854125,82.054125,like,I,+,u-20-1
sw3862B-ms98-a-0018,82.054125,82.274125,that,I,+,u-20-1
sw3862B-ms98-a-0018,82.274125,82.984125,particularly,I,+,u-20-1
sw3862B-ms98-a-0018,82.984125,83.274125,since,I,+,u-20-1
sw3862B-ms98-a-0018,83.274125,83.364125,i,I,+,u-20-1
sw3862B-ms98-a-0018,83.364125,83.604125,know,I,+,u-20-1
sw3862B-ms98-a-0018,83.604125,83.824125,how,I,+,u-20-1
sw3862B-ms98-a-0018,83.824125,84.034125,they,I,+,u-20-1
sw3862B-ms98-a-0018,84.034125,84.474125,feel,I,+,u-20-1
sw3862B-ms98-a-0018,84.474125,84.804125,about,I,+,u-20-1
sw3862B-ms98-a-0018,84.804125,85.055000,it,I,+,u-20-1
sw3862B-ms98-a-0020,88.720875,89.305500,yes,B,aa,u-22-1
sw3862B-ms98-a-0022,96.338375,97.088750,[laughter-yes],O,,
sw3862B-ms98-a-0022,98.230625,98.438125,i,B,sv,u-26-1
sw3862B-ms98-a-0022,98.438125,98.728375,do,I,sv,u-26-1
sw3862B-ms98-a-0022,98.728375,99.233875,think,I,sv,u-26-1
sw3862B-ms98-a-0022,99.474875,99.688375,that,I,sv,u-26-1
sw3862B-ms98-a-0022,99.688375,99.988375,there,I,sv,u-26-1
sw3862B-ms98-a-0022,99.988375,100.398375,are,I,sv,u-26-1
sw3862B-ms98-a-0022,100.398375,100.748375,some,I,sv,u-26-1
sw3862B-ms98-a-0022,100.748375,101.578375,significant,I,sv,u-26-1
sw3862B-ms98-a-0022,101.578375,102.008375,kinds,I,sv,u-26-1
sw3862B-ms98-a-0022,102.008375,102.128375,of,I,sv,u-26-1
sw3862B-ms98-a-0022,102.128375,102.658375,things,I,sv,u-26-1
sw3862B-ms98-a-0022,102.658375,102.811250,to,I,sv,u-26-1
sw3862B-ms98-a-0022,102.931875,103.068375,to,I,sv,u-26-1
sw3862B-ms98-a-0022,103.068375,103.468375,look,I,sv,u-26-1
sw3862B-ms98-a-0022,103.468375,104.172125,for,I,sv,u-26-1
sw3862B-ms98-a-0022,104.591250,104.685125,you,I,sv,u-26-1
sw3862B-ms98-a-0022,104.685125,104.894875,know,I,sv,u-26-1
sw3862B-ms98-a-0022,105.071875,105.310375,if,I,sv,u-26-1
sw3862B-ms98-a-0022,105.310375,105.528375,you're,I,sv,u-26-1
sw3862B-ms98-a-0022,105.528375,106.098375,faced,I,sv,u-26-1
sw3862B-ms98-a-0022,106.098375,106.278375,with,I,sv,u-26-1
sw3862B-ms98-a-0022,106.278375,106.798375,placing,I,sv,u-26-1
sw3862B-ms98-a-0022,106.798375,107.458375,someone,I,sv,u-26-1
sw3862B-ms98-a-0023,108.723250,108.960875,um,O,,
sw3862B-ms98-a-0023,108.960875,109.076500,in,B,+,u-28-1
sw3862B-ms98-a-0023,109.076500,109.136500,a,I,+,u-28-1
sw3862B-ms98-a-0023,109.136500,109.616500,place,I,+,u-28-1
sw3862B-ms98-a-0023,109.616500,110.003625,like,I,+,u-28-1
sw3862B-ms98-a-0023,110.003625,110.406625,that,I,+,u-28-1
sw3862B-ms98-a-0023,110.406625,110.765875,uh,I,+,u-28-1
sw3862B-ms98-a-0023,111.357250,111.526500,you,I,+,u-28-1
sw3862B-ms98-a-0023,111.526500,111.736500,know,I,+,u-28-1
sw3862B-ms98-a-0023,111.736500,112.246500,aside,I,+,u-28-1
sw3862B-ms98-a-0023,112.246500,112.646500,from,I,+,u-28-1
sw3862B-ms98-a-0023,112.836500,112.906500,the,I,+,u-28-1
sw3862B-ms98-a-0023,112.906500,113.776500,cleanliness,I,+,u-28-1
sw3862B-ms98-a-0023,113.776500,113.956500,and,I,+,u-28-1
sw3862B-ms98-a-0023,113.956500,114.016500,the,I,+,u-28-1
sw3862B-ms98-a-0023,114.016500,114.516500,medical,I,+,u-28-1
sw3862B-ms98-a-0023,114.516500,114.956500,care,I,+,u-28-1
sw3862B-ms98-a-0023,114.956500,115.226500,that's,I,+,u-28-1
sw3862B-ms98-a-0023,115.226500,115.756500,offered,I,+,u-28-1
sw3862B-ms98-a-0023,115.756500,115.966500,and,B,+,u-30-1
sw3862B-ms98-a-0023,115.966500,116.423500,such,I,+,u-30-1
sw3862B-ms98-a-0023,116.909375,117.089125,but,B,sv,u-30-2
sw3862B-ms98-a-0023,117.296250,118.146500,attitude,I,sv,u-30-2
sw3862B-ms98-a-0023,118.146500,118.356500,of,I,sv,u-30-2
sw3862B-ms98-a-0023,118.356500,119.156500,staff,I,sv,u-30-2
sw3862B-ms98-a-0023,119.256500,119.496500,makes,I,sv,u-30-2
sw3862B-ms98-a-0023,119.496500,119.696500,such,I,sv,u-30-2
sw3862B-ms98-a-0023,119.696500,119.766500,a,I,sv,u-30-2
sw3862B-ms98-a-0023,119.766500,120.736500,tremendous,I,sv,u-30-2
sw3862B-ms98-a-0023,120.736500,121.426500,difference,I,sv,u-30-2
sw3862B-ms98-a-0024,122.064375,122.320375,and,B,sd,u-30-3
sw3862B-ms98-a-0024,122.439750,122.554375,i,I,sd,u-30-3
sw3862B-ms98-a-0024,122.554375,122.764375,have,I,sd,u-30-3
sw3862B-ms98-a-0024,122.764375,122.892125,a,I,sd,u-30-3
sw3862B-ms98-a-0024,123.008875,123.104375,a,I,sd,u-30-3
sw3862B-ms98-a-0024,123.104375,123.684375,friend,I,sd,u-30-3
sw3862B-ms98-a-0024,123.684375,123.834375,who,I,sd,u-30-3
sw3862B-ms98-a-0024,123.834375,124.225250,is,I,sd,u-30-3
sw3862B-ms98-a-0024,124.835375,125.184375,partly,I,sd,u-30-3
sw3862B-ms98-a-0024,125.184375,126.254375,paralyzed,I,sd,u-30-3
sw3862B-ms98-a-0024,126.254375,126.524375,and,I,sd,u-30-3
sw3862B-ms98-a-0024,126.524375,126.804375,is,I,sd,u-30-3
sw3862B-ms98-a-0024,126.804375,126.924375,in,I,sd,u-30-3
sw3862B-ms98-a-0024,126.924375,126.994375,a,I,sd,u-30-3
sw3862B-ms98-a-0024,126.994375,127.504375,nursing,I,sd,u-30-3
sw3862B-ms98-a-0024,127.504375,127.872000,home,I,sd,u-30-3
sw3862B-ms98-a-0024,128.730750,129.024375,an[d]-,O,,
sw3862B-ms98-a-0024,129.024375,129.394375,have,O,,
sw3862B-ms98-a-0024,129.394375,129.804375,no,B,+,u-32-1
sw3862B-ms98-a-0024,129.804375,130.464375,family,I,+,u-32-1
sw3862B-ms98-a-0024,130.464375,130.614375,who,I,+,u-32-1
sw3862B-ms98-a-0024,130.614375,130.854375,could,I,+,u-32-1
sw3862B-ms98-a-0024,130.854375,130.994000,c[are]-,I,+,u-32-1
sw3862B-ms98-a-0024,131.532625,131.624375,you,I,+,u-32-1
sw3862B-ms98-a-0024,131.624375,131.764375,know,I,+,u-32-1
sw3862B-ms98-a-0024,131.764375,132.104375,care,I,+,u-32-1
sw3862B-ms98-a-0024,132.104375,132.424375,for,I,+,u-32-1
sw3862B-ms98-a-0024,132.424375,132.714375,her,I,+,u-32-1
sw3862B-ms98-a-0025,133.566000,134.158625,and,B,sd,u-32-2
sw3862B-ms98-a-0025,134.158625,134.429625,uh,I,sd,u-32-2
sw3862B-ms98-a-0025,135.714500,135.904625,i,I,sd,u-32-2
sw3862B-ms98-a-0025,135.904625,136.234625,know,I,sd,u-32-2
sw3862B-ms98-a-0025,136.234625,136.644625,that,I,sd,u-32-2
sw3862B-ms98-a-0025,136.644625,136.764625,uh,I,sd,u-32-2
sw3862B-ms98-a-0025,136.764625,137.094625,the,I,sd,u-32-2
sw3862B-ms98-a-0025,137.094625,137.684625,cheerful,I,sd,u-32-2
sw3862B-ms98-a-0025,137.684625,138.284625,pleasant,I,sd,u-32-2
sw3862B-ms98-a-0025,138.284625,138.774625,people,I,sd,u-32-2
sw3862B-ms98-a-0025,138.774625,138.934625,who,I,sd,u-32-2
sw3862B-ms98-a-0025,138.934625,139.244625,treat,I,sd,u-32-2
sw3862B-ms98-a-0025,139.244625,139.394625,her,I,sd,u-32-2
sw3862B-ms98-a-0025,139.394625,140.116125,kindly,I,sd,u-32-2
sw3862B-ms98-a-0025,140.869375,141.144625,make,I,sd,u-32-2
sw3862B-ms98-a-0025,141.144625,141.324625,all,I,sd,u-32-2
sw3862B-ms98-a-0025,141.324625,141.404625,the,I,sd,u-32-2
sw3862B-ms98-a-0025,141.404625,141.894625,difference,I,sd,u-32-2
sw3862B-ms98-a-0025,141.894625,142.024625,in,I,sd,u-32-2
sw3862B-ms98-a-0025,142.024625,142.094625,the,I,sd,u-32-2
sw3862B-ms98-a-0025,142.094625,142.614625,world,I,sd,u-32-2
sw3862B-ms98-a-0025,142.614625,142.754625,in,I,sd,u-32-2
sw3862B-ms98-a-0025,142.754625,142.954625,how,I,sd,u-32-2
sw3862B-ms98-a-0025,142.954625,143.174625,she,I,sd,u-32-2
sw3862B-ms98-a-0025,143.174625,143.684625,feels,I,sd,u-32-2
sw3862B-ms98-a-0025,143.684625,144.052375,about,I,sd,u-32-2
sw3862B-ms98-a-0025,144.225625,144.431125,uh,I,sd,u-32-2
sw3862B-ms98-a-0025,144.619375,144.784625,her,I,sd,u-32-2
sw3862B-ms98-a-0025,144.784625,145.634625,situation,I,sd,u-32-2
sw3862B-ms98-a-0027,157.831875,158.200250,um-hum,B,b,u-34-1
sw3862B-ms98-a-0029,160.640750,161.059625,um-hum,B,b,u-36-1
sw3862B-ms98-a-0031,165.034250,165.592625,yes,B,b,u-38-1
sw3862B-ms98-a-0033,183.593375,184.095625,um-hum,B,b,u-40-1
sw3862B-ms98-a-0035,191.004500,191.344500,yeah,B,b,u-42-1
sw3862B-ms98-a-0037,193.331000,193.928750,um-hum,B,b,u-44-1
sw3862B-ms98-a-0037,194.083625,194.618250,[laughter],O,,
sw3862B-ms98-a-0039,200.667875,201.061500,um-hum,B,b,u-46-1
sw3862B-ms98-a-0041,202.869750,202.982125,i,B,sv,u-48-1
sw3862B-ms98-a-0041,202.982125,203.227625,think,I,sv,u-48-1
sw3862B-ms98-a-0041,203.227625,203.341750,it,I,sv,u-48-1
sw3862B-ms98-a-0041,203.341750,203.471750,would,I,sv,u-48-1
sw3862B-ms98-a-0041,203.471750,203.981750,matter,I,sv,u-48-1
sw3862B-ms98-a-0041,203.981750,204.671750,too,I,sv,u-48-1
sw3862B-ms98-a-0041,204.851750,205.109500,uh,I,sv,u-48-1
sw3862B-ms98-a-0041,205.290375,205.496875,the,I,sv,u-48-1
sw3862B-ms98-a-0041,205.496875,206.496250,kinds,I,sv,u-48-1
sw3862B-ms98-a-0041,206.496250,207.061750,of,I,sv,u-48-1
sw3862B-ms98-a-0041,207.061750,207.351750,uh,I,sv,u-48-1
sw3862B-ms98-a-0043,209.727625,210.765625,disabilities,I,sv,u-48-1
sw3862B-ms98-a-0044,211.971750,212.134375,that,I,sv,u-48-1
sw3862B-ms98-a-0045,213.461375,213.581500,the,I,sv,u-48-1
sw3862B-ms98-a-0045,213.581500,214.061500,nursing,I,sv,u-48-1
sw3862B-ms98-a-0045,214.061500,214.361500,home,I,sv,u-48-1
sw3862B-ms98-a-0045,214.361500,215.339000,accepts,I,sv,u-48-1
sw3862B-ms98-a-0046,216.388000,217.079250,because,B,+,u-50-1
sw3862B-ms98-a-0046,217.079250,217.429250,there,I,+,u-50-1
sw3862B-ms98-a-0046,217.429250,217.589250,are,I,+,u-50-1
sw3862B-ms98-a-0046,217.589250,218.239250,some,I,+,u-50-1
sw3862B-ms98-a-0046,218.239250,218.769250,[vocalized-noise],I,+,u-50-1
sw3862B-ms98-a-0046,218.769250,219.169375,uh,I,+,u-50-1
sw3862B-ms98-a-0047,220.557750,220.945625,who,I,+,u-50-1
sw3862B-ms98-a-0047,221.742125,221.952625,poor,I,+,u-50-1
sw3862B-ms98-a-0047,221.952625,222.554250,things,I,+,u-50-1
sw3862B-ms98-a-0047,222.720000,222.982625,you,I,+,u-50-1
sw3862B-ms98-a-0047,222.982625,223.241500,know,I,+,u-50-1
sw3862B-ms98-a-0047,224.043875,224.383750,don't,I,+,u-50-1
sw3862B-ms98-a-0047,224.383750,225.238750,have,I,+,u-50-1
sw3862B-ms98-a-0047,225.238750,225.502125,uh,I,+,u-50-1
sw3862B-ms98-a-0047,226.101000,226.422625,any,I,+,u-50-1
sw3862B-ms98-a-0047,226.422625,226.812625,real,I,+,u-50-1
sw3862B-ms98-a-0047,226.812625,227.392625,grasp,I,+,u-50-1
sw3862B-ms98-a-0047,227.392625,227.622625,on,I,+,u-50-1
sw3862B-ms98-a-0047,227.622625,228.352625,reality,I,+,u-50-1
sw3862B-ms98-a-0047,228.352625,228.562625,any,I,+,u-50-1
sw3862B-ms98-a-0047,228.562625,229.162625,longer,I,+,u-50-1
sw3862B-ms98-a-0048,230.437875,230.717875,and,B,sd,u-52-1
sw3862B-ms98-a-0048,230.717875,230.897875,they,I,sd,u-52-1
sw3862B-ms98-a-0048,230.897875,231.247750,may,I,sd,u-52-1
sw3862B-ms98-a-0048,231.247750,231.543250,be,I,sd,u-52-1
sw3862B-ms98-a-0048,231.543250,232.587875,ambulatory,I,sd,u-52-1
sw3862B-ms98-a-0048,232.587875,232.817875,but,B,sd,u-52-2
sw3862B-ms98-a-0048,232.817875,232.977875,they,I,sd,u-52-2
sw3862B-ms98-a-0048,232.977875,233.417875,tend,I,sd,u-52-2
sw3862B-ms98-a-0048,233.417875,233.635375,to,I,sd,u-52-2
sw3862B-ms98-a-0048,233.951750,234.517875,behave,I,sd,u-52-2
sw3862B-ms98-a-0048,234.517875,234.710750,like,I,sd,u-52-2
sw3862B-ms98-a-0048,234.835125,235.347875,children,I,sd,u-52-2
sw3862B-ms98-a-0048,235.347875,235.797875,small,I,sd,u-52-2
sw3862B-ms98-a-0048,235.797875,236.266625,children,I,sd,u-52-2
sw3862B-ms98-a-0049,236.912125,237.102125,and,B,sd,u-54-1
sw3862B-ms98-a-0049,237.102125,237.252125,that,I,sd,u-54-1
sw3862B-ms98-a-0049,237.252125,237.412125,would,I,sd,u-54-1
sw3862B-ms98-a-0049,237.412125,237.512125,be,I,sd,u-54-1
sw3862B-ms98-a-0049,237.512125,237.742125,very,I,sd,u-54-1
sw3862B-ms98-a-0049,237.742125,238.332125,difficult,I,sd,u-54-1
sw3862B-ms98-a-0049,238.332125,238.442125,i,I,sd,u-54-1
sw3862B-ms98-a-0049,238.442125,238.802125,think,I,sd,u-54-1
sw3862B-ms98-a-0049,238.802125,239.324375,for,I,sd,u-54-1
sw3862B-ms98-a-0049,239.761250,239.952125,an,I,sd,u-54-1
sw3862B-ms98-a-0049,239.952125,240.422125,adult,I,sd,u-54-1
sw3862B-ms98-a-0049,240.422125,240.552125,who,I,sd,u-54-1
sw3862B-ms98-a-0049,240.552125,241.232125,wasn't,I,sd,u-54-1
sw3862B-ms98-a-0049,241.232125,241.422125,in,I,sd,u-54-1
sw3862B-ms98-a-0049,241.422125,241.632125,that,I,sd,u-54-1
sw3862B-ms98-a-0049,242.232125,243.092125,situation,I,sd,u-54-1
sw3862B-ms98-a-0049,243.092125,243.202125,to,I,sd,u-54-1
sw3862B-ms98-a-0049,243.202125,243.383875,ha[ve]-,I,sd,u-54-1
sw3862B-ms98-a-0049,243.508250,243.604750,to,I,sd,u-54-1
sw3862B-ms98-a-0049,243.604750,243.822125,have,I,sd,u-54-1
sw3862B-ms98-a-0049,243.822125,243.942125,to,I,sd,u-54-1
sw3862B-ms98-a-0049,243.942125,244.272125,deal,I,sd,u-54-1
sw3862B-ms98-a-0049,244.272125,244.562125,with,I,sd,u-54-1
sw3862B-ms98-a-0049,244.562125,244.712125,on,I,sd,u-54-1
sw3862B-ms98-a-0049,244.712125,244.782125,a,I,sd,u-54-1
sw3862B-ms98-a-0049,244.782125,245.122125,daily,I,sd,u-54-1
sw3862B-ms98-a-0049,245.122125,245.899625,basis,I,sd,u-54-1
sw3862B-ms98-a-0050,247.134000,247.504750,ooh,O,,
sw3862B-ms98-a-0052,259.367000,259.780375,um-hum,B,%,u-56-1
sw3862B-ms98-a-0054,262.573000,263.186500,yes,B,b,u-58-1
sw3862B-ms98-a-0056,276.027250,276.526750,um-hum,B,b,u-60-1
sw3862B-ms98-a-0056,277.147750,277.621375,um-hum,B,b^r,u-60-2
sw3862B-ms98-a-0058,284.676875,285.316750,yes,B,b,u-62-1
sw3862B-ms98-a-0060,289.115375,289.238625,yeah,O,,
sw3862B-ms98-a-0060,289.381875,290.425625,Alzheimer's,O,,
sw3862B-ms98-a-0060,290.425625,290.914875,yes,B,b,u-64-3
sw3862B-ms98-a-0062,297.831625,298.420375,yes,B,b,u-66-1
sw3862B-ms98-a-0062,298.642875,298.784125,and,B,%,u-66-2
sw3862B-ms98-a-0062,298.784125,298.964125,that,I,%,u-66-2
sw3862B-ms98-a-0062,298.964125,299.134125,can,I,%,u-66-2
