sw2325B-ms98-a-0003,6.660250,7.177875,no,B,nn,u-2-1
sw2325B-ms98-a-0012,50.154625,50.354625,know,I,sd,u-22-1
sw2325B-ms98-a-0012,50.354625,50.451750,they,I,sd,u-22-1
sw2325B-ms98-a-0012,50.451750,50.492875,have,I,sd,u-22-1
sw2325B-ms98-a-0012,50.492875,50.677375,had,I,sd,u-22-1
sw2325B-ms98-a-0012,50.677375,50.789125,a,I,sd,u-22-1
sw2325B-ms98-a-0013,51.270500,51.540250,couple,I,sd,u-22-1
sw2325B-ms98-a-0013,51.540250,51.940250,foster,I,sd,u-22-1
sw2325B-ms98-a-0013,51.940250,52.140250,homes,I,sd,u-22-1
sw2325B-ms98-a-0013,52.140250,52.705375,already,I,sd,u-22-1
sw2325B-ms98-a-0014,54.457500,54.595875,the,B,sd,u-24-1
sw2325B-ms98-a-0014,54.595875,54.935875,baby,I,sd,u-24-1
sw2325B-ms98-a-0014,54.935875,55.065875,was,I,sd,u-24-1
sw2325B-ms98-a-0014,55.065875,55.425875,eleven,I,sd,u-24-1
sw2325B-ms98-a-0014,55.425875,55.705875,weeks,I,sd,u-24-1
sw2325B-ms98-a-0014,55.705875,56.190375,old,I,sd,u-24-1
sw2325B-ms98-a-0014,56.190375,56.535875,and,B,sd,u-24-2
sw2325B-ms98-a-0014,56.535875,56.745875,his,I,sd,u-24-2
sw2325B-ms98-a-0014,56.745875,57.075875,brother,I,sd,u-24-2
sw2325B-ms98-a-0014,57.075875,57.403375,was,I,sd,u-24-2
sw2325B-ms98-a-0014,57.742375,58.126500,twenty,B,+,u-26-1
sw2325B-ms98-a-0014,58.126500,58.375875,twenty,I,+,u-26-1
sw2325B-ms98-a-0014,58.375875,58.545875,two,I,+,u-26-1
sw2325B-ms98-a-0014,58.545875,59.089250,months,I,+,u-26-1
sw2325B-ms98-a-0015,59.970875,60.611625,yeah,B,b,u-28-1
sw2325B-ms98-a-0015,60.611625,60.924000,so,B,%,u-28-2
sw2325B-ms98-a-0017,67.204000,67.720500,um-hum,O,,
sw2325B-ms98-a-0019,70.690625,71.223125,yeah,B,b,u-32-1
sw2325B-ms98-a-0021,76.045375,76.675375,yeah,B,b,u-34-1
sw2325B-ms98-a-0023,84.019625,84.357000,oh,B,ba,u-36-1
sw2325B-ms98-a-0023,84.357000,84.976375,boy,I,ba,u-36-1
sw2325B-ms98-a-0025,92.804500,93.420625,yeah,B,b,u-38-1
sw2325B-ms98-a-0027,99.825125,100.073125,oh,B,ba,u-40-1
sw2325B-ms98-a-0027,100.073125,100.452750,that's,I,ba,u-40-1
sw2325B-ms98-a-0027,100.452750,100.755125,mean,O,,
sw2325B-ms98-a-0029,112.878500,113.425375,yeah,B,b,u-42-1
sw2325B-ms98-a-0029,113.500625,114.028500,yeah,B,b^r,u-42-2
sw2325B-ms98-a-0031,119.142875,119.745750,yeah,B,b,u-44-1
sw2325B-ms98-a-0033,123.454000,123.664000,that's,B,sv,u-46-1
sw2325B-ms98-a-0033,123.664000,123.824000,the,I,sv,u-46-1
sw2325B-ms98-a-0033,123.824000,124.214000,hardest,I,sv,u-46-1
sw2325B-ms98-a-0033,124.214000,124.364000,thing,I,sv,u-46-1
sw2325B-ms98-a-0033,124.364000,124.529250,i,I,sv,u-46-1
sw2325B-ms98-a-0033,124.529250,124.846750,think,I,sv,u-46-1
sw2325B-ms98-a-0033,124.952250,125.114000,you,I,sv,u-46-1
sw2325B-ms98-a-0033,125.114000,125.320750,know,I,sv,u-46-1
sw2325B-ms98-a-0033,125.320750,125.574000,to,B,+,u-48-1
sw2325B-ms98-a-0033,125.574000,125.754000,to,I,+,u-48-1
sw2325B-ms98-a-0033,125.754000,126.054000,deal,I,+,u-48-1
sw2325B-ms98-a-0033,126.054000,126.289500,with,I,+,u-48-1
sw2325B-ms98-a-0033,126.289500,126.474000,is,I,+,u-48-1
sw2325B-ms98-a-0033,126.474000,126.624375,that,I,+,u-48-1
sw2325B-ms98-a-0033,126.809000,127.104000,people,I,+,u-48-1
sw2325B-ms98-a-0033,127.104000,127.294000,love,I,+,u-48-1
sw2325B-ms98-a-0033,127.294000,127.424000,your,I,+,u-48-1
sw2325B-ms98-a-0033,127.424000,127.784000,kids,B,+,u-50-1
sw2325B-ms98-a-0033,127.784000,127.904000,i,B,sd,u-50-2
sw2325B-ms98-a-0033,127.904000,128.264000,put,I,sd,u-50-2
sw2325B-ms98-a-0033,128.264000,128.603250,um,I,sd,u-50-2
sw2325B-ms98-a-0034,129.425625,129.530125,my,I,sd,u-50-2
sw2325B-ms98-a-0034,129.530125,130.080125,oldest,I,sd,u-50-2
sw2325B-ms98-a-0034,130.080125,130.380125,in,I,sd,u-50-2
sw2325B-ms98-a-0034,130.380125,130.440125,a,I,sd,u-50-2
sw2325B-ms98-a-0034,130.440125,130.940125,preschool,I,sd,u-50-2
sw2325B-ms98-a-0034,130.940125,131.310125,program,I,sd,u-50-2
sw2325B-ms98-a-0034,131.310125,131.510125,just,I,sd,u-50-2
sw2325B-ms98-a-0034,131.510125,131.590125,for,I,sd,u-50-2
sw2325B-ms98-a-0034,131.590125,131.750125,him,I,sd,u-50-2
sw2325B-ms98-a-0034,131.750125,131.810125,to,I,sd,u-50-2
sw2325B-ms98-a-0034,131.810125,131.980125,have,I,sd,u-50-2
sw2325B-ms98-a-0034,131.980125,132.060125,the,I,sd,u-50-2
sw2325B-ms98-a-0034,132.060125,132.800125,experience,I,sd,u-50-2
sw2325B-ms98-a-0034,132.800125,133.030125,of,I,sd,u-50-2
sw2325B-ms98-a-0034,133.030125,133.190125,two,B,+,u-52-1
sw2325B-ms98-a-0034,133.190125,133.620125,mornings,I,+,u-52-1
sw2325B-ms98-a-0034,133.620125,133.690125,a,I,+,u-52-1
sw2325B-ms98-a-0034,133.690125,134.000125,week,I,+,u-52-1
sw2325B-ms98-a-0034,134.000125,134.218500,of,I,+,u-52-1
sw2325B-ms98-a-0034,134.218500,134.665500,being,I,+,u-52-1
sw2325B-ms98-a-0034,134.665500,135.010125,with,I,+,u-52-1
sw2325B-ms98-a-0034,135.010125,135.180125,other,I,+,u-52-1
sw2325B-ms98-a-0034,135.180125,135.620125,kids,I,+,u-52-1
sw2325B-ms98-a-0034,135.620125,135.760125,and,I,+,u-52-1
sw2325B-ms98-a-0034,135.760125,136.100125,starting,I,+,u-52-1
sw2325B-ms98-a-0034,136.100125,136.240125,to,I,+,u-52-1
sw2325B-ms98-a-0034,136.240125,136.540125,learn,I,+,u-52-1
sw2325B-ms98-a-0034,136.540125,136.720125,some,I,+,u-52-1
sw2325B-ms98-a-0034,136.720125,137.070125,taking,I,+,u-52-1
sw2325B-ms98-a-0034,137.070125,137.590125,turns,I,+,u-52-1
sw2325B-ms98-a-0034,137.590125,137.820125,and,I,+,u-52-1
sw2325B-ms98-a-0034,137.820125,137.910125,you,I,+,u-52-1
sw2325B-ms98-a-0034,137.910125,138.090125,know,I,+,u-52-1
sw2325B-ms98-a-0034,138.090125,138.270125,that,B,+,u-54-1
sw2325B-ms98-a-0034,138.270125,138.470125,kind,I,+,u-54-1
sw2325B-ms98-a-0034,138.470125,138.540125,of,I,+,u-54-1
sw2325B-ms98-a-0034,138.540125,138.860125,thing,I,+,u-54-1
sw2325B-ms98-a-0034,138.860125,139.210125,and,B,sd,u-54-2
sw2325B-ms98-a-0034,139.210125,139.570750,uh,I,sd,u-54-2
sw2325B-ms98-a-0034,139.570750,139.700125,he,I,sd,u-54-2
sw2325B-ms98-a-0034,139.700125,139.840125,was,I,sd,u-54-2
sw2325B-ms98-a-0034,139.840125,139.960125,in,I,sd,u-54-2
sw2325B-ms98-a-0034,139.960125,140.090125,there,I,sd,u-54-2
sw2325B-ms98-a-0034,140.090125,140.220125,for,I,sd,u-54-2
sw2325B-ms98-a-0034,140.220125,140.490125,three,I,sd,u-54-2
sw2325B-ms98-a-0034,140.490125,140.930125,months,I,sd,u-54-2
sw2325B-ms98-a-0034,140.930125,141.090125,when,I,sd,u-54-2
sw2325B-ms98-a-0034,141.090125,141.160125,i,I,sd,u-54-2
sw2325B-ms98-a-0034,141.160125,141.420125,pulled,I,sd,u-54-2
sw2325B-ms98-a-0034,141.420125,141.580125,him,I,sd,u-54-2
sw2325B-ms98-a-0034,141.580125,142.083250,out,I,sd,u-54-2
sw2325B-ms98-a-0035,142.600500,143.137375,and,B,sd,u-54-3
sw2325B-ms98-a-0035,143.344375,143.487375,the,I,sd,u-54-3
sw2325B-ms98-a-0035,143.487375,143.630500,the,I,sd,u-54-3
sw2325B-ms98-a-0035,143.630500,144.040500,teacher,I,sd,u-54-3
sw2325B-ms98-a-0035,144.040500,144.200500,had,I,sd,u-54-3
sw2325B-ms98-a-0035,144.200500,144.740500,eleven,I,sd,u-54-3
sw2325B-ms98-a-0035,144.740500,145.240500,kids,I,sd,u-54-3
sw2325B-ms98-a-0035,145.240500,145.330500,it,B,sd,u-54-4
sw2325B-ms98-a-0035,145.330500,145.451250,was,I,sd,u-54-4
sw2325B-ms98-a-0035,145.451250,146.080500,excellent,I,sd,u-54-4
sw2325B-ms98-a-0035,146.080500,146.430500,supposedly,I,sd,u-54-4
sw2325B-ms98-a-0035,146.430500,146.510500,the,B,sd,u-54-5
sw2325B-ms98-a-0035,146.510500,147.110500,reputation,I,sd,u-54-5
sw2325B-ms98-a-0035,147.110500,147.220500,was,I,sd,u-54-5
sw2325B-ms98-a-0035,147.220500,147.950500,fantastic,I,sd,u-54-5
sw2325B-ms98-a-0035,147.950500,148.040500,for,I,sd,u-54-5
sw2325B-ms98-a-0035,148.040500,148.140500,this,I,sd,u-54-5
sw2325B-ms98-a-0035,148.140500,148.310500,place,I,sd,u-54-5
sw2325B-ms98-a-0035,148.310500,148.480500,was,B,sd,u-54-6
sw2325B-ms98-a-0035,148.480500,148.700500,supposed,I,sd,u-54-6
sw2325B-ms98-a-0035,148.700500,148.760500,to,I,sd,u-54-6
sw2325B-ms98-a-0035,148.760500,148.820500,be,I,sd,u-54-6
sw2325B-ms98-a-0035,148.820500,148.900500,an,I,sd,u-54-6
sw2325B-ms98-a-0035,148.900500,149.330500,excellent,I,sd,u-54-6
sw2325B-ms98-a-0035,149.330500,149.630500,school,I,sd,u-54-6
sw2325B-ms98-a-0035,149.630500,149.720500,and,B,sd,u-54-7
sw2325B-ms98-a-0035,149.720500,149.750500,i,I,sd,u-54-7
sw2325B-ms98-a-0035,149.750500,149.850500,had,I,sd,u-54-7
sw2325B-ms98-a-0035,149.850500,150.130500,several,I,sd,u-54-7
sw2325B-ms98-a-0035,150.130500,150.500500,friends,I,sd,u-54-7
sw2325B-ms98-a-0035,150.500500,150.600500,who,I,sd,u-54-7
sw2325B-ms98-a-0035,150.600500,150.872625,had,I,sd,u-54-7
sw2325B-ms98-a-0035,150.872625,151.050500,had,I,sd,u-54-7
sw2325B-ms98-a-0035,151.050500,151.560500,recommended,I,sd,u-54-7
sw2325B-ms98-a-0035,151.560500,151.670500,it,I,sd,u-54-7
sw2325B-ms98-a-0035,151.670500,152.004875,too,I,sd,u-54-7
sw2325B-ms98-a-0035,152.004875,152.193750,but,B,sv,u-54-8
sw2325B-ms98-a-0035,152.660750,152.780500,it,I,sv,u-54-8
sw2325B-ms98-a-0035,152.780500,153.000500,really,I,sv,u-54-8
sw2325B-ms98-a-0035,153.000500,153.230500,gets,I,sv,u-54-8
sw2325B-ms98-a-0035,153.230500,153.490500,down,I,sv,u-54-8
sw2325B-ms98-a-0035,153.490500,153.570500,to,I,sv,u-54-8
sw2325B-ms98-a-0035,153.570500,153.640500,the,I,sv,u-54-8
sw2325B-ms98-a-0035,153.640500,154.169750,particular,I,sv,u-54-8
sw2325B-ms98-a-0035,154.169750,154.725500,teacher,I,sv,u-54-8
sw2325B-ms98-a-0036,155.304875,155.447875,and,B,sd,u-56-1
sw2325B-ms98-a-0036,155.447875,155.547875,she,I,sd,u-56-1
sw2325B-ms98-a-0036,155.547875,155.667875,was,I,sd,u-56-1
sw2325B-ms98-a-0036,155.667875,155.727875,a,I,sd,u-56-1
sw2325B-ms98-a-0036,155.727875,155.907875,new,I,sd,u-56-1
sw2325B-ms98-a-0036,155.907875,156.297875,teacher,I,sd,u-56-1
sw2325B-ms98-a-0036,156.297875,156.427875,at,I,sd,u-56-1
sw2325B-ms98-a-0036,156.427875,156.567875,the,I,sd,u-56-1
sw2325B-ms98-a-0036,156.567875,157.121000,school,I,sd,u-56-1
sw2325B-ms98-a-0036,157.121000,157.307875,and,B,sd,u-56-2
sw2325B-ms98-a-0036,157.307875,157.397875,she,I,sd,u-56-2
sw2325B-ms98-a-0036,157.397875,157.497875,had,I,sd,u-56-2
sw2325B-ms98-a-0036,157.497875,158.035625,eleven,I,sd,u-56-2
sw2325B-ms98-a-0036,158.175000,158.277875,you,I,sd,u-56-2
sw2325B-ms98-a-0036,158.277875,158.377875,know,I,sd,u-56-2
sw2325B-ms98-a-0036,158.377875,158.607875,three,I,sd,u-56-2
sw2325B-ms98-a-0036,158.607875,158.797875,year,I,sd,u-56-2
sw2325B-ms98-a-0036,158.797875,159.037875,olds,I,sd,u-56-2
sw2325B-ms98-a-0036,159.037875,159.147875,in,I,sd,u-56-2
sw2325B-ms98-a-0036,159.147875,159.227875,a,I,sd,u-56-2
sw2325B-ms98-a-0036,159.227875,159.577875,room,I,sd,u-56-2
sw2325B-ms98-a-0036,159.577875,159.687875,and,B,sv,u-56-3
sw2325B-ms98-a-0036,159.687875,159.807875,i,I,sv,u-56-3
sw2325B-ms98-a-0036,159.807875,160.007875,just,I,sv,u-56-3
sw2325B-ms98-a-0036,160.007875,160.157875,think,I,sv,u-56-3
sw2325B-ms98-a-0036,160.157875,160.257875,it,I,sv,u-56-3
sw2325B-ms98-a-0036,160.257875,160.487875,was,I,sv,u-56-3
sw2325B-ms98-a-0036,160.487875,160.627875,way,I,sv,u-56-3
sw2325B-ms98-a-0036,160.627875,160.827875,too,I,sv,u-56-3
sw2325B-ms98-a-0036,160.827875,161.267875,much,I,sv,u-56-3
sw2325B-ms98-a-0036,161.267875,161.337875,they,O,,
sw2325B-ms98-a-0036,161.337875,161.407875,were,B,sd,u-56-4
sw2325B-ms98-a-0036,161.407875,161.757875,almost,I,sd,u-56-4
sw2325B-ms98-a-0036,161.757875,161.987875,all,I,sd,u-56-4
sw2325B-ms98-a-0036,161.987875,162.657125,boys,I,sd,u-56-4
sw2325B-ms98-a-0037,163.503125,163.874500,pardon,B,br,u-58-1
sw2325B-ms98-a-0038,165.137500,165.369000,i,B,na,u-60-1
sw2325B-ms98-a-0038,165.369000,165.643750,didn't,I,na,u-60-1
sw2325B-ms98-a-0038,165.643750,165.853750,think,I,na,u-60-1
sw2325B-ms98-a-0038,165.853750,166.323750,much,I,na,u-60-1
sw2325B-ms98-a-0038,166.323750,166.413750,i,B,na^r,u-60-2
sw2325B-ms98-a-0038,166.413750,166.593750,don't,I,na^r,u-60-2
sw2325B-ms98-a-0038,166.593750,166.783750,think,I,na^r,u-60-2
sw2325B-ms98-a-0038,166.783750,167.413750,much,I,na^r,u-60-2
sw2325B-ms98-a-0039,168.441000,168.882375,yeah,B,b,u-62-1
sw2325B-ms98-a-0039,168.882375,169.172375,and,B,sd,u-62-2
sw2325B-ms98-a-0039,169.172375,169.402375,she,I,sd,u-62-2
sw2325B-ms98-a-0039,169.402375,169.592375,was,I,sd,u-62-2
sw2325B-ms98-a-0039,169.592375,169.902375,just,I,sd,u-62-2
sw2325B-ms98-a-0039,169.902375,170.338000,my,I,sd,u-62-2
sw2325B-ms98-a-0039,170.338000,170.662375,uh,I,sd,u-62-2
sw2325B-ms98-a-0039,170.662375,170.852375,three,B,sd,u-62-3
sw2325B-ms98-a-0039,170.852375,171.092375,year,I,sd,u-62-3
sw2325B-ms98-a-0039,171.092375,171.312375,old,I,sd,u-62-3
sw2325B-ms98-a-0039,171.312375,171.472375,is,I,sd,u-62-3
sw2325B-ms98-a-0039,171.472375,171.704375,real,I,sd,u-62-3
sw2325B-ms98-a-0039,171.704375,172.358875,active,I,sd,u-62-3
sw2325B-ms98-a-0039,172.844750,173.032375,and,B,sd,u-64-1
sw2325B-ms98-a-0039,173.032375,173.222375,she,I,sd,u-64-1
sw2325B-ms98-a-0039,173.222375,173.402375,just,I,sd,u-64-1
sw2325B-ms98-a-0039,173.402375,173.672375,kept,I,sd,u-64-1
sw2325B-ms98-a-0039,173.672375,173.862375,saying,I,sd,u-64-1
sw2325B-ms98-a-0039,173.862375,174.002375,how,I,sd,u-64-1
sw2325B-ms98-a-0039,174.002375,174.572375,wild,I,sd,u-64-1
sw2325B-ms98-a-0039,174.572375,174.682375,he,I,sd,u-64-1
sw2325B-ms98-a-0039,174.682375,175.191125,was,I,sd,u-64-1
sw2325B-ms98-a-0039,175.609125,176.019250,well,B,sd,u-64-2
sw2325B-ms98-a-0039,176.019250,176.152375,you,I,sd,u-64-2
sw2325B-ms98-a-0039,176.152375,176.322375,know,I,sd,u-64-2
sw2325B-ms98-a-0039,176.322375,176.432375,there,I,sd,u-64-2
sw2325B-ms98-a-0039,176.432375,176.576875,was,I,sd,u-64-2
sw2325B-ms98-a-0039,176.576875,176.732375,kind,I,sd,u-64-2
sw2325B-ms98-a-0039,176.732375,176.792375,of,I,sd,u-64-2
sw2325B-ms98-a-0039,176.792375,176.842375,a,I,sd,u-64-2
sw2325B-ms98-a-0039,176.842375,177.592375,connotation,I,sd,u-64-2
sw2325B-ms98-a-0039,177.592375,177.912375,there,I,sd,u-64-2
sw2325B-ms98-a-0039,177.912375,178.072375,of,I,sd,u-64-2
sw2325B-ms98-a-0039,178.072375,178.332375,him,I,sd,u-64-2
sw2325B-ms98-a-0039,178.332375,178.787750,being,I,sd,u-64-2
sw2325B-ms98-a-0040,179.436625,179.484125,you,I,sd,u-64-2
sw2325B-ms98-a-0040,179.484125,179.544125,know,I,sd,u-64-2
sw2325B-ms98-a-0040,179.544125,179.704125,it,I,sd,u-64-2
sw2325B-ms98-a-0040,179.704125,179.864125,being,I,sd,u-64-2
sw2325B-ms98-a-0040,179.864125,179.934125,a,I,sd,u-64-2
sw2325B-ms98-a-0040,179.934125,180.484125,problem,I,sd,u-64-2
