sw3025B-ms98-a-0002,0.456625,0.575500,yep,O,,
sw3025B-ms98-a-0010,40.831125,41.156125,just,I,sd,u-11-2
sw3025B-ms98-a-0010,41.156125,41.515875,uh,I,sd,u-11-2
sw3025B-ms98-a-0010,41.941500,42.086125,you,I,sd,u-11-2
sw3025B-ms98-a-0010,42.086125,42.236125,know,I,sd,u-11-2
sw3025B-ms98-a-0010,42.236125,42.401625,i,I,sd,u-11-2
sw3025B-ms98-a-0010,42.401625,42.566125,just,I,sd,u-11-2
sw3025B-ms98-a-0010,42.566125,42.966125,broil,I,sd,u-11-2
sw3025B-ms98-a-0010,42.966125,43.066125,it,I,sd,u-11-2
sw3025B-ms98-a-0010,43.066125,43.156125,and,I,sd,u-11-2
sw3025B-ms98-a-0010,43.156125,43.366125,put,I,sd,u-11-2
sw3025B-ms98-a-0010,43.366125,43.716125,lemon,I,sd,u-11-2
sw3025B-ms98-a-0010,43.716125,43.926125,on,I,sd,u-11-2
sw3025B-ms98-a-0010,43.926125,44.020750,it,I,sd,u-11-2
sw3025B-ms98-a-0012,46.918500,47.246375,um-hum,B,b,u-13-1
sw3025B-ms98-a-0014,77.349625,77.809500,sesame,B,b,u-15-1
sw3025B-ms98-a-0014,77.809500,78.119500,seeds,I,b,u-15-1
sw3025B-ms98-a-0014,78.119500,78.219500,and,I,b,u-15-1
sw3025B-ms98-a-0014,78.219500,78.429500,bread,I,b,u-15-1
sw3025B-ms98-a-0014,78.429500,78.799125,crumbs,I,b,u-15-1
sw3025B-ms98-a-0015,80.869500,81.199500,uh-huh,B,b,u-17-1
sw3025B-ms98-a-0017,83.860125,84.107375,yeah,B,b,u-19-1
sw3025B-ms98-a-0019,90.776500,91.166250,right,B,aa,u-21-1
sw3025B-ms98-a-0019,91.166250,91.563125,uh-huh,B,aa,u-21-2
sw3025B-ms98-a-0021,101.054875,101.243875,oh,B,ny,u-23-1
sw3025B-ms98-a-0021,101.243875,101.536750,yeah,I,ny,u-23-1
sw3025B-ms98-a-0021,101.715750,102.015625,uh-hum,B,ny,u-23-2
sw3025B-ms98-a-0023,106.011875,106.282125,oh,B,na,u-25-1
sw3025B-ms98-a-0023,106.282125,106.492125,there's,I,na,u-25-1
sw3025B-ms98-a-0023,106.492125,106.712125,a,I,na,u-25-1
sw3025B-ms98-a-0023,106.712125,107.152125,restaurant,I,na,u-25-1
sw3025B-ms98-a-0023,107.152125,107.502125,called,I,na,u-25-1
sw3025B-ms98-a-0023,107.502125,108.022125,String,I,na,u-25-1
sw3025B-ms98-a-0023,108.022125,108.432125,Bean,I,na,u-25-1
sw3025B-ms98-a-0023,108.432125,108.902125,on,I,na,u-25-1
sw3025B-ms98-a-0023,108.902125,109.242125,Spring,I,na,u-25-1
sw3025B-ms98-a-0023,109.242125,109.572125,Valley,I,na,u-25-1
sw3025B-ms98-a-0023,109.572125,109.702125,and,I,na,u-25-1
sw3025B-ms98-a-0023,109.702125,110.206000,Central,I,na,u-25-1
sw3025B-ms98-a-0024,110.959500,111.116000,i,B,sd,u-27-1
sw3025B-ms98-a-0024,111.116000,111.370625,like,I,sd,u-27-1
sw3025B-ms98-a-0024,111.370625,111.810625,that,I,sd,u-27-1
sw3025B-ms98-a-0024,111.810625,112.000625,it's,B,sd,u-27-2
sw3025B-ms98-a-0024,112.000625,112.370625,just,I,sd,u-27-2
sw3025B-ms98-a-0024,112.370625,112.540625,it's,I,sd,u-27-2
sw3025B-ms98-a-0024,112.540625,112.790625,just,I,sd,u-27-2
sw3025B-ms98-a-0024,112.790625,113.150625,home,I,sd,u-27-2
sw3025B-ms98-a-0024,113.150625,113.608625,cooking,I,sd,u-27-2
sw3025B-ms98-a-0025,114.922750,115.265125,um-hum,B,b,u-29-1
sw3025B-ms98-a-0027,120.461875,120.828000,right,B,aa,u-31-1
sw3025B-ms98-a-0027,121.208375,121.996500,exactly,B,aa,u-31-2
sw3025B-ms98-a-0027,121.996500,122.325250,uh-huh,B,aa,u-31-3
sw3025B-ms98-a-0027,122.856250,123.067000,and,B,sd,u-31-4
sw3025B-ms98-a-0027,123.067000,123.347000,that's,I,sd,u-31-4
sw3025B-ms98-a-0027,123.347000,123.667000,that's,I,sd,u-31-4
sw3025B-ms98-a-0027,123.667000,123.847000,the,I,sd,u-31-4
sw3025B-ms98-a-0027,123.847000,124.027000,other,I,sd,u-31-4
sw3025B-ms98-a-0027,124.027000,124.467000,restaurant,I,sd,u-31-4
sw3025B-ms98-a-0027,124.467000,124.607000,also,I,sd,u-31-4
sw3025B-ms98-a-0027,124.607000,124.837000,think,I,sd,u-31-4
sw3025B-ms98-a-0027,124.837000,124.907000,they,I,sd,u-31-4
sw3025B-ms98-a-0027,124.907000,125.077000,got,I,sd,u-31-4
sw3025B-ms98-a-0027,125.077000,125.457000,black,I,sd,u-31-4
sw3025B-ms98-a-0027,125.457000,125.587000,eyed,I,sd,u-31-4
sw3025B-ms98-a-0027,125.587000,125.887000,pea,I,sd,u-31-4
sw3025B-ms98-a-0028,127.012875,127.347000,so,B,sd,u-33-1
sw3025B-ms98-a-0029,128.445875,128.523750,i,I,sd,u-33-1
sw3025B-ms98-a-0029,128.523750,128.775875,don't,I,sd,u-33-1
sw3025B-ms98-a-0029,128.775875,129.035875,really,I,sd,u-33-1
sw3025B-ms98-a-0029,129.035875,129.385875,like,I,sd,u-33-1
sw3025B-ms98-a-0029,129.385875,129.653750,uh,I,sd,u-33-1
sw3025B-ms98-a-0029,130.776750,131.003250,you,I,sd,u-33-1
sw3025B-ms98-a-0029,131.003250,131.303875,know,I,sd,u-33-1
sw3025B-ms98-a-0029,131.943500,132.592625,uh,I,sd,u-33-1
sw3025B-ms98-a-0029,132.947375,133.235875,chili,I,sd,u-33-1
sw3025B-ms98-a-0029,133.235875,133.795875,places,I,sd,u-33-1
sw3025B-ms98-a-0029,133.795875,134.744250,or,I,sd,u-33-1
sw3025B-ms98-a-0029,135.224625,135.365875,what,I,sd,u-33-1
sw3025B-ms98-a-0029,135.365875,135.515875,is,I,sd,u-33-1
sw3025B-ms98-a-0029,135.515875,135.693500,it,I,sd,u-33-1
sw3025B-ms98-a-0029,136.450500,136.786125,Judge,I,sd,u-33-1
sw3025B-ms98-a-0029,136.786125,137.005875,Roy,I,sd,u-33-1
sw3025B-ms98-a-0029,137.005875,137.555875,Bean's,I,sd,u-33-1
sw3025B-ms98-a-0029,137.555875,137.755875,or,B,sd,u-33-2
sw3025B-ms98-a-0030,139.624250,139.731250,i,B,+,u-35-1
sw3025B-ms98-a-0030,139.731250,139.885000,don't,I,+,u-35-1
sw3025B-ms98-a-0030,139.885000,140.015000,like,I,+,u-35-1
sw3025B-ms98-a-0030,140.015000,140.415000,greasy,I,+,u-35-1
sw3025B-ms98-a-0030,140.415000,141.075000,places,I,+,u-35-1
sw3025B-ms98-a-0032,144.541000,144.921750,yeah,B,b,u-37-1
sw3025B-ms98-a-0034,151.066250,151.423625,right,B,b,u-39-1
sw3025B-ms98-a-0034,151.568750,151.783375,and,B,sd,u-39-2
sw3025B-ms98-a-0034,151.783375,152.084500,i,I,sd,u-39-2
sw3025B-ms98-a-0034,152.084500,152.308125,and,I,sd,u-39-2
sw3025B-ms98-a-0034,152.503500,152.699375,i,I,sd,u-39-2
sw3025B-ms98-a-0034,152.699375,152.965500,got,I,sd,u-39-2
sw3025B-ms98-a-0034,152.965500,153.374500,uh,I,sd,u-39-2
sw3025B-ms98-a-0035,154.131500,154.466000,chicken,I,sd,u-39-2
sw3025B-ms98-a-0035,154.466000,155.121125,marinara,I,sd,u-39-2
sw3025B-ms98-a-0035,155.121125,155.219875,the,I,sd,u-39-2
sw3025B-ms98-a-0035,155.219875,155.496000,last,I,sd,u-39-2
sw3025B-ms98-a-0035,155.496000,155.586000,two,I,sd,u-39-2
sw3025B-ms98-a-0035,155.586000,156.136000,times,I,sd,u-39-2
sw3025B-ms98-a-0035,156.136000,156.256000,you,O,,
sw3025B-ms98-a-0035,156.256000,156.426000,know,O,,
sw3025B-ms98-a-0036,157.369500,157.484375,it,B,sd,u-41-1
sw3025B-ms98-a-0036,157.484375,157.754375,was,I,sd,u-41-1
sw3025B-ms98-a-0036,157.754375,157.995000,i,I,sd,u-41-1
sw3025B-ms98-a-0036,157.995000,158.164375,was,I,sd,u-41-1
sw3025B-ms98-a-0036,158.164375,159.014375,great,I,sd,u-41-1
sw3025B-ms98-a-0036,159.014375,159.344375,because,B,sd,u-43-1
sw3025B-ms98-a-0036,159.344375,159.664375,that's,I,sd,u-43-1
sw3025B-ms98-a-0036,159.664375,159.944375,that's,I,sd,u-43-1
sw3025B-ms98-a-0036,159.944375,160.054375,what,I,sd,u-43-1
sw3025B-ms98-a-0036,160.054375,160.144375,i,I,sd,u-43-1
sw3025B-ms98-a-0036,160.144375,160.444375,like,I,sd,u-43-1
sw3025B-ms98-a-0036,160.444375,160.525375,i,B,sd,u-43-2
sw3025B-ms98-a-0036,160.525375,160.687125,don't,I,sd,u-43-2
sw3025B-ms98-a-0036,160.687125,160.962125,like,I,sd,u-43-2
sw3025B-ms98-a-0036,160.962125,161.122500,it,I,sd,u-43-2
sw3025B-ms98-a-0036,161.122500,161.314375,you,I,sd,u-43-2
sw3025B-ms98-a-0036,161.314375,161.560000,know,I,sd,u-43-2
sw3025B-ms98-a-0036,162.162625,162.464375,it's,I,sd,u-43-2
sw3025B-ms98-a-0036,162.464375,162.714375,like,I,sd,u-43-2
sw3025B-ms98-a-0036,162.714375,162.874375,a,I,sd,u-43-2
sw3025B-ms98-a-0036,162.874375,163.694250,baked,I,sd,u-43-2
sw3025B-ms98-a-0037,164.580375,164.641875,you,I,sd,u-43-2
sw3025B-ms98-a-0037,164.641875,164.870750,know,I,sd,u-43-2
sw3025B-ms98-a-0037,165.022000,165.171625,a,I,sd,u-43-2
sw3025B-ms98-a-0037,165.171625,165.411875,piece,I,sd,u-43-2
sw3025B-ms98-a-0037,165.411875,165.471875,of,I,sd,u-43-2
sw3025B-ms98-a-0037,165.471875,165.941875,chicken,I,sd,u-43-2
sw3025B-ms98-a-0037,165.941875,166.081875,and,B,sd,u-43-3
sw3025B-ms98-a-0037,166.081875,166.201875,then,I,sd,u-43-3
sw3025B-ms98-a-0037,166.201875,166.341875,i,I,sd,u-43-3
sw3025B-ms98-a-0037,166.341875,166.571875,get,I,sd,u-43-3
sw3025B-ms98-a-0037,166.571875,166.763875,like,I,sd,u-43-3
sw3025B-ms98-a-0038,167.467000,167.739000,green,I,sd,u-43-3
sw3025B-ms98-a-0038,167.739000,168.079000,beans,I,sd,u-43-3
sw3025B-ms98-a-0038,168.079000,168.179000,and,I,sd,u-43-3
sw3025B-ms98-a-0038,168.179000,168.459000,mashed,I,sd,u-43-3
sw3025B-ms98-a-0038,168.459000,169.205375,potatoes,I,sd,u-43-3
sw3025B-ms98-a-0039,169.746125,169.825500,you,B,qh,u-45-1
sw3025B-ms98-a-0039,169.825500,170.035500,know,I,qh,u-45-1
sw3025B-ms98-a-0041,187.302875,187.706375,um-hum,B,b,u-49-1
sw3025B-ms98-a-0043,194.466625,194.785750,no,O,,
sw3025B-ms98-a-0043,194.785750,195.025750,that's,B,aa,u-51-2
sw3025B-ms98-a-0043,195.025750,195.324750,true,I,aa,u-51-2
sw3025B-ms98-a-0045,204.273875,204.637125,yeah,B,b,u-53-1
sw3025B-ms98-a-0047,206.819875,207.153375,yeah,B,b,u-55-1
sw3025B-ms98-a-0047,207.646750,207.928875,my,B,sd,u-55-2
sw3025B-ms98-a-0047,207.928875,208.234125,uh,I,sd,u-55-2
sw3025B-ms98-a-0047,208.373500,208.535875,my,I,sd,u-55-2
sw3025B-ms98-a-0047,208.535875,208.982500,brother,I,sd,u-55-2
sw3025B-ms98-a-0047,208.982500,209.312500,tried,I,sd,u-55-2
sw3025B-ms98-a-0047,209.312500,209.382500,to,I,sd,u-55-2
sw3025B-ms98-a-0047,209.382500,209.861125,make,I,sd,u-55-2
sw3025B-ms98-a-0047,209.861125,210.113500,a,I,sd,u-55-2
sw3025B-ms98-a-0047,210.113500,210.382500,bunch,I,sd,u-55-2
sw3025B-ms98-a-0047,210.382500,210.462500,of,I,sd,u-55-2
sw3025B-ms98-a-0047,210.462500,211.052875,things,I,sd,u-55-2
sw3025B-ms98-a-0047,211.335250,211.582500,uh,I,sd,u-55-2
sw3025B-ms98-a-0047,211.582500,211.822500,way,I,sd,u-55-2
sw3025B-ms98-a-0047,211.822500,212.232500,back,I,sd,u-55-2
sw3025B-ms98-a-0047,212.232500,212.372500,he,B,sd,u-55-3
sw3025B-ms98-a-0047,212.372500,212.622500,tried,I,sd,u-55-3
sw3025B-ms98-a-0047,212.622500,212.682500,to,I,sd,u-55-3
sw3025B-ms98-a-0047,212.682500,212.882500,make,I,sd,u-55-3
sw3025B-ms98-a-0047,212.882500,213.442500,bagels,I,sd,u-55-3
sw3025B-ms98-a-0047,213.442500,213.612500,one,I,sd,u-55-3
sw3025B-ms98-a-0047,213.612500,213.962500,time,I,sd,u-55-3
sw3025B-ms98-a-0048,215.463250,215.990375,yeah,B,aa,u-57-1
sw3025B-ms98-a-0048,216.303000,216.726125,and,B,sd,u-57-2
sw3025B-ms98-a-0048,216.726125,217.085125,uh,I,sd,u-57-2
sw3025B-ms98-a-0048,217.563375,217.773375,we,I,sd,u-57-2
sw3025B-ms98-a-0048,217.773375,217.953375,took,I,sd,u-57-2
sw3025B-ms98-a-0048,217.953375,218.283375,some,I,sd,u-57-2
sw3025B-ms98-a-0048,218.283375,218.523625,and,B,sd,u-57-3
sw3025B-ms98-a-0048,218.629125,218.813375,and,I,sd,u-57-3
sw3025B-ms98-a-0048,218.813375,218.953375,we,I,sd,u-57-3
sw3025B-ms98-a-0048,218.953375,219.250875,had,I,sd,u-57-3
sw3025B-ms98-a-0048,219.458000,219.908750,uh,I,sd,u-57-3
sw3025B-ms98-a-0048,220.108375,220.383375,German,I,sd,u-57-3
sw3025B-ms98-a-0048,220.383375,220.873375,shepherds,I,sd,u-57-3
sw3025B-ms98-a-0048,220.873375,221.023375,at,I,sd,u-57-3
sw3025B-ms98-a-0048,221.023375,221.093375,the,I,sd,u-57-3
sw3025B-ms98-a-0048,221.093375,221.483375,time,I,sd,u-57-3
sw3025B-ms98-a-0048,221.483375,221.653375,and,B,sd,u-57-4
sw3025B-ms98-a-0048,221.653375,221.733375,we,I,sd,u-57-4
sw3025B-ms98-a-0048,221.733375,222.023375,took,I,sd,u-57-4
sw3025B-ms98-a-0048,222.023375,222.343375,some,I,sd,u-57-4
sw3025B-ms98-a-0048,222.343375,222.535625,and,I,sd,u-57-4
sw3025B-ms98-a-0048,222.998875,223.153375,gave,I,sd,u-57-4
sw3025B-ms98-a-0048,223.153375,223.243375,it,I,sd,u-57-4
sw3025B-ms98-a-0048,223.243375,223.333375,to,I,sd,u-57-4
sw3025B-ms98-a-0048,223.333375,223.480000,the,I,sd,u-57-4
sw3025B-ms98-a-0048,223.480000,224.098875,dogs,I,sd,u-57-4
sw3025B-ms98-a-0049,224.704750,224.844750,and,B,sd,u-57-5
sw3025B-ms98-a-0049,224.844750,224.914750,the,I,sd,u-57-5
sw3025B-ms98-a-0049,224.914750,225.314750,dog,I,sd,u-57-5
sw3025B-ms98-a-0049,225.314750,225.681125,never,I,sd,u-57-5
sw3025B-ms98-a-0049,225.884500,225.994750,you,I,sd,u-57-5
sw3025B-ms98-a-0049,225.994750,226.164750,know,I,sd,u-57-5
sw3025B-ms98-a-0049,226.164750,226.284750,he,I,sd,u-57-5
sw3025B-ms98-a-0049,226.284750,226.584750,treated,I,sd,u-57-5
sw3025B-ms98-a-0049,226.584750,226.684750,it,I,sd,u-57-5
sw3025B-ms98-a-0049,226.684750,226.864750,like,I,sd,u-57-5
sw3025B-ms98-a-0049,226.864750,226.934750,a,I,sd,u-57-5
sw3025B-ms98-a-0049,226.934750,227.184750,milk,I,sd,u-57-5
sw3025B-ms98-a-0049,227.184750,227.484750,bone,I,sd,u-57-5
sw3025B-ms98-a-0049,227.484750,227.614750,and,B,sd,u-57-6
sw3025B-ms98-a-0049,227.614750,227.684750,he,I,sd,u-57-6
sw3025B-ms98-a-0049,227.684750,227.994750,never,I,sd,u-57-6
sw3025B-ms98-a-0049,227.994750,228.194750,did,I,sd,u-57-6
sw3025B-ms98-a-0049,228.194750,228.564750,finish,I,sd,u-57-6
sw3025B-ms98-a-0049,228.564750,228.754875,it,I,sd,u-57-6
sw3025B-ms98-a-0049,229.037375,229.292625,he,B,sd,u-59-1
sw3025B-ms98-a-0049,229.292625,229.534750,barely,I,sd,u-59-1
sw3025B-ms98-a-0049,229.534750,229.744750,made,I,sd,u-59-1
sw3025B-ms98-a-0049,229.744750,229.814750,a,I,sd,u-59-1
sw3025B-ms98-a-0049,229.814750,230.124750,dent,I,sd,u-59-1
sw3025B-ms98-a-0049,230.124750,230.244750,in,I,sd,u-59-1
sw3025B-ms98-a-0049,230.244750,230.479750,it,I,sd,u-59-1
sw3025B-ms98-a-0050,231.274625,231.843000,an[d]-,O,,
sw3025B-ms98-a-0050,231.843000,232.172125,and,B,sd,u-61-1
sw3025B-ms98-a-0050,232.172125,232.421750,uh,I,sd,u-61-1
sw3025B-ms98-a-0050,232.945375,233.112125,then,I,sd,u-61-1
sw3025B-ms98-a-0050,233.112125,233.202125,he,I,sd,u-61-1
sw3025B-ms98-a-0050,233.202125,233.472125,tried,I,sd,u-61-1
sw3025B-ms98-a-0050,233.472125,233.532125,to,I,sd,u-61-1
sw3025B-ms98-a-0050,233.532125,233.722125,make,I,sd,u-61-1
sw3025B-ms98-a-0050,233.722125,234.272125,grapefruit,I,sd,u-61-1
sw3025B-ms98-a-0050,234.272125,234.812125,citron,I,sd,u-61-1
sw3025B-ms98-a-0050,234.812125,234.982125,one,I,sd,u-61-1
sw3025B-ms98-a-0050,234.982125,235.392125,time,I,sd,u-61-1
sw3025B-ms98-a-0051,236.385750,236.550750,it's,B,sd,u-63-1
sw3025B-ms98-a-0051,236.550750,236.730750,uh,I,sd,u-63-1
sw3025B-ms98-a-0051,236.890750,237.220750,supposed,I,sd,u-63-1
sw3025B-ms98-a-0051,237.220750,237.300750,to,I,sd,u-63-1
sw3025B-ms98-a-0051,237.300750,237.450750,be,I,sd,u-63-1
sw3025B-ms98-a-0051,237.450750,237.480750,a,I,sd,u-63-1
sw3025B-ms98-a-0051,237.480750,238.180750,candy,I,sd,u-63-1
sw3025B-ms98-a-0052,239.102125,239.462125,and,B,sd,u-65-1
sw3025B-ms98-a-0052,239.462125,239.729250,uh,I,sd,u-65-1
sw3025B-ms98-a-0052,239.845750,240.124000,it,I,sd,u-65-1
sw3025B-ms98-a-0052,240.252125,240.392125,it,I,sd,u-65-1
sw3025B-ms98-a-0052,240.392125,240.612125,didn't,I,sd,u-65-1
sw3025B-ms98-a-0052,240.612125,240.842125,turn,I,sd,u-65-1
sw3025B-ms98-a-0052,240.842125,241.012125,out,I,sd,u-65-1
sw3025B-ms98-a-0052,241.012125,241.212125,very,I,sd,u-65-1
sw3025B-ms98-a-0052,241.212125,241.492125,well,I,sd,u-65-1
sw3025B-ms98-a-0052,241.652125,241.752125,it,B,sd,u-65-2
sw3025B-ms98-a-0052,241.752125,242.051375,was,I,sd,u-65-2
sw3025B-ms98-a-0052,242.202125,242.272125,you,I,sd,u-65-2
sw3025B-ms98-a-0052,242.272125,242.510750,know,I,sd,u-65-2
sw3025B-ms98-a-0053,243.320500,243.490500,it,B,+,u-67-1
sw3025B-ms98-a-0053,243.590500,243.769625,it,I,+,u-67-1
sw3025B-ms98-a-0053,243.769625,244.060500,like,I,+,u-67-1
sw3025B-ms98-a-0053,244.060500,244.540500,made,I,+,u-67-1
sw3025B-ms98-a-0053,244.710500,245.480500,concentrated,I,+,u-67-1
sw3025B-ms98-a-0053,245.480500,245.640500,all,I,+,u-67-1
sw3025B-ms98-a-0053,245.640500,245.750500,the,I,+,u-67-1
sw3025B-ms98-a-0053,245.750500,246.160500,acid,I,+,u-67-1
sw3025B-ms98-a-0053,246.160500,246.240500,of,I,+,u-67-1
sw3025B-ms98-a-0053,246.240500,246.310500,the,I,+,u-67-1
sw3025B-ms98-a-0053,246.310500,246.920500,grapefruit,I,+,u-67-1
sw3025B-ms98-a-0053,246.920500,247.250500,into,I,+,u-67-1
sw3025B-ms98-a-0053,247.250500,247.510500,uh,I,+,u-67-1
sw3025B-ms98-a-0054,248.287000,248.641875,into,I,+,u-67-1
sw3025B-ms98-a-0054,248.795125,249.002375,a,I,+,u-67-1
sw3025B-ms98-a-0054,249.002375,249.217000,kind,I,+,u-67-1
sw3025B-ms98-a-0054,249.217000,249.347000,of,I,+,u-67-1
sw3025B-ms98-a-0054,249.347000,249.477000,a,I,+,u-67-1
sw3025B-ms98-a-0054,249.477000,249.897000,candy,I,+,u-67-1
sw3025B-ms98-a-0054,249.897000,250.357000,stick,I,+,u-67-1
sw3025B-ms98-a-0054,250.357000,250.695375,so,B,%,u-67-2
sw3025B-ms98-a-0056,255.337250,255.628000,um-hum,I,%,u-67-2
sw3025B-ms98-a-0058,268.856500,269.137375,um-hum,B,b,u-69-1
sw3025B-ms98-a-0060,271.669500,271.787250,huh,I,b,u-69-1
sw3025B-ms98-a-0062,276.206000,276.294250,well,B,qy^g,u-75-1
sw3025B-ms98-a-0062,276.294250,276.384250,you,I,qy^g,u-75-1
sw3025B-ms98-a-0062,276.384250,276.544250,have,I,qy^g,u-75-1
sw3025B-ms98-a-0062,276.544250,276.644250,to,I,qy^g,u-75-1
sw3025B-ms98-a-0062,276.644250,276.874250,put,I,qy^g,u-75-1
sw3025B-ms98-a-0062,276.874250,277.244250,eggs,I,qy^g,u-75-1
sw3025B-ms98-a-0062,277.244250,277.384250,and,I,qy^g,u-75-1
sw3025B-ms98-a-0062,277.384250,277.874250,everything,I,qy^g,u-75-1
sw3025B-ms98-a-0062,277.874250,278.104250,don't,I,qy^g,u-75-1
sw3025B-ms98-a-0062,278.104250,278.294250,you,I,qy^g,u-75-1
sw3025B-ms98-a-0062,278.294250,278.484250,or,B,%,u-75-2
sw3025B-ms98-a-0063,279.924125,280.179000,yeah,B,b^m,u-77-1
sw3025B-ms98-a-0063,280.179000,280.419000,just,B,sv,u-77-2
sw3025B-ms98-a-0063,280.419000,280.779000,about,I,sv,u-77-2
sw3025B-ms98-a-0065,286.254500,286.622000,uh-huh,B,b,u-79-1
sw3025B-ms98-a-0065,286.870625,287.077750,use,B,ad,u-79-2
sw3025B-ms98-a-0065,287.077750,287.357750,about,I,ad,u-79-2
sw3025B-ms98-a-0065,287.357750,287.677750,half,I,ad,u-79-2
sw3025B-ms98-a-0065,287.677750,287.747750,the,I,ad,u-79-2
sw3025B-ms98-a-0065,287.747750,288.127750,sugar,I,ad,u-79-2
sw3025B-ms98-a-0065,288.127750,288.434125,or,B,ad,u-79-3
sw3025B-ms98-a-0067,290.508500,290.848625,make,I,ad,u-79-3
sw3025B-ms98-a-0067,290.848625,291.338625,everything,I,ad,u-79-3
sw3025B-ms98-a-0067,291.338625,291.768125,diet,I,ad,u-79-3
sw3025B-ms98-a-0069,297.109000,297.601875,mostly,B,sd,u-81-1
sw3025B-ms98-a-0069,297.601875,297.707250,i,I,sd,u-81-1
sw3025B-ms98-a-0069,297.707250,297.891875,just,I,sd,u-81-1
sw3025B-ms98-a-0069,297.891875,298.121875,cook,I,sd,u-81-1
sw3025B-ms98-a-0069,298.121875,298.231875,for,I,sd,u-81-1
sw3025B-ms98-a-0069,298.231875,298.892375,myself,I,sd,u-81-1
sw3025B-ms98-a-0071,306.357750,306.739125,um-hum,B,b,u-83-1
sw3025B-ms98-a-0072,307.652000,307.851625,it's,B,sv,u-85-1
sw3025B-ms98-a-0072,307.851625,308.261625,easy,I,sv,u-85-1
sw3025B-ms98-a-0072,308.261625,308.497875,that's,B,sv,u-85-2
