sw4079B-ms98-a-0002,1.026000,1.453250,[vocalized-noise],O,,
sw4079B-ms98-a-0003,13.497875,13.627875,a,I,sd,u-2-3
sw4079B-ms98-a-0003,13.627875,13.987875,way,I,sd,u-2-3
sw4079B-ms98-a-0003,13.987875,14.475625,uh,O,,
sw4079B-ms98-a-0003,14.475625,14.707875,we,O,,
sw4079B-ms98-a-0003,14.707875,15.087875,budget,B,sd,u-2-4
sw4079B-ms98-a-0003,15.087875,15.357875,our,I,sd,u-2-4
sw4079B-ms98-a-0003,15.357875,15.725125,our,I,sd,u-2-4
sw4079B-ms98-a-0003,15.725125,16.007875,money,I,sd,u-2-4
sw4079B-ms98-a-0003,16.007875,16.637875,apparently,I,sd,u-2-4
sw4079B-ms98-a-0003,16.637875,16.848250,uh,B,sd,u-2-6
sw4079B-ms98-a-0004,18.083250,18.283875,my,I,sd,u-2-6
sw4079B-ms98-a-0004,18.283875,18.706750,wife,I,sd,u-2-6
sw4079B-ms98-a-0004,18.706750,19.110375,uh,I,sd,u-2-6
sw4079B-ms98-a-0005,19.809125,20.007625,has,I,sd,u-2-6
sw4079B-ms98-a-0005,20.007625,20.187625,so,I,sd,u-2-6
sw4079B-ms98-a-0005,20.187625,20.607625,much,I,sd,u-2-6
sw4079B-ms98-a-0005,20.607625,20.727625,uh,I,sd,u-2-6
sw4079B-ms98-a-0005,20.727625,20.787625,you,I,sd,u-2-6
sw4079B-ms98-a-0005,20.787625,20.937625,know,I,sd,u-2-6
sw4079B-ms98-a-0005,20.937625,21.157625,gets,I,sd,u-2-6
sw4079B-ms98-a-0005,21.157625,21.337625,so,I,sd,u-2-6
sw4079B-ms98-a-0005,21.337625,21.647625,much,I,sd,u-2-6
sw4079B-ms98-a-0005,21.647625,21.757625,to,I,sd,u-2-6
sw4079B-ms98-a-0005,21.757625,21.877625,do,I,sd,u-2-6
sw4079B-ms98-a-0005,21.877625,22.337625,shopping,I,sd,u-2-6
sw4079B-ms98-a-0005,22.337625,22.537625,with,I,sd,u-2-6
sw4079B-ms98-a-0005,22.537625,22.727625,every,I,sd,u-2-6
sw4079B-ms98-a-0005,22.727625,23.007625,couple,I,sd,u-2-6
sw4079B-ms98-a-0005,23.007625,23.077625,of,I,sd,u-2-6
sw4079B-ms98-a-0005,23.077625,23.477625,weeks,I,sd,u-2-6
sw4079B-ms98-a-0005,23.477625,23.707625,and,B,sd,u-2-7
sw4079B-ms98-a-0006,24.352000,24.846125,uh,I,sd,u-2-7
sw4079B-ms98-a-0006,25.267875,25.379000,we,I,sd,u-2-7
sw4079B-ms98-a-0006,25.379000,25.720125,allot,I,sd,u-2-7
sw4079B-ms98-a-0006,26.010125,26.259000,each,I,sd,u-2-7
sw4079B-ms98-a-0006,26.259000,26.339000,of,I,sd,u-2-7
sw4079B-ms98-a-0006,26.339000,26.499000,us,I,sd,u-2-7
sw4079B-ms98-a-0006,26.499000,26.679000,so,I,sd,u-2-7
sw4079B-ms98-a-0006,26.679000,26.939000,much,I,sd,u-2-7
sw4079B-ms98-a-0006,26.939000,27.189000,money,I,sd,u-2-7
sw4079B-ms98-a-0006,27.189000,27.479000,per,I,sd,u-2-7
sw4079B-ms98-a-0006,27.479000,27.739000,week,I,sd,u-2-7
sw4079B-ms98-a-0006,27.739000,28.059000,for,I,sd,u-2-7
sw4079B-ms98-a-0006,28.059000,28.139000,our,I,sd,u-2-7
sw4079B-ms98-a-0006,28.139000,28.599000,personal,I,sd,u-2-7
sw4079B-ms98-a-0006,28.599000,28.959000,stuff,I,sd,u-2-7
sw4079B-ms98-a-0006,28.959000,29.379000,gas,I,sd,u-2-7
sw4079B-ms98-a-0006,29.379000,29.499000,and,I,sd,u-2-7
sw4079B-ms98-a-0006,29.499000,29.739000,things,I,sd,u-2-7
sw4079B-ms98-a-0006,29.739000,29.979000,like,I,sd,u-2-7
sw4079B-ms98-a-0006,29.979000,30.263125,that,I,sd,u-2-7
sw4079B-ms98-a-0006,30.956125,31.349000,and,B,sd,u-2-8
sw4079B-ms98-a-0006,31.349000,31.759000,besides,I,sd,u-2-8
sw4079B-ms98-a-0006,31.759000,32.129000,that,I,sd,u-2-8
sw4079B-ms98-a-0006,32.129000,32.329000,i,I,sd,u-2-8
sw4079B-ms98-a-0006,32.329000,32.520875,uh,I,sd,u-2-8
sw4079B-ms98-a-0006,32.520875,32.639000,you,I,sd,u-2-8
sw4079B-ms98-a-0006,32.639000,32.739000,know,I,sd,u-2-8
sw4079B-ms98-a-0006,32.739000,32.789000,i,I,sd,u-2-8
sw4079B-ms98-a-0006,32.789000,32.919000,have,I,sd,u-2-8
sw4079B-ms98-a-0006,32.919000,32.969000,a,I,sd,u-2-8
sw4079B-ms98-a-0006,32.969000,33.219000,set,I,sd,u-2-8
sw4079B-ms98-a-0006,33.219000,33.519000,amount,I,sd,u-2-8
sw4079B-ms98-a-0006,33.519000,33.689000,that,I,sd,u-2-8
sw4079B-ms98-a-0006,33.689000,33.749000,i,I,sd,u-2-8
sw4079B-ms98-a-0006,33.749000,34.149000,save,I,sd,u-2-8
sw4079B-ms98-a-0006,34.149000,34.488375,every,I,sd,u-2-8
sw4079B-ms98-a-0006,34.691375,34.879000,every,I,sd,u-2-8
sw4079B-ms98-a-0006,34.879000,35.249000,month,I,sd,u-2-8
sw4079B-ms98-a-0008,40.716375,41.026375,uh-huh,B,b,u-4-1
sw4079B-ms98-a-0009,42.246750,42.603375,uh-huh,B,b,u-6-1
sw4079B-ms98-a-0011,48.085750,48.290000,really,B,^2,u-8-1
sw4079B-ms98-a-0011,48.290000,48.490000,don't,I,^2,u-8-1
sw4079B-ms98-a-0011,48.490000,48.710000,need,I,^2,u-8-1
sw4079B-ms98-a-0011,48.710000,48.920000,to,I,^2,u-8-1
sw4079B-ms98-a-0011,48.920000,49.273500,[laughter],O,,
sw4079B-ms98-a-0013,52.497750,52.656625,uh,O,,
sw4079B-ms98-a-0014,53.813000,54.018125,that's,B,aa,u-10-1
sw4079B-ms98-a-0014,54.018125,54.291125,right,I,aa,u-10-1
sw4079B-ms98-a-0016,59.640000,60.030000,um-hum,B,b,u-12-1
sw4079B-ms98-a-0018,67.687875,68.026375,uh-huh,B,b,u-14-1
sw4079B-ms98-a-0020,74.432625,74.759250,right,B,b,u-16-1
sw4079B-ms98-a-0022,77.039250,77.269250,well,B,sd,u-16-2
sw4079B-ms98-a-0022,77.269250,77.309250,i,I,sd,u-16-2
sw4079B-ms98-a-0022,77.309250,77.729250,found,I,sd,u-16-2
sw4079B-ms98-a-0022,77.729250,77.999250,that,I,sd,u-16-2
sw4079B-ms98-a-0022,77.999250,78.350375,uh,I,sd,u-16-2
sw4079B-ms98-a-0022,78.738250,78.829250,you,I,sd,u-16-2
sw4079B-ms98-a-0022,78.829250,79.058625,know,I,sd,u-16-2
sw4079B-ms98-a-0022,79.058625,79.339250,thing[s]-,I,sd,u-16-2
sw4079B-ms98-a-0022,79.339250,79.703625,as,I,sd,u-16-2
sw4079B-ms98-a-0022,79.703625,79.889250,as,I,sd,u-16-2
sw4079B-ms98-a-0022,79.889250,80.009250,i've,I,sd,u-16-2
sw4079B-ms98-a-0022,80.009250,80.259250,gotten,I,sd,u-16-2
sw4079B-ms98-a-0022,80.259250,80.639250,older,I,sd,u-16-2
sw4079B-ms98-a-0022,80.639250,80.779250,i'm,O,,
sw4079B-ms98-a-0022,80.779250,80.919250,in,B,sd,u-16-3
sw4079B-ms98-a-0022,80.919250,81.069250,my,I,sd,u-16-3
sw4079B-ms98-a-0022,81.069250,81.559250,fifties,I,sd,u-16-3
sw4079B-ms98-a-0022,81.559250,81.819250,now,I,sd,u-16-3
sw4079B-ms98-a-0022,81.819250,81.954625,but,B,sd,u-16-4
sw4079B-ms98-a-0022,82.082750,82.519250,before,I,sd,u-16-4
sw4079B-ms98-a-0022,82.519250,82.659250,we,I,sd,u-16-4
sw4079B-ms98-a-0022,82.659250,82.839250,use,I,sd,u-16-4
sw4079B-ms98-a-0022,82.839250,82.979250,to,I,sd,u-16-4
sw4079B-ms98-a-0022,82.979250,83.279250,have,I,sd,u-16-4
sw4079B-ms98-a-0022,83.279250,83.379250,to,I,sd,u-16-4
sw4079B-ms98-a-0022,83.379250,83.519250,have,I,sd,u-16-4
sw4079B-ms98-a-0022,83.519250,83.728625,to,I,sd,u-16-4
sw4079B-ms98-a-0022,83.728625,83.999250,v[ery]-,I,sd,u-16-4
sw4079B-ms98-a-0022,83.999250,84.219250,have,I,sd,u-16-4
sw4079B-ms98-a-0022,84.219250,84.289250,a,I,sd,u-16-4
sw4079B-ms98-a-0022,84.289250,84.539250,very,I,sd,u-16-4
sw4079B-ms98-a-0022,84.539250,84.859250,strict,I,sd,u-16-4
sw4079B-ms98-a-0022,84.859250,85.149250,budget,I,sd,u-16-4
sw4079B-ms98-a-0022,85.149250,85.209250,i,B,sd,u-16-5
sw4079B-ms98-a-0022,85.209250,85.369250,had,I,sd,u-16-5
sw4079B-ms98-a-0022,85.369250,85.639250,four,I,sd,u-16-5
sw4079B-ms98-a-0022,85.639250,86.049250,kids,I,sd,u-16-5
sw4079B-ms98-a-0022,86.049250,86.279250,and,B,sd,u-16-6
sw4079B-ms98-a-0022,86.279250,86.475625,uh,I,sd,u-16-6
sw4079B-ms98-a-0023,87.381250,87.426500,you,I,sd,u-16-6
sw4079B-ms98-a-0023,87.426500,87.546500,know,I,sd,u-16-6
sw4079B-ms98-a-0023,87.546500,87.768250,we,I,sd,u-16-6
sw4079B-ms98-a-0023,87.768250,87.896500,we,I,sd,u-16-6
sw4079B-ms98-a-0023,87.896500,88.266500,planned,I,sd,u-16-6
sw4079B-ms98-a-0023,88.266500,88.406500,out,I,sd,u-16-6
sw4079B-ms98-a-0023,88.406500,88.536500,how,I,sd,u-16-6
sw4079B-ms98-a-0023,88.536500,88.776500,much,I,sd,u-16-6
sw4079B-ms98-a-0023,88.776500,88.896500,we're,I,sd,u-16-6
sw4079B-ms98-a-0023,88.896500,89.016500,going,I,sd,u-16-6
sw4079B-ms98-a-0023,89.016500,89.086500,to,I,sd,u-16-6
sw4079B-ms98-a-0023,89.086500,89.396500,spend,I,sd,u-16-6
sw4079B-ms98-a-0023,89.396500,89.496500,for,I,sd,u-16-6
sw4079B-ms98-a-0023,89.496500,89.926500,food,I,sd,u-16-6
sw4079B-ms98-a-0023,89.926500,90.026500,and,I,sd,u-16-6
sw4079B-ms98-a-0023,90.026500,90.156500,how,I,sd,u-16-6
sw4079B-ms98-a-0023,90.156500,90.366500,much,I,sd,u-16-6
sw4079B-ms98-a-0023,90.366500,90.829750,for,I,sd,u-16-6
sw4079B-ms98-a-0023,90.829750,91.026500,for,I,sd,u-16-6
sw4079B-ms98-a-0023,91.026500,91.266500,this,I,sd,u-16-6
sw4079B-ms98-a-0023,91.266500,91.396500,and,I,sd,u-16-6
sw4079B-ms98-a-0023,91.396500,91.496500,for,I,sd,u-16-6
sw4079B-ms98-a-0023,91.496500,91.766500,that,I,sd,u-16-6
sw4079B-ms98-a-0023,91.766500,92.081250,and,O,,
sw4079B-ms98-a-0023,92.081250,92.296500,kind,B,sd,u-16-7
sw4079B-ms98-a-0023,92.296500,92.366500,of,I,sd,u-16-7
sw4079B-ms98-a-0023,92.366500,93.086500,anticipate,I,sd,u-16-7
sw4079B-ms98-a-0023,93.086500,93.246500,how,I,sd,u-16-7
sw4079B-ms98-a-0023,93.246500,93.606500,much,I,sd,u-16-7
sw4079B-ms98-a-0023,93.606500,93.826500,things,I,sd,u-16-7
sw4079B-ms98-a-0023,93.826500,93.916500,were,I,sd,u-16-7
sw4079B-ms98-a-0023,93.916500,94.156500,going,I,sd,u-16-7
sw4079B-ms98-a-0023,94.156500,94.216500,to,I,sd,u-16-7
sw4079B-ms98-a-0023,94.216500,94.476500,be,I,sd,u-16-7
sw4079B-ms98-a-0023,94.476500,94.697125,and,O,,
sw4079B-ms98-a-0024,95.431000,95.852125,uh,B,sd,u-16-8
sw4079B-ms98-a-0024,95.852125,95.998250,i,I,sd,u-16-8
sw4079B-ms98-a-0024,95.998250,96.238250,guess,I,sd,u-16-8
sw4079B-ms98-a-0024,96.238250,96.448250,one,I,sd,u-16-8
sw4079B-ms98-a-0024,96.448250,96.788250,interesting,I,sd,u-16-8
sw4079B-ms98-a-0024,96.788250,97.238250,aspect,I,sd,u-16-8
sw4079B-ms98-a-0024,97.238250,97.298250,of,I,sd,u-16-8
sw4079B-ms98-a-0024,97.298250,97.358250,the,I,sd,u-16-8
sw4079B-ms98-a-0024,97.358250,97.778250,budgeting,I,sd,u-16-8
sw4079B-ms98-a-0024,97.778250,97.868250,i,I,sd,u-16-8
sw4079B-ms98-a-0024,97.868250,98.098250,do,I,sd,u-16-8
sw4079B-ms98-a-0024,98.098250,98.438250,now,I,sd,u-16-8
sw4079B-ms98-a-0024,98.438250,98.608250,is,I,sd,u-16-8
sw4079B-ms98-a-0024,98.608250,98.778250,that,I,sd,u-16-8
sw4079B-ms98-a-0024,98.778250,98.908250,i,I,sd,u-16-8
sw4079B-ms98-a-0024,98.908250,99.218250,set,I,sd,u-16-8
sw4079B-ms98-a-0024,99.218250,99.858250,aside,I,sd,u-16-8
sw4079B-ms98-a-0024,99.858250,100.124125,uh,I,sd,u-16-8
sw4079B-ms98-a-0024,100.124125,100.358375,like,I,sd,u-16-8
sw4079B-ms98-a-0024,100.358375,100.505250,i,I,sd,u-16-8
sw4079B-ms98-a-0024,100.505250,100.648250,kind,I,sd,u-16-8
sw4079B-ms98-a-0024,100.648250,100.708250,of,I,sd,u-16-8
sw4079B-ms98-a-0024,100.708250,101.068250,fence,I,sd,u-16-8
sw4079B-ms98-a-0024,101.068250,101.338250,off,I,sd,u-16-8
sw4079B-ms98-a-0024,101.338250,101.698250,areas,I,sd,u-16-8
sw4079B-ms98-a-0024,101.698250,101.768250,of,I,sd,u-16-8
sw4079B-ms98-a-0024,101.768250,101.908250,my,I,sd,u-16-8
sw4079B-ms98-a-0024,101.908250,102.248250,check,I,sd,u-16-8
sw4079B-ms98-a-0024,102.248250,102.544125,book,I,sd,u-16-8
sw4079B-ms98-a-0024,103.011125,103.288250,for,B,sd,u-16-9
sw4079B-ms98-a-0024,103.288250,103.708250,instance,I,sd,u-16-9
sw4079B-ms98-a-0024,103.708250,103.798250,there,I,sd,u-16-9
sw4079B-ms98-a-0024,103.798250,103.878250,are,I,sd,u-16-9
sw4079B-ms98-a-0024,103.878250,104.258250,certain,I,sd,u-16-9
sw4079B-ms98-a-0024,104.258250,104.558250,things,I,sd,u-16-9
sw4079B-ms98-a-0024,104.558250,104.698250,that,I,sd,u-16-9
sw4079B-ms98-a-0024,104.698250,104.778250,i,I,sd,u-16-9
sw4079B-ms98-a-0024,104.778250,104.958250,know,I,sd,u-16-9
sw4079B-ms98-a-0024,104.958250,105.038250,-[w]ill,I,sd,u-16-9
sw4079B-ms98-a-0024,105.038250,105.288250,come,I,sd,u-16-9
sw4079B-ms98-a-0024,105.288250,105.608250,up,I,sd,u-16-9
sw4079B-ms98-a-0024,105.608250,106.036500,uh,I,sd,u-16-9
sw4079B-ms98-a-0024,106.036500,106.268250,every,I,sd,u-16-9
sw4079B-ms98-a-0024,106.268250,106.518250,so,I,sd,u-16-9
sw4079B-ms98-a-0024,106.518250,106.858250,often,I,sd,u-16-9
sw4079B-ms98-a-0024,106.858250,107.038250,every,B,sd,u-16-10
sw4079B-ms98-a-0024,107.038250,107.338250,six,I,sd,u-16-10
sw4079B-ms98-a-0024,107.338250,107.588250,months,I,sd,u-16-10
sw4079B-ms98-a-0024,107.588250,107.618250,i,I,sd,u-16-10
sw4079B-ms98-a-0024,107.618250,107.738250,have,I,sd,u-16-10
sw4079B-ms98-a-0024,107.738250,107.838250,to,I,sd,u-16-10
sw4079B-ms98-a-0024,107.838250,107.988250,pay,I,sd,u-16-10
sw4079B-ms98-a-0024,107.988250,108.298250,car,I,sd,u-16-10
sw4079B-ms98-a-0024,108.298250,108.848250,insurance,I,sd,u-16-10
sw4079B-ms98-a-0025,109.568250,109.950750,uh,B,sd,u-16-11
sw4079B-ms98-a-0025,109.950750,110.310750,every,I,sd,u-16-11
sw4079B-ms98-a-0025,110.310750,111.040750,six,I,sd,u-16-11
sw4079B-ms98-a-0025,111.040750,111.270750,months,I,sd,u-16-11
sw4079B-ms98-a-0025,111.270750,111.320750,i,I,sd,u-16-11
sw4079B-ms98-a-0025,111.320750,111.450750,have,I,sd,u-16-11
sw4079B-ms98-a-0025,111.450750,111.550750,to,I,sd,u-16-11
sw4079B-ms98-a-0025,111.550750,111.680750,pay,I,sd,u-16-11
sw4079B-ms98-a-0025,111.680750,111.810750,my,I,sd,u-16-11
sw4079B-ms98-a-0025,111.810750,112.360750,taxes,I,sd,u-16-11
sw4079B-ms98-a-0025,112.360750,112.665125,so,B,sd,u-16-12
sw4079B-ms98-a-0025,113.282875,113.414625,i,B,+,u-18-1
sw4079B-ms98-a-0025,113.414625,113.620750,take,I,+,u-18-1
sw4079B-ms98-a-0025,113.620750,113.690750,a,I,+,u-18-1
sw4079B-ms98-a-0025,113.690750,113.960750,set,I,+,u-18-1
sw4079B-ms98-a-0025,113.960750,114.349875,amount,I,+,u-18-1
sw4079B-ms98-a-0025,114.726500,115.030750,i've,B,sd,u-18-2
sw4079B-ms98-a-0025,115.030750,115.170750,got,I,sd,u-18-2
sw4079B-ms98-a-0025,115.170750,115.210750,a,I,sd,u-18-2
sw4079B-ms98-a-0025,115.210750,115.460750,money,I,sd,u-18-2
sw4079B-ms98-a-0025,115.460750,115.780750,market,I,sd,u-18-2
sw4079B-ms98-a-0025,115.780750,116.150750,account,I,sd,u-18-2
sw4079B-ms98-a-0025,116.150750,116.260750,that,I,sd,u-18-2
sw4079B-ms98-a-0025,116.260750,116.300750,i,I,sd,u-18-2
sw4079B-ms98-a-0025,116.300750,116.440750,do,I,sd,u-18-2
sw4079B-ms98-a-0025,116.440750,116.480750,a,I,sd,u-18-2
sw4079B-ms98-a-0025,116.480750,116.840750,lot,I,sd,u-18-2
sw4079B-ms98-a-0025,116.840750,117.199125,of,I,sd,u-18-2
sw4079B-ms98-a-0025,117.199125,117.549250,uh,I,sd,u-18-2
sw4079B-ms98-a-0025,117.967375,118.500750,saving,I,sd,u-18-2
sw4079B-ms98-a-0025,118.500750,118.690750,in,I,sd,u-18-2
sw4079B-ms98-a-0025,118.690750,118.790750,and,B,sd,u-18-3
sw4079B-ms98-a-0025,118.790750,118.820750,i,I,sd,u-18-3
sw4079B-ms98-a-0025,118.820750,119.240750,also,I,sd,u-18-3
sw4079B-ms98-a-0025,119.240750,119.340750,have,I,sd,u-18-3
sw4079B-ms98-a-0025,119.340750,119.490750,got,I,sd,u-18-3
sw4079B-ms98-a-0025,119.490750,119.550750,a,I,sd,u-18-3
sw4079B-ms98-a-0025,119.550750,119.890750,checking,I,sd,u-18-3
sw4079B-ms98-a-0025,119.890750,120.220750,account,I,sd,u-18-3
sw4079B-ms98-a-0025,120.220750,120.630750,besides,I,sd,u-18-3
sw4079B-ms98-a-0025,120.630750,120.860750,that,I,sd,u-18-3
sw4079B-ms98-a-0025,120.860750,120.978875,but,B,sd,u-18-4
sw4079B-ms98-a-0026,121.752250,121.974500,what,I,sd,u-18-4
sw4079B-ms98-a-0026,121.974500,122.044500,i,I,sd,u-18-4
sw4079B-ms98-a-0026,122.044500,122.234500,do,I,sd,u-18-4
sw4079B-ms98-a-0026,122.234500,122.334500,on,I,sd,u-18-4
sw4079B-ms98-a-0026,122.334500,122.404500,my,I,sd,u-18-4
sw4079B-ms98-a-0026,122.404500,122.634500,money,I,sd,u-18-4
sw4079B-ms98-a-0026,122.634500,122.914500,market,I,sd,u-18-4
sw4079B-ms98-a-0026,122.914500,123.184500,account,I,sd,u-18-4
sw4079B-ms98-a-0026,123.184500,123.284500,for,I,sd,u-18-4
sw4079B-ms98-a-0026,123.284500,123.354500,my,I,sd,u-18-4
sw4079B-ms98-a-0026,123.354500,123.834500,taxes,I,sd,u-18-4
sw4079B-ms98-a-0026,123.834500,123.994500,for,I,sd,u-18-4
sw4079B-ms98-a-0026,123.994500,124.284500,instance,I,sd,u-18-4
sw4079B-ms98-a-0026,124.284500,124.464500,which,I,sd,u-18-4
sw4079B-ms98-a-0026,124.464500,124.744500,amount,I,sd,u-18-4
sw4079B-ms98-a-0026,124.744500,124.824500,to,I,sd,u-18-4
sw4079B-ms98-a-0026,124.824500,125.096750,uh,I,sd,u-18-4
sw4079B-ms98-a-0026,125.096750,125.251250,an,I,sd,u-18-4
sw4079B-ms98-a-0026,125.251250,125.604500,average,I,sd,u-18-4
sw4079B-ms98-a-0026,125.604500,125.664500,of,I,sd,u-18-4
sw4079B-ms98-a-0026,125.664500,125.744500,two,I,sd,u-18-4
sw4079B-ms98-a-0026,125.744500,125.954500,hundred,I,sd,u-18-4
sw4079B-ms98-a-0026,125.954500,126.054500,and,I,sd,u-18-4
sw4079B-ms98-a-0026,126.054500,126.264500,twenty,I,sd,u-18-4
sw4079B-ms98-a-0026,126.264500,126.544500,dollars,I,sd,u-18-4
sw4079B-ms98-a-0026,126.544500,126.594500,a,I,sd,u-18-4
sw4079B-ms98-a-0026,126.594500,126.839000,month,I,sd,u-18-4
sw4079B-ms98-a-0026,127.309750,127.414500,i'll,I,sd,u-18-4
sw4079B-ms98-a-0026,127.414500,127.594500,just,I,sd,u-18-4
sw4079B-ms98-a-0026,127.594500,127.774500,take,I,sd,u-18-4
sw4079B-ms98-a-0026,127.774500,127.934500,two,I,sd,u-18-4
sw4079B-ms98-a-0026,127.934500,128.144500,hundred,I,sd,u-18-4
sw4079B-ms98-a-0026,128.144500,128.234500,and,I,sd,u-18-4
sw4079B-ms98-a-0026,128.234500,128.594500,twenty,I,sd,u-18-4
sw4079B-ms98-a-0026,128.594500,128.804500,out,I,sd,u-18-4
sw4079B-ms98-a-0026,128.804500,128.914500,and,B,sd,u-18-5
sw4079B-ms98-a-0026,128.914500,128.954500,i,I,sd,u-18-5
sw4079B-ms98-a-0026,128.954500,129.154500,put,I,sd,u-18-5
sw4079B-ms98-a-0026,129.154500,129.214500,it,I,sd,u-18-5
sw4079B-ms98-a-0026,129.214500,129.284500,in,I,sd,u-18-5
sw4079B-ms98-a-0026,129.284500,129.994500,parenthesis,I,sd,u-18-5
sw4079B-ms98-a-0026,129.994500,130.054500,i,B,sd,u-18-6
sw4079B-ms98-a-0026,130.054500,130.324500,take,I,sd,u-18-6
sw4079B-ms98-a-0026,130.324500,130.434500,it,I,sd,u-18-6
sw4079B-ms98-a-0026,130.434500,130.564500,out,I,sd,u-18-6
sw4079B-ms98-a-0026,130.564500,130.654500,of,I,sd,u-18-6
sw4079B-ms98-a-0026,130.654500,130.764500,the,I,sd,u-18-6
sw4079B-ms98-a-0026,130.764500,131.054500,right,I,sd,u-18-6
sw4079B-ms98-a-0026,131.054500,131.284500,line,I,sd,u-18-6
sw4079B-ms98-a-0026,131.284500,131.663125,total,I,sd,u-18-6
sw4079B-ms98-a-0027,132.286375,132.426375,and,B,+,u-20-1
sw4079B-ms98-a-0027,132.426375,132.606375,put,I,+,u-20-1
sw4079B-ms98-a-0027,132.606375,132.686375,it,I,+,u-20-1
sw4079B-ms98-a-0027,132.686375,132.766375,in,I,+,u-20-1
sw4079B-ms98-a-0027,132.766375,133.486375,parenthesis,I,+,u-20-1
sw4079B-ms98-a-0027,133.486375,133.616375,in,I,+,u-20-1
sw4079B-ms98-a-0027,133.616375,133.887000,there,I,+,u-20-1
sw4079B-ms98-a-0027,133.887000,134.086375,and,I,+,u-20-1
sw4079B-ms98-a-0027,134.086375,134.236375,let,I,+,u-20-1
sw4079B-ms98-a-0027,134.236375,134.346375,it,I,+,u-20-1
sw4079B-ms98-a-0027,134.346375,134.616375,build,I,+,u-20-1
sw4079B-ms98-a-0027,134.616375,134.746375,up,I,+,u-20-1
sw4079B-ms98-a-0027,134.746375,134.926375,every,B,sd,u-20-2
sw4079B-ms98-a-0027,134.926375,135.186375,month,I,sd,u-20-2
sw4079B-ms98-a-0027,135.186375,135.296375,i,I,sd,u-20-2
sw4079B-ms98-a-0027,135.296375,135.516375,add,I,sd,u-20-2
sw4079B-ms98-a-0027,135.516375,135.666375,two,I,sd,u-20-2
sw4079B-ms98-a-0027,135.666375,135.876375,hundred,I,sd,u-20-2
sw4079B-ms98-a-0027,135.876375,135.966375,and,I,sd,u-20-2
sw4079B-ms98-a-0027,135.966375,136.186375,twenty,I,sd,u-20-2
sw4079B-ms98-a-0027,136.186375,136.566375,dollars,I,sd,u-20-2
sw4079B-ms98-a-0027,136.566375,136.776375,to,I,sd,u-20-2
sw4079B-ms98-a-0027,136.776375,136.836375,it,I,sd,u-20-2
sw4079B-ms98-a-0027,136.836375,136.926375,and,O,,
sw4079B-ms98-a-0027,136.926375,137.036375,then,B,sd,u-20-3
sw4079B-ms98-a-0027,137.036375,137.126375,when,I,sd,u-20-3
sw4079B-ms98-a-0027,137.126375,137.186375,the,I,sd,u-20-3
sw4079B-ms98-a-0027,137.186375,137.546375,tax,I,sd,u-20-3
sw4079B-ms98-a-0027,137.546375,137.726375,bill,I,sd,u-20-3
sw4079B-ms98-a-0027,137.726375,137.966375,comes,I,sd,u-20-3
sw4079B-ms98-a-0027,137.966375,138.106375,in,I,sd,u-20-3
sw4079B-ms98-a-0027,138.106375,138.246375,i've,I,sd,u-20-3
sw4079B-ms98-a-0027,138.246375,138.416375,got,I,sd,u-20-3
sw4079B-ms98-a-0027,138.416375,138.606375,that,I,sd,u-20-3
sw4079B-ms98-a-0027,138.606375,138.856375,much,I,sd,u-20-3
