sw3563A-ms98-a-0002,1.411250,1.721250,okay,B,b,u-2-1
sw3563A-ms98-a-0005,20.550250,21.670250,-[un]fortunately,I,sd,u-10-1
sw3563A-ms98-a-0005,21.670250,21.780250,i,I,sd,u-10-1
sw3563A-ms98-a-0005,21.780250,22.060250,don't,I,sd,u-10-1
sw3563A-ms98-a-0005,22.060250,22.540250,expect,I,sd,u-10-1
sw3563A-ms98-a-0005,22.540250,22.640250,a,I,sd,u-10-1
sw3563A-ms98-a-0005,22.640250,22.980250,great,I,sd,u-10-1
sw3563A-ms98-a-0005,22.980250,23.290250,deal,I,sd,u-10-1
sw3563A-ms98-a-0005,23.290250,23.360250,out,I,sd,u-10-1
sw3563A-ms98-a-0005,23.360250,23.470250,of,I,sd,u-10-1
sw3563A-ms98-a-0005,23.470250,23.570250,them_1,O,,
sw3563A-ms98-a-0005,23.570250,23.660250,they,B,sv,u-10-2
sw3563A-ms98-a-0005,23.660250,23.900250,just,I,sv,u-10-2
sw3563A-ms98-a-0005,23.900250,24.200250,have,I,sv,u-10-2
sw3563A-ms98-a-0005,24.730250,24.980250,too,I,sv,u-10-2
sw3563A-ms98-a-0005,24.980250,25.270250,many,I,sv,u-10-2
sw3563A-ms98-a-0005,25.270250,26.050250,problems,I,sv,u-10-2
sw3563A-ms98-a-0005,26.620250,26.809000,too,I,sv,u-10-2
sw3563A-ms98-a-0005,26.809000,27.084000,many,I,sv,u-10-2
sw3563A-ms98-a-0005,27.084000,27.630250,ailments,I,sv,u-10-2
sw3563A-ms98-a-0005,27.630250,27.790250,[laughter-too],I,sv,u-10-2
sw3563A-ms98-a-0005,27.790250,28.080250,[laughter-many],I,sv,u-10-2
sw3563A-ms98-a-0005,28.080250,28.330250,hurt,I,sv,u-10-2
sw3563A-ms98-a-0005,28.330250,28.890250,bones,I,sv,u-10-2
sw3563A-ms98-a-0005,28.890250,29.170250,and,I,sv,u-10-2
sw3563A-ms98-a-0005,29.170250,29.430250,maybe,I,sv,u-10-2
sw3563A-ms98-a-0005,29.430250,29.655250,too,I,sv,u-10-2
sw3563A-ms98-a-0005,29.655250,29.980250,much,I,sv,u-10-2
sw3563A-ms98-a-0005,29.980250,30.260250,age,I,sv,u-10-2
sw3563A-ms98-a-0005,30.260250,30.380250,at,I,sv,u-10-2
sw3563A-ms98-a-0005,30.380250,30.570250,this,I,sv,u-10-2
sw3563A-ms98-a-0005,30.570250,30.950250,point,I,sv,u-10-2
sw3563A-ms98-a-0006,31.733000,31.803000,you,B,sv,u-10-3
sw3563A-ms98-a-0006,31.803000,31.963000,know,I,sv,u-10-3
sw3563A-ms98-a-0006,31.963000,32.103000,when,I,sv,u-10-3
sw3563A-ms98-a-0006,32.103000,32.303000,Roy,I,sv,u-10-3
sw3563A-ms98-a-0006,32.303000,32.753000,Tarpley,I,sv,u-10-3
sw3563A-ms98-a-0006,32.753000,32.983000,just,I,sv,u-10-3
sw3563A-ms98-a-0006,32.983000,33.173000,now,I,sv,u-10-3
sw3563A-ms98-a-0006,33.173000,33.253000,he,I,sv,u-10-3
sw3563A-ms98-a-0006,33.253000,33.573000,messed,I,sv,u-10-3
sw3563A-ms98-a-0006,33.573000,33.763000,up,I,sv,u-10-3
sw3563A-ms98-a-0006,33.763000,33.893000,on,I,sv,u-10-3
sw3563A-ms98-a-0006,33.893000,33.983000,them_1,I,sv,u-10-3
sw3563A-ms98-a-0006,33.983000,34.083000,it,I,sv,u-10-3
sw3563A-ms98-a-0006,34.083000,34.273000,just,I,sv,u-10-3
sw3563A-ms98-a-0006,34.273000,34.433000,hurt,I,sv,u-10-3
sw3563A-ms98-a-0006,34.433000,34.563000,them_1,I,sv,u-10-3
sw3563A-ms98-a-0006,34.563000,34.823000,so,I,sv,u-10-3
sw3563A-ms98-a-0006,34.823000,35.193000,bad,I,sv,u-10-3
sw3563A-ms98-a-0006,35.193000,35.273000,i,B,sd,u-10-4
sw3563A-ms98-a-0006,35.273000,35.644375,feel,I,sd,u-10-4
sw3563A-ms98-a-0006,36.483000,36.653000,like,B,+,u-12-1
sw3563A-ms98-a-0006,36.653000,36.943000,everyone,I,+,u-12-1
sw3563A-ms98-a-0006,36.943000,37.163000,else,I,+,u-12-1
sw3563A-ms98-a-0006,37.163000,37.233000,i,B,sd,u-12-2
sw3563A-ms98-a-0006,37.233000,37.453000,feel,I,sd,u-12-2
sw3563A-ms98-a-0006,37.453000,37.863000,sorry,I,sd,u-12-2
sw3563A-ms98-a-0006,37.863000,38.073000,for,I,sd,u-12-2
sw3563A-ms98-a-0006,38.073000,38.403000,Donald,I,sd,u-12-2
sw3563A-ms98-a-0006,38.403000,38.918125,Carter,I,sd,u-12-2
sw3563A-ms98-a-0006,38.918125,39.136625,and,I,sd,u-12-2
sw3563A-ms98-a-0006,39.136625,39.273000,the,I,sd,u-12-2
sw3563A-ms98-a-0006,39.273000,39.523000,owners,I,sd,u-12-2
sw3563A-ms98-a-0006,39.523000,39.603000,of,I,sd,u-12-2
sw3563A-ms98-a-0006,39.603000,39.673000,the,I,sd,u-12-2
sw3563A-ms98-a-0006,39.673000,40.163000,team,I,sd,u-12-2
sw3563A-ms98-a-0006,40.163000,40.573000,and,I,sd,u-12-2
sw3563A-ms98-a-0006,40.573000,40.633000,the,I,sd,u-12-2
sw3563A-ms98-a-0006,40.633000,41.153000,management,I,sd,u-12-2
sw3563A-ms98-a-0006,41.153000,41.213000,of,I,sd,u-12-2
sw3563A-ms98-a-0006,41.213000,41.413000,team,I,sd,u-12-2
sw3563A-ms98-a-0006,41.413000,41.503000,and,I,sd,u-12-2
sw3563A-ms98-a-0006,41.503000,41.853000,everyone,I,sd,u-12-2
sw3563A-ms98-a-0006,41.853000,42.173000,else,I,sd,u-12-2
sw3563A-ms98-a-0006,42.333000,42.433000,it,B,sv,u-12-3
sw3563A-ms98-a-0006,42.433000,42.593000,just,I,sv,u-12-3
sw3563A-ms98-a-0006,42.593000,42.793000,seems,I,sv,u-12-3
sw3563A-ms98-a-0006,42.793000,42.993000,like,I,sv,u-12-3
sw3563A-ms98-a-0007,43.682750,43.756250,they,I,sv,u-12-3
sw3563A-ms98-a-0007,43.756250,43.812750,were,I,sv,u-12-3
sw3563A-ms98-a-0007,43.812750,44.012750,just,I,sv,u-12-3
sw3563A-ms98-a-0007,44.012750,44.182750,getting,I,sv,u-12-3
sw3563A-ms98-a-0007,44.182750,44.622750,themselves,I,sv,u-12-3
sw3563A-ms98-a-0007,44.622750,44.692750,in,I,sv,u-12-3
sw3563A-ms98-a-0007,44.692750,44.792750,a,I,sv,u-12-3
sw3563A-ms98-a-0007,44.792750,45.272750,position,I,sv,u-12-3
sw3563A-ms98-a-0007,45.272750,45.382750,where,I,sv,u-12-3
sw3563A-ms98-a-0007,45.382750,45.492750,they,I,sv,u-12-3
sw3563A-ms98-a-0007,45.492750,45.772750,could,I,sv,u-12-3
sw3563A-ms98-a-0007,45.932750,46.312750,possi[bly]-,I,sv,u-12-3
sw3563A-ms98-a-0007,46.312750,46.502750,be,I,sv,u-12-3
sw3563A-ms98-a-0007,46.502750,46.691125,a,I,sv,u-12-3
sw3563A-ms98-a-0007,46.937500,47.052750,a,I,sv,u-12-3
sw3563A-ms98-a-0007,47.052750,47.603000,final,I,sv,u-12-3
sw3563A-ms98-a-0007,47.808625,47.970625,a,I,sv,u-12-3
sw3563A-ms98-a-0007,47.970625,48.332750,final,I,sv,u-12-3
sw3563A-ms98-a-0007,48.332750,48.662750,team,I,sv,u-12-3
sw3563A-ms98-a-0007,48.662750,48.972750,playing,I,sv,u-12-3
sw3563A-ms98-a-0007,48.972750,49.182750,for,I,sv,u-12-3
sw3563A-ms98-a-0007,49.182750,49.412750,for,I,sv,u-12-3
sw3563A-ms98-a-0007,49.412750,49.580125,all,I,sv,u-12-3
sw3563A-ms98-a-0007,49.580125,49.707125,of,I,sv,u-12-3
sw3563A-ms98-a-0007,49.707125,49.820125,it,I,sv,u-12-3
sw3563A-ms98-a-0007,50.722750,51.042750,national,B,sd,u-14-1
sw3563A-ms98-a-0007,51.042750,51.632750,championship,I,sd,u-14-1
sw3563A-ms98-a-0007,51.632750,51.702750,or,I,sd,u-14-1
sw3563A-ms98-a-0007,51.702750,51.762750,the,I,sd,u-14-1
sw3563A-ms98-a-0007,51.762750,51.962750,world,I,sd,u-14-1
sw3563A-ms98-a-0007,51.962750,52.612750,championship,I,sd,u-14-1
sw3563A-ms98-a-0007,52.612750,52.742750,and,I,sd,u-14-1
sw3563A-ms98-a-0007,52.742750,52.992750,something,I,sd,u-14-1
sw3563A-ms98-a-0007,52.992750,53.172750,like,I,sd,u-14-1
sw3563A-ms98-a-0007,53.172750,53.372750,this,I,sd,u-14-1
sw3563A-ms98-a-0007,53.372750,53.857000,happens,I,sd,u-14-1
sw3563A-ms98-a-0009,62.246125,62.386125,yeah,B,ny,u-16-1
sw3563A-ms98-a-0009,62.386125,62.506125,i,B,sv^e,u-16-2
sw3563A-ms98-a-0009,62.506125,62.766125,think,I,sv^e,u-16-2
sw3563A-ms98-a-0009,62.766125,62.886125,at,I,sv^e,u-16-2
sw3563A-ms98-a-0009,62.886125,63.036125,this,I,sv^e,u-16-2
sw3563A-ms98-a-0009,63.036125,63.306125,time,I,sv^e,u-16-2
sw3563A-ms98-a-0009,63.306125,63.446125,we're,I,sv^e,u-16-2
sw3563A-ms98-a-0009,63.446125,63.666125,just,I,sv^e,u-16-2
sw3563A-ms98-a-0009,63.666125,63.796125,in,I,sv^e,u-16-2
sw3563A-ms98-a-0009,63.796125,63.996125,a,I,sv^e,u-16-2
sw3563A-ms98-a-0009,64.096125,64.276125,a,I,sv^e,u-16-2
sw3563A-ms98-a-0009,64.276125,64.926125,rebuilding,I,sv^e,u-16-2
sw3563A-ms98-a-0009,64.926125,65.236125,type,I,sv^e,u-16-2
sw3563A-ms98-a-0009,65.236125,65.306125,of,I,sv^e,u-16-2
sw3563A-ms98-a-0009,65.306125,65.796125,phase,I,sv^e,u-16-2
sw3563A-ms98-a-0009,65.796125,65.926125,you,I,sv^e,u-16-2
sw3563A-ms98-a-0009,65.926125,66.216125,know,I,sv^e,u-16-2
sw3563A-ms98-a-0009,66.216125,66.306125,i,B,sv,u-16-3
sw3563A-ms98-a-0009,66.306125,66.666125,think,I,sv,u-16-3
sw3563A-ms98-a-0010,67.851750,67.993125,that,I,sv,u-16-3
sw3563A-ms98-a-0010,67.993125,68.293125,probably,I,sv,u-16-3
sw3563A-ms98-a-0010,68.293125,68.413125,would,I,sv,u-16-3
sw3563A-ms98-a-0010,68.413125,68.643125,be,I,sv,u-16-3
sw3563A-ms98-a-0010,68.643125,68.983125,evident,I,sv,u-16-3
sw3563A-ms98-a-0010,68.983125,69.153125,with,I,sv,u-16-3
sw3563A-ms98-a-0010,69.153125,69.223125,the,I,sv,u-16-3
sw3563A-ms98-a-0010,69.223125,69.483125,more,I,sv,u-16-3
sw3563A-ms98-a-0010,69.483125,69.573125,and,I,sv,u-16-3
sw3563A-ms98-a-0010,69.573125,70.001375,more,I,sv,u-16-3
sw3563A-ms98-a-0010,70.577625,70.683125,the,I,sv,u-16-3
sw3563A-ms98-a-0010,70.683125,70.913125,more,I,sv,u-16-3
sw3563A-ms98-a-0010,70.913125,71.003125,and,I,sv,u-16-3
sw3563A-ms98-a-0010,71.003125,71.253125,more,I,sv,u-16-3
sw3563A-ms98-a-0010,71.253125,71.483125,young,I,sv,u-16-3
sw3563A-ms98-a-0010,71.483125,71.783125,guys,I,sv,u-16-3
sw3563A-ms98-a-0010,71.783125,71.903125,they,I,sv,u-16-3
sw3563A-ms98-a-0010,71.903125,72.433125,draft,I,sv,u-16-3
sw3563A-ms98-a-0012,93.735875,94.105875,oh,B,fe,u-18-1
sw3563A-ms98-a-0012,94.105875,94.545875,gosh,I,fe,u-18-1
sw3563A-ms98-a-0012,94.545875,94.655875,i'm,B,sd,u-18-2
sw3563A-ms98-a-0012,94.655875,94.775875,so,I,sd,u-18-2
sw3563A-ms98-a-0012,94.775875,95.005875,much,I,sd,u-18-2
sw3563A-ms98-a-0012,95.005875,95.105875,of,I,sd,u-18-2
sw3563A-ms98-a-0012,95.105875,95.135875,a,I,sd,u-18-2
sw3563A-ms98-a-0012,95.135875,95.575875,[Magerick/Maverick],I,sd,u-18-2
sw3563A-ms98-a-0012,95.575875,95.995875,Maverick,I,sd,u-18-2
sw3563A-ms98-a-0012,95.995875,96.305875,fan,I,sd,u-18-2
sw3563A-ms98-a-0012,96.305875,96.375875,i,I,sd,u-18-2
sw3563A-ms98-a-0012,96.375875,96.655875,don't,I,sd,u-18-2
sw3563A-ms98-a-0012,96.655875,96.765875,know,I,sd,u-18-2
sw3563A-ms98-a-0012,96.765875,97.215875,probably,B,sd,u-18-3
sw3563A-ms98-a-0012,97.215875,97.305875,the,I,sd,u-18-3
sw3563A-ms98-a-0012,97.305875,97.825875,Boston,I,sd,u-18-3
sw3563A-ms98-a-0012,97.825875,98.475875,Celtics,I,sd,u-18-3
sw3563A-ms98-a-0012,98.735875,98.855875,i've,B,sd,u-18-4
sw3563A-ms98-a-0012,98.855875,99.125875,just,I,sd,u-18-4
sw3563A-ms98-a-0012,99.125875,99.435875,always,I,sd,u-18-4
sw3563A-ms98-a-0012,99.435875,99.705875,liked,I,sd,u-18-4
sw3563A-ms98-a-0012,99.705875,99.795875,the,I,sd,u-18-4
sw3563A-ms98-a-0012,99.795875,100.195875,Boston,I,sd,u-18-4
sw3563A-ms98-a-0012,100.195875,100.655875,Celtics,I,sd,u-18-4
sw3563A-ms98-a-0012,100.655875,100.805875,they,B,sv,u-18-5
sw3563A-ms98-a-0012,100.805875,100.985875,have,I,sv,u-18-5
sw3563A-ms98-a-0012,100.985875,101.266250,a,I,sv,u-18-5
sw3563A-ms98-a-0013,102.586125,102.726125,they,I,sv,u-18-5
sw3563A-ms98-a-0013,102.726125,102.896125,have,I,sv,u-18-5
sw3563A-ms98-a-0013,102.896125,102.976125,a,I,sv,u-18-5
sw3563A-ms98-a-0013,102.976125,103.346125,similar,I,sv,u-18-5
sw3563A-ms98-a-0013,103.346125,103.976125,situation,I,sv,u-18-5
sw3563A-ms98-a-0013,103.976125,104.066125,now,I,sv,u-18-5
sw3563A-ms98-a-0013,104.066125,104.196125,that,I,sv,u-18-5
sw3563A-ms98-a-0013,104.196125,104.226125,a,I,sv,u-18-5
sw3563A-ms98-a-0013,104.226125,104.416125,lot,I,sv,u-18-5
sw3563A-ms98-a-0013,104.416125,104.576125,of,I,sv,u-18-5
sw3563A-ms98-a-0013,104.576125,104.918875,uh,I,sv,u-18-5
sw3563A-ms98-a-0013,105.171250,105.386125,old,I,sv,u-18-5
sw3563A-ms98-a-0013,105.386125,105.736125,guys,I,sv,u-18-5
sw3563A-ms98-a-0013,105.736125,105.796125,on,I,sv,u-18-5
sw3563A-ms98-a-0013,105.796125,105.876125,the,I,sv,u-18-5
sw3563A-ms98-a-0013,105.876125,106.316125,team,I,sv,u-18-5
sw3563A-ms98-a-0013,106.316125,106.546125,and,B,sv,u-18-6
sw3563A-ms98-a-0013,106.546125,106.706125,but,I,sv,u-18-6
sw3563A-ms98-a-0013,106.706125,106.836125,they're,I,sv,u-18-6
sw3563A-ms98-a-0013,106.836125,107.086125,still,I,sv,u-18-6
sw3563A-ms98-a-0013,107.086125,107.426125,playing,I,sv,u-18-6
sw3563A-ms98-a-0013,107.426125,107.646125,good,I,sv,u-18-6
sw3563A-ms98-a-0013,107.646125,108.026125,ball,I,sv,u-18-6
sw3563A-ms98-a-0013,108.796125,108.996125,but,B,sd,u-20-1
sw3563A-ms98-a-0013,108.996125,109.086125,i'm,I,sd,u-20-1
sw3563A-ms98-a-0013,109.086125,109.216125,a,I,sd,u-20-1
sw3563A-ms98-a-0013,109.216125,109.416125,i've,I,sd,u-20-1
sw3563A-ms98-a-0013,109.416125,109.616125,always,I,sd,u-20-1
sw3563A-ms98-a-0013,109.616125,109.736125,been,I,sd,u-20-1
sw3563A-ms98-a-0013,109.736125,109.786125,a,I,sd,u-20-1
sw3563A-ms98-a-0013,109.786125,110.126125,Boston,I,sd,u-20-1
sw3563A-ms98-a-0013,110.126125,110.516125,Celtic,I,sd,u-20-1
sw3563A-ms98-a-0013,110.516125,110.816125,fan,I,sd,u-20-1
sw3563A-ms98-a-0013,110.816125,111.136125,too,I,sd,u-20-1
sw3563A-ms98-a-0013,111.136125,111.326125,but,B,sd,u-20-2
sw3563A-ms98-a-0014,112.496625,112.586625,you,I,sd,u-20-2
sw3563A-ms98-a-0014,112.586625,112.686625,know,I,sd,u-20-2
sw3563A-ms98-a-0014,112.686625,112.756625,i've,I,sd,u-20-2
sw3563A-ms98-a-0014,112.756625,112.966625,lived,I,sd,u-20-2
sw3563A-ms98-a-0014,112.966625,113.066625,in,I,sd,u-20-2
sw3563A-ms98-a-0014,113.066625,113.466625,Texas,I,sd,u-20-2
sw3563A-ms98-a-0014,113.466625,113.636625,since,I,sd,u-20-2
sw3563A-ms98-a-0014,113.636625,113.956625,seventy,I,sd,u-20-2
sw3563A-ms98-a-0014,113.956625,114.406625,four,I,sd,u-20-2
sw3563A-ms98-a-0014,114.406625,114.716625,so,B,sd,u-20-3
sw3563A-ms98-a-0014,114.716625,114.986625,being,I,sd,u-20-3
sw3563A-ms98-a-0014,114.986625,115.116625,a,I,sd,u-20-3
sw3563A-ms98-a-0014,115.553875,116.436625,transplanted,I,sd,u-20-3
sw3563A-ms98-a-0014,116.436625,116.866625,Texan,I,sd,u-20-3
sw3563A-ms98-a-0014,116.866625,117.027375,in,I,sd,u-20-3
sw3563A-ms98-a-0014,117.324875,117.456625,in,I,sd,u-20-3
sw3563A-ms98-a-0014,117.456625,117.566625,the,I,sd,u-20-3
sw3563A-ms98-a-0014,117.566625,117.996625,Dallas,I,sd,u-20-3
sw3563A-ms98-a-0014,117.996625,118.296625,area,I,sd,u-20-3
sw3563A-ms98-a-0014,118.296625,118.406625,i,I,sd,u-20-3
sw3563A-ms98-a-0014,118.406625,118.536625,have,I,sd,u-20-3
sw3563A-ms98-a-0014,118.536625,118.888125,to,I,sd,u-20-3
sw3563A-ms98-a-0014,119.106625,119.396625,stick,I,sd,u-20-3
sw3563A-ms98-a-0014,119.396625,119.506625,with,I,sd,u-20-3
sw3563A-ms98-a-0014,119.506625,119.686625,those,I,sd,u-20-3
sw3563A-ms98-a-0014,119.686625,120.086625,Dallas,I,sd,u-20-3
sw3563A-ms98-a-0014,120.086625,120.646625,Mavericks,I,sd,u-20-3
sw3563A-ms98-a-0016,123.321000,123.671000,yes,B,ny,u-22-1
sw3563A-ms98-a-0016,123.671000,123.841000,we,B,sd^e,u-22-2
sw3563A-ms98-a-0016,123.841000,124.081000,do,I,sd^e,u-22-2
sw3563A-ms98-a-0016,124.081000,124.171000,you,I,sd^e,u-22-2
sw3563A-ms98-a-0016,124.171000,124.421000,know,I,sd^e,u-22-2
sw3563A-ms98-a-0017,125.742500,125.972500,yes,B,ny,u-24-1
sw3563A-ms98-a-0017,125.972500,126.082500,i,B,sd^e,u-24-2
sw3563A-ms98-a-0017,126.082500,126.232500,go,I,sd^e,u-24-2
sw3563A-ms98-a-0017,126.232500,126.342500,to,I,sd^e,u-24-2
sw3563A-ms98-a-0017,126.342500,126.382500,a,I,sd^e,u-24-2
sw3563A-ms98-a-0017,126.382500,126.672500,few,I,sd^e,u-24-2
sw3563A-ms98-a-0017,126.672500,127.032500,games,I,sd^e,u-24-2
sw3563A-ms98-a-0017,127.032500,127.102500,i,B,sd,u-24-3
sw3563A-ms98-a-0017,127.102500,127.312500,haven't,I,sd,u-24-3
sw3563A-ms98-a-0017,127.312500,127.472500,been,I,sd,u-24-3
sw3563A-ms98-a-0017,127.472500,127.552500,to,I,sd,u-24-3
sw3563A-ms98-a-0017,127.552500,127.852500,many,I,sd,u-24-3
sw3563A-ms98-a-0017,127.852500,127.932500,i'm,B,sd,u-24-4
sw3563A-ms98-a-0017,127.932500,128.112500,not,I,sd,u-24-4
sw3563A-ms98-a-0017,128.112500,128.162500,a,I,sd,u-24-4
sw3563A-ms98-a-0017,128.162500,128.482500,season,I,sd,u-24-4
sw3563A-ms98-a-0017,128.482500,128.742500,ticket,I,sd,u-24-4
sw3563A-ms98-a-0017,128.742500,129.062500,holder,I,sd,u-24-4
sw3563A-ms98-a-0017,129.062500,129.142500,or,I,sd,u-24-4
sw3563A-ms98-a-0017,129.142500,129.612500,anything,I,sd,u-24-4
sw3563A-ms98-a-0017,129.612500,129.702500,i,B,sd,u-24-5
sw3563A-ms98-a-0017,129.702500,129.922500,was,I,sd,u-24-5
sw3563A-ms98-a-0017,129.922500,130.082875,a,I,sd,u-24-5
sw3563A-ms98-a-0017,130.222250,130.502500,season,I,sd,u-24-5
sw3563A-ms98-a-0017,130.502500,130.712500,ticket,I,sd,u-24-5
sw3563A-ms98-a-0017,130.712500,130.862500,holder,I,sd,u-24-5
sw3563A-ms98-a-0017,130.862500,130.922500,of,I,sd,u-24-5
sw3563A-ms98-a-0017,130.922500,130.982500,the,I,sd,u-24-5
sw3563A-ms98-a-0017,130.982500,131.512500,Cowboys,I,sd,u-24-5
sw3563A-ms98-a-0017,131.512500,131.682500,for,I,sd,u-24-5
sw3563A-ms98-a-0017,131.682500,132.122500,years,I,sd,u-24-5
sw3563A-ms98-a-0017,132.122500,132.402500,and,B,sd,u-24-6
sw3563A-ms98-a-0018,132.984250,133.124250,when,I,sd,u-24-6
sw3563A-ms98-a-0018,133.124250,133.244250,my,I,sd,u-24-6
sw3563A-ms98-a-0018,133.244250,133.544250,kids,I,sd,u-24-6
sw3563A-ms98-a-0018,133.544250,133.754250,got,I,sd,u-24-6
sw3563A-ms98-a-0018,133.754250,133.844250,to,I,sd,u-24-6
sw3563A-ms98-a-0018,133.844250,133.904250,a,I,sd,u-24-6
sw3563A-ms98-a-0018,133.904250,134.244250,certain,I,sd,u-24-6
sw3563A-ms98-a-0018,134.244250,134.714250,age,I,sd,u-24-6
sw3563A-ms98-a-0018,134.714250,134.824250,and,I,sd,u-24-6
sw3563A-ms98-a-0018,134.824250,134.974250,went,I,sd,u-24-6
sw3563A-ms98-a-0018,134.974250,135.194250,off,I,sd,u-24-6
sw3563A-ms98-a-0018,135.194250,135.334250,to,I,sd,u-24-6
sw3563A-ms98-a-0018,135.334250,135.854250,school,I,sd,u-24-6
sw3563A-ms98-a-0018,135.854250,136.404250,college,I,sd,u-24-6
sw3563A-ms98-a-0018,136.404250,136.894250,and,I,sd,u-24-6
sw3563A-ms98-a-0018,136.894250,137.094250,doing,I,sd,u-24-6
sw3563A-ms98-a-0018,137.094250,137.244250,their,I,sd,u-24-6
sw3563A-ms98-a-0018,137.244250,137.444250,own,I,sd,u-24-6
sw3563A-ms98-a-0018,137.444250,137.924250,thing,I,sd,u-24-6
sw3563A-ms98-a-0018,138.304250,138.464250,sort,I,sd,u-24-6
sw3563A-ms98-a-0018,138.464250,138.524250,of,I,sd,u-24-6
sw3563A-ms98-a-0018,138.524250,138.684250,gets,I,sd,u-24-6
sw3563A-ms98-a-0018,138.684250,139.014250,boring,I,sd,u-24-6
sw3563A-ms98-a-0018,139.014250,139.204250,going,I,sd,u-24-6
sw3563A-ms98-a-0018,139.204250,139.364250,by,I,sd,u-24-6
sw3563A-ms98-a-0018,139.364250,139.827375,yourself,I,sd,u-24-6
sw3563A-ms98-a-0018,139.827375,141.734250,[laughter],O,,
sw3563A-ms98-a-0020,144.800375,145.072875,oh,B,aa,u-26-1
sw3563A-ms98-a-0020,145.072875,145.230375,you,I,aa,u-26-1
sw3563A-ms98-a-0020,145.230375,145.610375,bet,I,aa,u-26-1
sw3563A-ms98-a-0022,153.191250,153.421250,well,B,no,u-28-1
sw3563A-ms98-a-0022,153.421250,153.461250,i,I,no,u-28-1
sw3563A-ms98-a-0022,153.461250,153.841250,don't,I,no,u-28-1
sw3563A-ms98-a-0022,153.841250,154.557375,know,I,no,u-28-1
sw3563A-ms98-a-0022,154.945250,155.071250,it,B,sv,u-28-2
sw3563A-ms98-a-0022,155.071250,155.311250,seems,I,sv,u-28-2
sw3563A-ms98-a-0022,155.311250,155.541250,like,I,sv,u-28-2
sw3563A-ms98-a-0022,156.071250,156.681250,Rolando,I,sv,u-28-2
sw3563A-ms98-a-0022,156.681250,157.351250,Blackman,I,sv,u-28-2
sw3563A-ms98-a-0022,157.351250,157.645625,and,I,sv,u-28-2
sw3563A-ms98-a-0022,157.969625,158.281250,and,I,sv,u-28-2
sw3563A-ms98-a-0022,158.401250,158.921250,Harper,I,sv,u-28-2
sw3563A-ms98-a-0022,158.921250,159.211250,sort,I,sv,u-28-2
sw3563A-ms98-a-0022,159.211250,159.413625,of,I,sv,u-28-2
sw3563A-ms98-a-0022,159.835500,160.281250,carry,I,sv,u-28-2
sw3563A-ms98-a-0022,160.281250,160.351250,the,I,sv,u-28-2
