sw3784A-ms98-a-0003,10.651000,11.070875,uh-huh,B,b,u-2-1
sw3784A-ms98-a-0010,42.794625,43.134625,out,I,+,u-8-1
sw3784A-ms98-a-0010,43.134625,43.534625,and,I,+,u-8-1
sw3784A-ms98-a-0010,43.534625,43.974625,and,I,+,u-8-1
sw3784A-ms98-a-0010,43.974625,44.324625,commits,I,+,u-8-1
sw3784A-ms98-a-0010,44.324625,44.614625,another,I,+,u-8-1
sw3784A-ms98-a-0010,44.614625,45.054625,crime,I,+,u-8-1
sw3784A-ms98-a-0010,45.054625,45.254625,or,I,+,u-8-1
sw3784A-ms98-a-0010,45.254625,45.524625,kills,I,+,u-8-1
sw3784A-ms98-a-0010,45.524625,46.084125,somebody,I,+,u-8-1
sw3784A-ms98-a-0010,46.671625,46.855375,i,I,+,u-8-1
sw3784A-ms98-a-0010,46.855375,47.024625,you,I,+,u-8-1
sw3784A-ms98-a-0010,47.024625,47.454625,know,I,+,u-8-1
sw3784A-ms98-a-0010,47.454625,47.484625,i-,I,+,u-8-1
sw3784A-ms98-a-0010,47.484625,47.615500,i,I,+,u-8-1
sw3784A-ms98-a-0010,47.615500,47.784625,feel,I,+,u-8-1
sw3784A-ms98-a-0010,47.784625,47.844625,the,I,+,u-8-1
sw3784A-ms98-a-0010,47.844625,48.074625,same,I,+,u-8-1
sw3784A-ms98-a-0010,48.074625,48.314625,way,I,+,u-8-1
sw3784A-ms98-a-0010,48.314625,48.374625,i,B,sv,u-8-2
sw3784A-ms98-a-0010,48.374625,48.574625,don't,I,sv,u-8-2
sw3784A-ms98-a-0010,48.574625,48.784625,think,I,sv,u-8-2
sw3784A-ms98-a-0010,48.784625,48.904625,i,I,sv,u-8-2
sw3784A-ms98-a-0010,48.904625,49.134625,think,I,sv,u-8-2
sw3784A-ms98-a-0010,49.134625,49.284625,that,I,sv,u-8-2
sw3784A-ms98-a-0010,49.284625,49.644625,person,I,sv,u-8-2
sw3784A-ms98-a-0010,49.644625,49.864625,is,I,sv,u-8-2
sw3784A-ms98-a-0010,49.864625,50.134625,is,I,sv,u-8-2
sw3784A-ms98-a-0010,50.134625,50.861500,beyond,I,sv,u-8-2
sw3784A-ms98-a-0010,50.861500,51.410750,uh,I,sv,u-8-2
sw3784A-ms98-a-0011,52.030500,53.237500,rehabilitation,I,sv,u-8-2
sw3784A-ms98-a-0011,53.237500,53.697500,and,B,sv,u-8-3
sw3784A-ms98-a-0011,53.697500,53.857500,and,I,sv,u-8-3
sw3784A-ms98-a-0011,53.857500,53.967500,he,I,sv,u-8-3
sw3784A-ms98-a-0011,53.967500,54.207500,should,I,sv,u-8-3
sw3784A-ms98-a-0011,54.207500,54.579375,be,I,sv,u-8-3
sw3784A-ms98-a-0012,55.786125,56.212500,taken,I,sv,u-8-3
sw3784A-ms98-a-0012,56.212500,56.928000,[laughter-out],O,,
sw3784A-ms98-a-0014,64.002250,64.388500,uh-huh,B,b,u-10-1
sw3784A-ms98-a-0016,71.739125,72.124250,um-hum,B,b,u-12-1
sw3784A-ms98-a-0017,73.142125,73.490125,um-hum,B,b,u-14-1
sw3784A-ms98-a-0019,99.883000,100.294125,uh-huh,B,b,u-16-1
sw3784A-ms98-a-0021,105.140375,105.546000,right,B,b,u-18-1
sw3784A-ms98-a-0021,105.546000,105.931000,yeah,B,b,u-20-1
sw3784A-ms98-a-0023,112.168500,112.377375,yeah,B,aa,u-22-1
sw3784A-ms98-a-0023,112.377375,112.527375,you,B,sv,u-22-2
sw3784A-ms98-a-0023,112.527375,112.757375,don't,I,sv,u-22-2
sw3784A-ms98-a-0023,112.757375,113.077375,hear,I,sv,u-22-2
sw3784A-ms98-a-0023,113.077375,113.257375,you,I,sv,u-22-2
sw3784A-ms98-a-0023,113.257375,113.467375,don't,I,sv,u-22-2
sw3784A-ms98-a-0023,113.467375,113.657375,hear,I,sv,u-22-2
sw3784A-ms98-a-0023,113.657375,113.797375,too,I,sv,u-22-2
sw3784A-ms98-a-0023,113.797375,113.997375,much,I,sv,u-22-2
sw3784A-ms98-a-0023,113.997375,114.107375,of,I,sv,u-22-2
sw3784A-ms98-a-0023,114.107375,114.407375,that,I,sv,u-22-2
sw3784A-ms98-a-0023,114.407375,114.567375,of,I,sv,u-22-2
sw3784A-ms98-a-0023,114.567375,114.777375,those,I,sv,u-22-2
sw3784A-ms98-a-0023,114.777375,115.205375,cases,I,sv,u-22-2
sw3784A-ms98-a-0025,117.691125,118.015625,yeah,B,b,u-24-1
sw3784A-ms98-a-0027,123.449875,123.756000,yeah,B,b,u-26-1
sw3784A-ms98-a-0029,126.053750,126.263875,that's,B,aa,u-28-1
sw3784A-ms98-a-0029,126.263875,126.561625,right,I,aa,u-28-1
sw3784A-ms98-a-0031,130.319625,130.702625,huh,B,b,u-30-1
sw3784A-ms98-a-0033,142.555250,143.031875,right,B,b,u-32-1
sw3784A-ms98-a-0035,149.487500,149.814125,huh,B,b,u-34-1
sw3784A-ms98-a-0037,151.839750,152.340875,yep,B,ny,u-36-1
sw3784A-ms98-a-0037,152.533000,152.754500,it,B,sd^e,u-36-2
sw3784A-ms98-a-0037,152.754500,152.974500,sure,I,sd^e,u-36-2
sw3784A-ms98-a-0037,152.974500,153.329375,is,I,sd^e,u-36-2
sw3784A-ms98-a-0039,156.472875,157.227875,yeah,B,aa,u-38-1
sw3784A-ms98-a-0039,157.227875,157.590250,it's,B,aa,u-38-2
sw3784A-ms98-a-0041,171.196125,171.602500,um-hum,B,b,u-40-1
sw3784A-ms98-a-0042,173.275250,173.425250,see,B,sd,u-42-1
sw3784A-ms98-a-0042,173.425250,173.545250,the,I,sd,u-42-1
sw3784A-ms98-a-0042,173.545250,173.755250,only,I,sd,u-42-1
sw3784A-ms98-a-0042,173.755250,173.945250,thing,I,sd,u-42-1
sw3784A-ms98-a-0042,173.945250,174.015250,i,I,sd,u-42-1
sw3784A-ms98-a-0042,174.015250,174.505250,don't,I,sd,u-42-1
sw3784A-ms98-a-0042,174.505250,174.605250,you,I,sd,u-42-1
sw3784A-ms98-a-0042,174.605250,174.715250,know,I,sd,u-42-1
sw3784A-ms98-a-0042,174.715250,174.795250,i,I,sd,u-42-1
sw3784A-ms98-a-0042,174.795250,175.025250,don't,I,sd,u-42-1
sw3784A-ms98-a-0042,175.025250,175.695250,understand,I,sd,u-42-1
sw3784A-ms98-a-0042,175.695250,175.795250,i,I,sd,u-42-1
sw3784A-ms98-a-0042,175.795250,176.055250,guess,I,sd,u-42-1
sw3784A-ms98-a-0042,176.055250,176.225250,i-,I,sd,u-42-1
sw3784A-ms98-a-0042,176.225250,176.315250,i,I,sd,u-42-1
sw3784A-ms98-a-0042,176.315250,176.545250,don't,I,sd,u-42-1
sw3784A-ms98-a-0042,176.545250,176.965250,understand,I,sd,u-42-1
sw3784A-ms98-a-0042,176.965250,177.135250,our,I,sd,u-42-1
sw3784A-ms98-a-0042,177.135250,177.645250,judicial,I,sd,u-42-1
sw3784A-ms98-a-0042,177.645250,178.299875,system,I,sd,u-42-1
sw3784A-ms98-a-0042,178.299875,178.723625,uh,I,sd,u-42-1
sw3784A-ms98-a-0042,178.723625,178.965250,as,I,sd,u-42-1
sw3784A-ms98-a-0042,178.965250,179.075250,it,I,sd,u-42-1
sw3784A-ms98-a-0042,179.075250,179.215250,is,I,sd,u-42-1
sw3784A-ms98-a-0042,179.215250,179.375250,right,I,sd,u-42-1
sw3784A-ms98-a-0042,179.375250,179.605250,now,I,sd,u-42-1
sw3784A-ms98-a-0042,179.605250,179.965250,because,B,qh,u-42-2
sw3784A-ms98-a-0042,179.965250,180.198750,i,I,qh,u-42-2
sw3784A-ms98-a-0043,181.069125,181.183875,you,I,qh,u-42-2
sw3784A-ms98-a-0043,181.183875,181.353875,know,I,qh,u-42-2
sw3784A-ms98-a-0043,181.353875,181.563875,if,I,qh,u-42-2
sw3784A-ms98-a-0043,181.563875,182.053875,somebody,I,qh,u-42-2
sw3784A-ms98-a-0043,182.053875,182.263875,has,I,qh,u-42-2
sw3784A-ms98-a-0043,182.263875,182.658000,been,I,qh,u-42-2
sw3784A-ms98-a-0043,182.846375,183.644250,convicted,I,qh,u-42-2
sw3784A-ms98-a-0043,183.926625,184.053875,and,I,qh,u-42-2
sw3784A-ms98-a-0043,184.053875,184.233875,has,I,qh,u-42-2
sw3784A-ms98-a-0043,184.233875,184.413875,been,I,qh,u-42-2
sw3784A-ms98-a-0043,184.413875,185.112125,sentenced,I,qh,u-42-2
sw3784A-ms98-a-0043,185.669875,185.743875,to,I,qh,u-42-2
sw3784A-ms98-a-0043,185.743875,185.883875,be,I,qh,u-42-2
sw3784A-ms98-a-0043,185.883875,186.163875,put,I,qh,u-42-2
sw3784A-ms98-a-0043,186.163875,186.253875,to,I,qh,u-42-2
sw3784A-ms98-a-0043,186.253875,186.813500,death,I,qh,u-42-2
sw3784A-ms98-a-0045,188.971875,189.282750,how,I,qh,u-42-2
sw3784A-ms98-a-0045,189.282750,189.452750,is,I,qh,u-42-2
sw3784A-ms98-a-0045,189.452750,189.592750,it,I,qh,u-42-2
sw3784A-ms98-a-0045,189.592750,189.732750,that,I,qh,u-42-2
sw3784A-ms98-a-0045,189.732750,189.832750,they,I,qh,u-42-2
sw3784A-ms98-a-0045,189.832750,190.022750,can,I,qh,u-42-2
sw3784A-ms98-a-0045,190.022750,190.747125,appeal,I,qh,u-42-2
sw3784A-ms98-a-0045,190.747125,190.902750,and,I,qh,u-42-2
sw3784A-ms98-a-0045,190.902750,191.427125,appeal,I,qh,u-42-2
sw3784A-ms98-a-0045,191.427125,191.572750,and,I,qh,u-42-2
sw3784A-ms98-a-0045,191.572750,192.314500,appeal,I,qh,u-42-2
sw3784A-ms98-a-0046,193.080375,193.239750,and,I,qh,u-42-2
sw3784A-ms98-a-0046,193.239750,193.419750,get,I,qh,u-42-2
sw3784A-ms98-a-0046,193.419750,193.789750,stays,I,qh,u-42-2
sw3784A-ms98-a-0046,193.789750,193.894750,of,I,qh,u-42-2
sw3784A-ms98-a-0046,193.894750,194.249750,ex[ecution]-,I,qh,u-42-2
sw3784A-ms98-a-0046,194.249750,195.097875,execution,I,qh,u-42-2
sw3784A-ms98-a-0046,195.097875,195.249750,i,B,%,u-42-3
sw3784A-ms98-a-0046,195.249750,195.419750,mean,I,%,u-42-3
sw3784A-ms98-a-0046,195.419750,195.609125,how,I,%,u-42-3
sw3784A-ms98-a-0046,195.925500,196.039750,you,I,%,u-42-3
sw3784A-ms98-a-0046,196.039750,196.299750,know,I,%,u-42-3
sw3784A-ms98-a-0046,196.299750,196.489750,is,I,%,u-42-3
sw3784A-ms98-a-0046,196.489750,196.785750,there,B,+,u-44-1
sw3784A-ms98-a-0048,202.177125,202.546750,um-hum,B,b,u-46-1
sw3784A-ms98-a-0050,219.101125,219.444000,uh-huh,B,b,u-48-1
sw3784A-ms98-a-0052,225.435250,225.812125,right,B,b,u-50-1
sw3784A-ms98-a-0054,229.377250,229.726625,yeah,B,b,u-52-1
sw3784A-ms98-a-0056,234.484750,234.783125,yeah,B,b,u-54-1
sw3784A-ms98-a-0058,246.331625,246.729125,um-hum,B,b,u-56-1
sw3784A-ms98-a-0060,250.324750,250.681500,hm,O,,
sw3784A-ms98-a-0062,256.916625,257.264250,yep,B,b,u-60-1
sw3784A-ms98-a-0064,264.685875,265.044125,yeah,B,b,u-62-1
sw3784A-ms98-a-0066,281.651000,282.081750,hm,O,,
sw3784A-ms98-a-0068,287.101125,288.652250,[laughter],O,,
sw3784A-ms98-a-0069,289.335125,289.748500,yeah,B,b,u-68-1
sw3784A-ms98-a-0071,292.413375,292.817250,yep,B,b,u-70-1
sw3784A-ms98-a-0072,293.412250,293.524375,what,B,qo,u-70-2
sw3784A-ms98-a-0072,293.524375,293.594375,do,I,qo,u-70-2
sw3784A-ms98-a-0072,293.594375,293.664375,you,I,qo,u-70-2
sw3784A-ms98-a-0072,293.664375,293.874375,think,I,qo,u-70-2
sw3784A-ms98-a-0072,293.874375,294.357125,about,I,qo,u-70-2
sw3784A-ms98-a-0072,294.357125,294.946750,um,I,qo,u-70-2
sw3784A-ms98-a-0072,295.276375,296.486500,uh,I,qo,u-70-2
sw3784A-ms98-a-0073,298.031625,298.898125,convicted,I,qo,u-70-2
sw3784A-ms98-a-0073,298.898125,299.473625,um,I,qo,u-70-2
