sw3457B-ms98-a-0003,7.314000,7.707750,uh-huh,B,b,u-2-1
sw3457B-ms98-a-0008,46.128500,46.538500,teaching,I,sv,u-16-1
sw3457B-ms98-a-0008,46.538500,46.618500,i,I,sv,u-16-1
sw3457B-ms98-a-0008,46.618500,46.838500,think,I,sv,u-16-1
sw3457B-ms98-a-0008,46.838500,46.958500,is,I,sv,u-16-1
sw3457B-ms98-a-0008,46.958500,47.135125,a,I,sv,u-16-1
sw3457B-ms98-a-0009,47.622250,47.764250,a,I,sv,u-16-1
sw3457B-ms98-a-0009,48.041875,48.252250,good,I,sv,u-16-1
sw3457B-ms98-a-0009,48.252250,48.865000,career,I,sv,u-16-1
sw3457B-ms98-a-0009,49.106125,49.282250,to,I,sv,u-16-1
sw3457B-ms98-a-0009,49.282250,49.676375,have,I,sv,u-16-1
sw3457B-ms98-a-0009,49.789375,50.362875,and,I,sv,u-16-1
sw3457B-ms98-a-0009,50.362875,50.682250,still,I,sv,u-16-1
sw3457B-ms98-a-0009,50.682250,50.932250,be,I,sv,u-16-1
sw3457B-ms98-a-0009,50.932250,51.182250,able,I,sv,u-16-1
sw3457B-ms98-a-0009,51.182250,51.302250,to,I,sv,u-16-1
sw3457B-ms98-a-0009,51.302250,51.612250,spend,I,sv,u-16-1
sw3457B-ms98-a-0009,51.612250,51.662250,a,I,sv,u-16-1
sw3457B-ms98-a-0009,51.662250,51.832250,lot,I,sv,u-16-1
sw3457B-ms98-a-0009,51.832250,51.912250,of,I,sv,u-16-1
sw3457B-ms98-a-0009,51.912250,52.322250,quality,I,sv,u-16-1
sw3457B-ms98-a-0009,52.322250,52.597375,time,I,sv,u-16-1
sw3457B-ms98-a-0009,52.597375,52.722625,with,I,sv,u-16-1
sw3457B-ms98-a-0009,52.722625,53.219875,kids,I,sv,u-16-1
sw3457B-ms98-a-0011,56.491750,56.959250,uh-huh,B,b,u-18-1
sw3457B-ms98-a-0013,60.995375,61.355250,right,B,b,u-20-1
sw3457B-ms98-a-0013,61.769500,62.169250,well,B,sv,u-22-1
sw3457B-ms98-a-0013,62.169250,62.369250,with,I,sv,u-22-1
sw3457B-ms98-a-0013,62.369250,62.469250,them_1,I,sv,u-22-1
sw3457B-ms98-a-0013,62.469250,62.839750,being,I,sv,u-22-1
sw3457B-ms98-a-0013,62.979000,63.159250,as,I,sv,u-22-1
sw3457B-ms98-a-0013,63.159250,63.429250,young,I,sv,u-22-1
sw3457B-ms98-a-0013,63.429250,63.519250,it,B,sv,u-22-2
sw3457B-ms98-a-0013,63.519250,63.715000,was,I,sv,u-22-2
sw3457B-ms98-a-0013,63.715000,64.089250,much,I,sv,u-22-2
sw3457B-ms98-a-0013,64.089250,64.379250,much,I,sv,u-22-2
sw3457B-ms98-a-0013,64.379250,64.829375,harder,I,sv,u-22-2
sw3457B-ms98-a-0013,65.066625,65.269250,when,I,sv,u-22-2
sw3457B-ms98-a-0013,65.269250,65.499250,mine,I,sv,u-22-2
sw3457B-ms98-a-0013,65.499250,65.701000,were,I,sv,u-22-2
sw3457B-ms98-a-0013,65.701000,66.125500,young,I,sv,u-22-2
sw3457B-ms98-a-0014,66.996250,67.365125,and,B,sd,u-24-1
sw3457B-ms98-a-0014,67.365125,67.867500,uh,I,sd,u-24-1
sw3457B-ms98-a-0014,67.867500,68.001875,i,I,sd,u-24-1
sw3457B-ms98-a-0014,68.001875,68.333625,really,I,sd,u-24-1
sw3457B-ms98-a-0014,68.729125,68.907500,didn't,I,sd,u-24-1
sw3457B-ms98-a-0014,68.907500,69.225500,have,I,sd,u-24-1
sw3457B-ms98-a-0014,69.289625,69.447500,that,I,sd,u-24-1
sw3457B-ms98-a-0014,69.447500,69.597500,much,I,sd,u-24-1
sw3457B-ms98-a-0014,69.597500,69.667500,of,I,sd,u-24-1
sw3457B-ms98-a-0014,69.667500,69.757500,a,I,sd,u-24-1
sw3457B-ms98-a-0014,69.757500,70.157500,choice,I,sd,u-24-1
sw3457B-ms98-a-0014,70.157500,70.487500,because,I,sd,u-24-1
sw3457B-ms98-a-0014,70.487500,70.597500,my,I,sd,u-24-1
sw3457B-ms98-a-0014,70.597500,70.917500,husband,I,sd,u-24-1
sw3457B-ms98-a-0014,70.917500,71.027500,was,I,sd,u-24-1
sw3457B-ms98-a-0014,71.027500,71.237500,trying,I,sd,u-24-1
sw3457B-ms98-a-0014,71.237500,71.297500,to,I,sd,u-24-1
sw3457B-ms98-a-0014,71.297500,71.577500,finish,I,sd,u-24-1
sw3457B-ms98-a-0014,71.577500,72.000375,his,I,sd,u-24-1
sw3457B-ms98-a-0014,72.124750,72.367500,uh,I,sd,u-24-1
sw3457B-ms98-a-0014,72.367500,72.786375,college,I,sd,u-24-1
sw3457B-ms98-a-0014,72.786375,73.124750,work,I,sd,u-24-1
sw3457B-ms98-a-0015,73.619500,73.859125,and,B,+,u-26-1
sw3457B-ms98-a-0015,73.859125,74.109125,his,I,+,u-26-1
sw3457B-ms98-a-0015,74.109125,74.579125,Master's,I,+,u-26-1
sw3457B-ms98-a-0015,74.579125,74.859125,degree,I,+,u-26-1
sw3457B-ms98-a-0015,74.859125,74.989125,and,B,+,u-28-1
sw3457B-ms98-a-0015,74.989125,75.149125,so,I,+,u-28-1
sw3457B-ms98-a-0015,75.149125,75.489125,forth,I,+,u-28-1
sw3457B-ms98-a-0015,75.489125,75.759125,and,B,sd,u-28-2
sw3457B-ms98-a-0015,75.759125,76.212500,so,I,sd,u-28-2
sw3457B-ms98-a-0015,76.516750,76.588375,it,I,sd,u-28-2
sw3457B-ms98-a-0015,76.588375,76.699125,was,I,sd,u-28-2
sw3457B-ms98-a-0015,76.699125,76.769125,a,I,sd,u-28-2
sw3457B-ms98-a-0015,76.769125,77.009125,matter,I,sd,u-28-2
sw3457B-ms98-a-0015,77.009125,77.069125,of,I,sd,u-28-2
sw3457B-ms98-a-0015,77.069125,77.539125,somebody,I,sd,u-28-2
sw3457B-ms98-a-0015,77.539125,77.729125,had,I,sd,u-28-2
sw3457B-ms98-a-0015,77.729125,77.789125,to,I,sd,u-28-2
sw3457B-ms98-a-0015,77.789125,77.899125,have,I,sd,u-28-2
sw3457B-ms98-a-0015,77.899125,77.949125,a,I,sd,u-28-2
sw3457B-ms98-a-0015,77.949125,78.461500,[laughter-full-time],O,,
sw3457B-ms98-a-0015,78.461500,79.234250,[laughter-job],O,,
sw3457B-ms98-a-0017,87.596000,88.182000,um-hum,B,b,u-30-1
sw3457B-ms98-a-0019,96.376375,96.904500,um-hum,B,b,u-32-1
sw3457B-ms98-a-0021,106.653625,107.210000,yes,B,aa,u-34-1
sw3457B-ms98-a-0021,107.210000,107.410000,it,B,aa,u-34-2
sw3457B-ms98-a-0021,107.410000,107.950000,certainly,I,aa,u-34-2
sw3457B-ms98-a-0021,107.950000,108.150625,is,I,aa,u-34-2
sw3457B-ms98-a-0021,108.508375,108.658250,we,B,%,u-34-3
sw3457B-ms98-a-0022,110.451500,110.895625,well,B,sv,u-36-1
sw3457B-ms98-a-0022,110.895625,110.995625,i,I,sv,u-36-1
sw3457B-ms98-a-0022,110.995625,111.295625,think,I,sv,u-36-1
sw3457B-ms98-a-0022,111.295625,111.505625,that,I,sv,u-36-1
sw3457B-ms98-a-0022,111.505625,111.825625,um,I,sv,u-36-1
sw3457B-ms98-a-0023,113.262625,113.416500,we,I,sv,u-36-1
sw3457B-ms98-a-0023,113.416500,113.836625,need,I,sv,u-36-1
sw3457B-ms98-a-0023,113.836625,113.946625,to,I,sv,u-36-1
sw3457B-ms98-a-0023,113.946625,114.606625,spend,I,sv,u-36-1
sw3457B-ms98-a-0023,114.606625,115.006625,more,I,sv,u-36-1
sw3457B-ms98-a-0023,115.006625,115.701375,family,I,sv,u-36-1
sw3457B-ms98-a-0023,115.701375,116.209375,time,I,sv,u-36-1
sw3457B-ms98-a-0023,116.420375,116.886625,together,I,sv,u-36-1
sw3457B-ms98-a-0023,116.886625,117.128375,with,I,sv,u-36-1
sw3457B-ms98-a-0023,117.233875,117.470750,with,I,sv,u-36-1
sw3457B-ms98-a-0023,117.651625,118.146625,children,I,sv,u-36-1
sw3457B-ms98-a-0023,118.146625,118.583000,today,I,sv,u-36-1
sw3457B-ms98-a-0023,119.236375,119.764000,uh,B,sd,u-36-2
sw3457B-ms98-a-0023,119.764000,120.072875,we,I,sd,u-36-2
sw3457B-ms98-a-0023,120.072875,120.386625,made,I,sd,u-36-2
sw3457B-ms98-a-0023,120.386625,120.436625,a,I,sd,u-36-2
sw3457B-ms98-a-0023,120.436625,120.876625,point,I,sd,u-36-2
sw3457B-ms98-a-0023,120.876625,120.986625,to,I,sd,u-36-2
sw3457B-ms98-a-0023,120.986625,121.316625,spend,I,sd,u-36-2
sw3457B-ms98-a-0023,121.316625,121.386625,a,I,sd,u-36-2
sw3457B-ms98-a-0023,121.386625,121.546625,lot,I,sd,u-36-2
sw3457B-ms98-a-0023,121.546625,121.616625,of,I,sd,u-36-2
sw3457B-ms98-a-0023,121.616625,122.016625,quality,I,sd,u-36-2
sw3457B-ms98-a-0023,122.016625,122.493625,time,I,sd,u-36-2
sw3457B-ms98-a-0023,122.493625,123.138750,and,B,sd,u-36-3
sw3457B-ms98-a-0023,123.138750,123.246625,the,I,sd,u-36-3
sw3457B-ms98-a-0023,123.246625,123.866625,activities,I,sd,u-36-3
sw3457B-ms98-a-0023,123.866625,123.996625,that,I,sd,u-36-3
sw3457B-ms98-a-0023,123.996625,124.156625,we,I,sd,u-36-3
sw3457B-ms98-a-0023,124.156625,124.326625,were,I,sd,u-36-3
sw3457B-ms98-a-0023,124.326625,124.896625,involved,I,sd,u-36-3
sw3457B-ms98-a-0023,124.896625,125.172375,in,I,sd,u-36-3
sw3457B-ms98-a-0023,125.647000,125.846625,were,I,sd,u-36-3
sw3457B-ms98-a-0023,125.846625,125.926625,the,I,sd,u-36-3
sw3457B-ms98-a-0023,125.926625,126.486625,activities,I,sd,u-36-3
sw3457B-ms98-a-0023,126.486625,126.546625,the,I,sd,u-36-3
sw3457B-ms98-a-0023,126.546625,126.896625,kids,I,sd,u-36-3
sw3457B-ms98-a-0023,126.896625,127.103500,were,I,sd,u-36-3
sw3457B-ms98-a-0024,127.460125,127.874750,involved,B,+,u-38-1
sw3457B-ms98-a-0024,127.874750,128.064750,in,I,+,u-38-1
sw3457B-ms98-a-0024,128.064750,128.164750,you,I,+,u-38-1
sw3457B-ms98-a-0024,128.164750,128.314750,know,I,+,u-38-1
sw3457B-ms98-a-0024,128.314750,128.510375,like,I,+,u-38-1
sw3457B-ms98-a-0024,129.188375,129.606125,uh,I,+,u-38-1
sw3457B-ms98-a-0024,129.847250,130.014750,through,I,+,u-38-1
sw3457B-ms98-a-0024,130.014750,130.902250,scouting,I,+,u-38-1
sw3457B-ms98-a-0024,130.902250,131.432500,or,I,+,u-38-1
sw3457B-ms98-a-0024,131.613250,131.754750,you,B,+,u-40-1
sw3457B-ms98-a-0024,131.754750,131.844750,know,I,+,u-40-1
sw3457B-ms98-a-0024,131.844750,132.244750,anything,I,+,u-40-1
sw3457B-ms98-a-0024,132.244750,132.484750,like,I,+,u-40-1
sw3457B-ms98-a-0024,132.484750,132.786500,that,I,+,u-40-1
sw3457B-ms98-a-0024,132.786500,133.394750,we,B,sd,u-40-2
sw3457B-ms98-a-0024,133.394750,134.421250,participated,I,sd,u-40-2
sw3457B-ms98-a-0024,134.971375,135.484750,and,B,sd,u-40-3
sw3457B-ms98-a-0024,135.484750,135.654750,uh,I,sd,u-40-3
sw3457B-ms98-a-0024,135.654750,135.854750,we,I,sd,u-40-3
sw3457B-ms98-a-0024,135.854750,136.114750,always,I,sd,u-40-3
sw3457B-ms98-a-0024,136.114750,136.294750,made,I,sd,u-40-3
sw3457B-ms98-a-0024,136.294750,136.334750,a,I,sd,u-40-3
sw3457B-ms98-a-0024,136.334750,136.544750,point,I,sd,u-40-3
sw3457B-ms98-a-0024,136.544750,136.604750,to,I,sd,u-40-3
sw3457B-ms98-a-0024,136.604750,136.724750,have,I,sd,u-40-3
sw3457B-ms98-a-0024,136.724750,137.114750,breakfast,I,sd,u-40-3
sw3457B-ms98-a-0024,137.114750,137.670500,together,I,sd,u-40-3
sw3457B-ms98-a-0024,137.670500,138.244750,and,I,sd,u-40-3
sw3457B-ms98-a-0024,138.244750,138.524750,supper,I,sd,u-40-3
sw3457B-ms98-a-0024,138.524750,138.904750,together,I,sd,u-40-3
sw3457B-ms98-a-0024,138.904750,139.127000,now,I,sd,u-40-3
sw3457B-ms98-a-0025,140.042375,140.459500,when,B,%,u-42-1
sw3457B-ms98-a-0025,140.704500,141.023750,yeah,B,%,u-42-2
sw3457B-ms98-a-0025,141.023750,141.400500,[laughter],O,,
sw3457B-ms98-a-0025,141.400500,141.740500,when,B,sd,u-42-3
sw3457B-ms98-a-0025,141.740500,142.116000,uh,I,sd,u-42-3
sw3457B-ms98-a-0026,142.889000,143.074875,the,I,sd,u-42-3
sw3457B-ms98-a-0026,143.074875,143.339125,kids,I,sd,u-42-3
sw3457B-ms98-a-0026,143.339125,143.419125,were,I,sd,u-42-3
sw3457B-ms98-a-0026,143.419125,143.579125,in,I,sd,u-42-3
sw3457B-ms98-a-0026,143.579125,143.829125,high,I,sd,u-42-3
sw3457B-ms98-a-0026,143.829125,144.279125,school,I,sd,u-42-3
sw3457B-ms98-a-0026,144.279125,144.389125,it,I,sd,u-42-3
sw3457B-ms98-a-0026,144.389125,144.489125,was,I,sd,u-42-3
sw3457B-ms98-a-0026,144.489125,144.859125,harder,I,sd,u-42-3
sw3457B-ms98-a-0026,144.859125,144.929125,to,I,sd,u-42-3
sw3457B-ms98-a-0026,144.929125,145.269125,always,I,sd,u-42-3
sw3457B-ms98-a-0026,145.269125,145.419125,have,I,sd,u-42-3
sw3457B-ms98-a-0026,145.419125,145.739125,supper,I,sd,u-42-3
sw3457B-ms98-a-0026,145.739125,146.133000,together,I,sd,u-42-3
sw3457B-ms98-a-0026,146.408000,146.569125,but,B,sd,u-42-4
sw3457B-ms98-a-0026,146.569125,146.689125,we,I,sd,u-42-4
sw3457B-ms98-a-0026,146.689125,146.899125,did,I,sd,u-42-4
sw3457B-ms98-a-0026,146.899125,147.159125,always,I,sd,u-42-4
sw3457B-ms98-a-0026,147.159125,147.319125,have,I,sd,u-42-4
sw3457B-ms98-a-0026,147.319125,147.719125,breakfast,I,sd,u-42-4
sw3457B-ms98-a-0026,147.719125,148.110875,together,I,sd,u-42-4
sw3457B-ms98-a-0027,148.849375,149.262250,so,B,sd,u-44-1
sw3457B-ms98-a-0027,149.885375,150.057000,we,I,sd,u-44-1
sw3457B-ms98-a-0027,150.166250,150.397875,we,I,sd,u-44-1
sw3457B-ms98-a-0027,150.397875,150.577875,had,I,sd,u-44-1
sw3457B-ms98-a-0027,150.577875,150.827875,supper,I,sd,u-44-1
sw3457B-ms98-a-0027,150.827875,151.057875,together,I,sd,u-44-1
sw3457B-ms98-a-0027,151.057875,151.157875,as,I,sd,u-44-1
sw3457B-ms98-a-0027,151.157875,151.337875,much,I,sd,u-44-1
sw3457B-ms98-a-0027,151.337875,151.437875,as,I,sd,u-44-1
sw3457B-ms98-a-0027,151.437875,152.097875,possible,I,sd,u-44-1
sw3457B-ms98-a-0027,152.097875,152.448500,but,B,sd,u-44-2
sw3457B-ms98-a-0027,152.448500,152.657875,when,I,sd,u-44-2
sw3457B-ms98-a-0027,152.657875,152.777875,it,I,sd,u-44-2
sw3457B-ms98-a-0027,152.777875,153.505375,wasn't,I,sd,u-44-2
sw3457B-ms98-a-0028,153.812250,154.478375,feasible,I,sd,u-44-2
sw3457B-ms98-a-0028,154.571500,154.684625,you,I,sd,u-44-2
sw3457B-ms98-a-0028,154.684625,154.784625,know,I,sd,u-44-2
sw3457B-ms98-a-0028,154.784625,154.884625,we,I,sd,u-44-2
sw3457B-ms98-a-0028,154.884625,155.074625,kind,I,sd,u-44-2
sw3457B-ms98-a-0028,155.074625,155.134625,of,I,sd,u-44-2
sw3457B-ms98-a-0028,155.134625,155.324625,kept,I,sd,u-44-2
sw3457B-ms98-a-0028,155.324625,155.374625,a,I,sd,u-44-2
sw3457B-ms98-a-0028,155.374625,155.799875,master,I,sd,u-44-2
sw3457B-ms98-a-0028,155.799875,156.276750,calendar,I,sd,u-44-2
sw3457B-ms98-a-0029,156.740000,156.842000,and,B,+,u-46-1
sw3457B-ms98-a-0029,156.842000,156.932000,when,I,+,u-46-1
sw3457B-ms98-a-0029,156.932000,157.032000,it,I,+,u-46-1
sw3457B-ms98-a-0029,157.032000,157.392000,wasn't,I,+,u-46-1
sw3457B-ms98-a-0029,157.392000,157.922000,feasible,I,+,u-46-1
sw3457B-ms98-a-0029,157.922000,158.262000,well,I,+,u-46-1
sw3457B-ms98-a-0029,158.262000,158.442000,that,I,+,u-46-1
sw3457B-ms98-a-0029,158.442000,158.552000,was,I,+,u-46-1
sw3457B-ms98-a-0029,158.552000,159.282000,understandable,I,+,u-46-1
sw3457B-ms98-a-0029,159.282000,159.478375,but,B,sd,u-46-2
sw3457B-ms98-a-0029,160.148750,160.476875,uh,B,+,u-48-1
sw3457B-ms98-a-0029,160.476875,160.680250,we've,I,+,u-48-1
sw3457B-ms98-a-0029,160.680250,161.072000,always,I,+,u-48-1
sw3457B-ms98-a-0029,161.072000,161.382000,tried,I,+,u-48-1
sw3457B-ms98-a-0029,161.382000,161.492000,to,I,+,u-48-1
sw3457B-ms98-a-0029,161.492000,162.142000,spend,I,+,u-48-1
sw3457B-ms98-a-0029,162.142000,162.657750,time,I,+,u-48-1
sw3457B-ms98-a-0029,162.657750,162.802000,to,I,+,u-48-1
sw3457B-ms98-a-0029,162.802000,163.377375,talk,I,+,u-48-1
sw3457B-ms98-a-0029,163.531750,163.872000,and,I,+,u-48-1
sw3457B-ms98-a-0029,163.872000,164.149000,uh,I,+,u-48-1
sw3457B-ms98-a-0030,164.744500,164.939125,have,I,+,u-48-1
sw3457B-ms98-a-0030,164.939125,165.169125,some,I,+,u-48-1
sw3457B-ms98-a-0030,165.169125,165.627125,time,I,+,u-48-1
sw3457B-ms98-a-0030,165.687375,166.149125,together,I,+,u-48-1
sw3457B-ms98-a-0030,166.149125,166.601375,time,I,+,u-48-1
sw3457B-ms98-a-0030,167.015625,167.229125,and,B,sd,u-48-2
sw3457B-ms98-a-0030,167.229125,167.309125,we,I,sd,u-48-2
sw3457B-ms98-a-0030,167.309125,167.509125,sat,I,sd,u-48-2
sw3457B-ms98-a-0030,167.509125,167.709125,around,I,sd,u-48-2
sw3457B-ms98-a-0030,167.709125,167.769125,the,I,sd,u-48-2
sw3457B-ms98-a-0030,167.769125,168.129125,table,I,sd,u-48-2
sw3457B-ms98-a-0030,168.129125,168.259125,we,B,sd,u-48-3
sw3457B-ms98-a-0030,168.259125,168.519125,didn't,I,sd,u-48-3
sw3457B-ms98-a-0030,168.519125,168.759125,sit,I,sd,u-48-3
sw3457B-ms98-a-0030,168.759125,168.889125,in,I,sd,u-48-3
sw3457B-ms98-a-0030,168.889125,169.129125,front,I,sd,u-48-3
sw3457B-ms98-a-0030,169.129125,169.213625,of,I,sd,u-48-3
sw3457B-ms98-a-0030,169.213625,169.283000,a,I,sd,u-48-3
sw3457B-ms98-a-0030,169.283000,169.769125,TV,I,sd,u-48-3
sw3457B-ms98-a-0030,169.769125,169.975625,or,I,sd,u-48-3
sw3457B-ms98-a-0031,170.555375,170.694750,that,B,+,u-50-1
sw3457B-ms98-a-0031,170.694750,171.054750,kind,I,+,u-50-1
sw3457B-ms98-a-0031,171.054750,171.194750,of,I,+,u-50-1
sw3457B-ms98-a-0031,171.194750,171.774750,thing,I,+,u-50-1
sw3457B-ms98-a-0031,171.774750,171.924750,so,B,sd,u-50-2
sw3457B-ms98-a-0031,171.924750,172.074750,i,I,sd,u-50-2
sw3457B-ms98-a-0031,172.074750,172.294750,think,I,sd,u-50-2
sw3457B-ms98-a-0031,172.294750,172.494750,that's,I,sd,u-50-2
sw3457B-ms98-a-0031,172.494750,172.654750,been,I,sd,u-50-2
sw3457B-ms98-a-0031,172.654750,173.084750,important,I,sd,u-50-2
sw3457B-ms98-a-0031,173.084750,173.224750,because_1,I,sd,u-50-2
sw3457B-ms98-a-0031,173.224750,173.334750,we,I,sd,u-50-2
sw3457B-ms98-a-0031,173.334750,173.534750,do,I,sd,u-50-2
sw3457B-ms98-a-0031,173.534750,173.714750,have,I,sd,u-50-2
sw3457B-ms98-a-0031,173.714750,173.774750,a,I,sd,u-50-2
sw3457B-ms98-a-0031,173.774750,174.084750,close,I,sd,u-50-2
sw3457B-ms98-a-0031,174.084750,174.572000,family,I,sd,u-50-2
sw3457B-ms98-a-0031,174.975000,175.194750,and,B,sd,u-52-1
sw3457B-ms98-a-0031,175.194750,175.444750,even,I,sd,u-52-1
sw3457B-ms98-a-0031,175.444750,175.939000,though,I,sd,u-52-1
sw3457B-ms98-a-0031,176.035625,176.182500,the,I,sd,u-52-1
sw3457B-ms98-a-0031,176.182500,176.514750,kids,I,sd,u-52-1
sw3457B-ms98-a-0031,176.514750,176.729750,are,I,sd,u-52-1
sw3457B-ms98-a-0031,177.102750,177.784750,basically,I,sd,u-52-1
sw3457B-ms98-a-0031,177.784750,178.155375,uh,I,sd,u-52-1
sw3457B-ms98-a-0031,178.260750,178.834000,grown,I,sd,u-52-1
sw3457B-ms98-a-0031,179.451750,179.937500,uh,I,sd,u-52-1
sw3457B-ms98-a-0032,180.249625,180.465500,they,I,sd,u-52-1
sw3457B-ms98-a-0032,180.465500,180.925500,still,I,sd,u-52-1
sw3457B-ms98-a-0032,180.925500,181.225500,like,I,sd,u-52-1
sw3457B-ms98-a-0032,181.225500,181.666250,to,I,sd,u-52-1
sw3457B-ms98-a-0032,181.666250,181.905500,sit,I,sd,u-52-1
sw3457B-ms98-a-0032,181.905500,182.105500,down,I,sd,u-52-1
sw3457B-ms98-a-0032,182.105500,182.195500,at,I,sd,u-52-1
sw3457B-ms98-a-0032,182.195500,182.255500,the,I,sd,u-52-1
sw3457B-ms98-a-0032,182.255500,182.645500,table,I,sd,u-52-1
sw3457B-ms98-a-0032,182.645500,182.755500,and,I,sd,u-52-1
sw3457B-ms98-a-0032,182.755500,182.895500,us,I,sd,u-52-1
sw3457B-ms98-a-0032,182.895500,183.085500,all,I,sd,u-52-1
