sw3120A-ms98-a-0002,1.753875,2.043375,okay,B,b,u-2-1
sw3120A-ms98-a-0019,47.612875,48.162875,Texas,I,sd,u-14-1
sw3120A-ms98-a-0019,48.162875,48.352875,now,I,sd,u-14-1
sw3120A-ms98-a-0019,48.352875,48.582875,where,B,qw,u-14-2
sw3120A-ms98-a-0019,48.582875,48.735875,are,I,qw,u-14-2
sw3120A-ms98-a-0019,48.735875,49.062875,you,I,qw,u-14-2
sw3120A-ms98-a-0021,50.673750,51.193750,oh,B,sd,u-16-1
sw3120A-ms98-a-0021,51.193750,51.445625,um,I,sd,u-16-1
sw3120A-ms98-a-0021,51.445625,51.634500,my,I,sd,u-16-1
sw3120A-ms98-a-0021,51.634500,52.063750,brother's,I,sd,u-16-1
sw3120A-ms98-a-0021,52.063750,52.213750,in,I,sd,u-16-1
sw3120A-ms98-a-0021,52.213750,52.869750,Austin,I,sd,u-16-1
sw3120A-ms98-a-0022,53.332250,53.689500,um,B,sd,u-16-2
sw3120A-ms98-a-0022,53.798875,54.102250,he,I,sd,u-16-2
sw3120A-ms98-a-0022,54.102250,54.385875,lives,I,sd,u-16-2
sw3120A-ms98-a-0022,54.385875,54.452250,in,I,sd,u-16-2
sw3120A-ms98-a-0022,54.452250,54.961500,Lakeway,I,sd,u-16-2
sw3120A-ms98-a-0022,54.961500,55.231875,he,B,sd,u-16-3
sw3120A-ms98-a-0022,55.550625,55.852250,um,I,sd,u-16-3
sw3120A-ms98-a-0022,56.192250,56.322250,had,I,sd,u-16-3
sw3120A-ms98-a-0022,56.322250,56.582250,moved,I,sd,u-16-3
sw3120A-ms98-a-0022,56.582250,56.612250,uh,I,sd,u-16-3
sw3120A-ms98-a-0022,56.612250,56.712250,we're,B,sd,u-16-4
sw3120A-ms98-a-0022,56.712250,56.892250,in,I,sd,u-16-4
sw3120A-ms98-a-0022,56.892250,57.503625,Plano,I,sd,u-16-4
sw3120A-ms98-a-0024,59.662625,60.008000,and,B,%,u-18-1
sw3120A-ms98-a-0026,62.571250,62.781250,oh,B,sv,u-20-1
sw3120A-ms98-a-0026,62.781250,63.261250,Austin,I,sv,u-20-1
sw3120A-ms98-a-0026,63.261250,63.331250,is,I,sv,u-20-1
sw3120A-ms98-a-0026,63.331250,63.551250,so,I,sv,u-20-1
sw3120A-ms98-a-0026,63.551250,64.101250,pretty,I,sv,u-20-1
sw3120A-ms98-a-0026,64.101250,64.312875,i,B,sd,u-20-2
sw3120A-ms98-a-0026,64.540375,64.806625,really,B,+,u-22-1
sw3120A-ms98-a-0026,64.806625,65.029625,like,I,+,u-22-1
sw3120A-ms98-a-0026,65.029625,65.355250,it,I,+,u-22-1
sw3120A-ms98-a-0027,66.549875,66.729875,and,B,bf,u-24-1
sw3120A-ms98-a-0027,66.729875,66.839875,your,I,bf,u-24-1
sw3120A-ms98-a-0027,66.839875,67.139875,daughter,I,bf,u-24-1
sw3120A-ms98-a-0027,67.139875,67.299875,is,I,bf,u-24-1
sw3120A-ms98-a-0027,67.299875,67.479875,going,I,bf,u-24-1
sw3120A-ms98-a-0027,67.479875,67.539875,to,I,bf,u-24-1
sw3120A-ms98-a-0027,67.539875,67.679875,be,I,bf,u-24-1
sw3120A-ms98-a-0027,67.679875,67.719875,a,I,bf,u-24-1
sw3120A-ms98-a-0027,67.719875,68.516125,sophomore,I,bf,u-24-1
sw3120A-ms98-a-0029,73.663000,73.991375,is,B,qy,u-26-1
sw3120A-ms98-a-0029,73.991375,74.323000,um,I,qy,u-26-1
sw3120A-ms98-a-0029,74.323000,74.671000,because,I,qy,u-26-1
sw3120A-ms98-a-0029,74.671000,74.843000,you,I,qy,u-26-1
sw3120A-ms98-a-0029,74.843000,75.023000,live,I,qy,u-26-1
sw3120A-ms98-a-0029,75.023000,75.163000,in,I,qy,u-26-1
sw3120A-ms98-a-0029,75.163000,75.653000,Austin,I,qy,u-26-1
sw3120A-ms98-a-0029,75.653000,75.813000,is,I,qy,u-26-1
sw3120A-ms98-a-0029,75.813000,76.033000,she,I,qy,u-26-1
sw3120A-ms98-a-0029,76.033000,76.413000,thinking,I,qy,u-26-1
sw3120A-ms98-a-0029,76.413000,76.683000,about,I,qy,u-26-1
sw3120A-ms98-a-0029,76.683000,76.773000,the,I,qy,u-26-1
sw3120A-ms98-a-0029,76.773000,77.313000,University,I,qy,u-26-1
sw3120A-ms98-a-0029,77.313000,77.393000,of,I,qy,u-26-1
sw3120A-ms98-a-0029,77.393000,77.923000,Texas,I,qy,u-26-1
sw3120A-ms98-a-0031,79.856375,80.505125,[laughter],O,,
sw3120A-ms98-a-0033,101.192625,101.538625,oh,B,b,u-30-1
sw3120A-ms98-a-0035,125.417750,125.934375,yes,B,b,u-32-1
sw3120A-ms98-a-0037,143.548125,143.698750,um,B,aa,u-34-1
sw3120A-ms98-a-0037,143.698750,143.893625,yeah,O,,
sw3120A-ms98-a-0037,144.002750,144.238125,those,B,sd,u-34-2
sw3120A-ms98-a-0037,144.238125,144.617500,um,I,sd,u-34-2
sw3120A-ms98-a-0037,144.617500,144.768125,and,I,sd,u-34-2
sw3120A-ms98-a-0037,144.768125,144.978125,those,I,sd,u-34-2
sw3120A-ms98-a-0037,144.978125,145.128125,were,I,sd,u-34-2
sw3120A-ms98-a-0037,145.128125,145.769875,several,I,sd,u-34-2
sw3120A-ms98-a-0037,145.769875,146.123375,uh,I,sd,u-34-2
sw3120A-ms98-a-0038,146.694000,146.824000,that,I,sd,u-34-2
sw3120A-ms98-a-0038,146.824000,146.914000,we,I,sd,u-34-2
sw3120A-ms98-a-0038,146.914000,147.084000,did,I,sd,u-34-2
sw3120A-ms98-a-0038,147.084000,147.789125,consider,I,sd,u-34-2
sw3120A-ms98-a-0038,148.549000,149.140250,um,B,sd,u-34-3
sw3120A-ms98-a-0038,149.140250,149.403125,my,I,sd,u-34-3
sw3120A-ms98-a-0038,149.403125,149.861125,parents,I,sd,u-34-3
sw3120A-ms98-a-0039,150.136500,150.606500,uh,I,sd,u-34-3
sw3120A-ms98-a-0039,150.606500,150.955125,um,I,sd,u-34-3
sw3120A-ms98-a-0039,151.064875,151.570875,certainly,I,sd,u-34-3
sw3120A-ms98-a-0039,151.913625,152.404875,didn't,I,sd,u-34-3
sw3120A-ms98-a-0039,152.404875,152.904875,push,I,sd,u-34-3
sw3120A-ms98-a-0039,152.904875,153.204875,but,I,sd,u-34-3
sw3120A-ms98-a-0040,153.480125,153.860125,wanted,I,sd,u-34-3
sw3120A-ms98-a-0040,153.860125,154.010125,me,I,sd,u-34-3
sw3120A-ms98-a-0040,154.010125,154.190125,to,I,sd,u-34-3
sw3120A-ms98-a-0040,154.190125,154.430125,look,I,sd,u-34-3
sw3120A-ms98-a-0040,154.430125,154.570125,in,I,sd,u-34-3
sw3120A-ms98-a-0040,154.570125,154.640125,the,I,sd,u-34-3
sw3120A-ms98-a-0040,154.640125,155.370125,south,I,sd,u-34-3
sw3120A-ms98-a-0040,155.370125,155.640125,and,B,sd,u-34-4
sw3120A-ms98-a-0040,155.640125,156.046750,because,I,sd,u-34-4
sw3120A-ms98-a-0040,156.046750,156.197375,i,I,sd,u-34-4
sw3120A-ms98-a-0040,156.197375,156.340125,had,I,sd,u-34-4
sw3120A-ms98-a-0040,156.500125,156.740125,been,I,sd,u-34-4
sw3120A-ms98-a-0040,156.740125,156.830125,in,I,sd,u-34-4
sw3120A-ms98-a-0040,156.830125,156.890125,a,I,sd,u-34-4
sw3120A-ms98-a-0040,156.890125,157.280125,small,I,sd,u-34-4
sw3120A-ms98-a-0040,157.280125,157.690125,school,I,sd,u-34-4
sw3120A-ms98-a-0041,158.083875,158.234750,they,I,sd,u-34-4
sw3120A-ms98-a-0041,158.234750,158.944750,suggested,I,sd,u-34-4
sw3120A-ms98-a-0041,158.944750,159.094750,that,I,sd,u-34-4
sw3120A-ms98-a-0041,159.094750,159.244750,i,I,sd,u-34-4
sw3120A-ms98-a-0041,159.244750,160.067250,probably,I,sd,u-34-4
sw3120A-ms98-a-0041,160.330875,160.512875,i,I,sd,u-34-4
sw3120A-ms98-a-0041,160.512875,160.774750,when,B,sd,u-34-5
sw3120A-ms98-a-0041,160.774750,160.874750,i,I,sd,u-34-5
sw3120A-ms98-a-0041,160.874750,161.054750,say,I,sd,u-34-5
sw3120A-ms98-a-0041,161.054750,161.354750,small,I,sd,u-34-5
sw3120A-ms98-a-0041,161.354750,161.494750,my,I,sd,u-34-5
sw3120A-ms98-a-0041,161.494750,161.994750,graduating,I,sd,u-34-5
sw3120A-ms98-a-0041,161.994750,162.304750,class,I,sd,u-34-5
sw3120A-ms98-a-0041,162.304750,162.424750,had,I,sd,u-34-5
sw3120A-ms98-a-0041,162.424750,162.824750,eighteen,I,sd,u-34-5
sw3120A-ms98-a-0041,162.824750,162.954750,in,I,sd,u-34-5
sw3120A-ms98-a-0041,162.954750,163.144750,it,I,sd,u-34-5
sw3120A-ms98-a-0042,163.802750,164.002750,and,B,sd,u-36-1
sw3120A-ms98-a-0042,164.002750,164.202750,so,I,sd,u-36-1
sw3120A-ms98-a-0042,164.202750,164.432750,they,I,sd,u-36-1
sw3120A-ms98-a-0042,164.432750,165.462750,suggested,I,sd,u-36-1
sw3120A-ms98-a-0042,165.462750,165.732750,that,I,sd,u-36-1
sw3120A-ms98-a-0042,165.732750,165.872750,i,I,sd,u-36-1
sw3120A-ms98-a-0042,165.872750,166.132750,might,I,sd,u-36-1
sw3120A-ms98-a-0042,166.132750,166.402750,want,I,sd,u-36-1
sw3120A-ms98-a-0042,166.402750,166.452750,a,I,sd,u-36-1
sw3120A-ms98-a-0042,166.452750,166.832750,smaller,I,sd,u-36-1
sw3120A-ms98-a-0042,166.832750,167.092750,school,I,sd,u-36-1
sw3120A-ms98-a-0042,167.092750,167.442750,because,I,sd,u-36-1
sw3120A-ms98-a-0042,167.442750,167.565625,i,I,sd,u-36-1
sw3120A-ms98-a-0042,167.565625,167.722750,was,I,sd,u-36-1
sw3120A-ms98-a-0042,167.722750,167.972750,used,I,sd,u-36-1
sw3120A-ms98-a-0042,167.972750,168.112750,to,I,sd,u-36-1
sw3120A-ms98-a-0042,168.112750,168.152750,a,I,sd,u-36-1
sw3120A-ms98-a-0042,168.152750,168.362750,lot,I,sd,u-36-1
sw3120A-ms98-a-0042,168.362750,168.422750,of,I,sd,u-36-1
sw3120A-ms98-a-0042,168.532750,169.192750,one-on-one,O,,
sw3120A-ms98-a-0043,169.801000,170.213500,um,B,+,u-38-1
sw3120A-ms98-a-0043,170.426500,170.571000,or,I,+,u-38-1
sw3120A-ms98-a-0043,170.571000,170.861000,small,I,+,u-38-1
sw3120A-ms98-a-0043,170.861000,171.081000,group,I,+,u-38-1
sw3120A-ms98-a-0043,171.081000,172.028125,situations,I,+,u-38-1
sw3120A-ms98-a-0043,172.028125,172.401000,and,B,sd,u-38-2
sw3120A-ms98-a-0044,173.164125,173.362125,i,I,sd,u-38-2
sw3120A-ms98-a-0044,173.362125,173.570750,did,I,sd,u-38-2
sw3120A-ms98-a-0044,173.570750,173.849875,pick,I,sd,u-38-2
sw3120A-ms98-a-0044,173.849875,173.970750,it,I,sd,u-38-2
sw3120A-ms98-a-0044,173.970750,174.420750,because,I,sd,u-38-2
sw3120A-ms98-a-0044,174.420750,174.580750,at,I,sd,u-38-2
sw3120A-ms98-a-0044,174.580750,174.670750,the,I,sd,u-38-2
sw3120A-ms98-a-0044,174.670750,175.120750,time,I,sd,u-38-2
sw3120A-ms98-a-0044,175.120750,175.260750,i,I,sd,u-38-2
sw3120A-ms98-a-0044,175.260750,175.460750,was,I,sd,u-38-2
sw3120A-ms98-a-0044,175.460750,175.950750,interested,I,sd,u-38-2
sw3120A-ms98-a-0044,175.950750,176.030750,in,I,sd,u-38-2
sw3120A-ms98-a-0044,176.030750,176.580750,majoring,I,sd,u-38-2
sw3120A-ms98-a-0044,176.580750,176.740750,in,I,sd,u-38-2
sw3120A-ms98-a-0045,177.288125,178.141375,biology,I,sd,u-38-2
sw3120A-ms98-a-0045,178.141375,178.294375,and,B,sd,u-38-3
sw3120A-ms98-a-0045,178.294375,178.451500,i,B,+,u-40-1
sw3120A-ms98-a-0045,178.451500,178.848125,also,I,+,u-40-1
sw3120A-ms98-a-0045,178.848125,179.248125,wanted,I,+,u-40-1
sw3120A-ms98-a-0045,179.378125,179.538125,to,I,+,u-40-1
sw3120A-ms98-a-0045,179.538125,180.288125,spend,I,+,u-40-1
sw3120A-ms98-a-0046,180.851000,181.171000,one,I,+,u-40-1
sw3120A-ms98-a-0046,181.171000,181.371000,year,I,+,u-40-1
sw3120A-ms98-a-0046,181.371000,182.132875,studying,I,+,u-40-1
sw3120A-ms98-a-0046,182.132875,182.341000,in,I,+,u-40-1
sw3120A-ms98-a-0046,182.341000,183.015625,Europe,I,+,u-40-1
sw3120A-ms98-a-0046,183.015625,183.427500,um,B,sd,u-40-2
sw3120A-ms98-a-0046,183.589500,183.720125,i,I,sd,u-40-2
sw3120A-ms98-a-0046,183.720125,183.870750,had,I,sd,u-40-2
sw3120A-ms98-a-0046,183.870750,184.131000,had,I,sd,u-40-2
sw3120A-ms98-a-0046,184.131000,184.289125,an,I,sd,u-40-2
sw3120A-ms98-a-0046,184.289125,184.361000,A,I,sd,u-40-2
sw3120A-ms98-a-0046,184.361000,184.581000,F,I,sd,u-40-2
sw3120A-ms98-a-0046,184.581000,184.751000,S,I,sd,u-40-2
sw3120A-ms98-a-0046,184.751000,185.181000,student,I,sd,u-40-2
sw3120A-ms98-a-0047,186.073500,186.423500,from,I,sd,u-40-2
sw3120A-ms98-a-0047,186.423500,186.893500,Germany,I,sd,u-40-2
sw3120A-ms98-a-0047,186.893500,187.083500,live,I,sd,u-40-2
sw3120A-ms98-a-0047,187.083500,187.273500,with,I,sd,u-40-2
sw3120A-ms98-a-0047,187.273500,187.463500,us,I,sd,u-40-2
sw3120A-ms98-a-0047,187.463500,187.553500,our,I,sd,u-40-2
sw3120A-ms98-a-0047,187.553500,187.923500,senior,I,sd,u-40-2
sw3120A-ms98-a-0047,187.923500,188.323500,year,I,sd,u-40-2
sw3120A-ms98-a-0048,189.013375,189.458625,i,O,,
sw3120A-ms98-a-0048,189.458625,189.981250,and,B,sd,u-42-1
sw3120A-ms98-a-0048,189.981250,190.251250,we,I,sd,u-42-1
sw3120A-ms98-a-0048,190.501250,190.801625,just,I,sd,u-42-1
sw3120A-ms98-a-0048,190.801625,190.971250,thought,I,sd,u-42-1
sw3120A-ms98-a-0048,190.971250,191.121250,that,I,sd,u-42-1
sw3120A-ms98-a-0048,191.121250,191.231250,would,I,sd,u-42-1
sw3120A-ms98-a-0048,191.231250,191.371250,be,I,sd,u-42-1
sw3120A-ms98-a-0048,191.371250,191.431250,a,I,sd,u-42-1
sw3120A-ms98-a-0048,191.431250,191.882125,wonderful,I,sd,u-42-1
sw3120A-ms98-a-0048,191.882125,192.341250,thing,I,sd,u-42-1
sw3120A-ms98-a-0048,192.341250,192.701250,and,B,sd,u-42-2
sw3120A-ms98-a-0049,193.149125,193.314250,i,I,sd,u-42-2
sw3120A-ms98-a-0049,193.314250,193.629125,ended,I,sd,u-42-2
sw3120A-ms98-a-0049,193.629125,193.771625,up,I,sd,u-42-2
sw3120A-ms98-a-0049,193.771625,194.418625,majoring,I,sd,u-42-2
sw3120A-ms98-a-0049,194.418625,194.832250,in,I,sd,u-42-2
sw3120A-ms98-a-0049,194.832250,195.319125,French,I,sd,u-42-2
sw3120A-ms98-a-0049,195.319125,195.489125,one,B,sd,u-42-3
sw3120A-ms98-a-0049,195.489125,195.579125,of,I,sd,u-42-3
sw3120A-ms98-a-0049,195.579125,195.669125,the,I,sd,u-42-3
sw3120A-ms98-a-0049,195.669125,196.059125,reasons,I,sd,u-42-3
sw3120A-ms98-a-0049,196.059125,196.119125,i,I,sd,u-42-3
sw3120A-ms98-a-0049,196.119125,196.529125,picked,I,sd,u-42-3
sw3120A-ms98-a-0049,196.529125,196.599125,the,I,sd,u-42-3
sw3120A-ms98-a-0049,196.599125,196.919125,school,I,sd,u-42-3
sw3120A-ms98-a-0049,196.919125,197.109125,was,I,sd,u-42-3
sw3120A-ms98-a-0049,197.109125,197.539125,because,I,sd,u-42-3
sw3120A-ms98-a-0049,197.539125,197.659125,they,I,sd,u-42-3
sw3120A-ms98-a-0049,197.659125,197.839125,had,I,sd,u-42-3
sw3120A-ms98-a-0049,197.839125,197.889125,a,I,sd,u-42-3
sw3120A-ms98-a-0049,197.889125,198.269125,strong,I,sd,u-42-3
sw3120A-ms98-a-0049,198.269125,198.789125,science,I,sd,u-42-3
sw3120A-ms98-a-0049,198.789125,199.333375,department,I,sd,u-42-3
sw3120A-ms98-a-0051,200.860000,201.050000,they,B,sd,u-42-4
sw3120A-ms98-a-0051,201.050000,201.340000,also,I,sd,u-42-4
sw3120A-ms98-a-0051,201.340000,201.540000,had,I,sd,u-42-4
sw3120A-ms98-a-0051,201.540000,201.600000,a,I,sd,u-42-4
sw3120A-ms98-a-0051,201.600000,202.040000,strong,I,sd,u-42-4
sw3120A-ms98-a-0051,202.040000,202.430000,language,I,sd,u-42-4
sw3120A-ms98-a-0051,202.430000,202.920000,department,I,sd,u-42-4
sw3120A-ms98-a-0051,202.920000,203.110000,and,B,sd,u-42-5
sw3120A-ms98-a-0051,203.110000,203.290000,i'd,I,sd,u-42-5
sw3120A-ms98-a-0051,203.290000,203.590000,always,I,sd,u-42-5
sw3120A-ms98-a-0051,203.590000,203.830000,loved,I,sd,u-42-5
sw3120A-ms98-a-0051,203.830000,204.130000,working,I,sd,u-42-5
sw3120A-ms98-a-0051,204.130000,204.280000,with,I,sd,u-42-5
sw3120A-ms98-a-0051,204.280000,204.924125,children,I,sd,u-42-5
sw3120A-ms98-a-0051,205.042625,205.550000,um,B,sd,u-42-6
sw3120A-ms98-a-0052,206.264625,206.594625,and,I,sd,u-42-6
sw3120A-ms98-a-0053,207.409500,207.546250,i,I,sd,u-42-6
sw3120A-ms98-a-0053,207.546250,207.899500,found,I,sd,u-42-6
sw3120A-ms98-a-0053,207.899500,208.039500,that,I,sd,u-42-6
sw3120A-ms98-a-0053,208.039500,208.166375,i,I,sd,u-42-6
sw3120A-ms98-a-0053,208.166375,208.629500,couldn't,I,sd,u-42-6
sw3120A-ms98-a-0054,209.218625,209.598625,fit,I,sd,u-42-6
sw3120A-ms98-a-0054,209.598625,210.188625,everything,I,sd,u-42-6
sw3120A-ms98-a-0054,210.188625,210.618625,in,I,sd,u-42-6
sw3120A-ms98-a-0055,211.018875,211.288875,but,B,sd,u-42-7
sw3120A-ms98-a-0055,211.288875,211.658875,because,I,sd,u-42-7
sw3120A-ms98-a-0055,211.658875,211.738875,i,I,sd,u-42-7
sw3120A-ms98-a-0055,211.738875,211.898875,had,I,sd,u-42-7
sw3120A-ms98-a-0055,211.898875,212.118875,had,I,sd,u-42-7
sw3120A-ms98-a-0055,212.118875,212.148875,a,I,sd,u-42-7
sw3120A-ms98-a-0055,212.148875,212.398875,fair,I,sd,u-42-7
sw3120A-ms98-a-0055,212.398875,212.628875,amount,I,sd,u-42-7
sw3120A-ms98-a-0055,212.628875,212.698875,of,I,sd,u-42-7
sw3120A-ms98-a-0055,212.698875,213.118875,French,I,sd,u-42-7
sw3120A-ms98-a-0055,213.118875,213.468875,going,I,sd,u-42-7
sw3120A-ms98-a-0055,213.468875,213.729750,in,I,sd,u-42-7
sw3120A-ms98-a-0055,214.061250,214.315000,i,B,+,u-44-1
sw3120A-ms98-a-0055,214.315000,214.466500,was,I,+,u-44-1
sw3120A-ms98-a-0055,214.576875,214.978875,able,I,+,u-44-1
sw3120A-ms98-a-0056,215.485250,215.615250,to,I,+,u-44-1
sw3120A-ms98-a-0056,215.615250,215.775250,do,I,+,u-44-1
sw3120A-ms98-a-0056,215.775250,215.925250,my,I,+,u-44-1
sw3120A-ms98-a-0056,215.925250,216.195250,year's,I,+,u-44-1
sw3120A-ms98-a-0056,216.195250,216.793375,study,I,+,u-44-1
sw3120A-ms98-a-0056,216.793375,217.025250,in,I,+,u-44-1
sw3120A-ms98-a-0056,217.025250,217.721000,France,I,+,u-44-1
sw3120A-ms98-a-0056,217.721000,218.024625,and,I,+,u-44-1
sw3120A-ms98-a-0056,218.024625,218.275250,able,I,+,u-44-1
sw3120A-ms98-a-0056,218.275250,218.405250,to,I,+,u-44-1
sw3120A-ms98-a-0056,218.405250,218.695250,take,I,+,u-44-1
sw3120A-ms98-a-0056,218.695250,218.785625,a,I,+,u-44-1
