sw2344A-ms98-a-0001,0.443750,0.913125,hi,B,fp,u-2-1
sw2344A-ms98-a-0007,16.445125,16.818000,um,B,qy^t,u-14-1
sw2344A-ms98-a-0007,16.972500,17.125125,did,I,qy^t,u-14-1
sw2344A-ms98-a-0007,17.125125,17.215125,you,I,qy^t,u-14-1
sw2344A-ms98-a-0007,17.215125,17.415125,get,I,qy^t,u-14-1
sw2344A-ms98-a-0007,17.415125,17.515125,the,I,qy^t,u-14-1
sw2344A-ms98-a-0007,17.515125,17.785125,message,I,qy^t,u-14-1
sw2344A-ms98-a-0007,17.785125,17.995125,about,I,qy^t,u-14-1
sw2344A-ms98-a-0007,17.995125,18.085125,what,I,qy^t,u-14-1
sw2344A-ms98-a-0007,18.085125,18.165125,it,I,qy^t,u-14-1
sw2344A-ms98-a-0007,18.165125,18.425125,was,I,qy^t,u-14-1
sw2344A-ms98-a-0007,18.425125,18.717000,right,B,^g,u-14-2
sw2344A-ms98-a-0007,18.788500,19.091000,yeah,O,,
sw2344A-ms98-a-0007,19.595625,19.795125,okay,B,bk,u-16-1
sw2344A-ms98-a-0007,19.795125,19.855125,go,B,ad^t,u-16-2
sw2344A-ms98-a-0007,19.855125,20.055125,great,O,,
sw2344A-ms98-a-0007,20.055125,20.145125,let,O,,
sw2344A-ms98-a-0007,20.145125,20.225125,me,O,,
sw2344A-ms98-a-0007,20.225125,20.345125,just,O,,
sw2344A-ms98-a-0007,20.345125,20.455125,hit,B,sd^t,u-16-3
sw2344A-ms98-a-0007,20.455125,20.535125,the,I,sd^t,u-16-3
sw2344A-ms98-a-0007,20.535125,20.865125,button,I,sd^t,u-16-3
sw2344A-ms98-a-0009,22.457750,23.028500,okay,B,%,u-16-4
sw2344A-ms98-a-0009,23.093375,23.561875,um,I,%,u-16-4
sw2344A-ms98-a-0009,23.738875,23.857750,do,B,qy,u-16-5
sw2344A-ms98-a-0009,23.857750,24.227500,you,I,qy,u-16-5
sw2344A-ms98-a-0009,24.675750,24.977750,think,I,qy,u-16-5
sw2344A-ms98-a-0009,24.977750,25.197750,that,I,qy,u-16-5
sw2344A-ms98-a-0009,25.197750,25.257750,the,I,qy,u-16-5
sw2344A-ms98-a-0009,25.257750,25.557750,Soviet,I,qy,u-16-5
sw2344A-ms98-a-0009,25.557750,25.777750,Union,I,qy,u-16-5
sw2344A-ms98-a-0009,25.777750,26.107750,represents,I,qy,u-16-5
sw2344A-ms98-a-0009,26.107750,26.147750,a,I,qy,u-16-5
sw2344A-ms98-a-0009,26.147750,26.387750,threat,I,qy,u-16-5
sw2344A-ms98-a-0009,26.387750,26.467750,to,I,qy,u-16-5
sw2344A-ms98-a-0009,26.467750,26.767750,us,I,qy,u-16-5
sw2344A-ms98-a-0011,52.051250,52.121250,yeah,O,,
sw2344A-ms98-a-0011,52.121250,52.241250,that's,B,ba,u-18-1
sw2344A-ms98-a-0011,52.241250,52.649250,interesting,I,ba,u-18-1
sw2344A-ms98-a-0011,52.649250,52.784875,i,B,ar,u-18-2
sw2344A-ms98-a-0011,52.784875,53.023875,don't,I,ar,u-18-2
sw2344A-ms98-a-0011,53.332750,53.507625,i-,O,,
sw2344A-ms98-a-0011,53.729875,53.811250,i,B,sv,u-18-3
sw2344A-ms98-a-0011,53.811250,54.271250,suspect,I,sv,u-18-3
sw2344A-ms98-a-0011,54.271250,54.361250,they're,I,sv,u-18-3
sw2344A-ms98-a-0011,54.361250,54.531250,not,I,sv,u-18-3
sw2344A-ms98-a-0011,54.531250,54.631250,our,I,sv,u-18-3
sw2344A-ms98-a-0011,54.631250,55.000250,biggest,I,sv,u-18-3
sw2344A-ms98-a-0011,55.000250,55.218750,threat,I,sv,u-18-3
sw2344A-ms98-a-0011,55.218750,55.671250,anymore,I,sv,u-18-3
sw2344A-ms98-a-0012,56.973750,57.094250,i,B,sv,u-20-1
sw2344A-ms98-a-0012,57.094250,57.423750,suspect,I,sv,u-20-1
sw2344A-ms98-a-0012,57.423750,57.533750,it's,I,sv,u-20-1
sw2344A-ms98-a-0012,57.533750,57.823750,probably,I,sv,u-20-1
sw2344A-ms98-a-0012,57.823750,58.003750,some,I,sv,u-20-1
sw2344A-ms98-a-0012,58.003750,58.323750,crazy,I,sv,u-20-1
sw2344A-ms98-a-0012,58.323750,58.513750,man,I,sv,u-20-1
sw2344A-ms98-a-0012,58.513750,58.673750,like,I,sv,u-20-1
sw2344A-ms98-a-0012,58.673750,58.973750,Saddam,I,sv,u-20-1
sw2344A-ms98-a-0012,58.973750,59.531500,Hussein,I,sv,u-20-1
sw2344A-ms98-a-0013,60.164625,60.324625,who's,B,+,u-22-1
sw2344A-ms98-a-0013,60.324625,60.414625,our,I,+,u-22-1
sw2344A-ms98-a-0013,60.414625,60.744625,biggest,I,+,u-22-1
sw2344A-ms98-a-0013,60.744625,61.044625,threat,I,+,u-22-1
sw2344A-ms98-a-0013,61.134625,61.388625,but,B,qw^d,u-22-2
sw2344A-ms98-a-0013,61.463875,61.764500,um,I,qw^d,u-22-2
sw2344A-ms98-a-0013,62.133625,62.286000,i,I,qw^d,u-22-2
sw2344A-ms98-a-0013,62.286000,62.554625,wonder,I,qw^d,u-22-2
sw2344A-ms98-a-0013,62.554625,62.704625,if,I,qw^d,u-22-2
sw2344A-ms98-a-0013,62.704625,62.917500,they're,I,qw^d,u-22-2
sw2344A-ms98-a-0013,62.985375,63.104875,i,I,qw^d,u-22-2
sw2344A-ms98-a-0013,63.104875,63.330875,wonder,I,qw^d,u-22-2
sw2344A-ms98-a-0013,63.330875,63.494625,how,I,qw^d,u-22-2
sw2344A-ms98-a-0013,63.494625,63.724625,much,I,qw^d,u-22-2
sw2344A-ms98-a-0013,63.724625,63.804625,of,I,qw^d,u-22-2
sw2344A-ms98-a-0013,63.804625,63.854625,a,I,qw^d,u-22-2
sw2344A-ms98-a-0013,63.854625,64.144625,threat,I,qw^d,u-22-2
sw2344A-ms98-a-0013,64.144625,64.274625,they,I,qw^d,u-22-2
sw2344A-ms98-a-0013,64.274625,64.364625,are,I,qw^d,u-22-2
sw2344A-ms98-a-0013,64.364625,64.494625,i,B,aa,u-22-3
sw2344A-ms98-a-0013,64.494625,64.664625,agree,I,aa,u-22-3
sw2344A-ms98-a-0013,64.664625,64.834625,with,I,aa,u-22-3
sw2344A-ms98-a-0013,64.834625,64.894625,you,I,aa,u-22-3
sw2344A-ms98-a-0013,64.894625,65.094625,that,I,aa,u-22-3
sw2344A-ms98-a-0013,65.094625,65.244625,that,I,aa,u-22-3
sw2344A-ms98-a-0013,65.244625,65.364625,they'll,I,aa,u-22-3
sw2344A-ms98-a-0013,65.364625,65.594625,always,I,aa,u-22-3
sw2344A-ms98-a-0013,65.594625,65.879625,be,I,aa,u-22-3
sw2344A-ms98-a-0013,66.098125,66.524625,somewhat,I,aa,u-22-3
sw2344A-ms98-a-0013,66.524625,66.644625,of,I,aa,u-22-3
sw2344A-ms98-a-0013,66.644625,66.694625,a,I,aa,u-22-3
sw2344A-ms98-a-0013,66.694625,66.974625,threat,I,aa,u-22-3
sw2344A-ms98-a-0013,66.974625,67.204625,given,I,aa,u-22-3
sw2344A-ms98-a-0013,67.204625,67.364625,that,I,aa,u-22-3
sw2344A-ms98-a-0013,67.364625,67.474625,they,I,aa,u-22-3
sw2344A-ms98-a-0013,67.474625,67.684625,have,I,aa,u-22-3
sw2344A-ms98-a-0013,68.284625,68.464625,that,I,aa,u-22-3
sw2344A-ms98-a-0013,68.464625,68.634625,there's,I,aa,u-22-3
sw2344A-ms98-a-0013,68.634625,68.884625,just,I,aa,u-22-3
sw2344A-ms98-a-0014,70.061250,70.251250,it's,I,aa,u-22-3
sw2344A-ms98-a-0014,70.251250,70.481250,just,I,aa,u-22-3
sw2344A-ms98-a-0014,70.481250,70.651250,so,I,aa,u-22-3
sw2344A-ms98-a-0014,70.651250,71.001250,big,I,aa,u-22-3
sw2344A-ms98-a-0014,71.001250,71.121250,and,B,sv,u-22-4
sw2344A-ms98-a-0014,71.121250,71.301250,there's,I,sv,u-22-4
sw2344A-ms98-a-0014,71.301250,71.541250,just,I,sv,u-22-4
sw2344A-ms98-a-0014,71.541250,71.671250,so,I,sv,u-22-4
sw2344A-ms98-a-0014,71.671250,71.891250,much,I,sv,u-22-4
sw2344A-ms98-a-0014,71.891250,72.361250,military,I,sv,u-22-4
sw2344A-ms98-a-0014,72.361250,72.791250,machine,I,sv,u-22-4
sw2344A-ms98-a-0014,72.791250,73.041250,there,I,sv,u-22-4
sw2344A-ms98-a-0016,76.950375,77.350625,right,B,b,u-24-1
sw2344A-ms98-a-0018,81.730000,81.820000,but,B,qw^d,u-26-1
sw2344A-ms98-a-0018,81.820000,81.860000,i,I,qw^d,u-26-1
sw2344A-ms98-a-0018,81.860000,82.080000,wonder,I,qw^d,u-26-1
sw2344A-ms98-a-0018,82.080000,82.180000,how,I,qw^d,u-26-1
sw2344A-ms98-a-0018,82.180000,82.350000,much,I,qw^d,u-26-1
sw2344A-ms98-a-0018,82.350000,82.650000,longer,I,qw^d,u-26-1
sw2344A-ms98-a-0018,82.650000,82.790000,they're,I,qw^d,u-26-1
sw2344A-ms98-a-0018,82.790000,82.910000,going,I,qw^d,u-26-1
sw2344A-ms98-a-0018,82.910000,82.970000,to,I,qw^d,u-26-1
sw2344A-ms98-a-0018,82.970000,83.090000,be,I,qw^d,u-26-1
sw2344A-ms98-a-0018,83.090000,83.180000,a,I,qw^d,u-26-1
sw2344A-ms98-a-0018,83.180000,83.470000,them,I,qw^d,u-26-1
sw2344A-ms98-a-0019,84.784250,84.998125,huh,O,,
sw2344A-ms98-a-0020,85.795375,86.075625,that's,O,,
sw2344A-ms98-a-0022,87.984250,88.424250,yeah,B,b,u-28-1
sw2344A-ms98-a-0022,88.424250,88.687875,uh,O,,
sw2344A-ms98-a-0024,94.896875,95.196875,yeah,B,aa,u-30-1
sw2344A-ms98-a-0024,95.196875,95.416875,oh,B,aa,u-30-2
sw2344A-ms98-a-0024,95.416875,95.496875,i,I,aa,u-30-2
sw2344A-ms98-a-0024,95.496875,95.836875,agree,I,aa,u-30-2
sw2344A-ms98-a-0024,95.836875,95.876875,i,B,sv,u-30-3
sw2344A-ms98-a-0024,95.876875,96.096875,mean,I,sv,u-30-3
sw2344A-ms98-a-0024,96.096875,96.236875,if,I,sv,u-30-3
sw2344A-ms98-a-0024,96.236875,96.316875,we,I,sv,u-30-3
sw2344A-ms98-a-0024,96.316875,96.436875,were,I,sv,u-30-3
sw2344A-ms98-a-0024,96.436875,96.636375,to,I,sv,u-30-3
sw2344A-ms98-a-0024,97.047000,97.333250,if,I,sv,u-30-3
sw2344A-ms98-a-0024,97.333250,97.464375,if,I,sv,u-30-3
sw2344A-ms98-a-0024,97.464375,97.736875,something,I,sv,u-30-3
sw2344A-ms98-a-0024,97.736875,97.836875,were,I,sv,u-30-3
sw2344A-ms98-a-0024,97.836875,97.916875,to,I,sv,u-30-3
sw2344A-ms98-a-0024,97.916875,98.256875,happen,I,sv,u-30-3
sw2344A-ms98-a-0024,98.256875,98.366875,i'm,I,sv,u-30-3
sw2344A-ms98-a-0024,98.366875,98.566875,sure,I,sv,u-30-3
sw2344A-ms98-a-0024,98.566875,98.646875,they,I,sv,u-30-3
sw2344A-ms98-a-0024,98.646875,98.786875,would,I,sv,u-30-3
sw2344A-ms98-a-0024,98.786875,98.986875,all,I,sv,u-30-3
sw2344A-ms98-a-0024,98.986875,99.066875,of,I,sv,u-30-3
sw2344A-ms98-a-0024,99.066875,99.096875,a,I,sv,u-30-3
sw2344A-ms98-a-0024,99.096875,99.366875,sudden,I,sv,u-30-3
sw2344A-ms98-a-0024,99.366875,99.666875,band,I,sv,u-30-3
sw2344A-ms98-a-0024,99.666875,100.076875,together,I,sv,u-30-3
sw2344A-ms98-a-0024,100.076875,100.336875,just,I,sv,u-30-3
sw2344A-ms98-a-0024,100.336875,100.406875,for,I,sv,u-30-3
sw2344A-ms98-a-0024,100.406875,100.466875,the,I,sv,u-30-3
sw2344A-ms98-a-0024,100.466875,100.826875,sake,I,sv,u-30-3
sw2344A-ms98-a-0024,100.826875,101.026875,of,I,sv,u-30-3
sw2344A-ms98-a-0025,101.983500,102.123500,for,I,sv,u-30-3
sw2344A-ms98-a-0025,102.123500,102.220000,the,I,sv,u-30-3
sw2344A-ms98-a-0025,102.220000,102.479875,sake,I,sv,u-30-3
sw2344A-ms98-a-0025,102.479875,102.673500,of,I,sv,u-30-3
sw2344A-ms98-a-0025,102.673500,102.983500,uh,I,sv,u-30-3
sw2344A-ms98-a-0025,103.203500,103.498750,of,I,sv,u-30-3
sw2344A-ms98-a-0025,103.631375,103.872375,of,I,sv,u-30-3
sw2344A-ms98-a-0025,103.872375,104.533125,unity,I,sv,u-30-3
sw2344A-ms98-a-0025,104.970125,105.512875,against,I,sv,u-30-3
sw2344A-ms98-a-0025,105.829250,106.113500,us,I,sv,u-30-3
sw2344A-ms98-a-0025,106.113500,106.183500,or,I,sv,u-30-3
sw2344A-ms98-a-0025,106.183500,106.623500,something,I,sv,u-30-3
sw2344A-ms98-a-0025,106.623500,106.813500,if,B,+,u-32-1
sw2344A-ms98-a-0025,106.853500,107.013500,if,I,+,u-32-1
sw2344A-ms98-a-0025,107.113500,107.293500,if,I,+,u-32-1
sw2344A-ms98-a-0025,107.293500,107.533500,need,I,+,u-32-1
sw2344A-ms98-a-0025,107.533500,107.753500,be,I,+,u-32-1
sw2344A-ms98-a-0025,107.753500,108.023500,but,B,%,u-32-2
sw2344A-ms98-a-0027,127.757250,127.977250,yeah,B,aa,u-34-1
sw2344A-ms98-a-0027,127.977250,128.257250,actually,B,sd(^q),u-34-2
sw2344A-ms98-a-0027,128.257250,128.287250,i,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,128.287250,128.557250,noticed,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,128.557250,128.727250,that,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,128.727250,128.757250,i,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,128.757250,128.927250,mean,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,128.927250,129.066375,th[is]-,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,129.066375,129.287250,th[is]-,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,129.287250,129.497250,this,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,129.537250,129.767250,this,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,129.817250,130.087250,most,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,130.087250,130.480750,recent,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,130.849875,131.277250,scam,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,131.277250,131.427250,of,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,131.427250,131.727250,his,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,131.727250,131.867250,where,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,131.867250,131.997250,he,I,sd(^q),u-34-2
sw2344A-ms98-a-0027,131.997250,132.377250,said,I,sd(^q),u-34-2
sw2344A-ms98-a-0028,133.196625,133.463875,where,I,sd(^q),u-34-2
sw2344A-ms98-a-0028,133.463875,133.573875,where,I,sd(^q),u-34-2
sw2344A-ms98-a-0028,133.573875,133.713875,he,I,sd(^q),u-34-2
sw2344A-ms98-a-0028,133.713875,133.883875,just,I,sd(^q),u-34-2
sw2344A-ms98-a-0028,133.883875,134.343875,decided,I,sd(^q),u-34-2
sw2344A-ms98-a-0028,134.343875,134.513875,that,I,sd(^q),u-34-2
sw2344A-ms98-a-0028,134.623875,134.923875,instead,I,sd(^q),u-34-2
sw2344A-ms98-a-0028,134.923875,134.983875,of,I,sd(^q),u-34-2
sw2344A-ms98-a-0028,134.983875,135.343875,having,I,sd(^q),u-34-2
sw2344A-ms98-a-0028,135.343875,135.661375,uh,I,sd(^q),u-34-2
sw2344A-ms98-a-0029,136.510625,136.800625,instead,I,sd(^q),u-34-2
sw2344A-ms98-a-0029,136.800625,136.870625,of,I,sd(^q),u-34-2
sw2344A-ms98-a-0029,136.870625,137.490625,having,I,sd(^q),u-34-2
sw2344A-ms98-a-0030,138.224125,138.364125,i,I,sd(^q),u-34-2
sw2344A-ms98-a-0030,138.364125,138.588000,c[an't]-,I,sd(^q),u-34-2
sw2344A-ms98-a-0030,138.588000,138.677125,i,I,sd(^q),u-34-2
sw2344A-ms98-a-0030,138.677125,138.884125,can't,I,sd(^q),u-34-2
sw2344A-ms98-a-0030,138.884125,139.014125,think,I,sd(^q),u-34-2
sw2344A-ms98-a-0030,139.014125,139.074125,of,I,sd(^q),u-34-2
sw2344A-ms98-a-0030,139.074125,139.134125,the,I,sd(^q),u-34-2
sw2344A-ms98-a-0030,139.134125,139.343500,word,I,sd(^q),u-34-2
sw2344A-ms98-a-0030,139.343500,139.580250,now,I,sd(^q),u-34-2
sw2344A-ms98-a-0030,139.580250,139.874125,um,O,,
sw2344A-ms98-a-0031,140.754750,140.874750,if,B,+,u-36-1
sw2344A-ms98-a-0031,140.874750,140.964750,they're,I,+,u-36-1
sw2344A-ms98-a-0031,140.964750,141.144750,having,I,+,u-36-1
sw2344A-ms98-a-0031,141.144750,142.048625,demonstrations,I,+,u-36-1
sw2344A-ms98-a-0031,142.048625,142.293125,for,I,+,u-36-1
sw2344A-ms98-a-0031,142.293125,142.542375,in,I,+,u-36-1
sw2344A-ms98-a-0031,142.787250,142.924750,in,I,+,u-36-1
sw2344A-ms98-a-0031,142.924750,143.274750,favor,I,+,u-36-1
sw2344A-ms98-a-0031,143.274750,143.344750,of,I,+,u-36-1
sw2344A-ms98-a-0031,143.344750,143.614750,Boris,I,+,u-36-1
sw2344A-ms98-a-0031,143.614750,144.054750,Yeltsin,I,+,u-36-1
sw2344A-ms98-a-0031,144.054750,144.144750,he,I,+,u-36-1
sw2344A-ms98-a-0031,144.144750,144.604750,decided,I,+,u-36-1
sw2344A-ms98-a-0031,144.604750,144.704750,well,I,+,u-36-1
sw2344A-ms98-a-0031,144.704750,144.824750,i'll,I,+,u-36-1
sw2344A-ms98-a-0031,144.824750,145.034750,just,I,+,u-36-1
sw2344A-ms98-a-0031,145.074750,145.484750,cancel,I,+,u-36-1
sw2344A-ms98-a-0031,145.484750,145.574750,all,I,+,u-36-1
sw2344A-ms98-a-0031,145.574750,146.234750,demonstrations,I,+,u-36-1
sw2344A-ms98-a-0031,146.234750,146.714750,altogether,I,+,u-36-1
sw2344A-ms98-a-0032,147.680125,147.890125,so,B,sv,u-38-1
sw2344A-ms98-a-0032,147.890125,148.082250,i-,I,sv,u-38-1
sw2344A-ms98-a-0032,148.082250,148.276250,i-,I,sv,u-38-1
sw2344A-ms98-a-0032,148.276250,148.369125,i,I,sv,u-38-1
sw2344A-ms98-a-0032,148.369125,148.582875,think,I,sv,u-38-1
sw2344A-ms98-a-0032,148.582875,148.684500,that,I,sv,u-38-1
sw2344A-ms98-a-0032,148.684500,149.000125,he,I,sv,u-38-1
sw2344A-ms98-a-0032,149.000125,149.080125,he,I,sv,u-38-1
sw2344A-ms98-a-0032,149.080125,149.290125,he's,I,sv,u-38-1
sw2344A-ms98-a-0032,149.290125,149.690125,actually,I,sv,u-38-1
sw2344A-ms98-a-0032,149.690125,150.320125,he,B,sv,u-38-2
sw2344A-ms98-a-0032,150.320125,150.410125,i,I,sv,u-38-2
sw2344A-ms98-a-0032,150.410125,150.650125,think,I,sv,u-38-2
sw2344A-ms98-a-0032,150.650125,150.740125,is,I,sv,u-38-2
sw2344A-ms98-a-0032,150.740125,151.020125,becoming,I,sv,u-38-2
sw2344A-ms98-a-0032,151.020125,151.230125,very,I,sv,u-38-2
sw2344A-ms98-a-0032,151.230125,151.818750,dangerous,I,sv,u-38-2
sw2344A-ms98-a-0033,152.787375,153.127375,because,B,+,u-40-1
sw2344A-ms98-a-0033,153.127375,153.507375,he's,I,+,u-40-1
sw2344A-ms98-a-0033,154.107375,154.377375,making,I,+,u-40-1
sw2344A-ms98-a-0033,154.377375,154.497375,those,I,+,u-40-1
sw2344A-ms98-a-0033,154.497375,154.827375,people,I,+,u-40-1
sw2344A-ms98-a-0033,154.827375,155.097375,angry,I,+,u-40-1
sw2344A-ms98-a-0033,155.097375,155.167375,at,I,+,u-40-1
sw2344A-ms98-a-0033,155.167375,155.377375,him,I,+,u-40-1
sw2344A-ms98-a-0033,155.377375,155.467375,and,B,sv,u-40-2
sw2344A-ms98-a-0033,155.467375,155.627375,he's,I,sv,u-40-2
sw2344A-ms98-a-0033,155.627375,155.957375,also,I,sv,u-40-2
sw2344A-ms98-a-0033,155.957375,156.037375,i,I,sv,u-40-2
sw2344A-ms98-a-0033,156.037375,156.287375,think,I,sv,u-40-2
sw2344A-ms98-a-0033,156.287375,156.417375,he's,I,sv,u-40-2
sw2344A-ms98-a-0033,156.417375,156.697375,also,I,sv,u-40-2
sw2344A-ms98-a-0033,156.697375,157.167375,making,I,sv,u-40-2
sw2344A-ms98-a-0034,157.859125,158.289125,um,I,sv,u-40-2
sw2344A-ms98-a-0034,158.499125,158.579125,the,I,sv,u-40-2
sw2344A-ms98-a-0034,158.579125,159.069125,military,I,sv,u-40-2
sw2344A-ms98-a-0034,159.069125,159.389125,angry,I,sv,u-40-2
sw2344A-ms98-a-0034,159.389125,159.449125,at,I,sv,u-40-2
sw2344A-ms98-a-0034,159.449125,159.667625,him,I,sv,u-40-2
sw2344A-ms98-a-0034,160.100750,160.139125,i,B,sd,u-42-1
sw2344A-ms98-a-0034,160.139125,160.229125,mean,I,sd,u-42-1
sw2344A-ms98-a-0034,160.229125,160.329125,i've,I,sd,u-42-1
sw2344A-ms98-a-0034,160.329125,160.569125,heard,I,sd,u-42-1
sw2344A-ms98-a-0034,160.569125,160.949125,stories,I,sd,u-42-1
sw2344A-ms98-a-0034,160.949125,161.099125,now,I,sd,u-42-1
sw2344A-ms98-a-0034,161.099125,161.249125,where,I,sd,u-42-1
sw2344A-ms98-a-0034,161.249125,161.439875,the,I,sd,u-42-1
sw2344A-ms98-a-0035,162.189375,162.393875,where,I,sd,u-42-1
sw2344A-ms98-a-0035,162.393875,162.764250,the,I,sd,u-42-1
sw2344A-ms98-a-0035,162.764250,163.360625,um,I,sd,u-42-1
sw2344A-ms98-a-0035,163.484250,163.578375,the,I,sd,u-42-1
sw2344A-ms98-a-0035,163.578375,163.975125,military,I,sd,u-42-1
sw2344A-ms98-a-0035,163.975125,164.065125,is,I,sd,u-42-1
sw2344A-ms98-a-0035,164.065125,164.315125,running,I,sd,u-42-1
sw2344A-ms98-a-0035,164.315125,164.645125,around,I,sd,u-42-1
sw2344A-ms98-a-0035,164.645125,164.875125,and,B,sd,u-42-2
sw2344A-ms98-a-0035,164.875125,164.995125,they're,I,sd,u-42-2
sw2344A-ms98-a-0035,164.995125,165.155125,sort,I,sd,u-42-2
sw2344A-ms98-a-0035,165.155125,165.215125,of,I,sd,u-42-2
sw2344A-ms98-a-0035,165.215125,165.475125,getting,I,sd,u-42-2
sw2344A-ms98-a-0035,165.475125,166.032000,restless,I,sd,u-42-2
sw2344A-ms98-a-0036,167.008250,167.128250,and,B,sd,u-42-3
sw2344A-ms98-a-0036,167.128250,167.178250,a,I,sd,u-42-3
sw2344A-ms98-a-0036,167.178250,167.548250,restless,I,sd,u-42-3
sw2344A-ms98-a-0036,167.548250,168.138250,military,I,sd,u-42-3
sw2344A-ms98-a-0036,168.138250,168.258250,is,I,sd,u-42-3
sw2344A-ms98-a-0036,168.318250,168.378250,the,I,sd,u-42-3
sw2344A-ms98-a-0036,168.378250,168.598250,kind,I,sd,u-42-3
sw2344A-ms98-a-0036,168.598250,168.688250,of,I,sd,u-42-3
sw2344A-ms98-a-0036,168.688250,168.909750,thing,I,sd,u-42-3
sw2344A-ms98-a-0036,168.909750,169.034000,that,I,sd,u-42-3
sw2344A-ms98-a-0036,169.034000,169.488875,happens,I,sd,u-42-3
sw2344A-ms98-a-0036,169.488875,169.546625,you,I,sd,u-42-3
sw2344A-ms98-a-0036,169.546625,169.617125,know,I,sd,u-42-3
sw2344A-ms98-a-0036,169.617125,169.819625,with,O,,
sw2344A-ms98-a-0036,169.819625,169.938250,with,B,sd,u-42-4
sw2344A-ms98-a-0036,169.938250,169.998250,the,I,sd,u-42-4
sw2344A-ms98-a-0036,169.998250,170.398250,Baltic,I,sd,u-42-4
sw2344A-ms98-a-0036,170.398250,170.748250,States,I,sd,u-42-4
sw2344A-ms98-a-0036,170.748250,170.838250,when,I,sd,u-42-4
sw2344A-ms98-a-0036,170.838250,170.938250,they,I,sd,u-42-4
sw2344A-ms98-a-0036,170.938250,171.128250,just,I,sd,u-42-4
sw2344A-ms98-a-0036,171.128250,171.318250,go,I,sd,u-42-4
sw2344A-ms98-a-0036,171.318250,171.428250,in,I,sd,u-42-4
