sw2623B-ms98-a-0002,4.389125,4.739125,okay,B,aa,u-2-1
sw2623B-ms98-a-0005,20.798750,21.237875,twice,I,sv,u-8-2
sw2623B-ms98-a-0006,23.839625,23.989625,uh,B,sd,u-10-1
sw2623B-ms98-a-0006,23.989625,24.099625,at,I,sd,u-10-1
sw2623B-ms98-a-0006,24.099625,24.259625,any,I,sd,u-10-1
sw2623B-ms98-a-0006,24.259625,24.579625,rate,I,sd,u-10-1
sw2623B-ms98-a-0006,24.579625,25.209625,um,I,sd,u-10-1
sw2623B-ms98-a-0007,25.980625,26.353500,my,I,sd,u-10-1
sw2623B-ms98-a-0007,26.353500,26.668500,first,I,sd,u-10-1
sw2623B-ms98-a-0007,26.668500,26.818500,two,I,sd,u-10-1
sw2623B-ms98-a-0007,26.818500,27.337625,children,I,sd,u-10-1
sw2623B-ms98-a-0007,27.435500,28.091875,uh,I,sd,u-10-1
sw2623B-ms98-a-0008,29.087250,29.250500,i,I,sd,u-10-1
sw2623B-ms98-a-0008,29.250500,29.543000,didn't,I,sd,u-10-1
sw2623B-ms98-a-0008,29.543000,29.883000,spend,I,sd,u-10-1
sw2623B-ms98-a-0008,29.883000,29.923000,a,I,sd,u-10-1
sw2623B-ms98-a-0008,29.923000,30.123000,whole,I,sd,u-10-1
sw2623B-ms98-a-0008,30.123000,30.253000,lot,I,sd,u-10-1
sw2623B-ms98-a-0008,30.253000,30.333000,of,I,sd,u-10-1
sw2623B-ms98-a-0008,30.333000,30.613000,time,I,sd,u-10-1
sw2623B-ms98-a-0008,30.613000,30.723000,with,I,sd,u-10-1
sw2623B-ms98-a-0008,30.723000,30.883000,them,I,sd,u-10-1
sw2623B-ms98-a-0009,31.611000,32.978250,um,B,sd,u-12-1
sw2623B-ms98-a-0009,33.530125,34.290750,and,I,sd,u-12-1
sw2623B-ms98-a-0009,34.761500,34.861000,you,I,sd,u-12-1
sw2623B-ms98-a-0009,34.861000,35.031000,know,I,sd,u-12-1
sw2623B-ms98-a-0009,35.031000,35.221000,was,I,sd,u-12-1
sw2623B-ms98-a-0009,35.221000,35.671000,a,I,sd,u-12-1
sw2623B-ms98-a-0009,35.671000,35.711000,a,I,sd,u-12-1
sw2623B-ms98-a-0009,35.711000,36.301000,problem,I,sd,u-12-1
sw2623B-ms98-a-0009,36.301000,36.471000,with,I,sd,u-12-1
sw2623B-ms98-a-0009,36.471000,36.841000,having,I,sd,u-12-1
sw2623B-ms98-a-0009,36.841000,37.131000,five,I,sd,u-12-1
sw2623B-ms98-a-0009,37.131000,37.531000,children,I,sd,u-12-1
sw2623B-ms98-a-0009,37.531000,37.841000,needing,I,sd,u-12-1
sw2623B-ms98-a-0009,37.841000,38.011000,to,I,sd,u-12-1
sw2623B-ms98-a-0009,38.011000,38.271000,work,I,sd,u-12-1
sw2623B-ms98-a-0009,38.271000,38.817000,a,I,sd,u-12-1
sw2623B-ms98-a-0009,38.817000,39.171125,uh,I,sd,u-12-1
sw2623B-ms98-a-0009,39.171125,39.671000,full-time,I,sd,u-12-1
sw2623B-ms98-a-0009,39.671000,40.141000,job,I,sd,u-12-1
sw2623B-ms98-a-0009,40.141000,40.311000,that,I,sd,u-12-1
sw2623B-ms98-a-0009,40.311000,40.511000,was,B,+,u-14-1
sw2623B-ms98-a-0009,40.511000,40.691000,more,I,+,u-14-1
sw2623B-ms98-a-0009,40.691000,40.831000,than,I,+,u-14-1
sw2623B-ms98-a-0009,40.831000,40.871000,a,I,+,u-14-1
sw2623B-ms98-a-0009,40.871000,41.291000,full-time,I,+,u-14-1
sw2623B-ms98-a-0009,41.291000,41.611000,job,I,+,u-14-1
sw2623B-ms98-a-0009,41.611000,41.641000,i,B,sd,u-14-2
sw2623B-ms98-a-0009,41.641000,41.881000,worked,B,+,u-16-1
sw2623B-ms98-a-0009,41.881000,42.081000,about,I,+,u-16-1
sw2623B-ms98-a-0009,42.081000,42.371000,fifty,I,+,u-16-1
sw2623B-ms98-a-0009,42.371000,42.521000,one,I,+,u-16-1
sw2623B-ms98-a-0009,42.521000,42.751000,hours,I,+,u-16-1
sw2623B-ms98-a-0009,42.751000,42.801000,a,I,+,u-16-1
sw2623B-ms98-a-0009,42.801000,42.971000,week,I,+,u-16-1
sw2623B-ms98-a-0009,42.971000,43.121000,because,I,+,u-16-1
sw2623B-ms98-a-0009,43.121000,43.151000,i,I,+,u-16-1
sw2623B-ms98-a-0009,43.151000,43.361000,worked,I,+,u-16-1
sw2623B-ms98-a-0009,43.361000,43.633125,every,I,+,u-16-1
sw2623B-ms98-a-0009,44.036125,44.173625,worked,I,+,u-16-1
sw2623B-ms98-a-0009,44.173625,44.431000,eleven,I,+,u-16-1
sw2623B-ms98-a-0009,44.431000,44.681000,hours,I,+,u-16-1
sw2623B-ms98-a-0009,44.681000,44.881000,every,I,+,u-16-1
sw2623B-ms98-a-0009,44.881000,45.271000,Sunday,I,+,u-16-1
sw2623B-ms98-a-0010,46.129500,46.709500,and,B,sd,u-18-1
sw2623B-ms98-a-0010,46.709500,47.189500,uh,I,sd,u-18-1
sw2623B-ms98-a-0010,47.299500,47.485125,so,I,sd,u-18-1
sw2623B-ms98-a-0010,47.485125,47.568000,i,I,sd,u-18-1
sw2623B-ms98-a-0010,47.568000,47.719500,didn't,I,sd,u-18-1
sw2623B-ms98-a-0010,47.719500,47.859500,get,I,sd,u-18-1
sw2623B-ms98-a-0010,47.859500,47.929500,to,I,sd,u-18-1
sw2623B-ms98-a-0010,47.929500,48.229500,spend,I,sd,u-18-1
sw2623B-ms98-a-0010,48.229500,48.369500,as,I,sd,u-18-1
sw2623B-ms98-a-0010,48.369500,48.579500,much,I,sd,u-18-1
sw2623B-ms98-a-0010,48.579500,48.879500,time,I,sd,u-18-1
sw2623B-ms98-a-0010,48.879500,49.009500,with,I,sd,u-18-1
sw2623B-ms98-a-0010,49.009500,49.209500,them,I,sd,u-18-1
sw2623B-ms98-a-0010,49.209500,49.349500,as,I,sd,u-18-1
sw2623B-ms98-a-0010,49.349500,49.598750,i,I,sd,u-18-1
sw2623B-ms98-a-0010,49.685375,49.979500,as,I,sd,u-18-1
sw2623B-ms98-a-0010,49.979500,50.099500,i,I,sd,u-18-1
sw2623B-ms98-a-0010,50.099500,50.479500,should,I,sd,u-18-1
sw2623B-ms98-a-0010,50.479500,50.779500,have,I,sd,u-18-1
sw2623B-ms98-a-0010,50.779500,51.019500,as,I,sd,u-18-1
sw2623B-ms98-a-0010,51.019500,51.455875,i,I,sd,u-18-1
sw2623B-ms98-a-0010,51.745875,52.039500,really,I,sd,u-18-1
sw2623B-ms98-a-0010,52.039500,52.459500,wanted,I,sd,u-18-1
sw2623B-ms98-a-0010,52.459500,52.699500,to,I,sd,u-18-1
sw2623B-ms98-a-0011,53.987125,54.257125,yeah,B,ny,u-20-1
sw2623B-ms98-a-0011,54.257125,54.488125,the,B,%,u-20-2
sw2623B-ms98-a-0011,54.928875,55.157125,yeah,B,ny,u-22-1
sw2623B-ms98-a-0011,55.157125,55.247125,the,B,%,u-22-2
sw2623B-ms98-a-0011,55.247125,55.407125,f[amily]-,O,,
sw2623B-ms98-a-0011,55.527125,55.747125,well,B,sd,u-22-3
sw2623B-ms98-a-0011,55.747125,55.857125,it,I,sd,u-22-3
sw2623B-ms98-a-0011,55.857125,56.057125,was,I,sd,u-22-3
sw2623B-ms98-a-0011,56.057125,56.349125,with,I,sd,u-22-3
sw2623B-ms98-a-0011,56.349125,56.597125,all,I,sd,u-22-3
sw2623B-ms98-a-0011,56.597125,56.697125,of,I,sd,u-22-3
sw2623B-ms98-a-0011,56.697125,56.927125,them,I,sd,u-22-3
sw2623B-ms98-a-0011,56.927125,57.149000,but,B,sd,u-24-1
sw2623B-ms98-a-0011,57.149000,57.407125,it,I,sd,u-24-1
sw2623B-ms98-a-0011,57.407125,57.787125,was,I,sd,u-24-1
sw2623B-ms98-a-0011,57.787125,58.222625,uh,I,sd,u-24-1
sw2623B-ms98-a-0011,58.606875,58.947125,more,I,sd,u-24-1
sw2623B-ms98-a-0011,58.947125,59.017125,an,I,sd,u-24-1
sw2623B-ms98-a-0011,59.017125,59.362375,impact,I,sd,u-24-1
sw2623B-ms98-a-0011,59.362375,59.501750,i,I,sd,u-24-1
sw2623B-ms98-a-0011,59.501750,59.767125,think,I,sd,u-24-1
sw2623B-ms98-a-0011,59.767125,59.897625,on,I,sd,u-24-1
sw2623B-ms98-a-0011,59.897625,60.093500,the,I,sd,u-24-1
sw2623B-ms98-a-0011,60.093500,60.657125,oldest,I,sd,u-24-1
sw2623B-ms98-a-0011,60.657125,60.897125,two,I,sd,u-24-1
sw2623B-ms98-a-0012,61.862000,62.566750,because,B,sd,u-26-1
sw2623B-ms98-a-0012,62.566750,63.212000,um,I,sd,u-26-1
sw2623B-ms98-a-0013,63.946125,64.393000,oh,I,sd,u-26-1
sw2623B-ms98-a-0013,64.393000,64.606125,about,I,sd,u-26-1
sw2623B-ms98-a-0013,64.606125,64.686125,the,I,sd,u-26-1
sw2623B-ms98-a-0013,64.686125,64.996125,time,I,sd,u-26-1
sw2623B-ms98-a-0013,64.996125,65.066125,i,I,sd,u-26-1
sw2623B-ms98-a-0013,65.066125,65.266125,got,I,sd,u-26-1
sw2623B-ms98-a-0013,65.266125,65.466125,out,I,sd,u-26-1
sw2623B-ms98-a-0013,65.466125,65.596125,of,I,sd,u-26-1
sw2623B-ms98-a-0013,65.596125,66.096125,working,I,sd,u-26-1
sw2623B-ms98-a-0014,66.534125,66.831500,that,I,sd,u-26-1
sw2623B-ms98-a-0014,67.117000,67.456000,long,I,sd,u-26-1
sw2623B-ms98-a-0014,67.456000,68.024125,hours,I,sd,u-26-1
sw2623B-ms98-a-0014,68.024125,68.344125,was,I,sd,u-26-1
sw2623B-ms98-a-0014,68.344125,68.639875,when,I,sd,u-26-1
sw2623B-ms98-a-0014,68.639875,68.892875,the,I,sd,u-26-1
sw2623B-ms98-a-0014,68.892875,69.085000,uh,I,sd,u-26-1
sw2623B-ms98-a-0014,69.644125,69.784125,when,I,sd,u-26-1
sw2623B-ms98-a-0014,69.784125,69.907250,the,I,sd,u-26-1
sw2623B-ms98-a-0014,69.907250,70.374125,twins,I,sd,u-26-1
sw2623B-ms98-a-0014,70.374125,70.484125,were,I,sd,u-26-1
sw2623B-ms98-a-0014,70.484125,70.784125,about,I,sd,u-26-1
sw2623B-ms98-a-0014,70.784125,71.064125,three,I,sd,u-26-1
sw2623B-ms98-a-0014,71.064125,71.314125,years,I,sd,u-26-1
sw2623B-ms98-a-0014,71.314125,71.604125,old,I,sd,u-26-1
sw2623B-ms98-a-0014,71.604125,71.823125,and,B,sd,u-26-2
sw2623B-ms98-a-0014,71.928625,72.254375,uh,I,sd,u-26-2
sw2623B-ms98-a-0014,72.525500,72.654125,they,I,sd,u-26-2
sw2623B-ms98-a-0014,72.654125,72.970625,never,I,sd,u-26-2
sw2623B-ms98-a-0014,73.155125,73.294125,you,I,sd,u-26-2
sw2623B-ms98-a-0014,73.294125,73.374125,know,I,sd,u-26-2
sw2623B-ms98-a-0014,73.374125,73.424125,i,I,sd,u-26-2
sw2623B-ms98-a-0014,73.424125,73.574125,don't,I,sd,u-26-2
sw2623B-ms98-a-0014,73.574125,73.804125,think,I,sd,u-26-2
sw2623B-ms98-a-0014,73.804125,74.104125,they,I,sd,u-26-2
sw2623B-ms98-a-0015,74.519500,74.905875,noticed,I,sd,u-26-2
sw2623B-ms98-a-0015,74.905875,75.084625,i,I,sd,u-26-2
sw2623B-ms98-a-0015,75.084625,75.319500,wasn't,I,sd,u-26-2
sw2623B-ms98-a-0015,75.319500,75.659500,around,I,sd,u-26-2
sw2623B-ms98-a-0015,75.659500,75.849500,that,I,sd,u-26-2
sw2623B-ms98-a-0015,75.849500,76.191000,much,I,sd,u-26-2
sw2623B-ms98-a-0015,76.364250,76.469500,you,B,sd,u-28-1
sw2623B-ms98-a-0015,76.469500,76.592250,know,I,sd,u-28-1
sw2623B-ms98-a-0015,76.799375,76.939500,with,I,sd,u-28-1
sw2623B-ms98-a-0015,76.939500,77.099500,all,I,sd,u-28-1
sw2623B-ms98-a-0015,77.099500,77.189500,the,I,sd,u-28-1
sw2623B-ms98-a-0015,77.189500,77.579500,children,I,sd,u-28-1
sw2623B-ms98-a-0015,77.579500,77.779500,around,I,sd,u-28-1
sw2623B-ms98-a-0015,77.779500,77.839500,the,I,sd,u-28-1
sw2623B-ms98-a-0015,77.839500,78.099500,house,I,sd,u-28-1
sw2623B-ms98-a-0015,78.099500,78.269500,it's,I,sd,u-28-1
sw2623B-ms98-a-0015,78.269500,78.449500,kind,B,+,u-30-1
sw2623B-ms98-a-0015,78.449500,78.509500,of,I,+,u-30-1
sw2623B-ms98-a-0015,78.509500,78.659500,hard,I,+,u-30-1
sw2623B-ms98-a-0015,78.659500,78.749500,to,I,+,u-30-1
sw2623B-ms98-a-0015,78.749500,79.009500,notice,I,+,u-30-1
sw2623B-ms98-a-0015,79.009500,79.139500,that,I,+,u-30-1
sw2623B-ms98-a-0015,79.239500,79.489500,dad,I,+,u-30-1
sw2623B-ms98-a-0015,79.489500,79.729500,isn't,I,+,u-30-1
sw2623B-ms98-a-0015,79.729500,79.999500,around,I,+,u-30-1
sw2623B-ms98-a-0015,79.999500,80.169500,very,B,+,u-32-1
sw2623B-ms98-a-0015,80.169500,80.338500,much,I,+,u-32-1
sw2623B-ms98-a-0015,81.529500,81.999500,um,B,sd,u-32-2
sw2623B-ms98-a-0016,83.259875,83.420500,so,I,sd,u-32-2
sw2623B-ms98-a-0016,83.420500,83.523750,what,I,sd,u-32-2
sw2623B-ms98-a-0016,83.523750,83.708250,i've,I,sd,u-32-2
sw2623B-ms98-a-0016,83.708250,84.069750,tried,I,sd,u-32-2
sw2623B-ms98-a-0016,84.069750,84.149750,to,I,sd,u-32-2
sw2623B-ms98-a-0016,84.149750,84.602000,do,I,sd,u-32-2
sw2623B-ms98-a-0016,84.956000,85.337500,uh,I,sd,u-32-2
sw2623B-ms98-a-0016,85.525875,86.129750,now,I,sd,u-32-2
sw2623B-ms98-a-0017,86.754875,86.903750,that,I,sd,u-32-2
sw2623B-ms98-a-0017,86.903750,87.161750,i've,I,sd,u-32-2
sw2623B-ms98-a-0017,87.161750,87.467750,uh,I,sd,u-32-2
sw2623B-ms98-a-0017,87.467750,87.778000,fi[nally]-,O,,
sw2623B-ms98-a-0017,87.939875,88.124625,went,B,sd,u-32-3
sw2623B-ms98-a-0017,88.124625,88.324625,back,I,sd,u-32-3
sw2623B-ms98-a-0017,88.324625,88.404625,to,I,sd,u-32-3
sw2623B-ms98-a-0017,88.404625,88.774625,school,I,sd,u-32-3
sw2623B-ms98-a-0017,88.774625,88.864625,and,I,sd,u-32-3
sw2623B-ms98-a-0017,88.864625,89.024625,got,I,sd,u-32-3
sw2623B-ms98-a-0017,89.024625,89.144625,my,I,sd,u-32-3
sw2623B-ms98-a-0017,89.144625,89.644625,degree,I,sd,u-32-3
sw2623B-ms98-a-0017,89.644625,89.754625,when,I,sd,u-32-3
sw2623B-ms98-a-0017,89.754625,89.794625,i,I,sd,u-32-3
sw2623B-ms98-a-0017,89.794625,89.924625,was,I,sd,u-32-3
sw2623B-ms98-a-0017,89.924625,90.174625,thirty,I,sd,u-32-3
sw2623B-ms98-a-0017,90.174625,90.404625,years,I,sd,u-32-3
sw2623B-ms98-a-0017,90.404625,90.624625,old,I,sd,u-32-3
sw2623B-ms98-a-0017,91.294625,91.784625,and,B,sd,u-34-1
sw2623B-ms98-a-0017,91.784625,92.224625,uh,I,sd,u-34-1
sw2623B-ms98-a-0017,92.224625,92.974625,so,I,sd,u-34-1
sw2623B-ms98-a-0018,93.332000,93.451125,then,I,sd,u-34-1
sw2623B-ms98-a-0018,93.451125,93.568625,i,I,sd,u-34-1
sw2623B-ms98-a-0018,93.568625,93.849375,came,I,sd,u-34-1
sw2623B-ms98-a-0018,93.849375,93.973500,out,I,sd,u-34-1
sw2623B-ms98-a-0018,93.973500,94.063500,and,I,sd,u-34-1
sw2623B-ms98-a-0018,94.063500,94.213500,was,I,sd,u-34-1
sw2623B-ms98-a-0018,94.213500,94.523500,making,I,sd,u-34-1
sw2623B-ms98-a-0018,94.523500,94.663500,as,I,sd,u-34-1
sw2623B-ms98-a-0018,94.663500,94.893500,much,I,sd,u-34-1
sw2623B-ms98-a-0018,94.893500,95.316375,money,I,sd,u-34-1
sw2623B-ms98-a-0018,95.429250,95.681625,forty,I,sd,u-34-1
sw2623B-ms98-a-0018,95.681625,95.903500,hours,I,sd,u-34-1
sw2623B-ms98-a-0018,95.903500,95.943500,a,I,sd,u-34-1
sw2623B-ms98-a-0018,95.943500,96.153500,week,I,sd,u-34-1
sw2623B-ms98-a-0018,96.153500,96.263500,as,I,sd,u-34-1
sw2623B-ms98-a-0018,96.263500,96.333500,i,I,sd,u-34-1
sw2623B-ms98-a-0018,96.333500,96.543500,did,I,sd,u-34-1
sw2623B-ms98-a-0018,96.543500,96.841625,fifty,I,sd,u-34-1
sw2623B-ms98-a-0018,96.841625,97.014875,one,I,sd,u-34-1
sw2623B-ms98-a-0018,97.014875,97.223500,hours,I,sd,u-34-1
sw2623B-ms98-a-0018,97.223500,97.253500,a,B,+,u-36-1
sw2623B-ms98-a-0018,97.253500,97.423500,week,I,+,u-36-1
sw2623B-ms98-a-0018,97.423500,97.543500,so,B,sd,u-36-2
sw2623B-ms98-a-0018,97.543500,97.633500,i've,I,sd,u-36-2
sw2623B-ms98-a-0018,97.633500,97.903500,tried,I,sd,u-36-2
sw2623B-ms98-a-0018,97.903500,97.963500,to,I,sd,u-36-2
sw2623B-ms98-a-0018,97.963500,98.233500,spend,I,sd,u-36-2
sw2623B-ms98-a-0018,98.233500,98.413500,more,I,sd,u-36-2
sw2623B-ms98-a-0018,98.413500,98.773500,time,I,sd,u-36-2
sw2623B-ms98-a-0018,98.773500,99.131125,with,I,sd,u-36-2
sw2623B-ms98-a-0018,99.681000,100.069000,uh,I,sd,u-36-2
sw2623B-ms98-a-0018,100.069000,100.211375,the,I,sd,u-36-2
sw2623B-ms98-a-0018,100.211375,100.613500,children,I,sd,u-36-2
sw2623B-ms98-a-0018,100.613500,101.033500,since,I,sd,u-36-2
sw2623B-ms98-a-0018,101.033500,101.213500,then,I,sd,u-36-2
sw2623B-ms98-a-0018,101.723500,102.375875,um,B,sd,u-38-1
sw2623B-ms98-a-0018,102.737500,102.913500,what,I,sd,u-38-1
sw2623B-ms98-a-0018,102.913500,103.013500,i'm,I,sd,u-38-1
sw2623B-ms98-a-0018,103.013500,103.413500,currently,I,sd,u-38-1
sw2623B-ms98-a-0018,103.413500,103.743500,doing,I,sd,u-38-1
sw2623B-ms98-a-0018,103.743500,104.143500,is,I,sd,u-38-1
sw2623B-ms98-a-0018,104.143500,104.704250,uh,I,sd,u-38-1
sw2623B-ms98-a-0018,105.257875,105.643500,taking,I,sd,u-38-1
sw2623B-ms98-a-0018,105.643500,105.703500,a,I,sd,u-38-1
sw2623B-ms98-a-0018,105.703500,105.903500,lot,I,sd,u-38-1
sw2623B-ms98-a-0018,105.903500,105.973500,of,I,sd,u-38-1
sw2623B-ms98-a-0018,105.973500,106.333500,time,I,sd,u-38-1
sw2623B-ms98-a-0018,106.333500,106.933500,um,O,,
sw2623B-ms98-a-0019,107.076500,107.455125,helping,B,sd,u-38-2
sw2623B-ms98-a-0019,107.455125,107.557125,the,I,sd,u-38-2
sw2623B-ms98-a-0019,107.557125,107.806500,kids,I,sd,u-38-2
sw2623B-ms98-a-0019,107.806500,107.996500,more,I,sd,u-38-2
sw2623B-ms98-a-0019,107.996500,108.136500,with,I,sd,u-38-2
sw2623B-ms98-a-0019,108.136500,108.266500,their,I,sd,u-38-2
sw2623B-ms98-a-0019,108.266500,108.886125,homework,I,sd,u-38-2
sw2623B-ms98-a-0019,109.398375,109.526500,in,I,sd,u-38-2
sw2623B-ms98-a-0019,109.526500,109.596500,the,I,sd,u-38-2
sw2623B-ms98-a-0019,109.596500,110.546500,evenings,I,sd,u-38-2
sw2623B-ms98-a-0019,110.546500,111.386500,um,B,sd,u-38-3
sw2623B-ms98-a-0019,111.776500,111.856500,we,I,sd,u-38-3
sw2623B-ms98-a-0019,111.856500,112.046500,just,I,sd,u-38-3
sw2623B-ms98-a-0019,112.046500,112.376500,started,I,sd,u-38-3
sw2623B-ms98-a-0019,112.376500,112.416500,a,I,sd,u-38-3
sw2623B-ms98-a-0019,112.416500,112.736500,thing,I,sd,u-38-3
sw2623B-ms98-a-0019,112.736500,112.876500,where,I,sd,u-38-3
sw2623B-ms98-a-0019,112.876500,113.046500,every,I,sd,u-38-3
sw2623B-ms98-a-0019,113.046500,113.256500,other,I,sd,u-38-3
sw2623B-ms98-a-0019,113.256500,113.546500,week,I,sd,u-38-3
sw2623B-ms98-a-0019,113.546500,113.656500,we,I,sd,u-38-3
sw2623B-ms98-a-0019,113.656500,113.956500,go,I,sd,u-38-3
sw2623B-ms98-a-0019,113.956500,114.590875,to,I,sd,u-38-3
sw2623B-ms98-a-0019,114.590875,115.208500,uh,I,sd,u-38-3
sw2623B-ms98-a-0019,115.208500,115.896500,movies,I,sd,u-38-3
sw2623B-ms98-a-0019,115.896500,116.146500,there's,B,sd,u-38-4
sw2623B-ms98-a-0019,116.146500,116.315625,a,I,sd,u-38-4
sw2623B-ms98-a-0019,116.421125,116.656500,movie,I,sd,u-38-4
sw2623B-ms98-a-0019,116.656500,116.976500,theater,I,sd,u-38-4
sw2623B-ms98-a-0019,116.976500,117.096500,that,I,sd,u-38-4
sw2623B-ms98-a-0019,117.096500,117.356500,offers,I,sd,u-38-4
sw2623B-ms98-a-0019,117.356500,117.706500,dollar,I,sd,u-38-4
sw2623B-ms98-a-0019,117.706500,118.166500,movies,I,sd,u-38-4
sw2623B-ms98-a-0019,118.166500,118.336500,on,I,sd,u-38-4
sw2623B-ms98-a-0019,118.336500,118.686500,Wednesday,I,sd,u-38-4
sw2623B-ms98-a-0019,118.686500,119.136500,nights,I,sd,u-38-4
sw2623B-ms98-a-0020,119.822500,119.982500,and,B,sd,u-40-1
sw2623B-ms98-a-0020,119.982500,120.122500,so,I,sd,u-40-1
sw2623B-ms98-a-0020,120.122500,120.292500,every,I,sd,u-40-1
sw2623B-ms98-a-0020,120.292500,120.522500,couple,I,sd,u-40-1
sw2623B-ms98-a-0020,120.522500,120.592500,of,I,sd,u-40-1
sw2623B-ms98-a-0020,120.592500,120.882500,weeks,I,sd,u-40-1
sw2623B-ms98-a-0020,120.882500,121.122500,we,I,sd,u-40-1
sw2623B-ms98-a-0020,121.122500,121.322500,will,I,sd,u-40-1
sw2623B-ms98-a-0020,121.322500,121.462500,go,I,sd,u-40-1
sw2623B-ms98-a-0020,121.462500,121.552500,to,I,sd,u-40-1
sw2623B-ms98-a-0020,121.552500,121.632500,the,I,sd,u-40-1
sw2623B-ms98-a-0020,121.632500,121.922500,movies,I,sd,u-40-1
sw2623B-ms98-a-0020,121.922500,122.102500,because,I,sd,u-40-1
sw2623B-ms98-a-0020,122.102500,122.272500,that's,I,sd,u-40-1
sw2623B-ms98-a-0020,122.272500,122.472500,how,I,sd,u-40-1
sw2623B-ms98-a-0020,122.472500,122.642500,often,I,sd,u-40-1
sw2623B-ms98-a-0020,122.642500,122.732500,they,I,sd,u-40-1
sw2623B-ms98-a-0020,122.732500,123.112500,change,I,sd,u-40-1
sw2623B-ms98-a-0020,123.112500,123.192500,the,I,sd,u-40-1
sw2623B-ms98-a-0020,123.192500,123.613500,movies,B,+,u-42-1
sw2623B-ms98-a-0020,124.111125,124.568875,and,B,sd,u-42-2
sw2623B-ms98-a-0021,125.184000,125.384000,it's,I,sd,u-42-2
sw2623B-ms98-a-0021,125.384000,125.614000,working,I,sd,u-42-2
sw2623B-ms98-a-0021,125.614000,125.764000,out,I,sd,u-42-2
sw2623B-ms98-a-0021,125.764000,126.004000,pretty,I,sd,u-42-2
sw2623B-ms98-a-0021,126.004000,126.314000,well,I,sd,u-42-2
sw2623B-ms98-a-0021,126.314000,126.764000,um,B,sd,u-42-3
sw2623B-ms98-a-0021,126.764000,126.854000,we're,I,sd,u-42-3
sw2623B-ms98-a-0021,126.854000,127.214000,spending,I,sd,u-42-3
sw2623B-ms98-a-0021,127.214000,127.344000,more,I,sd,u-42-3
