sw3082B-ms98-a-0002,1.597750,2.029250,yes,B,ny,u-2-1
sw3082B-ms98-a-0016,46.046250,46.276250,far,I,sv,u-22-1
sw3082B-ms98-a-0016,46.276250,46.396250,as,I,sv,u-22-1
sw3082B-ms98-a-0016,46.396250,46.766250,figuring,I,sv,u-22-1
sw3082B-ms98-a-0016,46.766250,47.046250,out,I,sv,u-22-1
sw3082B-ms98-a-0016,47.046250,47.346250,where,I,sv,u-22-1
sw3082B-ms98-a-0016,47.346250,47.586250,one,I,sv,u-22-1
sw3082B-ms98-a-0016,47.586250,47.726250,ought,I,sv,u-22-1
sw3082B-ms98-a-0016,47.726250,47.816250,to,I,sv,u-22-1
sw3082B-ms98-a-0016,47.816250,48.336250,be,I,sv,u-22-1
sw3082B-ms98-a-0018,53.188625,53.636625,um-hum,B,aa,u-24-1
sw3082B-ms98-a-0018,53.757250,53.913750,we,B,sd,u-24-2
sw3082B-ms98-a-0018,53.913750,54.133750,have,I,sd,u-24-2
sw3082B-ms98-a-0018,54.133750,54.803750,factions,I,sd,u-24-2
sw3082B-ms98-a-0018,54.803750,54.933750,when,I,sd,u-24-2
sw3082B-ms98-a-0018,54.933750,55.123750,it's,I,sd,u-24-2
sw3082B-ms98-a-0018,55.123750,55.383750,one,I,sd,u-24-2
sw3082B-ms98-a-0018,55.383750,56.043750,part,I,sd,u-24-2
sw3082B-ms98-a-0018,56.043750,56.295375,we,B,sd,u-24-3
sw3082B-ms98-a-0018,56.400875,56.583750,i,I,sd,u-24-3
sw3082B-ms98-a-0018,56.583750,56.793750,have,I,sd,u-24-3
sw3082B-ms98-a-0018,56.793750,57.037500,one,I,sd,u-24-3
sw3082B-ms98-a-0018,57.353875,57.823750,reunion,I,sd,u-24-3
sw3082B-ms98-a-0018,57.823750,57.983750,on,I,sd,u-24-3
sw3082B-ms98-a-0018,57.983750,58.193750,my,I,sd,u-24-3
sw3082B-ms98-a-0018,58.193750,58.713750,mother's,I,sd,u-24-3
sw3082B-ms98-a-0018,58.713750,59.205875,side,I,sd,u-24-3
sw3082B-ms98-a-0018,59.661625,59.873750,and,B,sd,u-24-4
sw3082B-ms98-a-0018,59.873750,60.023750,we,I,sd,u-24-4
sw3082B-ms98-a-0018,60.023750,60.473750,found,I,sd,u-24-4
sw3082B-ms98-a-0018,60.473750,60.613750,that,I,sd,u-24-4
sw3082B-ms98-a-0018,60.613750,60.793750,if,I,sd,u-24-4
sw3082B-ms98-a-0018,60.793750,60.983750,it's,I,sd,u-24-4
sw3082B-ms98-a-0018,60.983750,61.143750,in,I,sd,u-24-4
sw3082B-ms98-a-0018,61.143750,61.213750,a,I,sd,u-24-4
sw3082B-ms98-a-0018,61.213750,61.523750,certain,I,sd,u-24-4
sw3082B-ms98-a-0018,61.523750,61.753750,part,I,sd,u-24-4
sw3082B-ms98-a-0018,61.753750,61.823750,of,I,sd,u-24-4
sw3082B-ms98-a-0018,61.823750,62.357125,Texas,I,sd,u-24-4
sw3082B-ms98-a-0019,62.674000,62.918375,some,I,sd,u-24-4
sw3082B-ms98-a-0019,62.918375,63.188375,people,I,sd,u-24-4
sw3082B-ms98-a-0019,63.188375,63.628375,come,I,sd,u-24-4
sw3082B-ms98-a-0019,63.628375,63.748375,and,B,sd,u-24-5
sw3082B-ms98-a-0019,63.748375,63.888375,if,I,sd,u-24-5
sw3082B-ms98-a-0019,63.888375,64.068375,it's,I,sd,u-24-5
sw3082B-ms98-a-0019,64.068375,64.598375,elsewhere,I,sd,u-24-5
sw3082B-ms98-a-0019,64.598375,64.818375,other,I,sd,u-24-5
sw3082B-ms98-a-0019,64.818375,65.228375,people,I,sd,u-24-5
sw3082B-ms98-a-0019,65.228375,65.888375,come,I,sd,u-24-5
sw3082B-ms98-a-0019,65.888375,65.988375,we,B,sd,u-26-1
sw3082B-ms98-a-0019,65.988375,66.238375,never,I,sd,u-26-1
sw3082B-ms98-a-0019,66.238375,66.408375,get,I,sd,u-26-1
sw3082B-ms98-a-0019,66.408375,66.518375,them,I,sd,u-26-1
sw3082B-ms98-a-0019,66.518375,66.658375,at,I,sd,u-26-1
sw3082B-ms98-a-0019,66.658375,66.978375,both,I,sd,u-26-1
sw3082B-ms98-a-0019,66.978375,67.128375,of,I,sd,u-26-1
sw3082B-ms98-a-0019,67.128375,67.308375,them,I,sd,u-26-1
sw3082B-ms98-a-0019,67.308375,67.448375,it,B,aa,u-28-1
sw3082B-ms98-a-0019,67.448375,67.818375,seems,I,aa,u-28-1
sw3082B-ms98-a-0019,67.818375,68.178375,like,I,aa,u-28-1
sw3082B-ms98-a-0019,68.178375,68.288375,so,B,sv,u-28-2
sw3082B-ms98-a-0019,68.288375,68.358375,i,I,sv,u-28-2
sw3082B-ms98-a-0019,68.358375,68.588375,think,I,sv,u-28-2
sw3082B-ms98-a-0019,68.588375,68.678375,we,I,sv,u-28-2
sw3082B-ms98-a-0019,68.678375,68.838375,need,I,sv,u-28-2
sw3082B-ms98-a-0019,68.838375,68.898375,to,I,sv,u-28-2
sw3082B-ms98-a-0019,68.898375,69.158375,find,I,sv,u-28-2
sw3082B-ms98-a-0019,69.158375,69.208375,a,I,sv,u-28-2
sw3082B-ms98-a-0019,69.208375,69.368375,new,I,sv,u-28-2
sw3082B-ms98-a-0019,69.368375,69.868375,place,I,sv,u-28-2
sw3082B-ms98-a-0019,69.868375,70.549750,[laughter],O,,
sw3082B-ms98-a-0022,78.411000,78.978625,um-hum,B,b,u-30-1
sw3082B-ms98-a-0024,83.437375,83.879500,um,B,b,u-32-1
sw3082B-ms98-a-0026,90.592500,90.798250,oh,B,ba,u-34-1
sw3082B-ms98-a-0026,90.798250,91.038250,that's,I,ba,u-34-1
sw3082B-ms98-a-0026,91.038250,91.178250,a,I,ba,u-34-1
sw3082B-ms98-a-0026,91.178250,91.378250,neat,I,ba,u-34-1
sw3082B-ms98-a-0026,91.378250,92.036375,idea,I,ba,u-34-1
sw3082B-ms98-a-0028,99.333500,100.003500,um-hum,B,b,u-36-1
sw3082B-ms98-a-0030,104.554500,105.049250,um-hum,B,b,u-38-1
sw3082B-ms98-a-0032,108.018000,108.148000,how,B,qw,u-40-1
sw3082B-ms98-a-0032,108.148000,108.318000,many,I,qw,u-40-1
sw3082B-ms98-a-0032,108.318000,108.698000,people,I,qw,u-40-1
sw3082B-ms98-a-0032,108.698000,109.028000,Jim,I,qw,u-40-1
sw3082B-ms98-a-0032,109.028000,109.128000,are,I,qw,u-40-1
sw3082B-ms98-a-0032,109.128000,109.788000,involved,I,qw,u-40-1
sw3082B-ms98-a-0034,113.482125,114.544625,wow,B,ba,u-42-1
sw3082B-ms98-a-0035,115.975875,116.436125,yeah,B,b,u-44-1
sw3082B-ms98-a-0035,116.799875,116.944375,well,B,sv,u-44-2
sw3082B-ms98-a-0035,116.944375,117.064625,i,I,sv,u-44-2
sw3082B-ms98-a-0035,117.064625,117.341750,guess,I,sv,u-44-2
sw3082B-ms98-a-0035,117.341750,117.810125,um,I,sv,u-44-2
sw3082B-ms98-a-0035,117.810125,118.096375,ours,I,sv,u-44-2
sw3082B-ms98-a-0035,118.096375,118.536375,probably,I,sv,u-44-2
sw3082B-ms98-a-0035,118.536375,118.836375,isn't,I,sv,u-44-2
sw3082B-ms98-a-0035,118.836375,119.072000,that,I,sv,u-44-2
sw3082B-ms98-a-0035,119.072000,119.573000,big,I,sv,u-44-2
sw3082B-ms98-a-0035,119.573000,119.806375,our,B,sd,u-44-3
sw3082B-ms98-a-0035,119.806375,120.236375,family,I,sd,u-44-3
sw3082B-ms98-a-0035,120.236375,120.346375,is,I,sd,u-44-3
sw3082B-ms98-a-0035,120.346375,120.916375,dwindling,I,sd,u-44-3
sw3082B-ms98-a-0035,120.916375,121.076375,for,I,sd,u-44-3
sw3082B-ms98-a-0035,121.076375,121.356375,one,I,sd,u-44-3
sw3082B-ms98-a-0035,121.356375,121.747500,thing,I,sd,u-44-3
sw3082B-ms98-a-0036,122.293750,122.858875,and,B,sd,u-46-1
sw3082B-ms98-a-0036,123.054625,123.306375,i,I,sd,u-46-1
sw3082B-ms98-a-0036,123.513500,123.908625,often,I,sd,u-46-1
sw3082B-ms98-a-0036,123.908625,124.128625,feel,I,sd,u-46-1
sw3082B-ms98-a-0036,124.128625,124.518625,funny,I,sd,u-46-1
sw3082B-ms98-a-0036,124.518625,124.838625,because,I,sd,u-46-1
sw3082B-ms98-a-0036,124.838625,125.068625,i'm,I,sd,u-46-1
sw3082B-ms98-a-0036,125.068625,125.178625,in,I,sd,u-46-1
sw3082B-ms98-a-0036,125.178625,125.248625,a,I,sd,u-46-1
sw3082B-ms98-a-0036,125.248625,125.788625,branch,I,sd,u-46-1
sw3082B-ms98-a-0036,125.788625,126.038625,that's,I,sd,u-46-1
sw3082B-ms98-a-0036,126.038625,126.318625,all,I,sd,u-46-1
sw3082B-ms98-a-0036,126.318625,126.608625,but,I,sd,u-46-1
sw3082B-ms98-a-0036,126.608625,127.148625,died,I,sd,u-46-1
sw3082B-ms98-a-0036,127.148625,127.248625,i,B,sd,u-48-1
sw3082B-ms98-a-0036,127.248625,127.498625,just,I,sd,u-48-1
sw3082B-ms98-a-0036,127.498625,127.728625,have,I,sd,u-48-1
sw3082B-ms98-a-0036,127.728625,127.998625,one,I,sd,u-48-1
sw3082B-ms98-a-0036,127.998625,128.418625,aunt,I,sd,u-48-1
sw3082B-ms98-a-0036,128.418625,128.798625,and,I,sd,u-48-1
sw3082B-ms98-a-0036,128.798625,129.126375,my,I,sd,u-48-1
sw3082B-ms98-a-0036,129.126375,129.603000,family,I,sd,u-48-1
sw3082B-ms98-a-0037,130.059750,130.299750,so,B,sd,u-48-2
sw3082B-ms98-a-0037,130.299750,130.809750,sometimes,I,sd,u-48-2
sw3082B-ms98-a-0037,130.809750,130.969750,when,I,sd,u-48-2
sw3082B-ms98-a-0037,130.969750,131.169750,these,I,sd,u-48-2
sw3082B-ms98-a-0037,131.169750,131.449750,other,I,sd,u-48-2
sw3082B-ms98-a-0037,131.449750,131.969750,families,I,sd,u-48-2
sw3082B-ms98-a-0037,131.969750,132.159750,get,I,sd,u-48-2
sw3082B-ms98-a-0037,132.159750,132.723875,together,I,sd,u-48-2
sw3082B-ms98-a-0037,132.867000,133.099750,they're,I,sd,u-48-2
sw3082B-ms98-a-0037,133.099750,133.399750,really,I,sd,u-48-2
sw3082B-ms98-a-0037,133.399750,133.859750,pulling,I,sd,u-48-2
sw3082B-ms98-a-0037,133.859750,134.089750,in,I,sd,u-48-2
sw3082B-ms98-a-0037,134.089750,134.419750,aunts,I,sd,u-48-2
sw3082B-ms98-a-0037,134.419750,134.529750,and,I,sd,u-48-2
sw3082B-ms98-a-0037,134.529750,135.059750,uncles,I,sd,u-48-2
sw3082B-ms98-a-0037,135.059750,135.409750,and,I,sd,u-48-2
sw3082B-ms98-a-0037,135.409750,136.259750,grandkids,B,+,u-50-1
sw3082B-ms98-a-0037,136.259750,136.399750,and,B,sd,u-50-2
sw3082B-ms98-a-0037,136.399750,136.529750,we're,I,sd,u-50-2
sw3082B-ms98-a-0037,136.529750,136.779750,kind,I,sd,u-50-2
sw3082B-ms98-a-0037,136.779750,136.839750,of,I,sd,u-50-2
sw3082B-ms98-a-0037,136.839750,137.099750,off,I,sd,u-50-2
sw3082B-ms98-a-0037,137.099750,137.229750,on,I,sd,u-50-2
sw3082B-ms98-a-0037,137.229750,137.319750,the,I,sd,u-50-2
sw3082B-ms98-a-0037,137.319750,138.173000,sidelines,I,sd,u-50-2
sw3082B-ms98-a-0038,138.699500,139.026250,but,B,sd,u-50-3
sw3082B-ms98-a-0038,139.026250,139.146250,it,I,sd,u-50-3
sw3082B-ms98-a-0038,139.146250,139.426250,does,I,sd,u-50-3
sw3082B-ms98-a-0038,139.426250,139.796250,remind,I,sd,u-50-3
sw3082B-ms98-a-0038,139.796250,139.936250,us,I,sd,u-50-3
sw3082B-ms98-a-0038,139.936250,140.046250,that,I,sd,u-50-3
sw3082B-ms98-a-0038,140.046250,140.166250,we,I,sd,u-50-3
sw3082B-ms98-a-0038,140.166250,140.406250,have,I,sd,u-50-3
sw3082B-ms98-a-0038,140.406250,140.836250,family,I,sd,u-50-3
sw3082B-ms98-a-0038,140.836250,140.996250,and,I,sd,u-50-3
sw3082B-ms98-a-0038,140.996250,141.486250,roots,I,sd,u-50-3
sw3082B-ms98-a-0038,141.486250,141.734125,so,B,sd,u-52-1
sw3082B-ms98-a-0038,141.839625,141.976250,we,I,sd,u-52-1
sw3082B-ms98-a-0038,141.976250,142.216250,keep,I,sd,u-52-1
sw3082B-ms98-a-0038,142.216250,142.586250,going,I,sd,u-52-1
sw3082B-ms98-a-0038,142.586250,142.796250,even,I,sd,u-52-1
sw3082B-ms98-a-0038,142.796250,142.976250,though,I,sd,u-52-1
sw3082B-ms98-a-0038,142.976250,143.106250,we're,I,sd,u-52-1
sw3082B-ms98-a-0038,143.106250,143.423875,not,I,sd,u-52-1
sw3082B-ms98-a-0038,143.638625,143.716250,a,I,sd,u-52-1
sw3082B-ms98-a-0038,143.716250,143.916250,real,I,sd,u-52-1
sw3082B-ms98-a-0038,143.916250,144.126250,big,I,sd,u-52-1
sw3082B-ms98-a-0038,144.126250,144.456250,part,I,sd,u-52-1
sw3082B-ms98-a-0038,144.456250,144.656250,of,I,sd,u-52-1
sw3082B-ms98-a-0038,144.656250,144.796250,it,I,sd,u-52-1
sw3082B-ms98-a-0040,151.063625,151.601250,um-hum,B,b,u-54-1
sw3082B-ms98-a-0042,155.081875,155.431875,oh,B,ba,u-56-1
sw3082B-ms98-a-0042,155.431875,155.841875,that's,I,ba,u-56-1
sw3082B-ms98-a-0042,155.841875,156.761875,great,I,ba,u-56-1
sw3082B-ms98-a-0044,159.226125,159.871125,um-hum,B,b,u-58-1
sw3082B-ms98-a-0044,160.213875,160.966500,um-hum,B,b^r,u-58-2
sw3082B-ms98-a-0046,170.650000,171.363250,um-hum,B,b,u-60-1
sw3082B-ms98-a-0048,177.688125,177.908625,so,B,bf,u-62-1
sw3082B-ms98-a-0048,177.908625,178.158000,there's,I,bf,u-62-1
sw3082B-ms98-a-0048,178.158000,178.721125,lots,I,bf,u-62-1
sw3082B-ms98-a-0048,178.721125,178.821125,to,I,bf,u-62-1
sw3082B-ms98-a-0048,178.821125,179.321125,do,I,bf,u-62-1
sw3082B-ms98-a-0049,180.234875,180.618875,um-hum,B,b,u-64-1
sw3082B-ms98-a-0051,186.314000,186.764000,uh-huh,B,b,u-66-1
sw3082B-ms98-a-0053,194.283250,194.727250,um-hum,B,b,u-68-1
sw3082B-ms98-a-0053,194.923125,195.173250,that's,B,aa,u-70-1
sw3082B-ms98-a-0053,195.173250,195.863250,true,I,aa,u-70-1
sw3082B-ms98-a-0054,197.252250,197.390000,well,B,ba,u-70-2
sw3082B-ms98-a-0054,197.390000,197.610000,that's,I,ba,u-70-2
sw3082B-ms98-a-0054,197.610000,197.890000,neat,I,ba,u-70-2
sw3082B-ms98-a-0054,197.890000,198.060000,i-,O,,
sw3082B-ms98-a-0054,198.060000,198.230000,i,B,sv,u-70-3
sw3082B-ms98-a-0054,198.230000,198.470000,think,I,sv,u-70-3
sw3082B-ms98-a-0054,198.470000,198.660000,they're,I,sv,u-70-3
sw3082B-ms98-a-0054,198.660000,198.920000,really,I,sv,u-70-3
sw3082B-ms98-a-0054,198.920000,199.435125,fun,I,sv,u-70-3
sw3082B-ms98-a-0054,199.725125,199.860000,we,B,sd,u-70-4
sw3082B-ms98-a-0054,199.860000,200.180000,go,I,sd,u-70-4
sw3082B-ms98-a-0054,200.180000,200.630000,to,I,sd,u-70-4
sw3082B-ms98-a-0054,200.940000,201.480000,mine,I,sd,u-70-4
sw3082B-ms98-a-0054,201.480000,202.070000,regularly,I,sd,u-70-4
sw3082B-ms98-a-0054,202.070000,202.210000,and,B,sd,u-70-5
sw3082B-ms98-a-0054,202.210000,202.420000,then,I,sd,u-70-5
sw3082B-ms98-a-0054,202.420000,202.550000,we,I,sd,u-70-5
sw3082B-ms98-a-0054,202.550000,202.730000,go,I,sd,u-70-5
sw3082B-ms98-a-0054,202.730000,202.880000,to,I,sd,u-70-5
sw3082B-ms98-a-0054,202.880000,203.010000,my,I,sd,u-70-5
sw3082B-ms98-a-0054,203.010000,203.700000,husband's,I,sd,u-70-5
sw3082B-ms98-a-0054,203.700000,204.482250,occasionally,I,sd,u-70-5
sw3082B-ms98-a-0054,204.919125,205.220000,down,I,sd,u-70-5
sw3082B-ms98-a-0054,205.220000,205.390000,in,I,sd,u-70-5
sw3082B-ms98-a-0054,205.390000,205.957250,Temple,I,sd,u-70-5
sw3082B-ms98-a-0054,206.390375,206.650000,and,B,sd,u-70-6
sw3082B-ms98-a-0054,206.650000,206.820000,he,I,sd,u-70-6
sw3082B-ms98-a-0054,206.820000,207.010000,has,I,sd,u-70-6
sw3082B-ms98-a-0054,207.010000,207.070000,a,I,sd,u-70-6
sw3082B-ms98-a-0054,207.070000,207.440000,large,I,sd,u-70-6
sw3082B-ms98-a-0054,207.440000,207.940000,family,I,sd,u-70-6
sw3082B-ms98-a-0054,207.940000,208.130000,so,B,sd,u-70-7
sw3082B-ms98-a-0054,208.130000,208.440000,it's,I,sd,u-70-7
sw3082B-ms98-a-0054,208.440000,208.690000,it's,I,sd,u-70-7
sw3082B-ms98-a-0054,208.690000,208.950000,fun,I,sd,u-70-7
sw3082B-ms98-a-0054,208.950000,209.110000,when,I,sd,u-70-7
sw3082B-ms98-a-0054,209.110000,209.220000,we,I,sd,u-70-7
sw3082B-ms98-a-0054,209.220000,209.420000,go,I,sd,u-70-7
sw3082B-ms98-a-0054,209.420000,209.520000,to,I,sd,u-70-7
sw3082B-ms98-a-0054,209.520000,209.780000,that,I,sd,u-70-7
sw3082B-ms98-a-0054,209.780000,210.090000,one,I,sd,u-70-7
sw3082B-ms98-a-0056,216.901000,218.101000,oh,B,b,u-72-1
sw3082B-ms98-a-0057,219.080500,219.250500,oh,O,,
sw3082B-ms98-a-0057,219.250500,219.310500,it,O,,
sw3082B-ms98-a-0057,219.310500,219.430500,would,O,,
sw3082B-ms98-a-0057,219.430500,219.550500,be,O,,
sw3082B-ms98-a-0057,219.550500,219.938875,more,O,,
sw3082B-ms98-a-0057,220.424750,220.837000,yeah,B,b,u-74-1
sw3082B-ms98-a-0057,221.021500,221.220500,yeah,B,b^r,u-74-2
sw3082B-ms98-a-0057,221.220500,221.540500,that,B,sv,u-74-3
sw3082B-ms98-a-0057,221.540500,221.760500,that,I,sv,u-74-3
sw3082B-ms98-a-0057,221.760500,221.910500,is,I,sv,u-74-3
sw3082B-ms98-a-0057,221.910500,221.970500,a,I,sv,u-74-3
sw3082B-ms98-a-0057,221.970500,222.400500,problem,I,sv,u-74-3
sw3082B-ms98-a-0057,222.400500,222.550500,with,I,sv,u-74-3
sw3082B-ms98-a-0057,222.550500,222.610500,the,I,sv,u-74-3
sw3082B-ms98-a-0057,222.610500,223.132375,distance,I,sv,u-74-3
sw3082B-ms98-a-0057,223.132375,223.273625,the,B,sd,u-74-4
sw3082B-ms98-a-0057,223.273625,223.482000,the,I,sd,u-74-4
sw3082B-ms98-a-0057,223.482000,223.750500,people,I,sd,u-74-4
sw3082B-ms98-a-0057,223.750500,223.860500,that,I,sd,u-74-4
sw3082B-ms98-a-0057,223.860500,224.020500,we,I,sd,u-74-4
sw3082B-ms98-a-0057,224.020500,224.270500,have,I,sd,u-74-4
sw3082B-ms98-a-0057,224.270500,224.420500,that,I,sd,u-74-4
sw3082B-ms98-a-0057,224.420500,224.680500,don't,I,sd,u-74-4
sw3082B-ms98-a-0057,224.680500,225.062875,come,I,sd,u-74-4
sw3082B-ms98-a-0057,225.426000,225.766125,are,I,sd,u-74-4
sw3082B-ms98-a-0057,225.766125,226.112625,out,I,sd,u-74-4
sw3082B-ms98-a-0057,226.112625,226.360500,El,I,sd,u-74-4
sw3082B-ms98-a-0057,226.360500,226.960500,Paso,I,sd,u-74-4
sw3082B-ms98-a-0057,226.960500,227.320500,way,I,sd,u-74-4
sw3082B-ms98-a-0057,227.320500,227.500500,and,B,sd,u-76-1
sw3082B-ms98-a-0057,227.500500,227.650500,it's,I,sd,u-76-1
sw3082B-ms98-a-0057,227.650500,227.850500,just,I,sd,u-76-1
sw3082B-ms98-a-0057,227.850500,227.970500,too,I,sd,u-76-1
sw3082B-ms98-a-0057,227.970500,228.290500,much,I,sd,u-76-1
sw3082B-ms98-a-0057,228.290500,228.460500,for,I,sd,u-76-1
sw3082B-ms98-a-0057,228.460500,228.660500,all,I,sd,u-76-1
sw3082B-ms98-a-0057,228.660500,228.800500,of,I,sd,u-76-1
sw3082B-ms98-a-0057,228.800500,229.057375,them,I,sd,u-76-1
sw3082B-ms98-a-0058,229.478625,229.720000,all,B,+,u-78-1
sw3082B-ms98-a-0058,229.720000,229.820000,of,I,+,u-78-1
sw3082B-ms98-a-0058,229.820000,230.030000,that,I,+,u-78-1
sw3082B-ms98-a-0058,230.030000,230.340000,group,I,+,u-78-1
sw3082B-ms98-a-0058,230.340000,230.470000,to,I,+,u-78-1
sw3082B-ms98-a-0058,230.470000,231.005250,travel,I,+,u-78-1
sw3082B-ms98-a-0058,231.279000,231.770000,right,B,aa,u-80-1
sw3082B-ms98-a-0059,232.306125,232.524500,but,B,sd,u-80-2
sw3082B-ms98-a-0059,232.524500,232.684500,then,I,sd,u-80-2
sw3082B-ms98-a-0059,232.684500,232.814500,we,I,sd,u-80-2
sw3082B-ms98-a-0059,232.814500,232.974500,have,I,sd,u-80-2
sw3082B-ms98-a-0059,232.974500,233.034500,the,I,sd,u-80-2
sw3082B-ms98-a-0059,233.034500,233.707250,same,I,sd,u-80-2
sw3082B-ms98-a-0059,233.869250,234.434500,attitude,I,sd,u-80-2
sw3082B-ms98-a-0059,234.434500,234.584500,when,I,sd,u-80-2
sw3082B-ms98-a-0059,234.584500,234.744500,it's,I,sd,u-80-2
sw3082B-ms98-a-0059,234.744500,234.934500,out,I,sd,u-80-2
sw3082B-ms98-a-0059,234.934500,235.114500,there,B,+,u-82-1
sw3082B-ms98-a-0059,235.114500,235.424500,although,I,+,u-82-1
sw3082B-ms98-a-0059,235.424500,235.674500,this,I,+,u-82-1
sw3082B-ms98-a-0059,235.674500,235.834500,year,I,+,u-82-1
sw3082B-ms98-a-0059,235.834500,235.964500,we're,I,+,u-82-1
sw3082B-ms98-a-0059,235.964500,236.244500,going,I,+,u-82-1
sw3082B-ms98-a-0059,236.244500,236.554500,out,I,+,u-82-1
sw3082B-ms98-a-0059,236.554500,236.684500,they're,B,sd,u-82-2
sw3082B-ms98-a-0059,236.684500,236.834500,going,I,sd,u-82-2
sw3082B-ms98-a-0059,236.834500,236.894500,to,I,sd,u-82-2
sw3082B-ms98-a-0059,236.894500,237.044500,have,I,sd,u-82-2
sw3082B-ms98-a-0059,237.044500,237.124500,it,I,sd,u-82-2
sw3082B-ms98-a-0059,237.124500,237.224500,at,I,sd,u-82-2
sw3082B-ms98-a-0059,237.224500,237.464500,Fort,I,sd,u-82-2
sw3082B-ms98-a-0059,237.464500,238.004500,Davis,I,sd,u-82-2
sw3082B-ms98-a-0059,238.004500,238.314500,and,B,sd,u-84-1
sw3082B-ms98-a-0059,238.684500,238.784500,we,I,sd,u-84-1
sw3082B-ms98-a-0059,238.784500,239.024500,thought,I,sd,u-84-1
sw3082B-ms98-a-0059,239.024500,239.184500,that,I,sd,u-84-1
sw3082B-ms98-a-0059,239.184500,239.314500,would,I,sd,u-84-1
sw3082B-ms98-a-0059,239.314500,239.497375,be,I,sd,u-84-1
sw3082B-ms98-a-0060,240.131500,240.371500,fun,I,sd,u-84-1
sw3082B-ms98-a-0060,240.371500,240.461500,to,I,sd,u-84-1
sw3082B-ms98-a-0060,240.461500,240.711500,kind,I,sd,u-84-1
sw3082B-ms98-a-0060,240.711500,240.771500,of,I,sd,u-84-1
sw3082B-ms98-a-0060,240.771500,241.001500,tie,I,sd,u-84-1
sw3082B-ms98-a-0060,241.001500,241.111500,it,I,sd,u-84-1
sw3082B-ms98-a-0060,241.111500,241.271500,in,I,sd,u-84-1
sw3082B-ms98-a-0060,241.271500,241.411500,as,I,sd,u-84-1
sw3082B-ms98-a-0060,241.411500,241.481500,a,I,sd,u-84-1
sw3082B-ms98-a-0060,241.481500,242.181500,vacation,I,sd,u-84-1
sw3082B-ms98-a-0060,242.181500,242.521500,time,I,sd,u-84-1
sw3082B-ms98-a-0060,242.521500,242.671500,as,B,+,u-86-1
sw3082B-ms98-a-0060,242.671500,242.931500,well,I,+,u-86-1
sw3082B-ms98-a-0060,242.931500,243.111500,as,I,+,u-86-1
sw3082B-ms98-a-0060,243.111500,243.801500,reunion,I,+,u-86-1
sw3082B-ms98-a-0062,248.574000,249.324000,um-hum,B,b,u-88-1
sw3082B-ms98-a-0064,256.810750,257.598875,um-hum,B,b,u-90-1
sw3082B-ms98-a-0065,258.911000,259.061000,and,B,sv,u-92-1
sw3082B-ms98-a-0065,259.061000,259.351000,choose,I,sv,u-92-1
sw3082B-ms98-a-0065,259.351000,259.541000,some,B,+,u-94-1
sw3082B-ms98-a-0065,259.541000,259.911000,place,I,+,u-94-1
sw3082B-ms98-a-0065,259.911000,260.021000,that,I,+,u-94-1
sw3082B-ms98-a-0065,260.021000,260.661000,everybody's,I,+,u-94-1
sw3082B-ms98-a-0065,260.661000,260.801000,going,I,+,u-94-1
sw3082B-ms98-a-0065,260.801000,260.891000,to,I,+,u-94-1
sw3082B-ms98-a-0065,260.891000,261.287750,like,I,+,u-94-1
sw3082B-ms98-a-0066,261.380375,261.534750,as,B,+,u-96-1
sw3082B-ms98-a-0066,261.534750,261.804750,far,I,+,u-96-1
