sw2073B-ms98-a-0003,3.648875,4.079000,okay,B,b,u-2-1
sw2073B-ms98-a-0017,108.849375,108.969375,of,I,sd,u-14-2
sw2073B-ms98-a-0017,108.969375,109.049375,the,I,sd,u-14-2
sw2073B-ms98-a-0017,109.049375,110.067875,Democrats,I,sd,u-14-2
sw2073B-ms98-a-0017,110.419875,110.589375,they're,B,sd,u-14-3
sw2073B-ms98-a-0017,110.589375,110.879375,real,I,sd,u-14-3
sw2073B-ms98-a-0017,110.879375,111.279375,liberal,I,sd,u-14-3
sw2073B-ms98-a-0017,111.279375,111.619375,now,I,sd,u-14-3
sw2073B-ms98-a-0017,111.619375,111.759375,to,I,sd,u-14-3
sw2073B-ms98-a-0017,111.759375,112.118625,where,I,sd,u-14-3
sw2073B-ms98-a-0017,112.815375,113.239375,probably,I,sd,u-14-3
sw2073B-ms98-a-0017,113.239375,113.719375,fifty,I,sd,u-14-3
sw2073B-ms98-a-0017,113.719375,113.839375,or,I,sd,u-14-3
sw2073B-ms98-a-0017,113.839375,113.879375,a,I,sd,u-14-3
sw2073B-ms98-a-0017,113.879375,114.149375,hundred,I,sd,u-14-3
sw2073B-ms98-a-0017,114.149375,114.419375,years,I,sd,u-14-3
sw2073B-ms98-a-0017,114.419375,114.877750,ago,I,sd,u-14-3
sw2073B-ms98-a-0017,115.660375,116.054750,um,I,sd,u-14-3
sw2073B-ms98-a-0018,116.974625,117.047750,the,I,sd,u-14-3
sw2073B-ms98-a-0018,117.047750,117.677750,Democrat,I,sd,u-14-3
sw2073B-ms98-a-0018,117.677750,118.027750,party,I,sd,u-14-3
sw2073B-ms98-a-0018,118.027750,118.277750,being,I,sd,u-14-3
sw2073B-ms98-a-0018,118.277750,118.895500,liberal,I,sd,u-14-3
sw2073B-ms98-a-0018,119.091375,119.267750,like,I,sd,u-14-3
sw2073B-ms98-a-0018,119.267750,119.407750,they,I,sd,u-14-3
sw2073B-ms98-a-0018,119.407750,119.617750,are,I,sd,u-14-3
sw2073B-ms98-a-0018,119.617750,120.056250,now,I,sd,u-14-3
sw2073B-ms98-a-0018,120.813375,120.937750,you,I,sd,u-14-3
sw2073B-ms98-a-0018,120.937750,121.087750,know,I,sd,u-14-3
sw2073B-ms98-a-0018,121.087750,121.277750,would,I,sd,u-14-3
sw2073B-ms98-a-0018,121.277750,121.497750,never,I,sd,u-14-3
sw2073B-ms98-a-0018,121.497750,121.657750,be,I,sd,u-14-3
sw2073B-ms98-a-0018,121.657750,122.007750,thought,I,sd,u-14-3
sw2073B-ms98-a-0018,122.007750,122.317625,of,I,sd,u-14-3
sw2073B-ms98-a-0018,122.438125,122.557750,it,B,sv,u-14-4
sw2073B-ms98-a-0018,122.557750,122.687750,would,I,sv,u-14-4
sw2073B-ms98-a-0018,122.687750,122.937750,be,I,sv,u-14-4
sw2073B-ms98-a-0018,122.937750,122.997750,the,I,sv,u-14-4
sw2073B-ms98-a-0018,122.997750,123.197750,other,I,sv,u-14-4
sw2073B-ms98-a-0018,123.197750,123.457750,way,I,sv,u-14-4
sw2073B-ms98-a-0018,123.457750,123.617750,that,I,sv,u-14-4
sw2073B-ms98-a-0018,123.617750,123.717750,the,I,sv,u-14-4
sw2073B-ms98-a-0018,123.717750,124.497750,Republicans,I,sv,u-14-4
sw2073B-ms98-a-0018,124.497750,124.617750,were,I,sv,u-14-4
sw2073B-ms98-a-0018,124.617750,125.012000,real,I,sv,u-14-4
sw2073B-ms98-a-0018,125.667375,126.117750,liberal,I,sv,u-14-4
sw2073B-ms98-a-0018,126.117750,126.723250,minded,I,sv,u-14-4
sw2073B-ms98-a-0019,127.367000,127.537375,as,I,sv,u-14-4
sw2073B-ms98-a-0019,127.537375,127.829375,far,I,sv,u-14-4
sw2073B-ms98-a-0019,127.829375,128.170875,as,I,sv,u-14-4
sw2073B-ms98-a-0019,128.374250,128.759375,like,I,sv,u-14-4
sw2073B-ms98-a-0019,128.759375,129.047500,uh,I,sv,u-14-4
sw2073B-ms98-a-0019,129.616250,129.989375,moral,I,sv,u-14-4
sw2073B-ms98-a-0019,129.989375,130.848375,standings,I,sv,u-14-4
sw2073B-ms98-a-0019,130.848375,131.025500,and,I,sv,u-14-4
sw2073B-ms98-a-0019,131.228000,131.439375,those,I,sv,u-14-4
sw2073B-ms98-a-0019,131.439375,131.910875,kinds,I,sv,u-14-4
sw2073B-ms98-a-0019,131.910875,132.071125,of,I,sv,u-14-4
sw2073B-ms98-a-0019,132.071125,132.368750,things,I,sv,u-14-4
sw2073B-ms98-a-0021,135.102125,135.290875,but,B,%,u-16-1
sw2073B-ms98-a-0023,146.893750,147.248750,um-hum,B,b,u-18-1
sw2073B-ms98-a-0025,151.007500,151.653125,[laughter-yeah],O,,
sw2073B-ms98-a-0027,156.548375,156.921625,yeah,B,b,u-22-1
sw2073B-ms98-a-0027,157.000125,157.491250,that's,B,ba,u-22-2
sw2073B-ms98-a-0027,157.491250,157.771250,that's,I,ba,u-22-2
sw2073B-ms98-a-0027,157.771250,157.971250,true,I,ba,u-22-2
sw2073B-ms98-a-0027,157.971250,158.011250,i,B,sv,u-22-3
sw2073B-ms98-a-0027,158.011250,158.411250,think,I,sv,u-22-3
sw2073B-ms98-a-0027,158.411250,158.760500,in,I,sv,u-22-3
sw2073B-ms98-a-0027,158.794375,159.211500,uh,I,sv,u-22-3
sw2073B-ms98-a-0027,159.587000,159.722625,the,I,sv,u-22-3
sw2073B-ms98-a-0027,159.722625,160.251250,Texas,I,sv,u-22-3
sw2073B-ms98-a-0027,160.251250,160.819750,governor,I,sv,u-22-3
sw2073B-ms98-a-0027,161.030625,161.730000,election,I,sv,u-22-3
sw2073B-ms98-a-0027,162.341875,162.387250,i,I,sv,u-22-3
sw2073B-ms98-a-0027,162.387250,162.501250,think,I,sv,u-22-3
sw2073B-ms98-a-0027,162.501250,162.731250,more,I,sv,u-22-3
sw2073B-ms98-a-0027,162.731250,163.071250,people,I,sv,u-22-3
sw2073B-ms98-a-0027,163.071250,163.401250,turned,I,sv,u-22-3
sw2073B-ms98-a-0027,163.401250,163.571250,out,I,sv,u-22-3
sw2073B-ms98-a-0027,163.571250,163.671250,to,I,sv,u-22-3
sw2073B-ms98-a-0027,163.671250,163.931250,vote,I,sv,u-22-3
sw2073B-ms98-a-0027,163.931250,164.511250,against,I,sv,u-22-3
sw2073B-ms98-a-0027,164.511250,165.121250,somebody,I,sv,u-22-3
sw2073B-ms98-a-0027,165.121250,165.321750,than,I,sv,u-22-3
sw2073B-ms98-a-0027,165.456875,165.661250,for,I,sv,u-22-3
sw2073B-ms98-a-0027,165.661250,166.314000,somebody,I,sv,u-22-3
sw2073B-ms98-a-0027,166.969375,167.251250,this,I,sv,u-22-3
sw2073B-ms98-a-0027,167.251250,167.665625,time,I,sv,u-22-3
sw2073B-ms98-a-0029,177.657000,177.797000,oh,B,bh,u-24-1
sw2073B-ms98-a-0029,177.797000,178.114250,really,I,bh,u-24-1
sw2073B-ms98-a-0031,184.697875,185.047625,right,B,b,u-26-1
sw2073B-ms98-a-0033,196.778250,197.198250,um-hum,O,,
sw2073B-ms98-a-0035,212.001750,212.298250,yeah,B,b,u-28-1
sw2073B-ms98-a-0035,212.455875,212.678125,that's,B,ba,u-28-2
sw2073B-ms98-a-0035,212.678125,213.066250,true,I,ba,u-28-2
sw2073B-ms98-a-0036,214.039000,214.266625,and,O,,
sw2073B-ms98-a-0036,214.266625,214.409500,uh,O,,
sw2073B-ms98-a-0037,215.229750,215.387375,yeah,B,b,u-30-1
sw2073B-ms98-a-0037,215.387375,215.648750,that's,B,sd,u-30-2
sw2073B-ms98-a-0037,215.648750,215.950000,true,I,sd,u-30-2
sw2073B-ms98-a-0037,215.950000,216.101625,that,I,sd,u-30-2
sw2073B-ms98-a-0037,216.229625,216.482875,the,I,sd,u-30-2
sw2073B-ms98-a-0037,216.622250,216.965000,different,I,sd,u-30-2
sw2073B-ms98-a-0037,217.317125,217.728750,places,I,sd,u-30-2
sw2073B-ms98-a-0037,217.728750,217.848750,in,I,sd,u-30-2
sw2073B-ms98-a-0037,217.848750,218.548750,America,I,sd,u-30-2
sw2073B-ms98-a-0037,218.548750,218.918750,that,I,sd,u-30-2
sw2073B-ms98-a-0037,218.918750,219.182375,uh,I,sd,u-30-2
sw2073B-ms98-a-0037,219.697000,219.768750,you,I,sd,u-30-2
sw2073B-ms98-a-0037,219.768750,219.901125,know,I,sd,u-30-2
sw2073B-ms98-a-0037,219.901125,220.268750,different,I,sd,u-30-2
sw2073B-ms98-a-0037,220.268750,220.658750,issues,I,sd,u-30-2
sw2073B-ms98-a-0037,220.658750,221.012125,would,I,sd,u-30-2
sw2073B-ms98-a-0037,221.806875,221.889250,be,I,sd,u-30-2
sw2073B-ms98-a-0037,221.889250,221.958750,a,I,sd,u-30-2
sw2073B-ms98-a-0037,221.958750,222.158750,lot,I,sd,u-30-2
sw2073B-ms98-a-0037,222.158750,222.388750,more,I,sd,u-30-2
sw2073B-ms98-a-0037,222.388750,222.977625,important,I,sd,u-30-2
sw2073B-ms98-a-0037,223.188500,223.447625,than,I,sd,u-30-2
sw2073B-ms98-a-0037,223.846875,224.088750,say,I,sd,u-30-2
sw2073B-ms98-a-0037,224.088750,224.188750,in,I,sd,u-30-2
sw2073B-ms98-a-0037,224.188750,224.498750,another,I,sd,u-30-2
sw2073B-ms98-a-0037,224.498750,225.004500,place,I,sd,u-30-2
sw2073B-ms98-a-0039,241.610375,242.002500,um-hum,B,b,u-32-1
sw2073B-ms98-a-0041,250.098000,250.509000,right,B,b,u-34-1
sw2073B-ms98-a-0042,251.560125,251.931125,yeah,B,b,u-34-2
sw2073B-ms98-a-0042,251.931125,252.150625,and,B,sv,u-34-3
sw2073B-ms98-a-0042,252.802750,253.058875,it's,I,sv,u-34-3
sw2073B-ms98-a-0042,253.058875,253.374750,uh,I,sv,u-34-3
sw2073B-ms98-a-0043,254.475250,254.734125,real,I,sv,u-34-3
sw2073B-ms98-a-0043,254.734125,255.154125,true,I,sv,u-34-3
sw2073B-ms98-a-0043,255.154125,255.604125,that,I,sv,u-34-3
sw2073B-ms98-a-0043,255.604125,255.915000,uh,I,sv,u-34-3
sw2073B-ms98-a-0044,256.863500,256.915250,y[ou]-,I,sv,u-34-3
sw2073B-ms98-a-0044,257.009250,257.124875,you,I,sv,u-34-3
sw2073B-ms98-a-0044,257.124875,257.254875,know,I,sv,u-34-3
sw2073B-ms98-a-0044,257.254875,257.404875,they'll,I,sv,u-34-3
sw2073B-ms98-a-0044,257.404875,257.774875,say,I,sv,u-34-3
sw2073B-ms98-a-0044,257.774875,258.054500,one,I,sv,u-34-3
sw2073B-ms98-a-0044,258.170750,258.447750,thing,I,sv,u-34-3
sw2073B-ms98-a-0045,258.840625,258.915000,to,B,+,u-36-1
sw2073B-ms98-a-0045,258.972375,259.122750,get,I,+,u-36-1
sw2073B-ms98-a-0045,259.122750,259.847250,elected,I,+,u-36-1
sw2073B-ms98-a-0045,260.084500,260.202750,and,B,sv,u-36-2
sw2073B-ms98-a-0045,260.202750,260.362750,then,I,sv,u-36-2
sw2073B-ms98-a-0045,260.362750,260.562750,once,I,sv,u-36-2
sw2073B-ms98-a-0045,260.562750,260.692750,they,I,sv,u-36-2
sw2073B-ms98-a-0045,260.692750,260.912750,do,I,sv,u-36-2
sw2073B-ms98-a-0045,260.912750,261.062750,get,I,sv,u-36-2
sw2073B-ms98-a-0045,261.062750,261.696750,elected,I,sv,u-36-2
sw2073B-ms98-a-0045,262.152500,262.232750,they,I,sv,u-36-2
sw2073B-ms98-a-0045,262.232750,262.422750,don't,I,sv,u-36-2
sw2073B-ms98-a-0045,262.422750,262.582750,have,I,sv,u-36-2
sw2073B-ms98-a-0045,262.582750,262.677625,the,I,sv,u-36-2
sw2073B-ms98-a-0045,262.677625,263.356500,power,I,sv,u-36-2
sw2073B-ms98-a-0045,263.431875,263.562750,or,I,sv,u-36-2
sw2073B-ms98-a-0045,263.562750,263.682750,the,I,sv,u-36-2
sw2073B-ms98-a-0045,263.682750,264.312750,authority,I,sv,u-36-2
sw2073B-ms98-a-0045,264.312750,264.670375,or,I,sv,u-36-2
sw2073B-ms98-a-0045,265.352500,265.412750,the,I,sv,u-36-2
sw2073B-ms98-a-0045,265.412750,266.102750,willingness,I,sv,u-36-2
sw2073B-ms98-a-0045,266.102750,266.272750,to,I,sv,u-36-2
sw2073B-ms98-a-0045,266.272750,266.462750,do,I,sv,u-36-2
sw2073B-ms98-a-0045,266.462750,266.672750,those,I,sv,u-36-2
sw2073B-ms98-a-0045,266.672750,266.932750,things,I,sv,u-36-2
sw2073B-ms98-a-0045,266.932750,267.062750,that,I,sv,u-36-2
sw2073B-ms98-a-0045,267.062750,267.192750,they,I,sv,u-36-2
sw2073B-ms98-a-0045,267.192750,268.120250,promised,I,sv,u-36-2
sw2073B-ms98-a-0045,268.498375,268.602750,you,I,sv,u-36-2
sw2073B-ms98-a-0045,268.602750,268.692750,know,I,sv,u-36-2
sw2073B-ms98-a-0045,268.692750,269.552750,beforehand,I,sv,u-36-2
sw2073B-ms98-a-0046,270.712000,270.894875,you,B,sv,u-38-1
sw2073B-ms98-a-0046,270.894875,270.984875,know,I,sv,u-38-1
sw2073B-ms98-a-0046,270.984875,271.254875,maybe,I,sv,u-38-1
sw2073B-ms98-a-0046,271.254875,271.604875,it,I,sv,u-38-1
sw2073B-ms98-a-0046,271.604875,271.814875,just,I,sv,u-38-1
sw2073B-ms98-a-0046,271.814875,272.154875,wasn't,I,sv,u-38-1
sw2073B-ms98-a-0046,272.154875,272.734875,possible,I,sv,u-38-1
sw2073B-ms98-a-0046,272.734875,272.804875,at,I,sv,u-38-1
sw2073B-ms98-a-0046,272.804875,273.044875,all,I,sv,u-38-1
sw2073B-ms98-a-0046,273.044875,273.134875,in,I,sv,u-38-1
sw2073B-ms98-a-0046,273.134875,273.194875,the,I,sv,u-38-1
sw2073B-ms98-a-0046,273.194875,273.564875,first,I,sv,u-38-1
sw2073B-ms98-a-0046,273.564875,274.032500,place,I,sv,u-38-1
sw2073B-ms98-a-0046,274.430375,274.464875,you,I,sv,u-38-1
sw2073B-ms98-a-0046,274.464875,274.524875,know,I,sv,u-38-1
sw2073B-ms98-a-0046,274.524875,274.774875,like,I,sv,u-38-1
sw2073B-ms98-a-0046,274.774875,274.854875,the,I,sv,u-38-1
sw2073B-ms98-a-0046,274.854875,275.014875,no,I,sv,u-38-1
sw2073B-ms98-a-0046,275.014875,275.234875,new,I,sv,u-38-1
sw2073B-ms98-a-0046,275.234875,275.894500,taxes,I,sv,u-38-1
sw2073B-ms98-a-0046,275.894500,276.226750,thing,I,sv,u-38-1
sw2073B-ms98-a-0046,277.379375,277.494875,you,B,%,u-38-2
sw2073B-ms98-a-0046,277.494875,277.614875,know,I,%,u-38-2
sw2073B-ms98-a-0046,277.614875,278.034875,that's,I,%,u-38-2
sw2073B-ms98-a-0046,278.034875,278.364875,uh,I,%,u-38-2
sw2073B-ms98-a-0047,279.614375,279.804625,with,B,sv,u-38-3
sw2073B-ms98-a-0047,279.804625,280.156500,the,I,sv,u-38-3
sw2073B-ms98-a-0047,280.231750,280.654625,economy,I,sv,u-38-3
sw2073B-ms98-a-0047,280.654625,280.864625,going,I,sv,u-38-3
sw2073B-ms98-a-0047,280.864625,280.924625,the,I,sv,u-38-3
sw2073B-ms98-a-0047,280.924625,281.124625,way,I,sv,u-38-3
sw2073B-ms98-a-0047,281.124625,281.274625,it,I,sv,u-38-3
sw2073B-ms98-a-0047,281.274625,281.664625,is,I,sv,u-38-3
