sw3657B-ms98-a-0002,0.900000,1.209875,-[o]kay,O,,
sw3657B-ms98-a-0011,111.982625,112.402000,IE,I,sd,u-18-1
sw3657B-ms98-a-0011,112.402000,112.972000,sons,I,sd,u-18-1
sw3657B-ms98-a-0011,112.972000,113.162000,uh,I,sd,u-18-1
sw3657B-ms98-a-0011,113.162000,113.442000,Hewlett,I,sd,u-18-1
sw3657B-ms98-a-0011,113.442000,114.072000,Packards,I,sd,u-18-1
sw3657B-ms98-a-0011,114.072000,114.401625,uh,I,sd,u-18-1
sw3657B-ms98-a-0011,114.861125,115.532000,absorb,O,,
sw3657B-ms98-a-0011,115.532000,115.891500,uh,B,+,u-20-1
sw3657B-ms98-a-0011,116.392500,116.722000,oh,I,+,u-20-1
sw3657B-ms98-a-0011,116.722000,116.792000,the,I,+,u-20-1
sw3657B-ms98-a-0011,116.792000,117.002000,big,I,+,u-20-1
sw3657B-ms98-a-0011,117.002000,117.612000,Solburns,I,+,u-20-1
sw3657B-ms98-a-0011,117.612000,117.865375,and,I,+,u-20-1
sw3657B-ms98-a-0011,118.272250,118.422000,it,I,+,u-20-1
sw3657B-ms98-a-0011,118.422000,118.652000,so,I,+,u-20-1
sw3657B-ms98-a-0011,118.652000,119.081750,forth,I,+,u-20-1
sw3657B-ms98-a-0012,119.590875,119.951750,and,B,%,u-22-1
sw3657B-ms98-a-0012,119.951750,120.244250,uh,I,%,u-22-1
sw3657B-ms98-a-0012,120.967375,121.266125,h[ow]-,O,,
sw3657B-ms98-a-0012,121.266125,121.551750,and,B,sd,u-22-2
sw3657B-ms98-a-0012,121.551750,121.801750,and,I,sd,u-22-2
sw3657B-ms98-a-0012,121.801750,121.948125,uh,I,sd,u-22-2
sw3657B-ms98-a-0012,122.803125,122.961750,we,I,sd,u-22-2
sw3657B-ms98-a-0012,122.961750,123.281750,have,I,sd,u-22-2
sw3657B-ms98-a-0012,123.281750,123.431750,uh,I,sd,u-22-2
sw3657B-ms98-a-0012,123.431750,123.821750,two,I,sd,u-22-2
sw3657B-ms98-a-0012,123.821750,124.371750,PC's,I,sd,u-22-2
sw3657B-ms98-a-0012,124.371750,124.801750,here,I,sd,u-22-2
sw3657B-ms98-a-0012,124.801750,124.961750,we,B,sd,u-22-3
sw3657B-ms98-a-0012,124.961750,125.221750,have,I,sd,u-22-3
sw3657B-ms98-a-0012,125.221750,125.461750,uh,I,sd,u-22-3
sw3657B-ms98-a-0012,125.461750,125.551750,an,I,sd,u-22-3
sw3657B-ms98-a-0012,125.551750,126.231750,XT,O,,
sw3657B-ms98-a-0012,126.231750,126.411750,and,B,sd,u-22-4
sw3657B-ms98-a-0012,126.411750,126.659375,then,I,sd,u-22-4
sw3657B-ms98-a-0013,127.220375,127.831500,recently,I,sd,u-22-4
sw3657B-ms98-a-0013,127.831500,128.033500,we,I,sd,u-22-4
sw3657B-ms98-a-0013,128.033500,128.161500,we,I,sd,u-22-4
sw3657B-ms98-a-0013,128.161500,128.441500,made,I,sd,u-22-4
sw3657B-ms98-a-0013,128.441500,128.687500,a,I,sd,u-22-4
sw3657B-ms98-a-0013,129.105625,129.468125,the,I,sd,u-22-4
sw3657B-ms98-a-0013,129.754500,130.101500,command,I,sd,u-22-4
sw3657B-ms98-a-0013,130.101500,130.521500,decision,I,sd,u-22-4
sw3657B-ms98-a-0013,130.521500,130.611500,to,I,sd,u-22-4
sw3657B-ms98-a-0013,130.611500,130.761500,go,I,sd,u-22-4
sw3657B-ms98-a-0013,130.761500,130.891500,ahead,I,sd,u-22-4
sw3657B-ms98-a-0013,130.891500,131.021500,and,I,sd,u-22-4
sw3657B-ms98-a-0013,131.021500,131.248500,get,I,sd,u-22-4
sw3657B-ms98-a-0013,131.248500,131.564875,uh,I,sd,u-22-4
sw3657B-ms98-a-0013,131.994250,132.111500,the,I,sd,u-22-4
sw3657B-ms98-a-0013,132.111500,132.671500,absolute,I,sd,u-22-4
sw3657B-ms98-a-0013,132.671500,132.931500,top,I,sd,u-22-4
sw3657B-ms98-a-0013,132.931500,132.991500,of,I,sd,u-22-4
sw3657B-ms98-a-0013,132.991500,133.051500,the,I,sd,u-22-4
sw3657B-ms98-a-0013,133.051500,133.361500,line,I,sd,u-22-4
sw3657B-ms98-a-0013,133.361500,133.711500,because,I,sd,u-22-4
sw3657B-ms98-a-0013,133.711500,134.141500,spouse,I,sd,u-22-4
sw3657B-ms98-a-0013,134.141500,134.307500,is,I,sd,u-22-4
sw3657B-ms98-a-0013,134.307500,134.501750,a,I,sd,u-22-4
sw3657B-ms98-a-0013,134.501750,134.795625,uh,I,sd,u-22-4
sw3657B-ms98-a-0013,134.795625,135.419000,programmer,I,sd,u-22-4
sw3657B-ms98-a-0014,136.100375,136.300875,and,B,sd,u-24-1
sw3657B-ms98-a-0014,136.300875,136.450875,so,I,sd,u-24-1
sw3657B-ms98-a-0014,136.450875,136.560875,we,I,sd,u-24-1
sw3657B-ms98-a-0014,136.560875,136.790875,got,I,sd,u-24-1
sw3657B-ms98-a-0014,136.790875,137.000875,one,I,sd,u-24-1
sw3657B-ms98-a-0014,137.000875,137.220875,that,I,sd,u-24-1
sw3657B-ms98-a-0014,137.220875,137.410875,that,B,+@,u-26-1
sw3657B-ms98-a-0014,137.410875,137.580875,could,I,+@,u-26-1
sw3657B-ms98-a-0014,137.580875,137.720875,do,I,+@,u-26-1
sw3657B-ms98-a-0014,137.720875,138.210875,enough,I,+@,u-26-1
sw3657B-ms98-a-0014,138.210875,138.655625,uh,I,+@,u-26-1
sw3657B-ms98-a-0014,138.655625,138.880875,and,I,+@,u-26-1
sw3657B-ms98-a-0014,138.880875,138.970875,you,I,+@,u-26-1
sw3657B-ms98-a-0014,138.970875,139.120875,know,I,+@,u-26-1
sw3657B-ms98-a-0014,139.120875,139.360875,hold,I,+@,u-26-1
sw3657B-ms98-a-0014,139.360875,139.550875,three,I,+@,u-26-1
sw3657B-ms98-a-0014,139.550875,139.870875,different,I,+@,u-26-1
sw3657B-ms98-a-0014,139.870875,140.547750,OS's,O,,
sw3657B-ms98-a-0015,141.098250,141.269125,as,B,+@,u-28-1
sw3657B-ms98-a-0015,141.269125,141.519125,far,I,+@,u-28-1
sw3657B-ms98-a-0015,141.519125,141.669125,as,I,+@,u-28-1
sw3657B-ms98-a-0015,141.669125,142.139125,DOS,I,+@,u-28-1
sw3657B-ms98-a-0015,142.139125,142.259125,uh,I,+@,u-28-1
sw3657B-ms98-a-0015,142.259125,142.739125,Unix,I,+@,u-28-1
sw3657B-ms98-a-0015,142.739125,143.159125,and,I,+@,u-28-1
sw3657B-ms98-a-0015,143.159125,143.399125,uh,I,+@,u-28-1
sw3657B-ms98-a-0015,143.399125,143.691375,OS,O,,
sw3657B-ms98-a-0015,143.691375,144.069750,II,O,,
sw3657B-ms98-a-0016,144.850250,145.641500,[laughter],O,,
sw3657B-ms98-a-0016,145.641500,146.019750,so,B,sd,u-30-1
sw3657B-ms98-a-0016,146.019750,146.140000,uh,I,sd,u-30-1
sw3657B-ms98-a-0016,146.324500,146.597125,i,I,sd,u-30-1
sw3657B-ms98-a-0016,146.597125,146.770375,i,I,sd,u-30-1
sw3657B-ms98-a-0016,146.770375,146.959750,get,I,sd,u-30-1
sw3657B-ms98-a-0016,146.959750,147.019750,to,I,sd,u-30-1
sw3657B-ms98-a-0016,147.019750,147.209750,see,I,sd,u-30-1
sw3657B-ms98-a-0016,147.209750,147.389750,all,I,sd,u-30-1
sw3657B-ms98-a-0016,147.389750,147.749750,kinds,I,sd,u-30-1
sw3657B-ms98-a-0016,147.749750,147.969750,of,I,sd,u-30-1
sw3657B-ms98-a-0016,147.969750,148.279750,different,I,sd,u-30-1
sw3657B-ms98-a-0016,148.279750,149.129750,applications,I,sd,u-30-1
sw3657B-ms98-a-0017,150.226625,150.718000,no,B,bd,u-32-1
sw3657B-ms98-a-0017,150.718000,151.018000,no,B,bd,u-32-2
sw3657B-ms98-a-0017,151.018000,151.428000,learning,B,bd,u-34-1
sw3657B-ms98-a-0017,151.428000,151.658000,i'm,B,bd,u-34-2
sw3657B-ms98-a-0017,151.658000,152.068000,learning,I,bd,u-34-2
sw3657B-ms98-a-0017,152.068000,152.258000,to,I,bd,u-34-2
sw3657B-ms98-a-0017,152.258000,152.418000,i'm,I,bd,u-34-2
sw3657B-ms98-a-0017,152.418000,152.768000,learning,I,bd,u-34-2
sw3657B-ms98-a-0017,152.768000,152.898000,to,I,bd,u-34-2
sw3657B-ms98-a-0017,152.898000,153.418625,be,I,bd,u-34-2
sw3657B-ms98-a-0017,153.418625,153.768000,uh,I,bd,u-34-2
sw3657B-ms98-a-0017,153.768000,154.268000,one,I,bd,u-34-2
sw3657B-ms98-a-0017,154.268000,154.408000,who,I,bd,u-34-2
sw3657B-ms98-a-0017,154.408000,154.728000,knows,I,bd,u-34-2
sw3657B-ms98-a-0017,154.728000,154.928000,what's,I,bd,u-34-2
sw3657B-ms98-a-0017,154.928000,155.148000,he's,I,bd,u-34-2
sw3657B-ms98-a-0017,155.148000,155.668375,doing,I,bd,u-34-2
sw3657B-ms98-a-0018,156.012000,156.265500,but,B,qh,u-36-1
sw3657B-ms98-a-0018,156.265500,156.755500,expert,I,qh,u-36-1
sw3657B-ms98-a-0018,156.755500,157.004125,no,B,nn,u-36-2
sw3657B-ms98-a-0018,157.004125,158.262125,[laughter],O,,
sw3657B-ms98-a-0018,158.262125,158.375500,i,B,sv,u-38-1
sw3657B-ms98-a-0018,158.375500,158.715500,frown,I,sv,u-38-1
sw3657B-ms98-a-0018,158.715500,158.865500,on,I,sv,u-38-1
sw3657B-ms98-a-0018,158.865500,159.123250,that,I,sv,u-38-1
sw3657B-ms98-a-0018,159.285250,159.535500,that,I,sv,u-38-1
sw3657B-ms98-a-0018,159.535500,159.855500,term,I,sv,u-38-1
sw3657B-ms98-a-0018,159.855500,160.282875,because,I,sv,u-38-1
sw3657B-ms98-a-0018,160.718000,161.138250,uh,I,sv,u-38-1
sw3657B-ms98-a-0019,161.939500,162.030250,too,I,sv,u-38-1
sw3657B-ms98-a-0019,162.030250,162.250250,many,I,sv,u-38-1
sw3657B-ms98-a-0019,162.250250,162.844625,people,I,sv,u-38-1
sw3657B-ms98-a-0019,162.844625,163.086000,s[ay]-,I,sv,u-38-1
sw3657B-ms98-a-0019,163.086000,163.322500,you,I,sv,u-38-1
sw3657B-ms98-a-0019,163.322500,163.556625,know,I,sv,u-38-1
sw3657B-ms98-a-0019,163.556625,163.921250,uh,I,sv,u-38-1
sw3657B-ms98-a-0019,164.064375,164.600250,misuse,I,sv,u-38-1
sw3657B-ms98-a-0019,164.600250,164.690250,the,I,sv,u-38-1
sw3657B-ms98-a-0019,164.690250,165.030250,word,I,sv,u-38-1
sw3657B-ms98-a-0019,165.030250,165.299000,so,B,o@,u-38-2
sw3657B-ms98-a-0019,165.637875,165.850250,i'd,B,+@,u-40-1
sw3657B-ms98-a-0019,165.850250,166.080250,rather,I,+@,u-40-1
sw3657B-ms98-a-0019,166.080250,166.380250,say,I,+@,u-40-1
sw3657B-ms98-a-0019,166.380250,166.720250,i'm,I,+@,u-40-1
sw3657B-ms98-a-0019,166.720250,166.950250,i,I,+@,u-40-1
sw3657B-ms98-a-0019,166.950250,167.080250,i,I,+@,u-40-1
sw3657B-ms98-a-0019,167.080250,167.200250,am,I,+@,u-40-1
sw3657B-ms98-a-0019,167.200250,167.760250,continually,I,+@,u-40-1
sw3657B-ms98-a-0019,167.760250,168.246375,learning,I,+@,u-40-1
sw3657B-ms98-a-0019,168.626875,168.790250,but,B,sd,u-40-2
sw3657B-ms98-a-0019,168.790250,169.100250,my,I,sd,u-40-2
sw3657B-ms98-a-0019,169.100250,169.550250,area,I,sd,u-40-2
sw3657B-ms98-a-0019,169.550250,169.710250,my,I,sd,u-40-2
sw3657B-ms98-a-0019,169.710250,170.087250,my,I,sd,u-40-2
sw3657B-ms98-a-0019,170.087250,170.659625,level,I,sd,u-40-2
sw3657B-ms98-a-0019,170.659625,170.850250,of,I,sd,u-40-2
sw3657B-ms98-a-0019,170.850250,171.590250,expertise,I,sd,u-40-2
sw3657B-ms98-a-0019,171.590250,171.877250,is,I,sd,u-40-2
sw3657B-ms98-a-0019,171.877250,172.620250,increasing,I,sd,u-40-2
sw3657B-ms98-a-0019,172.620250,172.970250,almost,I,sd,u-40-2
sw3657B-ms98-a-0019,172.970250,173.590375,daily,I,sd,u-40-2
sw3657B-ms98-a-0020,174.447000,174.813750,and,B,b,u-42-1
sw3657B-ms98-a-0020,174.813750,175.083750,uh,I,b,u-42-1
sw3657B-ms98-a-0020,175.083750,175.343750,yes,O,,
sw3657B-ms98-a-0020,175.343750,175.513750,i've,B,sd,u-42-2
sw3657B-ms98-a-0020,175.513750,175.683750,got,I,sd,u-42-2
sw3657B-ms98-a-0020,175.683750,175.713750,a,I,sd,u-42-2
sw3657B-ms98-a-0020,175.713750,176.123750,PC,I,sd,u-42-2
sw3657B-ms98-a-0020,176.123750,176.303750,and,I,sd,u-42-2
sw3657B-ms98-a-0020,176.303750,176.353750,a,I,sd,u-42-2
sw3657B-ms98-a-0020,176.353750,176.553750,work,I,sd,u-42-2
sw3657B-ms98-a-0020,176.553750,177.023750,station,I,sd,u-42-2
sw3657B-ms98-a-0020,177.023750,177.143750,at,I,sd,u-42-2
sw3657B-ms98-a-0020,177.143750,177.473750,work,I,sd,u-42-2
sw3657B-ms98-a-0020,177.473750,177.723750,and,B,%,u-42-3
sw3657B-ms98-a-0020,177.723750,177.793750,i,I,%,u-42-3
sw3657B-ms98-a-0020,177.793750,177.953750,and,B,sd,u-44-1
sw3657B-ms98-a-0020,177.953750,178.043750,we,I,sd,u-44-1
sw3657B-ms98-a-0020,178.043750,178.233750,have,I,sd,u-44-1
sw3657B-ms98-a-0020,178.233750,178.373750,two,I,sd,u-44-1
sw3657B-ms98-a-0020,178.373750,178.873750,PC's,I,sd,u-44-1
sw3657B-ms98-a-0020,178.873750,179.093750,here,I,sd,u-44-1
sw3657B-ms98-a-0020,179.093750,179.193750,at,I,sd,u-44-1
sw3657B-ms98-a-0020,179.193750,179.415125,w[ork]-,I,sd,u-44-1
sw3657B-ms98-a-0020,179.415125,179.613750,at,I,sd,u-44-1
sw3657B-ms98-a-0020,179.613750,180.045625,home,I,sd,u-44-1
sw3657B-ms98-a-0021,180.582625,180.954125,and,B,%,u-46-1
sw3657B-ms98-a-0021,180.954125,181.064125,the,I,%,u-46-1
sw3657B-ms98-a-0021,181.064125,181.248500,a,B,sd,u-46-2
sw3657B-ms98-a-0021,181.248500,181.604125,lot,I,sd,u-46-2
sw3657B-ms98-a-0021,181.604125,181.694125,of,I,sd,u-46-2
sw3657B-ms98-a-0021,181.694125,181.959875,the,I,sd,u-46-2
sw3657B-ms98-a-0021,181.959875,182.365375,the,I,sd,u-46-2
sw3657B-ms98-a-0021,182.365375,182.470750,the,I,sd,u-46-2
sw3657B-ms98-a-0021,182.470750,182.666875,new,I,sd,u-46-2
sw3657B-ms98-a-0021,182.666875,183.044125,mama,I,sd,u-46-2
sw3657B-ms98-a-0021,183.044125,183.414125,we're,I,sd,u-46-2
sw3657B-ms98-a-0021,183.414125,183.584875,uh,I,sd,u-46-2
sw3657B-ms98-a-0021,184.187500,184.334125,i've,B,sd,u-46-3
sw3657B-ms98-a-0021,184.334125,184.564125,got,I,sd,u-46-3
sw3657B-ms98-a-0021,184.564125,185.114125,Aldus,I,sd,u-46-3
sw3657B-ms98-a-0021,185.114125,185.504125,and,I,sd,u-46-3
sw3657B-ms98-a-0021,185.504125,185.714875,uh,I,sd,u-46-3
sw3657B-ms98-a-0021,185.974000,187.024125,Micrographics,I,sd,u-46-3
sw3657B-ms98-a-0021,187.024125,187.284125,on,I,sd,u-46-3
sw3657B-ms98-a-0021,187.284125,187.534125,it,I,sd,u-46-3
sw3657B-ms98-a-0021,187.534125,187.714125,as,I,sd,u-46-3
sw3657B-ms98-a-0021,187.714125,188.024125,far,I,sd,u-46-3
sw3657B-ms98-a-0021,188.024125,188.254125,as,I,sd,u-46-3
sw3657B-ms98-a-0021,188.254125,188.543875,uh,I,sd,u-46-3
sw3657B-ms98-a-0021,189.067375,189.414125,technical,I,sd,u-46-3
sw3657B-ms98-a-0021,189.414125,190.024125,publishing,I,sd,u-46-3
sw3657B-ms98-a-0021,190.024125,190.154125,and,B,sd,u-46-4
sw3657B-ms98-a-0021,190.154125,190.264125,we,I,sd,u-46-4
sw3657B-ms98-a-0021,190.264125,190.554125,do,I,sd,u-46-4
sw3657B-ms98-a-0021,190.554125,190.674125,a,I,sd,u-46-4
sw3657B-ms98-a-0021,190.674125,190.734125,a,I,sd,u-46-4
sw3657B-ms98-a-0021,191.088125,191.274125,quite,I,sd,u-46-4
sw3657B-ms98-a-0021,191.274125,191.304125,a,I,sd,u-46-4
sw3657B-ms98-a-0021,191.304125,191.454125,bit,I,sd,u-46-4
sw3657B-ms98-a-0021,191.454125,191.514125,of,I,sd,u-46-4
sw3657B-ms98-a-0021,191.514125,191.854125,church,I,sd,u-46-4
sw3657B-ms98-a-0021,191.854125,192.104125,work,I,sd,u-46-4
sw3657B-ms98-a-0021,192.104125,192.254125,with,I,sd,u-46-4
sw3657B-ms98-a-0021,192.254125,192.738375,ours,I,sd,u-46-4
sw3657B-ms98-a-0022,193.438625,193.875625,and,B,%,u-48-1
sw3657B-ms98-a-0022,193.875625,194.206750,uh,I,%,u-48-1
sw3657B-ms98-a-0024,197.024125,197.349500,you,B,%,u-50-1
sw3657B-ms98-a-0024,197.349500,197.539500,know,I,%,u-50-1
sw3657B-ms98-a-0024,197.539500,197.849500,some,I,%,u-50-1
sw3657B-ms98-a-0024,197.849500,198.028625,i,B,sd,u-50-2
sw3657B-ms98-a-0024,198.028625,198.309500,i,I,sd,u-50-2
sw3657B-ms98-a-0024,198.309500,198.499500,i've,I,sd,u-50-2
sw3657B-ms98-a-0024,198.499500,198.879500,found,I,sd,u-50-2
sw3657B-ms98-a-0024,198.879500,199.179500,that,I,sd,u-50-2
sw3657B-ms98-a-0024,199.179500,199.279500,uh,I,sd,u-50-2
sw3657B-ms98-a-0024,199.279500,199.419500,the,I,sd,u-50-2
sw3657B-ms98-a-0024,199.419500,199.659500,more,I,sd,u-50-2
sw3657B-ms98-a-0024,199.659500,199.819500,we,I,sd,u-50-2
sw3657B-ms98-a-0024,199.819500,200.059500,do,I,sd,u-50-2
sw3657B-ms98-a-0024,200.059500,200.329500,with,I,sd,u-50-2
sw3657B-ms98-a-0024,200.329500,200.599500,it,I,sd,u-50-2
sw3657B-ms98-a-0024,200.599500,200.679500,uh,I,sd,u-50-2
sw3657B-ms98-a-0024,200.679500,201.309500,it,B,%,u-50-3
sw3657B-ms98-a-0024,201.309500,201.569500,seems,O,,
sw3657B-ms98-a-0024,201.569500,201.849500,the,B,sv,u-50-4
sw3657B-ms98-a-0024,201.849500,202.119500,Lord,I,sv,u-50-4
sw3657B-ms98-a-0024,202.119500,202.219500,is,I,sv,u-50-4
sw3657B-ms98-a-0024,202.219500,202.649500,pleased,I,sv,u-50-4
sw3657B-ms98-a-0024,202.649500,202.799500,that,I,sv,u-50-4
sw3657B-ms98-a-0024,202.799500,203.040250,we're,I,sv,u-50-4
sw3657B-ms98-a-0025,203.876875,204.122750,kind,I,sv,u-50-4
sw3657B-ms98-a-0025,204.122750,204.242750,of,I,sv,u-50-4
sw3657B-ms98-a-0025,204.242750,204.412750,this,B,sv,u-50-5
sw3657B-ms98-a-0025,204.412750,204.682750,is,I,sv,u-50-5
sw3657B-ms98-a-0025,204.682750,204.902750,this,I,sv,u-50-5
sw3657B-ms98-a-0025,204.902750,205.182750,is,I,sv,u-50-5
sw3657B-ms98-a-0025,205.182750,205.482750,part,I,sv,u-50-5
sw3657B-ms98-a-0025,205.482750,205.752750,of,I,sv,u-50-5
sw3657B-ms98-a-0025,205.752750,206.032750,giving,I,sv,u-50-5
sw3657B-ms98-a-0025,206.032750,206.272750,back,I,sv,u-50-5
sw3657B-ms98-a-0025,206.272750,206.342750,a,I,sv,u-50-5
sw3657B-ms98-a-0025,206.342750,206.732750,portion,I,sv,u-50-5
sw3657B-ms98-a-0025,206.732750,206.822750,of,I,sv,u-50-5
sw3657B-ms98-a-0025,206.822750,206.952750,what,I,sv,u-50-5
sw3657B-ms98-a-0025,206.952750,207.142750,he's,I,sv,u-50-5
sw3657B-ms98-a-0025,207.142750,207.412750,given,I,sv,u-50-5
