sw3315B-ms98-a-0003,1.989000,2.484000,hi,B,fp,u-2-1
sw3315B-ms98-a-0017,34.643125,34.763125,are,I,qw,u-22-1
sw3315B-ms98-a-0017,34.763125,34.883125,your,I,qw,u-22-1
sw3315B-ms98-a-0017,34.883125,35.253125,favorite,I,qw,u-22-1
sw3315B-ms98-a-0017,35.253125,35.823125,television,I,qw,u-22-1
sw3315B-ms98-a-0017,35.823125,36.186125,shows,I,qw,u-22-1
sw3315B-ms98-a-0019,46.028000,46.328125,oh,B,bh,u-24-1
sw3315B-ms98-a-0019,46.328125,46.898125,really,I,bh,u-24-1
sw3315B-ms98-a-0021,64.123250,64.353250,oh,B,sv,u-26-1
sw3315B-ms98-a-0021,64.353250,64.493250,i,I,sv,u-26-1
sw3315B-ms98-a-0021,64.493250,64.783250,love,I,sv,u-26-1
sw3315B-ms98-a-0021,64.783250,65.003250,that,I,sv,u-26-1
sw3315B-ms98-a-0021,65.093250,65.553250,show,I,sv,u-26-1
sw3315B-ms98-a-0021,66.283250,66.723250,yes,B,ny,u-28-1
sw3315B-ms98-a-0021,66.723250,66.903250,that,B,sv^e,u-28-2
sw3315B-ms98-a-0021,66.903250,67.063250,is,I,sv^e,u-28-2
sw3315B-ms98-a-0021,67.063250,67.928375,great,I,sv^e,u-28-2
sw3315B-ms98-a-0023,75.471125,75.738250,oh,B,sd,u-30-1
sw3315B-ms98-a-0023,75.909875,76.087750,i,I,sd,u-30-1
sw3315B-ms98-a-0023,76.087750,76.238500,heard,I,sd,u-30-1
sw3315B-ms98-a-0023,76.238500,76.351125,they,I,sd,u-30-1
sw3315B-ms98-a-0023,76.351125,76.631125,just,I,sd,u-30-1
sw3315B-ms98-a-0023,76.631125,77.191125,canceled,I,sd,u-30-1
sw3315B-ms98-a-0023,77.191125,77.615500,that,I,sd,u-30-1
sw3315B-ms98-a-0023,78.195500,78.351125,i,B,sd,u-32-1
sw3315B-ms98-a-0023,78.351125,78.571125,read,I,sd,u-32-1
sw3315B-ms98-a-0023,78.571125,78.661125,in,I,sd,u-32-1
sw3315B-ms98-a-0023,78.661125,79.021125,today's,I,sd,u-32-1
sw3315B-ms98-a-0023,79.021125,79.361125,paper,I,sd,u-32-1
sw3315B-ms98-a-0023,79.361125,79.501125,they,I,sd,u-32-1
sw3315B-ms98-a-0023,79.501125,79.711125,just,I,sd,u-32-1
sw3315B-ms98-a-0023,79.711125,80.241125,canceled,I,sd,u-32-1
sw3315B-ms98-a-0023,80.241125,80.491125,that,I,sd,u-32-1
sw3315B-ms98-a-0023,80.491125,81.013000,show,I,sd,u-32-1
sw3315B-ms98-a-0025,90.858875,91.179500,[laughter],O,,
sw3315B-ms98-a-0026,92.218375,92.368375,have,B,qy,u-36-1
sw3315B-ms98-a-0026,92.368375,92.551625,you,I,qy,u-36-1
sw3315B-ms98-a-0026,92.551625,92.791500,seen,I,qy,u-36-1
sw3315B-ms98-a-0026,92.791500,92.930875,the,I,qy,u-36-1
sw3315B-ms98-a-0026,92.930875,93.348375,show,I,qy,u-36-1
sw3315B-ms98-a-0026,93.348375,93.598375,it's,I,qy,u-36-1
sw3315B-ms98-a-0026,93.718375,94.018375,it's,I,qy,u-36-1
sw3315B-ms98-a-0026,94.018375,94.278375,new,I,qy,u-36-1
sw3315B-ms98-a-0026,94.278375,94.548375,this,I,qy,u-36-1
sw3315B-ms98-a-0026,94.548375,94.748375,year,I,qy,u-36-1
sw3315B-ms98-a-0026,94.748375,95.028375,called,I,qy,u-36-1
sw3315B-ms98-a-0026,95.028375,95.368375,Home,I,qy,u-36-1
sw3315B-ms98-a-0026,95.368375,95.898375,Front,I,qy,u-36-1
sw3315B-ms98-a-0028,98.084625,98.234625,oh,B,sv,u-38-1
sw3315B-ms98-a-0028,98.234625,98.724625,it's,I,sv,u-38-1
sw3315B-ms98-a-0028,98.724625,99.044625,it's,I,sv,u-38-1
sw3315B-ms98-a-0028,99.044625,99.744625,really,I,sv,u-38-1
sw3315B-ms98-a-0028,99.744625,100.114625,good,I,sv,u-38-1
sw3315B-ms98-a-0028,100.114625,100.409250,it's,B,sd,u-38-2
sw3315B-ms98-a-0028,100.500625,100.934625,um,I,sd,u-38-2
sw3315B-ms98-a-0029,101.748250,101.838250,i,I,sd,u-38-2
sw3315B-ms98-a-0029,101.838250,101.968250,think,I,sd,u-38-2
sw3315B-ms98-a-0029,101.968250,102.078250,it's,I,sd,u-38-2
sw3315B-ms98-a-0029,102.078250,102.178250,on,I,sd,u-38-2
sw3315B-ms98-a-0029,102.178250,102.355375,like,I,sd,u-38-2
sw3315B-ms98-a-0029,102.355375,102.768250,Tuesday,I,sd,u-38-2
sw3315B-ms98-a-0029,102.768250,103.228250,nights,I,sd,u-38-2
sw3315B-ms98-a-0029,103.228250,103.508250,from,I,sd,u-38-2
sw3315B-ms98-a-0029,103.698250,103.988250,ten,I,sd,u-38-2
sw3315B-ms98-a-0029,103.988250,104.088250,to,I,sd,u-38-2
sw3315B-ms98-a-0029,104.088250,104.768500,eleven,I,sd,u-38-2
sw3315B-ms98-a-0029,105.307125,105.405625,and,B,sd,u-40-1
sw3315B-ms98-a-0029,105.405625,105.619375,it's,I,sd,u-40-1
sw3315B-ms98-a-0029,105.913125,106.318250,set,I,sd,u-40-1
sw3315B-ms98-a-0029,106.318250,106.638250,in,I,sd,u-40-1
sw3315B-ms98-a-0029,106.638250,107.138250,post,I,sd,u-40-1
sw3315B-ms98-a-0029,107.138250,107.348250,World,I,sd,u-40-1
sw3315B-ms98-a-0029,107.348250,107.565000,War,I,sd,u-40-1
sw3315B-ms98-a-0029,107.565000,107.900875,Two,I,sd,u-40-1
sw3315B-ms98-a-0029,107.900875,108.468250,times,I,sd,u-40-1
sw3315B-ms98-a-0030,109.068125,109.178125,and,B,sd,u-40-2
sw3315B-ms98-a-0030,109.178125,109.348125,it's,I,sd,u-40-2
sw3315B-ms98-a-0030,109.348125,109.738125,about,I,sd,u-40-2
sw3315B-ms98-a-0030,110.158125,110.288125,how,I,sd,u-40-2
sw3315B-ms98-a-0030,110.288125,110.358125,the,I,sd,u-40-2
sw3315B-ms98-a-0030,110.358125,110.938125,servicemen,I,sd,u-40-2
sw3315B-ms98-a-0030,110.938125,111.108125,come,I,sd,u-40-2
sw3315B-ms98-a-0030,111.108125,111.348125,home,I,sd,u-40-2
sw3315B-ms98-a-0030,111.348125,111.543125,and,I,sd,u-40-2
sw3315B-ms98-a-0030,111.543125,112.288875,readjust,I,sd,u-40-2
sw3315B-ms98-a-0030,112.288875,112.718125,to,I,sd,u-40-2
sw3315B-ms98-a-0030,112.718125,113.258125,civilian,I,sd,u-40-2
sw3315B-ms98-a-0030,113.258125,113.608125,life,I,sd,u-40-2
sw3315B-ms98-a-0030,113.608125,113.868125,here,I,sd,u-40-2
sw3315B-ms98-a-0030,113.868125,114.073125,and,I,sd,u-40-2
sw3315B-ms98-a-0030,114.367000,114.468125,the,I,sd,u-40-2
sw3315B-ms98-a-0030,114.468125,114.858125,changes,I,sd,u-40-2
sw3315B-ms98-a-0030,114.858125,115.298125,everyone's,I,sd,u-40-2
sw3315B-ms98-a-0030,115.298125,115.538125,going,I,sd,u-40-2
sw3315B-ms98-a-0030,115.538125,115.668125,through,I,sd,u-40-2
sw3315B-ms98-a-0030,115.668125,115.858125,it's,B,sv,u-40-3
sw3315B-ms98-a-0030,115.858125,116.108125,really,I,sv,u-40-3
sw3315B-ms98-a-0030,116.108125,116.768125,interesting,I,sv,u-40-3
sw3315B-ms98-a-0031,117.297125,117.617125,it's,B,sv,u-42-1
sw3315B-ms98-a-0031,117.617125,117.907125,kind,I,sv,u-42-1
sw3315B-ms98-a-0031,117.907125,117.967125,of,I,sv,u-42-1
sw3315B-ms98-a-0031,117.967125,118.244625,like,I,sv,u-42-1
sw3315B-ms98-a-0031,118.568500,118.767125,a,I,sv,u-42-1
sw3315B-ms98-a-0031,118.767125,119.027125,s[oap]-,I,sv,u-42-1
sw3315B-ms98-a-0031,119.327125,119.417125,a,I,sv,u-42-1
sw3315B-ms98-a-0031,119.417125,119.877125,nighttime,I,sv,u-42-1
sw3315B-ms98-a-0031,119.877125,120.187125,soap,I,sv,u-42-1
sw3315B-ms98-a-0031,120.187125,120.477125,opera,I,sv,u-42-1
sw3315B-ms98-a-0031,120.477125,120.837125,type,I,sv,u-42-1
sw3315B-ms98-a-0031,120.837125,121.147125,thing,I,sv,u-42-1
sw3315B-ms98-a-0032,122.534000,122.694000,it,B,sv,u-44-1
sw3315B-ms98-a-0032,122.694000,122.854000,is,I,sv,u-44-1
sw3315B-ms98-a-0032,122.854000,123.094000,it's,I,sv,u-44-1
sw3315B-ms98-a-0032,123.094000,123.154000,a,I,sv,u-44-1
sw3315B-ms98-a-0032,123.154000,123.524000,good,I,sv,u-44-1
sw3315B-ms98-a-0032,123.724000,123.894000,it's,I,sv,u-44-1
sw3315B-ms98-a-0032,123.894000,124.084000,really,I,sv,u-44-1
sw3315B-ms98-a-0032,124.084000,124.364000,well,I,sv,u-44-1
sw3315B-ms98-a-0032,124.364000,124.764000,written,I,sv,u-44-1
sw3315B-ms98-a-0034,128.122625,128.617125,um,B,sd,u-46-1
sw3315B-ms98-a-0034,129.140625,129.252625,i,I,sd,u-46-1
sw3315B-ms98-a-0034,129.252625,129.442625,don't,I,sd,u-46-1
sw3315B-ms98-a-0034,129.442625,129.652625,even,I,sd,u-46-1
sw3315B-ms98-a-0034,129.652625,129.922625,know,I,sd,u-46-1
sw3315B-ms98-a-0034,129.922625,130.062625,to,I,sd,u-46-1
sw3315B-ms98-a-0034,130.062625,130.242625,tell,I,sd,u-46-1
sw3315B-ms98-a-0034,130.242625,130.392625,you,I,sd,u-46-1
sw3315B-ms98-a-0034,130.392625,130.512625,the,I,sd,u-46-1
sw3315B-ms98-a-0034,130.512625,131.110750,[laughter-truth],O,,
sw3315B-ms98-a-0036,134.742375,135.082375,um,B,sd,u-48-1
sw3315B-ms98-a-0036,135.192375,135.309500,i,I,sd,u-48-1
sw3315B-ms98-a-0036,135.309500,135.716250,prefer,I,sd,u-48-1
sw3315B-ms98-a-0036,135.716250,136.152375,Oprah,I,sd,u-48-1
sw3315B-ms98-a-0036,136.152375,136.702375,Winfrey,I,sd,u-48-1
sw3315B-ms98-a-0036,137.172375,137.292375,to,B,+,u-50-1
sw3315B-ms98-a-0036,137.292375,137.942375,Donahue,I,+,u-50-1
sw3315B-ms98-a-0036,137.942375,138.372375,[laughter],O,,
sw3315B-ms98-a-0038,140.135375,140.385375,oh,B,b,u-52-1
sw3315B-ms98-a-0040,143.778625,144.438625,oh,O,,
sw3315B-ms98-a-0042,147.237250,147.347125,i,B,sd,u-54-1
sw3315B-ms98-a-0042,147.347125,147.484625,did,I,sd,u-54-1
sw3315B-ms98-a-0042,147.484625,147.767250,watch,I,sd,u-54-1
sw3315B-ms98-a-0042,147.767250,148.097250,soap,I,sd,u-54-1
sw3315B-ms98-a-0042,148.097250,148.537250,operas,I,sd,u-54-1
sw3315B-ms98-a-0042,148.537250,148.766250,but,B,sd,u-54-2
sw3315B-ms98-a-0042,148.894375,149.083625,i,I,sd,u-54-2
sw3315B-ms98-a-0042,149.083625,149.343500,work,I,sd,u-54-2
sw3315B-ms98-a-0042,149.547250,149.957250,full-time,I,sd,u-54-2
sw3315B-ms98-a-0042,149.957250,150.177250,now,I,sd,u-54-2
sw3315B-ms98-a-0042,150.177250,150.387250,and,I,sd,u-54-2
sw3315B-ms98-a-0042,150.567250,150.847250,can't,I,sd,u-54-2
sw3315B-ms98-a-0042,150.847250,151.127250,catch,I,sd,u-54-2
sw3315B-ms98-a-0042,151.127250,151.497250,those,I,sd,u-54-2
sw3315B-ms98-a-0042,151.497250,152.091250,anymore,I,sd,u-54-2
sw3315B-ms98-a-0043,152.964250,153.294250,except,B,+,u-56-1
sw3315B-ms98-a-0043,153.294250,153.384250,when,I,+,u-56-1
sw3315B-ms98-a-0043,153.384250,153.504250,i'm,I,+,u-56-1
sw3315B-ms98-a-0043,153.504250,153.744250,home,I,+,u-56-1
sw3315B-ms98-a-0043,153.744250,154.104250,sick,I,+,u-56-1
sw3315B-ms98-a-0043,154.104250,154.204250,and,B,sd(^q),u-56-2
sw3315B-ms98-a-0043,154.204250,154.384250,now,I,sd(^q),u-56-2
sw3315B-ms98-a-0043,154.384250,154.514250,when,I,sd(^q),u-56-2
sw3315B-ms98-a-0043,154.514250,154.654250,i,I,sd(^q),u-56-2
sw3315B-ms98-a-0043,154.654250,154.954250,watch,I,sd(^q),u-56-2
sw3315B-ms98-a-0043,154.954250,155.094250,them,I,sd(^q),u-56-2
sw3315B-ms98-a-0043,155.094250,155.199500,i,I,sd(^q),u-56-2
sw3315B-ms98-a-0043,155.199500,155.414250,think,I,sd(^q),u-56-2
sw3315B-ms98-a-0043,155.604250,155.704250,why,I,sd(^q),u-56-2
sw3315B-ms98-a-0043,155.704250,155.954250,did,I,sd(^q),u-56-2
sw3315B-ms98-a-0043,155.954250,156.044250,i,I,sd(^q),u-56-2
sw3315B-ms98-a-0043,156.044250,156.314250,ever,I,sd(^q),u-56-2
sw3315B-ms98-a-0043,156.314250,156.684250,watch,I,sd(^q),u-56-2
sw3315B-ms98-a-0043,156.684250,157.014250,those,I,sd(^q),u-56-2
sw3315B-ms98-a-0044,157.787750,158.077750,they're,B,sv,u-58-1
sw3315B-ms98-a-0044,158.077750,158.577750,stupid,I,sv,u-58-1
sw3315B-ms98-a-0044,158.577750,158.987750,[laughter],O,,
sw3315B-ms98-a-0046,160.822625,160.952625,so,B,sd,u-60-1
sw3315B-ms98-a-0046,160.952625,161.082625,when,I,sd,u-60-1
sw3315B-ms98-a-0046,161.082625,161.162625,i,I,sd,u-60-1
sw3315B-ms98-a-0046,161.162625,161.342625,did,I,sd,u-60-1
sw3315B-ms98-a-0046,161.342625,161.622625,watch,I,sd,u-60-1
sw3315B-ms98-a-0046,161.622625,161.722625,them_1,I,sd,u-60-1
sw3315B-ms98-a-0046,161.722625,161.842625,i,I,sd,u-60-1
sw3315B-ms98-a-0046,161.842625,162.062625,was,I,sd,u-60-1
sw3315B-ms98-a-0046,162.062625,162.482625,addicted,I,sd,u-60-1
sw3315B-ms98-a-0046,162.482625,162.602625,to,I,sd,u-60-1
sw3315B-ms98-a-0046,162.602625,162.712625,them_1,I,sd,u-60-1
sw3315B-ms98-a-0046,162.712625,162.932625,every,I,sd,u-60-1
sw3315B-ms98-a-0046,162.932625,163.352625,day,I,sd,u-60-1
sw3315B-ms98-a-0047,164.696750,164.796750,but,B,sd,u-62-1
sw3315B-ms98-a-0047,164.796750,164.946750,not,I,sd,u-62-1
sw3315B-ms98-a-0047,164.946750,165.506750,anymore,I,sd,u-62-1
sw3315B-ms98-a-0049,172.231375,172.569000,um,O,,
sw3315B-ms98-a-0049,172.569000,172.799500,oh,B,sd,u-64-1
sw3315B-ms98-a-0049,173.161000,173.577750,um,I,sd,u-64-1
sw3315B-ms98-a-0049,173.577750,173.926500,tonight,I,sd,u-64-1
sw3315B-ms98-a-0049,173.926500,174.046250,i'm,I,sd,u-64-1
sw3315B-ms98-a-0049,174.046250,174.338375,looking,I,sd,u-64-1
sw3315B-ms98-a-0049,174.338375,174.688625,forward,I,sd,u-64-1
sw3315B-ms98-a-0049,174.688625,175.006250,to,I,sd,u-64-1
sw3315B-ms98-a-0049,175.006250,175.466250,seeing,I,sd,u-64-1
sw3315B-ms98-a-0049,175.466250,175.816250,Golden,I,sd,u-64-1
sw3315B-ms98-a-0049,175.816250,176.196250,Girls,I,sd,u-64-1
sw3315B-ms98-a-0051,178.026750,178.376750,yes,B,aa,u-66-1
sw3315B-ms98-a-0051,178.376750,178.466750,i,B,sd,u-66-2
sw3315B-ms98-a-0051,178.466750,178.686750,like,I,sd,u-66-2
sw3315B-ms98-a-0051,178.686750,178.906750,that,I,sd,u-66-2
sw3315B-ms98-a-0051,178.906750,179.316750,show,I,sd,u-66-2
sw3315B-ms98-a-0052,180.678500,180.838500,and,B,sd,u-68-1
sw3315B-ms98-a-0052,180.838500,180.988500,if,I,sd,u-68-1
sw3315B-ms98-a-0052,180.988500,181.168500,i,I,sd,u-68-1
sw3315B-ms98-a-0052,181.168500,181.418500,can,I,sd,u-68-1
sw3315B-ms98-a-0052,181.418500,181.638500,stay,I,sd,u-68-1
sw3315B-ms98-a-0052,181.638500,181.758500,up,I,sd,u-68-1
sw3315B-ms98-a-0052,181.758500,181.958500,late,I,sd,u-68-1
sw3315B-ms98-a-0052,181.958500,182.348500,enough,I,sd,u-68-1
sw3315B-ms98-a-0052,182.348500,182.588500,i,I,sd,u-68-1
sw3315B-ms98-a-0052,182.588500,182.738500,like,I,sd,u-68-1
sw3315B-ms98-a-0052,182.738500,182.838500,to,I,sd,u-68-1
sw3315B-ms98-a-0052,182.838500,183.178500,catch,I,sd,u-68-1
sw3315B-ms98-a-0052,183.178500,183.518500,Saturday,I,sd,u-68-1
sw3315B-ms98-a-0052,183.518500,183.748500,Night,I,sd,u-68-1
sw3315B-ms98-a-0052,183.748500,184.128500,Live,I,sd,u-68-1
sw3315B-ms98-a-0052,184.128500,184.318500,every,I,sd,u-68-1
sw3315B-ms98-a-0052,184.318500,184.518500,now,I,sd,u-68-1
sw3315B-ms98-a-0052,184.518500,184.648500,and,I,sd,u-68-1
sw3315B-ms98-a-0052,184.648500,184.948500,then,I,sd,u-68-1
sw3315B-ms98-a-0053,186.251875,186.501875,and,B,sd,u-70-1
sw3315B-ms98-a-0053,186.501875,186.681875,right,I,sd,u-70-1
sw3315B-ms98-a-0053,186.681875,186.881875,now,I,sd,u-70-1
sw3315B-ms98-a-0053,186.881875,187.090750,we're,I,sd,u-70-1
sw3315B-ms98-a-0053,187.090750,187.511625,watching,I,sd,u-70-1
sw3315B-ms98-a-0053,187.511625,187.703625,a,I,sd,u-70-1
sw3315B-ms98-a-0053,187.986125,188.261875,Penn,I,sd,u-70-1
sw3315B-ms98-a-0053,188.261875,188.571875,State,I,sd,u-70-1
sw3315B-ms98-a-0053,188.571875,188.951875,football,I,sd,u-70-1
sw3315B-ms98-a-0053,188.951875,189.191875,game,I,sd,u-70-1
sw3315B-ms98-a-0053,189.191875,189.401875,because,I,sd,u-70-1
sw3315B-ms98-a-0053,189.401875,189.611875,that's,I,sd,u-70-1
sw3315B-ms98-a-0053,189.611875,189.701875,where,I,sd,u-70-1
sw3315B-ms98-a-0053,189.701875,189.841875,we,I,sd,u-70-1
sw3315B-ms98-a-0053,189.841875,190.405750,live,I,sd,u-70-1
sw3315B-ms98-a-0054,191.348750,191.941250,[laughter-so],O,,
sw3315B-ms98-a-0055,193.123625,193.343625,it's,B,sv,u-74-1
sw3315B-ms98-a-0055,193.343625,193.913625,exciting,I,sv,u-74-1
sw3315B-ms98-a-0055,194.233625,194.353625,we're,B,sd,u-74-2
sw3315B-ms98-a-0055,194.353625,194.703625,winning,I,sd,u-74-2
sw3315B-ms98-a-0055,194.803625,194.943625,so,B,sv,u-74-3
sw3315B-ms98-a-0055,194.943625,195.153625,that's,I,sv,u-74-3
sw3315B-ms98-a-0055,195.153625,195.333625,really,I,sv,u-74-3
sw3315B-ms98-a-0055,195.333625,195.873625,exciting,I,sv,u-74-3
sw3315B-ms98-a-0057,202.382750,202.763625,um-hum,B,b,u-76-1
sw3315B-ms98-a-0059,208.525375,209.232625,[laughter],O,,
sw3315B-ms98-a-0061,212.852250,213.042250,yes,B,b,u-80-1
sw3315B-ms98-a-0061,213.042250,213.220750,we,B,sd,u-80-2
sw3315B-ms98-a-0061,213.220750,213.652250,watch,I,sd,u-80-2
sw3315B-ms98-a-0061,213.652250,214.302250,CNN,I,sd,u-80-2
sw3315B-ms98-a-0061,214.492250,214.562250,in,I,sd,u-80-2
sw3315B-ms98-a-0061,214.562250,214.642250,the,I,sd,u-80-2
sw3315B-ms98-a-0061,214.642250,215.052250,morning,I,sd,u-80-2
sw3315B-ms98-a-0061,215.052250,215.232250,while,I,sd,u-80-2
sw3315B-ms98-a-0061,215.232250,215.352250,we're,I,sd,u-80-2
sw3315B-ms98-a-0061,215.352250,215.652250,getting,I,sd,u-80-2
sw3315B-ms98-a-0061,215.652250,216.092250,ready,I,sd,u-80-2
sw3315B-ms98-a-0062,216.818750,217.068750,for,B,+,u-82-1
sw3315B-ms98-a-0062,217.068750,217.168750,the,I,+,u-82-1
sw3315B-ms98-a-0062,217.168750,217.538750,day,I,+,u-82-1
sw3315B-ms98-a-0062,217.538750,217.668750,and,I,+,u-82-1
sw3315B-ms98-a-0062,217.668750,217.898750,eating,I,+,u-82-1
sw3315B-ms98-a-0062,217.898750,218.678625,breakfast,I,+,u-82-1
sw3315B-ms98-a-0063,219.397375,219.547375,we'll,B,sd,u-82-2
sw3315B-ms98-a-0063,219.547375,219.907375,catch,I,sd,u-82-2
sw3315B-ms98-a-0063,219.907375,220.037375,our,I,sd,u-82-2
sw3315B-ms98-a-0063,220.037375,220.377375,news,I,sd,u-82-2
sw3315B-ms98-a-0063,220.377375,220.647375,that,I,sd,u-82-2
sw3315B-ms98-a-0063,220.647375,221.007375,way,I,sd,u-82-2
sw3315B-ms98-a-0064,221.961875,222.201875,watch,B,sd,u-82-3
sw3315B-ms98-a-0064,222.201875,222.341875,the,I,sd,u-82-3
sw3315B-ms98-a-0064,222.341875,222.581875,weather,I,sd,u-82-3
sw3315B-ms98-a-0064,222.581875,222.981875,channel,I,sd,u-82-3
sw3315B-ms98-a-0064,222.981875,223.201875,so,I,sd,u-82-3
sw3315B-ms98-a-0064,223.201875,223.431875,that,I,sd,u-82-3
sw3315B-ms98-a-0064,223.431875,223.551875,we,I,sd,u-82-3
sw3315B-ms98-a-0064,223.551875,223.711875,know,I,sd,u-82-3
sw3315B-ms98-a-0064,223.711875,223.921875,what,I,sd,u-82-3
sw3315B-ms98-a-0064,223.921875,224.131875,the,I,sd,u-82-3
sw3315B-ms98-a-0064,224.381875,224.711875,weather's,I,sd,u-82-3
sw3315B-ms98-a-0064,224.711875,224.921875,going,I,sd,u-82-3
sw3315B-ms98-a-0064,224.921875,225.061875,to,I,sd,u-82-3
sw3315B-ms98-a-0064,225.061875,225.191875,be,I,sd,u-82-3
sw3315B-ms98-a-0064,225.191875,225.631875,like,I,sd,u-82-3
sw3315B-ms98-a-0066,231.984750,232.474750,lately,B,sd,u-84-1
sw3315B-ms98-a-0066,232.474750,232.594750,i,I,sd,u-84-1
sw3315B-ms98-a-0066,232.594750,232.914750,haven't,I,sd,u-84-1
sw3315B-ms98-a-0066,232.914750,233.174750,been,I,sd,u-84-1
sw3315B-ms98-a-0066,233.174750,233.724750,catching,I,sd,u-84-1
sw3315B-ms98-a-0066,233.724750,234.014750,it,I,sd,u-84-1
sw3315B-ms98-a-0066,234.104750,234.684750,because,I,sd,u-84-1
sw3315B-ms98-a-0066,235.234750,235.354750,of,I,sd,u-84-1
sw3315B-ms98-a-0066,235.354750,235.561000,my,I,sd,u-84-1
sw3315B-ms98-a-0066,235.561000,235.866125,work,I,sd,u-84-1
sw3315B-ms98-a-0066,235.866125,236.499875,schedule,I,sd,u-84-1
sw3315B-ms98-a-0066,237.191875,237.506125,um,B,sd,u-86-1
sw3315B-ms98-a-0068,240.379625,240.519625,i,I,sd,u-86-1
sw3315B-ms98-a-0068,240.519625,240.899625,can't,I,sd,u-86-1
sw3315B-ms98-a-0068,240.899625,241.259625,remember,I,sd,u-86-1
sw3315B-ms98-a-0068,241.259625,241.369625,the,I,sd,u-86-1
sw3315B-ms98-a-0068,241.369625,241.669625,last,I,sd,u-86-1
sw3315B-ms98-a-0068,241.669625,241.839625,time,I,sd,u-86-1
sw3315B-ms98-a-0068,241.839625,242.059625,i,I,sd,u-86-1
sw3315B-ms98-a-0068,242.059625,242.359625,saw,I,sd,u-86-1
sw3315B-ms98-a-0068,242.359625,242.603125,it,I,sd,u-86-1
sw3315B-ms98-a-0068,242.960875,243.143000,it's,B,sd,u-86-2
sw3315B-ms98-a-0068,243.143000,243.289625,been,I,sd,u-86-2
sw3315B-ms98-a-0068,243.289625,243.369625,a,I,sd,u-86-2
sw3315B-ms98-a-0068,243.369625,243.879625,while,I,sd,u-86-2
sw3315B-ms98-a-0070,250.742000,251.700500,[laughter],O,,
sw3315B-ms98-a-0070,251.700500,251.787125,i,B,sd,u-88-1
sw3315B-ms98-a-0070,251.787125,251.930500,don't,I,sd,u-88-1
sw3315B-ms98-a-0070,251.930500,252.110500,know,I,sd,u-88-1
sw3315B-ms98-a-0070,252.110500,252.490500,sometimes,B,sd,u-88-2
sw3315B-ms98-a-0070,252.490500,252.600500,they,I,sd,u-88-2
sw3315B-ms98-a-0070,252.600500,252.840500,come,I,sd,u-88-2
sw3315B-ms98-a-0070,252.840500,253.040500,on,I,sd,u-88-2
sw3315B-ms98-a-0070,253.040500,253.300500,and,I,sd,u-88-2
sw3315B-ms98-a-0070,253.920500,254.100500,and,I,sd,u-88-2
sw3315B-ms98-a-0070,254.100500,254.550500,say,I,sd,u-88-2
sw3315B-ms98-a-0071,255.625375,255.745375,well,B,sd,u-90-1
sw3315B-ms98-a-0071,255.745375,256.125375,today,I,sd,u-90-1
sw3315B-ms98-a-0071,256.125375,256.345375,on,I,sd,u-90-1
sw3315B-ms98-a-0071,256.345375,257.255375,CNN,I,sd,u-90-1
sw3315B-ms98-a-0071,257.255375,257.475375,they,I,sd,u-90-1
sw3315B-ms98-a-0071,257.475375,257.795375,were,I,sd,u-90-1
sw3315B-ms98-a-0071,258.145375,258.575375,talking,I,sd,u-90-1
sw3315B-ms98-a-0071,258.575375,259.045375,about,I,sd,u-90-1
