sw4055B-ms98-a-0003,2.401375,2.832000,yes,B,ny,u-2-1
sw4055B-ms98-a-0008,18.300125,18.380125,i,I,sv,u-8-1
sw4055B-ms98-a-0008,18.380125,18.690125,camp,I,sv,u-8-1
sw4055B-ms98-a-0008,18.690125,18.860125,quite,I,sv,u-8-1
sw4055B-ms98-a-0008,18.860125,18.900125,a,I,sv,u-8-1
sw4055B-ms98-a-0008,18.900125,19.160125,bit,I,sv,u-8-1
sw4055B-ms98-a-0009,20.550625,20.986500,[vocalized-noise],O,,
sw4055B-ms98-a-0011,29.767625,30.157625,well,B,sd,u-10-1
sw4055B-ms98-a-0011,30.157625,30.477625,uh,I,sd,u-10-1
sw4055B-ms98-a-0011,30.477625,30.817625,we,I,sd,u-10-1
sw4055B-ms98-a-0011,30.997625,31.127625,we,I,sd,u-10-1
sw4055B-ms98-a-0011,31.127625,31.337625,do,I,sd,u-10-1
sw4055B-ms98-a-0011,31.337625,31.377625,a,I,sd,u-10-1
sw4055B-ms98-a-0011,31.377625,31.567625,lot,I,sd,u-10-1
sw4055B-ms98-a-0011,31.567625,31.657625,of,I,sd,u-10-1
sw4055B-ms98-a-0011,31.657625,32.217625,canoeing,I,sd,u-10-1
sw4055B-ms98-a-0011,32.217625,32.397625,when,I,sd,u-10-1
sw4055B-ms98-a-0011,32.397625,32.467625,we,I,sd,u-10-1
sw4055B-ms98-a-0011,32.467625,32.637625,go,I,sd,u-10-1
sw4055B-ms98-a-0011,32.637625,33.237625,camping,I,sd,u-10-1
sw4055B-ms98-a-0012,33.933500,34.233500,and,B,sd,u-12-1
sw4055B-ms98-a-0012,34.233500,34.483500,we,I,sd,u-12-1
sw4055B-ms98-a-0012,34.483500,34.897250,uh,I,sd,u-12-1
sw4055B-ms98-a-0012,34.897250,35.051750,we,I,sd,u-12-1
sw4055B-ms98-a-0012,35.051750,35.653500,also,I,sd,u-12-1
sw4055B-ms98-a-0012,35.653500,35.813500,uh,I,sd,u-12-1
sw4055B-ms98-a-0012,35.813500,36.243500,carry,I,sd,u-12-1
sw4055B-ms98-a-0012,36.243500,36.393500,all,I,sd,u-12-1
sw4055B-ms98-a-0012,36.393500,36.513500,our,I,sd,u-12-1
sw4055B-ms98-a-0012,36.513500,36.990375,equipment,I,sd,u-12-1
sw4055B-ms98-a-0012,36.990375,37.225250,with,I,sd,u-12-1
sw4055B-ms98-a-0012,37.225250,37.483500,us,I,sd,u-12-1
sw4055B-ms98-a-0013,38.406750,38.706750,and,B,sd,u-14-1
sw4055B-ms98-a-0013,38.706750,38.916750,so,I,sd,u-14-1
sw4055B-ms98-a-0013,38.916750,39.056750,we,I,sd,u-14-1
sw4055B-ms98-a-0013,39.056750,39.336750,canoe,I,sd,u-14-1
sw4055B-ms98-a-0013,39.336750,39.556750,down,I,sd,u-14-1
sw4055B-ms98-a-0013,39.556750,39.626750,the,I,sd,u-14-1
sw4055B-ms98-a-0013,39.626750,40.026750,river,I,sd,u-14-1
sw4055B-ms98-a-0013,40.026750,40.116750,and,I,sd,u-14-1
sw4055B-ms98-a-0013,40.116750,40.316750,then,I,sd,u-14-1
sw4055B-ms98-a-0013,40.316750,40.696750,sleep,B,+,u-16-1
sw4055B-ms98-a-0013,40.696750,40.886750,on,I,+,u-16-1
sw4055B-ms98-a-0013,40.886750,40.976750,the,I,+,u-16-1
sw4055B-ms98-a-0013,40.976750,41.417500,river,I,+,u-16-1
sw4055B-ms98-a-0013,41.997500,42.186750,on,I,+,u-16-1
sw4055B-ms98-a-0013,42.186750,42.396750,one,I,+,u-16-1
sw4055B-ms98-a-0013,42.396750,42.571125,of,I,+,u-16-1
sw4055B-ms98-a-0013,42.571125,42.749125,the,I,+,u-16-1
sw4055B-ms98-a-0013,42.749125,43.099750,uh,I,+,u-16-1
sw4055B-ms98-a-0013,43.630875,44.026750,sand,I,+,u-16-1
sw4055B-ms98-a-0013,44.026750,44.426750,bars,I,+,u-16-1
sw4055B-ms98-a-0013,44.426750,44.556750,and,I,+,u-16-1
sw4055B-ms98-a-0013,44.556750,44.726750,then,I,+,u-16-1
sw4055B-ms98-a-0013,44.726750,44.876750,get,B,+,u-18-1
sw4055B-ms98-a-0013,44.876750,45.026750,up,I,+,u-18-1
sw4055B-ms98-a-0013,45.026750,45.086750,the,I,+,u-18-1
sw4055B-ms98-a-0013,45.086750,45.356750,next,I,+,u-18-1
sw4055B-ms98-a-0013,45.356750,45.716750,morning,I,+,u-18-1
sw4055B-ms98-a-0013,45.716750,45.956750,cook,I,+,u-18-1
sw4055B-ms98-a-0013,45.956750,46.066750,our,I,+,u-18-1
sw4055B-ms98-a-0013,46.066750,46.616750,breakfast,I,+,u-18-1
sw4055B-ms98-a-0013,46.616750,46.716750,and,I,+,u-18-1
sw4055B-ms98-a-0013,46.716750,46.826750,go,I,+,u-18-1
sw4055B-ms98-a-0013,46.826750,47.026750,down,I,+,u-18-1
sw4055B-ms98-a-0013,47.026750,47.106750,the,I,+,u-18-1
sw4055B-ms98-a-0013,47.106750,47.386750,river,I,+,u-18-1
sw4055B-ms98-a-0013,47.386750,47.716750,again,I,+,u-18-1
sw4055B-ms98-a-0015,50.963125,51.866375,[laughter],O,,
sw4055B-ms98-a-0016,52.225125,52.355125,how,B,qo,u-20-1
sw4055B-ms98-a-0016,52.355125,52.555125,about_1,I,qo,u-20-1
sw4055B-ms98-a-0016,52.555125,53.025125,yourself,I,qo,u-20-1
sw4055B-ms98-a-0018,85.338750,85.438750,-[w]ell,O,,
sw4055B-ms98-a-0018,85.438750,85.688750,that's,B,ba,u-22-1
sw4055B-ms98-a-0018,85.688750,86.068750,good,I,ba,u-22-1
sw4055B-ms98-a-0020,96.074000,96.474000,um-hum,B,b,u-24-1
sw4055B-ms98-a-0022,108.517750,108.847750,great,B,ba,u-26-1
sw4055B-ms98-a-0024,112.097750,112.421125,what,B,qw,u-28-1
sw4055B-ms98-a-0024,112.421125,112.728750,uh,I,qw,u-28-1
sw4055B-ms98-a-0024,112.728750,112.858750,what,I,qw,u-28-1
sw4055B-ms98-a-0024,112.858750,113.048750,kind,I,qw,u-28-1
sw4055B-ms98-a-0024,113.048750,113.108750,of,I,qw,u-28-1
sw4055B-ms98-a-0024,113.108750,113.478750,camping,I,qw,u-28-1
sw4055B-ms98-a-0024,113.478750,113.588750,do,I,qw,u-28-1
sw4055B-ms98-a-0024,113.588750,113.728750,they,I,qw,u-28-1
sw4055B-ms98-a-0024,113.728750,113.998750,like,I,qw,u-28-1
sw4055B-ms98-a-0024,113.998750,114.338750,best,I,qw,u-28-1
sw4055B-ms98-a-0024,114.338750,114.448750,do,B,qy,u-28-2
sw4055B-ms98-a-0024,114.448750,114.578750,they,I,qy,u-28-2
sw4055B-ms98-a-0024,114.578750,114.838750,like,I,qy,u-28-2
sw4055B-ms98-a-0024,114.838750,114.928750,it,I,qy,u-28-2
sw4055B-ms98-a-0024,114.928750,115.048750,where,I,qy,u-28-2
sw4055B-ms98-a-0024,115.048750,115.228750,they,I,qy,u-28-2
sw4055B-ms98-a-0024,115.228750,115.438750,have,I,qy,u-28-2
sw4055B-ms98-a-0024,115.438750,115.978750,tents,I,qy,u-28-2
sw4055B-ms98-a-0024,115.978750,116.348750,and,B,qy,u-28-3
sw4055B-ms98-a-0024,117.059500,117.394750,uh,I,qy,u-28-3
sw4055B-ms98-a-0024,117.394750,117.538750,do,I,qy,u-28-3
sw4055B-ms98-a-0024,117.538750,117.658750,they,I,qy,u-28-3
sw4055B-ms98-a-0024,117.658750,117.918750,cook,I,qy,u-28-3
sw4055B-ms98-a-0024,117.918750,118.108750,on,I,qy,u-28-3
sw4055B-ms98-a-0024,118.108750,118.826250,stoves,I,qy,u-28-3
sw4055B-ms98-a-0026,129.504250,129.899875,um-hum,B,b,u-30-1
sw4055B-ms98-a-0028,143.337250,143.660125,uh-huh,O,,
sw4055B-ms98-a-0028,143.898625,143.992750,o[f]-,O,,
sw4055B-ms98-a-0028,143.992750,144.177250,course,B,qy^d,u-30-2
sw4055B-ms98-a-0028,144.177250,144.277250,i,I,qy^d,u-30-2
sw4055B-ms98-a-0028,144.277250,144.667250,imagine,I,qy^d,u-30-2
sw4055B-ms98-a-0028,144.667250,144.777250,it,I,qy^d,u-30-2
sw4055B-ms98-a-0028,144.777250,144.967250,gets,I,qy^d,u-30-2
sw4055B-ms98-a-0028,144.967250,145.407250,cold,I,qy^d,u-30-2
sw4055B-ms98-a-0028,145.407250,145.547250,in,I,qy^d,u-30-2
sw4055B-ms98-a-0028,145.547250,145.877250,parts,I,qy^d,u-30-2
sw4055B-ms98-a-0028,145.877250,145.957250,of,I,qy^d,u-30-2
sw4055B-ms98-a-0028,145.957250,146.437125,Utah,I,qy^d,u-30-2
sw4055B-ms98-a-0029,147.288625,147.358625,it,B,sd,u-32-1
sw4055B-ms98-a-0029,147.358625,147.608625,doesn't,I,sd,u-32-1
sw4055B-ms98-a-0029,147.608625,147.748625,get,I,sd,u-32-1
sw4055B-ms98-a-0029,147.748625,147.968625,very,I,sd,u-32-1
sw4055B-ms98-a-0029,147.968625,148.288625,cold,I,sd,u-32-1
sw4055B-ms98-a-0029,148.288625,148.368625,in,I,sd,u-32-1
sw4055B-ms98-a-0029,148.368625,148.718625,Texas,I,sd,u-32-1
sw4055B-ms98-a-0030,150.125500,150.365500,so,B,sd,u-34-1
sw4055B-ms98-a-0030,150.365500,150.585500,lots,I,sd,u-34-1
sw4055B-ms98-a-0030,150.585500,150.645500,of,I,sd,u-34-1
sw4055B-ms98-a-0030,150.645500,150.965500,times,I,sd,u-34-1
sw4055B-ms98-a-0030,150.965500,151.055500,we,I,sd,u-34-1
sw4055B-ms98-a-0030,151.055500,151.245500,don't,I,sd,u-34-1
sw4055B-ms98-a-0030,151.245500,151.365500,even,I,sd,u-34-1
sw4055B-ms98-a-0030,151.365500,151.575500,take,I,sd,u-34-1
sw4055B-ms98-a-0030,151.575500,152.065750,tents,I,sd,u-34-1
sw4055B-ms98-a-0031,153.033875,153.133875,we,B,sd,u-36-1
sw4055B-ms98-a-0031,153.133875,153.363875,just,I,sd,u-36-1
sw4055B-ms98-a-0031,153.363875,153.613875,use,I,sd,u-36-1
sw4055B-ms98-a-0031,153.613875,153.923875,trail,I,sd,u-36-1
sw4055B-ms98-a-0031,153.923875,154.393875,tarps,I,sd,u-36-1
sw4055B-ms98-a-0033,157.389000,157.749000,uh,B,sd,u-38-1
sw4055B-ms98-a-0033,157.749000,157.989000,it's,I,sd,u-38-1
sw4055B-ms98-a-0033,157.989000,158.269000,just,I,sd,u-38-1
sw4055B-ms98-a-0033,158.269000,158.329000,a,I,sd,u-38-1
sw4055B-ms98-a-0033,158.329000,158.529000,piece,I,sd,u-38-1
sw4055B-ms98-a-0033,158.529000,158.589000,of,I,sd,u-38-1
sw4055B-ms98-a-0033,158.589000,159.129000,material,I,sd,u-38-1
sw4055B-ms98-a-0033,159.129000,159.309000,that,I,sd,u-38-1
sw4055B-ms98-a-0033,159.309000,159.759000,has,I,sd,u-38-1
sw4055B-ms98-a-0033,159.759000,160.161625,uh,I,sd,u-38-1
sw4055B-ms98-a-0033,160.463000,160.629000,that,I,sd,u-38-1
sw4055B-ms98-a-0033,160.629000,160.909000,has,I,sd,u-38-1
sw4055B-ms98-a-0033,160.909000,160.969000,a,I,sd,u-38-1
sw4055B-ms98-a-0033,160.969000,161.219000,lot,I,sd,u-38-1
sw4055B-ms98-a-0033,161.219000,161.419000,of,I,sd,u-38-1
sw4055B-ms98-a-0034,162.446375,162.742750,uh,I,sd,u-38-1
sw4055B-ms98-a-0034,162.915250,163.336375,places,I,sd,u-38-1
sw4055B-ms98-a-0034,163.336375,163.496375,where,I,sd,u-38-1
sw4055B-ms98-a-0034,163.496375,163.596375,you,I,sd,u-38-1
sw4055B-ms98-a-0034,163.596375,163.786375,can,I,sd,u-38-1
sw4055B-ms98-a-0034,163.786375,164.076375,tie,I,sd,u-38-1
sw4055B-ms98-a-0034,164.076375,164.306375,off,I,sd,u-38-1
sw4055B-ms98-a-0034,164.306375,164.476375,to,I,sd,u-38-1
sw4055B-ms98-a-0034,164.476375,164.686375,it,I,sd,u-38-1
sw4055B-ms98-a-0034,164.686375,164.786375,and,B,+,u-40-1
sw4055B-ms98-a-0034,164.786375,164.996375,make,I,+,u-40-1
sw4055B-ms98-a-0034,164.996375,165.076375,it,I,+,u-40-1
sw4055B-ms98-a-0034,165.076375,165.406375,into,I,+,u-40-1
sw4055B-ms98-a-0034,165.406375,165.546375,a,I,+,u-40-1
sw4055B-ms98-a-0034,165.546375,165.956375,tent,I,+,u-40-1
sw4055B-ms98-a-0035,166.746875,167.126875,uh,B,+,u-42-1
sw4055B-ms98-a-0035,167.236875,167.550250,like,I,+,u-42-1
sw4055B-ms98-a-0035,167.550250,167.810125,a,I,+,u-42-1
sw4055B-ms98-a-0035,168.343125,168.677375,uh,I,+,u-42-1
sw4055B-ms98-a-0035,169.216875,169.326875,they're,B,sd,u-42-2
sw4055B-ms98-a-0035,169.326875,169.586875,very,I,sd,u-42-2
sw4055B-ms98-a-0035,169.586875,169.886875,light,I,sd,u-42-2
sw4055B-ms98-a-0035,169.886875,170.196875,weight,I,sd,u-42-2
sw4055B-ms98-a-0035,170.196875,170.536875,and,B,sd,u-42-3
sw4055B-ms98-a-0035,170.536875,170.646875,we,I,sd,u-42-3
sw4055B-ms98-a-0035,170.646875,170.896875,use,I,sd,u-42-3
sw4055B-ms98-a-0035,170.896875,170.996875,them_1,I,sd,u-42-3
sw4055B-ms98-a-0035,170.996875,171.116875,when,I,sd,u-42-3
sw4055B-ms98-a-0035,171.116875,171.226875,we,I,sd,u-42-3
sw4055B-ms98-a-0035,171.226875,171.386875,go,I,sd,u-42-3
sw4055B-ms98-a-0035,171.386875,172.236875,backpacking,I,sd,u-42-3
sw4055B-ms98-a-0036,173.091875,173.301875,so,B,sd,u-42-4
sw4055B-ms98-a-0036,173.301875,173.451875,we,I,sd,u-42-4
sw4055B-ms98-a-0036,173.451875,173.551875,go,I,sd,u-42-4
sw4055B-ms98-a-0036,173.551875,174.321875,backpacking,I,sd,u-42-4
sw4055B-ms98-a-0036,174.321875,174.731875,fifteen,I,sd,u-42-4
sw4055B-ms98-a-0036,174.731875,174.791875,or,I,sd,u-42-4
sw4055B-ms98-a-0036,174.791875,175.101875,twenty,I,sd,u-42-4
sw4055B-ms98-a-0036,175.101875,175.621875,miles,I,sd,u-42-4
sw4055B-ms98-a-0036,175.621875,175.940875,then,I,sd,u-42-4
sw4055B-ms98-a-0036,176.686625,176.901875,uh,I,sd,u-42-4
sw4055B-ms98-a-0036,176.901875,177.031875,they're,B,sd,u-42-5
sw4055B-ms98-a-0036,177.031875,177.231875,not,I,sd,u-42-5
sw4055B-ms98-a-0036,177.231875,177.461875,very,I,sd,u-42-5
sw4055B-ms98-a-0036,177.461875,177.801875,heavy,I,sd,u-42-5
sw4055B-ms98-a-0036,177.801875,178.101875,see,I,sd,u-42-5
sw4055B-ms98-a-0036,178.101875,178.261875,so,B,sd,u-44-1
sw4055B-ms98-a-0036,178.261875,178.361875,you,I,sd,u-44-1
sw4055B-ms98-a-0036,178.361875,178.691875,carry,I,sd,u-44-1
sw4055B-ms98-a-0036,178.691875,178.821875,them_1,I,sd,u-44-1
sw4055B-ms98-a-0036,178.821875,179.001875,with,I,sd,u-44-1
sw4055B-ms98-a-0036,179.001875,179.171875,you,I,sd,u-44-1
sw4055B-ms98-a-0036,179.171875,179.421875,and,B,sd,u-44-2
sw4055B-ms98-a-0037,180.210125,180.339500,they'll,B,+,u-46-1
sw4055B-ms98-a-0037,180.339500,180.565750,keep,I,+,u-46-1
sw4055B-ms98-a-0037,180.565750,180.655750,you,I,+,u-46-1
sw4055B-ms98-a-0037,180.655750,181.075750,dry,I,+,u-46-1
sw4055B-ms98-a-0037,181.075750,181.315750,or,I,+,u-46-1
sw4055B-ms98-a-0037,181.485750,181.851750,whatever,I,+,u-46-1
sw4055B-ms98-a-0039,201.297000,201.697000,um-hum,B,b,u-48-1
sw4055B-ms98-a-0041,214.049500,214.129500,ye[s]-,O,,
sw4055B-ms98-a-0041,214.129500,214.469500,yes,B,ny,u-50-1
sw4055B-ms98-a-0041,214.469500,214.569500,in,B,sd^e,u-50-2
sw4055B-ms98-a-0041,214.569500,214.979500,fact,I,sd^e,u-50-2
sw4055B-ms98-a-0041,214.979500,215.358375,uh,I,sd^e,u-50-2
sw4055B-ms98-a-0041,215.671000,216.049500,um,I,sd^e,u-50-2
sw4055B-ms98-a-0041,216.049500,216.369500,last,I,sd^e,u-50-2
sw4055B-ms98-a-0041,216.369500,216.619500,month,I,sd^e,u-50-2
sw4055B-ms98-a-0041,216.619500,216.789500,we,I,sd^e,u-50-2
sw4055B-ms98-a-0041,216.789500,216.989500,went,I,sd^e,u-50-2
sw4055B-ms98-a-0041,216.989500,217.559500,camping,I,sd^e,u-50-2
sw4055B-ms98-a-0041,217.559500,217.649500,we,B,sd,u-50-3
sw4055B-ms98-a-0041,217.649500,217.929500,saw,I,sd,u-50-3
sw4055B-ms98-a-0041,217.929500,217.959500,a,I,sd,u-50-3
sw4055B-ms98-a-0041,217.959500,218.159500,lot,I,sd,u-50-3
sw4055B-ms98-a-0041,218.159500,218.259500,of,I,sd,u-50-3
sw4055B-ms98-a-0041,218.259500,218.669500,deer,I,sd,u-50-3
sw4055B-ms98-a-0042,219.681625,219.935375,uh,B,+,u-52-1
sw4055B-ms98-a-0042,219.935375,220.108125,in,I,+,u-52-1
sw4055B-ms98-a-0042,220.108125,220.171625,the,I,+,u-52-1
sw4055B-ms98-a-0042,220.171625,220.661625,morning,I,+,u-52-1
sw4055B-ms98-a-0042,220.661625,220.781625,and,I,+,u-52-1
sw4055B-ms98-a-0042,220.781625,220.881625,in,I,+,u-52-1
sw4055B-ms98-a-0042,220.881625,220.941625,the,I,+,u-52-1
sw4055B-ms98-a-0042,220.941625,221.651625,afternoon,I,+,u-52-1
sw4055B-ms98-a-0042,221.651625,221.901625,just,B,+,u-54-1
sw4055B-ms98-a-0042,221.901625,222.241625,deer,I,+,u-54-1
sw4055B-ms98-a-0042,222.241625,222.791625,everywhere,I,+,u-54-1
sw4055B-ms98-a-0043,223.689375,223.924500,uh,B,b,u-56-1
sw4055B-ms98-a-0043,223.924500,224.264750,[laughter],O,,
sw4055B-ms98-a-0043,224.826000,225.249375,so,B,sd,u-56-2
sw4055B-ms98-a-0043,225.249375,225.409375,uh,I,sd,u-56-2
sw4055B-ms98-a-0043,225.409375,225.689375,but,I,sd,u-56-2
sw4055B-ms98-a-0043,225.829375,226.129375,it,I,sd,u-56-2
sw4055B-ms98-a-0043,226.129375,227.179375,[vocalized-noise],I,sd,u-56-2
sw4055B-ms98-a-0043,227.179375,227.489375,even,I,sd,u-56-2
sw4055B-ms98-a-0043,227.489375,227.889375,though,I,sd,u-56-2
sw4055B-ms98-a-0043,227.889375,228.039375,uh,I,sd,u-56-2
sw4055B-ms98-a-0043,228.039375,228.209375,it,I,sd,u-56-2
sw4055B-ms98-a-0043,228.209375,228.489375,wasn't,I,sd,u-56-2
sw4055B-ms98-a-0043,228.489375,228.759375,hunting,I,sd,u-56-2
sw4055B-ms98-a-0043,228.759375,229.199375,season,I,sd,u-56-2
sw4055B-ms98-a-0043,229.869375,230.119375,and,B,sd,u-56-3
sw4055B-ms98-a-0043,230.119375,230.209375,we,I,sd,u-56-3
sw4055B-ms98-a-0043,230.209375,230.339375,were,I,sd,u-56-3
sw4055B-ms98-a-0043,230.339375,230.519375,with,I,sd,u-56-3
sw4055B-ms98-a-0043,230.519375,230.699375,Boy,I,sd,u-56-3
sw4055B-ms98-a-0043,230.699375,231.119375,Scouts,I,sd,u-56-3
sw4055B-ms98-a-0043,231.119375,231.279375,so,B,sd,u-56-4
sw4055B-ms98-a-0043,231.279375,231.399375,of,B,+,u-58-1
sw4055B-ms98-a-0043,231.479375,231.749375,course,I,+,u-58-1
sw4055B-ms98-a-0043,231.749375,231.849375,we,I,+,u-58-1
sw4055B-ms98-a-0043,231.849375,232.179375,don't,I,+,u-58-1
sw4055B-ms98-a-0043,232.179375,232.339375,uh,I,+,u-58-1
sw4055B-ms98-a-0043,232.339375,232.599375,want,I,+,u-58-1
sw4055B-ms98-a-0043,232.599375,232.659375,to,I,+,u-58-1
sw4055B-ms98-a-0043,232.659375,232.909375,go,I,+,u-58-1
sw4055B-ms98-a-0043,232.909375,233.229375,hunting,I,+,u-58-1
sw4055B-ms98-a-0044,234.403750,234.543750,but,B,sd,u-60-1
sw4055B-ms98-a-0044,234.543750,234.633750,we,I,sd,u-60-1
sw4055B-ms98-a-0044,234.633750,234.793750,got,I,sd,u-60-1
sw4055B-ms98-a-0044,234.793750,234.853750,to,I,sd,u-60-1
sw4055B-ms98-a-0044,234.853750,235.033750,see,I,sd,u-60-1
sw4055B-ms98-a-0044,235.033750,235.083750,a,I,sd,u-60-1
sw4055B-ms98-a-0044,235.083750,235.303750,lot,I,sd,u-60-1
sw4055B-ms98-a-0044,235.303750,235.373750,of,I,sd,u-60-1
sw4055B-ms98-a-0044,235.373750,235.800375,deer,I,sd,u-60-1
sw4055B-ms98-a-0045,236.516250,236.747500,um,B,+,u-62-1
sw4055B-ms98-a-0045,236.747500,237.003500,out,I,+,u-62-1
sw4055B-ms98-a-0045,237.003500,237.056250,and,I,+,u-62-1
sw4055B-ms98-a-0045,237.056250,237.476250,about,I,+,u-62-1
sw4055B-ms98-a-0045,237.476250,237.716250,and,B,%,u-62-2
sw4055B-ms98-a-0045,237.716250,238.024125,there's,I,%,u-62-2
sw4055B-ms98-a-0045,238.743500,238.916250,of,B,sd,u-62-3
sw4055B-ms98-a-0045,238.916250,239.176250,course,I,sd,u-62-3
sw4055B-ms98-a-0045,239.176250,239.246250,we,I,sd,u-62-3
sw4055B-ms98-a-0045,239.246250,239.426250,see,I,sd,u-62-3
sw4055B-ms98-a-0045,239.426250,239.896250,smaller,I,sd,u-62-3
sw4055B-ms98-a-0045,239.896250,240.316250,animals,I,sd,u-62-3
sw4055B-ms98-a-0045,240.316250,240.476250,all,I,sd,u-62-3
sw4055B-ms98-a-0045,240.476250,240.546250,the,I,sd,u-62-3
sw4055B-ms98-a-0045,240.546250,241.046250,time,I,sd,u-62-3
sw4055B-ms98-a-0045,241.046250,241.256250,and,B,sd,u-62-4
sw4055B-ms98-a-0045,242.006375,242.228625,uh,I,sd,u-62-4
sw4055B-ms98-a-0045,242.228625,242.466250,one,I,sd,u-62-4
sw4055B-ms98-a-0045,242.466250,242.796250,thing,I,sd,u-62-4
sw4055B-ms98-a-0045,242.796250,242.943250,that,I,sd,u-62-4
sw4055B-ms98-a-0045,242.943250,243.191750,is,I,sd,u-62-4
sw4055B-ms98-a-0045,243.191750,243.536250,a,I,sd,u-62-4
sw4055B-ms98-a-0045,243.536250,243.836250,big,I,sd,u-62-4
sw4055B-ms98-a-0045,243.836250,244.366250,concern,I,sd,u-62-4
sw4055B-ms98-a-0045,244.366250,244.496250,in,I,sd,u-62-4
sw4055B-ms98-a-0045,244.496250,244.556250,the,I,sd,u-62-4
sw4055B-ms98-a-0045,244.556250,245.066250,evening,I,sd,u-62-4
sw4055B-ms98-a-0045,245.066250,245.186250,at,I,sd,u-62-4
sw4055B-ms98-a-0045,245.186250,245.636250,night,I,sd,u-62-4
sw4055B-ms98-a-0045,245.636250,245.985125,uh,I,sd,u-62-4
sw4055B-ms98-a-0045,246.892875,247.246250,is,I,sd,u-62-4
sw4055B-ms98-a-0045,247.246250,247.386250,uh,I,sd,u-62-4
sw4055B-ms98-a-0045,247.386250,247.636250,make,I,sd,u-62-4
sw4055B-ms98-a-0045,247.636250,247.936250,sure,I,sd,u-62-4
sw4055B-ms98-a-0045,247.936250,248.056250,that,I,sd,u-62-4
sw4055B-ms98-a-0045,248.056250,248.236250,all,I,sd,u-62-4
sw4055B-ms98-a-0045,248.236250,248.296250,the,I,sd,u-62-4
sw4055B-ms98-a-0045,248.296250,248.606250,food's,I,sd,u-62-4
sw4055B-ms98-a-0045,248.606250,248.786250,put,I,sd,u-62-4
sw4055B-ms98-a-0045,248.786250,249.156250,away,I,sd,u-62-4
sw4055B-ms98-a-0045,249.156250,249.306250,and,I,sd,u-62-4
sw4055B-ms98-a-0045,249.306250,249.476250,so,I,sd,u-62-4
sw4055B-ms98-a-0045,249.476250,249.836250,forth,I,sd,u-62-4
sw4055B-ms98-a-0046,250.434125,250.994125,because,B,+,u-64-1
sw4055B-ms98-a-0046,250.994125,251.194125,uh,I,+,u-64-1
sw4055B-ms98-a-0046,251.194125,251.384125,we,I,+,u-64-1
sw4055B-ms98-a-0046,251.384125,251.844125,have,I,+,u-64-1
sw4055B-ms98-a-0046,251.844125,252.118500,uh,I,+,u-64-1
sw4055B-ms98-a-0046,252.118500,252.944125,armadillos,I,+,u-64-1
sw4055B-ms98-a-0046,252.944125,253.024125,do,B,qy,u-64-2
