sw2611B-ms98-a-0003,11.129500,11.619500,uh-huh,B,b,u-2-1
sw2611B-ms98-a-0015,92.341875,92.411875,i,B,sd,u-10-6
sw2611B-ms98-a-0015,92.411875,92.644875,try,I,sd,u-10-6
sw2611B-ms98-a-0015,92.644875,92.755750,to,I,sd,u-10-6
sw2611B-ms98-a-0015,92.755750,92.988500,dre[ss]-,I,sd,u-10-6
sw2611B-ms98-a-0015,93.139250,93.480750,dress,I,sd,u-10-6
sw2611B-ms98-a-0015,93.842250,94.561875,presentable,I,sd,u-10-6
sw2611B-ms98-a-0015,94.561875,94.785875,but,I,sd,u-10-6
sw2611B-ms98-a-0015,94.785875,95.026875,very,I,sd,u-10-6
sw2611B-ms98-a-0015,95.026875,95.692500,comfortable,I,sd,u-10-6
sw2611B-ms98-a-0016,96.520750,96.911375,like,B,sd,u-12-1
sw2611B-ms98-a-0016,96.911375,97.424250,um,I,sd,u-12-1
sw2611B-ms98-a-0016,97.608875,97.718625,in,I,sd,u-12-1
sw2611B-ms98-a-0016,97.718625,97.778750,the,I,sd,u-12-1
sw2611B-ms98-a-0016,97.778750,98.078750,warm,I,sd,u-12-1
sw2611B-ms98-a-0016,98.078750,98.348750,weather,I,sd,u-12-1
sw2611B-ms98-a-0016,98.348750,98.558750,it's,I,sd,u-12-1
sw2611B-ms98-a-0016,98.558750,98.858750,always,I,sd,u-12-1
sw2611B-ms98-a-0016,98.858750,99.308750,shorts,I,sd,u-12-1
sw2611B-ms98-a-0016,99.308750,99.478750,and,I,sd,u-12-1
sw2611B-ms98-a-0016,99.478750,99.518750,a,I,sd,u-12-1
sw2611B-ms98-a-0016,99.518750,100.158750,T-shirt,I,sd,u-12-1
sw2611B-ms98-a-0016,100.158750,100.618500,or,I,sd,u-12-1
sw2611B-ms98-a-0016,100.729625,100.855125,a,I,sd,u-12-1
sw2611B-ms98-a-0016,100.855125,101.062375,button,I,sd,u-12-1
sw2611B-ms98-a-0016,101.062375,101.218750,up,I,sd,u-12-1
sw2611B-ms98-a-0016,101.218750,101.288750,or,I,sd,u-12-1
sw2611B-ms98-a-0016,101.288750,101.598750,something,I,sd,u-12-1
sw2611B-ms98-a-0016,101.598750,101.788750,like,I,sd,u-12-1
sw2611B-ms98-a-0016,101.788750,102.008750,that,I,sd,u-12-1
sw2611B-ms98-a-0016,102.008750,102.168750,and,B,sd,u-12-2
sw2611B-ms98-a-0016,102.168750,102.258750,then,I,sd,u-12-2
sw2611B-ms98-a-0016,102.258750,102.338750,in,I,sd,u-12-2
sw2611B-ms98-a-0016,102.338750,102.398750,the,I,sd,u-12-2
sw2611B-ms98-a-0016,102.398750,102.608750,winter,I,sd,u-12-2
sw2611B-ms98-a-0016,102.608750,102.888750,time,I,sd,u-12-2
sw2611B-ms98-a-0016,102.888750,103.128750,it's,I,sd,u-12-2
sw2611B-ms98-a-0016,103.128750,103.588750,jeans,I,sd,u-12-2
sw2611B-ms98-a-0016,103.588750,103.758750,or,I,sd,u-12-2
sw2611B-ms98-a-0016,104.294875,104.400375,or,I,sd,u-12-2
sw2611B-ms98-a-0016,104.400375,104.848750,pants,I,sd,u-12-2
sw2611B-ms98-a-0016,104.848750,104.898750,i,B,%,u-12-3
sw2611B-ms98-a-0016,104.898750,105.398750,usually,I,%,u-12-3
sw2611B-ms98-a-0016,105.398750,105.718750,um,I,%,u-12-3
sw2611B-ms98-a-0016,105.718750,105.818750,you,I,%,u-12-3
sw2611B-ms98-a-0016,105.818750,105.948750,know,I,%,u-12-3
sw2611B-ms98-a-0016,105.948750,106.378750,college,B,sv,u-12-4
sw2611B-ms98-a-0016,106.378750,106.518750,is,I,sv,u-12-4
sw2611B-ms98-a-0016,106.518750,106.628750,so,I,sv,u-12-4
sw2611B-ms98-a-0016,106.628750,107.248750,casual,I,sv,u-12-4
sw2611B-ms98-a-0016,107.248750,107.388750,you,B,sv,u-12-5
sw2611B-ms98-a-0016,107.388750,107.608750,really,I,sv,u-12-5
sw2611B-ms98-a-0016,107.608750,107.738750,don't,I,sv,u-12-5
sw2611B-ms98-a-0016,107.738750,107.858750,want,I,sv,u-12-5
sw2611B-ms98-a-0016,107.858750,107.918750,to,I,sv,u-12-5
sw2611B-ms98-a-0016,107.918750,108.198750,dress,I,sv,u-12-5
sw2611B-ms98-a-0016,108.198750,108.358750,up,I,sv,u-12-5
sw2611B-ms98-a-0016,108.358750,108.698750,unless,I,sv,u-12-5
sw2611B-ms98-a-0016,108.698750,108.888750,you,I,sv,u-12-5
sw2611B-ms98-a-0017,109.544875,109.973750,you,I,sv,u-12-5
sw2611B-ms98-a-0017,110.090625,110.349750,uh,I,sv,u-12-5
sw2611B-ms98-a-0017,110.349750,110.554875,have,I,sv,u-12-5
sw2611B-ms98-a-0017,110.554875,110.644875,a,I,sv,u-12-5
sw2611B-ms98-a-0017,110.644875,111.074875,job,I,sv,u-12-5
sw2611B-ms98-a-0017,111.074875,111.184875,and,B,sv,u-12-6
sw2611B-ms98-a-0017,111.184875,111.244875,you,I,sv,u-12-6
sw2611B-ms98-a-0017,111.244875,111.364875,have,I,sv,u-12-6
sw2611B-ms98-a-0017,111.364875,111.454875,to,I,sv,u-12-6
sw2611B-ms98-a-0017,111.454875,111.574875,be,I,sv,u-12-6
sw2611B-ms98-a-0017,111.574875,111.734875,there,I,sv,u-12-6
sw2611B-ms98-a-0017,111.734875,111.894875,right,I,sv,u-12-6
sw2611B-ms98-a-0017,111.894875,112.134875,after,I,sv,u-12-6
sw2611B-ms98-a-0017,112.134875,112.404875,school,I,sv,u-12-6
sw2611B-ms98-a-0017,112.404875,112.634875,or,I,sv,u-12-6
sw2611B-ms98-a-0017,112.634875,112.964875,something,I,sv,u-12-6
sw2611B-ms98-a-0017,112.964875,113.184875,like,I,sv,u-12-6
sw2611B-ms98-a-0017,113.184875,113.530500,that,I,sv,u-12-6
sw2611B-ms98-a-0018,114.661125,115.082625,so,B,%,u-12-7
sw2611B-ms98-a-0020,126.195000,126.788250,yeah,B,b,u-14-1
sw2611B-ms98-a-0022,136.284125,138.281125,[laughter],O,,
sw2611B-ms98-a-0024,151.912750,152.346375,um-hum,B,b,u-18-1
sw2611B-ms98-a-0026,163.973250,164.617375,oh,B,b,u-20-1
sw2611B-ms98-a-0028,168.228125,168.310375,well,B,sv,u-22-1
sw2611B-ms98-a-0028,168.310375,168.550375,that's,I,sv,u-22-1
sw2611B-ms98-a-0028,168.550375,168.740375,good,I,sv,u-22-1
sw2611B-ms98-a-0028,168.740375,168.840375,that,I,sv,u-22-1
sw2611B-ms98-a-0028,168.840375,168.980375,they're,I,sv,u-22-1
sw2611B-ms98-a-0028,168.980375,169.180375,so,I,sv,u-22-1
sw2611B-ms98-a-0028,169.180375,169.848875,casual,I,sv,u-22-1
sw2611B-ms98-a-0028,169.961875,170.043000,i,B,sd,u-24-1
sw2611B-ms98-a-0028,170.043000,170.269000,mean,I,sd,u-24-1
sw2611B-ms98-a-0028,170.269000,170.570375,uh,I,sd,u-24-1
sw2611B-ms98-a-0028,170.570375,170.740375,my,I,sd,u-24-1
sw2611B-ms98-a-0028,170.740375,171.040375,brother,I,sd,u-24-1
sw2611B-ms98-a-0028,171.040375,171.290375,works,I,sd,u-24-1
sw2611B-ms98-a-0028,171.290375,171.400375,for,I,sd,u-24-1
sw2611B-ms98-a-0028,171.400375,171.840375,TI,O,,
sw2611B-ms98-a-0028,171.840375,171.950375,and,B,sd,u-24-2
sw2611B-ms98-a-0028,171.950375,172.170375,he's,I,sd,u-24-2
sw2611B-ms98-a-0028,172.170375,172.220375,a,I,sd,u-24-2
sw2611B-ms98-a-0028,172.220375,172.640375,computer,I,sd,u-24-2
sw2611B-ms98-a-0028,172.640375,173.300375,programmer,I,sd,u-24-2
sw2611B-ms98-a-0028,173.300375,173.420375,or,I,sd,u-24-2
sw2611B-ms98-a-0028,173.420375,173.780375,computer,I,sd,u-24-2
sw2611B-ms98-a-0028,173.780375,174.160375,engineer,I,sd,u-24-2
sw2611B-ms98-a-0029,175.074875,175.395500,and,B,sd,u-26-1
sw2611B-ms98-a-0029,175.395500,175.856750,um,I,sd,u-26-1
sw2611B-ms98-a-0029,176.421750,176.526375,you,I,sd,u-26-1
sw2611B-ms98-a-0029,176.526375,176.686375,know,I,sd,u-26-1
sw2611B-ms98-a-0029,176.686375,176.966375,whenever,I,sd,u-26-1
sw2611B-ms98-a-0029,176.966375,177.156375,he,I,sd,u-26-1
sw2611B-ms98-a-0029,177.156375,177.276375,was,I,sd,u-26-1
sw2611B-ms98-a-0029,177.276375,177.466375,going,I,sd,u-26-1
sw2611B-ms98-a-0029,177.466375,177.526375,to,I,sd,u-26-1
sw2611B-ms98-a-0029,177.526375,177.806375,school,I,sd,u-26-1
sw2611B-ms98-a-0029,177.806375,177.976375,he,I,sd,u-26-1
sw2611B-ms98-a-0029,177.976375,178.086375,was,I,sd,u-26-1
sw2611B-ms98-a-0029,178.086375,178.526375,expecting,I,sd,u-26-1
sw2611B-ms98-a-0029,178.526375,178.586375,to,I,sd,u-26-1
sw2611B-ms98-a-0029,178.586375,178.846375,having,I,sd,u-26-1
sw2611B-ms98-a-0029,178.846375,178.946375,to,I,sd,u-26-1
sw2611B-ms98-a-0029,178.946375,179.226375,wear,I,sd,u-26-1
sw2611B-ms98-a-0029,179.226375,179.356625,uh,I,sd,u-26-1
sw2611B-ms98-a-0029,179.548625,179.626375,a,I,sd,u-26-1
sw2611B-ms98-a-0029,179.626375,180.216375,tie,I,sd,u-26-1
sw2611B-ms98-a-0029,180.216375,180.346375,or,I,sd,u-26-1
sw2611B-ms98-a-0029,180.346375,180.426375,a,I,sd,u-26-1
sw2611B-ms98-a-0029,180.426375,180.686375,dress,I,sd,u-26-1
sw2611B-ms98-a-0029,180.686375,180.926375,shirt,I,sd,u-26-1
sw2611B-ms98-a-0029,180.926375,181.516375,everyday,I,sd,u-26-1
sw2611B-ms98-a-0029,181.516375,181.739875,but,B,sd,u-26-2
sw2611B-ms98-a-0029,182.244625,182.546375,uh,I,sd,u-26-2
sw2611B-ms98-a-0029,182.546375,182.756375,he,I,sd,u-26-2
sw2611B-ms98-a-0029,182.756375,182.956375,goes,I,sd,u-26-2
sw2611B-ms98-a-0029,182.956375,183.086375,to,I,sd,u-26-2
sw2611B-ms98-a-0029,183.086375,183.326375,work,I,sd,u-26-2
sw2611B-ms98-a-0029,183.326375,183.386375,in,I,sd,u-26-2
sw2611B-ms98-a-0029,183.386375,183.596375,his,I,sd,u-26-2
sw2611B-ms98-a-0029,183.596375,183.756375,blue,I,sd,u-26-2
sw2611B-ms98-a-0029,183.756375,184.401750,jeans,I,sd,u-26-2
sw2611B-ms98-a-0029,184.529750,185.006375,T-shirt,O,,
sw2611B-ms98-a-0029,185.006375,185.096375,and,B,+,u-28-1
sw2611B-ms98-a-0029,185.096375,185.346375,tennis,I,+,u-28-1
sw2611B-ms98-a-0029,185.346375,185.656375,shoes,I,+,u-28-1
sw2611B-ms98-a-0029,185.656375,185.746375,and,B,sd,u-28-2
sw2611B-ms98-a-0029,185.746375,185.876375,he,I,sd,u-28-2
sw2611B-ms98-a-0029,185.876375,186.126375,just,I,sd,u-28-2
sw2611B-ms98-a-0029,186.126375,186.436375,loves,I,sd,u-28-2
sw2611B-ms98-a-0029,186.436375,186.766375,it,I,sd,u-28-2
sw2611B-ms98-a-0031,188.935375,189.604250,yeah,B,b,u-30-1
sw2611B-ms98-a-0033,194.720375,194.937875,that's,B,aa,u-32-1
sw2611B-ms98-a-0033,194.937875,195.057875,what,I,aa,u-32-1
sw2611B-ms98-a-0033,195.057875,195.137875,i've,I,aa,u-32-1
sw2611B-ms98-a-0033,195.137875,195.831750,heard,I,aa,u-32-1
sw2611B-ms98-a-0035,200.585625,200.807500,but,B,sd,u-34-1
sw2611B-ms98-a-0035,200.807500,201.182000,uh,I,sd,u-34-1
sw2611B-ms98-a-0035,201.182000,201.276250,i,I,sd,u-34-1
sw2611B-ms98-a-0035,201.276250,201.397500,mean,I,sd,u-34-1
sw2611B-ms98-a-0035,201.397500,201.679000,they,I,sd,u-34-1
sw2611B-ms98-a-0035,201.882500,201.997500,they,I,sd,u-34-1
sw2611B-ms98-a-0035,201.997500,202.287500,just,I,sd,u-34-1
sw2611B-ms98-a-0035,202.287500,202.637500,moved,I,sd,u-34-1
sw2611B-ms98-a-0035,202.637500,202.917500,into,I,sd,u-34-1
sw2611B-ms98-a-0035,202.917500,203.017500,the,I,sd,u-34-1
sw2611B-ms98-a-0035,203.017500,203.237500,new,I,sd,u-34-1
sw2611B-ms98-a-0035,203.237500,203.617500,building,I,sd,u-34-1
sw2611B-ms98-a-0035,203.617500,203.727500,he,B,sd,u-34-2
sw2611B-ms98-a-0035,203.727500,203.977500,calls,I,sd,u-34-2
sw2611B-ms98-a-0035,203.977500,204.077500,it,I,sd,u-34-2
sw2611B-ms98-a-0035,204.077500,204.177500,the,I,sd,u-34-2
sw2611B-ms98-a-0035,204.177500,204.377500,new,I,sd,u-34-2
sw2611B-ms98-a-0035,204.377500,204.765000,building,I,sd,u-34-2
sw2611B-ms98-a-0035,205.002250,205.081750,i,B,h,u-34-3
sw2611B-ms98-a-0035,205.081750,205.194750,don't,I,h,u-34-3
sw2611B-ms98-a-0035,205.194750,205.247500,know,I,h,u-34-3
sw2611B-ms98-a-0035,205.247500,205.417500,it's,B,sd,u-34-4
sw2611B-ms98-a-0035,205.417500,205.517500,where,I,sd,u-34-4
sw2611B-ms98-a-0035,205.517500,205.607500,all,I,sd,u-34-4
sw2611B-ms98-a-0035,205.607500,205.687500,the,I,sd,u-34-4
sw2611B-ms98-a-0035,205.687500,206.257500,executives,I,sd,u-34-4
sw2611B-ms98-a-0035,206.257500,206.555875,are,I,sd,u-34-4
sw2611B-ms98-a-0036,207.691250,208.029000,and,B,sd,u-36-1
sw2611B-ms98-a-0036,208.029000,208.559000,um,I,sd,u-36-1
sw2611B-ms98-a-0037,209.253875,209.413875,and,I,sd,u-36-1
sw2611B-ms98-a-0037,209.413875,209.533875,so,I,sd,u-36-1
sw2611B-ms98-a-0037,209.533875,209.683875,they,I,sd,u-36-1
sw2611B-ms98-a-0037,209.683875,209.823875,were,I,sd,u-36-1
sw2611B-ms98-a-0037,209.823875,209.963875,they,I,sd,u-36-1
sw2611B-ms98-a-0037,209.963875,210.043875,were,I,sd,u-36-1
sw2611B-ms98-a-0037,210.043875,210.173875,going,I,sd,u-36-1
sw2611B-ms98-a-0037,210.173875,210.233875,to,I,sd,u-36-1
sw2611B-ms98-a-0037,210.233875,210.443875,try,I,sd,u-36-1
sw2611B-ms98-a-0037,210.443875,210.533875,to,I,sd,u-36-1
sw2611B-ms98-a-0037,210.533875,210.763875,take,I,sd,u-36-1
sw2611B-ms98-a-0037,210.763875,210.913875,their,I,sd,u-36-1
sw2611B-ms98-a-0037,210.913875,211.123875,blue,I,sd,u-36-1
sw2611B-ms98-a-0037,211.123875,211.383875,jean,I,sd,u-36-1
sw2611B-ms98-a-0037,211.383875,211.653875,code,I,sd,u-36-1
sw2611B-ms98-a-0037,211.653875,211.833875,with,I,sd,u-36-1
sw2611B-ms98-a-0037,211.833875,211.988000,them,I,sd,u-36-1
sw2611B-ms98-a-0037,212.104750,212.203875,and,I,sd,u-36-1
sw2611B-ms98-a-0037,212.203875,212.443875,trying,I,sd,u-36-1
sw2611B-ms98-a-0037,212.443875,212.513875,to,I,sd,u-36-1
sw2611B-ms98-a-0037,212.513875,212.683875,get,I,sd,u-36-1
sw2611B-ms98-a-0037,212.683875,212.843875,all,I,sd,u-36-1
sw2611B-ms98-a-0037,212.843875,212.994625,the,I,sd,u-36-1
sw2611B-ms98-a-0037,213.522500,213.654375,all,I,sd,u-36-1
sw2611B-ms98-a-0037,213.654375,213.803875,the,I,sd,u-36-1
sw2611B-ms98-a-0037,213.803875,214.039125,upper,I,sd,u-36-1
sw2611B-ms98-a-0037,214.039125,214.427000,level,I,sd,u-36-1
sw2611B-ms98-a-0037,214.427000,214.808750,to,I,sd,u-36-1
sw2611B-ms98-a-0037,214.929250,215.163875,start,I,sd,u-36-1
sw2611B-ms98-a-0037,215.163875,215.373875,wearing,I,sd,u-36-1
sw2611B-ms98-a-0037,215.373875,215.523875,blue,I,sd,u-36-1
sw2611B-ms98-a-0037,215.523875,215.823875,jeans,I,sd,u-36-1
sw2611B-ms98-a-0037,215.823875,216.063875,but,B,sd,u-36-2
sw2611B-ms98-a-0037,216.063875,216.273875,he,I,sd,u-36-2
sw2611B-ms98-a-0037,216.273875,216.523875,just,I,sd,u-36-2
sw2611B-ms98-a-0037,216.523875,216.673875,left,I,sd,u-36-2
sw2611B-ms98-a-0037,216.673875,216.783875,for,I,sd,u-36-2
sw2611B-ms98-a-0037,216.783875,217.163875,Italy,I,sd,u-36-2
sw2611B-ms98-a-0037,217.163875,217.443875,today,I,sd,u-36-2
sw2611B-ms98-a-0037,217.443875,217.573875,at,I,sd,u-36-2
sw2611B-ms98-a-0037,217.573875,218.083875,four,I,sd,u-36-2
sw2611B-ms98-a-0038,218.962625,219.072625,and,B,sd,u-38-1
sw2611B-ms98-a-0038,219.072625,219.212625,he'll,I,sd,u-38-1
sw2611B-ms98-a-0038,219.212625,219.362625,be,I,sd,u-38-1
sw2611B-ms98-a-0038,219.362625,219.472625,over,I,sd,u-38-1
sw2611B-ms98-a-0038,219.472625,219.582625,there,I,sd,u-38-1
sw2611B-ms98-a-0038,219.582625,219.822625,until,I,sd,u-38-1
sw2611B-ms98-a-0038,219.822625,220.182625,July,I,sd,u-38-1
sw2611B-ms98-a-0038,220.182625,220.612625,first,I,sd,u-38-1
sw2611B-ms98-a-0038,220.612625,220.822625,setting,I,sd,u-38-1
sw2611B-ms98-a-0038,220.822625,220.962625,up,I,sd,u-38-1
sw2611B-ms98-a-0038,220.962625,221.142625,some,I,sd,u-38-1
sw2611B-ms98-a-0038,221.142625,221.372625,kind,I,sd,u-38-1
sw2611B-ms98-a-0038,221.372625,221.565375,of,I,sd,u-38-1
sw2611B-ms98-a-0038,221.810125,222.362625,computers,I,sd,u-38-1
sw2611B-ms98-a-0038,222.362625,222.532625,for,I,sd,u-38-1
sw2611B-ms98-a-0038,222.532625,222.969250,them,I,sd,u-38-1
sw2611B-ms98-a-0039,224.397875,224.575125,over,B,sd,u-40-1
sw2611B-ms98-a-0039,224.575125,224.699375,in,I,sd,u-40-1
sw2611B-ms98-a-0039,224.699375,225.179375,TI,I,sd,u-40-1
sw2611B-ms98-a-0039,225.179375,225.345125,mean,I,sd,u-40-1
sw2611B-ms98-a-0039,225.345125,225.677875,for,I,sd,u-40-1
sw2611B-ms98-a-0039,225.677875,226.187875,TI,I,sd,u-40-1
sw2611B-ms98-a-0039,226.187875,226.497875,but,I,sd,u-40-1
sw2611B-ms98-a-0039,226.497875,226.673125,over,I,sd,u-40-1
sw2611B-ms98-a-0039,226.673125,226.789875,in,I,sd,u-40-1
sw2611B-ms98-a-0039,226.789875,227.342875,Italy,I,sd,u-40-1
sw2611B-ms98-a-0039,227.746750,227.948750,uh,O,,
sw2611B-ms98-a-0040,228.886875,229.146875,oh,B,aa,u-42-1
sw2611B-ms98-a-0040,229.146875,229.566875,yeah,I,aa,u-42-1
sw2611B-ms98-a-0040,229.566875,229.756875,he,B,sd,u-42-2
sw2611B-ms98-a-0040,229.756875,229.876875,was,I,sd,u-42-2
sw2611B-ms98-a-0040,229.876875,230.056875,so,I,sd,u-42-2
sw2611B-ms98-a-0040,230.056875,230.416875,excited,I,sd,u-42-2
sw2611B-ms98-a-0040,230.416875,230.616875,about,I,sd,u-42-2
sw2611B-ms98-a-0040,230.616875,230.982625,going,I,sd,u-42-2
sw2611B-ms98-a-0041,231.809125,232.032125,but,B,sd(^q),u-44-1
