sw3680B-ms98-a-0002,2.204000,2.514000,okay,B,aa,u-2-1
sw3680B-ms98-a-0003,15.381625,15.611625,i'm,B,sd,u-2-5
sw3680B-ms98-a-0003,15.611625,15.711625,of,I,sd,u-2-5
sw3680B-ms98-a-0003,15.711625,15.791625,the,I,sd,u-2-5
sw3680B-ms98-a-0003,15.791625,16.021625,old,I,sd,u-2-5
sw3680B-ms98-a-0003,16.021625,16.411625,school,I,sd,u-2-5
sw3680B-ms98-a-0003,16.411625,16.511625,that,I,sd,u-2-5
sw3680B-ms98-a-0003,16.511625,17.011625,believes,I,sd,u-2-5
sw3680B-ms98-a-0003,17.011625,17.371625,that,I,sd,u-2-5
sw3680B-ms98-a-0003,17.371625,17.631625,um,I,sd,u-2-5
sw3680B-ms98-a-0004,18.669000,18.845625,the,I,sd,u-2-5
sw3680B-ms98-a-0004,18.845625,19.143750,uh,I,sd,u-2-5
sw3680B-ms98-a-0004,19.143750,19.483125,uh,I,sd,u-2-5
sw3680B-ms98-a-0004,20.134250,20.709875,contracts,I,sd,u-2-5
sw3680B-ms98-a-0004,20.709875,20.829875,that,I,sd,u-2-5
sw3680B-ms98-a-0004,20.829875,20.969875,we,I,sd,u-2-5
sw3680B-ms98-a-0004,20.969875,21.309875,made,I,sd,u-2-5
sw3680B-ms98-a-0004,21.309875,21.639875,back,I,sd,u-2-5
sw3680B-ms98-a-0004,21.639875,21.879875,years,I,sd,u-2-5
sw3680B-ms98-a-0004,21.879875,22.226875,ago,I,sd,u-2-5
sw3680B-ms98-a-0004,22.746625,22.999875,uh,I,sd,u-2-5
sw3680B-ms98-a-0004,22.999875,23.369875,needed,I,sd,u-2-5
sw3680B-ms98-a-0004,23.369875,23.429875,to,I,sd,u-2-5
sw3680B-ms98-a-0004,23.429875,23.569875,be,I,sd,u-2-5
sw3680B-ms98-a-0004,23.569875,24.109875,honored,I,sd,u-2-5
sw3680B-ms98-a-0005,24.664125,25.264125,however,B,sv,u-2-6
sw3680B-ms98-a-0005,25.844125,26.233000,uh,I,sv,u-2-6
sw3680B-ms98-a-0005,27.158875,27.358250,i,I,sv,u-2-6
sw3680B-ms98-a-0005,27.358250,27.576750,think,I,sv,u-2-6
sw3680B-ms98-a-0005,27.576750,27.734125,we,I,sv,u-2-6
sw3680B-ms98-a-0005,27.734125,28.034125,could've,I,sv,u-2-6
sw3680B-ms98-a-0005,28.034125,28.594125,executed,I,sv,u-2-6
sw3680B-ms98-a-0005,28.594125,28.664125,the,I,sv,u-2-6
sw3680B-ms98-a-0005,28.664125,28.985250,war,I,sv,u-2-6
sw3680B-ms98-a-0005,29.335500,29.464125,and,I,sv,u-2-6
sw3680B-ms98-a-0005,29.464125,29.684125,gotten,I,sv,u-2-6
sw3680B-ms98-a-0005,29.684125,29.784125,it,I,sv,u-2-6
sw3680B-ms98-a-0005,29.784125,30.014125,over,I,sv,u-2-6
sw3680B-ms98-a-0005,30.014125,30.044125,a,I,sv,u-2-6
sw3680B-ms98-a-0005,30.044125,30.224125,whole,I,sv,u-2-6
sw3680B-ms98-a-0005,30.224125,30.414125,lot,I,sv,u-2-6
sw3680B-ms98-a-0005,30.414125,30.874125,quicker,I,sv,u-2-6
sw3680B-ms98-a-0006,31.606000,32.003750,oh,O,,
sw3680B-ms98-a-0006,32.595000,32.714125,but,B,sd,u-2-7
sw3680B-ms98-a-0006,32.714125,32.944125,those,I,sd,u-2-7
sw3680B-ms98-a-0006,32.944125,33.004125,are,I,sd,u-2-7
sw3680B-ms98-a-0006,33.004125,33.144125,my,I,sd,u-2-7
sw3680B-ms98-a-0006,33.144125,33.644125,personal,I,sd,u-2-7
sw3680B-ms98-a-0006,33.644125,34.336625,thoughts,I,sd,u-2-7
sw3680B-ms98-a-0006,34.585125,35.017125,and,B,sv,u-2-8
sw3680B-ms98-a-0006,35.017125,35.148875,i,I,sv,u-2-8
sw3680B-ms98-a-0006,35.148875,35.344125,think,I,sv,u-2-8
sw3680B-ms98-a-0006,35.344125,35.534125,that,I,sv,u-2-8
sw3680B-ms98-a-0006,35.534125,35.654125,if,I,sv,u-2-8
sw3680B-ms98-a-0006,35.654125,35.814125,we'd,I,sv,u-2-8
sw3680B-ms98-a-0006,35.814125,36.004125,let,I,sv,u-2-8
sw3680B-ms98-a-0006,36.004125,36.084125,the,I,sv,u-2-8
sw3680B-ms98-a-0006,36.084125,36.504125,generals,I,sv,u-2-8
sw3680B-ms98-a-0006,36.504125,36.724125,run,I,sv,u-2-8
sw3680B-ms98-a-0006,36.724125,36.784125,the,I,sv,u-2-8
sw3680B-ms98-a-0006,36.784125,37.090000,war,I,sv,u-2-8
sw3680B-ms98-a-0006,37.587125,37.794125,like,I,sv,u-2-8
sw3680B-ms98-a-0006,37.794125,37.894125,we,I,sv,u-2-8
sw3680B-ms98-a-0006,37.894125,38.144125,let,I,sv,u-2-8
sw3680B-ms98-a-0006,38.144125,38.224125,the,I,sv,u-2-8
sw3680B-ms98-a-0006,38.224125,38.604125,generals,I,sv,u-2-8
sw3680B-ms98-a-0006,38.604125,38.874125,run,I,sv,u-2-8
sw3680B-ms98-a-0006,38.874125,39.074125,World,I,sv,u-2-8
sw3680B-ms98-a-0006,39.074125,39.254125,War,I,sv,u-2-8
sw3680B-ms98-a-0006,39.254125,39.474125,Two,I,sv,u-2-8
sw3680B-ms98-a-0006,39.474125,39.624125,we'd,I,sv,u-2-8
sw3680B-ms98-a-0006,39.624125,39.714125,have,I,sv,u-2-8
sw3680B-ms98-a-0006,39.714125,39.864125,got,I,sv,u-2-8
sw3680B-ms98-a-0006,39.864125,39.934125,it,I,sv,u-2-8
sw3680B-ms98-a-0006,39.934125,40.154125,over,I,sv,u-2-8
sw3680B-ms98-a-0006,40.154125,40.204125,a,I,sv,u-2-8
sw3680B-ms98-a-0006,40.204125,40.294125,whole,I,sv,u-2-8
sw3680B-ms98-a-0006,40.294125,40.423625,lot,I,sv,u-2-8
sw3680B-ms98-a-0006,40.423625,40.860625,quicker,I,sv,u-2-8
sw3680B-ms98-a-0006,40.860625,41.144125,and,I,sv,u-2-8
sw3680B-ms98-a-0006,41.144125,41.464125,lost,I,sv,u-2-8
sw3680B-ms98-a-0006,41.464125,41.514125,a,I,sv,u-2-8
sw3680B-ms98-a-0006,41.514125,41.714125,lot,I,sv,u-2-8
sw3680B-ms98-a-0006,41.714125,41.974125,fewer,I,sv,u-2-8
sw3680B-ms98-a-0006,41.974125,42.465875,people,I,sv,u-2-8
sw3680B-ms98-a-0007,43.453500,43.631375,but,B,sv,u-2-9
sw3680B-ms98-a-0007,43.631375,43.823625,as,I,sv,u-2-9
sw3680B-ms98-a-0007,43.823625,43.923625,it,I,sv,u-2-9
sw3680B-ms98-a-0007,43.923625,44.233625,was,I,sv,u-2-9
sw3680B-ms98-a-0007,44.233625,44.293625,the,I,sv,u-2-9
sw3680B-ms98-a-0007,44.293625,44.963625,politicians,I,sv,u-2-9
sw3680B-ms98-a-0007,44.963625,45.483625,ran,I,sv,u-2-9
sw3680B-ms98-a-0007,45.483625,45.873625,the,I,sv,u-2-9
sw3680B-ms98-a-0007,45.873625,46.203625,the,I,sv,u-2-9
sw3680B-ms98-a-0007,46.203625,46.713625,Korean,I,sv,u-2-9
sw3680B-ms98-a-0007,46.713625,47.313625,conflict,I,sv,u-2-9
sw3680B-ms98-a-0007,47.313625,47.783625,and,I,sv,u-2-9
sw3680B-ms98-a-0007,47.783625,48.223625,ultimately,I,sv,u-2-9
sw3680B-ms98-a-0007,48.223625,48.293625,the,I,sv,u-2-9
sw3680B-ms98-a-0007,48.293625,48.853625,Vietnam,I,sv,u-2-9
sw3680B-ms98-a-0007,48.853625,49.323625,thing,I,sv,u-2-9
sw3680B-ms98-a-0007,49.873625,50.223625,and,B,sv,u-2-10
sw3680B-ms98-a-0007,50.223625,50.353625,we,I,sv,u-2-10
sw3680B-ms98-a-0007,50.353625,50.783625,managed,I,sv,u-2-10
sw3680B-ms98-a-0007,50.783625,50.843625,to,I,sv,u-2-10
sw3680B-ms98-a-0007,50.843625,51.043625,come,I,sv,u-2-10
sw3680B-ms98-a-0007,51.043625,51.383625,out,I,sv,u-2-10
sw3680B-ms98-a-0007,51.383625,51.573625,uh,I,sv,u-2-10
sw3680B-ms98-a-0007,51.733625,52.133625,losers,I,sv,u-2-10
sw3680B-ms98-a-0007,52.133625,52.353625,all,I,sv,u-2-10
sw3680B-ms98-a-0007,52.353625,52.463625,way,I,sv,u-2-10
sw3680B-ms98-a-0007,52.463625,52.819875,around,I,sv,u-2-10
sw3680B-ms98-a-0008,54.147250,54.517250,and,B,sv,u-2-11
sw3680B-ms98-a-0008,54.517250,54.757250,so,I,sv,u-2-11
sw3680B-ms98-a-0008,54.757250,54.977250,this,I,sv,u-2-11
sw3680B-ms98-a-0008,54.977250,55.157250,is,I,sv,u-2-11
sw3680B-ms98-a-0008,55.157250,55.357250,what,I,sv,u-2-11
sw3680B-ms98-a-0008,55.567250,55.987250,trigger[ed]-,I,sv,u-2-11
sw3680B-ms98-a-0008,55.987250,56.507250,ultimately,I,sv,u-2-11
sw3680B-ms98-a-0008,56.507250,57.047250,triggered,I,sv,u-2-11
sw3680B-ms98-a-0008,57.047250,57.187250,the,I,sv,u-2-11
sw3680B-ms98-a-0008,57.187250,57.687250,us,I,sv,u-2-11
sw3680B-ms98-a-0008,57.687250,57.897250,uh,I,sv,u-2-11
sw3680B-ms98-a-0008,57.897250,57.927250,uh,I,sv,u-2-11
sw3680B-ms98-a-0008,57.927250,58.257250,the,I,sv,u-2-11
sw3680B-ms98-a-0008,58.257250,58.717250,United,I,sv,u-2-11
sw3680B-ms98-a-0008,58.717250,59.137250,States,I,sv,u-2-11
sw3680B-ms98-a-0008,59.137250,59.547250,[vocalized-noise],I,sv,u-2-11
sw3680B-ms98-a-0008,59.547250,59.797250,per,I,sv,u-2-11
sw3680B-ms98-a-0008,59.797250,60.337500,se,I,sv,u-2-11
sw3680B-ms98-a-0008,60.337500,60.744375,being,I,sv,u-2-11
sw3680B-ms98-a-0008,61.320500,61.700125,uh,I,sv,u-2-11
sw3680B-ms98-a-0008,61.888375,62.317250,deciding,I,sv,u-2-11
sw3680B-ms98-a-0008,62.317250,62.387250,to,I,sv,u-2-11
sw3680B-ms98-a-0008,62.387250,62.547250,get,I,sv,u-2-11
sw3680B-ms98-a-0008,62.547250,62.647250,out,I,sv,u-2-11
sw3680B-ms98-a-0008,62.647250,62.727250,of,I,sv,u-2-11
sw3680B-ms98-a-0008,62.727250,62.817250,the,I,sv,u-2-11
sw3680B-ms98-a-0008,62.817250,63.157250,role,I,sv,u-2-11
sw3680B-ms98-a-0008,63.157250,63.247250,of,I,sv,u-2-11
sw3680B-ms98-a-0008,63.247250,63.607250,world,I,sv,u-2-11
sw3680B-ms98-a-0008,63.607250,64.127250,policeman,I,sv,u-2-11
sw3680B-ms98-a-0008,65.187250,65.327250,your,B,ad,u-2-12
sw3680B-ms98-a-0008,65.327250,65.757250,views,I,ad,u-2-12
sw3680B-ms98-a-0010,76.031250,76.266750,well,B,%,u-4-1
sw3680B-ms98-a-0010,77.285875,77.495250,we,B,sd,u-6-1
sw3680B-ms98-a-0010,77.495250,77.721875,got,I,sd,u-6-1
sw3680B-ms98-a-0010,77.721875,78.008125,into,I,sd,u-6-1
sw3680B-ms98-a-0010,78.008125,78.190625,it,I,sd,u-6-1
sw3680B-ms98-a-0010,78.190625,78.530625,because,I,sd,u-6-1
sw3680B-ms98-a-0010,78.530625,78.620625,of,I,sd,u-6-1
sw3680B-ms98-a-0010,78.620625,78.700625,a,I,sd,u-6-1
sw3680B-ms98-a-0010,78.700625,79.160625,SEATO,I,sd,u-6-1
sw3680B-ms98-a-0010,79.160625,79.589875,agreement,I,sd,u-6-1
sw3680B-ms98-a-0010,79.733000,79.900875,back,I,sd,u-6-1
sw3680B-ms98-a-0010,80.013875,80.210625,just,I,sd,u-6-1
sw3680B-ms98-a-0010,80.210625,80.400625,right,I,sd,u-6-1
sw3680B-ms98-a-0010,80.400625,80.580625,after,I,sd,u-6-1
sw3680B-ms98-a-0010,80.580625,80.810625,World,I,sd,u-6-1
sw3680B-ms98-a-0010,80.810625,80.980625,War,I,sd,u-6-1
sw3680B-ms98-a-0010,80.980625,81.430625,Two,I,sd,u-6-1
sw3680B-ms98-a-0011,83.407125,83.765500,that,I,sd,u-6-1
sw3680B-ms98-a-0011,83.765500,84.346250,uh,I,sd,u-6-1
sw3680B-ms98-a-0011,85.096250,85.376250,we,I,sd,u-6-1
sw3680B-ms98-a-0011,85.376250,85.906250,pledged,I,sd,u-6-1
sw3680B-ms98-a-0011,85.906250,85.956250,a,I,sd,u-6-1
sw3680B-ms98-a-0011,85.956250,86.476250,mutual,I,sd,u-6-1
sw3680B-ms98-a-0011,87.086250,87.486500,um,I,sd,u-6-1
sw3680B-ms98-a-0011,88.742375,89.328000,uh,I,sd,u-6-1
sw3680B-ms98-a-0011,89.328000,89.907000,defense,I,sd,u-6-1
sw3680B-ms98-a-0011,89.907000,90.239375,of,I,sd,u-6-1
sw3680B-ms98-a-0011,90.239375,90.541250,of,I,sd,u-6-1
sw3680B-ms98-a-0011,90.541250,90.801875,the,I,sd,u-6-1
sw3680B-ms98-a-0011,90.801875,91.106250,South,I,sd,u-6-1
sw3680B-ms98-a-0011,91.106250,91.866250,Vietnamese,I,sd,u-6-1
sw3680B-ms98-a-0012,92.529125,92.759125,and,B,sd,u-6-2
sw3680B-ms98-a-0012,92.759125,92.869125,as,I,sd,u-6-2
sw3680B-ms98-a-0012,92.869125,92.989125,it,I,sd,u-6-2
sw3680B-ms98-a-0012,92.989125,93.269125,turned,I,sd,u-6-2
sw3680B-ms98-a-0012,93.269125,93.449125,out,I,sd,u-6-2
sw3680B-ms98-a-0012,93.449125,93.569125,they,I,sd,u-6-2
sw3680B-ms98-a-0012,93.569125,93.709125,were,I,sd,u-6-2
sw3680B-ms98-a-0012,93.709125,93.789125,in,I,sd,u-6-2
sw3680B-ms98-a-0012,93.789125,93.849125,a,I,sd,u-6-2
sw3680B-ms98-a-0012,93.849125,94.229125,civil,I,sd,u-6-2
sw3680B-ms98-a-0012,94.229125,94.439125,war,I,sd,u-6-2
sw3680B-ms98-a-0012,94.439125,94.699125,one,I,sd,u-6-2
sw3680B-ms98-a-0012,94.699125,94.899125,with,I,sd,u-6-2
sw3680B-ms98-a-0012,94.899125,95.219125,another,I,sd,u-6-2
sw3680B-ms98-a-0012,95.219125,95.429125,and,B,%,u-6-3
sw3680B-ms98-a-0012,95.429125,95.734875,really,I,%,u-6-3
sw3680B-ms98-a-0012,95.734875,96.001125,[laughter-we],O,,
sw3680B-ms98-a-0012,96.852625,97.094625,i,B,sd,u-6-4
sw3680B-ms98-a-0012,97.094625,97.305500,i,I,sd,u-6-4
sw3680B-ms98-a-0012,97.305500,97.809125,question,I,sd,u-6-4
sw3680B-ms98-a-0012,97.809125,98.429125,us,I,sd,u-6-4
sw3680B-ms98-a-0012,98.429125,98.499125,you,I,sd,u-6-4
sw3680B-ms98-a-0012,98.499125,98.639125,know,I,sd,u-6-4
sw3680B-ms98-a-0012,98.639125,98.989125,now,I,sd,u-6-4
sw3680B-ms98-a-0012,98.989125,99.069125,of,B,sd,u-6-5
sw3680B-ms98-a-0012,99.069125,99.400375,course,I,sd,u-6-5
sw3680B-ms98-a-0012,99.400375,99.664125,uh,I,sd,u-6-5
sw3680B-ms98-a-0012,99.839125,100.319125,hindsight,I,sd,u-6-5
sw3680B-ms98-a-0012,100.319125,100.439125,is,I,sd,u-6-5
sw3680B-ms98-a-0012,100.439125,100.599125,all,I,sd,u-6-5
sw3680B-ms98-a-0012,100.599125,100.759125,too,I,sd,u-6-5
sw3680B-ms98-a-0012,100.759125,101.294750,clear,I,sd,u-6-5
sw3680B-ms98-a-0012,102.129250,102.521250,um,B,sv,u-8-1
sw3680B-ms98-a-0013,103.843500,104.265000,so,I,sv,u-8-1
sw3680B-ms98-a-0013,105.613500,105.893500,we're,I,sv,u-8-1
sw3680B-ms98-a-0013,105.893500,106.113500,we,I,sv,u-8-1
sw3680B-ms98-a-0013,106.113500,106.263500,we,I,sv,u-8-1
sw3680B-ms98-a-0013,106.263500,106.493500,have,I,sv,u-8-1
sw3680B-ms98-a-0013,106.493500,106.763500,to,I,sv,u-8-1
sw3680B-ms98-a-0013,106.763500,106.963500,have,I,sv,u-8-1
sw3680B-ms98-a-0013,106.963500,107.093500,to,I,sv,u-8-1
sw3680B-ms98-a-0013,107.093500,107.363500,deal,I,sv,u-8-1
sw3680B-ms98-a-0013,107.363500,107.523500,with,I,sv,u-8-1
sw3680B-ms98-a-0013,107.613500,107.860375,with,I,sv,u-8-1
sw3680B-ms98-a-0013,107.860375,108.066750,the,I,sv,u-8-1
sw3680B-ms98-a-0013,108.066750,108.224000,uh,I,sv,u-8-1
sw3680B-ms98-a-0013,108.559250,109.153500,situation,I,sv,u-8-1
sw3680B-ms98-a-0013,109.153500,109.353500,as,I,sv,u-8-1
sw3680B-ms98-a-0013,109.353500,109.553500,as,I,sv,u-8-1
sw3680B-ms98-a-0013,109.553500,109.703500,we,I,sv,u-8-1
sw3680B-ms98-a-0013,109.703500,110.073500,played,I,sv,u-8-1
sw3680B-ms98-a-0013,110.073500,110.392250,it,I,sv,u-8-1
sw3680B-ms98-a-0013,110.671250,110.864625,but,O,,
sw3680B-ms98-a-0015,116.105375,116.545250,i,B,%,u-10-1
sw3680B-ms98-a-0015,116.686875,117.395375,[laughter],O,,
sw3680B-ms98-a-0015,117.395375,117.665375,don't,B,sv,u-10-2
sw3680B-ms98-a-0015,117.665375,117.835375,get,I,sv,u-10-2
sw3680B-ms98-a-0015,117.835375,117.995375,me,I,sv,u-10-2
sw3680B-ms98-a-0015,117.995375,118.415375,started,I,sv,u-10-2
sw3680B-ms98-a-0015,118.415375,118.595375,on,I,sv,u-10-2
sw3680B-ms98-a-0015,118.595375,118.815375,those,I,sv,u-10-2
sw3680B-ms98-a-0015,118.815375,119.275375,people,I,sv,u-10-2
sw3680B-ms98-a-0016,121.189500,121.339500,you,B,sv,u-10-3
sw3680B-ms98-a-0016,121.339500,121.429500,know,I,sv,u-10-3
sw3680B-ms98-a-0016,121.429500,121.839500,before,I,sv,u-10-3
sw3680B-ms98-a-0016,121.839500,121.999500,sh[e]-,I,sv,u-10-3
sw3680B-ms98-a-0016,121.999500,122.359500,before,I,sv,u-10-3
sw3680B-ms98-a-0016,122.359500,122.619500,Jane,I,sv,u-10-3
sw3680B-ms98-a-0016,122.619500,122.959500,Fonda,I,sv,u-10-3
sw3680B-ms98-a-0016,122.959500,123.289500,did,I,sv,u-10-3
sw3680B-ms98-a-0016,123.779500,123.989500,did,I,sv,u-10-3
sw3680B-ms98-a-0016,123.989500,124.159500,what,I,sv,u-10-3
sw3680B-ms98-a-0016,124.159500,124.309500,she,I,sv,u-10-3
sw3680B-ms98-a-0016,124.309500,124.569500,did,I,sv,u-10-3
sw3680B-ms98-a-0016,124.569500,124.669500,i,I,sv,u-10-3
sw3680B-ms98-a-0016,124.669500,124.939500,thought,I,sv,u-10-3
sw3680B-ms98-a-0016,124.939500,125.099500,she,I,sv,u-10-3
sw3680B-ms98-a-0016,125.099500,125.269500,was,I,sv,u-10-3
sw3680B-ms98-a-0016,125.269500,125.329500,a,I,sv,u-10-3
sw3680B-ms98-a-0016,125.329500,125.749500,wonderful,I,sv,u-10-3
sw3680B-ms98-a-0016,125.749500,126.159500,person,I,sv,u-10-3
sw3680B-ms98-a-0016,126.159500,126.319500,but,B,%,u-10-4
sw3680B-ms98-a-0016,126.319500,126.791625,after,I,%,u-10-4
sw3680B-ms98-a-0016,126.791625,127.002500,uh,I,%,u-10-4
sw3680B-ms98-a-0016,127.743125,128.314875,uh,I,%,u-10-4
sw3680B-ms98-a-0016,128.735000,129.132375,well,I,%,u-10-4
sw3680B-ms98-a-0017,129.997250,130.571125,[vocalized-noise],O,,
sw3680B-ms98-a-0017,131.294250,131.440625,i-,O,,
sw3680B-ms98-a-0017,131.440625,131.613875,i,B,sd,u-10-5
sw3680B-ms98-a-0017,131.613875,131.805250,just,I,sd,u-10-5
sw3680B-ms98-a-0017,131.805250,132.017750,don't,I,sd,u-10-5
sw3680B-ms98-a-0017,132.236250,132.475250,have,I,sd,u-10-5
sw3680B-ms98-a-0017,132.475250,132.935250,anything,I,sd,u-10-5
sw3680B-ms98-a-0017,132.935250,133.145250,want,I,sd,u-10-5
sw3680B-ms98-a-0017,133.145250,133.435250,anything,I,sd,u-10-5
sw3680B-ms98-a-0017,133.435250,133.505250,to,I,sd,u-10-5
sw3680B-ms98-a-0017,133.505250,133.675250,do,I,sd,u-10-5
sw3680B-ms98-a-0017,133.675250,133.825250,with,I,sd,u-10-5
sw3680B-ms98-a-0017,133.825250,133.955250,her,I,sd,u-10-5
sw3680B-ms98-a-0017,133.955250,134.368000,anymore,O,,
sw3680B-ms98-a-0017,135.181500,135.685250,because,B,sv,u-10-6
sw3680B-ms98-a-0017,135.685250,135.925250,you,I,sv,u-10-6
sw3680B-ms98-a-0017,135.925250,136.455250,support,I,sv,u-10-6
sw3680B-ms98-a-0017,136.455250,136.703625,uh,I,sv,u-10-6
sw3680B-ms98-a-0017,137.234625,137.335250,you,I,sv,u-10-6
sw3680B-ms98-a-0017,137.335250,137.715250,support,I,sv,u-10-6
sw3680B-ms98-a-0017,137.715250,137.825250,your,I,sv,u-10-6
sw3680B-ms98-a-0017,137.825250,138.265250,government,I,sv,u-10-6
sw3680B-ms98-a-0019,140.521750,140.921750,uh,B,na,u-12-1
sw3680B-ms98-a-0019,140.921750,141.261750,okay,I,na,u-12-1
sw3680B-ms98-a-0019,141.261750,141.611750,right,B,sd^m,u-12-2
sw3680B-ms98-a-0019,141.611750,141.711750,or,I,sd^m,u-12-2
sw3680B-ms98-a-0019,141.711750,142.028625,wrong,I,sd^m,u-12-2
sw3680B-ms98-a-0019,142.574875,142.705875,i,B,sv,u-12-3
sw3680B-ms98-a-0019,142.705875,142.864000,don't,I,sv,u-12-3
sw3680B-ms98-a-0019,142.864000,143.111750,think,I,sv,u-12-3
sw3680B-ms98-a-0019,143.111750,143.351750,is,I,sv,u-12-3
sw3680B-ms98-a-0019,143.351750,144.101750,is,I,sv,u-12-3
sw3680B-ms98-a-0019,144.101750,144.241750,we,I,sv,u-12-3
sw3680B-ms98-a-0019,144.241750,144.491750,can,I,sv,u-12-3
sw3680B-ms98-a-0019,144.491750,145.001750,determine,I,sv,u-12-3
sw3680B-ms98-a-0019,145.001750,145.191750,whether,I,sv,u-12-3
sw3680B-ms98-a-0019,145.191750,145.341750,we,I,sv,u-12-3
sw3680B-ms98-a-0019,145.341750,145.471750,were,I,sv,u-12-3
sw3680B-ms98-a-0019,145.471750,145.731750,right,I,sv,u-12-3
sw3680B-ms98-a-0019,145.731750,145.841750,or,I,sv,u-12-3
sw3680B-ms98-a-0019,145.841750,146.211750,wrong,I,sv,u-12-3
sw3680B-ms98-a-0020,147.667250,148.129625,because,B,sv,u-12-4
sw3680B-ms98-a-0020,148.129625,148.709750,[vocalized-noise],I,sv,u-12-4
sw3680B-ms98-a-0020,148.709750,149.037250,you're,I,sv,u-12-4
sw3680B-ms98-a-0020,149.037250,149.217250,you're,I,sv,u-12-4
sw3680B-ms98-a-0020,149.217250,149.527250,having,I,sv,u-12-4
sw3680B-ms98-a-0020,149.527250,149.627250,to,I,sv,u-12-4
sw3680B-ms98-a-0020,149.627250,149.897250,deal,I,sv,u-12-4
sw3680B-ms98-a-0020,149.897250,150.067125,with,I,sv,u-12-4
sw3680B-ms98-a-0020,150.790375,150.933750,a[gain]-,I,sv,u-12-4
sw3680B-ms98-a-0020,150.933750,151.486375,again,I,sv,u-12-4
sw3680B-ms98-a-0020,152.247250,152.527250,uh,I,sv,u-12-4
sw3680B-ms98-a-0020,152.527250,152.647250,i,B,sv,u-12-5
sw3680B-ms98-a-0020,152.647250,152.907250,think,I,sv,u-12-5
sw3680B-ms98-a-0020,152.907250,153.017250,we,I,sv,u-12-5
sw3680B-ms98-a-0020,153.017250,153.437250,could've,I,sv,u-12-5
sw3680B-ms98-a-0020,153.437250,153.727250,made,I,sv,u-12-5
sw3680B-ms98-a-0020,153.727250,153.797250,a,I,sv,u-12-5
sw3680B-ms98-a-0020,153.797250,154.322125,different,I,sv,u-12-5
sw3680B-ms98-a-0020,154.608375,155.433000,agreement,I,sv,u-12-5
sw3680B-ms98-a-0020,155.568500,155.837250,back,B,+,u-14-1
sw3680B-ms98-a-0020,155.837250,156.057250,in,I,+,u-14-1
