sw3735B-ms98-a-0003,2.883750,3.342250,hi,B,fp,u-2-1
sw3735B-ms98-a-0020,72.918875,73.028875,oh,B,bh,u-34-1
sw3735B-ms98-a-0020,73.028875,73.288875,did,I,bh,u-34-1
sw3735B-ms98-a-0020,73.288875,73.604625,you,I,bh,u-34-1
sw3735B-ms98-a-0022,77.196750,77.356750,oh,B,b,u-36-1
sw3735B-ms98-a-0022,77.356750,77.911500,uh-huh,I,b,u-36-1
sw3735B-ms98-a-0024,80.248375,80.378375,oh,B,ba,u-38-1
sw3735B-ms98-a-0024,80.378375,80.558375,my,I,ba,u-38-1
sw3735B-ms98-a-0024,80.558375,81.078375,goodness,I,ba,u-38-1
sw3735B-ms98-a-0025,82.237500,82.462875,well,O,,
sw3735B-ms98-a-0025,82.462875,82.522375,it,B,sv,u-40-1
sw3735B-ms98-a-0025,82.522375,82.733000,sounds,I,sv,u-40-1
sw3735B-ms98-a-0025,82.733000,82.923375,like,I,sv,u-40-1
sw3735B-ms98-a-0025,82.923375,83.043375,you're,I,sv,u-40-1
sw3735B-ms98-a-0025,83.043375,83.777500,creative,I,sv,u-40-1
sw3735B-ms98-a-0026,84.889375,85.388625,oh,O,,
sw3735B-ms98-a-0026,85.388625,85.511500,do,B,qy,u-42-1
sw3735B-ms98-a-0026,85.511500,85.591500,you,I,qy,u-42-1
sw3735B-ms98-a-0026,85.591500,85.961500,sell,I,qy,u-42-1
sw3735B-ms98-a-0026,85.961500,86.140750,them_1,O,,
sw3735B-ms98-a-0028,88.172625,88.342625,oh,B,bh,u-44-1
sw3735B-ms98-a-0028,88.342625,88.602625,have,I,bh,u-44-1
sw3735B-ms98-a-0028,88.602625,89.027375,you,I,bh,u-44-1
sw3735B-ms98-a-0028,89.495500,89.694375,oh,O,,
sw3735B-ms98-a-0030,93.169625,93.930125,yeah,B,b,u-46-1
sw3735B-ms98-a-0030,94.182375,94.323625,i,B,ba,u-46-2
sw3735B-ms98-a-0030,94.323625,94.510625,bet,I,ba,u-46-2
sw3735B-ms98-a-0030,94.838250,95.029625,how,B,qw,u-48-1
sw3735B-ms98-a-0030,95.029625,95.229625,long,I,qw,u-48-1
sw3735B-ms98-a-0030,95.229625,95.359625,does,I,qw,u-48-1
sw3735B-ms98-a-0030,95.359625,95.459625,it,I,qw,u-48-1
sw3735B-ms98-a-0030,95.459625,95.659625,take,I,qw,u-48-1
sw3735B-ms98-a-0030,95.659625,95.719625,you,I,qw,u-48-1
sw3735B-ms98-a-0030,95.719625,95.789625,to,I,qw,u-48-1
sw3735B-ms98-a-0030,95.789625,96.099625,make,I,qw,u-48-1
sw3735B-ms98-a-0030,96.099625,96.386125,one,I,qw,u-48-1
sw3735B-ms98-a-0032,102.480875,102.650875,oh,B,bh,u-50-1
sw3735B-ms98-a-0032,102.650875,103.200750,really,I,bh,u-50-1
sw3735B-ms98-a-0032,103.573625,104.439750,oh,B,bk,u-52-1
sw3735B-ms98-a-0032,104.439750,105.093375,[vocalized-noise],O,,
sw3735B-ms98-a-0032,105.093375,105.266625,do,B,qy,u-54-1
sw3735B-ms98-a-0032,105.266625,105.360875,you,I,qy,u-54-1
sw3735B-ms98-a-0032,105.360875,105.670875,enjoy,I,qy,u-54-1
sw3735B-ms98-a-0032,105.670875,105.972000,it,I,qy,u-54-1
sw3735B-ms98-a-0032,106.638625,106.963375,yeah,B,b,u-56-1
sw3735B-ms98-a-0032,107.361500,107.928875,uh-huh,B,b,u-58-1
sw3735B-ms98-a-0034,112.648125,112.868125,oh,O,,
sw3735B-ms98-a-0034,112.868125,113.088125,i-,O,,
sw3735B-ms98-a-0034,113.088125,113.381125,i-,O,,
sw3735B-ms98-a-0034,113.381125,113.567625,i,B,sd,u-60-1
sw3735B-ms98-a-0034,113.567625,113.728125,can,I,sd,u-60-1
sw3735B-ms98-a-0034,113.728125,114.138125,crochet,I,sd,u-60-1
sw3735B-ms98-a-0034,114.138125,114.308125,and,I,sd,u-60-1
sw3735B-ms98-a-0034,114.308125,114.898125,knit,I,sd,u-60-1
sw3735B-ms98-a-0034,114.898125,115.228125,um,B,sd,u-60-2
sw3735B-ms98-a-0034,115.228125,115.656000,actually,I,sd,u-60-2
sw3735B-ms98-a-0034,115.656000,115.757750,i,I,sd,u-60-2
sw3735B-ms98-a-0034,115.757750,116.108125,started,I,sd,u-60-2
sw3735B-ms98-a-0034,116.108125,116.240000,an,I,sd,u-60-2
sw3735B-ms98-a-0034,116.240000,116.885125,[laughter-afghan],O,,
sw3735B-ms98-a-0034,117.456250,117.829125,but,B,sd,u-60-3
sw3735B-ms98-a-0034,117.829125,118.098125,it's,I,sd,u-60-3
sw3735B-ms98-a-0034,118.098125,118.388125,been,I,sd,u-60-3
sw3735B-ms98-a-0034,118.388125,118.618625,a,I,sd,u-60-3
sw3735B-ms98-a-0034,118.742875,118.858125,a,I,sd,u-60-3
sw3735B-ms98-a-0034,118.858125,119.138125,long,I,sd,u-60-3
sw3735B-ms98-a-0034,119.138125,119.378125,time,I,sd,u-60-3
sw3735B-ms98-a-0034,119.378125,119.648125,ago,I,sd,u-60-3
sw3735B-ms98-a-0034,119.648125,120.088125,probably,B,+,u-62-1
sw3735B-ms98-a-0034,120.088125,120.358125,over,I,+,u-62-1
sw3735B-ms98-a-0034,120.358125,120.398125,a,I,+,u-62-1
sw3735B-ms98-a-0034,120.398125,120.698125,year,I,+,u-62-1
sw3735B-ms98-a-0034,120.698125,120.898125,ago,I,+,u-62-1
sw3735B-ms98-a-0034,120.898125,120.998125,and,B,sd,u-62-2
sw3735B-ms98-a-0034,120.998125,121.158125,it's,I,sd,u-62-2
sw3735B-ms98-a-0034,121.188125,121.348125,kept,I,sd,u-62-2
sw3735B-ms98-a-0034,121.348125,121.708125,sitting,I,sd,u-62-2
sw3735B-ms98-a-0034,121.708125,121.808125,in,I,sd,u-62-2
sw3735B-ms98-a-0034,121.808125,121.928125,my,I,sd,u-62-2
sw3735B-ms98-a-0034,121.928125,122.408125,closet,I,sd,u-62-2
sw3735B-ms98-a-0034,122.408125,122.618125,half,I,sd,u-62-2
sw3735B-ms98-a-0034,122.618125,122.828125,done,I,sd,u-62-2
sw3735B-ms98-a-0034,122.828125,122.978125,right,I,sd,u-62-2
sw3735B-ms98-a-0034,122.978125,123.148125,now,I,sd,u-62-2
sw3735B-ms98-a-0034,123.148125,123.408125,but,B,sd,u-64-1
sw3735B-ms98-a-0034,123.408125,123.658125,that,I,sd,u-64-1
sw3735B-ms98-a-0034,123.658125,123.888125,it's,I,sd,u-64-1
sw3735B-ms98-a-0034,123.888125,123.938125,a,I,sd,u-64-1
sw3735B-ms98-a-0034,123.938125,124.378125,knitting,I,sd,u-64-1
sw3735B-ms98-a-0034,124.378125,124.568250,one,I,sd,u-64-1
sw3735B-ms98-a-0034,125.363000,125.843375,and,B,%,u-64-2
sw3735B-ms98-a-0036,128.727375,128.847375,oh,B,b,u-66-1
sw3735B-ms98-a-0036,128.847375,129.107375,didn't,I,b,u-66-1
sw3735B-ms98-a-0036,129.107375,129.413625,you,I,b,u-66-1
sw3735B-ms98-a-0038,132.206750,132.826750,oh,B,b,u-68-1
sw3735B-ms98-a-0038,132.826750,132.984875,i,B,%,u-68-2
sw3735B-ms98-a-0038,132.984875,133.173250,en[joy]-,O,,
sw3735B-ms98-a-0038,133.318250,133.499125,yeah,B,b,u-70-1
sw3735B-ms98-a-0038,133.499125,133.585750,i,B,sd,u-70-2
sw3735B-ms98-a-0038,133.585750,133.946750,enjoy,I,sd,u-70-2
sw3735B-ms98-a-0038,133.946750,134.426750,knitting,I,sd,u-70-2
sw3735B-ms98-a-0038,134.426750,134.881750,i,B,sd,u-70-3
sw3735B-ms98-a-0038,134.881750,135.055000,i,I,sd,u-70-3
sw3735B-ms98-a-0038,135.055000,135.266750,kind,I,sd,u-70-3
sw3735B-ms98-a-0038,135.266750,135.326750,of,I,sd,u-70-3
sw3735B-ms98-a-0038,135.326750,135.476750,like,I,sd,u-70-3
sw3735B-ms98-a-0038,135.476750,135.586750,that,I,sd,u-70-3
sw3735B-ms98-a-0038,135.586750,135.676750,but,B,sd,u-70-4
sw3735B-ms98-a-0038,135.676750,135.806750,i,I,sd,u-70-4
sw3735B-ms98-a-0038,135.806750,136.401250,just,I,sd,u-70-4
sw3735B-ms98-a-0038,136.759000,137.156875,i,I,sd,u-70-4
sw3735B-ms98-a-0038,137.156875,137.294375,like,I,sd,u-70-4
sw3735B-ms98-a-0038,137.294375,137.406750,i,I,sd,u-70-4
sw3735B-ms98-a-0038,137.406750,137.516750,say,I,sd,u-70-4
sw3735B-ms98-a-0038,137.516750,137.556750,i,I,sd,u-70-4
sw3735B-ms98-a-0038,137.556750,137.806750,haven't,I,sd,u-70-4
sw3735B-ms98-a-0038,137.806750,137.956750,done,I,sd,u-70-4
sw3735B-ms98-a-0038,137.956750,138.106750,it,I,sd,u-70-4
sw3735B-ms98-a-0038,138.106750,138.206750,for,I,sd,u-70-4
sw3735B-ms98-a-0038,138.206750,138.265125,a,I,sd,u-70-4
sw3735B-ms98-a-0038,138.265125,138.672000,while,I,sd,u-70-4
sw3735B-ms98-a-0038,138.672000,138.906750,and,B,sd,u-72-1
sw3735B-ms98-a-0038,138.906750,139.036750,i,I,sd,u-72-1
sw3735B-ms98-a-0038,139.036750,139.206750,do,I,sd,u-72-1
sw3735B-ms98-a-0038,139.206750,139.455000,like,I,sd,u-72-1
sw3735B-ms98-a-0038,139.455000,139.918250,sewing,I,sd,u-72-1
sw3735B-ms98-a-0038,139.918250,140.636750,sometimes,I,sd,u-72-1
sw3735B-ms98-a-0038,140.636750,140.806750,i,B,sd,u-72-2
sw3735B-ms98-a-0038,140.806750,141.096750,i've,I,sd,u-72-2
sw3735B-ms98-a-0038,141.096750,141.379625,made,I,sd,u-72-2
sw3735B-ms98-a-0038,141.379625,141.458750,a,I,sd,u-72-2
sw3735B-ms98-a-0038,141.458750,141.736750,few,I,sd,u-72-2
sw3735B-ms98-a-0038,141.736750,141.816750,of,I,sd,u-72-2
sw3735B-ms98-a-0038,141.816750,142.016625,the,I,sd,u-72-2
sw3735B-ms98-a-0038,142.348000,142.586750,you,I,sd,u-72-2
sw3735B-ms98-a-0038,142.586750,142.716750,know,I,sd,u-72-2
sw3735B-ms98-a-0038,142.716750,142.886750,just,I,sd,u-72-2
sw3735B-ms98-a-0038,142.886750,142.976750,the,I,sd,u-72-2
sw3735B-ms98-a-0038,142.976750,143.246750,little,I,sd,u-72-2
sw3735B-ms98-a-0038,143.246750,143.836750,valence,I,sd,u-72-2
sw3735B-ms98-a-0038,143.836750,144.296750,curtains,I,sd,u-72-2
sw3735B-ms98-a-0038,144.296750,144.536750,in,I,sd,u-72-2
sw3735B-ms98-a-0038,144.536750,144.756750,my,I,sd,u-72-2
sw3735B-ms98-a-0038,144.756750,145.196750,house,I,sd,u-72-2
sw3735B-ms98-a-0038,145.196750,145.380250,and,I,sd,u-72-2
sw3735B-ms98-a-0039,145.812375,146.092375,things,B,+,u-74-1
sw3735B-ms98-a-0039,146.092375,146.222375,like,I,+,u-74-1
sw3735B-ms98-a-0039,146.222375,146.502375,that,I,+,u-74-1
sw3735B-ms98-a-0039,146.502375,146.712375,but,B,sv,u-74-2
sw3735B-ms98-a-0039,146.962375,147.132375,it,I,sv,u-74-2
sw3735B-ms98-a-0039,147.132375,147.322375,it's,I,sv,u-74-2
sw3735B-ms98-a-0039,147.322375,147.512375,just,I,sv,u-74-2
sw3735B-ms98-a-0039,147.512375,147.842375,finding,I,sv,u-74-2
sw3735B-ms98-a-0039,147.842375,147.922375,the,I,sv,u-74-2
sw3735B-ms98-a-0039,147.922375,148.332375,time,I,sv,u-74-2
sw3735B-ms98-a-0039,148.332375,148.472375,for,I,sv,u-74-2
sw3735B-ms98-a-0039,148.472375,148.689875,[laughter-these],O,,
sw3735B-ms98-a-0039,148.689875,149.064625,[laughter-things],O,,
sw3735B-ms98-a-0039,149.064625,149.223875,[laughter-that],O,,
sw3735B-ms98-a-0039,149.223875,149.443625,[laughter-you],O,,
sw3735B-ms98-a-0039,149.978500,150.122375,you,B,+,u-76-1
sw3735B-ms98-a-0039,150.122375,150.632375,enjoy,I,+,u-76-1
sw3735B-ms98-a-0039,150.632375,150.962375,but,B,%,u-76-2
sw3735B-ms98-a-0041,154.123250,154.533250,oh,B,sd,u-78-1
sw3735B-ms98-a-0041,154.533250,154.653250,i,I,sd,u-78-1
sw3735B-ms98-a-0041,154.653250,154.873250,would,I,sd,u-78-1
sw3735B-ms98-a-0041,154.873250,155.223250,love,I,sd,u-78-1
sw3735B-ms98-a-0041,155.223250,155.353250,one,I,sd,u-78-1
sw3735B-ms98-a-0041,155.353250,155.433250,of,I,sd,u-78-1
sw3735B-ms98-a-0041,155.433250,156.076000,those,O,,
sw3735B-ms98-a-0041,156.422500,156.653250,oh,B,ba,u-80-1
sw3735B-ms98-a-0041,156.653250,156.953250,that's,I,ba,u-80-1
sw3735B-ms98-a-0041,156.953250,157.540000,neat,I,ba,u-80-1
sw3735B-ms98-a-0043,162.206250,162.436250,oh,B,sv,u-82-1
sw3735B-ms98-a-0043,162.436250,162.726250,those,I,sv,u-82-1
sw3735B-ms98-a-0043,162.726250,162.836250,are,I,sv,u-82-1
sw3735B-ms98-a-0043,162.836250,163.376250,wonderful,I,sv,u-82-1
sw3735B-ms98-a-0043,163.376250,163.606250,aren't,I,sv,u-82-1
sw3735B-ms98-a-0043,163.606250,163.944625,they,I,sv,u-82-1
sw3735B-ms98-a-0045,168.614375,168.884375,oh,B,aa,u-84-1
sw3735B-ms98-a-0045,168.884375,169.554375,yeah,I,aa,u-84-1
sw3735B-ms98-a-0045,169.554375,169.774375,that,B,sd,u-84-2
sw3735B-ms98-a-0045,169.774375,169.884375,and,I,sd,u-84-2
sw3735B-ms98-a-0045,169.884375,170.094375,that's,I,sd,u-84-2
sw3735B-ms98-a-0045,170.094375,170.184375,what,I,sd,u-84-2
sw3735B-ms98-a-0045,170.184375,170.264375,i,I,sd,u-84-2
sw3735B-ms98-a-0045,170.264375,170.504375,hate,I,sd,u-84-2
sw3735B-ms98-a-0045,170.504375,170.784375,doing,I,sd,u-84-2
sw3735B-ms98-a-0045,170.784375,170.944375,is,I,sd,u-84-2
sw3735B-ms98-a-0045,170.944375,171.094375,the,I,sd,u-84-2
sw3735B-ms98-a-0045,171.094375,171.564375,finishing,I,sd,u-84-2
sw3735B-ms98-a-0045,171.564375,172.084375,stuff,I,sd,u-84-2
sw3735B-ms98-a-0045,172.084375,172.214375,it,O,,
sw3735B-ms98-a-0045,172.214375,172.424375,it'd,B,sv,u-86-1
sw3735B-ms98-a-0045,172.424375,172.544375,be,I,sv,u-86-1
sw3735B-ms98-a-0045,172.544375,172.814375,nice,I,sv,u-86-1
sw3735B-ms98-a-0045,172.814375,172.934375,to,I,sv,u-86-1
sw3735B-ms98-a-0045,172.934375,173.234375,have,I,sv,u-86-1
sw3735B-ms98-a-0045,173.234375,173.658750,that,I,sv,u-86-1
sw3735B-ms98-a-0046,174.822375,174.942375,oh,B,ba,u-88-1
sw3735B-ms98-a-0046,174.942375,175.282375,that's,I,ba,u-88-1
sw3735B-ms98-a-0046,175.282375,175.880750,neat,I,ba,u-88-1
sw3735B-ms98-a-0046,176.430750,176.842375,well,B,qy,u-90-1
sw3735B-ms98-a-0046,176.842375,176.962375,do,I,qy,u-90-1
sw3735B-ms98-a-0046,176.962375,177.042375,you,I,qy,u-90-1
sw3735B-ms98-a-0046,177.042375,177.532375,have,I,qy,u-90-1
sw3735B-ms98-a-0046,177.532375,177.927625,um,I,qy,u-90-1
sw3735B-ms98-a-0046,178.635750,179.032375,uh,I,qy,u-90-1
sw3735B-ms98-a-0046,179.032375,179.122375,i,B,sv,u-90-2
sw3735B-ms98-a-0046,179.122375,179.432375,guess,I,sv,u-90-2
sw3735B-ms98-a-0046,179.432375,179.692375,you're,I,sv,u-90-2
sw3735B-ms98-a-0046,179.692375,179.952375,kind,I,sv,u-90-2
sw3735B-ms98-a-0046,179.952375,180.072375,of,I,sv,u-90-2
sw3735B-ms98-a-0046,180.072375,180.362375,young,I,sv,u-90-2
sw3735B-ms98-a-0046,180.362375,180.422375,i,B,qy,u-90-3
sw3735B-ms98-a-0046,180.422375,180.542375,was,I,qy,u-90-3
sw3735B-ms98-a-0046,180.542375,180.682375,gonna,I,qy,u-90-3
sw3735B-ms98-a-0046,180.682375,180.832375,say,I,qy,u-90-3
sw3735B-ms98-a-0046,180.832375,180.902375,do,I,qy,u-90-3
sw3735B-ms98-a-0046,180.902375,180.962375,you,I,qy,u-90-3
sw3735B-ms98-a-0046,180.962375,181.072375,have,I,qy,u-90-3
sw3735B-ms98-a-0046,181.072375,181.352375,grand,I,qy,u-90-3
sw3735B-ms98-a-0046,181.352375,181.542375,kids,I,qy,u-90-3
sw3735B-ms98-a-0046,181.542375,181.602375,or,I,qy,u-90-3
sw3735B-ms98-a-0046,181.602375,181.892375,anything,I,qy,u-90-3
sw3735B-ms98-a-0046,181.892375,181.972375,to,I,qy,u-90-3
sw3735B-ms98-a-0046,181.972375,182.542375,make,I,qy,u-90-3
sw3735B-ms98-a-0046,182.542375,182.832375,dolls,I,qy,u-90-3
sw3735B-ms98-a-0046,182.832375,183.379625,for,I,qy,u-90-3
sw3735B-ms98-a-0047,185.445000,185.960125,[vocalized-noise],O,,
sw3735B-ms98-a-0049,190.324875,190.594875,oh,B,b,u-92-1
sw3735B-ms98-a-0049,190.594875,191.318125,uh-huh,I,b,u-92-1
sw3735B-ms98-a-0051,194.294875,195.279000,oh,B,b,u-94-1
sw3735B-ms98-a-0051,195.279000,196.424750,well,I,b,u-94-1
sw3735B-ms98-a-0051,196.960875,197.273500,well,B,qw,u-96-1
sw3735B-ms98-a-0051,197.273500,197.494875,how,I,qw,u-96-1
sw3735B-ms98-a-0051,197.494875,197.684875,did,I,qw,u-96-1
sw3735B-ms98-a-0051,197.684875,197.744875,you,I,qw,u-96-1
sw3735B-ms98-a-0051,197.744875,197.954875,get,I,qw,u-96-1
sw3735B-ms98-a-0051,197.954875,198.294875,involved,I,qw,u-96-1
sw3735B-ms98-a-0051,198.294875,198.404875,in,I,qw,u-96-1
sw3735B-ms98-a-0051,198.404875,198.684875,that,I,qw,u-96-1
sw3735B-ms98-a-0054,205.243500,205.323500,you,O,,
sw3735B-ms98-a-0054,205.323500,205.768500,just,O,,
sw3735B-ms98-a-0056,207.290125,207.440125,so,B,bf,u-98-1
sw3735B-ms98-a-0056,207.440125,207.540125,you,I,bf,u-98-1
sw3735B-ms98-a-0056,207.540125,207.690125,did,I,bf,u-98-1
sw3735B-ms98-a-0056,207.690125,207.840125,buy,I,bf,u-98-1
sw3735B-ms98-a-0056,207.840125,207.890125,a,I,bf,u-98-1
sw3735B-ms98-a-0056,207.890125,208.280125,pattern,I,bf,u-98-1
sw3735B-ms98-a-0056,208.280125,208.380125,and,I,bf,u-98-1
sw3735B-ms98-a-0056,208.380125,208.520125,then,I,bf,u-98-1
sw3735B-ms98-a-0056,208.670125,209.080125,started,I,bf,u-98-1
sw3735B-ms98-a-0056,209.080125,209.230125,from,I,bf,u-98-1
sw3735B-ms98-a-0056,209.230125,209.480125,there,I,bf,u-98-1
sw3735B-ms98-a-0056,209.480125,209.578250,huh,O,,
sw3735B-ms98-a-0058,211.941000,212.469500,uh-huh,B,b,u-100-1
sw3735B-ms98-a-0058,212.857500,213.360250,uh-huh,B,b,u-102-1
sw3735B-ms98-a-0058,213.824750,214.050625,ha[ve]-,O,,
sw3735B-ms98-a-0058,214.050625,214.291000,have,B,qy,u-104-1
sw3735B-ms98-a-0058,214.291000,214.431000,you,I,qy,u-104-1
sw3735B-ms98-a-0058,214.431000,214.901000,ever,I,qy,u-104-1
sw3735B-ms98-a-0058,214.901000,215.061000,seen,I,qy,u-104-1
sw3735B-ms98-a-0058,215.061000,215.271000,those,I,qy,u-104-1
sw3735B-ms98-a-0058,215.271000,215.897125,bunnies,I,qy,u-104-1
sw3735B-ms98-a-0058,216.379250,216.531000,that,B,+,u-106-1
sw3735B-ms98-a-0058,216.531000,216.681000,they,I,+,u-106-1
sw3735B-ms98-a-0058,216.681000,217.233375,dress,I,+,u-106-1
sw3735B-ms98-a-0058,217.617625,217.831000,yeah,B,b,u-108-1
sw3735B-ms98-a-0058,217.831000,218.077625,i've,O,,
