sw4008B-ms98-a-0002,1.724750,2.114750,yes,B,ny,u-2-1
sw4008B-ms98-a-0010,41.309875,41.489000,about,I,%,u-10-2
sw4008B-ms98-a-0010,41.489000,41.549000,the,I,%,u-10-2
sw4008B-ms98-a-0010,41.549000,41.679000,only,I,%,u-10-2
sw4008B-ms98-a-0010,41.679000,41.859000,thing,I,%,u-10-2
sw4008B-ms98-a-0010,41.859000,41.929000,i,B,sd,u-10-3
sw4008B-ms98-a-0010,41.929000,42.139250,am,I,sd,u-10-3
sw4008B-ms98-a-0010,42.293625,42.669000,uh,I,sd,u-10-3
sw4008B-ms98-a-0010,42.669000,42.779000,i'm,I,sd,u-10-3
sw4008B-ms98-a-0010,42.779000,42.949000,just,I,sd,u-10-3
sw4008B-ms98-a-0010,42.949000,43.259000,starting,I,sd,u-10-3
sw4008B-ms98-a-0010,43.259000,43.319000,to,I,sd,u-10-3
sw4008B-ms98-a-0010,43.319000,43.502000,get,I,sd,u-10-3
sw4008B-ms98-a-0010,43.502000,43.754375,in,I,sd,u-10-3
sw4008B-ms98-a-0010,43.754375,44.209875,into,I,sd,u-10-3
sw4008B-ms98-a-0010,44.209875,44.501375,uh,I,sd,u-10-3
sw4008B-ms98-a-0010,45.519500,45.571375,a,I,sd,u-10-3
sw4008B-ms98-a-0010,45.571375,45.620250,little,I,sd,u-10-3
sw4008B-ms98-a-0010,45.620250,45.729000,bit,I,sd,u-10-3
sw4008B-ms98-a-0010,45.729000,45.879000,more,I,sd,u-10-3
sw4008B-ms98-a-0010,45.879000,46.679000,communications,I,sd,u-10-3
sw4008B-ms98-a-0010,46.679000,46.879000,now,I,sd,u-10-3
sw4008B-ms98-a-0010,46.879000,47.019000,i've,B,sd,u-10-4
sw4008B-ms98-a-0010,47.019000,47.395875,just,I,sd,u-10-4
sw4008B-ms98-a-0010,47.395875,47.587875,uh,I,sd,u-10-4
sw4008B-ms98-a-0010,47.587875,47.879000,today,I,sd,u-10-4
sw4008B-ms98-a-0010,47.879000,48.199000,ordered,I,sd,u-10-4
sw4008B-ms98-a-0010,48.199000,48.239000,a,I,sd,u-10-4
sw4008B-ms98-a-0010,48.239000,48.599000,fax,I,sd,u-10-4
sw4008B-ms98-a-0010,48.599000,48.979000,modem,I,sd,u-10-4
sw4008B-ms98-a-0010,48.979000,49.179000,so,B,sd,u-10-5
sw4008B-ms98-a-0010,49.179000,49.269000,i'll,I,sd,u-10-5
sw4008B-ms98-a-0010,49.269000,49.409000,be,I,sd,u-10-5
sw4008B-ms98-a-0010,49.409000,49.589000,able,I,sd,u-10-5
sw4008B-ms98-a-0010,49.589000,49.753625,to,I,sd,u-10-5
sw4008B-ms98-a-0011,50.488625,50.608625,send,B,+,u-12-1
sw4008B-ms98-a-0011,50.608625,50.718625,and,I,+,u-12-1
sw4008B-ms98-a-0011,50.718625,51.038625,receive,I,+,u-12-1
sw4008B-ms98-a-0011,51.038625,51.578625,faxes,I,+,u-12-1
sw4008B-ms98-a-0011,51.578625,51.738625,right,I,+,u-12-1
sw4008B-ms98-a-0011,51.738625,51.868625,over,I,+,u-12-1
sw4008B-ms98-a-0011,51.868625,51.988625,there,I,+,u-12-1
sw4008B-ms98-a-0011,51.988625,52.308625,without,I,+,u-12-1
sw4008B-ms98-a-0011,52.308625,52.638625,using,I,+,u-12-1
sw4008B-ms98-a-0011,52.638625,52.738625,you,I,+,u-12-1
sw4008B-ms98-a-0011,52.738625,52.918625,know,I,+,u-12-1
sw4008B-ms98-a-0011,52.918625,53.008625,you,B,sd,u-12-2
sw4008B-ms98-a-0011,53.008625,53.128625,don't,I,sd,u-12-2
sw4008B-ms98-a-0011,53.128625,53.218625,have,I,sd,u-12-2
sw4008B-ms98-a-0011,53.218625,53.298625,to,I,sd,u-12-2
sw4008B-ms98-a-0011,53.298625,53.428625,make,I,sd,u-12-2
sw4008B-ms98-a-0011,53.428625,53.468625,a,I,sd,u-12-2
sw4008B-ms98-a-0011,53.468625,53.688625,hard,I,sd,u-12-2
sw4008B-ms98-a-0011,53.688625,53.988625,copy,I,sd,u-12-2
sw4008B-ms98-a-0011,53.988625,54.148625,that,I,sd,u-12-2
sw4008B-ms98-a-0011,54.148625,54.348625,way,I,sd,u-12-2
sw4008B-ms98-a-0012,56.179125,56.439125,uh,B,qy,u-14-1
sw4008B-ms98-a-0012,56.439125,56.539125,are,I,qy,u-14-1
sw4008B-ms98-a-0012,56.539125,56.599125,you,I,qy,u-14-1
sw4008B-ms98-a-0012,56.599125,56.929125,using,I,qy,u-14-1
sw4008B-ms98-a-0012,56.929125,57.446250,windows,I,qy,u-14-1
sw4008B-ms98-a-0014,63.289875,63.599875,uh-huh,B,b,u-16-1
sw4008B-ms98-a-0016,67.012125,67.316250,uh-huh,B,b,u-18-1
sw4008B-ms98-a-0016,68.184125,68.306000,well,B,sv,u-18-2
sw4008B-ms98-a-0016,68.306000,68.406000,it's,I,sv,u-18-2
sw4008B-ms98-a-0016,68.406000,68.566000,getting,I,sv,u-18-2
sw4008B-ms98-a-0016,68.566000,68.626000,to,I,sv,u-18-2
sw4008B-ms98-a-0016,68.626000,68.696000,be,I,sv,u-18-2
sw4008B-ms98-a-0016,68.696000,68.886000,more,I,sv,u-18-2
sw4008B-ms98-a-0016,68.886000,68.976000,and,I,sv,u-18-2
sw4008B-ms98-a-0016,68.976000,69.106000,more,I,sv,u-18-2
sw4008B-ms98-a-0016,69.106000,69.306000,like,I,sv,u-18-2
sw4008B-ms98-a-0016,69.306000,69.386750,a,I,sv,u-18-2
sw4008B-ms98-a-0016,69.386750,70.044875,Macintosh,I,sv,u-18-2
sw4008B-ms98-a-0016,70.044875,70.639250,[laughter],O,,
sw4008B-ms98-a-0018,80.841750,81.167250,um-hum,B,b,u-20-1
sw4008B-ms98-a-0018,82.545500,82.662750,well,B,sd,u-22-1
sw4008B-ms98-a-0018,82.662750,82.732750,the,I,sd,u-22-1
sw4008B-ms98-a-0018,82.732750,82.902750,one,I,sd,u-22-1
sw4008B-ms98-a-0018,82.902750,83.112750,thing,I,sd,u-22-1
sw4008B-ms98-a-0018,83.112750,83.172750,i,I,sd,u-22-1
sw4008B-ms98-a-0018,83.172750,83.402750,used,I,sd,u-22-1
sw4008B-ms98-a-0018,83.402750,83.562750,to,I,sd,u-22-1
sw4008B-ms98-a-0018,83.562750,83.962750,use,I,sd,u-22-1
sw4008B-ms98-a-0018,83.962750,84.170125,a,I,sd,u-22-1
sw4008B-ms98-a-0018,84.528000,84.662125,i've,B,sd,u-22-2
sw4008B-ms98-a-0018,84.662125,84.852750,never,I,sd,u-22-2
sw4008B-ms98-a-0018,84.852750,85.022750,used,I,sd,u-22-2
sw4008B-ms98-a-0018,85.022750,85.132750,an,I,sd,u-22-2
sw4008B-ms98-a-0018,85.132750,85.542750,IBM,I,sd,u-22-2
sw4008B-ms98-a-0018,85.542750,85.932750,actually,I,sd,u-22-2
sw4008B-ms98-a-0018,85.932750,85.962750,i,B,sv,u-22-3
sw4008B-ms98-a-0018,85.962750,86.162750,used,I,sv,u-22-3
sw4008B-ms98-a-0018,86.162750,86.232750,to,I,sv,u-22-3
sw4008B-ms98-a-0018,86.232750,86.512750,use,I,sv,u-22-3
sw4008B-ms98-a-0018,86.512750,86.733625,a,I,sv,u-22-3
sw4008B-ms98-a-0018,87.287250,87.462750,just,I,sv,u-22-3
sw4008B-ms98-a-0018,87.462750,87.532750,an,I,sv,u-22-3
sw4008B-ms98-a-0018,87.532750,87.772750,Apple,I,sv,u-22-3
sw4008B-ms98-a-0018,87.772750,88.082750,two,I,sv,u-22-3
sw4008B-ms98-a-0018,88.082750,88.392750,E,I,sv,u-22-3
sw4008B-ms98-a-0018,88.392750,88.542750,which,I,sv,u-22-3
sw4008B-ms98-a-0018,88.542750,88.602750,of,I,sv,u-22-3
sw4008B-ms98-a-0018,88.602750,88.872750,course,I,sv,u-22-3
sw4008B-ms98-a-0018,88.872750,89.117250,is,I,sv,u-22-3
sw4008B-ms98-a-0018,89.678500,89.832750,looks,B,+,u-24-1
sw4008B-ms98-a-0018,89.832750,90.032750,pretty,I,+,u-24-1
sw4008B-ms98-a-0018,90.032750,90.492750,primitive,I,+,u-24-1
sw4008B-ms98-a-0018,90.492750,90.742750,now,I,+,u-24-1
sw4008B-ms98-a-0020,95.353375,95.483375,but,B,sd,u-26-1
sw4008B-ms98-a-0020,95.483375,95.563375,i,I,sd,u-26-1
sw4008B-ms98-a-0020,95.563375,95.763375,don't,I,sd,u-26-1
sw4008B-ms98-a-0020,95.763375,95.943375,have,I,sd,u-26-1
sw4008B-ms98-a-0020,95.943375,96.283375,any,I,sd,u-26-1
sw4008B-ms98-a-0020,96.283375,96.461500,uh,I,sd,u-26-1
sw4008B-ms98-a-0020,97.060375,97.243375,any,I,sd,u-26-1
sw4008B-ms98-a-0020,97.243375,97.443375,real,I,sd,u-26-1
sw4008B-ms98-a-0020,97.443375,97.973375,programming,I,sd,u-26-1
sw4008B-ms98-a-0020,97.973375,98.613375,capabilities,I,sd,u-26-1
sw4008B-ms98-a-0020,98.613375,98.743375,on,I,sd,u-26-1
sw4008B-ms98-a-0020,98.743375,99.053375,my,I,sd,u-26-1
sw4008B-ms98-a-0020,99.053375,99.143375,uh,I,sd,u-26-1
sw4008B-ms98-a-0020,99.143375,99.443375,Mac,I,sd,u-26-1
sw4008B-ms98-a-0020,99.443375,99.643375,right,I,sd,u-26-1
sw4008B-ms98-a-0020,99.643375,99.783375,now,I,sd,u-26-1
sw4008B-ms98-a-0020,99.783375,99.853375,i,B,sd,u-28-1
sw4008B-ms98-a-0020,99.853375,100.113375,don't,I,sd,u-28-1
sw4008B-ms98-a-0020,100.113375,100.363375,have,I,sd,u-28-1
sw4008B-ms98-a-0020,100.363375,100.603125,uh,I,sd,u-28-1
sw4008B-ms98-a-0020,101.040125,101.193375,any,I,sd,u-28-1
sw4008B-ms98-a-0020,101.193375,101.874875,compilers,I,sd,u-28-1
sw4008B-ms98-a-0021,102.814000,103.164000,so,B,%,u-30-1
sw4008B-ms98-a-0021,103.164000,103.394000,i'm,I,%,u-30-1
sw4008B-ms98-a-0021,103.394000,103.585875,uh,I,%,u-30-1
sw4008B-ms98-a-0021,104.922500,105.219875,wa[nting]-,O,,
sw4008B-ms98-a-0023,109.495625,109.575625,i,B,sd,u-32-1
sw4008B-ms98-a-0023,109.575625,109.745625,use,I,sd,u-32-1
sw4008B-ms98-a-0023,109.745625,109.815625,it,I,sd,u-32-1
sw4008B-ms98-a-0023,109.815625,109.895625,in,I,sd,u-32-1
sw4008B-ms98-a-0023,109.895625,110.025625,my,I,sd,u-32-1
sw4008B-ms98-a-0023,110.025625,110.475625,business,I,sd,u-32-1
sw4008B-ms98-a-0024,112.479125,112.789125,i,B,sd,u-34-1
sw4008B-ms98-a-0024,112.789125,113.114625,uh,I,sd,u-34-1
sw4008B-ms98-a-0024,113.325500,113.579125,do,I,sd,u-34-1
sw4008B-ms98-a-0024,113.579125,113.838250,uh,I,sd,u-34-1
sw4008B-ms98-a-0024,114.918750,115.759125,consultation,I,sd,u-34-1
sw4008B-ms98-a-0024,115.759125,116.048000,and,I,sd,u-34-1
sw4008B-ms98-a-0024,116.198625,116.399125,and,I,sd,u-34-1
sw4008B-ms98-a-0024,116.399125,116.849125,testing,I,sd,u-34-1
sw4008B-ms98-a-0024,116.849125,116.939125,of,I,sd,u-34-1
sw4008B-ms98-a-0024,116.939125,117.159125,various,I,sd,u-34-1
sw4008B-ms98-a-0024,117.159125,117.549125,kinds,I,sd,u-34-1
sw4008B-ms98-a-0024,117.549125,117.979125,for,I,sd,u-34-1
sw4008B-ms98-a-0024,117.979125,118.179125,uh,I,sd,u-34-1
sw4008B-ms98-a-0024,118.359125,118.669125,English,I,sd,u-34-1
sw4008B-ms98-a-0024,118.669125,118.769125,as,I,sd,u-34-1
sw4008B-ms98-a-0024,118.769125,118.819125,a,I,sd,u-34-1
sw4008B-ms98-a-0024,118.819125,119.089125,second,I,sd,u-34-1
sw4008B-ms98-a-0024,119.089125,119.399125,language,I,sd,u-34-1
sw4008B-ms98-a-0024,119.399125,119.889125,programs,I,sd,u-34-1
sw4008B-ms98-a-0026,144.265000,144.528750,that's,B,sd,u-36-1
sw4008B-ms98-a-0026,144.528750,144.698750,uh,I,sd,u-36-1
sw4008B-ms98-a-0026,144.698750,145.238750,exactly,I,sd,u-36-1
sw4008B-ms98-a-0026,145.238750,145.518750,what,I,sd,u-36-1
sw4008B-ms98-a-0026,145.518750,145.708750,yeah,I,sd,u-36-1
sw4008B-ms98-a-0026,145.708750,145.938750,that's,I,sd,u-36-1
sw4008B-ms98-a-0026,145.938750,145.998750,the,I,sd,u-36-1
sw4008B-ms98-a-0026,145.998750,146.228750,kind,I,sd,u-36-1
sw4008B-ms98-a-0026,146.228750,146.308750,of,I,sd,u-36-1
sw4008B-ms98-a-0026,146.308750,146.478750,thing,I,sd,u-36-1
sw4008B-ms98-a-0026,146.478750,146.578750,i'm,I,sd,u-36-1
sw4008B-ms98-a-0026,146.578750,146.888750,working,I,sd,u-36-1
sw4008B-ms98-a-0026,146.888750,147.048750,with,I,sd,u-36-1
sw4008B-ms98-a-0026,147.048750,147.548750,exactly,I,sd,u-36-1
sw4008B-ms98-a-0026,147.677875,147.760750,you,B,sv,u-38-1
sw4008B-ms98-a-0026,147.760750,147.998750,seem,I,sv,u-38-1
sw4008B-ms98-a-0026,147.998750,148.078750,to,I,sv,u-38-1
sw4008B-ms98-a-0026,148.078750,148.338750,be,I,sv,u-38-1
sw4008B-ms98-a-0026,148.338750,148.458750,uh,I,sv,u-38-1
sw4008B-ms98-a-0026,148.458750,148.698750,better,I,sv,u-38-1
sw4008B-ms98-a-0026,148.698750,149.068750,informed,I,sv,u-38-1
sw4008B-ms98-a-0026,149.068750,149.168750,than,I,sv,u-38-1
sw4008B-ms98-a-0026,149.168750,149.248750,the,I,sv,u-38-1
sw4008B-ms98-a-0026,149.248750,149.488750,average,I,sv,u-38-1
sw4008B-ms98-a-0026,149.488750,149.778750,person,I,sv,u-38-1
sw4008B-ms98-a-0026,149.778750,149.878750,on,I,sv,u-38-1
sw4008B-ms98-a-0026,149.878750,150.134625,that,I,sv,u-38-1
sw4008B-ms98-a-0028,165.221625,165.554500,um-hum,B,b,u-40-1
sw4008B-ms98-a-0030,172.835375,173.030500,right,B,aa,u-42-1
sw4008B-ms98-a-0030,173.263000,173.375375,well,B,%,u-42-2
sw4008B-ms98-a-0030,173.375375,173.545375,now,I,%,u-42-2
sw4008B-ms98-a-0030,173.545375,173.845375,we,I,%,u-42-2
sw4008B-ms98-a-0030,173.845375,174.169375,uh,I,%,u-42-2
sw4008B-ms98-a-0030,174.444250,174.585375,what,B,sd,u-42-3
sw4008B-ms98-a-0030,174.585375,174.645375,i,I,sd,u-42-3
sw4008B-ms98-a-0030,174.645375,174.865375,use,I,sd,u-42-3
sw4008B-ms98-a-0030,174.865375,174.935375,a,I,sd,u-42-3
sw4008B-ms98-a-0030,174.935375,175.355375,computer,I,sd,u-42-3
sw4008B-ms98-a-0030,175.355375,175.615375,for,I,sd,u-42-3
sw4008B-ms98-a-0030,175.615375,175.735375,is,I,sd,u-42-3
sw4008B-ms98-a-0030,175.735375,175.865375,to,I,sd,u-42-3
sw4008B-ms98-a-0030,175.865375,176.145375,write,I,sd,u-42-3
sw4008B-ms98-a-0030,176.145375,176.935375,materials,I,sd,u-42-3
sw4008B-ms98-a-0030,176.935375,177.136625,that,I,sd,u-42-3
sw4008B-ms98-a-0030,177.374000,177.595375,are,B,+,u-44-1
sw4008B-ms98-a-0030,177.595375,177.895375,later,I,+,u-44-1
sw4008B-ms98-a-0030,177.895375,178.345375,printed,I,+,u-44-1
sw4008B-ms98-a-0030,178.345375,178.596625,though,I,+,u-44-1
sw4008B-ms98-a-0030,178.999625,179.285375,most,B,sd,u-44-2
sw4008B-ms98-a-0030,179.285375,179.405375,of,I,sd,u-44-2
sw4008B-ms98-a-0030,179.405375,179.485375,the,I,sd,u-44-2
sw4008B-ms98-a-0030,179.485375,179.745375,stuff,I,sd,u-44-2
sw4008B-ms98-a-0030,179.745375,179.855375,that,I,sd,u-44-2
sw4008B-ms98-a-0030,179.855375,179.935375,i,I,sd,u-44-2
sw4008B-ms98-a-0030,179.935375,180.145375,do,I,sd,u-44-2
sw4008B-ms98-a-0030,180.145375,180.325375,is,I,sd,u-44-2
sw4008B-ms98-a-0030,180.325375,180.825375,not,I,sd,u-44-2
sw4008B-ms98-a-0030,180.825375,181.045375,uh,I,sd,u-44-2
sw4008B-ms98-a-0030,181.045375,181.745375,interactive,I,sd,u-44-2
sw4008B-ms98-a-0031,182.776750,182.936750,and,B,sd,u-46-1
sw4008B-ms98-a-0031,182.936750,183.026750,then,I,sd,u-46-1
sw4008B-ms98-a-0031,183.026750,183.086750,i,I,sd,u-46-1
sw4008B-ms98-a-0031,183.086750,183.316750,use,I,sd,u-46-1
sw4008B-ms98-a-0031,183.316750,183.416750,it,I,sd,u-46-1
sw4008B-ms98-a-0031,183.416750,183.546750,for,I,sd,u-46-1
sw4008B-ms98-a-0031,183.546750,183.846750,te[sting]-,I,sd,u-46-1
sw4008B-ms98-a-0031,183.846750,183.986750,uh,I,sd,u-46-1
sw4008B-ms98-a-0031,183.986750,184.256750,data,I,sd,u-46-1
sw4008B-ms98-a-0031,184.256750,184.846750,analysis,I,sd,u-46-1
sw4008B-ms98-a-0031,184.846750,184.966750,on,I,sd,u-46-1
sw4008B-ms98-a-0031,184.966750,185.376750,testing,I,sd,u-46-1
sw4008B-ms98-a-0031,185.696750,185.980250,so,B,%,u-46-2
sw4008B-ms98-a-0033,189.081125,189.458375,well,B,nd,u-48-1
sw4008B-ms98-a-0033,189.458375,189.778375,just,I,nd,u-48-1
sw4008B-ms98-a-0033,189.778375,190.118375,actually,I,nd,u-48-1
sw4008B-ms98-a-0033,190.118375,190.498375,just,I,nd,u-48-1
sw4008B-ms98-a-0033,190.498375,190.954375,uh,I,nd,u-48-1
sw4008B-ms98-a-0033,191.342375,191.678375,item,I,nd,u-48-1
sw4008B-ms98-a-0033,191.678375,192.158375,analysis,I,nd,u-48-1
sw4008B-ms98-a-0033,192.158375,192.708375,statistical,I,nd,u-48-1
sw4008B-ms98-a-0033,192.708375,193.228375,analysis,I,nd,u-48-1
sw4008B-ms98-a-0033,193.228375,193.328375,of,I,nd,u-48-1
sw4008B-ms98-a-0033,193.328375,193.388375,the,I,nd,u-48-1
sw4008B-ms98-a-0033,193.388375,193.868375,tests,I,nd,u-48-1
sw4008B-ms98-a-0033,193.868375,194.048375,uh,I,nd,u-48-1
sw4008B-ms98-a-0034,194.805625,194.875625,you,B,sd,u-50-1
sw4008B-ms98-a-0034,194.875625,194.945625,know,I,sd,u-50-1
sw4008B-ms98-a-0034,194.945625,195.075625,when,I,sd,u-50-1
sw4008B-ms98-a-0034,195.075625,195.335625,you,I,sd,u-50-1
sw4008B-ms98-a-0034,195.335625,195.485625,when,I,sd,u-50-1
sw4008B-ms98-a-0034,195.485625,195.545625,you,I,sd,u-50-1
sw4008B-ms98-a-0034,195.545625,195.735625,write,I,sd,u-50-1
sw4008B-ms98-a-0034,195.735625,195.775625,a,I,sd,u-50-1
sw4008B-ms98-a-0034,195.775625,196.195625,test,I,sd,u-50-1
sw4008B-ms98-a-0034,196.195625,196.265625,you,I,sd,u-50-1
sw4008B-ms98-a-0034,196.265625,196.475625,have,I,sd,u-50-1
sw4008B-ms98-a-0034,196.475625,196.796750,to,I,sd,u-50-1
sw4008B-ms98-a-0034,197.866500,198.015625,look,I,sd,u-50-1
sw4008B-ms98-a-0034,198.015625,198.109500,at,I,sd,u-50-1
sw4008B-ms98-a-0034,198.365625,198.535625,some,I,sd,u-50-1
sw4008B-ms98-a-0034,198.535625,198.765625,data,I,sd,u-50-1
sw4008B-ms98-a-0034,198.765625,199.015625,from,I,sd,u-50-1
sw4008B-ms98-a-0034,199.015625,199.085625,it,I,sd,u-50-1
sw4008B-ms98-a-0034,199.085625,199.195625,and,I,sd,u-50-1
sw4008B-ms98-a-0034,199.195625,199.365625,see,I,sd,u-50-1
sw4008B-ms98-a-0034,199.365625,199.505625,how,I,sd,u-50-1
sw4008B-ms98-a-0034,199.505625,199.575625,the,I,sd,u-50-1
sw4008B-ms98-a-0034,199.575625,199.865625,different,I,sd,u-50-1
sw4008B-ms98-a-0034,199.865625,200.385625,questions,I,sd,u-50-1
sw4008B-ms98-a-0034,200.385625,200.465625,are,I,sd,u-50-1
sw4008B-ms98-a-0034,200.465625,201.005625,performing,I,sd,u-50-1
sw4008B-ms98-a-0035,201.449125,201.769125,and,B,+,u-52-1
sw4008B-ms98-a-0035,201.769125,201.959125,find,I,+,u-52-1
sw4008B-ms98-a-0035,201.959125,202.049125,out,I,+,u-52-1
sw4008B-ms98-a-0035,202.049125,202.209125,which,I,+,u-52-1
sw4008B-ms98-a-0035,202.209125,202.409125,ones,I,+,u-52-1
sw4008B-ms98-a-0035,202.409125,202.469125,are,I,+,u-52-1
sw4008B-ms98-a-0035,202.469125,203.119125,discriminating,I,+,u-52-1
sw4008B-ms98-a-0035,203.119125,203.349125,well,I,+,u-52-1
sw4008B-ms98-a-0035,203.349125,203.449125,and,I,+,u-52-1
sw4008B-ms98-a-0035,203.449125,203.629125,which,I,+,u-52-1
sw4008B-ms98-a-0035,203.629125,203.839125,ones,I,+,u-52-1
sw4008B-ms98-a-0035,203.839125,204.169125,aren't,I,+,u-52-1
sw4008B-ms98-a-0035,204.579125,204.799125,find,B,+,u-54-1
sw4008B-ms98-a-0035,204.799125,204.869125,out,I,+,u-54-1
sw4008B-ms98-a-0035,204.869125,205.009125,how,I,+,u-54-1
sw4008B-ms98-a-0035,205.009125,205.569125,reliable,I,+,u-54-1
sw4008B-ms98-a-0035,205.569125,205.629125,the,I,+,u-54-1
sw4008B-ms98-a-0035,205.629125,205.979125,test,I,+,u-54-1
sw4008B-ms98-a-0035,205.979125,206.339125,is,I,+,u-54-1
sw4008B-ms98-a-0035,206.339125,206.419125,you,B,sd,u-54-2
sw4008B-ms98-a-0035,206.419125,206.599125,try,I,sd,u-54-2
sw4008B-ms98-a-0035,206.599125,207.059125,correlate,I,sd,u-54-2
sw4008B-ms98-a-0035,207.059125,207.139125,it,I,sd,u-54-2
sw4008B-ms98-a-0035,207.139125,207.309125,with,I,sd,u-54-2
sw4008B-ms98-a-0035,207.309125,207.469125,other,I,sd,u-54-2
sw4008B-ms98-a-0035,207.469125,207.869125,tests,I,sd,u-54-2
sw4008B-ms98-a-0035,207.869125,207.979125,and,I,sd,u-54-2
sw4008B-ms98-a-0035,207.979125,208.169125,things,I,sd,u-54-2
sw4008B-ms98-a-0035,208.169125,208.229125,of,I,sd,u-54-2
sw4008B-ms98-a-0035,208.229125,208.389125,that,I,sd,u-54-2
sw4008B-ms98-a-0035,208.389125,208.689125,sort,I,sd,u-54-2
sw4008B-ms98-a-0035,208.689125,208.799125,so,B,sd,u-54-3
sw4008B-ms98-a-0035,208.799125,209.037125,it's,I,sd,u-54-3
sw4008B-ms98-a-0035,209.666125,210.009125,involves,I,sd,u-54-3
sw4008B-ms98-a-0035,210.009125,210.049125,a,I,sd,u-54-3
sw4008B-ms98-a-0035,210.049125,210.209125,lot,I,sd,u-54-3
sw4008B-ms98-a-0035,210.209125,210.269125,of,I,sd,u-54-3
sw4008B-ms98-a-0035,210.269125,210.569125,spread,I,sd,u-54-3
sw4008B-ms98-a-0035,210.569125,210.749125,sheet,I,sd,u-54-3
sw4008B-ms98-a-0035,210.749125,211.149125,use,I,sd,u-54-3
sw4008B-ms98-a-0037,218.559250,218.713500,well,B,sd,u-56-1
sw4008B-ms98-a-0037,218.713500,218.753500,i,I,sd,u-56-1
sw4008B-ms98-a-0037,218.753500,218.873500,was,I,sd,u-56-1
sw4008B-ms98-a-0037,218.873500,219.073500,doing,I,sd,u-56-1
sw4008B-ms98-a-0037,219.073500,219.213500,some,I,sd,u-56-1
sw4008B-ms98-a-0037,219.213500,219.283500,of,I,sd,u-56-1
sw4008B-ms98-a-0037,219.283500,219.353500,the,I,sd,u-56-1
sw4008B-ms98-a-0037,219.353500,219.653500,same,I,sd,u-56-1
sw4008B-ms98-a-0037,219.653500,220.053500,stuff,I,sd,u-56-1
sw4008B-ms98-a-0037,220.053500,220.163500,but,I,sd,u-56-1
sw4008B-ms98-a-0037,220.163500,220.363500,doing,I,sd,u-56-1
sw4008B-ms98-a-0037,220.363500,220.443500,it,I,sd,u-56-1
sw4008B-ms98-a-0037,220.443500,220.593500,more,I,sd,u-56-1
sw4008B-ms98-a-0037,220.593500,221.263500,slowly,I,sd,u-56-1
sw4008B-ms98-a-0037,221.263500,221.913500,[laughter],O,,
sw4008B-ms98-a-0037,221.913500,222.023500,and,B,+,u-58-1
sw4008B-ms98-a-0037,222.023500,222.123500,with,I,+,u-58-1
sw4008B-ms98-a-0037,222.123500,222.493500,smaller,I,+,u-58-1
sw4008B-ms98-a-0037,222.493500,222.963500,files,I,+,u-58-1
sw4008B-ms98-a-0037,222.963500,224.263500,[laughter],O,,
sw4008B-ms98-a-0037,224.263500,224.336250,i,B,sd,u-58-2
sw4008B-ms98-a-0037,224.336250,224.535875,can't,I,sd,u-58-2
