sw3133B-ms98-a-0003,2.190500,2.627250,okay,B,o,u-1-1
sw3133B-ms98-a-0027,129.454375,129.604375,you,I,qy,u-37-2
sw3133B-ms98-a-0027,129.604375,129.984375,think,I,qy,u-37-2
sw3133B-ms98-a-0027,129.984375,130.154375,that,I,qy,u-37-2
sw3133B-ms98-a-0027,130.154375,130.344375,they,I,qy,u-37-2
sw3133B-ms98-a-0027,130.344375,131.084375,participate,I,qy,u-37-2
sw3133B-ms98-a-0027,131.084375,131.184375,as,I,qy,u-37-2
sw3133B-ms98-a-0027,131.184375,131.414375,much,I,qy,u-37-2
sw3133B-ms98-a-0027,131.414375,131.574375,as,I,qy,u-37-2
sw3133B-ms98-a-0027,131.574375,131.784375,maybe,I,qy,u-37-2
sw3133B-ms98-a-0027,131.784375,131.904375,they,I,qy,u-37-2
sw3133B-ms98-a-0027,131.904375,132.174375,used,I,qy,u-37-2
sw3133B-ms98-a-0027,132.174375,132.424375,to,I,qy,u-37-2
sw3133B-ms98-a-0029,146.248375,146.578000,um-hum,B,b,u-39-1
sw3133B-ms98-a-0031,149.224125,149.583000,yeah,B,aa,u-41-1
sw3133B-ms98-a-0031,149.583000,149.720750,i,B,aa,u-41-2
sw3133B-ms98-a-0031,149.720750,149.932375,think,I,aa,u-41-2
sw3133B-ms98-a-0031,149.932375,150.192375,that's,I,aa,u-41-2
sw3133B-ms98-a-0031,150.192375,150.482375,probably,I,aa,u-41-2
sw3133B-ms98-a-0031,150.482375,150.834625,true,I,aa,u-41-2
sw3133B-ms98-a-0032,151.547250,151.648125,i,B,sv,u-43-1
sw3133B-ms98-a-0032,151.648125,151.798125,think,I,sv,u-43-1
sw3133B-ms98-a-0032,151.798125,151.898125,it's,I,sv,u-43-1
sw3133B-ms98-a-0032,151.898125,152.238125,probably,I,sv,u-43-1
sw3133B-ms98-a-0032,152.238125,152.588125,more,I,sv,u-43-1
sw3133B-ms98-a-0032,152.588125,152.868125,true,I,sv,u-43-1
sw3133B-ms98-a-0032,152.868125,153.178125,st[ill]-,I,sv,u-43-1
sw3133B-ms98-a-0032,153.178125,153.695125,still,I,sv,u-43-1
sw3133B-ms98-a-0032,153.695125,153.918125,in,I,sv,u-43-1
sw3133B-ms98-a-0032,153.918125,154.076500,the,I,sv,u-43-1
sw3133B-ms98-a-0032,154.547375,154.748125,in,I,sv,u-43-1
sw3133B-ms98-a-0032,154.748125,154.868125,the,I,sv,u-43-1
sw3133B-ms98-a-0032,154.868125,155.268125,smaller,I,sv,u-43-1
sw3133B-ms98-a-0032,155.268125,155.929000,communities,I,sv,u-43-1
sw3133B-ms98-a-0032,156.335750,156.548125,then,B,+,u-45-1
sw3133B-ms98-a-0032,156.548125,156.698125,in,I,+,u-45-1
sw3133B-ms98-a-0032,156.698125,156.778125,the,I,+,u-45-1
sw3133B-ms98-a-0032,156.778125,157.158125,larger,I,+,u-45-1
sw3133B-ms98-a-0032,157.158125,157.659750,cities,I,+,u-45-1
sw3133B-ms98-a-0034,161.273500,161.390125,well,B,sd,u-47-1
sw3133B-ms98-a-0034,161.390125,161.470125,i,I,sd,u-47-1
sw3133B-ms98-a-0034,161.470125,161.640125,live,I,sd,u-47-1
sw3133B-ms98-a-0034,161.640125,161.730125,in,I,sd,u-47-1
sw3133B-ms98-a-0034,161.730125,162.240125,Richardson,I,sd,u-47-1
sw3133B-ms98-a-0034,162.240125,162.400125,right,I,sd,u-47-1
sw3133B-ms98-a-0034,162.400125,162.688000,now,I,sd,u-47-1
sw3133B-ms98-a-0034,163.117375,163.296875,which,I,sd,u-47-1
sw3133B-ms98-a-0034,163.296875,163.543625,is,I,sd,u-47-1
sw3133B-ms98-a-0034,163.543625,163.746000,just,I,sd,u-47-1
sw3133B-ms98-a-0035,164.554625,164.808250,right,B,aa,u-49-1
sw3133B-ms98-a-0035,164.808250,164.960750,yeah,B,aa,u-49-2
sw3133B-ms98-a-0035,164.960750,165.569000,okay,B,aa,u-49-3
sw3133B-ms98-a-0035,165.569000,166.134125,sure,O,,
sw3133B-ms98-a-0037,176.014750,176.332625,yeah,B,b,u-51-1
sw3133B-ms98-a-0038,177.805125,178.170500,gosh,B,ba,u-53-1
sw3133B-ms98-a-0038,178.170500,178.260500,i,B,sd,u-53-2
sw3133B-ms98-a-0038,178.260500,178.460500,hadn't,I,sd,u-53-2
sw3133B-ms98-a-0038,178.460500,178.590500,even,I,sd,u-53-2
sw3133B-ms98-a-0038,178.590500,178.790500,thought,I,sd,u-53-2
sw3133B-ms98-a-0038,178.790500,179.010500,about,I,sd,u-53-2
sw3133B-ms98-a-0038,179.010500,179.080500,it,I,sd,u-53-2
sw3133B-ms98-a-0038,179.080500,179.250500,being,I,sd,u-53-2
sw3133B-ms98-a-0038,179.250500,179.310500,out,I,sd,u-53-2
sw3133B-ms98-a-0038,179.310500,179.390500,of,I,sd,u-53-2
sw3133B-ms98-a-0038,179.390500,179.460500,the,I,sd,u-53-2
sw3133B-ms98-a-0038,179.460500,179.800500,area,I,sd,u-53-2
sw3133B-ms98-a-0038,179.800500,179.990500,but,B,sv,u-53-3
sw3133B-ms98-a-0038,179.990500,180.110500,you're,I,sv,u-53-3
sw3133B-ms98-a-0038,180.110500,180.417625,right,I,sv,u-53-3
sw3133B-ms98-a-0039,181.407000,181.819000,yeah,B,%,u-53-4
sw3133B-ms98-a-0039,182.233375,182.309375,but,O,,
sw3133B-ms98-a-0039,182.309375,182.359375,i,B,sd,u-53-5
sw3133B-ms98-a-0039,182.359375,182.589375,grew,I,sd,u-53-5
sw3133B-ms98-a-0039,182.589375,182.759375,up,I,sd,u-53-5
sw3133B-ms98-a-0039,182.759375,182.888000,in,I,sd,u-53-5
sw3133B-ms98-a-0039,182.888000,183.065000,a,I,sd,u-53-5
sw3133B-ms98-a-0039,183.065000,183.399375,real,I,sd,u-53-5
sw3133B-ms98-a-0039,183.399375,183.699375,small,I,sd,u-53-5
sw3133B-ms98-a-0039,183.699375,184.059375,town,I,sd,u-53-5
sw3133B-ms98-a-0039,184.059375,184.219375,in,I,sd,u-53-5
sw3133B-ms98-a-0039,184.219375,184.649375,Florida,I,sd,u-53-5
sw3133B-ms98-a-0040,185.527125,185.618750,i,B,sd,u-55-1
sw3133B-ms98-a-0040,185.618750,185.838750,mean,I,sd,u-55-1
sw3133B-ms98-a-0040,185.838750,185.878750,a,I,sd,u-55-1
sw3133B-ms98-a-0040,185.878750,186.358750,real,I,sd,u-55-1
sw3133B-ms98-a-0040,186.358750,186.648750,small,I,sd,u-55-1
sw3133B-ms98-a-0040,186.648750,187.027750,town,I,sd,u-55-1
sw3133B-ms98-a-0040,187.027750,187.171875,[laughter],O,,
sw3133B-ms98-a-0041,187.815375,188.111625,and,B,sv,u-55-2
sw3133B-ms98-a-0041,188.111625,188.283750,uh,I,sv,u-55-2
sw3133B-ms98-a-0041,188.826125,188.911625,i,I,sv,u-55-2
sw3133B-ms98-a-0041,188.911625,189.171625,think,I,sv,u-55-2
sw3133B-ms98-a-0041,189.171625,189.291625,it,I,sv,u-55-2
sw3133B-ms98-a-0041,189.291625,189.461625,was,I,sv,u-55-2
sw3133B-ms98-a-0041,189.461625,189.712125,just,I,sv,u-55-2
sw3133B-ms98-a-0041,189.712125,190.306750,[vocalized-noise],O,,
sw3133B-ms98-a-0042,191.030000,191.077000,of,B,sd,u-55-3
sw3133B-ms98-a-0042,191.077000,191.255000,course,I,sd,u-55-3
sw3133B-ms98-a-0042,191.255000,191.388875,it,I,sd,u-55-3
sw3133B-ms98-a-0042,191.388875,191.698250,was,I,sd,u-55-3
sw3133B-ms98-a-0042,191.698250,192.098875,back,I,sd,u-55-3
sw3133B-ms98-a-0042,192.098875,192.268875,in,I,sd,u-55-3
sw3133B-ms98-a-0042,192.268875,192.466625,the,I,sd,u-55-3
sw3133B-ms98-a-0042,192.719000,192.888875,in,I,sd,u-55-3
sw3133B-ms98-a-0042,192.888875,192.988875,the,I,sd,u-55-3
sw3133B-ms98-a-0042,192.988875,193.620875,fifties,I,sd,u-55-3
sw3133B-ms98-a-0042,194.191500,194.289375,and,B,sv,u-55-4
sw3133B-ms98-a-0042,194.289375,194.368875,i,I,sv,u-55-4
sw3133B-ms98-a-0042,194.368875,194.618875,think,I,sv,u-55-4
sw3133B-ms98-a-0042,194.618875,194.718875,it,I,sv,u-55-4
sw3133B-ms98-a-0042,194.718875,194.973125,was,I,sv,u-55-4
sw3133B-ms98-a-0042,194.973125,195.348875,real,I,sv,u-55-4
sw3133B-ms98-a-0042,195.348875,195.858875,prevalent,I,sv,u-55-4
sw3133B-ms98-a-0042,195.858875,196.128875,back,I,sv,u-55-4
sw3133B-ms98-a-0042,196.128875,196.348875,then,I,sv,u-55-4
sw3133B-ms98-a-0042,196.348875,196.459750,i,B,sv,u-55-5
sw3133B-ms98-a-0042,196.459750,196.934375,[vocalized-noise],I,sv,u-55-5
sw3133B-ms98-a-0042,196.934375,197.008875,i,I,sv,u-55-5
sw3133B-ms98-a-0042,197.008875,197.268875,think,I,sv,u-55-5
sw3133B-ms98-a-0042,197.268875,197.628875,people,I,sv,u-55-5
sw3133B-ms98-a-0042,197.945250,198.158875,thought,I,sv,u-55-5
sw3133B-ms98-a-0042,198.158875,198.428875,more,I,sv,u-55-5
sw3133B-ms98-a-0042,198.428875,198.686375,of,I,sv,u-55-5
sw3133B-ms98-a-0042,199.029125,199.573750,others,I,sv,u-55-5
sw3133B-ms98-a-0042,199.927750,200.078875,than,I,sv,u-55-5
sw3133B-ms98-a-0042,200.078875,200.188875,they,I,sv,u-55-5
sw3133B-ms98-a-0042,200.188875,200.338875,do,I,sv,u-55-5
sw3133B-ms98-a-0042,200.338875,200.697875,now,I,sv,u-55-5
sw3133B-ms98-a-0042,201.082875,201.197625,you,B,+,u-57-1
sw3133B-ms98-a-0042,201.197625,201.368875,know,I,+,u-57-1
sw3133B-ms98-a-0043,201.983125,202.083125,as,I,+,u-57-1
sw3133B-ms98-a-0043,202.083125,202.233125,far,I,+,u-57-1
sw3133B-ms98-a-0043,202.233125,202.383125,as,I,+,u-57-1
sw3133B-ms98-a-0043,202.383125,202.663125,doing,I,+,u-57-1
sw3133B-ms98-a-0043,202.663125,202.913125,things,I,+,u-57-1
sw3133B-ms98-a-0043,202.913125,203.183125,for,I,+,u-57-1
sw3133B-ms98-a-0043,203.183125,203.393125,them,I,+,u-57-1
sw3133B-ms98-a-0043,203.393125,203.651250,and,I,+,u-57-1
sw3133B-ms98-a-0043,204.186125,204.313125,and,I,+,u-57-1
sw3133B-ms98-a-0043,204.313125,204.473125,then,I,+,u-57-1
sw3133B-ms98-a-0043,204.473125,204.823125,gaining,I,+,u-57-1
sw3133B-ms98-a-0043,204.823125,205.313125,benefits,I,+,u-57-1
sw3133B-ms98-a-0043,205.313125,205.563125,from,I,+,u-57-1
sw3133B-ms98-a-0043,205.563125,205.717625,it,I,+,u-57-1
sw3133B-ms98-a-0045,223.942250,224.250250,uh-huh,B,b,u-59-1
sw3133B-ms98-a-0047,232.403750,232.799000,yeah,B,aa,u-61-1
sw3133B-ms98-a-0047,232.799000,232.899000,i,B,aa,u-61-2
sw3133B-ms98-a-0047,232.899000,233.009000,do,I,aa,u-61-2
sw3133B-ms98-a-0047,233.009000,233.378750,to,I,aa,u-61-2
sw3133B-ms98-a-0047,233.751625,233.849000,i,B,aa^r,u-61-3
sw3133B-ms98-a-0047,233.849000,234.019000,do,I,aa^r,u-61-3
sw3133B-ms98-a-0047,234.019000,234.301250,to,I,aa^r,u-61-3
sw3133B-ms98-a-0049,242.168875,242.268875,i'm,B,sv,u-63-1
sw3133B-ms98-a-0049,242.268875,242.478875,not,I,sv,u-63-1
sw3133B-ms98-a-0049,242.478875,242.814625,sure,I,sv,u-63-1
sw3133B-ms98-a-0049,242.814625,243.058875,that,I,sv,u-63-1
sw3133B-ms98-a-0049,243.058875,243.348875,that,I,sv,u-63-1
sw3133B-ms98-a-0049,243.348875,243.678875,today's,I,sv,u-63-1
sw3133B-ms98-a-0049,243.678875,244.008875,kids,I,sv,u-63-1
sw3133B-ms98-a-0049,244.008875,244.138875,would,I,sv,u-63-1
sw3133B-ms98-a-0049,244.138875,244.318875,go,I,sv,u-63-1
sw3133B-ms98-a-0049,244.318875,244.618875,for,I,sv,u-63-1
sw3133B-ms98-a-0049,244.618875,244.718875,it,I,sv,u-63-1
sw3133B-ms98-a-0049,244.718875,244.973500,though,I,sv,u-63-1
sw3133B-ms98-a-0049,245.436875,245.488875,i,B,sv,u-63-2
sw3133B-ms98-a-0049,245.488875,245.658875,think,I,sv,u-63-2
sw3133B-ms98-a-0049,245.658875,245.718875,you,I,sv,u-63-2
sw3133B-ms98-a-0049,245.718875,245.848875,would,I,sv,u-63-2
sw3133B-ms98-a-0049,245.848875,245.938875,have,I,sv,u-63-2
sw3133B-ms98-a-0049,245.938875,245.998875,to,I,sv,u-63-2
sw3133B-ms98-a-0049,245.998875,246.248875,start,I,sv,u-63-2
sw3133B-ms98-a-0049,246.248875,246.686500,younger,I,sv,u-63-2
sw3133B-ms98-a-0050,247.412125,247.480500,you,O,,
sw3133B-ms98-a-0050,247.480500,247.909750,know,O,,
sw3133B-ms98-a-0050,247.909750,248.090500,i,B,sd,u-65-1
sw3133B-ms98-a-0050,248.090500,248.210500,i,I,sd,u-65-1
sw3133B-ms98-a-0050,248.210500,248.340500,don't,I,sd,u-65-1
sw3133B-ms98-a-0050,248.340500,248.400500,know,I,sd,u-65-1
sw3133B-ms98-a-0050,248.400500,248.560500,how,I,sd,u-65-1
sw3133B-ms98-a-0050,248.560500,248.850500,young,I,sd,u-65-1
sw3133B-ms98-a-0050,248.850500,248.980500,you'd,I,sd,u-65-1
sw3133B-ms98-a-0050,248.980500,249.120500,have,I,sd,u-65-1
sw3133B-ms98-a-0050,249.120500,249.230500,to,I,sd,u-65-1
sw3133B-ms98-a-0050,249.230500,249.550500,go,I,sd,u-65-1
sw3133B-ms98-a-0050,249.550500,249.690500,but,B,sv,u-65-2
sw3133B-ms98-a-0050,249.690500,249.740500,i,I,sv,u-65-2
sw3133B-ms98-a-0050,249.740500,250.600500,think,I,sv,u-65-2
sw3133B-ms98-a-0050,250.600500,250.720500,by,I,sv,u-65-2
sw3133B-ms98-a-0050,250.720500,250.820500,the,I,sv,u-65-2
sw3133B-ms98-a-0050,250.820500,251.200500,time,I,sv,u-65-2
sw3133B-ms98-a-0050,251.200500,251.429000,they're,I,sv,u-65-2
sw3133B-ms98-a-0050,252.291625,252.638875,oh,I,sv,u-65-2
sw3133B-ms98-a-0050,253.098500,253.440500,early,I,sv,u-65-2
sw3133B-ms98-a-0050,253.440500,253.990500,teenagers,I,sv,u-65-2
sw3133B-ms98-a-0050,253.990500,254.320500,anyway,I,sv,u-65-2
sw3133B-ms98-a-0050,254.320500,254.400500,i,I,sv,u-65-2
sw3133B-ms98-a-0050,254.400500,254.570500,think,I,sv,u-65-2
sw3133B-ms98-a-0050,254.570500,254.720500,it's,I,sv,u-65-2
sw3133B-ms98-a-0050,254.720500,254.910500,too,I,sv,u-65-2
sw3133B-ms98-a-0050,254.910500,255.180500,late,I,sv,u-65-2
sw3133B-ms98-a-0050,255.180500,255.472375,now,I,sv,u-65-2
sw3133B-ms98-a-0050,256.056250,256.180500,at,I,sv,u-65-2
sw3133B-ms98-a-0050,256.180500,256.420500,least,I,sv,u-65-2
sw3133B-ms98-a-0050,256.420500,256.710500,around,I,sv,u-65-2
sw3133B-ms98-a-0050,256.710500,256.997750,here,I,sv,u-65-2
sw3133B-ms98-a-0050,257.260750,257.532125,um,O,,
sw3133B-ms98-a-0052,268.022375,268.353125,right,B,b,u-67-1
sw3133B-ms98-a-0054,270.963375,271.351875,um-hum,B,b,u-69-1
sw3133B-ms98-a-0056,301.099875,301.235750,uh,O,,
sw3133B-ms98-a-0056,301.497125,301.673750,yeah,B,b,u-71-1
sw3133B-ms98-a-0056,301.673750,301.889750,i,B,sv,u-71-2
sw3133B-ms98-a-0056,301.889750,301.962750,would,I,sv,u-71-2
sw3133B-ms98-a-0056,301.962750,302.153750,have,I,sv,u-71-2
sw3133B-ms98-a-0056,302.153750,302.273750,to,I,sv,u-71-2
sw3133B-ms98-a-0056,302.273750,302.543750,start,I,sv,u-71-2
sw3133B-ms98-a-0056,302.543750,302.603750,in,I,sv,u-71-2
sw3133B-ms98-a-0056,302.603750,302.663750,the,I,sv,u-71-2
sw3133B-ms98-a-0056,302.663750,303.073750,families,I,sv,u-71-2
sw3133B-ms98-a-0056,303.073750,303.434750,first,I,sv,u-71-2
sw3133B-ms98-a-0056,304.060000,304.243750,because_1,I,sv,u-71-2
sw3133B-ms98-a-0056,304.243750,304.393750,if,I,sv,u-71-2
sw3133B-ms98-a-0056,304.393750,304.463750,you,I,sv,u-71-2
sw3133B-ms98-a-0056,304.463750,304.733750,don't,I,sv,u-71-2
sw3133B-ms98-a-0056,304.733750,304.953750,it,I,sv,u-71-2
sw3133B-ms98-a-0056,304.953750,305.163750,for,I,sv,u-71-2
sw3133B-ms98-a-0056,305.163750,305.299000,your,I,sv,u-71-2
sw3133B-ms98-a-0056,305.487375,305.633750,for,I,sv,u-71-2
sw3133B-ms98-a-0056,305.633750,305.773750,your,I,sv,u-71-2
sw3133B-ms98-a-0056,305.773750,305.923750,own,I,sv,u-71-2
