sw2570A-ms98-a-0003,3.997875,4.299000,okay,B,aa,u-2-1
sw2570A-ms98-a-0025,116.750000,117.529250,younger,I,sd,u-28-3
sw2570A-ms98-a-0026,118.035750,118.405750,and,B,sd,u-30-1
sw2570A-ms98-a-0026,118.405750,118.605750,uh,I,sd,u-30-1
sw2570A-ms98-a-0026,118.605750,118.755750,it,I,sd,u-30-1
sw2570A-ms98-a-0026,118.755750,118.885750,would,I,sd,u-30-1
sw2570A-ms98-a-0026,118.885750,118.995750,have,I,sd,u-30-1
sw2570A-ms98-a-0026,118.995750,119.245750,helped,I,sd,u-30-1
sw2570A-ms98-a-0026,119.245750,119.445750,me,I,sd,u-30-1
sw2570A-ms98-a-0026,119.445750,119.797125,out,I,sd,u-30-1
sw2570A-ms98-a-0026,119.923625,120.849875,tremendously,I,sd,u-30-1
sw2570A-ms98-a-0026,120.849875,121.685750,[laughter],O,,
sw2570A-ms98-a-0026,121.685750,121.995750,but,B,sd,u-32-1
sw2570A-ms98-a-0026,121.995750,122.335750,um,I,sd,u-32-1
sw2570A-ms98-a-0027,122.989250,123.089250,oh,I,sd,u-32-1
sw2570A-ms98-a-0027,123.089250,123.219250,i,I,sd,u-32-1
sw2570A-ms98-a-0027,123.219250,123.459250,guess,I,sd,u-32-1
sw2570A-ms98-a-0027,123.459250,123.590000,i,I,sd,u-32-1
sw2570A-ms98-a-0027,123.855250,124.013000,i,I,sd,u-32-1
sw2570A-ms98-a-0027,124.013000,124.411125,just,I,sd,u-32-1
sw2570A-ms98-a-0028,124.889625,124.955375,you,I,sd,u-32-1
sw2570A-ms98-a-0028,124.955375,125.075375,know,I,sd,u-32-1
sw2570A-ms98-a-0028,125.075375,125.205375,i,I,sd,u-32-1
sw2570A-ms98-a-0028,125.205375,125.564500,always,I,sd,u-32-1
sw2570A-ms98-a-0028,126.268875,126.395375,i,I,sd,u-32-1
sw2570A-ms98-a-0028,126.395375,126.575375,have,I,sd,u-32-1
sw2570A-ms98-a-0028,126.575375,127.204750,always,I,sd,u-32-1
sw2570A-ms98-a-0028,127.204750,127.595375,tried,I,sd,u-32-1
sw2570A-ms98-a-0028,127.595375,127.705375,to,I,sd,u-32-1
sw2570A-ms98-a-0028,127.705375,128.246500,sew,I,sd,u-32-1
sw2570A-ms98-a-0028,128.642000,129.005375,and,B,sd,u-32-2
sw2570A-ms98-a-0028,129.005375,129.268125,uh,I,sd,u-32-2
sw2570A-ms98-a-0028,129.445500,129.626250,i,I,sd,u-32-2
sw2570A-ms98-a-0028,129.626250,129.835375,didn't,I,sd,u-32-2
sw2570A-ms98-a-0028,129.835375,130.075375,like,I,sd,u-32-2
sw2570A-ms98-a-0028,130.075375,130.145375,the,I,sd,u-32-2
sw2570A-ms98-a-0028,130.145375,130.315375,way,I,sd,u-32-2
sw2570A-ms98-a-0028,130.315375,130.465375,it,I,sd,u-32-2
sw2570A-ms98-a-0028,130.465375,130.685375,looked,I,sd,u-32-2
sw2570A-ms98-a-0028,130.685375,130.815375,so,I,sd,u-32-2
sw2570A-ms98-a-0028,130.815375,130.975375,i'd,I,sd,u-32-2
sw2570A-ms98-a-0028,130.975375,131.215375,never,I,sd,u-32-2
sw2570A-ms98-a-0028,131.215375,131.495375,wear,I,sd,u-32-2
sw2570A-ms98-a-0028,131.495375,132.066000,anything,I,sd,u-32-2
sw2570A-ms98-a-0028,132.066000,132.066000,but,B,sd,u-34-1
sw2570A-ms98-a-0028,132.519750,132.895375,now,I,sd,u-34-1
sw2570A-ms98-a-0028,132.895375,133.105375,i,I,sd,u-34-1
sw2570A-ms98-a-0028,133.105375,133.215375,i,I,sd,u-34-1
sw2570A-ms98-a-0028,133.215375,133.265375,r[eally]-,I,sd,u-34-1
sw2570A-ms98-a-0028,133.265375,133.505375,have,I,sd,u-34-1
sw2570A-ms98-a-0028,133.505375,133.755375,bought,I,sd,u-34-1
sw2570A-ms98-a-0028,133.755375,134.143000,some,I,sd,u-34-1
sw2570A-ms98-a-0028,134.312500,134.641375,uh,I,sd,u-34-1
sw2570A-ms98-a-0028,134.957750,135.225375,new,I,sd,u-34-1
sw2570A-ms98-a-0028,135.225375,135.595375,sewing,I,sd,u-34-1
sw2570A-ms98-a-0028,135.595375,136.065375,equipment,I,sd,u-34-1
sw2570A-ms98-a-0028,136.065375,136.135375,i,B,sd,u-34-2
sw2570A-ms98-a-0028,136.135375,136.365375,bought,I,sd,u-34-2
sw2570A-ms98-a-0028,136.365375,136.435375,the,I,sd,u-34-2
sw2570A-ms98-a-0028,136.435375,136.905375,Serger,I,sd,u-34-2
sw2570A-ms98-a-0028,136.905375,137.641500,machine,I,sd,u-34-2
sw2570A-ms98-a-0029,138.296000,138.760250,and,B,sd,u-34-3
sw2570A-ms98-a-0029,138.760250,139.046500,uh,B,+,u-36-1
sw2570A-ms98-a-0029,139.370375,139.590250,it,I,+,u-36-1
sw2570A-ms98-a-0029,139.590250,139.830250,really,I,+,u-36-1
sw2570A-ms98-a-0029,139.830250,140.110250,makes,I,+,u-36-1
sw2570A-ms98-a-0029,140.110250,140.220250,it,I,+,u-36-1
sw2570A-ms98-a-0029,140.220250,140.370250,look,I,+,u-36-1
sw2570A-ms98-a-0029,140.370250,141.220250,professional,I,+,u-36-1
sw2570A-ms98-a-0029,141.220250,141.330250,and,B,sd,u-36-2
sw2570A-ms98-a-0029,141.330250,141.410250,i've,I,sd,u-36-2
sw2570A-ms98-a-0029,141.410250,141.740250,taken,I,sd,u-36-2
sw2570A-ms98-a-0029,141.740250,141.950250,some,I,sd,u-36-2
sw2570A-ms98-a-0029,141.950250,142.570250,classes,I,sd,u-36-2
sw2570A-ms98-a-0029,142.570250,142.780250,here,I,sd,u-36-2
sw2570A-ms98-a-0029,142.780250,143.000250,in,I,sd,u-36-2
sw2570A-ms98-a-0029,143.000250,143.210250,in,I,sd,u-36-2
sw2570A-ms98-a-0029,143.210250,143.410250,uh,I,sd,u-36-2
sw2570A-ms98-a-0029,143.410250,144.040250,Dallas,I,sd,u-36-2
sw2570A-ms98-a-0031,146.880250,147.250375,yeah,B,b,u-38-1
sw2570A-ms98-a-0033,151.024750,151.448625,right,B,b,u-40-1
sw2570A-ms98-a-0034,152.242500,152.439875,i,B,sd,u-40-2
sw2570A-ms98-a-0034,152.439875,152.609875,know,I,sd,u-40-2
sw2570A-ms98-a-0034,152.609875,152.639875,a,I,sd,u-40-2
sw2570A-ms98-a-0034,152.639875,152.809875,lot,I,sd,u-40-2
sw2570A-ms98-a-0034,152.809875,152.879875,of,I,sd,u-40-2
sw2570A-ms98-a-0034,152.879875,153.199875,people,I,sd,u-40-2
sw2570A-ms98-a-0034,153.199875,153.329875,where,I,sd,u-40-2
sw2570A-ms98-a-0034,153.329875,153.389875,i,I,sd,u-40-2
sw2570A-ms98-a-0034,153.389875,153.669875,work,I,sd,u-40-2
sw2570A-ms98-a-0034,153.669875,153.969875,make,I,sd,u-40-2
sw2570A-ms98-a-0034,153.969875,154.139875,their,I,sd,u-40-2
sw2570A-ms98-a-0034,154.139875,154.539875,clothes,I,sd,u-40-2
sw2570A-ms98-a-0034,154.539875,154.699875,it's,B,sv,u-40-3
sw2570A-ms98-a-0034,154.699875,155.003750,just,I,sv,u-40-3
sw2570A-ms98-a-0034,155.617750,155.919875,there's,I,sv,u-40-3
sw2570A-ms98-a-0034,155.919875,156.089875,just,I,sv,u-40-3
sw2570A-ms98-a-0034,156.089875,156.219875,so,I,sv,u-40-3
sw2570A-ms98-a-0034,156.219875,156.399875,many,I,sv,u-40-3
sw2570A-ms98-a-0034,156.399875,156.659875,people,I,sv,u-40-3
sw2570A-ms98-a-0034,156.659875,157.069875,sewing,I,sv,u-40-3
sw2570A-ms98-a-0034,157.069875,157.279875,now,I,sv,u-40-3
sw2570A-ms98-a-0034,157.279875,157.796500,days,I,sv,u-40-3
sw2570A-ms98-a-0035,158.779375,159.245625,uh-huh,B,b,u-42-1
sw2570A-ms98-a-0037,162.636500,163.096500,huh-uh,O,,
sw2570A-ms98-a-0037,163.096500,163.924125,no,B,nn,u-44-1
sw2570A-ms98-a-0037,164.400375,164.548250,i'm,B,sd^e,u-44-2
sw2570A-ms98-a-0037,164.548250,164.768250,not,I,sd^e,u-44-2
sw2570A-ms98-a-0037,164.768250,164.988250,that,I,sd^e,u-44-2
sw2570A-ms98-a-0037,164.988250,165.862000,talented,I,sd^e,u-44-2
sw2570A-ms98-a-0039,181.041500,181.791625,right,B,b,u-46-1
sw2570A-ms98-a-0040,182.220000,182.358125,i,B,sd,u-46-2
sw2570A-ms98-a-0040,182.358125,182.568125,have,I,sd,u-46-2
sw2570A-ms98-a-0040,182.568125,182.678125,a,I,sd,u-46-2
sw2570A-ms98-a-0040,182.678125,183.138125,sister,I,sd,u-46-2
sw2570A-ms98-a-0040,183.138125,183.338125,that,I,sd,u-46-2
sw2570A-ms98-a-0040,183.338125,183.558125,can,I,sd,u-46-2
sw2570A-ms98-a-0040,183.558125,183.858125,can,I,sd,u-46-2
sw2570A-ms98-a-0040,183.858125,184.018125,uh,I,sd,u-46-2
sw2570A-ms98-a-0040,184.018125,184.568125,crochet,I,sd,u-46-2
sw2570A-ms98-a-0040,184.568125,184.788125,real,I,sd,u-46-2
sw2570A-ms98-a-0040,184.788125,185.216625,well,I,sd,u-46-2
sw2570A-ms98-a-0040,185.389875,185.638125,or,B,+,u-48-1
sw2570A-ms98-a-0040,185.638125,185.927000,or,I,+,u-48-1
sw2570A-ms98-a-0040,186.126625,186.602375,knit,I,+,u-48-1
sw2570A-ms98-a-0040,186.707750,187.058125,i,I,+,u-48-1
sw2570A-ms98-a-0040,187.058125,187.088125,i,I,+,u-48-1
sw2570A-ms98-a-0040,187.088125,187.358125,guess,I,+,u-48-1
sw2570A-ms98-a-0040,187.358125,187.438125,i,I,+,u-48-1
sw2570A-ms98-a-0040,187.438125,187.728125,mean,I,+,u-48-1
sw2570A-ms98-a-0040,187.728125,187.888125,knit,I,+,u-48-1
sw2570A-ms98-a-0040,187.888125,188.078125,and,B,sd,u-48-2
sw2570A-ms98-a-0040,188.078125,188.228125,she,I,sd,u-48-2
sw2570A-ms98-a-0040,188.228125,188.598125,knits,I,sd,u-48-2
sw2570A-ms98-a-0040,188.598125,188.838125,things,I,sd,u-48-2
sw2570A-ms98-a-0040,188.838125,189.068125,like,I,sd,u-48-2
sw2570A-ms98-a-0040,189.068125,189.764375,hats,I,sd,u-48-2
sw2570A-ms98-a-0040,190.465000,190.808125,and,B,+,u-50-1
sw2570A-ms98-a-0040,190.808125,190.938125,uh,I,+,u-50-1
sw2570A-ms98-a-0040,190.938125,191.828125,sweaters,I,+,u-50-1
sw2570A-ms98-a-0040,191.828125,192.077625,an,I,+,u-50-1
sw2570A-ms98-a-0040,192.459250,192.578125,you,I,+,u-50-1
sw2570A-ms98-a-0040,192.578125,192.901625,know,I,+,u-50-1
sw2570A-ms98-a-0041,193.738250,194.051375,bed,O,,
sw2570A-ms98-a-0041,194.051375,194.836875,throws,O,,
sw2570A-ms98-a-0043,199.009625,199.342000,uh-huh,B,b,u-54-1
sw2570A-ms98-a-0045,202.736000,203.149125,uh-huh,O,,
sw2570A-ms98-a-0047,211.426000,211.861000,oh,B,b,u-56-1
sw2570A-ms98-a-0049,215.863750,216.316750,uh-huh,B,b,u-58-1
sw2570A-ms98-a-0051,228.125375,228.345125,oh,B,ba,u-60-1
sw2570A-ms98-a-0051,228.345125,228.545125,my,I,ba,u-60-1
sw2570A-ms98-a-0051,228.545125,229.390875,goodness,I,ba,u-60-1
sw2570A-ms98-a-0053,232.285375,234.126125,[laughter],O,,
sw2570A-ms98-a-0054,234.412125,234.657625,yeah,B,b,u-62-1
sw2570A-ms98-a-0054,234.657625,234.857625,now,B,sd,u-62-2
sw2570A-ms98-a-0054,234.857625,235.157625,now,I,sd,u-62-2
sw2570A-ms98-a-0054,235.157625,235.327625,they,I,sd,u-62-2
sw2570A-ms98-a-0054,235.327625,235.617625,have,I,sd,u-62-2
sw2570A-ms98-a-0054,235.617625,235.877625,the,I,sd,u-62-2
sw2570A-ms98-a-0054,235.877625,236.106250,uh,I,sd,u-62-2
sw2570A-ms98-a-0054,236.430125,236.867625,knitting,I,sd,u-62-2
sw2570A-ms98-a-0054,236.867625,237.467625,machines,I,sd,u-62-2
sw2570A-ms98-a-0054,237.467625,237.617625,that,I,sd,u-62-2
sw2570A-ms98-a-0054,237.617625,237.757625,will,I,sd,u-62-2
sw2570A-ms98-a-0054,237.757625,237.937625,do,I,sd,u-62-2
sw2570A-ms98-a-0054,237.937625,238.177625,it,I,sd,u-62-2
sw2570A-ms98-a-0054,238.177625,238.436375,for,I,sd,u-62-2
sw2570A-ms98-a-0054,238.436375,238.685625,you,I,sd,u-62-2
sw2570A-ms98-a-0055,239.951250,240.481250,um-hum,O,,
sw2570A-ms98-a-0055,240.481250,241.245500,[laughter],O,,
sw2570A-ms98-a-0057,249.996875,250.574625,uh-huh,O,,
sw2570A-ms98-a-0059,253.770625,254.186125,um,B,%,u-66-1
sw2570A-ms98-a-0061,267.168125,267.589500,yeah,O,,
sw2570A-ms98-a-0062,267.941500,268.275375,[laughter],O,,
sw2570A-ms98-a-0063,268.822750,269.013750,are,B,qy,u-68-1
sw2570A-ms98-a-0063,269.013750,269.173750,you,I,qy,u-68-1
sw2570A-ms98-a-0063,269.173750,269.573750,familiar,I,qy,u-68-1
