sw2780A-ms98-a-0001,0.670000,0.869500,yeah,B,o,u-1-1
sw2780A-ms98-a-0001,9.720000,10.000000,really,I,sv^t,u-1-2
sw2780A-ms98-a-0001,10.000000,10.524875,different,I,sv^t,u-1-2
sw2780A-ms98-a-0002,11.241250,11.411250,i,B,sd^t,u-1-3
sw2780A-ms98-a-0002,11.411250,11.730500,uh,I,sd^t,u-1-3
sw2780A-ms98-a-0002,11.931250,12.081250,i,I,sd^t,u-1-3
sw2780A-ms98-a-0002,12.081250,12.201250,i,I,sd^t,u-1-3
sw2780A-ms98-a-0002,12.201250,12.431250,guess,I,sd^t,u-1-3
sw2780A-ms98-a-0002,12.431250,12.641250,i've,I,sd^t,u-1-3
sw2780A-ms98-a-0002,12.641250,12.891250,had,I,sd^t,u-1-3
sw2780A-ms98-a-0002,12.891250,12.951250,to,I,sd^t,u-1-3
sw2780A-ms98-a-0002,12.951250,13.371250,discuss,I,sd^t,u-1-3
sw2780A-ms98-a-0002,13.371250,13.421250,a,I,sd^t,u-1-3
sw2780A-ms98-a-0002,13.421250,13.831250,number,I,sd^t,u-1-3
sw2780A-ms98-a-0002,13.831250,13.951250,of,I,sd^t,u-1-3
sw2780A-ms98-a-0002,13.951250,14.101250,what,I,sd^t,u-1-3
sw2780A-ms98-a-0002,14.101250,14.251250,might,I,sd^t,u-1-3
sw2780A-ms98-a-0002,14.251250,14.321250,be,I,sd^t,u-1-3
sw2780A-ms98-a-0002,14.321250,14.811250,considered,I,sd^t,u-1-3
sw2780A-ms98-a-0002,14.811250,15.743500,controversial,I,sd^t,u-1-3
sw2780A-ms98-a-0002,16.253000,16.991250,issues,I,sd^t,u-1-3
sw2780A-ms98-a-0003,17.508500,17.667250,i,B,sv,u-3-1
sw2780A-ms98-a-0003,17.667250,17.882625,guess,I,sv,u-3-1
sw2780A-ms98-a-0003,17.882625,18.270000,like,I,sv,u-3-1
sw2780A-ms98-a-0003,18.270000,18.382000,i,I,sv,u-3-1
sw2780A-ms98-a-0003,18.382000,18.609750,like,I,sv,u-3-1
sw2780A-ms98-a-0003,18.609750,18.878500,and,I,sv,u-3-1
sw2780A-ms98-a-0003,18.878500,19.018500,though,I,sv,u-3-1
sw2780A-ms98-a-0003,19.018500,19.550750,nothing,I,sv,u-3-1
sw2780A-ms98-a-0003,20.028500,20.113875,i,I,sv,u-3-1
sw2780A-ms98-a-0003,20.113875,20.298500,guess,I,sv,u-3-1
sw2780A-ms98-a-0003,20.298500,20.638500,nothing,I,sv,u-3-1
sw2780A-ms98-a-0003,20.638500,20.755000,is,I,sv,u-3-1
sw2780A-ms98-a-0003,20.894375,20.998500,a[s]-,I,sv,u-3-1
sw2780A-ms98-a-0003,20.998500,21.298500,as,I,sv,u-3-1
sw2780A-ms98-a-0003,21.298500,21.598500,awful,I,sv,u-3-1
sw2780A-ms98-a-0003,21.598500,21.688500,as,I,sv,u-3-1
sw2780A-ms98-a-0003,21.688500,22.108500,abortion,I,sv,u-3-1
sw2780A-ms98-a-0003,22.108500,22.238500,but,B,sv,u-3-2
sw2780A-ms98-a-0003,22.238500,22.438500,like,I,sv,u-3-2
sw2780A-ms98-a-0003,22.438500,22.658500,gun,I,sv,u-3-2
sw2780A-ms98-a-0003,22.658500,23.388500,control,I,sv,u-3-2
sw2780A-ms98-a-0004,23.777375,24.237375,and,I,sv,u-3-2
sw2780A-ms98-a-0004,24.237375,24.544125,uh,I,sv,u-3-2
sw2780A-ms98-a-0004,24.757375,24.997375,day,I,sv,u-3-2
sw2780A-ms98-a-0004,24.997375,25.387375,care,I,sv,u-3-2
sw2780A-ms98-a-0004,25.387375,25.507375,and,I,sv,u-3-2
sw2780A-ms98-a-0004,25.507375,25.757375,things,I,sv,u-3-2
sw2780A-ms98-a-0004,25.757375,25.947375,like,I,sv,u-3-2
sw2780A-ms98-a-0004,25.947375,26.194375,that,I,sv,u-3-2
sw2780A-ms98-a-0004,26.577375,26.887375,and,B,sd,u-3-3
sw2780A-ms98-a-0004,26.887375,27.057375,there,I,sd,u-3-3
sw2780A-ms98-a-0004,27.057375,27.267375,are,I,sd,u-3-3
sw2780A-ms98-a-0004,27.267375,27.487375,some,I,sd,u-3-3
sw2780A-ms98-a-0004,27.487375,27.847375,very,I,sd,u-3-3
sw2780A-ms98-a-0004,27.847375,28.367375,different,I,sd,u-3-3
sw2780A-ms98-a-0004,28.367375,28.940250,views,I,sd,u-3-3
sw2780A-ms98-a-0004,29.053250,29.373750,uh,I,sd,u-3-3
sw2780A-ms98-a-0004,29.584750,29.887375,of,I,sd,u-3-3
sw2780A-ms98-a-0004,29.887375,29.947375,the,I,sd,u-3-3
sw2780A-ms98-a-0004,29.947375,30.257375,people,I,sd,u-3-3
sw2780A-ms98-a-0004,30.257375,30.697375,connected,I,sd,u-3-3
sw2780A-ms98-a-0004,30.697375,30.867375,with,I,sd,u-3-3
sw2780A-ms98-a-0004,30.867375,30.927375,the,I,sd,u-3-3
sw2780A-ms98-a-0004,30.927375,31.437375,program,I,sd,u-3-3
sw2780A-ms98-a-0004,31.437375,31.597375,which,I,sd,u-3-3
sw2780A-ms98-a-0004,31.597375,31.677375,i,I,sd,u-3-3
sw2780A-ms98-a-0004,31.677375,31.927375,thought,I,sd,u-3-3
sw2780A-ms98-a-0004,31.927375,32.097375,was,I,sd,u-3-3
sw2780A-ms98-a-0004,32.097375,32.357375,really,I,sd,u-3-3
sw2780A-ms98-a-0004,32.357375,32.867375,interesting,I,sd,u-3-3
sw2780A-ms98-a-0004,32.997375,33.067375,you,I,sd,u-3-3
sw2780A-ms98-a-0004,33.067375,33.207375,know,I,sd,u-3-3
sw2780A-ms98-a-0006,37.114500,37.226750,w[ell]-,O,,
sw2780A-ms98-a-0007,37.693000,37.983000,yeah,B,ny,u-5-1
sw2780A-ms98-a-0007,37.983000,38.213000,well,B,sd^e,u-5-2
sw2780A-ms98-a-0007,38.213000,38.569375,being,I,sd^e,u-5-2
sw2780A-ms98-a-0007,38.569375,38.710750,i[n]-,I,sd^e,u-5-2
sw2780A-ms98-a-0007,38.710750,39.004625,in,I,sd^e,u-5-2
sw2780A-ms98-a-0007,39.004625,39.213000,in,I,sd^e,u-5-2
sw2780A-ms98-a-0007,39.213000,39.653000,Baltimore,I,sd^e,u-5-2
sw2780A-ms98-a-0007,39.653000,39.913250,see,I,sd^e,u-5-2
sw2780A-ms98-a-0007,39.913250,40.636500,Maryland,B,sv,u-5-3
sw2780A-ms98-a-0007,40.636500,40.853000,is,I,sv,u-5-3
sw2780A-ms98-a-0007,40.853000,41.126375,um,I,sv,u-5-3
sw2780A-ms98-a-0007,41.548250,41.827625,is,I,sv,u-5-3
sw2780A-ms98-a-0007,41.827625,42.119125,sort,I,sv,u-5-3
sw2780A-ms98-a-0007,42.119125,42.234500,a,I,sv,u-5-3
sw2780A-ms98-a-0007,42.234500,42.488500,um,I,sv,u-5-3
sw2780A-ms98-a-0007,42.567625,42.843000,is,I,sv,u-5-3
sw2780A-ms98-a-0007,42.843000,43.113000,prob[ably]-,I,sv,u-5-3
sw2780A-ms98-a-0007,43.113000,43.173000,l[iberalism]-,I,sv,u-5-3
sw2780A-ms98-a-0007,43.173000,43.453000,[vocalized-noise],I,sv,u-5-3
sw2780A-ms98-a-0007,43.453000,43.637000,is,I,sv,u-5-3
sw2780A-ms98-a-0007,43.637000,43.776375,a,I,sv,u-5-3
sw2780A-ms98-a-0007,43.776375,43.963000,is,I,sv,u-5-3
sw2780A-ms98-a-0007,43.963000,44.063000,a,I,sv,u-5-3
sw2780A-ms98-a-0007,44.063000,44.333000,hub,I,sv,u-5-3
sw2780A-ms98-a-0007,44.333000,44.473000,of,I,sv,u-5-3
sw2780A-ms98-a-0007,44.473000,45.331375,liberalism,I,sv,u-5-3
sw2780A-ms98-a-0007,45.331375,45.923000,[laughter],O,,
sw2780A-ms98-a-0007,45.923000,46.023000,you,B,+,u-7-1
sw2780A-ms98-a-0007,46.023000,46.189375,know,I,+,u-7-1
sw2780A-ms98-a-0007,46.475625,46.823000,compared,I,+,u-7-1
sw2780A-ms98-a-0007,46.823000,46.893000,to,I,+,u-7-1
sw2780A-ms98-a-0007,46.893000,47.007375,the,I,+,u-7-1
sw2780A-ms98-a-0007,47.007375,47.576125,country,I,+,u-7-1
sw2780A-ms98-a-0007,47.576125,47.878250,uh,I,+,u-7-1
sw2780A-ms98-a-0007,48.163000,48.254625,you,B,sd,u-7-2
sw2780A-ms98-a-0007,48.254625,48.446750,know,I,sd,u-7-2
sw2780A-ms98-a-0007,48.446750,48.855125,very,I,sd,u-7-2
sw2780A-ms98-a-0007,48.972750,49.286750,um,I,sd,u-7-2
sw2780A-ms98-a-0008,49.719875,49.939875,in,I,sd,u-7-2
sw2780A-ms98-a-0008,49.939875,50.089875,in,I,sd,u-7-2
sw2780A-ms98-a-0008,50.089875,50.405625,many,I,sd,u-7-2
sw2780A-ms98-a-0008,50.405625,50.917875,ways,I,sd,u-7-2
sw2780A-ms98-a-0008,50.917875,51.179875,uh,I,sd,u-7-2
sw2780A-ms98-a-0008,51.179875,51.559875,very,I,sd,u-7-2
sw2780A-ms98-a-0008,51.559875,52.009875,liberal,I,sd,u-7-2
sw2780A-ms98-a-0008,52.009875,52.269875,very,B,sv,u-7-3
sw2780A-ms98-a-0008,52.269875,52.639875,similar,I,sv,u-7-3
sw2780A-ms98-a-0008,52.639875,52.829875,to,I,sv,u-7-3
sw2780A-ms98-a-0008,52.829875,53.039875,New,I,sv,u-7-3
sw2780A-ms98-a-0008,53.039875,53.578625,England,I,sv,u-7-3
sw2780A-ms98-a-0008,53.949875,54.089875,though,B,sv,u-7-4
sw2780A-ms98-a-0008,54.089875,55.030750,Pennsylvania,I,sv,u-7-4
sw2780A-ms98-a-0008,55.428750,55.599875,and,I,sv,u-7-4
sw2780A-ms98-a-0008,55.599875,55.759875,New,I,sv,u-7-4
sw2780A-ms98-a-0008,55.759875,56.314000,York,I,sv,u-7-4
sw2780A-ms98-a-0008,56.412000,56.829875,uh,I,sv,u-7-4
sw2780A-ms98-a-0008,56.829875,57.101000,i,I,sv,u-7-4
sw2780A-ms98-a-0008,57.101000,57.236625,[vocalized-noise],I,sv,u-7-4
sw2780A-ms98-a-0008,57.236625,57.539875,aren't,I,sv,u-7-4
sw2780A-ms98-a-0008,57.539875,57.939875,actually,I,sv,u-7-4
sw2780A-ms98-a-0008,57.939875,58.069875,as,I,sv,u-7-4
sw2780A-ms98-a-0008,58.069875,58.349875,liberal,I,sv,u-7-4
sw2780A-ms98-a-0008,58.349875,58.849875,Maryland,B,sd,u-7-5
sw2780A-ms98-a-0008,58.849875,58.989875,is,I,sd,u-7-5
sw2780A-ms98-a-0008,58.989875,59.079875,a,I,sd,u-7-5
sw2780A-ms98-a-0008,59.079875,59.359875,very,I,sd,u-7-5
sw2780A-ms98-a-0008,59.359875,59.999875,liberal,I,sd,u-7-5
sw2780A-ms98-a-0008,59.999875,60.183875,uh,I,sd,u-7-5
sw2780A-ms98-a-0009,60.759625,61.149625,state,I,sd,u-7-5
sw2780A-ms98-a-0009,61.149625,61.402875,so,B,sd,u-7-6
sw2780A-ms98-a-0009,61.669375,61.998625,so,I,sd,u-7-6
sw2780A-ms98-a-0009,61.998625,62.249625,wh[ere]-,I,sd,u-7-6
sw2780A-ms98-a-0009,62.249625,62.399625,where,I,sd,u-7-6
sw2780A-ms98-a-0009,62.399625,62.629625,here,I,sd,u-7-6
sw2780A-ms98-a-0009,62.629625,62.822000,we,I,sd,u-7-6
sw2780A-ms98-a-0009,62.822000,63.157125,have,I,sd,u-7-6
sw2780A-ms98-a-0009,63.157125,63.490000,um,I,sd,u-7-6
sw2780A-ms98-a-0009,63.625500,63.749625,we,I,sd,u-7-6
sw2780A-ms98-a-0009,63.749625,64.049625,have,I,sd,u-7-6
sw2780A-ms98-a-0009,64.049625,64.229625,gun,I,sd,u-7-6
sw2780A-ms98-a-0009,64.229625,64.679625,control,I,sd,u-7-6
sw2780A-ms98-a-0009,64.679625,65.019625,laws,I,sd,u-7-6
sw2780A-ms98-a-0009,65.019625,65.119625,we,B,sv,u-7-7
sw2780A-ms98-a-0009,65.119625,65.389625,probably,I,sv,u-7-7
sw2780A-ms98-a-0009,65.389625,65.529625,have,I,sv,u-7-7
sw2780A-ms98-a-0009,65.529625,65.759750,some,I,sv,u-7-7
sw2780A-ms98-a-0009,65.759750,65.821750,of,I,sv,u-7-7
sw2780A-ms98-a-0009,65.821750,65.976250,the,I,sv,u-7-7
sw2780A-ms98-a-0009,65.976250,66.559625,strictest,I,sv,u-7-7
sw2780A-ms98-a-0009,66.559625,66.809625,gun,I,sv,u-7-7
sw2780A-ms98-a-0009,66.809625,67.319625,controls,I,sv,u-7-7
sw2780A-ms98-a-0009,67.319625,67.599625,laws,I,sv,u-7-7
sw2780A-ms98-a-0009,67.599625,67.739625,in,I,sv,u-7-7
sw2780A-ms98-a-0009,67.739625,67.849625,the,I,sv,u-7-7
sw2780A-ms98-a-0009,67.849625,68.268375,nation,I,sv,u-7-7
sw2780A-ms98-a-0009,68.524500,68.689625,and,B,sd,u-7-8
sw2780A-ms98-a-0009,68.689625,68.929625,most,I,sd,u-7-8
sw2780A-ms98-a-0009,68.929625,69.279625,people,I,sd,u-7-8
sw2780A-ms98-a-0009,69.279625,69.349625,in,I,sd,u-7-8
sw2780A-ms98-a-0009,69.349625,69.759625,Maryland,I,sd,u-7-8
sw2780A-ms98-a-0009,69.759625,70.009625,vote,I,sd,u-7-8
sw2780A-ms98-a-0009,70.009625,70.279625,for,I,sd,u-7-8
sw2780A-ms98-a-0009,70.279625,70.657625,that,I,sd,u-7-8
sw2780A-ms98-a-0010,70.910500,71.010500,you,I,sd,u-7-8
sw2780A-ms98-a-0010,71.010500,71.192375,know,I,sd,u-7-8
sw2780A-ms98-a-0010,71.503500,71.670500,so,B,sv,u-9-1
sw2780A-ms98-a-0010,71.670500,71.760500,it,I,sv,u-9-1
sw2780A-ms98-a-0010,71.760500,72.030500,really,I,sv,u-9-1
sw2780A-ms98-a-0010,72.030500,72.190500,is,I,sv,u-9-1
sw2780A-ms98-a-0010,72.190500,72.260500,a,I,sv,u-9-1
sw2780A-ms98-a-0010,72.260500,72.790500,different,I,sv,u-9-1
sw2780A-ms98-a-0010,72.790500,73.120500,um,I,sv,u-9-1
sw2780A-ms98-a-0012,78.880000,79.100000,yeah,B,aa,u-11-1
sw2780A-ms98-a-0012,79.100000,79.440000,that's,B,aa,u-11-2
sw2780A-ms98-a-0012,79.440000,79.650000,that's,I,aa,u-11-2
sw2780A-ms98-a-0012,79.650000,79.810000,true,I,aa,u-11-2
sw2780A-ms98-a-0012,79.810000,79.880000,i,I,aa,u-11-2
sw2780A-ms98-a-0012,79.880000,80.180000,talked,I,aa,u-11-2
sw2780A-ms98-a-0012,80.180000,80.290000,to,I,aa,u-11-2
sw2780A-ms98-a-0012,80.290000,80.320000,a,O,,
sw2780A-ms98-a-0012,80.320000,80.450000,i,B,sd,u-11-3
sw2780A-ms98-a-0012,80.450000,80.640000,had,I,sd,u-11-3
sw2780A-ms98-a-0012,80.640000,80.730000,to,I,sd,u-11-3
sw2780A-ms98-a-0012,80.730000,81.020000,talk,I,sd,u-11-3
sw2780A-ms98-a-0012,81.020000,81.300000,about,I,sd,u-11-3
sw2780A-ms98-a-0012,81.300000,81.480000,gun,I,sd,u-11-3
sw2780A-ms98-a-0012,81.480000,81.840000,control,I,sd,u-11-3
sw2780A-ms98-a-0012,81.840000,81.950000,with,I,sd,u-11-3
sw2780A-ms98-a-0012,81.950000,82.409875,somebody,I,sd,u-11-3
sw2780A-ms98-a-0012,82.752625,82.980000,and,B,sd,u-11-4
sw2780A-ms98-a-0012,82.980000,83.060000,i,I,sd,u-11-4
sw2780A-ms98-a-0012,83.060000,83.400000,talked,I,sd,u-11-4
sw2780A-ms98-a-0012,83.400000,83.540000,with,I,sd,u-11-4
sw2780A-ms98-a-0012,83.540000,83.590000,a,I,sd,u-11-4
sw2780A-ms98-a-0012,83.590000,84.050500,woman,I,sd,u-11-4
sw2780A-ms98-a-0012,84.050500,84.405125,who,I,sd,u-11-4
sw2780A-ms98-a-0012,84.405125,84.950000,actually,I,sd,u-11-4
sw2780A-ms98-a-0013,85.386875,85.486875,you,I,sd,u-11-4
sw2780A-ms98-a-0013,85.486875,85.754125,know,I,sd,u-11-4
sw2780A-ms98-a-0013,85.857500,86.007375,h[ad]-,I,sd,u-11-4
sw2780A-ms98-a-0013,86.007375,86.418000,h[ad]-,I,sd,u-11-4
sw2780A-ms98-a-0013,86.418000,86.568625,had,I,sd,u-11-4
sw2780A-ms98-a-0013,86.568625,86.775250,just,I,sd,u-11-4
sw2780A-ms98-a-0013,86.775250,87.182000,purchased,I,sd,u-11-4
sw2780A-ms98-a-0013,87.182000,87.286875,a,I,sd,u-11-4
sw2780A-ms98-a-0013,87.286875,87.636875,gun,I,sd,u-11-4
sw2780A-ms98-a-0013,87.636875,87.956875,that,I,sd,u-11-4
sw2780A-ms98-a-0013,87.956875,88.470500,day,I,sd,u-11-4
sw2780A-ms98-a-0013,88.862250,89.046875,and,B,+,u-13-1
sw2780A-ms98-a-0013,89.046875,89.176875,was,I,+,u-13-1
sw2780A-ms98-a-0013,89.176875,89.406875,going,I,+,u-13-1
sw2780A-ms98-a-0013,89.406875,89.786875,target,I,+,u-13-1
sw2780A-ms98-a-0013,89.786875,90.206875,shooting,I,+,u-13-1
sw2780A-ms98-a-0013,90.686875,90.746875,you,I,+,u-13-1
sw2780A-ms98-a-0013,90.746875,90.856875,know,I,+,u-13-1
sw2780A-ms98-a-0013,90.856875,90.996875,and,B,sd,u-13-2
sw2780A-ms98-a-0013,90.996875,91.076875,it,I,sd,u-13-2
sw2780A-ms98-a-0013,91.076875,91.256875,was,I,sd,u-13-2
sw2780A-ms98-a-0013,91.256875,91.596875,very,I,sd,u-13-2
sw2780A-ms98-a-0013,91.596875,92.076875,different,I,sd,u-13-2
sw2780A-ms98-a-0013,92.076875,92.196875,it,B,sd,u-13-3
sw2780A-ms98-a-0013,92.196875,92.346875,was,I,sd,u-13-3
sw2780A-ms98-a-0013,92.346875,92.466875,a,I,sd,u-13-3
sw2780A-ms98-a-0013,92.466875,92.616875,whole,I,sd,u-13-3
sw2780A-ms98-a-0013,92.616875,92.966875,different,B,+,u-15-1
sw2780A-ms98-a-0013,92.966875,93.326875,view,I,+,u-15-1
sw2780A-ms98-a-0013,93.326875,93.536875,it's,B,sd,u-15-2
sw2780A-ms98-a-0013,93.536875,93.796875,really,I,sd,u-15-2
sw2780A-ms98-a-0013,93.796875,94.056875,um,I,sd,u-15-2
sw2780A-ms98-a-0014,94.437000,94.607000,this,I,sd,u-15-2
sw2780A-ms98-a-0014,94.607000,94.777000,has,I,sd,u-15-2
sw2780A-ms98-a-0014,94.777000,95.077000,opened,I,sd,u-15-2
sw2780A-ms98-a-0014,95.077000,95.237000,my,I,sd,u-15-2
sw2780A-ms98-a-0014,95.237000,95.637000,eyes,I,sd,u-15-2
sw2780A-ms98-a-0014,95.637000,95.907000,to,I,sd,u-15-2
sw2780A-ms98-a-0014,95.907000,96.321875,thinking,I,sd,u-15-2
sw2780A-ms98-a-0014,96.677000,96.737000,you,I,sd,u-15-2
sw2780A-ms98-a-0014,96.737000,96.837000,know,I,sd,u-15-2
sw2780A-ms98-a-0014,96.837000,96.897000,at,B,sd(^q),u-15-3
sw2780A-ms98-a-0014,96.897000,97.077000,one,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,97.077000,97.457000,time,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,97.457000,97.547000,i,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,97.547000,97.777000,just,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,97.777000,97.947000,sat,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,97.947000,98.037000,here,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,98.037000,98.147000,and,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,98.147000,98.327000,thought,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,98.327000,98.458250,well,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,98.691750,98.817000,how,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,98.817000,99.017000,can,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,99.017000,99.337000,anybody,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,99.337000,99.797000,believe,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,99.797000,100.180000,that,I,sd(^q),u-15-3
sw2780A-ms98-a-0014,100.327000,100.627000,because,B,sd,u-15-4
sw2780A-ms98-a-0014,100.627000,100.817000,i'd,I,sd,u-15-4
sw2780A-ms98-a-0014,100.817000,101.037000,really,I,sd,u-15-4
sw2780A-ms98-a-0014,101.037000,101.307000,never,I,sd,u-15-4
sw2780A-ms98-a-0014,101.307000,101.517000,met,I,sd,u-15-4
sw2780A-ms98-a-0014,101.517000,101.807000,people,I,sd,u-15-4
sw2780A-ms98-a-0014,101.807000,101.997000,that,I,sd,u-15-4
sw2780A-ms98-a-0014,101.997000,102.336625,did,I,sd,u-15-4
sw2780A-ms98-a-0015,102.836625,103.096625,and,B,sd,u-15-5
sw2780A-ms98-a-0015,103.096625,103.336625,now,I,sd,u-15-5
sw2780A-ms98-a-0015,103.336625,103.436625,i,I,sd,u-15-5
sw2780A-ms98-a-0015,103.436625,103.716625,talk,I,sd,u-15-5
sw2780A-ms98-a-0015,103.716625,103.806625,to,I,sd,u-15-5
sw2780A-ms98-a-0015,103.806625,104.096625,people,I,sd,u-15-5
sw2780A-ms98-a-0015,104.096625,104.246625,that,I,sd,u-15-5
sw2780A-ms98-a-0015,104.246625,104.536625,do,I,sd,u-15-5
sw2780A-ms98-a-0015,104.536625,104.656625,so,B,sv,u-15-6
sw2780A-ms98-a-0015,104.656625,104.836625,that's,I,sv,u-15-6
sw2780A-ms98-a-0015,104.836625,105.036625,it's,I,sv,u-15-6
sw2780A-ms98-a-0015,105.036625,105.216625,really,I,sv,u-15-6
sw2780A-ms98-a-0015,105.216625,105.746250,interesting,I,sv,u-15-6
sw2780A-ms98-a-0017,108.983250,109.253250,um-hum,B,b,u-17-1
sw2780A-ms98-a-0019,118.463875,118.773875,um-hum,B,b,u-19-1
sw2780A-ms98-a-0021,128.327375,128.622750,yeah,B,b,u-21-1
sw2780A-ms98-a-0023,133.706625,134.076375,[laughter],O,,
sw2780A-ms98-a-0023,134.076375,134.404125,yeah,B,b,u-25-1
sw2780A-ms98-a-0023,134.404125,134.639125,isn't,B,qh,u-25-2
sw2780A-ms98-a-0023,134.639125,134.729125,it,I,qh,u-25-2
sw2780A-ms98-a-0023,134.729125,135.089125,funny,I,qh,u-25-2
sw2780A-ms98-a-0023,135.291500,135.901500,[laughter],O,,
sw2780A-ms98-a-0025,140.610375,140.951375,um-hum,B,b,u-27-1
sw2780A-ms98-a-0026,141.696625,141.869000,hm,B,b,u-29-1
sw2780A-ms98-a-0028,144.073875,144.336250,yeah,B,b,u-31-1
sw2780A-ms98-a-0030,153.315125,153.415125,yeah,B,b,u-33-1
sw2780A-ms98-a-0030,153.415125,153.545125,well,B,sd,u-33-2
sw2780A-ms98-a-0030,153.545125,153.635125,you,I,sd,u-33-2
sw2780A-ms98-a-0030,153.635125,153.775125,can,I,sd,u-33-2
sw2780A-ms98-a-0030,153.775125,154.135125,possess,I,sd,u-33-2
sw2780A-ms98-a-0030,154.135125,154.245125,them_1,I,sd,u-33-2
sw2780A-ms98-a-0030,154.245125,154.425125,here,I,sd,u-33-2
sw2780A-ms98-a-0030,154.425125,154.675125,too,I,sd,u-33-2
sw2780A-ms98-a-0030,154.675125,154.895125,but,B,sd,u-33-3
sw2780A-ms98-a-0030,155.255125,155.365125,they,I,sd,u-33-3
sw2780A-ms98-a-0030,155.365125,155.485125,have,I,sd,u-33-3
sw2780A-ms98-a-0030,155.485125,155.635125,to,I,sd,u-33-3
sw2780A-ms98-a-0030,155.635125,155.795125,be,I,sd,u-33-3
sw2780A-ms98-a-0030,155.795125,155.995125,they're,I,sd,u-33-3
sw2780A-ms98-a-0030,155.995125,156.705125,registered,I,sd,u-33-3
sw2780A-ms98-a-0030,156.705125,156.917250,and,B,sd,u-33-4
sw2780A-ms98-a-0030,157.312750,157.798875,uh,I,sd,u-33-4
sw2780A-ms98-a-0030,157.798875,158.230375,like,I,sd,u-33-4
sw2780A-ms98-a-0030,158.230375,158.494000,the,O,,
sw2780A-ms98-a-0030,158.655125,158.845125,the,B,+,u-35-1
sw2780A-ms98-a-0030,158.845125,158.985125,the,I,+,u-35-1
sw2780A-ms98-a-0030,158.985125,159.415125,Brady,I,+,u-35-1
sw2780A-ms98-a-0030,159.415125,159.875125,Bill,I,+,u-35-1
sw2780A-ms98-a-0030,159.875125,160.343750,that's,I,+,u-35-1
sw2780A-ms98-a-0030,160.479250,161.075125,currently,B,+,u-37-1
sw2780A-ms98-a-0030,161.075125,161.395125,being,I,+,u-37-1
sw2780A-ms98-a-0030,161.395125,161.955125,discussed,I,+,u-37-1
sw2780A-ms98-a-0030,161.955125,162.475125,nationally,I,+,u-37-1
sw2780A-ms98-a-0030,162.475125,162.625125,and,I,+,u-37-1
sw2780A-ms98-a-0030,162.625125,162.975125,whatever,I,+,u-37-1
sw2780A-ms98-a-0030,163.255125,163.445125,is,I,+,u-37-1
sw2780A-ms98-a-0030,163.445125,163.735125,very,I,+,u-37-1
sw2780A-ms98-a-0030,163.735125,163.935125,well,I,+,u-37-1
sw2780A-ms98-a-0030,163.935125,164.515125,supported,I,+,u-37-1
