sw3693B-ms98-a-0002,1.358750,1.673750,yes,B,ny,u-2-1
sw3693B-ms98-a-0006,38.642125,38.838250,my,I,sd,u-12-3
sw3693B-ms98-a-0006,38.838250,39.244875,sight,I,sd,u-12-3
sw3693B-ms98-a-0006,39.372125,39.754500,so,B,sd,u-12-4
sw3693B-ms98-a-0007,40.530625,40.878625,um,I,sd,u-12-4
sw3693B-ms98-a-0008,42.098750,42.174750,you,B,+,u-14-1
sw3693B-ms98-a-0008,42.174750,42.514750,never,I,+,u-14-1
sw3693B-ms98-a-0008,42.514750,42.754000,know,I,+,u-14-1
sw3693B-ms98-a-0008,43.496000,43.894750,yeah,B,aa,u-16-1
sw3693B-ms98-a-0008,43.894750,44.184750,yeah,B,aa^r,u-16-2
sw3693B-ms98-a-0008,44.184750,44.404750,she,B,sd,u-16-3
sw3693B-ms98-a-0008,44.404750,44.704750,feels,I,sd,u-16-3
sw3693B-ms98-a-0008,44.704750,44.914750,that,I,sd,u-16-3
sw3693B-ms98-a-0008,44.914750,45.134750,way,I,sd,u-16-3
sw3693B-ms98-a-0008,45.134750,45.274750,you,I,sd,u-16-3
sw3693B-ms98-a-0008,45.274750,45.474750,know,I,sd,u-16-3
sw3693B-ms98-a-0008,45.474750,45.564750,and,B,sd,u-16-4
sw3693B-ms98-a-0008,45.564750,45.674750,we,I,sd,u-16-4
sw3693B-ms98-a-0008,45.674750,45.844750,have,I,sd,u-16-4
sw3693B-ms98-a-0008,45.844750,45.894750,a,I,sd,u-16-4
sw3693B-ms98-a-0008,45.894750,46.264750,neighbor,I,sd,u-16-4
sw3693B-ms98-a-0008,46.264750,46.354750,on,I,sd,u-16-4
sw3693B-ms98-a-0008,46.354750,46.424750,the,I,sd,u-16-4
sw3693B-ms98-a-0008,46.424750,46.794750,next,I,sd,u-16-4
sw3693B-ms98-a-0008,46.794750,47.104750,block,I,sd,u-16-4
sw3693B-ms98-a-0008,47.104750,47.284750,that,I,sd,u-16-4
sw3693B-ms98-a-0008,47.784750,47.944750,she,I,sd,u-16-4
sw3693B-ms98-a-0008,47.944750,48.104750,could,I,sd,u-16-4
sw3693B-ms98-a-0008,48.104750,48.384750,always,I,sd,u-16-4
sw3693B-ms98-a-0008,48.384750,48.694750,walk,I,sd,u-16-4
sw3693B-ms98-a-0008,48.694750,48.864750,over,I,sd,u-16-4
sw3693B-ms98-a-0008,48.864750,49.114750,there,I,sd,u-16-4
sw3693B-ms98-a-0008,49.114750,49.234750,and,B,+,u-18-1
sw3693B-ms98-a-0008,49.234750,49.364750,go,I,+,u-18-1
sw3693B-ms98-a-0008,49.364750,49.454750,to,I,+,u-18-1
sw3693B-ms98-a-0008,49.454750,49.804750,school,I,+,u-18-1
sw3693B-ms98-a-0008,49.804750,50.104750,with,I,+,u-18-1
sw3693B-ms98-a-0008,50.104750,50.342875,but,B,sd,u-18-2
sw3693B-ms98-a-0009,51.190625,51.333500,we,I,sd,u-18-2
sw3693B-ms98-a-0009,51.333500,51.583500,just,I,sd,u-18-2
sw3693B-ms98-a-0009,51.583500,51.783500,feel,I,sd,u-18-2
sw3693B-ms98-a-0009,51.783500,52.073500,better,I,sd,u-18-2
sw3693B-ms98-a-0009,52.073500,52.423500,doing,I,sd,u-18-2
sw3693B-ms98-a-0009,52.423500,52.533500,it,I,sd,u-18-2
sw3693B-ms98-a-0009,52.533500,52.843500,this,I,sd,u-18-2
sw3693B-ms98-a-0009,52.843500,53.113500,way,I,sd,u-18-2
sw3693B-ms98-a-0009,53.113500,53.474125,so,B,sd,u-18-3
sw3693B-ms98-a-0009,53.654875,53.811750,i,B,+,u-20-1
sw3693B-ms98-a-0009,53.811750,54.013500,don't,I,+,u-20-1
sw3693B-ms98-a-0009,54.013500,54.173500,know,I,+,u-20-1
sw3693B-ms98-a-0009,54.173500,54.353500,what,I,+,u-20-1
sw3693B-ms98-a-0009,54.353500,54.563500,day,I,+,u-20-1
sw3693B-ms98-a-0009,54.563500,54.773500,we'll,I,+,u-20-1
sw3693B-ms98-a-0009,54.773500,55.183875,stop,I,+,u-20-1
sw3693B-ms98-a-0009,55.293125,55.414625,we,B,sd,u-20-2
sw3693B-ms98-a-0009,55.821375,55.923500,we,I,sd,u-20-2
sw3693B-ms98-a-0009,55.923500,56.123500,were,I,sd,u-20-2
sw3693B-ms98-a-0009,56.123500,56.473500,about,I,sd,u-20-2
sw3693B-ms98-a-0009,56.473500,56.593500,to,I,sd,u-20-2
sw3693B-ms98-a-0009,56.593500,56.887000,stop,I,sd,u-20-2
sw3693B-ms98-a-0009,57.003750,57.163500,one,I,sd,u-20-2
sw3693B-ms98-a-0009,57.163500,57.363500,day,I,sd,u-20-2
sw3693B-ms98-a-0009,57.363500,57.623500,this,I,sd,u-20-2
sw3693B-ms98-a-0009,57.623500,57.893500,year,I,sd,u-20-2
sw3693B-ms98-a-0009,57.893500,58.043500,and,B,sd,u-20-3
sw3693B-ms98-a-0009,58.043500,58.203500,then,I,sd,u-20-3
sw3693B-ms98-a-0009,58.203500,58.263500,her,I,sd,u-20-3
sw3693B-ms98-a-0009,58.263500,58.653500,father,I,sd,u-20-3
sw3693B-ms98-a-0009,58.653500,58.963500,called,I,sd,u-20-3
sw3693B-ms98-a-0009,58.963500,59.103500,the,I,sd,u-20-3
sw3693B-ms98-a-0009,59.103500,59.356250,school,I,sd,u-20-3
sw3693B-ms98-a-0009,59.356250,59.499375,and,I,sd,u-20-3
sw3693B-ms98-a-0009,59.499375,59.703500,made,I,sd,u-20-3
sw3693B-ms98-a-0009,59.703500,59.853500,all,I,sd,u-20-3
sw3693B-ms98-a-0009,59.853500,60.183500,kinds,I,sd,u-20-3
sw3693B-ms98-a-0009,60.183500,60.283500,of,I,sd,u-20-3
sw3693B-ms98-a-0009,60.283500,60.623500,threats,I,sd,u-20-3
sw3693B-ms98-a-0009,60.623500,60.803500,and,B,sd,u-20-4
sw3693B-ms98-a-0009,60.803500,61.056375,so,I,sd,u-20-4
sw3693B-ms98-a-0010,61.775625,61.935625,we,B,+,u-22-1
sw3693B-ms98-a-0010,61.935625,62.245625,didn't,I,+,u-22-1
sw3693B-ms98-a-0010,62.245625,62.645625,stop,I,+,u-22-1
sw3693B-ms98-a-0010,62.645625,62.825625,and,B,sv,u-22-2
sw3693B-ms98-a-0010,62.825625,63.152125,so,I,sv,u-22-2
sw3693B-ms98-a-0010,63.152125,64.026000,[laughter],I,sv,u-22-2
sw3693B-ms98-a-0010,64.026000,64.425625,so,I,sv,u-22-2
sw3693B-ms98-a-0010,64.425625,64.765625,um,I,sv,u-22-2
sw3693B-ms98-a-0010,64.955625,65.075625,you,I,sv,u-22-2
sw3693B-ms98-a-0010,65.075625,65.344375,know,I,sv,u-22-2
sw3693B-ms98-a-0010,65.344375,65.510125,it,I,sv,u-22-2
sw3693B-ms98-a-0010,65.680375,65.835625,you,I,sv,u-22-2
sw3693B-ms98-a-0010,65.835625,66.235625,realize,I,sv,u-22-2
sw3693B-ms98-a-0010,66.235625,66.375625,that,I,sv,u-22-2
sw3693B-ms98-a-0010,66.375625,66.455625,it,I,sv,u-22-2
sw3693B-ms98-a-0010,66.455625,66.705625,only,I,sv,u-22-2
sw3693B-ms98-a-0010,66.705625,67.065625,takes,I,sv,u-22-2
sw3693B-ms98-a-0010,67.065625,67.275625,one,I,sv,u-22-2
sw3693B-ms98-a-0010,67.275625,67.735625,second,I,sv,u-22-2
sw3693B-ms98-a-0010,67.735625,67.845625,for,I,sv,u-22-2
sw3693B-ms98-a-0010,67.845625,68.265625,something,I,sv,u-22-2
sw3693B-ms98-a-0010,68.265625,68.345625,to,I,sv,u-22-2
sw3693B-ms98-a-0010,68.345625,68.885625,happen,I,sv,u-22-2
sw3693B-ms98-a-0010,68.885625,69.237750,so,B,sd,u-22-3
sw3693B-ms98-a-0010,69.723625,69.975625,even,B,+,u-24-1
sw3693B-ms98-a-0010,69.975625,70.125625,though,I,+,u-24-1
sw3693B-ms98-a-0010,70.125625,70.425625,she's,I,+,u-24-1
sw3693B-ms98-a-0010,70.425625,70.885625,twelve,I,+,u-24-1
sw3693B-ms98-a-0010,70.885625,71.135625,she's,I,+,u-24-1
sw3693B-ms98-a-0010,71.135625,71.385625,still,I,+,u-24-1
sw3693B-ms98-a-0010,71.385625,71.455625,a,I,+,u-24-1
sw3693B-ms98-a-0010,71.455625,71.845250,kid,I,+,u-24-1
sw3693B-ms98-a-0010,71.845250,72.165625,so,B,sv,u-24-2
sw3693B-ms98-a-0011,73.100875,73.178750,you,B,+,u-26-1
sw3693B-ms98-a-0011,73.178750,73.368750,got,I,+,u-26-1
sw3693B-ms98-a-0011,73.368750,73.438750,to,I,+,u-26-1
sw3693B-ms98-a-0011,73.438750,73.558750,be,I,+,u-26-1
sw3693B-ms98-a-0011,73.558750,74.220125,careful,I,+,u-26-1
sw3693B-ms98-a-0011,74.220125,74.564000,[laughter],O,,
sw3693B-ms98-a-0013,77.408625,77.668625,yeah,B,aa,u-28-1
sw3693B-ms98-a-0013,77.668625,77.920125,i'm,B,sd,u-28-2
sw3693B-ms98-a-0013,78.055750,78.346375,i'm,I,sd,u-28-2
sw3693B-ms98-a-0013,78.538500,78.878625,glad,I,sd,u-28-2
sw3693B-ms98-a-0013,78.878625,79.291125,too,I,sd,u-28-2
sw3693B-ms98-a-0013,79.291125,80.247500,[laughter],O,,
sw3693B-ms98-a-0014,81.273625,81.693625,uh-huh,B,b,u-30-1
sw3693B-ms98-a-0016,90.323375,90.743375,uh-huh,B,b,u-32-1
sw3693B-ms98-a-0018,97.995750,98.437875,yeah,B,b,u-34-1
sw3693B-ms98-a-0020,106.241875,106.422875,well,B,sd,u-36-1
sw3693B-ms98-a-0020,106.422875,106.562875,i,I,sd,u-36-1
sw3693B-ms98-a-0020,106.562875,106.832875,would,I,sd,u-36-1
sw3693B-ms98-a-0020,106.832875,107.152875,too,I,sd,u-36-1
sw3693B-ms98-a-0020,107.152875,107.532875,because,I,sd,u-36-1
sw3693B-ms98-a-0020,107.532875,107.722875,even,I,sd,u-36-1
sw3693B-ms98-a-0020,107.722875,107.882875,though,I,sd,u-36-1
sw3693B-ms98-a-0020,107.882875,107.932875,a,I,sd,u-36-1
sw3693B-ms98-a-0020,107.932875,108.292875,place,I,sd,u-36-1
sw3693B-ms98-a-0020,108.292875,108.542875,can,I,sd,u-36-1
sw3693B-ms98-a-0020,108.542875,108.702875,look,I,sd,u-36-1
sw3693B-ms98-a-0020,108.702875,108.942875,pretty,I,sd,u-36-1
sw3693B-ms98-a-0020,108.942875,109.172875,good,I,sd,u-36-1
sw3693B-ms98-a-0020,109.172875,109.362875,on,I,sd,u-36-1
sw3693B-ms98-a-0020,109.362875,109.422875,the,I,sd,u-36-1
sw3693B-ms98-a-0020,109.422875,109.892875,outside,I,sd,u-36-1
sw3693B-ms98-a-0020,109.892875,110.012875,we're,I,sd,u-36-1
sw3693B-ms98-a-0020,110.012875,110.502875,finding,I,sd,u-36-1
sw3693B-ms98-a-0020,110.502875,110.712875,out,I,sd,u-36-1
sw3693B-ms98-a-0020,110.712875,110.932875,now,I,sd,u-36-1
sw3693B-ms98-a-0020,110.932875,111.072875,that,I,sd,u-36-1
sw3693B-ms98-a-0020,111.072875,111.282875,it's,I,sd,u-36-1
sw3693B-ms98-a-0020,111.282875,111.512875,not,I,sd,u-36-1
sw3693B-ms98-a-0020,111.512875,111.922875,always,I,sd,u-36-1
sw3693B-ms98-a-0020,111.922875,112.102875,on,I,sd,u-36-1
sw3693B-ms98-a-0020,112.102875,112.172875,the,I,sd,u-36-1
sw3693B-ms98-a-0020,112.172875,112.682875,inside,I,sd,u-36-1
sw3693B-ms98-a-0020,112.682875,112.842875,and,B,sd,u-38-1
sw3693B-ms98-a-0021,113.455250,113.731750,and,I,sd,u-38-1
sw3693B-ms98-a-0021,113.850500,114.135875,i,I,sd,u-38-1
sw3693B-ms98-a-0021,114.135875,114.265875,i,I,sd,u-38-1
sw3693B-ms98-a-0021,114.265875,114.475875,just,I,sd,u-38-1
sw3693B-ms98-a-0021,114.475875,114.655875,don't,I,sd,u-38-1
sw3693B-ms98-a-0021,114.655875,114.765875,know,I,sd,u-38-1
sw3693B-ms98-a-0021,114.765875,114.935875,what,I,sd,u-38-1
sw3693B-ms98-a-0021,114.935875,115.035875,i,I,sd,u-38-1
sw3693B-ms98-a-0021,115.035875,115.215875,would,I,sd,u-38-1
sw3693B-ms98-a-0021,115.215875,115.467375,do,I,sd,u-38-1
sw3693B-ms98-a-0021,115.636875,115.859375,if,I,sd,u-38-1
sw3693B-ms98-a-0021,116.224750,116.315875,i,B,+,u-40-1
sw3693B-ms98-a-0021,116.315875,116.585875,had,I,+,u-40-1
sw3693B-ms98-a-0021,116.585875,116.705875,to,I,+,u-40-1
sw3693B-ms98-a-0021,116.705875,116.915875,do,I,+,u-40-1
sw3693B-ms98-a-0021,116.915875,117.165875,that,I,+,u-40-1
sw3693B-ms98-a-0021,117.165875,117.284625,i,B,sd,u-40-2
sw3693B-ms98-a-0021,117.284625,117.578375,know,I,sd,u-40-2
sw3693B-ms98-a-0021,118.023875,118.105875,the,I,sd,u-40-2
sw3693B-ms98-a-0021,118.105875,118.625875,hospital,I,sd,u-40-2
sw3693B-ms98-a-0021,118.625875,118.735875,that,I,sd,u-40-2
sw3693B-ms98-a-0021,118.735875,118.855875,i,I,sd,u-40-2
sw3693B-ms98-a-0021,118.855875,119.135875,work,I,sd,u-40-2
sw3693B-ms98-a-0021,119.135875,119.365875,in,I,sd,u-40-2
sw3693B-ms98-a-0021,119.365875,119.565875,is,I,sd,u-40-2
sw3693B-ms98-a-0021,119.565875,119.865875,big,I,sd,u-40-2
sw3693B-ms98-a-0021,119.865875,120.385875,hospital,I,sd,u-40-2
sw3693B-ms98-a-0021,120.385875,120.565875,and,B,sd,u-40-3
sw3693B-ms98-a-0021,120.565875,120.725875,they,I,sd,u-40-3
sw3693B-ms98-a-0021,120.725875,121.215875,provide,I,sd,u-40-3
sw3693B-ms98-a-0021,121.215875,121.545875,child,I,sd,u-40-3
sw3693B-ms98-a-0021,121.545875,121.855875,care,I,sd,u-40-3
sw3693B-ms98-a-0021,121.855875,122.047125,and,B,sd,u-40-4
sw3693B-ms98-a-0021,122.356000,122.455875,of,I,sd,u-40-4
sw3693B-ms98-a-0021,122.455875,122.745875,course,I,sd,u-40-4
sw3693B-ms98-a-0021,122.745875,122.855875,they,I,sd,u-40-4
sw3693B-ms98-a-0021,122.855875,123.395875,charge,I,sd,u-40-4
sw3693B-ms98-a-0021,123.395875,123.685875,for,I,sd,u-40-4
sw3693B-ms98-a-0021,123.685875,123.759125,it,I,sd,u-40-4
sw3693B-ms98-a-0021,124.343000,124.525875,but,B,sd,u-42-1
sw3693B-ms98-a-0021,124.525875,124.665875,at,I,sd,u-42-1
sw3693B-ms98-a-0021,124.665875,124.915875,least,I,sd,u-42-1
sw3693B-ms98-a-0021,124.915875,125.035875,all,I,sd,u-42-1
sw3693B-ms98-a-0021,125.035875,125.105875,the,I,sd,u-42-1
sw3693B-ms98-a-0021,125.105875,125.555875,nurses,I,sd,u-42-1
sw3693B-ms98-a-0021,125.555875,125.785875,can,I,sd,u-42-1
sw3693B-ms98-a-0021,125.785875,125.975875,leave,I,sd,u-42-1
sw3693B-ms98-a-0021,125.975875,126.165875,their,I,sd,u-42-1
sw3693B-ms98-a-0021,126.165875,126.698750,children,I,sd,u-42-1
sw3693B-ms98-a-0021,126.835625,127.218375,and,B,sd,u-42-2
sw3693B-ms98-a-0022,127.967875,128.123375,they're,I,sd,u-42-2
sw3693B-ms98-a-0022,128.123375,128.453375,always,I,sd,u-42-2
sw3693B-ms98-a-0022,128.453375,128.853375,watching,I,sd,u-42-2
sw3693B-ms98-a-0022,128.853375,129.003375,them,I,sd,u-42-2
sw3693B-ms98-a-0022,129.003375,129.093375,they,B,sd,u-42-3
sw3693B-ms98-a-0022,129.093375,129.293375,can,I,sd,u-42-3
sw3693B-ms98-a-0022,129.293375,129.453375,eat,I,sd,u-42-3
sw3693B-ms98-a-0022,129.453375,129.713375,lunch,I,sd,u-42-3
sw3693B-ms98-a-0022,129.713375,129.833375,with,I,sd,u-42-3
sw3693B-ms98-a-0022,129.833375,130.113375,them,I,sd,u-42-3
sw3693B-ms98-a-0022,130.113375,130.253375,if,B,sd,u-42-4
sw3693B-ms98-a-0022,130.253375,130.393375,they,I,sd,u-42-4
sw3693B-ms98-a-0022,130.393375,130.663375,feel,I,sd,u-42-4
sw3693B-ms98-a-0022,130.663375,131.043375,sick,I,sd,u-42-4
sw3693B-ms98-a-0022,131.043375,131.173375,they,I,sd,u-42-4
sw3693B-ms98-a-0022,131.173375,131.383375,can,I,sd,u-42-4
sw3693B-ms98-a-0022,131.383375,131.753375,call,I,sd,u-42-4
sw3693B-ms98-a-0022,131.753375,131.873375,them_1,I,sd,u-42-4
sw3693B-ms98-a-0022,131.873375,131.993375,at,I,sd,u-42-4
sw3693B-ms98-a-0022,131.993375,132.313375,work,I,sd,u-42-4
sw3693B-ms98-a-0022,132.313375,132.423375,and,I,sd,u-42-4
sw3693B-ms98-a-0022,132.423375,132.513375,they,I,sd,u-42-4
sw3693B-ms98-a-0022,132.513375,132.763375,run,I,sd,u-42-4
sw3693B-ms98-a-0022,132.763375,133.023375,over,I,sd,u-42-4
sw3693B-ms98-a-0022,133.023375,133.143375,and,I,sd,u-42-4
sw3693B-ms98-a-0022,133.143375,133.413375,check,I,sd,u-42-4
sw3693B-ms98-a-0022,133.413375,133.643375,on,I,sd,u-42-4
sw3693B-ms98-a-0022,133.643375,133.883375,them_1,O,,
sw3693B-ms98-a-0022,133.883375,134.018875,and,B,sd,u-42-5
sw3693B-ms98-a-0022,134.678000,134.813375,they,B,+,u-44-1
sw3693B-ms98-a-0022,134.813375,135.043375,feel,I,+,u-44-1
sw3693B-ms98-a-0022,135.043375,135.143375,a,I,+,u-44-1
sw3693B-ms98-a-0022,135.143375,135.423375,little,I,+,u-44-1
sw3693B-ms98-a-0022,135.423375,135.803375,better,I,+,u-44-1
sw3693B-ms98-a-0022,135.803375,136.023375,than,I,+,u-44-1
sw3693B-ms98-a-0022,136.023375,136.153375,if,I,+,u-44-1
sw3693B-ms98-a-0022,136.153375,136.273375,they,I,+,u-44-1
sw3693B-ms98-a-0022,136.273375,136.623375,dropped,I,+,u-44-1
sw3693B-ms98-a-0022,136.623375,136.783375,them,I,+,u-44-1
sw3693B-ms98-a-0022,136.783375,136.973375,off,I,+,u-44-1
sw3693B-ms98-a-0022,136.973375,137.423375,somewhere,I,+,u-44-1
sw3693B-ms98-a-0022,137.423375,137.603375,on,I,+,u-44-1
sw3693B-ms98-a-0022,137.603375,137.673375,the,I,+,u-44-1
sw3693B-ms98-a-0022,137.673375,138.073375,way,I,+,u-44-1
sw3693B-ms98-a-0023,139.026250,139.346250,so,B,%@,u-44-2
sw3693B-ms98-a-0023,139.656250,140.026250,yeah,B,+,u-46-1
sw3693B-ms98-a-0023,140.026250,140.206250,it,B,sd@,u-46-2
