sw3046B-ms98-a-0002,1.306875,1.810000,hi,B,fp,u-2-1
sw3046B-ms98-a-0035,130.608375,131.318375,Mexican,I,sd,u-70-2
sw3046B-ms98-a-0035,131.318375,131.708375,menu,I,sd,u-70-2
sw3046B-ms98-a-0035,131.708375,131.868375,is,I,sd,u-70-2
sw3046B-ms98-a-0035,132.328375,132.648375,something,I,sd,u-70-2
sw3046B-ms98-a-0035,132.648375,132.758375,real,I,sd,u-70-2
sw3046B-ms98-a-0035,132.758375,133.396250,popular,I,sd,u-70-2
sw3046B-ms98-a-0036,134.069000,134.519000,yeah,B,ny,u-72-1
sw3046B-ms98-a-0037,135.383000,135.503000,i,B,sd^e,u-72-2
sw3046B-ms98-a-0037,135.503000,135.713000,know,I,sd^e,u-72-2
sw3046B-ms98-a-0037,135.713000,136.003000,that,I,sd^e,u-72-2
sw3046B-ms98-a-0037,136.003000,136.303000,um,I,sd^e,u-72-2
sw3046B-ms98-a-0037,136.303000,136.403000,i,I,sd^e,u-72-2
sw3046B-ms98-a-0037,136.403000,136.553000,do,I,sd^e,u-72-2
sw3046B-ms98-a-0037,136.553000,136.593000,a,I,sd^e,u-72-2
sw3046B-ms98-a-0037,136.593000,136.773000,lot,I,sd^e,u-72-2
sw3046B-ms98-a-0037,136.773000,136.893000,of,I,sd^e,u-72-2
sw3046B-ms98-a-0037,136.893000,137.293000,planning,I,sd^e,u-72-2
sw3046B-ms98-a-0037,137.293000,137.443000,with,I,sd^e,u-72-2
sw3046B-ms98-a-0037,137.443000,137.573000,our,I,sd^e,u-72-2
sw3046B-ms98-a-0037,137.573000,138.113000,church,I,sd^e,u-72-2
sw3046B-ms98-a-0037,138.113000,138.325500,and,B,sd,u-74-1
sw3046B-ms98-a-0037,138.532625,138.623000,a,I,sd,u-74-1
sw3046B-ms98-a-0037,138.623000,138.803000,lot,I,sd,u-74-1
sw3046B-ms98-a-0037,138.803000,138.863000,of,I,sd,u-74-1
sw3046B-ms98-a-0037,138.863000,138.933000,the,I,sd,u-74-1
sw3046B-ms98-a-0037,138.933000,139.093000,times,I,sd,u-74-1
sw3046B-ms98-a-0037,139.093000,139.183000,when,I,sd,u-74-1
sw3046B-ms98-a-0037,139.183000,139.293000,we,I,sd,u-74-1
sw3046B-ms98-a-0037,139.293000,139.463000,get,I,sd,u-74-1
sw3046B-ms98-a-0037,139.463000,139.883000,together,I,sd,u-74-1
sw3046B-ms98-a-0037,139.883000,140.043000,well,I,sd,u-74-1
sw3046B-ms98-a-0037,140.043000,140.443000,everybody,I,sd,u-74-1
sw3046B-ms98-a-0037,140.443000,140.533000,will,I,sd,u-74-1
sw3046B-ms98-a-0037,140.533000,140.693000,bring,I,sd,u-74-1
sw3046B-ms98-a-0037,140.693000,140.733000,a,I,sd,u-74-1
sw3046B-ms98-a-0037,140.733000,141.225875,Mexican,I,sd,u-74-1
sw3046B-ms98-a-0037,141.225875,141.726000,dish,I,sd,u-74-1
sw3046B-ms98-a-0037,141.726000,141.926750,or,B,sd,u-74-2
sw3046B-ms98-a-0037,142.469125,142.595750,and,B,+,u-76-1
sw3046B-ms98-a-0037,142.595750,143.073000,Italian,I,+,u-76-1
sw3046B-ms98-a-0037,143.073000,143.253000,food,I,+,u-76-1
sw3046B-ms98-a-0037,143.253000,143.443000,is,I,+,u-76-1
sw3046B-ms98-a-0037,143.443000,143.563000,real,I,+,u-76-1
sw3046B-ms98-a-0037,143.563000,143.773000,big,I,+,u-76-1
sw3046B-ms98-a-0037,143.773000,144.223000,too,I,+,u-76-1
sw3046B-ms98-a-0039,146.399625,146.876000,uh-huh,B,aa,u-78-1
sw3046B-ms98-a-0039,147.147125,147.508750,yeah,B,aa,u-78-2
sw3046B-ms98-a-0039,148.243250,148.639625,yeah,B,aa^r,u-78-3
sw3046B-ms98-a-0039,148.639625,148.739625,how,B,qo,u-80-1
sw3046B-ms98-a-0039,148.739625,148.959625,about,I,qo,u-80-1
sw3046B-ms98-a-0039,148.959625,149.139625,you,I,qo,u-80-1
sw3046B-ms98-a-0039,149.139625,149.319625,what,B,qw,u-80-2
sw3046B-ms98-a-0039,149.319625,149.579625,is,I,qw,u-80-2
sw3046B-ms98-a-0039,149.579625,149.699625,real,I,qw,u-80-2
sw3046B-ms98-a-0039,149.699625,150.189625,popular,I,qw,u-80-2
sw3046B-ms98-a-0039,150.189625,150.369625,up,I,qw,u-80-2
sw3046B-ms98-a-0039,150.369625,150.749625,there,I,qw,u-80-2
sw3046B-ms98-a-0041,153.529375,153.709375,oh,B,bh,u-82-1
sw3046B-ms98-a-0041,153.709375,154.109375,really,I,bh,u-82-1
sw3046B-ms98-a-0043,166.208625,166.688625,oh,B,bk,u-84-1
sw3046B-ms98-a-0045,172.724875,173.114875,uh-huh,B,b,u-86-1
sw3046B-ms98-a-0047,179.999500,180.509500,uh-huh,B,b,u-88-1
sw3046B-ms98-a-0049,182.921750,183.211750,uh-hum,B,b,u-90-1
sw3046B-ms98-a-0051,188.302500,188.882500,um-hum,B,b,u-92-1
sw3046B-ms98-a-0053,195.644750,195.984750,um-hum,B,b,u-94-1
sw3046B-ms98-a-0055,198.900375,199.010375,well,B,ba,u-96-1
sw3046B-ms98-a-0055,199.010375,199.300375,that's,I,ba,u-96-1
sw3046B-ms98-a-0055,199.300375,199.700375,good,I,ba,u-96-1
sw3046B-ms98-a-0057,201.486000,201.852250,um-hum,B,b,u-98-1
sw3046B-ms98-a-0057,202.411000,202.885375,right,B,b,u-98-2
sw3046B-ms98-a-0058,204.005125,204.155125,oh,B,aa,u-100-1
sw3046B-ms98-a-0058,204.155125,204.635125,yes,I,aa,u-100-1
sw3046B-ms98-a-0058,204.635125,204.933625,i-,O,,
sw3046B-ms98-a-0058,204.933625,205.091875,i,B,sd,u-100-2
sw3046B-ms98-a-0058,205.091875,205.505125,love,I,sd,u-100-2
sw3046B-ms98-a-0058,205.505125,205.665125,that,I,sd,u-100-2
sw3046B-ms98-a-0058,205.665125,205.835125,kind,I,sd,u-100-2
sw3046B-ms98-a-0058,205.835125,205.895125,of,I,sd,u-100-2
sw3046B-ms98-a-0058,205.895125,206.225125,cooking,I,sd,u-100-2
sw3046B-ms98-a-0058,206.225125,206.315125,my,B,sd,u-100-3
sw3046B-ms98-a-0058,206.315125,206.405125,uh,I,sd,u-100-3
sw3046B-ms98-a-0058,206.405125,207.515125,unfortunately,I,sd,u-100-3
sw3046B-ms98-a-0058,207.515125,207.625125,i,I,sd,u-100-3
sw3046B-ms98-a-0058,207.625125,207.755125,am,I,sd,u-100-3
sw3046B-ms98-a-0058,207.755125,208.055125,married,I,sd,u-100-3
sw3046B-ms98-a-0058,208.055125,208.195125,to,I,sd,u-100-3
sw3046B-ms98-a-0058,208.195125,208.255125,a,I,sd,u-100-3
sw3046B-ms98-a-0058,208.255125,208.535125,man,I,sd,u-100-3
sw3046B-ms98-a-0058,208.535125,208.675125,and,I,sd,u-100-3
sw3046B-ms98-a-0058,208.675125,208.815125,have,I,sd,u-100-3
