sw2018B-ms98-a-0001,0.296250,0.760000,hello,B,fp,u-1-1
sw2018B-ms98-a-0013,33.033375,33.123375,to,I,ad^t,u-15-2
sw2018B-ms98-a-0013,33.123375,33.333375,push,I,ad^t,u-15-2
sw2018B-ms98-a-0013,33.333375,33.603375,one,I,ad^t,u-15-2
sw2018B-ms98-a-0013,33.603375,33.693375,and,B,ad^t,u-15-3
sw2018B-ms98-a-0013,33.693375,33.793375,then,I,ad^t,u-15-3
sw2018B-ms98-a-0013,33.793375,33.873375,we,I,ad^t,u-15-3
sw2018B-ms98-a-0013,33.873375,34.023375,can,I,ad^t,u-15-3
sw2018B-ms98-a-0013,34.023375,34.253375,start,I,ad^t,u-15-3
sw2018B-ms98-a-0013,34.253375,34.663375,recording,I,ad^t,u-15-3
sw2018B-ms98-a-0013,34.663375,35.013375,it,I,ad^t,u-15-3
sw2018B-ms98-a-0015,37.852375,38.524375,okay,B,b,u-17-1
sw2018B-ms98-a-0015,39.081875,40.071750,yes,B,ny,u-19-1
sw2018B-ms98-a-0017,44.903000,45.403000,yes,B,aa,u-21-1
sw2018B-ms98-a-0017,45.403000,45.473000,i,B,sd,u-21-2
sw2018B-ms98-a-0017,45.473000,45.733000,know,I,sd,u-21-2
sw2018B-ms98-a-0017,45.733000,46.131125,because_1,I,sd,u-21-2
sw2018B-ms98-a-0018,47.098625,47.180375,i,I,sd,u-21-2
sw2018B-ms98-a-0018,47.180375,47.410375,know,I,sd,u-21-2
sw2018B-ms98-a-0018,47.410375,47.530375,when,I,sd,u-21-2
sw2018B-ms98-a-0018,47.530375,47.660375,my,I,sd,u-21-2
sw2018B-ms98-a-0018,47.660375,48.029500,mother,I,sd,u-21-2
sw2018B-ms98-a-0018,48.029500,48.206500,was,I,sd,u-21-2
sw2018B-ms98-a-0018,48.206500,48.331125,a,I,sd,u-21-2
sw2018B-ms98-a-0018,48.749125,48.830375,you,I,sd,u-21-2
sw2018B-ms98-a-0018,48.830375,48.990375,know,I,sd,u-21-2
sw2018B-ms98-a-0018,48.990375,49.280375,going,I,sd,u-21-2
sw2018B-ms98-a-0018,49.280375,49.460375,into,I,sd,u-21-2
sw2018B-ms98-a-0018,49.460375,49.540375,the,I,sd,u-21-2
sw2018B-ms98-a-0018,49.540375,49.790375,work,I,sd,u-21-2
sw2018B-ms98-a-0018,49.790375,50.080375,force,I,sd,u-21-2
sw2018B-ms98-a-0018,50.080375,50.200375,there,I,sd,u-21-2
sw2018B-ms98-a-0018,50.200375,50.490375,wasn't,I,sd,u-21-2
sw2018B-ms98-a-0018,50.490375,50.728875,very,I,sd,u-21-2
sw2018B-ms98-a-0018,50.728875,51.113000,many,I,sd,u-21-2
sw2018B-ms98-a-0018,51.113000,51.810375,opportunities,I,sd,u-21-2
sw2018B-ms98-a-0018,51.810375,51.940375,for,I,sd,u-21-2
sw2018B-ms98-a-0018,51.940375,52.030375,her,I,sd,u-21-2
sw2018B-ms98-a-0018,52.030375,52.120375,i,I,sd,u-21-2
sw2018B-ms98-a-0018,52.120375,52.290375,guess,I,sd,u-21-2
sw2018B-ms98-a-0018,52.290375,52.460375,she's,B,sd,u-21-3
sw2018B-ms98-a-0018,52.460375,52.570375,in,I,sd,u-21-3
sw2018B-ms98-a-0018,52.570375,52.650375,her,I,sd,u-21-3
sw2018B-ms98-a-0018,52.650375,52.900375,late,I,sd,u-21-3
sw2018B-ms98-a-0018,52.900375,53.491250,forties,I,sd,u-21-3
sw2018B-ms98-a-0018,54.066125,54.160375,you,B,sd,u-21-4
sw2018B-ms98-a-0018,54.160375,54.220375,were,I,sd,u-21-4
sw2018B-ms98-a-0018,54.220375,54.700375,expected,I,sd,u-21-4
sw2018B-ms98-a-0018,54.700375,54.790375,to,I,sd,u-21-4
sw2018B-ms98-a-0018,54.790375,55.050375,stay,I,sd,u-21-4
sw2018B-ms98-a-0018,55.050375,55.210375,home,I,sd,u-21-4
sw2018B-ms98-a-0018,55.210375,55.300375,and,I,sd,u-21-4
sw2018B-ms98-a-0018,55.300375,55.450375,take,I,sd,u-21-4
sw2018B-ms98-a-0018,55.450375,55.610375,care,I,sd,u-21-4
sw2018B-ms98-a-0018,55.610375,55.690375,of,I,sd,u-21-4
sw2018B-ms98-a-0018,55.690375,55.750375,the,I,sd,u-21-4
sw2018B-ms98-a-0018,55.750375,56.476875,kids,I,sd,u-21-4
sw2018B-ms98-a-0018,56.984125,57.080375,and,B,sd,u-21-5
sw2018B-ms98-a-0018,57.080375,57.200375,i've,I,sd,u-21-5
sw2018B-ms98-a-0018,57.200375,57.410375,never,I,sd,u-21-5
sw2018B-ms98-a-0018,57.410375,57.790375,faced,I,sd,u-21-5
sw2018B-ms98-a-0018,57.790375,57.950375,that,I,sd,u-21-5
sw2018B-ms98-a-0018,57.950375,58.060375,at,I,sd,u-21-5
sw2018B-ms98-a-0018,58.060375,58.460375,all,I,sd,u-21-5
sw2018B-ms98-a-0020,64.529125,65.277250,uh-huh,B,b,u-23-1
sw2018B-ms98-a-0022,71.610750,72.215500,yeah,B,aa,u-25-1
sw2018B-ms98-a-0022,72.467875,72.991625,um-hum,B,aa,u-25-2
sw2018B-ms98-a-0022,73.111625,73.251625,i,B,sv,u-25-3
sw2018B-ms98-a-0022,73.251625,73.431625,think,I,sv,u-25-3
sw2018B-ms98-a-0022,73.431625,73.601625,it's,I,sv,u-25-3
sw2018B-ms98-a-0022,73.601625,73.881625,definitely,I,sv,u-25-3
sw2018B-ms98-a-0022,73.881625,74.211625,gotten,I,sv,u-25-3
sw2018B-ms98-a-0022,74.211625,74.741625,better,I,sv,u-25-3
sw2018B-ms98-a-0024,77.541875,78.155125,um-hum,B,b,u-27-1
sw2018B-ms98-a-0025,79.525625,79.745625,because_1,O,,
sw2018B-ms98-a-0025,79.745625,80.025625,women,B,sd,u-29-1
sw2018B-ms98-a-0025,80.025625,80.115625,are,I,sd,u-29-1
sw2018B-ms98-a-0025,80.115625,80.225625,in,I,sd,u-29-1
sw2018B-ms98-a-0025,80.225625,80.465625,every,I,sd,u-29-1
sw2018B-ms98-a-0025,80.465625,80.785625,field,I,sd,u-29-1
sw2018B-ms98-a-0025,80.785625,80.985625,now,I,sd,u-29-1
sw2018B-ms98-a-0025,80.985625,81.055625,i,B,sd,u-29-2
sw2018B-ms98-a-0025,81.055625,81.205625,mean,I,sd,u-29-2
sw2018B-ms98-a-0025,81.205625,81.275625,i,I,sd,u-29-2
sw2018B-ms98-a-0025,81.275625,81.555625,can't,I,sd,u-29-2
sw2018B-ms98-a-0025,81.555625,81.705625,think,I,sd,u-29-2
sw2018B-ms98-a-0025,81.705625,81.805625,of,I,sd,u-29-2
sw2018B-ms98-a-0025,81.805625,81.895625,a,I,sd,u-29-2
sw2018B-ms98-a-0025,81.895625,82.235625,field,I,sd,u-29-2
sw2018B-ms98-a-0025,82.235625,82.405625,that,I,sd,u-29-2
sw2018B-ms98-a-0025,82.405625,82.555625,they're,I,sd,u-29-2
sw2018B-ms98-a-0025,82.555625,82.795625,not,I,sd,u-29-2
sw2018B-ms98-a-0025,82.795625,83.265625,involved,I,sd,u-29-2
sw2018B-ms98-a-0025,83.265625,83.578250,in,I,sd,u-29-2
sw2018B-ms98-a-0027,86.665625,86.847375,i,B,sd,u-31-1
sw2018B-ms98-a-0027,86.847375,86.987375,know,I,sd,u-31-1
sw2018B-ms98-a-0027,86.987375,87.087375,at,I,sd,u-31-1
sw2018B-ms98-a-0027,87.087375,87.307375,least,I,sd,u-31-1
sw2018B-ms98-a-0027,87.307375,87.367375,in,I,sd,u-31-1
sw2018B-ms98-a-0027,87.367375,87.427375,the,I,sd,u-31-1
sw2018B-ms98-a-0027,87.427375,87.787375,medical,I,sd,u-31-1
sw2018B-ms98-a-0027,87.787375,88.037375,field,I,sd,u-31-1
sw2018B-ms98-a-0027,88.037375,88.117375,it,I,sd,u-31-1
sw2018B-ms98-a-0027,88.117375,88.367375,seems,I,sd,u-31-1
sw2018B-ms98-a-0027,88.367375,88.517375,like,I,sd,u-31-1
sw2018B-ms98-a-0027,88.517375,88.667375,they've,I,sd,u-31-1
sw2018B-ms98-a-0027,88.667375,88.877375,come,I,sd,u-31-1
sw2018B-ms98-a-0027,88.877375,89.007375,out,I,sd,u-31-1
sw2018B-ms98-a-0027,89.007375,89.157375,with,I,sd,u-31-1
sw2018B-ms98-a-0027,89.157375,89.227375,a,I,sd,u-31-1
sw2018B-ms98-a-0027,89.227375,89.497375,lot,I,sd,u-31-1
sw2018B-ms98-a-0027,89.497375,89.797375,further,I,sd,u-31-1
sw2018B-ms98-a-0027,89.797375,90.257375,advances,I,sd,u-31-1
sw2018B-ms98-a-0027,90.257375,90.367375,as,I,sd,u-31-1
sw2018B-ms98-a-0027,90.367375,90.607375,far,I,sd,u-31-1
sw2018B-ms98-a-0027,90.607375,90.737375,as,I,sd,u-31-1
sw2018B-ms98-a-0027,90.737375,91.286250,female,I,sd,u-31-1
sw2018B-ms98-a-0027,92.044500,92.827375,medications,I,sd,u-31-1
sw2018B-ms98-a-0027,92.827375,92.997375,and,I,sd,u-31-1
sw2018B-ms98-a-0027,92.997375,93.297375,things,I,sd,u-31-1
sw2018B-ms98-a-0027,93.297375,93.587375,since,I,sd,u-31-1
sw2018B-ms98-a-0027,93.587375,93.887375,women,I,sd,u-31-1
sw2018B-ms98-a-0027,93.887375,93.997375,have,I,sd,u-31-1
sw2018B-ms98-a-0027,93.997375,94.267375,gotten,I,sd,u-31-1
sw2018B-ms98-a-0027,94.267375,94.437375,into,I,sd,u-31-1
sw2018B-ms98-a-0027,94.437375,94.527375,the,I,sd,u-31-1
sw2018B-ms98-a-0027,94.527375,94.937375,doctor,I,sd,u-31-1
sw2018B-ms98-a-0027,94.937375,95.436750,field,I,sd,u-31-1
sw2018B-ms98-a-0027,96.005500,96.067375,i,B,sv,u-33-1
sw2018B-ms98-a-0027,96.067375,96.267375,don't,I,sv,u-33-1
sw2018B-ms98-a-0027,96.267375,96.457375,think,I,sv,u-33-1
sw2018B-ms98-a-0027,96.457375,96.637375,that,I,sv,u-33-1
sw2018B-ms98-a-0027,96.637375,96.817375,men,I,sv,u-33-1
sw2018B-ms98-a-0027,96.817375,97.027375,really,I,sv,u-33-1
sw2018B-ms98-a-0027,97.027375,97.217375,took,I,sv,u-33-1
sw2018B-ms98-a-0027,97.217375,97.297375,the,I,sv,u-33-1
sw2018B-ms98-a-0027,97.297375,97.577375,time,I,sv,u-33-1
sw2018B-ms98-a-0027,97.577375,97.697375,to,I,sv,u-33-1
sw2018B-ms98-a-0027,97.697375,97.927375,work,I,sv,u-33-1
sw2018B-ms98-a-0027,97.927375,98.087375,on,I,sv,u-33-1
sw2018B-ms98-a-0027,98.087375,98.227375,that,I,sv,u-33-1
sw2018B-ms98-a-0027,98.227375,98.497375,[laughter-sort],O,,
sw2018B-ms98-a-0027,98.497375,98.597375,[laughter-of],O,,
sw2018B-ms98-a-0027,98.597375,99.087375,[laughter-thing],O,,
sw2018B-ms98-a-0029,101.377625,102.090125,yeah,B,b,u-35-1
sw2018B-ms98-a-0031,104.915375,105.318375,hopefully,B,sv,u-37-1
sw2018B-ms98-a-0031,105.318375,105.388375,the,I,sv,u-37-1
sw2018B-ms98-a-0031,105.388375,105.688375,next,I,sv,u-37-1
sw2018B-ms98-a-0031,105.688375,106.218375,generation,I,sv,u-37-1
sw2018B-ms98-a-0031,106.218375,106.328375,it,I,sv,u-37-1
sw2018B-ms98-a-0031,106.328375,106.528375,won't,I,sv,u-37-1
sw2018B-ms98-a-0031,106.528375,106.728375,even,I,sv,u-37-1
sw2018B-ms98-a-0031,106.728375,106.848375,be,I,sv,u-37-1
sw2018B-ms98-a-0031,106.848375,107.038375,an,I,sv,u-37-1
sw2018B-ms98-a-0031,107.038375,107.408375,issue,I,sv,u-37-1
sw2018B-ms98-a-0031,107.408375,107.508375,i,B,sv,u-37-2
sw2018B-ms98-a-0031,107.508375,107.738375,mean,I,sv,u-37-2
sw2018B-ms98-a-0031,107.738375,107.988375,people,I,sv,u-37-2
sw2018B-ms98-a-0031,107.988375,108.098375,will,I,sv,u-37-2
sw2018B-ms98-a-0031,108.098375,108.412250,just,I,sv,u-37-2
sw2018B-ms98-a-0031,108.815250,109.018375,look,I,sv,u-37-2
sw2018B-ms98-a-0031,109.018375,109.148375,at,I,sv,u-37-2
sw2018B-ms98-a-0031,109.148375,109.228375,you,I,sv,u-37-2
sw2018B-ms98-a-0031,109.228375,109.338375,as,I,sv,u-37-2
sw2018B-ms98-a-0031,109.338375,109.398375,a,I,sv,u-37-2
sw2018B-ms98-a-0031,109.398375,109.938375,person,I,sv,u-37-2
sw2018B-ms98-a-0031,109.938375,110.048375,and,I,sv,u-37-2
sw2018B-ms98-a-0031,110.048375,110.248375,not,I,sv,u-37-2
sw2018B-ms98-a-0031,110.248375,110.358375,as,I,sv,u-37-2
sw2018B-ms98-a-0031,110.358375,110.448375,a,I,sv,u-37-2
sw2018B-ms98-a-0031,110.448375,110.678375,man,I,sv,u-37-2
sw2018B-ms98-a-0031,110.678375,110.778375,or,I,sv,u-37-2
sw2018B-ms98-a-0031,110.778375,110.838375,a,I,sv,u-37-2
sw2018B-ms98-a-0031,110.838375,111.138375,woman,I,sv,u-37-2
sw2018B-ms98-a-0031,111.138375,111.188375,i,B,sv,u-39-1
sw2018B-ms98-a-0031,111.188375,111.418375,think,I,sv,u-39-1
sw2018B-ms98-a-0031,111.418375,111.548375,that,I,sv,u-39-1
sw2018B-ms98-a-0031,111.548375,111.698375,would,I,sv,u-39-1
sw2018B-ms98-a-0031,111.698375,111.828375,be,I,sv,u-39-1
sw2018B-ms98-a-0031,111.828375,111.908375,the,I,sv,u-39-1
sw2018B-ms98-a-0031,111.908375,112.255875,best,I,sv,u-39-1
sw2018B-ms98-a-0031,112.749250,113.268375,goal,I,sv,u-39-1
sw2018B-ms98-a-0033,115.467375,116.239125,uh-huh,B,aa,u-41-1
sw2018B-ms98-a-0033,116.548000,117.426750,exactly,B,aa,u-41-2
sw2018B-ms98-a-0033,117.426750,117.606750,not,B,sv,u-41-3
sw2018B-ms98-a-0033,117.606750,117.776750,what,I,sv,u-41-3
sw2018B-ms98-a-0033,117.776750,118.066750,color,I,sv,u-41-3
sw2018B-ms98-a-0033,118.066750,118.236750,you,I,sv,u-41-3
sw2018B-ms98-a-0033,118.236750,118.466750,are,I,sv,u-41-3
sw2018B-ms98-a-0033,118.466750,118.656750,how,I,sv,u-41-3
sw2018B-ms98-a-0033,118.656750,118.926750,old,I,sv,u-41-3
sw2018B-ms98-a-0033,118.926750,119.056750,you,I,sv,u-41-3
sw2018B-ms98-a-0033,119.056750,119.416750,are,I,sv,u-41-3
sw2018B-ms98-a-0033,119.416750,119.685875,what,I,sv,u-41-3
sw2018B-ms98-a-0033,120.364625,120.443625,if,I,sv,u-41-3
sw2018B-ms98-a-0033,120.443625,120.536750,your,I,sv,u-41-3
sw2018B-ms98-a-0033,120.536750,120.836750,male,I,sv,u-41-3
sw2018B-ms98-a-0033,120.836750,120.966750,or,I,sv,u-41-3
sw2018B-ms98-a-0033,120.966750,121.610750,female,I,sv,u-41-3
sw2018B-ms98-a-0033,121.806625,121.946750,that,B,sv,u-41-4
sw2018B-ms98-a-0033,121.946750,122.066750,would,I,sv,u-41-4
sw2018B-ms98-a-0033,122.066750,122.176750,be,I,sv,u-41-4
sw2018B-ms98-a-0033,122.176750,122.901500,wonderful,I,sv,u-41-4
sw2018B-ms98-a-0033,123.063375,123.122625,i,B,sv,u-41-5
sw2018B-ms98-a-0033,123.122625,123.266750,guess,I,sv,u-41-5
sw2018B-ms98-a-0033,123.266750,123.406750,it's,I,sv,u-41-5
sw2018B-ms98-a-0033,123.406750,123.616750,kind,I,sv,u-41-5
sw2018B-ms98-a-0033,123.616750,123.676750,of,I,sv,u-41-5
sw2018B-ms98-a-0033,123.676750,123.766750,an,I,sv,u-41-5
sw2018B-ms98-a-0033,123.766750,124.176750,ideal,I,sv,u-41-5
sw2018B-ms98-a-0033,124.176750,124.486750,world,I,sv,u-41-5
sw2018B-ms98-a-0033,124.486750,124.686750,though,I,sv,u-41-5
sw2018B-ms98-a-0033,124.686750,124.962500,huh,I,sv,u-41-5
sw2018B-ms98-a-0034,125.465875,126.787000,[laughter],O,,
sw2018B-ms98-a-0036,130.845875,131.392250,yeah,B,b,u-43-1
sw2018B-ms98-a-0038,136.432875,137.042875,exactly,B,aa,u-45-1
sw2018B-ms98-a-0038,137.042875,137.333000,or,B,sv,u-45-2
sw2018B-ms98-a-0038,137.604125,137.662875,the,I,sv,u-45-2
sw2018B-ms98-a-0038,137.662875,137.842875,way,I,sv,u-45-2
sw2018B-ms98-a-0038,137.842875,138.072875,you,I,sv,u-45-2
sw2018B-ms98-a-0038,138.072875,138.472875,look,I,sv,u-45-2
sw2018B-ms98-a-0038,138.472875,138.572875,or,B,sv,u-45-3
sw2018B-ms98-a-0038,138.572875,138.662875,the,I,sv,u-45-3
sw2018B-ms98-a-0038,138.662875,138.902875,way,I,sv,u-45-3
sw2018B-ms98-a-0038,138.902875,139.142875,you,I,sv,u-45-3
sw2018B-ms98-a-0038,139.142875,139.222875,you,I,sv,u-45-3
sw2018B-ms98-a-0038,139.222875,139.384125,know,I,sv,u-45-3
sw2018B-ms98-a-0038,139.384125,139.647750,your,B,sv,u-47-1
sw2018B-ms98-a-0038,139.647750,140.112875,age,I,sv,u-47-1
sw2018B-ms98-a-0038,140.112875,140.192875,or,I,sv,u-47-1
sw2018B-ms98-a-0038,140.192875,140.769125,anything,I,sv,u-47-1
sw2018B-ms98-a-0038,141.047875,141.092875,i,B,sv,u-47-2
sw2018B-ms98-a-0038,141.092875,141.252875,think,I,sv,u-47-2
sw2018B-ms98-a-0038,141.252875,141.432875,that'd,I,sv,u-47-2
sw2018B-ms98-a-0038,141.432875,141.562875,be,I,sv,u-47-2
sw2018B-ms98-a-0038,141.562875,141.622875,a,I,sv,u-47-2
sw2018B-ms98-a-0038,141.622875,142.072875,wonderful,I,sv,u-47-2
sw2018B-ms98-a-0038,142.072875,142.212875,way,I,sv,u-47-2
sw2018B-ms98-a-0038,142.212875,142.322875,to,I,sv,u-47-2
sw2018B-ms98-a-0038,142.322875,142.542875,do,I,sv,u-47-2
sw2018B-ms98-a-0038,142.542875,142.738500,it,I,sv,u-47-2
sw2018B-ms98-a-0040,146.822500,147.596625,um-hum,B,aa,u-49-1
sw2018B-ms98-a-0041,148.915875,149.125875,and,B,%,u-49-2
sw2018B-ms98-a-0041,149.125875,149.520375,then,I,%,u-49-2
sw2018B-ms98-a-0043,151.856375,152.387250,um-hum,B,aa,u-51-1
sw2018B-ms98-a-0044,153.182750,153.619250,also,B,sd,u-51-2
sw2018B-ms98-a-0044,153.619250,153.939250,with,I,sd,u-51-2
sw2018B-ms98-a-0044,153.939250,154.209250,uh,I,sd,u-51-2
sw2018B-ms98-a-0044,154.555875,154.879250,women,I,sd,u-51-2
sw2018B-ms98-a-0044,154.879250,154.969250,in,I,sd,u-51-2
sw2018B-ms98-a-0044,154.969250,155.029250,the,I,sd,u-51-2
sw2018B-ms98-a-0044,155.029250,155.319250,work,I,sd,u-51-2
sw2018B-ms98-a-0044,155.319250,155.649250,force,I,sd,u-51-2
sw2018B-ms98-a-0044,155.649250,155.799250,they've,I,sd,u-51-2
sw2018B-ms98-a-0044,155.799250,156.059250,gotten,I,sd,u-51-2
sw2018B-ms98-a-0044,156.059250,156.089250,a,I,sd,u-51-2
sw2018B-ms98-a-0044,156.089250,156.269250,lot,I,sd,u-51-2
sw2018B-ms98-a-0044,156.269250,156.439250,more,I,sd,u-51-2
sw2018B-ms98-a-0044,156.439250,156.839250,options,I,sd,u-51-2
sw2018B-ms98-a-0044,156.839250,156.959250,as,I,sd,u-51-2
sw2018B-ms98-a-0044,156.959250,157.239250,far,I,sd,u-51-2
sw2018B-ms98-a-0044,157.239250,157.555375,as,I,sd,u-51-2
sw2018B-ms98-a-0044,158.011125,158.069250,you,I,sd,u-51-2
sw2018B-ms98-a-0044,158.069250,158.209250,know,I,sd,u-51-2
sw2018B-ms98-a-0044,158.209250,158.419250,what's,I,sd,u-51-2
sw2018B-ms98-a-0044,158.419250,158.479250,it,I,sd,u-51-2
sw2018B-ms98-a-0044,158.479250,158.739250,called,I,sd,u-51-2
sw2018B-ms98-a-0044,158.739250,159.029250,job,I,sd,u-51-2
sw2018B-ms98-a-0044,159.029250,159.653125,sharing,I,sd,u-51-2
sw2018B-ms98-a-0044,159.992000,160.139250,like,B,sd,u-53-1
sw2018B-ms98-a-0044,160.139250,160.249250,if,I,sd,u-53-1
sw2018B-ms98-a-0044,160.249250,160.339250,you,I,sd,u-53-1
sw2018B-ms98-a-0044,160.339250,160.429250,and,I,sd,u-53-1
sw2018B-ms98-a-0044,160.429250,160.669250,another,I,sd,u-53-1
sw2018B-ms98-a-0044,160.669250,160.889250,lady,I,sd,u-53-1
sw2018B-ms98-a-0044,160.889250,160.999250,were,I,sd,u-53-1
sw2018B-ms98-a-0044,160.999250,161.079250,to,I,sd,u-53-1
sw2018B-ms98-a-0044,161.079250,161.329250,share,I,sd,u-53-1
sw2018B-ms98-a-0044,161.329250,161.389250,the,I,sd,u-53-1
sw2018B-ms98-a-0044,161.389250,161.699250,same,I,sd,u-53-1
sw2018B-ms98-a-0044,161.699250,161.999250,full,I,sd,u-53-1
sw2018B-ms98-a-0044,161.999250,162.349250,time,I,sd,u-53-1
sw2018B-ms98-a-0044,162.349250,162.865250,job,I,sd,u-53-1
sw2018B-ms98-a-0044,163.362375,163.858500,or,B,+,u-55-1
sw2018B-ms98-a-0045,165.209750,165.449750,is,B,bh,u-57-1
sw2018B-ms98-a-0045,165.449750,165.771625,it,I,bh,u-57-1
sw2018B-ms98-a-0046,166.968250,167.119125,that,B,sv,u-59-1
sw2018B-ms98-a-0046,167.119125,167.229125,would,I,sv,u-59-1
sw2018B-ms98-a-0046,167.229125,167.359125,be,I,sv,u-59-1
sw2018B-ms98-a-0046,167.359125,168.189125,great,I,sv,u-59-1
sw2018B-ms98-a-0047,169.553375,169.925750,or,B,sd,u-61-1
sw2018B-ms98-a-0047,170.053750,170.187125,a,I,sd,u-61-1
sw2018B-ms98-a-0047,170.187125,170.367125,lot,I,sd,u-61-1
sw2018B-ms98-a-0047,170.367125,170.537125,of,I,sd,u-61-1
sw2018B-ms98-a-0047,170.537125,170.787125,women,I,sd,u-61-1
sw2018B-ms98-a-0047,170.787125,170.877125,i,I,sd,u-61-1
sw2018B-ms98-a-0047,170.877125,171.093000,know,I,sd,u-61-1
sw2018B-ms98-a-0047,171.093000,171.560000,now,I,sd,u-61-1
sw2018B-ms98-a-0047,171.560000,171.707125,and,I,sd,u-61-1
sw2018B-ms98-a-0047,171.707125,171.897125,my,I,sd,u-61-1
sw2018B-ms98-a-0047,171.897125,172.087125,uh,I,sd,u-61-1
sw2018B-ms98-a-0047,172.087125,172.267125,one,I,sd,u-61-1
sw2018B-ms98-a-0047,172.267125,172.337125,of,I,sd,u-61-1
sw2018B-ms98-a-0047,172.337125,172.447125,my,I,sd,u-61-1
sw2018B-ms98-a-0047,172.447125,173.167125,supervisors,I,sd,u-61-1
sw2018B-ms98-a-0047,173.167125,173.297125,when,I,sd,u-61-1
sw2018B-ms98-a-0047,173.297125,173.447125,she,I,sd,u-61-1
sw2018B-ms98-a-0047,173.447125,173.617125,went,I,sd,u-61-1
sw2018B-ms98-a-0047,173.617125,173.867125,on,I,sd,u-61-1
sw2018B-ms98-a-0047,173.867125,174.327125,LOA,I,sd,u-61-1
sw2018B-ms98-a-0047,174.327125,174.427125,to,I,sd,u-61-1
sw2018B-ms98-a-0047,174.427125,174.577125,have,I,sd,u-61-1
sw2018B-ms98-a-0047,174.577125,174.797125,her,I,sd,u-61-1
sw2018B-ms98-a-0047,174.797125,175.273250,baby,I,sd,u-61-1
sw2018B-ms98-a-0047,175.687500,175.797125,we,I,sd,u-61-1
sw2018B-ms98-a-0047,175.797125,176.017125,hooked,I,sd,u-61-1
sw2018B-ms98-a-0047,176.017125,176.207125,up,I,sd,u-61-1
sw2018B-ms98-a-0047,176.207125,176.257125,a,I,sd,u-61-1
sw2018B-ms98-a-0047,176.257125,176.517125,a,I,sd,u-61-1
sw2018B-ms98-a-0047,176.517125,176.667125,a,I,sd,u-61-1
sw2018B-ms98-a-0047,176.667125,177.197125,terminal,I,sd,u-61-1
sw2018B-ms98-a-0047,177.197125,177.307125,at,I,sd,u-61-1
sw2018B-ms98-a-0047,177.307125,177.467125,her,I,sd,u-61-1
sw2018B-ms98-a-0047,177.467125,178.012625,house,I,sd,u-61-1
sw2018B-ms98-a-0048,178.398750,178.528750,and,B,sd,u-61-2
