sw3447B-ms98-a-0002,3.118625,3.475625,uh-huh,B,b,u-2-1
sw3447B-ms98-a-0014,36.127750,36.309000,on,I,sd,u-18-3
sw3447B-ms98-a-0014,36.354250,36.742125,today,I,sd,u-18-3
sw3447B-ms98-a-0014,37.227750,37.347750,and,B,sd,u-20-1
sw3447B-ms98-a-0014,37.347750,37.557750,that's,I,sd,u-20-1
sw3447B-ms98-a-0014,37.557750,37.857750,pretty,I,sd,u-20-1
sw3447B-ms98-a-0014,37.857750,38.117750,much,I,sd,u-20-1
sw3447B-ms98-a-0014,38.117750,38.227750,the,I,sd,u-20-1
sw3447B-ms98-a-0014,38.227750,38.547750,norm,I,sd,u-20-1
sw3447B-ms98-a-0014,38.547750,38.707750,for,I,sd,u-20-1
sw3447B-ms98-a-0014,38.707750,38.867750,me,I,sd,u-20-1
sw3447B-ms98-a-0014,38.867750,39.007750,if,B,sd,u-20-2
sw3447B-ms98-a-0014,39.007750,39.136000,i,I,sd,u-20-2
sw3447B-ms98-a-0014,39.181250,39.367750,come,I,sd,u-20-2
sw3447B-ms98-a-0014,39.367750,39.507750,in,I,sd,u-20-2
sw3447B-ms98-a-0014,39.507750,39.747750,in,I,sd,u-20-2
sw3447B-ms98-a-0014,39.747750,39.797750,a,I,sd,u-20-2
sw3447B-ms98-a-0014,39.797750,40.267750,dress,I,sd,u-20-2
sw3447B-ms98-a-0014,40.267750,40.767750,everybody's,I,sd,u-20-2
sw3447B-ms98-a-0014,40.767750,41.387750,shocked,I,sd,u-20-2
sw3447B-ms98-a-0015,41.869125,43.981625,[laughter],O,,
sw3447B-ms98-a-0015,43.981625,44.171625,they,B,sd(^q),u-22-1
sw3447B-ms98-a-0015,44.171625,44.381625,ask,I,sd(^q),u-22-1
sw3447B-ms98-a-0015,44.381625,44.541625,me,I,sd(^q),u-22-1
sw3447B-ms98-a-0015,44.541625,44.701625,you,I,sd(^q),u-22-1
sw3447B-ms98-a-0015,44.701625,44.871625,know,I,sd(^q),u-22-1
sw3447B-ms98-a-0015,44.871625,45.001625,what,I,sd(^q),u-22-1
sw3447B-ms98-a-0015,45.001625,45.061625,are,I,sd(^q),u-22-1
sw3447B-ms98-a-0015,45.061625,45.131625,you,I,sd(^q),u-22-1
sw3447B-ms98-a-0015,45.131625,45.411625,doing,I,sd(^q),u-22-1
sw3447B-ms98-a-0015,45.411625,45.471625,in,I,sd(^q),u-22-1
sw3447B-ms98-a-0015,45.471625,45.581625,a,I,sd(^q),u-22-1
sw3447B-ms98-a-0015,45.581625,46.051625,dress,I,sd(^q),u-22-1
sw3447B-ms98-a-0015,46.051625,46.231625,and,B,sd(^q),u-22-2
sw3447B-ms98-a-0015,46.231625,46.411625,it's,I,sd(^q),u-22-2
sw3447B-ms98-a-0015,46.411625,46.919875,usually,I,sd(^q),u-22-2
sw3447B-ms98-a-0015,47.398250,47.466000,i,I,sd(^q),u-22-2
sw3447B-ms98-a-0015,47.466000,47.731625,haven't,I,sd(^q),u-22-2
sw3447B-ms98-a-0015,47.731625,47.911625,done,I,sd(^q),u-22-2
sw3447B-ms98-a-0015,47.911625,48.001625,my,I,sd(^q),u-22-2
sw3447B-ms98-a-0015,48.001625,48.471625,laundry,I,sd(^q),u-22-2
sw3447B-ms98-a-0015,48.471625,48.973750,lately,I,sd(^q),u-22-2
sw3447B-ms98-a-0015,49.271625,49.761250,[laughter],O,,
sw3447B-ms98-a-0015,49.761250,50.051625,ran,B,^q,u-24-1
sw3447B-ms98-a-0015,50.051625,50.171625,out,I,^q,u-24-1
sw3447B-ms98-a-0015,50.171625,50.261625,of,I,^q,u-24-1
sw3447B-ms98-a-0015,50.261625,50.846250,jeans,I,^q,u-24-1
sw3447B-ms98-a-0015,50.846250,53.997000,[laughter],O,,
sw3447B-ms98-a-0016,55.836250,56.247750,no,B,nn,u-26-1
sw3447B-ms98-a-0016,56.790125,57.057875,no,B,nn^m,u-28-1
sw3447B-ms98-a-0016,57.298000,57.594625,hum-um,O,,
sw3447B-ms98-a-0018,61.568000,62.186375,no,B,nn,u-30-1
sw3447B-ms98-a-0018,62.544250,62.961375,hum-um,O,,
sw3447B-ms98-a-0020,66.434125,66.806750,um-hum,B,b,u-32-1
sw3447B-ms98-a-0022,75.137875,75.453375,yeah,B,b,u-34-1
sw3447B-ms98-a-0024,77.568875,77.975250,yeah,B,b,u-36-1
sw3447B-ms98-a-0024,78.309750,78.614875,yeah,B,b^r,u-36-2
sw3447B-ms98-a-0024,79.354250,79.584250,every,B,sd,u-36-3
sw3447B-ms98-a-0024,79.584250,79.804250,now,I,sd,u-36-3
sw3447B-ms98-a-0024,79.804250,79.894250,and,I,sd,u-36-3
sw3447B-ms98-a-0024,79.894250,80.024250,then,I,sd,u-36-3
sw3447B-ms98-a-0024,80.024250,80.184250,i'll,I,sd,u-36-3
sw3447B-ms98-a-0024,80.184250,80.414250,get,I,sd,u-36-3
sw3447B-ms98-a-0024,80.414250,80.814250,dressed,I,sd,u-36-3
sw3447B-ms98-a-0024,80.814250,80.974250,up,I,sd,u-36-3
sw3447B-ms98-a-0024,80.974250,81.064250,and,I,sd,u-36-3
sw3447B-ms98-a-0024,81.064250,81.294250,come,I,sd,u-36-3
sw3447B-ms98-a-0024,81.294250,81.534250,in,I,sd,u-36-3
sw3447B-ms98-a-0024,81.534250,81.674250,but,B,sd,u-36-4
sw3447B-ms98-a-0024,81.674250,81.964250,that's,I,sd,u-36-4
sw3447B-ms98-a-0024,81.964250,82.114250,for,I,sd,u-36-4
sw3447B-ms98-a-0024,82.114250,82.508375,my,I,sd,u-36-4
sw3447B-ms98-a-0024,82.659000,83.214250,husband's,I,sd,u-36-4
sw3447B-ms98-a-0024,83.214250,83.534250,job,I,sd,u-36-4
sw3447B-ms98-a-0024,83.534250,83.634250,and,I,sd,u-36-4
sw3447B-ms98-a-0024,83.634250,83.824875,not,I,sd,u-36-4
sw3447B-ms98-a-0024,83.824875,85.225750,[laughter-mine],O,,
sw3447B-ms98-a-0024,85.677500,85.784250,i,B,sd,u-38-1
sw3447B-ms98-a-0024,85.784250,85.934250,have,I,sd,u-38-1
sw3447B-ms98-a-0024,85.934250,86.034250,to,I,sd,u-38-1
sw3447B-ms98-a-0024,86.034250,86.154250,go,I,sd,u-38-1
sw3447B-ms98-a-0024,86.154250,86.234250,to,I,sd,u-38-1
sw3447B-ms98-a-0024,86.234250,86.274250,a,I,sd,u-38-1
sw3447B-ms98-a-0024,86.274250,86.734250,business,I,sd,u-38-1
sw3447B-ms98-a-0024,86.734250,87.124250,meeting,I,sd,u-38-1
sw3447B-ms98-a-0024,87.124250,87.404250,once,I,sd,u-38-1
sw3447B-ms98-a-0024,87.404250,87.444250,a,I,sd,u-38-1
sw3447B-ms98-a-0024,87.444250,87.744250,month,I,sd,u-38-1
sw3447B-ms98-a-0024,87.744250,87.934250,with,I,sd,u-38-1
sw3447B-ms98-a-0024,87.934250,88.148250,him,I,sd,u-38-1
sw3447B-ms98-a-0024,88.148250,88.274500,but,B,%,u-38-2
sw3447B-ms98-a-0024,88.647875,89.478250,[laughter],O,,
sw3447B-ms98-a-0025,90.640375,91.073375,so,B,+,u-40-1
sw3447B-ms98-a-0027,103.948750,104.344000,uh-huh,B,b,u-42-1
sw3447B-ms98-a-0029,106.963750,107.422375,uh-huh,B,b,u-44-1
sw3447B-ms98-a-0031,114.211875,114.614250,uh-huh,B,b,u-46-1
sw3447B-ms98-a-0032,116.404875,116.864000,uh-huh,B,b,u-48-1
sw3447B-ms98-a-0032,117.289625,117.654250,uh-huh,B,ny,u-50-1
sw3447B-ms98-a-0034,122.035250,122.485250,um-hum,B,b,u-52-1
sw3447B-ms98-a-0035,124.299625,124.697125,yeah,B,aa,u-54-1
sw3447B-ms98-a-0035,124.874125,125.174250,yeah,B,aa,u-54-2
sw3447B-ms98-a-0035,125.520750,125.670750,mi[ddle]-,O,,
sw3447B-ms98-a-0035,125.862875,126.150500,middle,B,sv,u-56-1
sw3447B-ms98-a-0035,126.150500,126.250500,of,I,sv,u-56-1
sw3447B-ms98-a-0035,126.250500,126.360500,the,I,sv,u-56-1
sw3447B-ms98-a-0035,126.360500,126.695125,road,I,sv,u-56-1
sw3447B-ms98-a-0036,128.725125,129.175250,um-hum,B,aa,u-58-1
sw3447B-ms98-a-0036,129.265625,129.721250,um-hum,B,aa^r,u-58-2
sw3447B-ms98-a-0036,130.452000,130.954750,sometimes,B,sd,u-60-1
sw3447B-ms98-a-0036,130.954750,131.064750,i,I,sd,u-60-1
sw3447B-ms98-a-0036,131.064750,131.334750,think,I,sd,u-60-1
sw3447B-ms98-a-0036,131.334750,131.484750,there,I,sd,u-60-1
sw3447B-ms98-a-0036,131.484750,131.784750,should,I,sd,u-60-1
sw3447B-ms98-a-0036,131.784750,131.934750,be,I,sd,u-60-1
sw3447B-ms98-a-0036,131.934750,132.164750,some,B,sv,u-60-2
sw3447B-ms98-a-0036,132.164750,132.234750,of,I,sv,u-60-2
sw3447B-ms98-a-0036,132.234750,132.434750,these,I,sv,u-60-2
sw3447B-ms98-a-0036,132.434750,132.754750,women,I,sv,u-60-2
sw3447B-ms98-a-0036,132.754750,133.134750,around,I,sv,u-60-2
sw3447B-ms98-a-0036,133.134750,133.394750,here,I,sv,u-60-2
sw3447B-ms98-a-0036,133.394750,133.614750,look,I,sv,u-60-2
sw3447B-ms98-a-0036,133.614750,133.944750,[laughter-like],I,sv,u-60-2
sw3447B-ms98-a-0036,133.944750,134.138625,[laughter-they],I,sv,u-60-2
sw3447B-ms98-a-0036,134.138625,134.440000,[laughter-came],I,sv,u-60-2
sw3447B-ms98-a-0036,134.440000,134.684750,[laughter-off],I,sv,u-60-2
sw3447B-ms98-a-0036,134.684750,134.774750,[laughter-of],I,sv,u-60-2
sw3447B-ms98-a-0036,134.774750,135.074750,Harry,I,sv,u-60-2
sw3447B-ms98-a-0036,135.074750,135.704625,Hines,I,sv,u-60-2
sw3447B-ms98-a-0036,136.280000,137.767125,[laughter],O,,
sw3447B-ms98-a-0037,138.614250,139.975500,[laughter],O,,
sw3447B-ms98-a-0037,139.975500,140.123750,and,B,sd,u-64-1
sw3447B-ms98-a-0037,140.123750,140.223750,you,I,sd,u-64-1
sw3447B-ms98-a-0037,140.223750,140.463750,know,I,sd,u-64-1
sw3447B-ms98-a-0037,140.463750,140.919375,the,I,sd,u-64-1
sw3447B-ms98-a-0037,140.991000,141.093750,they,I,sd,u-64-1
sw3447B-ms98-a-0037,141.093750,141.343750,have,I,sd,u-64-1
sw3447B-ms98-a-0037,141.343750,141.679125,the,I,sd,u-64-1
sw3447B-ms98-a-0037,142.379750,142.623750,no,I,sd,u-64-1
sw3447B-ms98-a-0037,142.623750,143.233750,shorts,I,sd,u-64-1
sw3447B-ms98-a-0037,143.233750,143.703750,deal,I,sd,u-64-1
sw3447B-ms98-a-0037,143.703750,143.923750,and,B,sv,u-64-2
sw3447B-ms98-a-0037,143.923750,144.133750,some,I,sv,u-64-2
sw3447B-ms98-a-0037,144.133750,144.203750,of,I,sv,u-64-2
sw3447B-ms98-a-0037,144.203750,144.607500,these,I,sv,u-64-2
sw3447B-ms98-a-0037,145.014250,145.383750,mini,I,sv,u-64-2
sw3447B-ms98-a-0037,145.383750,145.853750,skirts,I,sv,u-64-2
sw3447B-ms98-a-0037,145.853750,145.923750,you,I,sv,u-64-2
sw3447B-ms98-a-0037,145.923750,146.183750,know,I,sv,u-64-2
sw3447B-ms98-a-0037,146.183750,146.303750,are,I,sv,u-64-2
sw3447B-ms98-a-0037,146.303750,146.623750,worse,I,sv,u-64-2
sw3447B-ms98-a-0037,146.623750,146.753750,than,I,sv,u-64-2
sw3447B-ms98-a-0037,146.753750,147.173750,shorts,I,sv,u-64-2
sw3447B-ms98-a-0037,147.173750,147.373750,ever,I,sv,u-64-2
sw3447B-ms98-a-0037,147.373750,147.673750,thought,I,sv,u-64-2
sw3447B-ms98-a-0037,147.673750,148.023750,about,I,sv,u-64-2
sw3447B-ms98-a-0037,148.023750,148.371000,being,I,sv,u-64-2
sw3447B-ms98-a-0037,149.327625,149.633750,but,B,sv,u-66-1
sw3447B-ms98-a-0037,149.633750,149.883375,um,I,sv,u-66-1
sw3447B-ms98-a-0038,151.170875,151.272500,you,B,+,u-68-1
sw3447B-ms98-a-0038,151.272500,151.544875,know,I,+,u-68-1
sw3447B-ms98-a-0038,151.544875,151.912500,that's,I,+,u-68-1
sw3447B-ms98-a-0038,151.912500,152.002500,i,I,+,u-68-1
sw3447B-ms98-a-0038,152.002500,152.242500,guess,I,+,u-68-1
sw3447B-ms98-a-0038,152.242500,152.492500,that's,I,+,u-68-1
sw3447B-ms98-a-0038,152.492500,152.592500,one,I,+,u-68-1
sw3447B-ms98-a-0038,152.592500,152.652500,of,I,+,u-68-1
sw3447B-ms98-a-0038,152.652500,152.712500,the,I,+,u-68-1
sw3447B-ms98-a-0038,152.712500,153.022500,things,I,+,u-68-1
sw3447B-ms98-a-0038,153.022500,153.092500,you,I,+,u-68-1
sw3447B-ms98-a-0038,153.092500,153.334875,got,I,+,u-68-1
sw3447B-ms98-a-0038,153.334875,153.417750,to,I,+,u-68-1
sw3447B-ms98-a-0038,153.417750,153.492500,put,I,+,u-68-1
sw3447B-ms98-a-0038,153.492500,153.710125,up,I,+,u-68-1
sw3447B-ms98-a-0038,153.710125,153.981250,with,I,+,u-68-1
sw3447B-ms98-a-0038,153.981250,154.152500,when,I,+,u-68-1
sw3447B-ms98-a-0038,154.152500,154.292750,you,I,+,u-68-1
sw3447B-ms98-a-0038,155.313500,155.532500,don't,I,+,u-68-1
sw3447B-ms98-a-0038,155.532500,155.752500,have,I,+,u-68-1
sw3447B-ms98-a-0038,155.752500,155.902500,a,I,+,u-68-1
sw3447B-ms98-a-0038,155.902500,156.222500,dress,I,+,u-68-1
sw3447B-ms98-a-0038,156.222500,156.700125,code,I,+,u-68-1
sw3447B-ms98-a-0040,161.843625,162.888875,supposedly,B,sv,u-70-1
sw3447B-ms98-a-0040,162.888875,163.328875,and,I,sv,u-70-1
sw3447B-ms98-a-0040,163.328875,164.025125,backless,I,sv,u-70-1
sw3447B-ms98-a-0040,164.352875,164.958875,things,I,sv,u-70-1
sw3447B-ms98-a-0040,164.958875,165.428875,but,B,sd,u-72-1
sw3447B-ms98-a-0040,165.428875,165.588875,i've,I,sd,u-72-1
sw3447B-ms98-a-0040,165.588875,165.938875,seen,I,sd,u-72-1
sw3447B-ms98-a-0040,165.938875,166.268875,those,I,sd,u-72-1
sw3447B-ms98-a-0040,166.268875,166.726125,too,I,sd,u-72-1
sw3447B-ms98-a-0041,167.706750,167.959250,but,B,%,u-72-2
sw3447B-ms98-a-0043,170.673500,174.414375,[laughter],O,,
sw3447B-ms98-a-0043,174.414375,174.777000,uh,B,b,u-76-1
sw3447B-ms98-a-0043,174.777000,175.171375,yeah,I,b,u-76-1
sw3447B-ms98-a-0044,177.003000,177.498875,Lisa,B,na^m,u-78-1
sw3447B-ms98-a-0044,178.218250,178.346000,are,B,qy,u-80-1
sw3447B-ms98-a-0044,178.346000,178.536500,you,I,qy,u-80-1
sw3447B-ms98-a-0044,178.536500,178.623125,the,I,qy,u-80-1
sw3447B-ms98-a-0044,178.623125,179.199875,Expressway,I,qy,u-80-1
sw3447B-ms98-a-0044,179.199875,179.493875,site,O,,
sw3447B-ms98-a-0045,180.432250,180.690375,um-hum,O,,
sw3447B-ms98-a-0046,181.624875,181.820875,oh,B,bk,u-82-1
sw3447B-ms98-a-0046,181.820875,182.324125,okay,I,bk,u-82-1
sw3447B-ms98-a-0048,184.401875,184.725750,thank,B,ft^m,u-84-1
sw3447B-ms98-a-0048,184.725750,185.136875,you,I,ft^m,u-84-1
sw3447B-ms98-a-0048,185.396750,185.665750,um-hum,B,fc,u-86-1
sw3447B-ms98-a-0048,185.665750,185.795750,bye,B,fc,u-86-2
sw3447B-ms98-a-0048,185.795750,186.028875,bye,I,fc,u-86-2
