sw4050B-ms98-a-0001,0.040000,0.236875,-[he]llo,O,,
sw4050B-ms98-a-0011,29.654375,29.874375,was,I,sd,u-9-4
sw4050B-ms98-a-0011,29.874375,30.164375,kind,I,sd,u-9-4
sw4050B-ms98-a-0011,30.164375,30.294375,of,I,sd,u-9-4
sw4050B-ms98-a-0011,30.294375,30.624375,uh,I,sd,u-9-4
sw4050B-ms98-a-0011,30.624375,30.744375,it,I,sd,u-9-4
sw4050B-ms98-a-0011,30.744375,31.024375,was,I,sd,u-9-4
sw4050B-ms98-a-0011,31.024375,31.254375,a,I,sd,u-9-4
sw4050B-ms98-a-0011,31.254375,31.844375,birthday,I,sd,u-9-4
sw4050B-ms98-a-0011,31.844375,32.274375,and,B,sd,u-11-1
sw4050B-ms98-a-0011,32.274375,32.324375,i,I,sd,u-11-1
sw4050B-ms98-a-0011,32.324375,32.484375,brought,I,sd,u-11-1
sw4050B-ms98-a-0011,32.484375,32.514375,a,I,sd,u-11-1
sw4050B-ms98-a-0011,32.514375,32.664375,lot,I,sd,u-11-1
sw4050B-ms98-a-0011,32.664375,32.734375,of,I,sd,u-11-1
sw4050B-ms98-a-0011,32.734375,33.094375,family,I,sd,u-11-1
sw4050B-ms98-a-0011,33.094375,33.514375,together,I,sd,u-11-1
sw4050B-ms98-a-0011,33.514375,33.844750,then,I,sd,u-11-1
sw4050B-ms98-a-0013,37.781500,37.891500,it,B,sd,u-13-1
sw4050B-ms98-a-0013,37.891500,38.021500,went,I,sd,u-13-1
sw4050B-ms98-a-0013,38.021500,38.211500,pretty,I,sd,u-13-1
sw4050B-ms98-a-0013,38.211500,38.451500,good,I,sd,u-13-1
sw4050B-ms98-a-0013,38.451500,38.691250,i'm,B,sd,u-13-2
sw4050B-ms98-a-0013,39.000125,39.371500,i've,I,sd,u-13-2
sw4050B-ms98-a-0013,39.371500,39.581500,worked,I,sd,u-13-2
sw4050B-ms98-a-0013,39.581500,39.711500,in,I,sd,u-13-2
sw4050B-ms98-a-0013,39.711500,40.231500,hotels,I,sd,u-13-2
sw4050B-ms98-a-0013,40.231500,40.481500,so,B,sd,u-13-3
sw4050B-ms98-a-0013,40.481500,40.611500,i-,I,sd,u-13-3
sw4050B-ms98-a-0013,40.611500,40.751500,i,I,sd,u-13-3
sw4050B-ms98-a-0013,40.751500,41.001500,kind,I,sd,u-13-3
sw4050B-ms98-a-0013,41.001500,41.081500,of,I,sd,u-13-3
sw4050B-ms98-a-0013,41.081500,41.241500,know,I,sd,u-13-3
sw4050B-ms98-a-0013,41.241500,41.341500,how,I,sd,u-13-3
sw4050B-ms98-a-0013,41.341500,41.461500,to,I,sd,u-13-3
sw4050B-ms98-a-0013,41.461500,41.631500,do,I,sd,u-13-3
sw4050B-ms98-a-0013,41.631500,41.911500,[laughter-these],O,,
sw4050B-ms98-a-0013,41.911500,42.321500,[laughter-things],O,,
sw4050B-ms98-a-0013,42.531500,42.681500,i,B,sd,u-15-1
sw4050B-ms98-a-0013,42.681500,42.971500,used,I,sd,u-15-1
sw4050B-ms98-a-0013,42.971500,43.071500,to,I,sd,u-15-1
sw4050B-ms98-a-0013,43.071500,43.391500,you,I,sd,u-15-1
sw4050B-ms98-a-0013,43.391500,43.631500,know,I,sd,u-15-1
sw4050B-ms98-a-0015,53.447375,53.887375,usually,B,sd,u-17-1
sw4050B-ms98-a-0015,53.887375,54.107375,when,I,sd,u-17-1
sw4050B-ms98-a-0015,54.107375,54.227375,we,I,sd,u-17-1
sw4050B-ms98-a-0015,54.227375,54.447375,have,I,sd,u-17-1
sw4050B-ms98-a-0015,54.447375,54.627375,kind,I,sd,u-17-1
sw4050B-ms98-a-0015,54.627375,54.687375,of,I,sd,u-17-1
sw4050B-ms98-a-0015,54.687375,54.777375,our,I,sd,u-17-1
sw4050B-ms98-a-0015,54.777375,55.127375,family,I,sd,u-17-1
sw4050B-ms98-a-0015,55.127375,55.527625,reunion,I,sd,u-17-1
sw4050B-ms98-a-0015,55.527625,55.783750,it's,I,sd,u-17-1
sw4050B-ms98-a-0015,55.783750,55.917375,my,I,sd,u-17-1
sw4050B-ms98-a-0015,55.917375,56.377375,grandmother's,I,sd,u-17-1
sw4050B-ms98-a-0015,56.377375,56.947375,birthday,I,sd,u-17-1
sw4050B-ms98-a-0015,56.947375,57.277375,and,B,sd,u-17-2
sw4050B-ms98-a-0016,58.057625,58.617625,and,B,+,u-19-1
sw4050B-ms98-a-0016,59.347625,59.877625,it's,I,+,u-19-1
sw4050B-ms98-a-0016,59.877625,60.047625,all,I,+,u-19-1
sw4050B-ms98-a-0016,60.047625,60.177625,of,I,+,u-19-1
sw4050B-ms98-a-0016,60.177625,60.347625,like,I,+,u-19-1
sw4050B-ms98-a-0016,60.567625,60.827625,she,I,+,u-19-1
sw4050B-ms98-a-0016,60.827625,61.067625,she,I,+,u-19-1
sw4050B-ms98-a-0016,61.067625,61.317625,comes,I,+,u-19-1
sw4050B-ms98-a-0016,61.317625,61.477625,from,I,+,u-19-1
sw4050B-ms98-a-0016,61.477625,61.557625,a,I,+,u-19-1
sw4050B-ms98-a-0016,61.557625,61.767625,big,I,+,u-19-1
sw4050B-ms98-a-0016,61.767625,62.137625,family,I,+,u-19-1
sw4050B-ms98-a-0016,62.137625,62.287625,she,B,sd,u-19-2
sw4050B-ms98-a-0016,62.287625,62.467625,has,I,sd,u-19-2
sw4050B-ms98-a-0016,62.467625,62.647625,like,I,sd,u-19-2
sw4050B-ms98-a-0016,62.647625,63.147625,seven,I,sd,u-19-2
sw4050B-ms98-a-0016,63.487625,63.997625,sisters,I,sd,u-19-2
sw4050B-ms98-a-0016,63.997625,64.149000,i,I,sd,u-19-2
sw4050B-ms98-a-0016,64.149000,64.556625,think,I,sd,u-19-2
sw4050B-ms98-a-0017,65.534375,65.877125,and,O,,
sw4050B-ms98-a-0017,66.138375,66.334250,they,B,sd,u-21-1
sw4050B-ms98-a-0017,66.334250,66.588250,show,I,sd,u-21-1
sw4050B-ms98-a-0017,66.588250,66.798250,up,I,sd,u-21-1
sw4050B-ms98-a-0017,66.798250,66.928250,and,I,sd,u-21-1
sw4050B-ms98-a-0017,66.928250,67.068250,all,I,sd,u-21-1
sw4050B-ms98-a-0017,67.068250,67.208250,their,I,sd,u-21-1
sw4050B-ms98-a-0017,67.208250,67.788250,kids,I,sd,u-21-1
sw4050B-ms98-a-0017,67.788250,67.878250,and,B,%,u-21-2
sw4050B-ms98-a-0017,67.878250,68.008250,then,I,%,u-21-2
sw4050B-ms98-a-0017,68.008250,68.168250,a[ll]-,I,%,u-21-2
sw4050B-ms98-a-0017,68.288250,68.528250,she,I,%,u-21-2
sw4050B-ms98-a-0017,68.528250,68.958250,has,I,%,u-21-2
sw4050B-ms98-a-0017,68.958250,69.281125,uh,I,%,u-21-2
sw4050B-ms98-a-0017,69.281125,69.446875,i,B,%,u-21-3
sw4050B-ms98-a-0017,69.446875,69.763500,have,I,%,u-21-3
sw4050B-ms98-a-0018,71.147000,71.607000,like,I,%,u-21-3
sw4050B-ms98-a-0018,71.607000,71.937000,uh,I,%,u-21-3
sw4050B-ms98-a-0018,71.937000,72.407000,let's,B,^h,u-21-4
sw4050B-ms98-a-0018,72.407000,72.607000,see,I,^h,u-21-4
sw4050B-ms98-a-0018,72.607000,72.857000,she,B,sd,u-21-5
sw4050B-ms98-a-0018,72.857000,73.057000,has,I,sd,u-21-5
sw4050B-ms98-a-0018,73.057000,74.177000,four,I,sd,u-21-5
sw4050B-ms98-a-0018,74.177000,74.797000,sons,I,sd,u-21-5
sw4050B-ms98-a-0018,74.797000,75.167000,and,I,sd,u-21-5
sw4050B-ms98-a-0018,75.167000,75.337000,two,I,sd,u-21-5
sw4050B-ms98-a-0018,75.337000,75.927000,daughters,I,sd,u-21-5
sw4050B-ms98-a-0018,75.927000,76.143500,and,B,sd,u-21-6
sw4050B-ms98-a-0019,76.979375,77.209375,they,B,+,u-23-1
sw4050B-ms98-a-0019,77.209375,77.469375,show,I,+,u-23-1
sw4050B-ms98-a-0019,77.469375,77.739375,up,I,+,u-23-1
sw4050B-ms98-a-0019,77.739375,78.229375,and,I,+,u-23-1
sw4050B-ms98-a-0019,78.229375,78.379375,all,I,+,u-23-1
sw4050B-ms98-a-0019,78.379375,78.519375,their,I,+,u-23-1
sw4050B-ms98-a-0019,78.519375,78.969375,kids,I,+,u-23-1
sw4050B-ms98-a-0019,78.969375,79.349375,so,B,sd,u-23-2
sw4050B-ms98-a-0019,79.349375,79.639375,it's,I,sd,u-23-2
sw4050B-ms98-a-0019,79.639375,79.689375,a,I,sd,u-23-2
sw4050B-ms98-a-0019,79.689375,79.909375,pretty,I,sd,u-23-2
sw4050B-ms98-a-0019,79.909375,80.169375,big,I,sd,u-23-2
sw4050B-ms98-a-0019,80.409375,80.889375,reunion,I,sd,u-23-2
sw4050B-ms98-a-0019,80.889375,81.049375,it's,B,sd,u-23-3
sw4050B-ms98-a-0019,81.049375,81.299375,about,I,sd,u-23-3
sw4050B-ms98-a-0019,81.299375,81.439375,two,I,sd,u-23-3
sw4050B-ms98-a-0019,81.439375,81.649375,hundred,I,sd,u-23-3
sw4050B-ms98-a-0019,81.649375,82.059375,people,I,sd,u-23-3
sw4050B-ms98-a-0019,82.159375,82.586625,maybe,I,sd,u-23-3
sw4050B-ms98-a-0021,92.403375,92.807375,um,B,sd,u-25-1
sw4050B-ms98-a-0021,93.455250,94.008750,the,I,sd,u-25-1
sw4050B-ms98-a-0021,94.400500,94.673375,probably,I,sd,u-25-1
sw4050B-ms98-a-0021,94.673375,94.733375,the,I,sd,u-25-1
sw4050B-ms98-a-0021,94.733375,94.948250,biggest,I,sd,u-25-1
sw4050B-ms98-a-0021,94.948250,95.348250,challenge,I,sd,u-25-1
sw4050B-ms98-a-0021,95.348250,95.472500,was,I,sd,u-25-1
sw4050B-ms98-a-0021,95.472500,96.113375,uh,I,sd,u-25-1
sw4050B-ms98-a-0021,96.113375,96.403375,getting,I,sd,u-25-1
sw4050B-ms98-a-0021,96.403375,96.453375,a,I,sd,u-25-1
sw4050B-ms98-a-0021,96.453375,96.823375,place,I,sd,u-25-1
sw4050B-ms98-a-0021,96.823375,97.163375,where,I,sd,u-25-1
sw4050B-ms98-a-0021,97.253375,97.943375,everyone,I,sd,u-25-1
sw4050B-ms98-a-0022,99.311375,99.491375,you,I,sd,u-25-1
sw4050B-ms98-a-0022,99.491375,99.691375,know,I,sd,u-25-1
sw4050B-ms98-a-0022,99.691375,100.004375,could,I,sd,u-25-1
sw4050B-ms98-a-0022,100.094750,100.281375,eat,I,sd,u-25-1
sw4050B-ms98-a-0022,100.281375,100.991375,comfortably,I,sd,u-25-1
sw4050B-ms98-a-0022,100.991375,101.233750,and,I,sd,u-25-1
sw4050B-ms98-a-0022,101.508750,101.778375,and,I,sd,u-25-1
sw4050B-ms98-a-0022,102.049500,102.661375,everything,I,sd,u-25-1
sw4050B-ms98-a-0022,102.771375,103.301375,uh,I,sd,u-25-1
sw4050B-ms98-a-0023,104.210250,104.360250,i,B,sd,u-27-1
sw4050B-ms98-a-0023,104.360250,104.560250,guess,I,sd,u-27-1
sw4050B-ms98-a-0023,104.560250,104.810250,probably,I,sd,u-27-1
sw4050B-ms98-a-0023,104.810250,104.870250,the,I,sd,u-27-1
sw4050B-ms98-a-0023,104.870250,105.080250,most,I,sd,u-27-1
sw4050B-ms98-a-0023,105.080250,105.430250,helpful,I,sd,u-27-1
sw4050B-ms98-a-0023,105.430250,105.800250,thing,I,sd,u-27-1
sw4050B-ms98-a-0023,105.800250,106.120250,was,I,sd,u-27-1
sw4050B-ms98-a-0023,106.340250,106.690250,that,I,sd,u-27-1
sw4050B-ms98-a-0023,106.690250,107.110250,uh,I,sd,u-27-1
sw4050B-ms98-a-0024,108.668625,108.758625,for,I,sd,u-27-1
sw4050B-ms98-a-0024,108.758625,108.888625,the,I,sd,u-27-1
sw4050B-ms98-a-0024,108.888625,109.338625,rent,I,sd,u-27-1
sw4050B-ms98-a-0024,109.338625,109.388625,uh,I,sd,u-27-1
sw4050B-ms98-a-0024,109.388625,109.668625,we,I,sd,u-27-1
sw4050B-ms98-a-0024,109.668625,110.008625,rented,I,sd,u-27-1
sw4050B-ms98-a-0024,110.008625,110.198625,like,I,sd,u-27-1
sw4050B-ms98-a-0024,110.198625,110.570000,a,I,sd,u-27-1
sw4050B-ms98-a-0024,110.762125,111.022750,a,I,sd,u-27-1
sw4050B-ms98-a-0024,111.715750,112.098625,rescue,I,sd,u-27-1
sw4050B-ms98-a-0024,112.098625,112.508625,squad,I,sd,u-27-1
sw4050B-ms98-a-0024,112.508625,112.808625,building,I,sd,u-27-1
sw4050B-ms98-a-0024,112.808625,112.948625,or,I,sd,u-27-1
sw4050B-ms98-a-0024,112.948625,113.218625,something,I,sd,u-27-1
sw4050B-ms98-a-0024,113.218625,113.388625,like,B,+,u-29-1
sw4050B-ms98-a-0024,113.388625,113.718625,that,I,+,u-29-1
sw4050B-ms98-a-0024,113.858625,114.298625,and,B,sd,u-31-1
sw4050B-ms98-a-0024,114.298625,114.548625,uh,I,sd,u-31-1
sw4050B-ms98-a-0025,115.186125,115.436125,each,I,sd,u-31-1
sw4050B-ms98-a-0025,115.436125,115.626125,one,I,sd,u-31-1
sw4050B-ms98-a-0025,115.626125,115.781750,of,I,sd,u-31-1
sw4050B-ms98-a-0025,115.909250,115.956125,the,I,sd,u-31-1
sw4050B-ms98-a-0025,115.956125,116.436125,everybody,I,sd,u-31-1
sw4050B-ms98-a-0025,116.436125,116.566125,that,I,sd,u-31-1
sw4050B-ms98-a-0025,116.566125,116.896125,showed,I,sd,u-31-1
sw4050B-ms98-a-0025,116.896125,117.146125,up,I,sd,u-31-1
sw4050B-ms98-a-0025,117.576125,117.686125,do[nated]-,I,sd,u-31-1
sw4050B-ms98-a-0025,117.686125,118.096125,donated,I,sd,u-31-1
sw4050B-ms98-a-0025,118.096125,118.286125,some,I,sd,u-31-1
sw4050B-ms98-a-0025,118.286125,118.516125,money,I,sd,u-31-1
sw4050B-ms98-a-0025,118.516125,118.656125,for,I,sd,u-31-1
sw4050B-ms98-a-0025,118.656125,118.766125,the,I,sd,u-31-1
sw4050B-ms98-a-0025,118.766125,119.136125,rent,I,sd,u-31-1
sw4050B-ms98-a-0025,119.385750,119.441625,and,I,sd,u-31-1
sw4050B-ms98-a-0025,119.441625,119.706125,for,I,sd,u-31-1
sw4050B-ms98-a-0026,120.168750,120.408750,for,I,sd,u-31-1
sw4050B-ms98-a-0026,120.408750,120.638750,like,I,sd,u-31-1
sw4050B-ms98-a-0026,120.638750,120.948750,soft,I,sd,u-31-1
sw4050B-ms98-a-0026,120.948750,121.568750,drinks,I,sd,u-31-1
sw4050B-ms98-a-0026,121.568750,122.008750,and,B,sd,u-31-2
sw4050B-ms98-a-0026,122.278750,122.798750,and,B,+,u-33-1
sw4050B-ms98-a-0026,122.798750,122.928750,so,I,+,u-33-1
sw4050B-ms98-a-0026,122.928750,123.328750,nobody,I,+,u-33-1
sw4050B-ms98-a-0026,123.328750,123.558750,like,I,+,u-33-1
sw4050B-ms98-a-0026,123.558750,123.788750,really,I,+,u-33-1
sw4050B-ms98-a-0026,123.788750,123.908750,got,I,+,u-33-1
sw4050B-ms98-a-0026,123.908750,124.298750,stuck,I,+,u-33-1
sw4050B-ms98-a-0026,124.298750,124.418750,with,I,+,u-33-1
sw4050B-ms98-a-0026,124.418750,124.478750,the,I,+,u-33-1
sw4050B-ms98-a-0026,124.478750,124.848750,bill,I,+,u-33-1
sw4050B-ms98-a-0026,124.848750,126.058750,[vocalized-noise],O,,
sw4050B-ms98-a-0026,126.058750,126.238750,each,B,sd,u-35-1
sw4050B-ms98-a-0026,126.238750,126.578750,person,I,sd,u-35-1
sw4050B-ms98-a-0026,126.578750,126.668750,in,I,sd,u-35-1
sw4050B-ms98-a-0026,126.668750,126.738750,the,I,sd,u-35-1
sw4050B-ms98-a-0026,126.738750,127.275375,family,I,sd,u-35-1
sw4050B-ms98-a-0026,127.418500,127.518750,you,I,sd,u-35-1
sw4050B-ms98-a-0026,127.518750,127.648750,know,I,sd,u-35-1
sw4050B-ms98-a-0026,127.648750,127.958750,brought,I,sd,u-35-1
sw4050B-ms98-a-0026,127.958750,128.008750,a,I,sd,u-35-1
sw4050B-ms98-a-0026,128.008750,128.328750,dish,I,sd,u-35-1
sw4050B-ms98-a-0026,128.328750,128.388750,or,I,sd,u-35-1
sw4050B-ms98-a-0026,128.388750,128.623375,some,O,,
sw4050B-ms98-a-0028,133.818250,133.908250,it,B,na,u-37-1
sw4050B-ms98-a-0028,133.908250,134.018250,was,I,na,u-37-1
sw4050B-ms98-a-0028,134.018250,134.208250,kind,I,na,u-37-1
sw4050B-ms98-a-0028,134.208250,134.308250,of,I,na,u-37-1
sw4050B-ms98-a-0028,134.308250,134.998250,potluck,O,,
sw4050B-ms98-a-0028,135.668250,135.758250,you,B,sd,u-39-1
sw4050B-ms98-a-0028,135.758250,135.908250,know,I,sd,u-39-1
sw4050B-ms98-a-0028,135.908250,136.428250,everybody,I,sd,u-39-1
sw4050B-ms98-a-0028,136.428250,136.638250,brought,I,sd,u-39-1
sw4050B-ms98-a-0028,136.638250,136.758250,their,I,sd,u-39-1
sw4050B-ms98-a-0028,136.758250,137.488250,specialties,I,sd,u-39-1
sw4050B-ms98-a-0028,137.488250,137.608250,i,I,sd,u-39-1
sw4050B-ms98-a-0028,137.608250,137.838250,guess,I,sd,u-39-1
sw4050B-ms98-a-0028,137.838250,137.898250,you,I,sd,u-39-1
sw4050B-ms98-a-0028,137.898250,138.028250,would,I,sd,u-39-1
sw4050B-ms98-a-0028,138.028250,138.404875,say,I,sd,u-39-1
sw4050B-ms98-a-0030,140.590750,140.779875,yeah,B,ny,u-41-1
sw4050B-ms98-a-0031,141.615125,141.678125,and,B,sd^e,u-41-2
sw4050B-ms98-a-0031,141.678125,141.733625,of,I,sd^e,u-41-2
sw4050B-ms98-a-0031,141.733625,142.023625,course,I,sd^e,u-41-2
sw4050B-ms98-a-0031,142.023625,142.133625,my,I,sd^e,u-41-2
sw4050B-ms98-a-0031,142.133625,142.593625,grandmother's,I,sd^e,u-41-2
sw4050B-ms98-a-0031,142.593625,142.893625,food,I,sd^e,u-41-2
sw4050B-ms98-a-0031,142.893625,143.063625,was,I,sd^e,u-41-2
sw4050B-ms98-a-0031,143.063625,143.243625,as,I,sd^e,u-41-2
sw4050B-ms98-a-0031,143.243625,143.533625,always,I,sd^e,u-41-2
sw4050B-ms98-a-0031,143.983625,144.303625,gone,I,sd^e,u-41-2
sw4050B-ms98-a-0031,144.303625,144.793625,first,I,sd^e,u-41-2
sw4050B-ms98-a-0031,145.213625,145.383625,because,B,+,u-43-1
sw4050B-ms98-a-0031,145.383625,145.583625,she's,I,+,u-43-1
sw4050B-ms98-a-0031,145.583625,145.773625,such,I,+,u-43-1
sw4050B-ms98-a-0031,145.773625,145.813625,a,I,+,u-43-1
sw4050B-ms98-a-0031,145.813625,146.113625,great,I,+,u-43-1
sw4050B-ms98-a-0031,146.113625,146.463625,cook,I,+,u-43-1
sw4050B-ms98-a-0033,148.995500,149.285500,uh,B,sd,u-45-1
sw4050B-ms98-a-0033,149.285500,149.525500,she's,I,sd,u-45-1
sw4050B-ms98-a-0033,149.525500,149.695500,eighty,I,sd,u-45-1
sw4050B-ms98-a-0033,149.695500,150.248000,six,I,sd,u-45-1
sw4050B-ms98-a-0035,153.598000,153.808000,now,B,%,u-47-1
sw4050B-ms98-a-0035,153.808000,153.978000,she,I,%,u-47-1
sw4050B-ms98-a-0035,153.978000,154.178000,does,I,%,u-47-1
sw4050B-ms98-a-0035,154.178000,154.298000,she,B,na,u-47-2
sw4050B-ms98-a-0035,154.298000,154.538000,looks,I,na,u-47-2
sw4050B-ms98-a-0035,154.538000,154.838000,probably,I,na,u-47-2
sw4050B-ms98-a-0035,154.838000,154.988000,like,I,na,u-47-2
sw4050B-ms98-a-0035,154.988000,155.148000,she's,I,na,u-47-2
sw4050B-ms98-a-0035,155.148000,155.248000,in,I,na,u-47-2
sw4050B-ms98-a-0035,155.248000,155.428000,her,I,na,u-47-2
sw4050B-ms98-a-0035,155.428000,155.598000,early,I,na,u-47-2
sw4050B-ms98-a-0035,155.598000,156.198000,sixties,I,na,u-47-2
sw4050B-ms98-a-0036,157.602875,157.902875,and,B,sd,u-49-1
sw4050B-ms98-a-0036,157.902875,157.972875,if,I,sd,u-49-1
sw4050B-ms98-a-0036,157.972875,158.072875,she,I,sd,u-49-1
sw4050B-ms98-a-0036,158.072875,158.262875,didn't,I,sd,u-49-1
sw4050B-ms98-a-0036,158.262875,158.442875,have,I,sd,u-49-1
sw4050B-ms98-a-0036,158.442875,158.942875,arthritis,I,sd,u-49-1
sw4050B-ms98-a-0036,158.942875,159.152875,she'd,I,sd,u-49-1
sw4050B-ms98-a-0036,159.152875,159.282875,get,I,sd,u-49-1
sw4050B-ms98-a-0036,159.282875,159.542875,around,I,sd,u-49-1
sw4050B-ms98-a-0036,159.542875,159.792875,better,I,sd,u-49-1
sw4050B-ms98-a-0036,160.022875,160.112875,than,B,+,u-51-1
sw4050B-ms98-a-0036,160.112875,160.172875,me,I,+,u-51-1
sw4050B-ms98-a-0036,160.172875,160.292875,as,I,+,u-51-1
sw4050B-ms98-a-0036,160.292875,160.322875,a,I,+,u-51-1
sw4050B-ms98-a-0036,160.322875,160.585750,matter,I,+,u-51-1
sw4050B-ms98-a-0036,160.695000,160.832875,of,I,+,u-51-1
sw4050B-ms98-a-0036,160.832875,161.162875,fact,I,+,u-51-1
sw4050B-ms98-a-0036,161.162875,163.096625,[laughter],O,,
sw4050B-ms98-a-0038,168.058625,168.302125,oh,B,b^m,u-53-1
sw4050B-ms98-a-0038,168.302125,168.538625,yeah,I,b^m,u-53-1
sw4050B-ms98-a-0038,168.718625,168.848625,uh,O,,
sw4050B-ms98-a-0038,168.848625,169.118625,my,B,sd,u-53-2
sw4050B-ms98-a-0038,169.118625,169.538625,nickname,I,sd,u-53-2
sw4050B-ms98-a-0038,169.538625,169.658625,for,I,sd,u-53-2
sw4050B-ms98-a-0038,169.658625,169.758625,her,I,sd,u-53-2
sw4050B-ms98-a-0038,169.758625,169.888625,is,I,sd,u-53-2
sw4050B-ms98-a-0038,169.888625,170.098625,honey,I,sd,u-53-2
sw4050B-ms98-a-0038,170.098625,170.448625,woman,I,sd,u-53-2
sw4050B-ms98-a-0038,170.448625,170.678625,that's,B,sd,u-53-3
sw4050B-ms98-a-0038,170.678625,170.818625,what,I,sd,u-53-3
sw4050B-ms98-a-0038,170.818625,170.868625,i,I,sd,u-53-3
sw4050B-ms98-a-0038,170.868625,171.288625,call,I,sd,u-53-3
sw4050B-ms98-a-0038,171.288625,171.418625,her,I,sd,u-53-3
sw4050B-ms98-a-0039,172.104750,172.346250,[laughter],O,,
sw4050B-ms98-a-0041,210.397875,210.827875,uh,B,sv,u-55-1
sw4050B-ms98-a-0041,210.827875,211.207875,also,I,sv,u-55-1
sw4050B-ms98-a-0041,211.207875,211.347875,one,I,sv,u-55-1
sw4050B-ms98-a-0041,211.347875,211.507875,thing,I,sv,u-55-1
sw4050B-ms98-a-0041,211.507875,211.667875,that's,I,sv,u-55-1
sw4050B-ms98-a-0041,211.667875,212.157875,helpful,I,sv,u-55-1
sw4050B-ms98-a-0041,212.157875,212.357875,and,B,qy^d,u-55-2
sw4050B-ms98-a-0041,212.357875,212.427875,i,I,qy^d,u-55-2
sw4050B-ms98-a-0041,212.427875,212.627875,don't,I,qy^d,u-55-2
sw4050B-ms98-a-0041,212.627875,212.957875,know,I,qy^d,u-55-2
sw4050B-ms98-a-0041,212.957875,213.137875,if,I,qy^d,u-55-2
sw4050B-ms98-a-0041,213.137875,213.237875,your,I,qy^d,u-55-2
sw4050B-ms98-a-0041,213.237875,213.627875,family's,I,qy^d,u-55-2
sw4050B-ms98-a-0041,213.627875,214.027875,spread,I,qy^d,u-55-2
sw4050B-ms98-a-0041,214.027875,214.207875,out,I,qy^d,u-55-2
sw4050B-ms98-a-0041,214.207875,214.307875,or,I,qy^d,u-55-2
sw4050B-ms98-a-0041,214.307875,214.757875,whatever,I,qy^d,u-55-2
sw4050B-ms98-a-0041,214.757875,214.927875,but,B,sd,u-57-1
sw4050B-ms98-a-0041,214.927875,215.177875,most,I,sd,u-57-1
sw4050B-ms98-a-0041,215.177875,215.367875,of,I,sd,u-57-1
sw4050B-ms98-a-0041,215.367875,215.587875,all,I,sd,u-57-1
sw4050B-ms98-a-0041,215.587875,215.747875,my,I,sd,u-57-1
sw4050B-ms98-a-0041,215.747875,216.157875,family,I,sd,u-57-1
sw4050B-ms98-a-0041,216.247875,216.477875,lives,I,sd,u-57-1
sw4050B-ms98-a-0041,216.477875,216.747875,like,I,sd,u-57-1
sw4050B-ms98-a-0041,216.997875,217.087875,in,I,sd,u-57-1
sw4050B-ms98-a-0041,217.087875,217.147875,the,I,sd,u-57-1
sw4050B-ms98-a-0041,217.147875,217.467875,same,I,sd,u-57-1
sw4050B-ms98-a-0041,217.467875,217.997875,county,I,sd,u-57-1
sw4050B-ms98-a-0041,217.997875,220.847875,[laughter],O,,
