sw3012A-ms98-a-0002,1.695500,2.285500,hello,B,fp,u-2-1
sw3012A-ms98-a-0027,203.283375,204.055625,example,I,sv,u-32-3
sw3012A-ms98-a-0027,204.055625,204.555625,and,B,sv,u-32-4
sw3012A-ms98-a-0027,204.555625,204.975625,and,I,sv,u-32-4
sw3012A-ms98-a-0027,204.975625,205.515625,um,I,sv,u-32-4
sw3012A-ms98-a-0029,209.063250,209.247625,i,I,sv,u-32-4
sw3012A-ms98-a-0029,209.247625,209.433250,think,I,sv,u-32-4
sw3012A-ms98-a-0029,209.433250,209.683250,some,I,sv,u-32-4
sw3012A-ms98-a-0029,209.683250,210.063250,different,I,sv,u-32-4
sw3012A-ms98-a-0029,210.063250,210.423250,things,I,sv,u-32-4
sw3012A-ms98-a-0029,210.423250,210.673250,could,I,sv,u-32-4
sw3012A-ms98-a-0029,210.673250,211.033250,come,I,sv,u-32-4
sw3012A-ms98-a-0029,211.033250,211.333250,from,I,sv,u-32-4
sw3012A-ms98-a-0029,211.963250,212.213250,what's,I,sv,u-32-4
sw3012A-ms98-a-0029,212.213250,212.663250,happened,I,sv,u-32-4
sw3012A-ms98-a-0029,213.623250,213.793250,than,I,sv,u-32-4
sw3012A-ms98-a-0029,213.793250,213.903250,what,I,sv,u-32-4
sw3012A-ms98-a-0029,213.903250,214.013250,we,I,sv,u-32-4
sw3012A-ms98-a-0029,214.013250,214.753250,expect,I,sv,u-32-4
sw3012A-ms98-a-0031,237.519000,237.994750,yeah,B,b,u-34-1
sw3012A-ms98-a-0033,243.728125,244.285625,yeah,B,b,u-36-1
sw3012A-ms98-a-0035,269.452375,269.910000,yeah,B,b,u-38-1
sw3012A-ms98-a-0035,270.154875,270.632375,but,B,sv,u-40-1
sw3012A-ms98-a-0035,270.632375,270.892375,that's,I,sv,u-40-1
sw3012A-ms98-a-0035,270.892375,270.972375,the,I,sv,u-40-1
sw3012A-ms98-a-0035,270.972375,271.242375,type,I,sv,u-40-1
sw3012A-ms98-a-0035,271.242375,271.372375,of,I,sv,u-40-1
sw3012A-ms98-a-0035,271.372375,271.602375,thing,I,sv,u-40-1
sw3012A-ms98-a-0035,271.602375,271.752375,they,I,sv,u-40-1
sw3012A-ms98-a-0035,271.752375,272.579875,understand,I,sv,u-40-1
sw3012A-ms98-a-0035,273.026125,273.232375,they,B,sv,u-42-1
sw3012A-ms98-a-0035,273.232375,273.472375,don't,I,sv,u-42-1
sw3012A-ms98-a-0035,273.472375,274.392375,understand,I,sv,u-42-1
sw3012A-ms98-a-0035,274.731500,275.072375,any,I,sv,u-42-1
sw3012A-ms98-a-0035,275.072375,275.512375,other,I,sv,u-42-1
sw3012A-ms98-a-0035,275.512375,275.946500,way,I,sv,u-42-1
sw3012A-ms98-a-0035,276.712500,276.897125,and,B,sv,u-44-1
sw3012A-ms98-a-0035,276.897125,277.192375,so,I,sv,u-44-1
sw3012A-ms98-a-0035,277.192375,277.392375,at,I,sv,u-44-1
sw3012A-ms98-a-0035,277.392375,277.832375,that,I,sv,u-44-1
sw3012A-ms98-a-0035,277.832375,278.002375,at,I,sv,u-44-1
sw3012A-ms98-a-0035,278.002375,278.312375,that,I,sv,u-44-1
sw3012A-ms98-a-0035,278.802375,278.994625,you,I,sv,u-44-1
sw3012A-ms98-a-0035,278.994625,279.243250,have,I,sv,u-44-1
sw3012A-ms98-a-0035,279.243250,279.494000,to,I,sv,u-44-1
sw3012A-ms98-a-0035,279.964750,280.432375,work,I,sv,u-44-1
sw3012A-ms98-a-0035,280.432375,280.642375,at,I,sv,u-44-1
sw3012A-ms98-a-0035,280.642375,280.892375,their,I,sv,u-44-1
sw3012A-ms98-a-0035,280.892375,281.322375,level,I,sv,u-44-1
sw3012A-ms98-a-0035,281.542375,281.672375,to,B,+,u-46-1
sw3012A-ms98-a-0035,281.672375,281.742375,an,I,+,u-46-1
sw3012A-ms98-a-0035,281.742375,282.302375,extent,I,+,u-46-1
sw3012A-ms98-a-0035,282.302375,282.732375,too,I,+,u-46-1
sw3012A-ms98-a-0036,286.280875,286.411375,uh,O,,
sw3012A-ms98-a-0036,286.411375,286.550875,they,B,sv,u-48-1
sw3012A-ms98-a-0036,286.550875,286.870875,wouldn't,I,sv,u-48-1
sw3012A-ms98-a-0036,286.870875,286.990875,have,I,sv,u-48-1
sw3012A-ms98-a-0036,286.990875,287.580875,understood,I,sv,u-48-1
sw3012A-ms98-a-0036,287.580875,288.060875,anything,I,sv,u-48-1
sw3012A-ms98-a-0036,288.060875,288.420875,else,I,sv,u-48-1
sw3012A-ms98-a-0036,288.420875,288.600875,than,I,sv,u-48-1
sw3012A-ms98-a-0036,288.600875,288.770875,what,I,sv,u-48-1
sw3012A-ms98-a-0036,288.770875,288.900875,we,I,sv,u-48-1
sw3012A-ms98-a-0036,288.900875,289.180875,did,I,sv,u-48-1
sw3012A-ms98-a-0036,289.180875,289.290875,in,I,sv,u-48-1
sw3012A-ms98-a-0036,289.290875,289.370875,the,I,sv,u-48-1
sw3012A-ms98-a-0036,289.370875,289.650875,war,I,sv,u-48-1
sw3012A-ms98-a-0036,290.660875,290.850875,there,B,sv,u-50-1
sw3012A-ms98-a-0036,290.850875,291.030875,was,I,sv,u-50-1
sw3012A-ms98-a-0036,291.030875,291.510875,nothing,I,sv,u-50-1
sw3012A-ms98-a-0036,291.510875,292.026875,else,I,sv,u-50-1
sw3012A-ms98-a-0036,292.636375,293.000875,yeah,B,%,u-50-2
sw3012A-ms98-a-0038,297.200375,297.772375,yeah,B,b^r,u-52-1
sw3012A-ms98-a-0040,303.014500,303.201750,i,B,sd,u-54-1
sw3012A-ms98-a-0040,303.201750,303.454500,can't,I,sd,u-54-1
sw3012A-ms98-a-0040,303.454500,303.754500,figure,I,sd,u-54-1
sw3012A-ms98-a-0040,303.754500,303.914500,out,I,sd,u-54-1
sw3012A-ms98-a-0040,303.914500,304.134500,why,I,sd,u-54-1
sw3012A-ms98-a-0040,304.134500,304.324500,they,I,sd,u-54-1
sw3012A-ms98-a-0040,304.324500,304.714500,[laughter-adored],I,sd,u-54-1
sw3012A-ms98-a-0040,304.714500,305.014500,him,I,sd,u-54-1
sw3012A-ms98-a-0040,305.014500,305.954500,[laughter],O,,
sw3012A-ms98-a-0042,308.195750,308.957750,yes,B,b,u-56-1
sw3012A-ms98-a-0042,309.179875,309.805750,yeah,B,b,u-56-2
sw3012A-ms98-a-0044,334.078625,334.542625,yeah,B,b,u-58-1
sw3012A-ms98-a-0046,342.242625,342.553250,hum,O,,
sw3012A-ms98-a-0048,348.725000,349.315625,yeah,B,b,u-62-1
sw3012A-ms98-a-0050,359.605250,360.333875,um-hum,B,b,u-64-1
sw3012A-ms98-a-0052,365.313500,365.633500,what's,B,sv,u-66-1
sw3012A-ms98-a-0052,365.633500,365.893500,sad,I,sv,u-66-1
sw3012A-ms98-a-0052,365.893500,366.093500,is,I,sv,u-66-1
sw3012A-ms98-a-0052,366.093500,366.333500,that,I,sv,u-66-1
sw3012A-ms98-a-0052,366.333500,366.503500,the,I,sv,u-66-1
sw3012A-ms98-a-0052,366.503500,366.973500,leaders,I,sv,u-66-1
sw3012A-ms98-a-0052,366.973500,367.183500,that,I,sv,u-66-1
sw3012A-ms98-a-0052,367.183500,367.463500,have,I,sv,u-66-1
sw3012A-ms98-a-0052,367.463500,368.403500,control,I,sv,u-66-1
sw3012A-ms98-a-0053,369.103000,369.631250,are,B,+,u-68-1
sw3012A-ms98-a-0053,369.631250,369.823875,i[n]-,I,+,u-68-1
sw3012A-ms98-a-0054,370.337250,371.144000,power,I,+,u-68-1
sw3012A-ms98-a-0055,371.694125,372.471375,yes,B,b,u-70-1
sw3012A-ms98-a-0055,372.471375,372.661375,and,B,sv,u-70-2
sw3012A-ms98-a-0055,372.661375,372.821375,they,I,sv,u-70-2
sw3012A-ms98-a-0055,372.821375,373.251375,abuse,I,sv,u-70-2
sw3012A-ms98-a-0055,373.251375,373.611375,that,I,sv,u-70-2
sw3012A-ms98-a-0057,378.105625,378.364875,which,B,sv,u-72-1
sw3012A-ms98-a-0057,378.364875,378.540000,i,I,sv,u-72-1
sw3012A-ms98-a-0057,378.540000,378.834875,think,I,sv,u-72-1
sw3012A-ms98-a-0057,378.834875,379.004875,that,I,sv,u-72-1
sw3012A-ms98-a-0057,379.004875,379.314875,that's,I,sv,u-72-1
sw3012A-ms98-a-0057,379.314875,379.664875,not,I,sv,u-72-1
sw3012A-ms98-a-0057,379.664875,379.894875,the,I,sv,u-72-1
sw3012A-ms98-a-0057,380.064875,380.214875,the,I,sv,u-72-1
sw3012A-ms98-a-0057,380.214875,380.584875,way,I,sv,u-72-1
sw3012A-ms98-a-0057,380.584875,380.694875,the,I,sv,u-72-1
sw3012A-ms98-a-0057,380.694875,381.224875,majority,I,sv,u-72-1
sw3012A-ms98-a-0057,381.224875,381.314875,of,I,sv,u-72-1
sw3012A-ms98-a-0057,381.314875,381.374875,the,I,sv,u-72-1
sw3012A-ms98-a-0057,381.374875,381.674875,people,I,sv,u-72-1
sw3012A-ms98-a-0057,381.674875,381.874875,over,I,sv,u-72-1
sw3012A-ms98-a-0057,381.874875,382.044875,there,I,sv,u-72-1
sw3012A-ms98-a-0057,382.044875,382.354875,really,I,sv,u-72-1
sw3012A-ms98-a-0057,382.354875,382.734875,are,I,sv,u-72-1
sw3012A-ms98-a-0059,385.154250,385.274250,but,B,sv,u-74-1
sw3012A-ms98-a-0059,385.274250,385.334250,i,I,sv,u-74-1
sw3012A-ms98-a-0059,385.334250,385.654250,think,I,sv,u-74-1
sw3012A-ms98-a-0059,385.654250,385.774250,in,I,sv,u-74-1
sw3012A-ms98-a-0059,385.774250,385.914250,a,I,sv,u-74-1
sw3012A-ms98-a-0059,385.914250,386.084250,in,I,sv,u-74-1
sw3012A-ms98-a-0059,386.084250,386.174250,a,I,sv,u-74-1
sw3012A-ms98-a-0059,386.174250,386.534250,way,I,sv,u-74-1
sw3012A-ms98-a-0059,386.534250,386.733375,the,I,sv,u-74-1
sw3012A-ms98-a-0059,386.733375,387.169000,war,I,sv,u-74-1
sw3012A-ms98-a-0059,387.169000,387.430000,uh,I,sv,u-74-1
sw3012A-ms98-a-0059,387.430000,387.607000,i,I,sv,u-74-1
sw3012A-ms98-a-0059,387.607000,387.834250,think,I,sv,u-74-1
sw3012A-ms98-a-0059,387.834250,387.954250,in,I,sv,u-74-1
sw3012A-ms98-a-0059,387.954250,388.024250,a,I,sv,u-74-1
sw3012A-ms98-a-0059,388.024250,388.460750,way,I,sv,u-74-1
sw3012A-ms98-a-0059,388.626500,388.954125,all,I,sv,u-74-1
sw3012A-ms98-a-0059,388.954125,389.044250,uh,I,sv,u-74-1
sw3012A-ms98-a-0059,389.044250,389.234250,the,I,sv,u-74-1
sw3012A-ms98-a-0059,389.234250,389.814250,involvement,I,sv,u-74-1
sw3012A-ms98-a-0059,389.814250,390.044250,over,I,sv,u-74-1
sw3012A-ms98-a-0059,390.044250,390.204250,there,I,sv,u-74-1
sw3012A-ms98-a-0059,390.204250,390.524250,too,I,sv,u-74-1
sw3012A-ms98-a-0059,390.524250,390.876500,though,I,sv,u-74-1
sw3012A-ms98-a-0059,391.317125,391.547500,has,I,sv,u-74-1
sw3012A-ms98-a-0059,391.547500,392.048375,shown,I,sv,u-74-1
sw3012A-ms98-a-0059,392.048375,392.124250,a,I,sv,u-74-1
sw3012A-ms98-a-0059,392.124250,392.334250,lot,I,sv,u-74-1
sw3012A-ms98-a-0059,392.334250,392.424250,of,I,sv,u-74-1
sw3012A-ms98-a-0059,392.424250,392.804250,people,I,sv,u-74-1
sw3012A-ms98-a-0059,392.804250,392.984250,that,I,sv,u-74-1
sw3012A-ms98-a-0059,392.984250,393.184250,there,I,sv,u-74-1
sw3012A-ms98-a-0059,393.184250,393.524250,are,I,sv,u-74-1
sw3012A-ms98-a-0059,393.524250,393.554250,a,I,sv,u-74-1
sw3012A-ms98-a-0059,393.554250,393.774250,lot,I,sv,u-74-1
sw3012A-ms98-a-0059,393.774250,393.884250,of,I,sv,u-74-1
sw3012A-ms98-a-0059,393.884250,394.294250,people,I,sv,u-74-1
sw3012A-ms98-a-0059,394.294250,394.544250,that,I,sv,u-74-1
sw3012A-ms98-a-0059,394.544250,395.087375,don't,I,sv,u-74-1
sw3012A-ms98-a-0060,395.524000,396.064000,follow,I,sv,u-74-1
sw3012A-ms98-a-0060,396.064000,396.344000,what,I,sv,u-74-1
sw3012A-ms98-a-0060,396.344000,396.684000,those,I,sv,u-74-1
sw3012A-ms98-a-0060,396.684000,397.114000,few,I,sv,u-74-1
sw3012A-ms98-a-0060,397.114000,397.354000,are,I,sv,u-74-1
sw3012A-ms98-a-0060,397.354000,397.961375,doing,I,sv,u-74-1
sw3012A-ms98-a-0060,398.439625,398.554000,and,B,"""",u-74-2
sw3012A-ms98-a-0060,398.554000,398.704000,there,I,"""",u-74-2
sw3012A-ms98-a-0060,398.704000,398.954000,are,I,"""",u-74-2
sw3012A-ms98-a-0060,398.954000,398.984000,a,I,"""",u-74-2
sw3012A-ms98-a-0060,398.984000,399.174000,lot,I,"""",u-74-2
sw3012A-ms98-a-0060,399.174000,399.264000,of,I,"""",u-74-2
sw3012A-ms98-a-0060,399.264000,399.724000,people,I,"""",u-74-2
sw3012A-ms98-a-0060,399.724000,400.167000,who,I,"""",u-74-2
sw3012A-ms98-a-0060,400.818625,401.024000,are,I,"""",u-74-2
sw3012A-ms98-a-0060,401.024000,401.354000,good,I,"""",u-74-2
sw3012A-ms98-a-0060,401.354000,401.864000,people,I,"""",u-74-2
sw3012A-ms98-a-0061,402.293750,402.593750,you,B,%,u-76-1
sw3012A-ms98-a-0061,402.593750,403.043750,know,I,%,u-76-1
sw3012A-ms98-a-0061,403.043750,403.392500,there's,I,%,u-76-1
sw3012A-ms98-a-0061,403.659875,403.933750,and,B,sv,u-76-2
sw3012A-ms98-a-0061,403.933750,404.157750,i,I,sv,u-76-2
sw3012A-ms98-a-0061,404.157750,404.304625,i,I,sv,u-76-2
sw3012A-ms98-a-0061,404.304625,404.637875,think,I,sv,u-76-2
sw3012A-ms98-a-0061,404.769625,404.953750,we,I,sv,u-76-2
sw3012A-ms98-a-0061,404.953750,405.113750,may,I,sv,u-76-2
sw3012A-ms98-a-0061,405.113750,405.313750,not,I,sv,u-76-2
sw3012A-ms98-a-0061,405.313750,405.423750,have,I,sv,u-76-2
sw3012A-ms98-a-0061,405.423750,405.663750,ever,I,sv,u-76-2
sw3012A-ms98-a-0061,405.813750,406.013750,have,I,sv,u-76-2
sw3012A-ms98-a-0061,406.013750,406.333750,seen,I,sv,u-76-2
sw3012A-ms98-a-0061,406.333750,406.593750,that,I,sv,u-76-2
sw3012A-ms98-a-0061,406.833750,407.333750,without,I,sv,u-76-2
sw3012A-ms98-a-0061,407.333750,407.533750,some,I,sv,u-76-2
sw3012A-ms98-a-0061,407.533750,407.633750,of,I,sv,u-76-2
sw3012A-ms98-a-0061,407.633750,407.933750,these,I,sv,u-76-2
sw3012A-ms98-a-0061,408.448125,408.907625,uh,I,sv,u-76-2
sw3012A-ms98-a-0061,408.907625,409.553750,newspeople,I,sv,u-76-2
sw3012A-ms98-a-0061,409.553750,409.783750,being,I,sv,u-76-2
sw3012A-ms98-a-0061,409.783750,409.903750,in,I,sv,u-76-2
sw3012A-ms98-a-0061,409.903750,410.043750,there,I,sv,u-76-2
sw3012A-ms98-a-0061,410.043750,410.123750,in,I,sv,u-76-2
sw3012A-ms98-a-0061,410.123750,410.193750,the,I,sv,u-76-2
sw3012A-ms98-a-0061,410.193750,411.013750,broadcasts,I,sv,u-76-2
sw3012A-ms98-a-0061,411.013750,411.183750,and,I,sv,u-76-2
sw3012A-ms98-a-0061,411.183750,411.335875,the,I,sv,u-76-2
sw3012A-ms98-a-0061,411.754000,412.294625,the,I,sv,u-76-2
sw3012A-ms98-a-0061,412.754125,413.223250,uh,I,sv,u-76-2
sw3012A-ms98-a-0061,413.223250,413.823750,soldiers,I,sv,u-76-2
sw3012A-ms98-a-0061,413.823750,414.503750,leaving,I,sv,u-76-2
sw3012A-ms98-a-0062,415.749750,416.349750,um,I,sv,u-76-2
sw3012A-ms98-a-0062,416.629750,416.839750,you,I,sv,u-76-2
sw3012A-ms98-a-0062,416.839750,417.104375,know,I,sv,u-76-2
sw3012A-ms98-a-0062,417.607500,418.502125,surrendering,I,sv,u-76-2
sw3012A-ms98-a-0062,418.502125,418.910875,and,I,sv,u-76-2
sw3012A-ms98-a-0062,419.469750,419.699750,trying,B,+,u-78-1
sw3012A-ms98-a-0062,419.699750,419.759750,to,I,+,u-78-1
sw3012A-ms98-a-0062,419.759750,419.939750,get,I,+,u-78-1
sw3012A-ms98-a-0062,419.939750,420.149750,out,I,+,u-78-1
