sw3090B-ms98-a-0003,5.895375,6.302875,no,B,nn,u-2-1
sw3090B-ms98-a-0003,14.409875,14.649875,should,I,sv,u-6-1
sw3090B-ms98-a-0003,14.649875,14.759875,have,I,sv,u-6-1
sw3090B-ms98-a-0003,14.759875,15.069875,kept,I,sv,u-6-1
sw3090B-ms98-a-0003,15.069875,15.389875,one,I,sv,u-6-1
sw3090B-ms98-a-0003,15.389875,15.599875,he,B,sd,u-6-2
sw3090B-ms98-a-0003,15.599875,15.989875,keeps,I,sd,u-6-2
sw3090B-ms98-a-0003,15.989875,16.319875,every,I,sd,u-6-2
sw3090B-ms98-a-0003,16.319875,16.729875,penny,I,sd,u-6-2
sw3090B-ms98-a-0003,16.729875,16.839875,that,I,sd,u-6-2
sw3090B-ms98-a-0003,16.839875,17.119875,comes,I,sd,u-6-2
sw3090B-ms98-a-0003,17.119875,17.259875,in,I,sd,u-6-2
sw3090B-ms98-a-0003,17.259875,17.409875,and,I,sd,u-6-2
sw3090B-ms98-a-0003,17.409875,17.639875,goes,I,sd,u-6-2
sw3090B-ms98-a-0003,17.639875,17.990750,out,I,sd,u-6-2
sw3090B-ms98-a-0004,18.747750,18.887750,on,B,+,u-8-1
sw3090B-ms98-a-0004,18.887750,18.937750,a,I,+,u-8-1
sw3090B-ms98-a-0004,18.937750,19.207750,very,I,+,u-8-1
sw3090B-ms98-a-0004,19.207750,19.567750,strict,I,+,u-8-1
sw3090B-ms98-a-0004,19.567750,20.137750,percentage,I,+,u-8-1
sw3090B-ms98-a-0006,40.548500,40.968250,right,B,b,u-10-1
sw3090B-ms98-a-0008,42.424375,42.586375,i,B,sv,u-12-1
sw3090B-ms98-a-0008,42.586375,42.740500,think,I,sv,u-12-1
sw3090B-ms98-a-0008,42.740500,42.830500,it,I,sv,u-12-1
sw3090B-ms98-a-0008,42.830500,43.070500,makes,I,sv,u-12-1
sw3090B-ms98-a-0008,43.070500,43.300500,much,I,sv,u-12-1
sw3090B-ms98-a-0008,43.300500,43.510500,more,I,sv,u-12-1
sw3090B-ms98-a-0008,43.510500,43.920500,sense,I,sv,u-12-1
sw3090B-ms98-a-0008,43.920500,44.050500,and,B,sd,u-14-1
sw3090B-ms98-a-0008,44.050500,44.300500,i've,I,sd,u-14-1
sw3090B-ms98-a-0008,44.300500,45.090500,recently,I,sd,u-14-1
sw3090B-ms98-a-0008,45.090500,45.419500,uh,I,sd,u-14-1
sw3090B-ms98-a-0009,47.151750,47.429125,gotten,I,sd,u-14-1
sw3090B-ms98-a-0009,47.429125,47.579125,out,I,sd,u-14-1
sw3090B-ms98-a-0009,47.579125,47.669125,of,I,sd,u-14-1
sw3090B-ms98-a-0009,47.669125,47.879125,debt,I,sd,u-14-1
sw3090B-ms98-a-0009,47.879125,47.969125,and,I,sd,u-14-1
sw3090B-ms98-a-0009,47.969125,48.269125,everything,I,sd,u-14-1
sw3090B-ms98-a-0009,48.269125,48.369125,and,B,sd,u-14-2
sw3090B-ms98-a-0009,48.369125,48.459125,i'll,I,sd,u-14-2
sw3090B-ms98-a-0009,48.459125,48.759125,probably,I,sd,u-14-2
sw3090B-ms98-a-0009,48.759125,49.009125,kee[ping]-,I,sd,u-14-2
sw3090B-ms98-a-0009,49.009125,49.459125,start,I,sd,u-14-2
sw3090B-ms98-a-0009,49.459125,49.839125,keeping,I,sd,u-14-2
sw3090B-ms98-a-0009,49.839125,49.879125,a,I,sd,u-14-2
sw3090B-ms98-a-0009,49.879125,50.059125,little,I,sd,u-14-2
sw3090B-ms98-a-0009,50.059125,50.512750,better,I,sd,u-14-2
sw3090B-ms98-a-0009,50.716125,51.179125,track,B,+,u-16-1
sw3090B-ms98-a-0009,51.179125,51.309125,of,I,+,u-16-1
sw3090B-ms98-a-0009,51.309125,51.399125,it,I,+,u-16-1
sw3090B-ms98-a-0009,51.399125,51.589125,i,B,sd,u-18-1
sw3090B-ms98-a-0009,51.589125,52.029125,just,I,sd,u-18-1
sw3090B-ms98-a-0009,52.029125,52.570250,uh,I,sd,u-18-1
sw3090B-ms98-a-0010,53.383000,53.884750,spent,I,sd,u-18-1
sw3090B-ms98-a-0010,53.884750,54.214750,whatever,I,sd,u-18-1
sw3090B-ms98-a-0010,54.214750,54.504750,came,I,sd,u-18-1
sw3090B-ms98-a-0010,54.504750,54.734750,in,I,sd,u-18-1
sw3090B-ms98-a-0010,54.734750,55.002250,and,I,sd,u-18-1
sw3090B-ms98-a-0010,55.239500,55.584750,and,I,sd,u-18-1
sw3090B-ms98-a-0010,55.584750,55.844750,uh,I,sd,u-18-1
sw3090B-ms98-a-0010,55.844750,56.154750,didn['t]-,I,sd,u-18-1
sw3090B-ms98-a-0010,56.154750,56.384750,never,I,sd,u-18-1
sw3090B-ms98-a-0010,56.384750,56.514750,knew,I,sd,u-18-1
sw3090B-ms98-a-0010,56.514750,56.714750,what,I,sd,u-18-1
sw3090B-ms98-a-0010,56.714750,56.974750,came,I,sd,u-18-1
sw3090B-ms98-a-0010,56.974750,57.144750,in,I,sd,u-18-1
sw3090B-ms98-a-0010,57.144750,57.324750,what,I,sd,u-18-1
sw3090B-ms98-a-0010,57.324750,57.534750,went,I,sd,u-18-1
sw3090B-ms98-a-0010,57.534750,57.784750,out,I,sd,u-18-1
sw3090B-ms98-a-0010,57.784750,58.124750,but,B,+,u-20-1
sw3090B-ms98-a-0010,58.124750,58.354750,uh,I,+,u-20-1
sw3090B-ms98-a-0010,58.354750,58.904750,just,I,+,u-20-1
sw3090B-ms98-a-0010,58.904750,59.034750,you,I,+,u-20-1
sw3090B-ms98-a-0010,59.034750,59.234750,know,I,+,u-20-1
sw3090B-ms98-a-0010,59.234750,59.554750,like,I,+,u-20-1
sw3090B-ms98-a-0010,59.554750,59.734750,about_1,I,+,u-20-1
sw3090B-ms98-a-0010,59.734750,59.914750,like,I,+,u-20-1
sw3090B-ms98-a-0010,59.914750,59.974750,the,I,+,u-20-1
sw3090B-ms98-a-0010,59.974750,60.434750,government,I,+,u-20-1
sw3090B-ms98-a-0010,60.434750,60.826125,runs,I,+,u-20-1
sw3090B-ms98-a-0011,61.770375,62.115875,huh,B,%,u-22-1
sw3090B-ms98-a-0012,63.145375,63.280875,so,B,sv,u-24-1
sw3090B-ms98-a-0012,63.280875,63.380875,i,I,sv,u-24-1
sw3090B-ms98-a-0012,63.380875,63.590875,think,I,sv,u-24-1
sw3090B-ms98-a-0012,63.590875,63.700875,it's,I,sv,u-24-1
sw3090B-ms98-a-0012,63.700875,64.070875,probably,I,sv,u-24-1
sw3090B-ms98-a-0012,64.070875,64.380875,better,I,sv,u-24-1
sw3090B-ms98-a-0012,64.380875,64.480875,to,I,sv,u-24-1
sw3090B-ms98-a-0012,64.480875,64.730875,have,I,sv,u-24-1
sw3090B-ms98-a-0012,64.730875,65.040875,some,I,sv,u-24-1
sw3090B-ms98-a-0012,65.040875,65.330875,sort,I,sv,u-24-1
sw3090B-ms98-a-0012,65.330875,65.460875,of,I,sv,u-24-1
sw3090B-ms98-a-0012,65.460875,65.635125,a,I,sv,u-24-1
sw3090B-ms98-a-0012,66.275500,66.680875,a,I,sv,u-24-1
sw3090B-ms98-a-0012,66.680875,66.760875,at,I,sv,u-24-1
sw3090B-ms98-a-0012,66.760875,67.010875,least,I,sv,u-24-1
sw3090B-ms98-a-0012,67.010875,67.100875,a,I,sv,u-24-1
sw3090B-ms98-a-0012,67.100875,67.460875,record,I,sv,u-24-1
sw3090B-ms98-a-0012,67.460875,67.590875,but,B,sd,u-24-2
sw3090B-ms98-a-0012,67.590875,67.780875,my,I,sd,u-24-2
sw3090B-ms98-a-0012,67.780875,68.140875,dad's,I,sd,u-24-2
sw3090B-ms98-a-0012,68.140875,68.300875,was,I,sd,u-24-2
sw3090B-ms98-a-0012,68.300875,68.640875,so,I,sd,u-24-2
sw3090B-ms98-a-0012,68.640875,69.390875,precise,I,sd,u-24-2
sw3090B-ms98-a-0012,69.390875,69.570875,that,B,+,u-26-1
sw3090B-ms98-a-0012,69.570875,69.650875,i,I,+,u-26-1
sw3090B-ms98-a-0012,69.650875,69.870875,mean,I,+,u-26-1
sw3090B-ms98-a-0012,69.870875,69.980875,if,I,+,u-26-1
sw3090B-ms98-a-0012,69.980875,70.110875,it,I,+,u-26-1
sw3090B-ms98-a-0012,70.110875,70.390875,said,I,+,u-26-1
sw3090B-ms98-a-0012,70.390875,70.500875,to,I,+,u-26-1
sw3090B-ms98-a-0012,70.500875,70.917750,spend,I,+,u-26-1
sw3090B-ms98-a-0012,71.471500,71.950875,eleven,I,+,u-26-1
sw3090B-ms98-a-0012,71.950875,72.390875,percent,I,+,u-26-1
sw3090B-ms98-a-0012,72.390875,72.560875,on,I,+,u-26-1
sw3090B-ms98-a-0012,72.560875,72.950875,something,I,+,u-26-1
sw3090B-ms98-a-0012,72.950875,73.210875,that's,I,+,u-26-1
sw3090B-ms98-a-0012,73.210875,73.380875,what,I,+,u-26-1
sw3090B-ms98-a-0012,73.380875,73.450875,it,I,+,u-26-1
sw3090B-ms98-a-0012,73.450875,73.570875,was,I,+,u-26-1
sw3090B-ms98-a-0012,73.570875,74.048250,spent,I,+,u-26-1
sw3090B-ms98-a-0012,74.048250,74.306625,and,B,sd,u-26-2
sw3090B-ms98-a-0013,74.860875,74.992875,that,B,+,u-28-1
sw3090B-ms98-a-0013,74.992875,75.112875,was,I,+,u-28-1
sw3090B-ms98-a-0013,75.112875,75.332875,put,I,+,u-28-1
sw3090B-ms98-a-0013,75.332875,75.562875,over,I,+,u-28-1
sw3090B-ms98-a-0013,75.562875,75.872875,there,I,+,u-28-1
sw3090B-ms98-a-0013,75.872875,76.032875,and,B,sd,u-28-2
sw3090B-ms98-a-0013,76.032875,76.142875,i,I,sd,u-28-2
sw3090B-ms98-a-0013,76.142875,76.522875,mean,I,sd,u-28-2
sw3090B-ms98-a-0013,76.522875,76.672875,uh,I,sd,u-28-2
sw3090B-ms98-a-0013,76.672875,76.792750,of,I,sd,u-28-2
sw3090B-ms98-a-0013,77.229625,77.412875,course,I,sd,u-28-2
sw3090B-ms98-a-0013,77.412875,77.562875,he's,I,sd,u-28-2
sw3090B-ms98-a-0013,77.562875,77.772875,from,I,sd,u-28-2
sw3090B-ms98-a-0013,77.772875,77.862875,the,I,sd,u-28-2
sw3090B-ms98-a-0013,77.862875,78.532875,depression,I,sd,u-28-2
sw3090B-ms98-a-0013,78.532875,78.872875,and,B,sd,u-28-3
sw3090B-ms98-a-0013,78.872875,79.372125,uh,I,sd,u-28-3
sw3090B-ms98-a-0014,80.205375,80.651500,so,B,+,u-30-1
sw3090B-ms98-a-0014,80.651500,81.177875,uh,I,+,u-30-1
sw3090B-ms98-a-0014,81.460375,81.691500,you,I,+,u-30-1
sw3090B-ms98-a-0014,81.691500,81.961500,know,I,+,u-30-1
sw3090B-ms98-a-0014,81.961500,82.141500,it's,I,+,u-30-1
sw3090B-ms98-a-0014,82.141500,82.381500,his,I,+,u-30-1
sw3090B-ms98-a-0014,82.381500,82.771500,life,I,+,u-30-1
sw3090B-ms98-a-0014,82.771500,83.092000,but,B,sv,u-32-1
sw3090B-ms98-a-0014,83.092000,83.611875,uh,I,sv,u-32-1
sw3090B-ms98-a-0014,83.796500,83.974625,i,I,sv,u-32-1
sw3090B-ms98-a-0014,83.974625,84.151500,i,I,sv,u-32-1
sw3090B-ms98-a-0014,84.151500,84.361500,would,I,sv,u-32-1
sw3090B-ms98-a-0014,84.361500,84.451500,i,I,sv,u-32-1
sw3090B-ms98-a-0014,84.451500,84.621500,think,I,sv,u-32-1
sw3090B-ms98-a-0014,84.621500,84.741500,it'd,I,sv,u-32-1
sw3090B-ms98-a-0014,84.741500,84.861500,be,I,sv,u-32-1
sw3090B-ms98-a-0014,84.861500,85.241500,smart,I,sv,u-32-1
sw3090B-ms98-a-0014,85.241500,85.361500,if,I,sv,u-32-1
sw3090B-ms98-a-0014,85.361500,85.701500,somebody,I,sv,u-32-1
sw3090B-ms98-a-0014,85.701500,85.881500,would,I,sv,u-32-1
sw3090B-ms98-a-0014,85.881500,86.331500,keep,I,sv,u-32-1
sw3090B-ms98-a-0014,86.331500,86.628625,uh,I,sv,u-32-1
sw3090B-ms98-a-0015,87.612250,87.781625,some,I,sv,u-32-1
sw3090B-ms98-a-0015,87.781625,88.001625,sort,I,sv,u-32-1
sw3090B-ms98-a-0015,88.001625,88.061625,of,I,sv,u-32-1
sw3090B-ms98-a-0015,88.061625,88.131625,a,I,sv,u-32-1
sw3090B-ms98-a-0015,88.131625,88.491625,plan,I,sv,u-32-1
sw3090B-ms98-a-0015,88.491625,88.591625,that,I,sv,u-32-1
sw3090B-ms98-a-0015,88.591625,88.841625,works,I,sv,u-32-1
sw3090B-ms98-a-0015,88.841625,89.001625,for,I,sv,u-32-1
sw3090B-ms98-a-0015,89.001625,89.352750,them,I,sv,u-32-1
sw3090B-ms98-a-0017,105.206125,105.372500,yeah,B,aa,u-34-1
sw3090B-ms98-a-0017,105.372500,105.442500,it,B,sv,u-34-2
sw3090B-ms98-a-0017,105.442500,105.756750,is,I,sv,u-34-2
sw3090B-ms98-a-0017,106.207875,106.422500,i'm,B,sd,u-36-1
sw3090B-ms98-a-0017,106.422500,106.452500,a,I,sd,u-36-1
sw3090B-ms98-a-0017,106.452500,107.102500,historian,I,sd,u-36-1
sw3090B-ms98-a-0017,107.102500,107.202500,and,B,sd,u-36-2
sw3090B-ms98-a-0017,107.202500,107.372500,my,I,sd,u-36-2
sw3090B-ms98-a-0017,107.372500,107.822500,father,I,sd,u-36-2
sw3090B-ms98-a-0017,107.822500,108.012500,had,I,sd,u-36-2
sw3090B-ms98-a-0017,108.012500,108.322500,kept,I,sd,u-36-2
sw3090B-ms98-a-0017,108.322500,108.422500,them_1,I,sd,u-36-2
sw3090B-ms98-a-0017,108.422500,108.522500,i,I,sd,u-36-2
sw3090B-ms98-a-0017,108.522500,108.702500,think,I,sd,u-36-2
sw3090B-ms98-a-0017,108.702500,108.952500,since,I,sd,u-36-2
sw3090B-ms98-a-0017,108.952500,109.352500,nineteen,I,sd,u-36-2
sw3090B-ms98-a-0017,109.352500,109.622500,twenty,I,sd,u-36-2
sw3090B-ms98-a-0017,109.622500,110.022500,seven,I,sd,u-36-2
sw3090B-ms98-a-0017,110.022500,110.210750,and,B,sd,u-36-3
sw3090B-ms98-a-0018,111.111375,111.246000,but,B,+,u-38-1
sw3090B-ms98-a-0018,111.246000,111.336000,he,I,+,u-38-1
sw3090B-ms98-a-0018,111.336000,111.796000,burned,I,+,u-38-1
sw3090B-ms98-a-0018,111.796000,111.856000,the,I,+,u-38-1
sw3090B-ms98-a-0018,111.856000,112.256000,ones,I,+,u-38-1
sw3090B-ms98-a-0018,112.256000,112.456000,from,I,+,u-38-1
sw3090B-ms98-a-0018,112.456000,112.766000,twenty,I,+,u-38-1
sw3090B-ms98-a-0018,112.766000,113.186000,seven,I,+,u-38-1
sw3090B-ms98-a-0018,113.186000,113.276000,to,I,+,u-38-1
sw3090B-ms98-a-0018,113.276000,113.572875,fi[fty]-,O,,
sw3090B-ms98-a-0018,113.572875,113.676000,i,B,sd,u-38-2
sw3090B-ms98-a-0018,113.676000,113.966000,couldn't,I,sd,u-38-2
sw3090B-ms98-a-0018,113.966000,114.186000,believe,I,sd,u-38-2
sw3090B-ms98-a-0018,114.186000,114.276000,he,I,sd,u-38-2
sw3090B-ms98-a-0018,114.276000,114.476000,did,I,sd,u-38-2
sw3090B-ms98-a-0018,114.476000,114.746000,that,I,sd,u-38-2
sw3090B-ms98-a-0018,114.746000,114.936000,but,B,sd,u-38-3
sw3090B-ms98-a-0018,114.936000,115.187125,then,I,sd,u-38-3
sw3090B-ms98-a-0018,115.552500,115.716000,so,B,+,u-40-1
sw3090B-ms98-a-0018,115.716000,115.846000,i,I,+,u-40-1
sw3090B-ms98-a-0018,115.846000,116.166000,took,I,+,u-40-1
sw3090B-ms98-a-0018,116.166000,116.236000,the,I,+,u-40-1
sw3090B-ms98-a-0018,116.236000,116.536000,ones,I,+,u-40-1
sw3090B-ms98-a-0018,116.536000,116.816000,from,I,+,u-40-1
sw3090B-ms98-a-0018,116.816000,117.296000,fifty,I,+,u-40-1
sw3090B-ms98-a-0018,117.296000,117.676000,two,I,+,u-40-1
sw3090B-ms98-a-0018,117.676000,118.016000,on,I,+,u-40-1
sw3090B-ms98-a-0018,118.016000,118.096000,to,I,+,u-40-1
sw3090B-ms98-a-0018,118.096000,118.176000,the,I,+,u-40-1
sw3090B-ms98-a-0018,118.176000,118.746000,present,I,+,u-40-1
sw3090B-ms98-a-0018,118.746000,119.020000,but,B,sv,u-42-1
sw3090B-ms98-a-0019,119.701500,119.855625,to,I,sv,u-42-1
sw3090B-ms98-a-0019,119.855625,120.177250,look,I,sv,u-42-1
sw3090B-ms98-a-0019,120.177250,120.325625,to,I,sv,u-42-1
sw3090B-ms98-a-0019,120.325625,120.585625,have,I,sv,u-42-1
sw3090B-ms98-a-0019,120.585625,120.825625,looked,I,sv,u-42-1
sw3090B-ms98-a-0019,120.825625,121.085625,back,I,sv,u-42-1
sw3090B-ms98-a-0019,121.085625,121.265625,into,I,sv,u-42-1
sw3090B-ms98-a-0019,121.265625,121.450125,the,I,sv,u-42-1
sw3090B-ms98-a-0019,121.450125,121.895625,twenties,I,sv,u-42-1
sw3090B-ms98-a-0019,121.895625,122.025625,and,I,sv,u-42-1
sw3090B-ms98-a-0019,122.025625,122.515625,thirties,I,sv,u-42-1
sw3090B-ms98-a-0019,122.515625,122.685625,and,I,sv,u-42-1
sw3090B-ms98-a-0019,122.685625,123.075625,forties,I,sv,u-42-1
sw3090B-ms98-a-0019,123.075625,123.165625,it,I,sv,u-42-1
sw3090B-ms98-a-0019,123.165625,123.255625,would,I,sv,u-42-1
sw3090B-ms98-a-0019,123.255625,123.345625,have,I,sv,u-42-1
sw3090B-ms98-a-0019,123.345625,123.565625,been,I,sv,u-42-1
sw3090B-ms98-a-0019,123.565625,124.405625,fantastic,I,sv,u-42-1
sw3090B-ms98-a-0019,124.405625,124.525625,to,B,+,u-44-1
sw3090B-ms98-a-0019,124.525625,124.785625,see,I,+,u-44-1
sw3090B-ms98-a-0019,124.785625,125.095625,that,I,+,u-44-1
sw3090B-ms98-a-0019,125.095625,125.465625,but,B,%,u-44-2
sw3090B-ms98-a-0019,125.465625,125.678000,uh,I,%,u-44-2
sw3090B-ms98-a-0021,136.975875,137.301750,um-hum,B,b,u-46-1
sw3090B-ms98-a-0023,149.085750,149.794250,oh,B,b,u-48-1
sw3090B-ms98-a-0025,153.910875,154.043625,i,B,aa,u-50-1
sw3090B-ms98-a-0025,154.043625,154.356125,know,I,aa,u-50-1
sw3090B-ms98-a-0025,154.356125,154.618875,right,B,aa,u-50-2
sw3090B-ms98-a-0025,154.618875,154.977375,right,O,,
sw3090B-ms98-a-0027,161.128250,161.235125,i,B,aa,u-52-1
sw3090B-ms98-a-0027,161.235125,161.411000,know,I,aa,u-52-1
sw3090B-ms98-a-0027,161.411000,161.541000,well,B,sd,u-52-2
sw3090B-ms98-a-0027,161.541000,161.771000,even,I,sd,u-52-2
sw3090B-ms98-a-0027,161.771000,161.841000,in,I,sd,u-52-2
sw3090B-ms98-a-0027,161.841000,162.211000,nineteen,I,sd,u-52-2
sw3090B-ms98-a-0027,162.211000,162.581000,sixty,I,sd,u-52-2
sw3090B-ms98-a-0027,162.581000,162.821000,three,I,sd,u-52-2
sw3090B-ms98-a-0027,162.821000,162.901000,i,B,sd,u-52-3
sw3090B-ms98-a-0027,162.901000,163.271000,found,I,sd,u-52-3
sw3090B-ms98-a-0027,163.271000,163.420000,a,I,sd,u-52-3
sw3090B-ms98-a-0027,163.566875,163.781000,a,I,sd,u-52-3
sw3090B-ms98-a-0027,163.781000,164.181000,record,I,sd,u-52-3
sw3090B-ms98-a-0027,164.181000,164.321000,that,I,sd,u-52-3
sw3090B-ms98-a-0027,164.321000,164.421000,i,I,sd,u-52-3
sw3090B-ms98-a-0027,164.421000,164.577875,had,I,sd,u-52-3
sw3090B-ms98-a-0027,164.577875,165.075125,[vocalized-noise],I,sd,u-52-3
sw3090B-ms98-a-0027,165.075125,165.346375,had,I,sd,u-52-3
sw3090B-ms98-a-0027,165.534625,165.851000,traveled,I,sd,u-52-3
sw3090B-ms98-a-0027,165.851000,165.951000,in,I,sd,u-52-3
sw3090B-ms98-a-0027,165.951000,166.271000,Europe,I,sd,u-52-3
sw3090B-ms98-a-0027,166.271000,166.321000,a,I,sd,u-52-3
sw3090B-ms98-a-0027,166.321000,166.651000,lot,I,sd,u-52-3
sw3090B-ms98-a-0027,166.651000,166.811000,and,I,sd,u-52-3
sw3090B-ms98-a-0027,166.811000,167.138500,i,I,sd,u-52-3
sw3090B-ms98-a-0027,167.526500,167.721000,what,I,sd,u-52-3
sw3090B-ms98-a-0027,167.721000,167.881000,i'd,I,sd,u-52-3
sw3090B-ms98-a-0027,167.881000,168.181000,paid,I,sd,u-52-3
sw3090B-ms98-a-0027,168.181000,168.301000,for,I,sd,u-52-3
sw3090B-ms98-a-0027,168.301000,169.066250,hotels,I,sd,u-52-3
sw3090B-ms98-a-0028,169.989625,170.139625,and,B,sd,u-54-1
sw3090B-ms98-a-0028,170.139625,170.199625,a,I,sd,u-54-1
sw3090B-ms98-a-0028,170.199625,170.689625,similar,I,sd,u-54-1
sw3090B-ms98-a-0028,170.689625,171.139625,hotel,I,sd,u-54-1
sw3090B-ms98-a-0028,171.139625,171.289625,in,I,sd,u-54-1
sw3090B-ms98-a-0028,171.289625,171.809625,Paris,I,sd,u-54-1
sw3090B-ms98-a-0028,171.809625,171.939625,is,I,sd,u-54-1
sw3090B-ms98-a-0028,171.939625,172.129625,two,I,sd,u-54-1
sw3090B-ms98-a-0028,172.129625,172.359625,hundred,I,sd,u-54-1
sw3090B-ms98-a-0028,172.359625,172.719625,dollars,I,sd,u-54-1
sw3090B-ms98-a-0028,172.719625,172.789625,a,I,sd,u-54-1
sw3090B-ms98-a-0028,172.789625,173.168750,night,I,sd,u-54-1
sw3090B-ms98-a-0028,173.168750,173.567125,now,I,sd,u-54-1
sw3090B-ms98-a-0028,173.928625,174.089500,and,B,sd,u-56-1
sw3090B-ms98-a-0028,174.089500,174.345625,i,I,sd,u-56-1
sw3090B-ms98-a-0028,174.345625,174.949625,paid,I,sd,u-56-1
sw3090B-ms98-a-0028,174.949625,175.662500,uh,I,sd,u-56-1
sw3090B-ms98-a-0028,175.662500,176.104250,oh,I,sd,u-56-1
sw3090B-ms98-a-0028,176.104250,176.599625,between,I,sd,u-56-1
sw3090B-ms98-a-0028,176.599625,176.819625,four,I,sd,u-56-1
sw3090B-ms98-a-0028,176.819625,176.939625,and,I,sd,u-56-1
sw3090B-ms98-a-0028,176.939625,177.169625,five,I,sd,u-56-1
sw3090B-ms98-a-0028,177.169625,177.613500,dollars,I,sd,u-56-1
sw3090B-ms98-a-0028,178.223750,178.329625,in,B,+,u-58-1
sw3090B-ms98-a-0028,178.329625,178.749625,nineteen,I,+,u-58-1
sw3090B-ms98-a-0028,178.749625,179.238000,sixty,I,+,u-58-1
sw3090B-ms98-a-0028,179.652375,179.829625,and,B,sv,u-60-1
sw3090B-ms98-a-0028,179.829625,180.099625,that's,I,sv,u-60-1
sw3090B-ms98-a-0028,180.099625,180.509625,really,I,sv,u-60-1
sw3090B-ms98-a-0028,180.509625,180.979625,crazy,I,sv,u-60-1
sw3090B-ms98-a-0028,180.979625,181.159625,because_1,O,,
sw3090B-ms98-a-0028,181.159625,181.399625,that's,B,sd,u-60-2
sw3090B-ms98-a-0028,181.399625,181.669625,about,I,sd,u-60-2
sw3090B-ms98-a-0028,181.669625,181.909625,thirty,I,sd,u-60-2
sw3090B-ms98-a-0028,181.909625,182.139625,years,I,sd,u-60-2
sw3090B-ms98-a-0028,182.139625,182.373375,ago,I,sd,u-60-2
sw3090B-ms98-a-0030,184.947375,185.410500,oh,B,sd,u-62-1
sw3090B-ms98-a-0030,185.410500,185.610125,b[ut]-,I,sd,u-62-1
sw3090B-ms98-a-0030,185.610125,185.773375,but,I,sd,u-62-1
sw3090B-ms98-a-0030,185.773375,185.813625,of,I,sd,u-62-1
sw3090B-ms98-a-0030,185.813625,186.027375,course,I,sd,u-62-1
sw3090B-ms98-a-0030,186.027375,186.137375,it's,I,sd,u-62-1
sw3090B-ms98-a-0030,186.137375,186.307375,just,I,sd,u-62-1
sw3090B-ms98-a-0030,186.307375,186.467375,what,I,sd,u-62-1
sw3090B-ms98-a-0030,186.467375,186.527375,the,I,sd,u-62-1
sw3090B-ms98-a-0030,186.527375,186.957375,market'll,O,,
sw3090B-ms98-a-0030,186.957375,187.287375,bear,O,,
sw3090B-ms98-a-0030,187.287375,187.387375,and,O,,
sw3090B-ms98-a-0030,187.387375,187.517375,if,O,,
sw3090B-ms98-a-0030,187.517375,187.727500,pe[ople]-,O,,
sw3090B-ms98-a-0030,187.727500,188.077750,if,B,bf,u-64-1
sw3090B-ms98-a-0030,188.077750,188.377375,people,I,bf,u-64-1
sw3090B-ms98-a-0030,188.377375,188.467375,will,I,bf,u-64-1
sw3090B-ms98-a-0030,188.467375,188.667375,pay,I,bf,u-64-1
sw3090B-ms98-a-0030,188.667375,188.877375,two,I,bf,u-64-1
sw3090B-ms98-a-0030,188.877375,189.267375,hundred,I,bf,u-64-1
sw3090B-ms98-a-0030,189.267375,189.568125,then,I,bf,u-64-1
sw3090B-ms98-a-0030,189.568125,189.837875,why,I,bf,u-64-1
sw3090B-ms98-a-0030,189.837875,190.349250,charge,I,bf,u-64-1
sw3090B-ms98-a-0030,190.466000,190.984000,ten,I,bf,u-64-1
