sw4353A-ms98-a-0001,0.673000,1.480000,huh,B,b,u-2-1
sw4353A-ms98-a-0015,69.284625,69.559500,i'm,I,sd,u-20-4
sw4353A-ms98-a-0015,69.559500,69.719500,i'm,I,sd,u-20-4
sw4353A-ms98-a-0015,69.719500,69.969500,pretty,I,sd,u-20-4
sw4353A-ms98-a-0015,69.969500,70.209500,bad,I,sd,u-20-4
sw4353A-ms98-a-0015,70.209500,70.479500,about,I,sd,u-20-4
sw4353A-ms98-a-0015,70.479500,71.517250,procrastinating,I,sd,u-20-4
sw4353A-ms98-a-0015,72.040625,72.179500,and,B,sd,u-22-1
sw4353A-ms98-a-0015,72.179500,72.345125,o[ne]-,I,sd,u-22-1
sw4353A-ms98-a-0015,72.345125,72.469500,one,I,sd,u-22-1
sw4353A-ms98-a-0015,72.469500,72.529500,of,I,sd,u-22-1
sw4353A-ms98-a-0015,72.529500,72.689500,these,I,sd,u-22-1
sw4353A-ms98-a-0015,72.689500,72.949500,days,I,sd,u-22-1
sw4353A-ms98-a-0015,72.949500,72.979500,i,I,sd,u-22-1
sw4353A-ms98-a-0015,72.979500,73.049500,am,I,sd,u-22-1
sw4353A-ms98-a-0015,73.049500,73.199500,gonna,I,sd,u-22-1
sw4353A-ms98-a-0015,73.199500,73.279500,do,I,sd,u-22-1
sw4353A-ms98-a-0015,73.279500,73.539500,something,I,sd,u-22-1
sw4353A-ms98-a-0015,73.539500,73.769500,about,I,sd,u-22-1
sw4353A-ms98-a-0015,73.769500,74.039500,that,I,sd,u-22-1
sw4353A-ms98-a-0015,74.039500,74.187250,but,O,,
sw4353A-ms98-a-0015,74.187250,74.285500,you,O,,
sw4353A-ms98-a-0015,74.285500,74.365500,know,O,,
sw4353A-ms98-a-0015,74.365500,75.420000,[laughter],O,,
sw4353A-ms98-a-0015,75.420000,75.539500,you,B,o,u-24-1
sw4353A-ms98-a-0015,75.539500,75.629500,know,I,o,u-24-1
sw4353A-ms98-a-0015,75.629500,75.699500,how,I,o,u-24-1
sw4353A-ms98-a-0015,75.699500,75.859500,that,I,o,u-24-1
sw4353A-ms98-a-0015,75.859500,76.091875,goes,I,o,u-24-1
sw4353A-ms98-a-0015,76.528750,76.749500,but,B,sd,u-24-2
sw4353A-ms98-a-0015,76.749500,77.175125,uh,I,sd,u-24-2
sw4353A-ms98-a-0015,77.573750,78.387500,uh,I,sd,u-24-2
sw4353A-ms98-a-0015,78.387500,78.833500,if,I,sd,u-24-2
sw4353A-ms98-a-0015,78.833500,79.149500,but,I,sd,u-24-2
sw4353A-ms98-a-0015,79.149500,79.398875,she,I,sd,u-24-2
sw4353A-ms98-a-0015,79.398875,79.619500,she,I,sd,u-24-2
sw4353A-ms98-a-0015,79.619500,79.909500,handles,I,sd,u-24-2
sw4353A-ms98-a-0015,79.909500,80.039500,it,I,sd,u-24-2
sw4353A-ms98-a-0015,80.039500,80.229500,pretty,I,sd,u-24-2
sw4353A-ms98-a-0015,80.229500,80.499500,well,I,sd,u-24-2
sw4353A-ms98-a-0015,80.499500,80.879500,she,B,sd,u-24-3
sw4353A-ms98-a-0015,80.879500,81.082125,uh,I,sd,u-24-3
sw4353A-ms98-a-0016,82.690625,82.852000,she,B,+,u-26-1
sw4353A-ms98-a-0016,82.852000,83.142000,writes,I,+,u-26-1
sw4353A-ms98-a-0016,83.142000,83.282000,all,I,+,u-26-1
sw4353A-ms98-a-0016,83.282000,83.342000,the,I,+,u-26-1
sw4353A-ms98-a-0016,83.342000,83.872000,checks,I,+,u-26-1
sw4353A-ms98-a-0016,83.872000,83.982000,you,I,+,u-26-1
sw4353A-ms98-a-0016,83.982000,84.222000,know,I,+,u-26-1
sw4353A-ms98-a-0016,84.222000,84.442000,once,I,+,u-26-1
sw4353A-ms98-a-0016,84.442000,84.502000,a,I,+,u-26-1
sw4353A-ms98-a-0016,84.502000,85.022000,month,I,+,u-26-1
sw4353A-ms98-a-0018,90.443875,90.917375,um,B,no,u-28-1
sw4353A-ms98-a-0018,91.124500,91.409625,sort,I,no,u-28-1
sw4353A-ms98-a-0018,91.409625,91.469625,of,I,no,u-28-1
sw4353A-ms98-a-0018,91.469625,91.589625,on,I,no,u-28-1
sw4353A-ms98-a-0018,91.589625,91.639625,a,I,no,u-28-1
sw4353A-ms98-a-0018,91.639625,92.129625,peripheral,I,no,u-28-1
sw4353A-ms98-a-0018,92.129625,92.419625,she's,B,sd^e,u-28-2
sw4353A-ms98-a-0018,92.419625,92.696500,an,I,sd^e,u-28-2
sw4353A-ms98-a-0018,92.696500,93.119625,an[nuity]-,I,sd^e,u-28-2
sw4353A-ms98-a-0018,93.119625,93.418000,an[nuity]-,I,sd^e,u-28-2
sw4353A-ms98-a-0018,93.418000,94.255375,[annuitity/annuity],I,sd^e,u-28-2
sw4353A-ms98-a-0018,94.255375,95.123625,administrator,I,sd^e,u-28-2
sw4353A-ms98-a-0018,95.732125,95.859625,and,B,sd,u-30-1
sw4353A-ms98-a-0018,95.859625,95.999625,so,I,sd,u-30-1
sw4353A-ms98-a-0018,95.999625,96.389625,she,I,sd,u-30-1
sw4353A-ms98-a-0018,96.389625,96.599625,uh,I,sd,u-30-1
sw4353A-ms98-a-0018,96.599625,96.739625,she,I,sd,u-30-1
sw4353A-ms98-a-0018,96.739625,96.939625,works,I,sd,u-30-1
sw4353A-ms98-a-0018,96.939625,97.029625,for,I,sd,u-30-1
sw4353A-ms98-a-0018,97.029625,97.089625,an,I,sd,u-30-1
sw4353A-ms98-a-0018,97.089625,97.439625,insurance,I,sd,u-30-1
sw4353A-ms98-a-0018,97.439625,97.870625,company,I,sd,u-30-1
sw4353A-ms98-a-0018,98.397875,98.589000,but,B,sd,u-32-1
sw4353A-ms98-a-0018,98.589000,98.789625,but,I,sd,u-32-1
sw4353A-ms98-a-0018,98.789625,98.989625,she,I,sd,u-32-1
sw4353A-ms98-a-0018,98.989625,99.409625,enjoys,I,sd,u-32-1
sw4353A-ms98-a-0018,99.409625,99.499625,it,I,sd,u-32-1
sw4353A-ms98-a-0018,99.499625,99.649625,she,B,sd,u-32-2
sw4353A-ms98-a-0018,99.649625,99.889625,likes,I,sd,u-32-2
sw4353A-ms98-a-0018,99.889625,100.219625,keeping,I,sd,u-32-2
sw4353A-ms98-a-0018,100.219625,100.489625,track,I,sd,u-32-2
sw4353A-ms98-a-0018,100.489625,100.589625,of,I,sd,u-32-2
sw4353A-ms98-a-0018,100.589625,100.739625,all,I,sd,u-32-2
sw4353A-ms98-a-0018,100.739625,100.859625,that,I,sd,u-32-2
sw4353A-ms98-a-0018,100.859625,101.203250,stuff,I,sd,u-32-2
sw4353A-ms98-a-0018,101.820875,102.079625,and,B,%,u-32-3
sw4353A-ms98-a-0018,102.079625,102.291000,uh,I,%,u-32-3
sw4353A-ms98-a-0019,103.314625,103.502875,yeah,B,ny,u-34-1
sw4353A-ms98-a-0019,103.502875,103.862875,sort,B,sd^e,u-34-2
sw4353A-ms98-a-0019,103.862875,103.994625,of,I,sd^e,u-34-2
sw4353A-ms98-a-0019,104.612250,104.842875,and,B,sd,u-36-1
sw4353A-ms98-a-0019,104.842875,104.952875,we,I,sd,u-36-1
sw4353A-ms98-a-0019,104.952875,105.052875,you,I,sd,u-36-1
sw4353A-ms98-a-0019,105.052875,105.142875,know,I,sd,u-36-1
sw4353A-ms98-a-0019,105.142875,105.282875,we've,I,sd,u-36-1
sw4353A-ms98-a-0019,105.282875,106.062875,experimented,I,sd,u-36-1
sw4353A-ms98-a-0019,106.062875,106.282875,with,I,sd,u-36-1
sw4353A-ms98-a-0019,106.282875,106.582875,with,I,sd,u-36-1
sw4353A-ms98-a-0019,106.582875,106.702875,uh,I,sd,u-36-1
sw4353A-ms98-a-0019,106.702875,107.368000,budgets,I,sd,u-36-1
sw4353A-ms98-a-0019,107.905750,107.942875,you,I,sd,u-36-1
sw4353A-ms98-a-0019,107.942875,108.032875,know,I,sd,u-36-1
sw4353A-ms98-a-0019,108.032875,108.182875,from,I,sd,u-36-1
sw4353A-ms98-a-0019,108.182875,108.402875,time,I,sd,u-36-1
sw4353A-ms98-a-0019,108.402875,108.472875,to,I,sd,u-36-1
sw4353A-ms98-a-0019,108.472875,109.075375,time,I,sd,u-36-1
sw4353A-ms98-a-0019,109.075375,109.412875,uh,I,sd,u-36-1
sw4353A-ms98-a-0020,110.575750,110.779500,but,B,%,u-36-2
sw4353A-ms98-a-0020,110.779500,111.068875,if,I,%,u-36-2
sw4353A-ms98-a-0020,111.068875,111.169500,you,I,%,u-36-2
sw4353A-ms98-a-0020,111.169500,111.239500,know,I,%,u-36-2
sw4353A-ms98-a-0020,111.239500,111.299500,you,B,sv,u-36-3
sw4353A-ms98-a-0020,111.299500,111.389500,have,I,sv,u-36-3
sw4353A-ms98-a-0020,111.389500,111.489500,to,I,sv,u-36-3
sw4353A-ms98-a-0020,111.489500,111.739500,keep,I,sv,u-36-3
sw4353A-ms98-a-0020,111.739500,111.919500,up,I,sv,u-36-3
sw4353A-ms98-a-0020,111.919500,112.079500,with,I,sv,u-36-3
sw4353A-ms98-a-0020,112.079500,112.209500,them_1,O,,
sw4353A-ms98-a-0020,112.209500,112.359500,so,B,sd,u-36-4
sw4353A-ms98-a-0020,112.359500,112.399500,a,I,sd,u-36-4
sw4353A-ms98-a-0020,112.399500,112.709500,lot,I,sd,u-36-4
sw4353A-ms98-a-0020,112.709500,112.779500,of,I,sd,u-36-4
sw4353A-ms98-a-0020,112.779500,113.129500,times,I,sd,u-36-4
sw4353A-ms98-a-0020,113.129500,113.249500,we,I,sd,u-36-4
sw4353A-ms98-a-0020,113.249500,113.529500,just,I,sd,u-36-4
sw4353A-ms98-a-0020,113.529500,113.791750,uh,I,sd,u-36-4
sw4353A-ms98-a-0020,114.390625,114.569500,just,I,sd,u-36-4
sw4353A-ms98-a-0020,114.569500,114.739500,kind,I,sd,u-36-4
sw4353A-ms98-a-0020,114.739500,114.799500,of,I,sd,u-36-4
sw4353A-ms98-a-0020,114.799500,115.049500,play,I,sd,u-36-4
sw4353A-ms98-a-0020,115.049500,115.169500,it,I,sd,u-36-4
sw4353A-ms98-a-0020,115.169500,115.389500,by,I,sd,u-36-4
sw4353A-ms98-a-0020,115.389500,115.659500,ear,I,sd,u-36-4
sw4353A-ms98-a-0020,115.659500,115.749500,we,B,sd,u-36-5
sw4353A-ms98-a-0020,115.749500,115.959500,try,I,sd,u-36-5
sw4353A-ms98-a-0020,115.959500,116.039500,to,I,sd,u-36-5
sw4353A-ms98-a-0020,116.039500,116.309500,keep,I,sd,u-36-5
sw4353A-ms98-a-0020,116.309500,116.553750,our,I,sd,u-36-5
sw4353A-ms98-a-0020,117.403625,117.911750,um,I,sd,u-36-5
sw4353A-ms98-a-0021,119.494375,119.994750,our,I,sd,u-36-5
sw4353A-ms98-a-0021,120.209500,120.879500,retirement,I,sd,u-36-5
sw4353A-ms98-a-0021,120.879500,120.999500,and,I,sd,u-36-5
sw4353A-ms98-a-0021,120.999500,121.099500,our,I,sd,u-36-5
sw4353A-ms98-a-0021,121.099500,121.750750,savings,I,sd,u-36-5
sw4353A-ms98-a-0021,122.161250,122.379500,kind,I,sd,u-36-5
sw4353A-ms98-a-0021,122.379500,122.449500,of,I,sd,u-36-5
sw4353A-ms98-a-0021,122.449500,123.039625,automated,I,sd,u-36-5
sw4353A-ms98-a-0021,123.781625,124.109500,so,B,sd,u-38-1
sw4353A-ms98-a-0021,124.109500,124.409500,we,I,sd,u-38-1
sw4353A-ms98-a-0021,124.409500,124.619500,never,I,sd,u-38-1
sw4353A-ms98-a-0021,124.619500,124.819500,see,I,sd,u-38-1
sw4353A-ms98-a-0021,124.819500,124.989500,that,I,sd,u-38-1
sw4353A-ms98-a-0021,124.989500,125.239500,money,I,sd,u-38-1
sw4353A-ms98-a-0021,125.239500,125.499500,just,B,sd,u-38-2
sw4353A-ms98-a-0021,125.499500,125.639500,like,I,sd,u-38-2
sw4353A-ms98-a-0021,125.639500,126.019500,taken,I,sd,u-38-2
sw4353A-ms98-a-0021,126.019500,126.505250,directly,I,sd,u-38-2
sw4353A-ms98-a-0022,127.727000,128.223250,yeah,B,aa,u-40-1
sw4353A-ms98-a-0022,129.091625,129.192750,and,B,sv,u-42-1
sw4353A-ms98-a-0022,129.192750,129.362750,that,I,sv,u-42-1
sw4353A-ms98-a-0022,129.362750,129.572750,that's,I,sv,u-42-1
sw4353A-ms98-a-0022,129.572750,129.802750,kind,I,sv,u-42-1
sw4353A-ms98-a-0022,129.802750,129.862750,of,I,sv,u-42-1
sw4353A-ms98-a-0022,129.862750,130.260500,handy,I,sv,u-42-1
sw4353A-ms98-a-0022,130.505375,130.838250,yeah,B,%,u-42-2
sw4353A-ms98-a-0022,131.459625,131.612750,because_1,O,,
sw4353A-ms98-a-0022,131.612750,131.692750,if,B,sv,u-42-3
sw4353A-ms98-a-0022,131.692750,131.782750,you,I,sv,u-42-3
sw4353A-ms98-a-0022,131.782750,131.942750,don't,I,sv,u-42-3
sw4353A-ms98-a-0022,131.942750,132.122750,see,I,sv,u-42-3
sw4353A-ms98-a-0022,132.122750,132.252750,it,I,sv,u-42-3
sw4353A-ms98-a-0022,132.252750,132.342750,you,I,sv,u-42-3
sw4353A-ms98-a-0022,132.342750,132.492750,don't,I,sv,u-42-3
sw4353A-ms98-a-0022,132.492750,132.742750,miss,I,sv,u-42-3
sw4353A-ms98-a-0022,132.742750,133.002750,[laughter-it],O,,
sw4353A-ms98-a-0022,133.002750,133.166625,[laughter-and],O,,
sw4353A-ms98-a-0022,133.166625,133.401625,uh,O,,
sw4353A-ms98-a-0022,133.940250,133.982750,you,B,sd,u-44-1
sw4353A-ms98-a-0022,133.982750,134.132750,don't,I,sd,u-44-1
sw4353A-ms98-a-0022,134.132750,134.442750,spend,I,sd,u-44-1
sw4353A-ms98-a-0022,134.442750,134.619625,it,I,sd,u-44-1
sw4353A-ms98-a-0022,134.619625,134.755125,[laughter],O,,
sw4353A-ms98-a-0024,137.174375,137.549875,yeah,B,b,u-46-1
sw4353A-ms98-a-0026,141.599000,141.999750,uh-huh,B,b,u-48-1
sw4353A-ms98-a-0028,146.226250,146.392000,yeah,O,,
sw4353A-ms98-a-0029,147.818375,148.146250,uh-huh,B,b^r,u-50-1
sw4353A-ms98-a-0031,158.901125,159.266250,uh-huh,B,b^r,u-52-1
sw4353A-ms98-a-0033,168.100875,168.374000,yeah,B,b,u-54-1
sw4353A-ms98-a-0033,168.374000,168.715750,um-hum,B,b,u-54-2
sw4353A-ms98-a-0035,177.538500,177.898125,yeah,B,b,u-56-1
sw4353A-ms98-a-0037,181.225500,181.576000,yeah,B,b,u-58-1
sw4353A-ms98-a-0037,182.028000,182.182625,so,O,,
sw4353A-ms98-a-0037,182.182625,182.462625,sounds,B,+,u-60-1
sw4353A-ms98-a-0037,182.462625,182.632625,like,I,+,u-60-1
sw4353A-ms98-a-0037,182.632625,182.917000,y'all,I,+,u-60-1
sw4353A-ms98-a-0037,182.917000,183.142625,pretty,I,+,u-60-1
sw4353A-ms98-a-0037,183.142625,183.272625,much,I,+,u-60-1
sw4353A-ms98-a-0037,183.272625,183.372625,do,I,+,u-60-1
sw4353A-ms98-a-0037,183.372625,183.442625,it,I,+,u-60-1
sw4353A-ms98-a-0037,183.442625,183.502625,the,I,+,u-60-1
sw4353A-ms98-a-0037,183.502625,183.722625,same,I,+,u-60-1
sw4353A-ms98-a-0037,183.722625,184.042625,we,I,+,u-60-1
sw4353A-ms98-a-0037,184.042625,184.222625,do,I,+,u-60-1
sw4353A-ms98-a-0037,184.222625,184.382625,just,B,bf,u-60-2
sw4353A-ms98-a-0037,184.382625,184.512625,kind,I,bf,u-60-2
sw4353A-ms98-a-0037,184.512625,184.644000,of,I,bf,u-60-2
sw4353A-ms98-a-0038,185.721125,185.885375,play,B,+,u-62-1
sw4353A-ms98-a-0038,185.885375,185.955375,it,I,+,u-62-1
sw4353A-ms98-a-0038,185.955375,186.115375,by,I,+,u-62-1
sw4353A-ms98-a-0038,186.115375,186.365375,ear,I,+,u-62-1
sw4353A-ms98-a-0038,186.365375,186.535375,but,I,+,u-62-1
sw4353A-ms98-a-0038,186.535375,186.785375,but,I,+,u-62-1
sw4353A-ms98-a-0038,186.785375,187.075375,keep,I,+,u-62-1
sw4353A-ms98-a-0038,187.075375,187.346875,the,I,+,u-62-1
sw4353A-ms98-a-0038,187.776250,188.083750,the,I,+,u-62-1
sw4353A-ms98-a-0038,188.648750,189.265375,deductions,I,+,u-62-1
sw4353A-ms98-a-0038,189.265375,189.325375,you,B,+,u-64-1
sw4353A-ms98-a-0038,189.325375,189.532375,know,I,+,u-64-1
sw4353A-ms98-a-0038,189.712125,189.935375,coming,O,,
sw4353A-ms98-a-0038,189.935375,190.125375,on,O,,
sw4353A-ms98-a-0040,192.897500,193.224500,uh-huh,B,b,u-66-1
sw4353A-ms98-a-0042,199.545250,199.915125,um-hum,B,b,u-68-1
sw4353A-ms98-a-0044,205.169500,205.532000,um-hum,B,b,u-70-1
sw4353A-ms98-a-0044,205.532000,205.876875,yeah,B,b,u-70-2
sw4353A-ms98-a-0046,209.459625,209.762625,yeah,B,b,u-72-1
sw4353A-ms98-a-0047,210.925625,211.222250,uh-huh,B,b,u-74-1
sw4353A-ms98-a-0049,214.898750,215.229750,yeah,B,b,u-76-1
sw4353A-ms98-a-0051,217.884500,218.376375,uh,B,sd,u-78-1
sw4353A-ms98-a-0051,218.376375,218.727125,about_1,I,sd,u-78-1
sw4353A-ms98-a-0051,218.862750,219.320625,five,I,sd,u-78-1
sw4353A-ms98-a-0051,219.320625,219.868750,years,I,sd,u-78-1
sw4353A-ms98-a-0051,220.384750,220.696875,yeah,B,%,u-78-2
sw4353A-ms98-a-0052,221.907375,224.368500,yeah,O,,
sw4353A-ms98-a-0052,224.368500,224.588500,uh,B,na,u-82-1
sw4353A-ms98-a-0052,224.588500,224.718500,i've,I,na,u-82-1
sw4353A-ms98-a-0052,224.718500,224.978500,got,I,na,u-82-1
sw4353A-ms98-a-0052,224.978500,225.158500,one,I,na,u-82-1
sw4353A-ms98-a-0052,225.158500,225.388500,little,I,na,u-82-1
sw4353A-ms98-a-0052,225.388500,225.716625,girl,I,na,u-82-1
sw4353A-ms98-a-0052,225.716625,226.154250,she's,B,sd^e,u-82-2
sw4353A-ms98-a-0052,226.154250,226.494250,like,I,sd^e,u-82-2
sw4353A-ms98-a-0052,226.494250,226.892250,uh,I,sd^e,u-82-2
sw4353A-ms98-a-0052,226.892250,227.368500,nineteen,I,sd^e,u-82-2
sw4353A-ms98-a-0052,227.368500,227.813000,months,I,sd^e,u-82-2
sw4353A-ms98-a-0053,228.939000,229.266250,so,B,sd,u-84-1
sw4353A-ms98-a-0053,229.266250,229.477750,uh,I,sd,u-84-1
sw4353A-ms98-a-0053,230.159500,230.521000,she's,I,sd,u-84-1
sw4353A-ms98-a-0053,230.521000,230.771000,she's,I,sd,u-84-1
sw4353A-ms98-a-0053,230.771000,231.066500,not,I,sd,u-84-1
sw4353A-ms98-a-0053,231.066500,231.524375,uh,I,sd,u-84-1
sw4353A-ms98-a-0054,233.079250,233.341125,not,B,aa,u-86-1
sw4353A-ms98-a-0054,233.341125,233.631125,not,I,aa,u-86-1
sw4353A-ms98-a-0054,233.631125,233.891125,really,I,aa,u-86-1
sw4353A-ms98-a-0054,233.891125,234.061125,not,B,sd,u-86-2
sw4353A-ms98-a-0054,234.061125,234.211125,too,I,sd,u-86-2
sw4353A-ms98-a-0054,234.211125,234.582125,bad,I,sd,u-86-2
sw4353A-ms98-a-0054,234.582125,234.954875,uh,I,sd,u-86-2
sw4353A-ms98-a-0055,236.111250,236.449375,yeah,B,b,u-88-1
sw4353A-ms98-a-0055,237.157500,237.432750,yeah,B,b^r,u-90-1
sw4353A-ms98-a-0055,237.432750,237.658125,when,B,%,u-90-2
sw4353A-ms98-a-0057,245.330000,245.704500,uh-huh,B,b,u-92-1
sw4353A-ms98-a-0059,248.587375,248.974375,yeah,B,b,u-94-1
sw4353A-ms98-a-0061,256.303750,256.678750,yeah,B,b^r,u-96-1
sw4353A-ms98-a-0063,262.919250,263.282125,um-hum,B,b,u-98-1
sw4353A-ms98-a-0065,268.686625,268.976625,i'm,B,sd,u-100-1
sw4353A-ms98-a-0065,268.976625,269.396625,uh,I,sd,u-100-1
sw4353A-ms98-a-0065,269.396625,269.614875,i-,I,sd,u-100-1
sw4353A-ms98-a-0065,269.614875,269.837250,i,I,sd,u-100-1
sw4353A-ms98-a-0065,269.837250,270.033500,work,I,sd,u-100-1
sw4353A-ms98-a-0065,270.033500,270.466625,for,I,sd,u-100-1
sw4353A-ms98-a-0065,270.466625,270.636625,i'm,I,sd,u-100-1
sw4353A-ms98-a-0065,270.636625,270.696625,an,I,sd,u-100-1
sw4353A-ms98-a-0065,270.696625,271.356625,electronic,I,sd,u-100-1
sw4353A-ms98-a-0065,271.356625,271.874750,technician,I,sd,u-100-1
sw4353A-ms98-a-0065,272.452750,272.545625,i,B,sd,u-102-1
sw4353A-ms98-a-0065,272.545625,272.746625,work,I,sd,u-102-1
