sw3182B-ms98-a-0002,1.656875,1.896875,yes,B,ny,u-2-1
sw3182B-ms98-a-0010,35.519500,35.669500,was,I,sd,u-12-3
sw3182B-ms98-a-0010,35.669500,35.739500,a,I,sd,u-12-3
sw3182B-ms98-a-0010,35.739500,36.289500,long,I,sd,u-12-3
sw3182B-ms98-a-0010,36.289500,36.599500,time,I,sd,u-12-3
sw3182B-ms98-a-0010,36.599500,36.789625,ago,I,sd,u-12-3
sw3182B-ms98-a-0011,37.331625,37.451625,but,B,sd,u-12-4
sw3182B-ms98-a-0011,37.451625,37.591625,he,I,sd,u-12-4
sw3182B-ms98-a-0011,37.591625,38.051625,finally,I,sd,u-12-4
sw3182B-ms98-a-0011,38.051625,38.671625,brought,I,sd,u-12-4
sw3182B-ms98-a-0011,38.671625,38.851625,me,I,sd,u-12-4
sw3182B-ms98-a-0011,38.851625,39.051625,the,I,sd,u-12-4
sw3182B-ms98-a-0011,39.051625,39.851625,china,I,sd,u-12-4
sw3182B-ms98-a-0011,39.851625,40.056250,the,I,sd,u-12-4
sw3182B-ms98-a-0011,40.056250,40.676750,book,I,sd,u-12-4
sw3182B-ms98-a-0011,41.304500,41.470250,the,I,sd,u-12-4
sw3182B-ms98-a-0011,41.470250,42.171625,brushes,I,sd,u-12-4
sw3182B-ms98-a-0011,42.171625,42.451625,and,I,sd,u-12-4
sw3182B-ms98-a-0011,42.451625,42.541625,he,I,sd,u-12-4
sw3182B-ms98-a-0011,42.541625,42.771625,said,I,sd,u-12-4
sw3182B-ms98-a-0011,42.771625,42.811625,i,I,sd,u-12-4
sw3182B-ms98-a-0011,42.811625,42.981625,have,I,sd,u-12-4
sw3182B-ms98-a-0011,42.981625,43.261625,made,I,sd,u-12-4
sw3182B-ms98-a-0011,43.261625,44.071625,arrangements,I,sd,u-12-4
sw3182B-ms98-a-0011,44.071625,44.261625,for,I,sd,u-12-4
sw3182B-ms98-a-0011,44.261625,44.491625,your,I,sd,u-12-4
sw3182B-ms98-a-0011,44.491625,44.951625,lessons,I,sd,u-12-4
sw3182B-ms98-a-0013,46.770625,46.890625,and,B,sd,u-14-1
sw3182B-ms98-a-0013,46.890625,47.089625,i,I,sd,u-14-1
sw3182B-ms98-a-0013,47.169875,47.320625,said,I,sd,u-14-1
sw3182B-ms98-a-0013,47.320625,47.580625,i'll,I,sd,u-14-1
sw3182B-ms98-a-0013,47.580625,47.740625,do,I,sd,u-14-1
sw3182B-ms98-a-0013,47.740625,47.870625,it,I,sd,u-14-1
sw3182B-ms98-a-0013,47.870625,48.030625,for,I,sd,u-14-1
sw3182B-ms98-a-0013,48.030625,48.360625,three,I,sd,u-14-1
sw3182B-ms98-a-0013,48.360625,48.781875,months,I,sd,u-14-1
sw3182B-ms98-a-0013,48.960625,49.100625,and,B,sd,u-14-2
sw3182B-ms98-a-0013,49.100625,49.240625,if,I,sd,u-14-2
sw3182B-ms98-a-0013,49.240625,49.410625,i,I,sd,u-14-2
sw3182B-ms98-a-0013,49.410625,49.730625,don't,I,sd,u-14-2
sw3182B-ms98-a-0013,49.730625,50.050625,like,I,sd,u-14-2
sw3182B-ms98-a-0013,50.050625,50.270625,it,I,sd,u-14-2
sw3182B-ms98-a-0013,50.270625,50.650625,that's,I,sd,u-14-2
sw3182B-ms98-a-0013,50.650625,51.060625,it,I,sd,u-14-2
sw3182B-ms98-a-0014,51.679500,51.869500,well,B,sd,u-14-3
sw3182B-ms98-a-0014,51.869500,52.079625,i,I,sd,u-14-3
sw3182B-ms98-a-0014,52.079625,52.839500,painted,I,sd,u-14-3
sw3182B-ms98-a-0014,52.839500,54.269500,[laughter],I,sd,u-14-3
sw3182B-ms98-a-0014,54.269500,54.469500,an,I,sd,u-14-3
sw3182B-ms98-a-0014,54.469500,55.119500,awful,I,sd,u-14-3
sw3182B-ms98-a-0014,55.119500,55.369500,lot,I,sd,u-14-3
sw3182B-ms98-a-0014,55.369500,55.759500,until,I,sd,u-14-3
sw3182B-ms98-a-0014,55.759500,56.069500,his,I,sd,u-14-3
sw3182B-ms98-a-0014,56.069500,56.579500,death,I,sd,u-14-3
sw3182B-ms98-a-0014,56.579500,56.819500,which,I,sd,u-14-3
sw3182B-ms98-a-0014,56.819500,57.019500,was,I,sd,u-14-3
sw3182B-ms98-a-0014,57.019500,57.577625,several,I,sd,u-14-3
sw3182B-ms98-a-0014,57.577625,58.149875,years,I,sd,u-14-3
sw3182B-ms98-a-0015,58.841500,58.991500,and,B,sd,u-14-4
sw3182B-ms98-a-0015,58.991500,59.221500,it,I,sd,u-14-4
sw3182B-ms98-a-0015,59.221500,59.531500,has,I,sd,u-14-4
sw3182B-ms98-a-0015,59.531500,59.901500,just,I,sd,u-14-4
sw3182B-ms98-a-0015,59.901500,60.131500,been,I,sd,u-14-4
sw3182B-ms98-a-0015,60.131500,60.201500,the,I,sd,u-14-4
sw3182B-ms98-a-0015,60.201500,60.693875,most,I,sd,u-14-4
sw3182B-ms98-a-0015,61.017250,62.198000,relaxing,I,sd,u-14-4
sw3182B-ms98-a-0015,62.691875,64.062250,enjoyable,I,sd,u-14-4
sw3182B-ms98-a-0016,65.573000,65.983000,self,I,sd,u-14-4
sw3182B-ms98-a-0016,65.983000,66.953000,satisfying,I,sd,u-14-4
sw3182B-ms98-a-0016,66.953000,67.333000,thing,I,sd,u-14-4
sw3182B-ms98-a-0016,67.333000,67.523000,i've,I,sd,u-14-4
sw3182B-ms98-a-0016,67.523000,68.073125,had,I,sd,u-14-4
sw3182B-ms98-a-0016,68.593500,68.800500,i,B,%,u-14-5
sw3182B-ms98-a-0020,74.277875,74.517875,i,B,sd,u-16-1
sw3182B-ms98-a-0020,74.517875,74.787875,have,I,sd,u-16-1
sw3182B-ms98-a-0020,74.787875,75.507875,sold,I,sd,u-16-1
sw3182B-ms98-a-0020,75.507875,75.887875,quite,I,sd,u-16-1
sw3182B-ms98-a-0020,75.887875,75.927875,a,I,sd,u-16-1
sw3182B-ms98-a-0020,75.927875,76.437875,bit,I,sd,u-16-1
sw3182B-ms98-a-0020,76.437875,76.647875,i,B,sd,u-16-2
sw3182B-ms98-a-0020,76.647875,77.047875,give,I,sd,u-16-2
sw3182B-ms98-a-0020,77.257875,77.394375,a,I,sd,u-16-2
sw3182B-ms98-a-0020,77.394375,77.622000,lot,I,sd,u-16-2
sw3182B-ms98-a-0020,77.731250,77.927875,to,I,sd,u-16-2
sw3182B-ms98-a-0020,77.927875,78.127875,our,I,sd,u-16-2
sw3182B-ms98-a-0020,78.127875,78.485250,two,I,sd,u-16-2
sw3182B-ms98-a-0020,78.903250,79.547875,daughters,I,sd,u-16-2
sw3182B-ms98-a-0020,79.547875,79.737875,that,I,sd,u-16-2
sw3182B-ms98-a-0020,79.737875,79.857875,are,I,sd,u-16-2
sw3182B-ms98-a-0020,79.857875,80.327875,grown,I,sd,u-16-2
sw3182B-ms98-a-0020,80.327875,80.487875,and,I,sd,u-16-2
sw3182B-ms98-a-0020,80.487875,80.747875,have,I,sd,u-16-2
sw3182B-ms98-a-0020,80.747875,81.007875,their,I,sd,u-16-2
sw3182B-ms98-a-0020,81.007875,81.447875,home,I,sd,u-16-2
sw3182B-ms98-a-0020,82.347875,82.517875,and,B,sd,u-16-3
sw3182B-ms98-a-0020,82.517875,82.667875,then,I,sd,u-16-3
sw3182B-ms98-a-0020,82.667875,82.777875,i,I,sd,u-16-3
sw3182B-ms98-a-0020,82.777875,83.087875,just,I,sd,u-16-3
sw3182B-ms98-a-0020,83.087875,83.441500,have,I,sd,u-16-3
sw3182B-ms98-a-0020,83.697875,83.770375,the,I,sd,u-16-3
sw3182B-ms98-a-0020,83.770375,84.057875,rest,I,sd,u-16-3
sw3182B-ms98-a-0020,84.057875,84.117875,of,I,sd,u-16-3
sw3182B-ms98-a-0020,84.117875,84.297875,my,I,sd,u-16-3
sw3182B-ms98-a-0020,84.297875,84.857875,house,I,sd,u-16-3
sw3182B-ms98-a-0020,84.857875,85.117875,with,I,sd,u-16-3
sw3182B-ms98-a-0020,85.797875,86.027875,lot,I,sd,u-16-3
sw3182B-ms98-a-0020,86.027875,86.137875,of,I,sd,u-16-3
sw3182B-ms98-a-0020,86.137875,86.477875,hand,I,sd,u-16-3
sw3182B-ms98-a-0020,86.477875,87.017875,painting,I,sd,u-16-3
sw3182B-ms98-a-0020,87.017875,87.137875,in,I,sd,u-16-3
sw3182B-ms98-a-0020,87.137875,87.277875,it,I,sd,u-16-3
sw3182B-ms98-a-0020,87.537875,87.887875,um-hum,B,b,u-16-4
sw3182B-ms98-a-0022,91.373125,91.513125,i,B,sd,u-18-1
sw3182B-ms98-a-0022,91.513125,91.743125,have,I,sd,u-18-1
sw3182B-ms98-a-0022,91.743125,92.163125,just,I,sd,u-18-1
sw3182B-ms98-a-0022,92.163125,93.143125,retired,I,sd,u-18-1
sw3182B-ms98-a-0023,94.659875,95.060250,yes,B,aa,u-20-1
sw3182B-ms98-a-0025,96.740375,96.960375,no,B,nd,u-22-1
sw3182B-ms98-a-0025,96.960375,97.200375,it's,B,sd,u-22-2
sw3182B-ms98-a-0025,97.200375,97.450625,not,I,sd,u-22-2
sw3182B-ms98-a-0025,97.589875,97.790375,[laughter],O,,
sw3182B-ms98-a-0025,97.790375,98.154750,it's,B,sd,u-24-1
sw3182B-ms98-a-0025,98.154750,98.226250,a,I,sd,u-24-1
sw3182B-ms98-a-0025,98.226250,98.490375,great,I,sd,u-24-1
sw3182B-ms98-a-0025,98.490375,98.900375,hobby,I,sd,u-24-1
sw3182B-ms98-a-0025,98.900375,99.090375,but,B,ad,u-24-2
sw3182B-ms98-a-0025,99.090375,99.330375,don't,I,ad,u-24-2
sw3182B-ms98-a-0025,99.330375,100.069500,retire,I,ad,u-24-2
sw3182B-ms98-a-0025,100.069500,101.100375,[laughter],O,,
sw3182B-ms98-a-0025,101.100375,101.410375,oh,B,b,u-26-1
sw3182B-ms98-a-0025,101.410375,101.580375,it's,O,,
sw3182B-ms98-a-0027,107.821750,107.961750,oh,B,%,u-28-1
sw3182B-ms98-a-0027,107.961750,108.244125,have,I,%,u-28-1
sw3182B-ms98-a-0027,108.244125,108.341875,y[ou]-,I,%,u-28-1
sw3182B-ms98-a-0027,108.341875,108.745250,well,I,%,u-28-1
sw3182B-ms98-a-0029,121.350000,121.672250,wow,B,ba,u-30-1
sw3182B-ms98-a-0031,130.693875,130.994000,oh,B,b,u-32-1
sw3182B-ms98-a-0031,130.994000,131.179500,i,I,b,u-32-1
sw3182B-ms98-a-0031,131.179500,131.308750,s[ee]-,I,b,u-32-1
sw3182B-ms98-a-0033,139.110375,139.442500,oh,I,b,u-32-1
sw3182B-ms98-a-0033,139.442500,140.260375,um-hum,I,b,u-32-1
sw3182B-ms98-a-0035,146.606750,147.960125,[laughter],O,,
sw3182B-ms98-a-0035,147.960125,148.070125,[laughter-well],O,,
sw3182B-ms98-a-0035,148.070125,148.338250,if,O,,
sw3182B-ms98-a-0035,148.660125,148.870125,my,B,sd,u-34-1
sw3182B-ms98-a-0035,148.870125,149.740125,sister,I,sd,u-34-1
sw3182B-ms98-a-0035,150.007625,150.300125,is,I,sd,u-34-1
sw3182B-ms98-a-0035,150.300125,150.390125,the,I,sd,u-34-1
sw3182B-ms98-a-0035,150.390125,151.330125,seamstress,I,sd,u-34-1
sw3182B-ms98-a-0035,151.330125,151.500125,of,I,sd,u-34-1
sw3182B-ms98-a-0035,151.500125,151.560125,the,I,sd,u-34-1
sw3182B-ms98-a-0035,151.560125,151.920125,two,I,sd,u-34-1
sw3182B-ms98-a-0035,151.920125,152.210125,of,I,sd,u-34-1
sw3182B-ms98-a-0035,152.210125,152.580125,us,I,sd,u-34-1
sw3182B-ms98-a-0036,153.265750,153.433500,and,B,sd,u-34-2
sw3182B-ms98-a-0036,153.554750,153.695750,but,I,sd,u-34-2
sw3182B-ms98-a-0036,153.695750,153.845750,she,I,sd,u-34-2
sw3182B-ms98-a-0036,153.845750,154.095750,doesn't,I,sd,u-34-2
sw3182B-ms98-a-0036,154.095750,154.435750,china,I,sd,u-34-2
sw3182B-ms98-a-0036,154.435750,154.845750,paint,I,sd,u-34-2
sw3182B-ms98-a-0036,154.845750,155.135750,so,B,sd,u-34-3
sw3182B-ms98-a-0036,155.135750,155.425750,we,I,sd,u-34-3
sw3182B-ms98-a-0036,155.425750,155.765750,both,I,sd,u-34-3
sw3182B-ms98-a-0036,155.765750,156.075750,have,I,sd,u-34-3
sw3182B-ms98-a-0036,156.075750,156.255750,our,I,sd,u-34-3
sw3182B-ms98-a-0036,156.255750,157.215750,expertise,I,sd,u-34-3
sw3182B-ms98-a-0036,157.215750,157.715750,sided,O,,
sw3182B-ms98-a-0037,158.223625,158.417875,um,O,,
sw3182B-ms98-a-0037,158.417875,159.233625,[vocalized-noise],O,,
sw3182B-ms98-a-0037,159.233625,159.523750,what,B,qw,u-36-1
sw3182B-ms98-a-0037,159.523750,159.753625,part,I,qw,u-36-1
sw3182B-ms98-a-0037,159.753625,159.873625,of,I,qw,u-36-1
sw3182B-ms98-a-0037,159.873625,160.513625,Ohio,I,qw,u-36-1
sw3182B-ms98-a-0037,160.513625,160.973625,are,I,qw,u-36-1
sw3182B-ms98-a-0037,160.973625,161.243625,you,I,qw,u-36-1
sw3182B-ms98-a-0037,161.243625,161.534625,in,I,qw,u-36-1
sw3182B-ms98-a-0039,170.538250,170.828250,yep,O,,
sw3182B-ms98-a-0041,174.176625,174.466625,yes,O,,
sw3182B-ms98-a-0043,182.692625,183.767500,[vocalized-noise],O,,
sw3182B-ms98-a-0045,196.656375,196.958375,well,O,,
sw3182B-ms98-a-0046,198.984250,199.174250,if,B,sd,u-40-1
sw3182B-ms98-a-0046,199.174250,199.374250,you,I,sd,u-40-1
sw3182B-ms98-a-0046,199.374250,199.664250,ever,I,sd,u-40-1
sw3182B-ms98-a-0046,199.664250,200.184250,start,I,sd,u-40-1
sw3182B-ms98-a-0046,200.184250,200.344250,be,I,sd,u-40-1
sw3182B-ms98-a-0046,200.344250,200.754250,sure,I,sd,u-40-1
sw3182B-ms98-a-0046,200.754250,200.934250,and,I,sd,u-40-1
sw3182B-ms98-a-0046,200.934250,201.354250,start,I,sd,u-40-1
sw3182B-ms98-a-0046,201.354250,201.614250,with,I,sd,u-40-1
sw3182B-ms98-a-0046,201.614250,201.694250,a,I,sd,u-40-1
sw3182B-ms98-a-0046,201.694250,202.593375,large,I,sd,u-40-1
sw3182B-ms98-a-0046,202.729000,203.214250,piece,I,sd,u-40-1
sw3182B-ms98-a-0046,203.214250,203.492125,that,I,sd,u-40-1
sw3182B-ms98-a-0046,203.492125,203.664250,you,I,sd,u-40-1
sw3182B-ms98-a-0046,203.664250,203.926000,can,I,sd,u-40-1
sw3182B-ms98-a-0046,204.622750,204.747000,i,I,sd,u-40-1
sw3182B-ms98-a-0046,204.747000,205.047250,mean,I,sd,u-40-1
sw3182B-ms98-a-0046,205.047250,205.122625,a,I,sd,u-40-1
sw3182B-ms98-a-0046,205.122625,205.744250,large,I,sd,u-40-1
sw3182B-ms98-a-0046,205.924250,206.587125,flat,I,sd,u-40-1
sw3182B-ms98-a-0046,206.768000,207.613625,plate,I,sd,u-40-1
sw3182B-ms98-a-0046,207.613625,208.032000,hm,B,sd,u-40-2
sw3182B-ms98-a-0047,208.545000,208.755000,that,I,sd,u-40-2
sw3182B-ms98-a-0047,208.755000,208.895000,way,I,sd,u-40-2
sw3182B-ms98-a-0047,208.895000,209.185000,you,I,sd,u-40-2
sw3182B-ms98-a-0047,209.185000,209.585000,can,I,sd,u-40-2
sw3182B-ms98-a-0047,209.585000,209.895000,get,I,sd,u-40-2
sw3182B-ms98-a-0047,209.895000,210.025250,the,I,sd,u-40-2
sw3182B-ms98-a-0047,210.025250,210.707000,feel,I,sd,u-40-2
sw3182B-ms98-a-0047,210.707000,211.185000,of,I,sd,u-40-2
sw3182B-ms98-a-0047,211.905000,212.095000,you're,B,sd,u-40-3
sw3182B-ms98-a-0047,212.095000,212.485000,not,I,sd,u-40-3
sw3182B-ms98-a-0047,212.485000,213.325000,cramped,I,sd,u-40-3
sw3182B-ms98-a-0047,213.325000,213.515000,on,I,sd,u-40-3
sw3182B-ms98-a-0047,213.515000,213.755000,these,I,sd,u-40-3
sw3182B-ms98-a-0047,213.755000,214.655000,smaller,I,sd,u-40-3
sw3182B-ms98-a-0047,214.655000,215.545000,objects,I,sd,u-40-3
sw3182B-ms98-a-0049,217.685125,218.035125,that's,B,ba,u-42-1
sw3182B-ms98-a-0049,218.035125,218.465125,right,I,ba,u-42-1
sw3182B-ms98-a-0051,222.339125,222.569125,in,B,sd,u-44-1
sw3182B-ms98-a-0051,222.569125,223.169125,Abilene,I,sd,u-44-1
sw3182B-ms98-a-0051,223.169125,223.960875,Texas,I,sd,u-44-1
sw3182B-ms98-a-0053,229.278750,229.535875,uh,O,,
sw3182B-ms98-a-0053,229.535875,229.868750,she,B,sd,u-46-1
sw3182B-ms98-a-0053,229.868750,230.308750,just,I,sd,u-46-1
sw3182B-ms98-a-0053,230.308750,230.608750,taught,I,sd,u-46-1
sw3182B-ms98-a-0053,230.608750,231.118750,china,I,sd,u-46-1
sw3182B-ms98-a-0053,231.118750,231.698750,painting,I,sd,u-46-1
sw3182B-ms98-a-0053,232.100125,232.834625,um-hum,B,b,u-46-2
sw3182B-ms98-a-0053,232.834625,233.043875,and,O,,
sw3182B-ms98-a-0054,233.697500,233.877500,and,B,%,u-46-3
sw3182B-ms98-a-0054,233.877500,234.047500,when,O,,
sw3182B-ms98-a-0054,234.047500,234.207500,then,B,sd,u-48-1
sw3182B-ms98-a-0054,234.207500,234.357500,we,I,sd,u-48-1
sw3182B-ms98-a-0054,234.357500,234.617500,had,I,sd,u-48-1
sw3182B-ms98-a-0054,234.617500,234.777500,so,I,sd,u-48-1
sw3182B-ms98-a-0054,234.777500,235.127500,much,I,sd,u-48-1
sw3182B-ms98-a-0054,235.127500,235.577500,fun,I,sd,u-48-1
sw3182B-ms98-a-0054,235.577500,235.827500,there,I,sd,u-48-1
sw3182B-ms98-a-0054,235.827500,235.917500,i,B,sd,u-48-2
sw3182B-ms98-a-0054,235.917500,236.107500,had,I,sd,u-48-2
sw3182B-ms98-a-0054,236.107500,236.147500,a,I,sd,u-48-2
sw3182B-ms98-a-0054,236.147500,236.637500,friend,I,sd,u-48-2
sw3182B-ms98-a-0054,236.637500,236.897500,from,I,sd,u-48-2
sw3182B-ms98-a-0054,236.897500,237.567500,Albany,I,sd,u-48-2
sw3182B-ms98-a-0054,237.567500,237.877500,which,I,sd,u-48-2
sw3182B-ms98-a-0054,237.877500,238.047500,is,I,sd,u-48-2
sw3182B-ms98-a-0054,238.047500,238.447500,about,I,sd,u-48-2
sw3182B-ms98-a-0054,238.447500,238.727500,thirty,I,sd,u-48-2
sw3182B-ms98-a-0054,238.727500,239.057500,six,I,sd,u-48-2
sw3182B-ms98-a-0054,239.057500,239.547500,miles,I,sd,u-48-2
sw3182B-ms98-a-0054,239.547500,239.967500,away,I,sd,u-48-2
sw3182B-ms98-a-0055,240.744125,241.204125,and,B,sd,u-48-3
sw3182B-ms98-a-0055,241.204125,241.444125,we,I,sd,u-48-3
sw3182B-ms98-a-0055,241.444125,241.694125,would,I,sd,u-48-3
sw3182B-ms98-a-0055,241.694125,242.144125,meet,I,sd,u-48-3
sw3182B-ms98-a-0055,242.144125,242.524125,every,I,sd,u-48-3
sw3182B-ms98-a-0055,242.524125,243.084125,Thursday,I,sd,u-48-3
sw3182B-ms98-a-0055,243.084125,243.614125,morning,I,sd,u-48-3
sw3182B-ms98-a-0055,243.614125,243.884125,at,I,sd,u-48-3
sw3182B-ms98-a-0055,243.884125,244.164125,our,I,sd,u-48-3
sw3182B-ms98-a-0055,244.164125,245.266500,instructor's,I,sd,u-48-3
sw3182B-ms98-a-0055,245.604125,245.954125,home,I,sd,u-48-3
sw3182B-ms98-a-0055,245.954125,246.334125,because,I,sd,u-48-3
sw3182B-ms98-a-0055,246.334125,246.554125,she,I,sd,u-48-3
sw3182B-ms98-a-0055,246.554125,246.864125,did,I,sd,u-48-3
sw3182B-ms98-a-0055,246.864125,247.044125,our,I,sd,u-48-3
sw3182B-ms98-a-0055,247.044125,247.744125,firing,I,sd,u-48-3
sw3182B-ms98-a-0055,247.744125,248.174125,for,I,sd,u-48-3
sw3182B-ms98-a-0055,248.174125,248.359250,us,I,sd,u-48-3
sw3182B-ms98-a-0056,249.160125,249.490125,and,B,sd,u-48-4
sw3182B-ms98-a-0056,249.490125,249.740125,she,I,sd,u-48-4
sw3182B-ms98-a-0056,249.740125,249.980125,would,I,sd,u-48-4
sw3182B-ms98-a-0056,249.980125,250.491750,help,I,sd,u-48-4
sw3182B-ms98-a-0056,250.491750,251.067125,us,I,sd,u-48-4
sw3182B-ms98-a-0056,251.067125,251.480125,and,B,sd,u-48-5
sw3182B-ms98-a-0056,251.480125,251.650125,we,I,sd,u-48-5
sw3182B-ms98-a-0056,251.650125,252.020125,bought,I,sd,u-48-5
sw3182B-ms98-a-0056,252.020125,252.610125,lots,I,sd,u-48-5
sw3182B-ms98-a-0056,252.610125,252.770125,of,I,sd,u-48-5
sw3182B-ms98-a-0056,252.770125,253.400125,equipment,I,sd,u-48-5
sw3182B-ms98-a-0056,253.400125,253.700125,from,I,sd,u-48-5
sw3182B-ms98-a-0056,253.700125,254.080125,her,I,sd,u-48-5
sw3182B-ms98-a-0056,254.420125,255.604125,supplies,I,sd,u-48-5
sw3182B-ms98-a-0056,256.048125,256.290375,and,B,sd,u-48-6
sw3182B-ms98-a-0056,256.290375,256.456125,it,I,sd,u-48-6
sw3182B-ms98-a-0056,256.456125,256.720125,was,I,sd,u-48-6
sw3182B-ms98-a-0056,256.720125,257.120125,just,I,sd,u-48-6
sw3182B-ms98-a-0056,257.120125,257.410125,such,I,sd,u-48-6
sw3182B-ms98-a-0056,257.410125,257.460125,a,I,sd,u-48-6
sw3182B-ms98-a-0056,257.460125,258.350125,delightful,I,sd,u-48-6
sw3182B-ms98-a-0056,258.350125,259.025875,time,I,sd,u-48-6
sw3182B-ms98-a-0057,259.564625,259.752750,and,B,%,u-48-7
sw3182B-ms98-a-0057,259.752750,259.952750,then,I,%,u-48-7
sw3182B-ms98-a-0057,259.952750,260.477375,after,I,%,u-48-7
sw3182B-ms98-a-0057,260.477375,261.027375,i,I,%,u-48-7
sw3182B-ms98-a-0057,261.027375,261.260250,beg,B,br,u-50-1
sw3182B-ms98-a-0057,261.260250,261.632750,pardon,I,br,u-50-1
sw3182B-ms98-a-0059,264.756500,265.043500,i,B,sd,u-52-1
sw3182B-ms98-a-0059,265.302250,266.436500,have,I,sd,u-52-1
sw3182B-ms98-a-0059,266.436500,266.946500,been,I,sd,u-52-1
sw3182B-ms98-a-0059,266.946500,267.076375,a,I,sd,u-52-1
sw3182B-ms98-a-0059,267.076375,267.446500,little,I,sd,u-52-1
sw3182B-ms98-a-0059,267.446500,267.686500,bit,I,sd,u-52-1
sw3182B-ms98-a-0059,267.686500,268.676500,negligent,I,sd,u-52-1
sw3182B-ms98-a-0059,268.676500,269.096500,about,I,sd,u-52-1
