sw2488B-ms98-a-0003,7.890625,8.356000,uh-huh,B,b,u-2-1
sw2488B-ms98-a-0018,48.635750,48.905750,night,I,sd,u-18-3
sw2488B-ms98-a-0018,48.905750,49.005750,they,I,sd,u-18-3
sw2488B-ms98-a-0018,49.005750,49.125750,were,I,sd,u-18-3
sw2488B-ms98-a-0018,49.125750,49.515750,talking,I,sd,u-18-3
sw2488B-ms98-a-0018,49.515750,49.885750,about,I,sd,u-18-3
sw2488B-ms98-a-0019,50.036375,50.264500,uh,I,sd,u-18-3
sw2488B-ms98-a-0019,50.451625,50.594375,oh,I,sd,u-18-3
sw2488B-ms98-a-0019,50.594375,50.744375,i,I,sd,u-18-3
sw2488B-ms98-a-0019,50.744375,50.874375,know,I,sd,u-18-3
sw2488B-ms98-a-0019,50.874375,50.984375,what,I,sd,u-18-3
sw2488B-ms98-a-0019,50.984375,51.074375,it,I,sd,u-18-3
sw2488B-ms98-a-0019,51.074375,51.374375,was,I,sd,u-18-3
sw2488B-ms98-a-0019,51.374375,51.464375,it,B,sd,u-18-4
sw2488B-ms98-a-0019,51.464375,51.614375,was,I,sd,u-18-4
sw2488B-ms98-a-0019,51.614375,51.734375,in,I,sd,u-18-4
sw2488B-ms98-a-0019,51.734375,52.034375,our,I,sd,u-18-4
sw2488B-ms98-a-0019,52.034375,52.114375,in,I,sd,u-18-4
sw2488B-ms98-a-0019,52.114375,52.264375,our,I,sd,u-18-4
sw2488B-ms98-a-0019,52.264375,52.434375,little,I,sd,u-18-4
sw2488B-ms98-a-0019,52.434375,52.734375,local,I,sd,u-18-4
sw2488B-ms98-a-0019,52.734375,53.124375,paper,I,sd,u-18-4
sw2488B-ms98-a-0019,53.124375,53.244375,our,I,sd,u-18-4
sw2488B-ms98-a-0019,53.244375,53.414375,little,I,sd,u-18-4
sw2488B-ms98-a-0019,53.414375,53.794375,Lewisville,I,sd,u-18-4
sw2488B-ms98-a-0019,53.794375,54.124375,paper,I,sd,u-18-4
sw2488B-ms98-a-0019,54.124375,54.254375,that,I,sd,u-18-4
sw2488B-ms98-a-0019,54.254375,54.494375,comes,I,sd,u-18-4
sw2488B-ms98-a-0019,54.494375,54.654375,out,I,sd,u-18-4
sw2488B-ms98-a-0019,54.654375,54.994375,twice,I,sd,u-18-4
sw2488B-ms98-a-0019,54.994375,55.064375,a,I,sd,u-18-4
sw2488B-ms98-a-0019,55.064375,55.344375,week,I,sd,u-18-4
sw2488B-ms98-a-0019,55.344375,55.424375,on,I,sd,u-18-4
sw2488B-ms98-a-0019,55.424375,55.484375,the,I,sd,u-18-4
sw2488B-ms98-a-0019,55.484375,55.794375,front,I,sd,u-18-4
sw2488B-ms98-a-0019,55.794375,56.164375,page,I,sd,u-18-4
sw2488B-ms98-a-0019,56.164375,56.364375,every,I,sd,u-18-4
sw2488B-ms98-a-0019,56.364375,56.774375,week,I,sd,u-18-4
sw2488B-ms98-a-0020,57.200000,57.490000,uh,I,sd,u-18-4
sw2488B-ms98-a-0020,57.490000,57.800000,there's,B,sd,u-18-5
sw2488B-ms98-a-0020,57.800000,57.860000,a,I,sd,u-18-5
sw2488B-ms98-a-0020,57.860000,58.070000,little,I,sd,u-18-5
sw2488B-ms98-a-0020,58.070000,58.330000,thing,I,sd,u-18-5
sw2488B-ms98-a-0020,58.330000,58.430000,at,I,sd,u-18-5
sw2488B-ms98-a-0020,58.430000,58.490000,the,I,sd,u-18-5
sw2488B-ms98-a-0020,58.490000,58.940000,bottom,I,sd,u-18-5
sw2488B-ms98-a-0020,58.940000,59.120000,tha[t]-,O,,
sw2488B-ms98-a-0020,59.120000,59.280000,it's,B,sd(^q),u-18-6
sw2488B-ms98-a-0020,59.280000,59.420000,like,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,59.420000,59.490000,a,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,59.490000,59.860000,call,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,59.860000,60.030000,in,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,60.030000,60.718500,survey,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,60.718500,60.928250,that,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,60.928250,61.246125,says,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,61.551250,61.660000,you,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,61.660000,61.790000,know,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,61.790000,61.950000,do,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,61.950000,62.090000,you,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,62.090000,62.360000,think,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,62.360000,62.610000,so,I,sd(^q),u-18-6
sw2488B-ms98-a-0020,62.610000,62.730000,and,B,sd,u-18-7
sw2488B-ms98-a-0020,62.730000,63.060000,so,I,sd,u-18-7
sw2488B-ms98-a-0020,63.060000,63.150000,and,I,sd,u-18-7
sw2488B-ms98-a-0020,63.150000,63.240000,then,I,sd,u-18-7
sw2488B-ms98-a-0020,63.240000,63.320000,you,I,sd,u-18-7
sw2488B-ms98-a-0020,63.320000,63.570000,call,I,sd,u-18-7
sw2488B-ms98-a-0020,63.570000,63.750000,this,I,sd,u-18-7
sw2488B-ms98-a-0020,63.750000,64.070000,number,I,sd,u-18-7
sw2488B-ms98-a-0020,64.070000,64.160000,and,B,sd,u-18-8
sw2488B-ms98-a-0020,64.160000,64.230000,you,I,sd,u-18-8
sw2488B-ms98-a-0020,64.230000,64.480000,press,I,sd,u-18-8
sw2488B-ms98-a-0020,64.480000,64.660000,like,I,sd,u-18-8
sw2488B-ms98-a-0020,64.660000,64.870000,one,I,sd,u-18-8
sw2488B-ms98-a-0020,64.870000,65.000000,for,I,sd,u-18-8
sw2488B-ms98-a-0020,65.000000,65.300000,yes,I,sd,u-18-8
sw2488B-ms98-a-0020,65.300000,65.410000,and,I,sd,u-18-8
sw2488B-ms98-a-0020,65.410000,65.590000,two,I,sd,u-18-8
sw2488B-ms98-a-0020,65.590000,65.740000,for,I,sd,u-18-8
sw2488B-ms98-a-0020,65.740000,66.090000,no,I,sd,u-18-8
sw2488B-ms98-a-0021,66.446875,66.636875,and,B,sd(^q),u-20-1
sw2488B-ms98-a-0021,66.636875,66.796875,one,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,66.796875,66.856875,of,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,66.856875,66.986875,the,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,66.986875,67.346875,things,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,67.346875,67.476875,the,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,67.476875,67.936875,questions,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,67.936875,68.026875,the,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,68.026875,68.146875,other,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,68.146875,68.616875,day,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,68.616875,68.686875,uh,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,68.686875,68.896875,this,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,68.896875,69.146875,last,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,69.146875,69.426875,paper,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,69.426875,69.526875,and,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,69.526875,69.566875,i,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,69.566875,69.806875,haven't,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,69.806875,69.946875,seen,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,69.946875,70.016875,the,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,70.016875,70.456875,results,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,70.456875,70.586875,of,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,70.586875,70.676875,it,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,70.676875,70.776875,i'm,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,70.776875,71.136875,anxious,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,71.136875,71.436875,to,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,71.436875,71.826875,was,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,71.826875,71.966875,do,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,71.966875,72.236875,you,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,72.236875,72.556875,think,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,72.556875,73.156875,that,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,73.266875,73.646875,um,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,73.646875,74.146875,capital,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,74.146875,74.896875,punishment,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,74.896875,75.126875,ought,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,75.126875,75.336875,to,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,75.336875,75.656875,apply,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,75.656875,75.826875,to,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,75.826875,76.076875,drug,I,sd(^q),u-20-1
sw2488B-ms98-a-0021,76.076875,76.670250,dealers,I,sd(^q),u-20-1
sw2488B-ms98-a-0022,77.246250,77.446250,which,B,+,u-22-1
sw2488B-ms98-a-0022,77.446250,77.546250,i,I,+,u-22-1
sw2488B-ms98-a-0022,77.546250,77.786250,thought,I,+,u-22-1
sw2488B-ms98-a-0022,77.786250,77.926250,was,I,+,u-22-1
sw2488B-ms98-a-0022,77.926250,78.046250,a,I,+,u-22-1
sw2488B-ms98-a-0022,78.046250,78.466250,real,I,+,u-22-1
sw2488B-ms98-a-0022,78.466250,79.126250,interesting,I,+,u-22-1
sw2488B-ms98-a-0022,79.126250,79.596250,question,I,+,u-22-1
sw2488B-ms98-a-0022,79.596250,80.412625,[laughter],O,,
sw2488B-ms98-a-0024,82.757125,83.067125,no,B,nn,u-24-1
sw2488B-ms98-a-0024,83.067125,83.147125,i,B,sd^e,u-24-2
sw2488B-ms98-a-0024,83.147125,83.567125,didn't,I,sd^e,u-24-2
sw2488B-ms98-a-0024,83.567125,83.957125,huh-uh,O,,
sw2488B-ms98-a-0026,90.568500,90.988500,uh-huh,B,b,u-26-1
sw2488B-ms98-a-0027,92.558750,93.040750,uh-huh,B,b,u-28-1
sw2488B-ms98-a-0029,101.222125,101.587500,uh-huh,B,b,u-30-1
sw2488B-ms98-a-0031,108.585750,108.705750,you,B,sv,u-32-1
sw2488B-ms98-a-0031,108.705750,108.815750,know,I,sv,u-32-1
sw2488B-ms98-a-0031,108.815750,108.925750,i,I,sv,u-32-1
sw2488B-ms98-a-0031,108.925750,109.105750,think,I,sv,u-32-1
sw2488B-ms98-a-0031,109.105750,109.315750,that's,I,sv,u-32-1
sw2488B-ms98-a-0031,109.315750,109.435750,what,I,sv,u-32-1
sw2488B-ms98-a-0031,109.435750,109.565750,it's,I,sv,u-32-1
sw2488B-ms98-a-0031,109.565750,109.685750,going,I,sv,u-32-1
sw2488B-ms98-a-0031,109.685750,109.745750,to,I,sv,u-32-1
sw2488B-ms98-a-0031,109.745750,110.075750,take,I,sv,u-32-1
sw2488B-ms98-a-0031,110.075750,110.275750,though,I,sv,u-32-1
sw2488B-ms98-a-0032,110.880625,110.990625,i,B,sv,u-34-1
sw2488B-ms98-a-0032,110.990625,111.240625,really,I,sv,u-34-1
sw2488B-ms98-a-0032,111.240625,111.621375,do,I,sv,u-34-1
sw2488B-ms98-a-0032,111.775750,111.987250,i,O,,
sw2488B-ms98-a-0032,112.141750,112.440625,yeah,B,%,u-34-2
sw2488B-ms98-a-0032,112.440625,112.610625,it's,B,sv,u-34-3
sw2488B-ms98-a-0032,112.610625,112.730625,going,I,sv,u-34-3
sw2488B-ms98-a-0032,112.730625,112.810625,to,I,sv,u-34-3
sw2488B-ms98-a-0032,112.810625,113.250625,take,I,sv,u-34-3
sw2488B-ms98-a-0032,113.250625,113.500500,uh,I,sv,u-34-3
sw2488B-ms98-a-0032,113.873375,114.020625,you,I,sv,u-34-3
sw2488B-ms98-a-0032,114.020625,114.110625,know,I,sv,u-34-3
sw2488B-ms98-a-0032,114.110625,114.220625,the,B,sv,u-34-4
sw2488B-ms98-a-0032,114.220625,114.370625,the,I,sv,u-34-4
sw2488B-ms98-a-0032,114.370625,114.760625,police,I,sv,u-34-4
sw2488B-ms98-a-0032,114.760625,114.890625,i-,I,sv,u-34-4
sw2488B-ms98-a-0032,114.890625,115.030625,i,I,sv,u-34-4
sw2488B-ms98-a-0032,115.030625,115.260625,think,I,sv,u-34-4
sw2488B-ms98-a-0032,115.260625,115.290625,i,I,sv,u-34-4
sw2488B-ms98-a-0032,115.290625,115.440625,don't,I,sv,u-34-4
sw2488B-ms98-a-0032,115.440625,115.590625,think,I,sv,u-34-4
sw2488B-ms98-a-0032,115.590625,115.740625,can,I,sv,u-34-4
sw2488B-ms98-a-0032,115.740625,115.960625,do,I,sv,u-34-4
sw2488B-ms98-a-0032,115.960625,116.310625,it,I,sv,u-34-4
sw2488B-ms98-a-0032,116.310625,116.340625,uh,I,sv,u-34-4
sw2488B-ms98-a-0032,116.340625,116.580625,can,I,sv,u-34-4
sw2488B-ms98-a-0032,116.580625,116.730625,do,I,sv,u-34-4
sw2488B-ms98-a-0032,116.730625,116.810625,it,I,sv,u-34-4
sw2488B-ms98-a-0032,116.810625,117.297875,alone,I,sv,u-34-4
sw2488B-ms98-a-0032,117.561500,117.760625,you,I,sv,u-34-4
sw2488B-ms98-a-0032,117.760625,118.199875,know,I,sv,u-34-4
sw2488B-ms98-a-0033,119.180250,119.380250,it's,B,sv,u-36-1
sw2488B-ms98-a-0033,119.380250,119.510250,going,I,sv,u-36-1
sw2488B-ms98-a-0033,119.510250,119.570250,to,I,sv,u-36-1
sw2488B-ms98-a-0033,119.570250,119.960250,take,I,sv,u-36-1
sw2488B-ms98-a-0033,119.960250,120.150250,uh,I,sv,u-36-1
sw2488B-ms98-a-0033,120.150250,120.320250,it's,I,sv,u-36-1
sw2488B-ms98-a-0033,120.320250,120.450250,going,I,sv,u-36-1
sw2488B-ms98-a-0033,120.450250,120.510250,to,I,sv,u-36-1
sw2488B-ms98-a-0033,120.510250,120.640250,take,I,sv,u-36-1
sw2488B-ms98-a-0033,120.640250,120.850250,all,I,sv,u-36-1
sw2488B-ms98-a-0033,120.850250,120.950250,of,I,sv,u-36-1
sw2488B-ms98-a-0033,120.950250,121.110250,us,I,sv,u-36-1
sw2488B-ms98-a-0033,121.110250,121.360250,getting,I,sv,u-36-1
sw2488B-ms98-a-0033,121.360250,121.800250,together,I,sv,u-36-1
sw2488B-ms98-a-0033,121.800250,121.930250,i'm,B,%,u-36-2
sw2488B-ms98-a-0033,121.990250,122.220250,sorry,I,%,u-36-2
sw2488B-ms98-a-0033,122.220250,122.300250,i'm,I,%,u-36-2
sw2488B-ms98-a-0033,122.300250,122.550250,trying,I,%,u-36-2
sw2488B-ms98-a-0033,122.550250,122.620250,to,I,%,u-36-2
sw2488B-ms98-a-0033,122.620250,122.740250,my,B,sd,u-36-3
sw2488B-ms98-a-0033,122.740250,123.110250,kid,I,sd,u-36-3
sw2488B-ms98-a-0033,123.110250,123.220250,is,I,sd,u-36-3
sw2488B-ms98-a-0033,123.220250,123.540250,asking,I,sd,u-36-3
sw2488B-ms98-a-0033,123.540250,123.670250,for,I,sd,u-36-3
sw2488B-ms98-a-0033,123.670250,123.710250,a,I,sd,u-36-3
sw2488B-ms98-a-0033,123.710250,123.920250,kiss,I,sd,u-36-3
sw2488B-ms98-a-0033,123.920250,124.040250,and,I,sd,u-36-3
sw2488B-ms98-a-0033,124.040250,124.090250,a,I,sd,u-36-3
sw2488B-ms98-a-0033,124.090250,124.380250,hug,I,sd,u-36-3
sw2488B-ms98-a-0033,124.380250,124.440250,so,I,sd,u-36-3
sw2488B-ms98-a-0033,124.440250,124.500250,he,I,sd,u-36-3
sw2488B-ms98-a-0033,124.500250,124.600250,can,I,sd,u-36-3
sw2488B-ms98-a-0033,124.600250,124.660250,go,I,sd,u-36-3
sw2488B-ms98-a-0033,124.660250,124.730250,to,I,sd,u-36-3
sw2488B-ms98-a-0033,124.730250,124.970250,bed,I,sd,u-36-3
sw2488B-ms98-a-0033,124.970250,126.130250,[laughter],O,,
sw2488B-ms98-a-0033,126.130250,126.370250,it's,B,sv(^q),u-38-1
sw2488B-ms98-a-0033,126.370250,126.530250,going,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,126.530250,126.590250,to,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,126.590250,126.750250,take,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,126.750250,126.920250,all,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,126.920250,127.200250,of,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,127.200250,127.460250,us,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,127.460250,127.550250,you,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,127.550250,127.690250,know,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,127.690250,127.980250,getting,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,127.980250,128.420250,together,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,128.420250,128.530250,and,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,128.530250,128.730250,just,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,128.730250,129.090250,saying,I,sv(^q),u-38-1
sw2488B-ms98-a-0033,129.090250,129.260250,we,B,+,u-40-1
sw2488B-ms98-a-0033,129.260250,129.400250,are,I,+,u-40-1
sw2488B-ms98-a-0033,129.400250,129.940250,not,I,+,u-40-1
sw2488B-ms98-a-0033,129.940250,130.260250,going,I,+,u-40-1
sw2488B-ms98-a-0033,130.260250,130.400250,to,I,+,u-40-1
sw2488B-ms98-a-0033,130.400250,130.700250,take,I,+,u-40-1
sw2488B-ms98-a-0033,130.700250,130.900250,it,I,+,u-40-1
sw2488B-ms98-a-0033,130.900250,131.150250,any,I,+,u-40-1
sw2488B-ms98-a-0033,131.150250,131.642125,more,I,+,u-40-1
sw2488B-ms98-a-0034,132.160750,132.450750,that's,B,aa,u-42-1
sw2488B-ms98-a-0034,132.450750,132.830750,right,I,aa,u-42-1
sw2488B-ms98-a-0034,132.930750,133.190750,that's,B,aa^r,u-42-2
sw2488B-ms98-a-0034,133.190750,133.450750,right,I,aa^r,u-42-2
sw2488B-ms98-a-0036,136.279625,136.749625,uh-huh,B,b,u-44-1
sw2488B-ms98-a-0038,139.289375,139.577000,uh,B,b,u-46-1
sw2488B-ms98-a-0040,142.426125,142.666125,that's,B,aa,u-48-1
sw2488B-ms98-a-0040,142.666125,143.066125,right,I,aa,u-48-1
sw2488B-ms98-a-0040,143.196125,143.416125,that's,B,aa^r,u-48-2
sw2488B-ms98-a-0040,143.416125,143.876125,right,I,aa^r,u-48-2
sw2488B-ms98-a-0040,143.876125,144.431125,uh,I,aa^r,u-48-2
sw2488B-ms98-a-0042,147.106625,147.486625,my,B,ba,u-50-1
sw2488B-ms98-a-0042,147.666625,148.606750,gosh,I,ba,u-50-1
sw2488B-ms98-a-0042,149.226000,149.636625,the,B,sv,u-50-2
sw2488B-ms98-a-0042,149.636625,149.866625,only,I,sv,u-50-2
sw2488B-ms98-a-0042,149.866625,150.126625,thing,I,sv,u-50-2
sw2488B-ms98-a-0042,150.126625,150.376625,about,I,sv,u-50-2
sw2488B-ms98-a-0042,150.376625,150.456625,the,I,sv,u-50-2
sw2488B-ms98-a-0042,150.456625,150.766625,death,I,sv,u-50-2
sw2488B-ms98-a-0042,150.766625,151.306625,penalty,I,sv,u-50-2
sw2488B-ms98-a-0042,151.306625,151.436625,and,I,sv,u-50-2
sw2488B-ms98-a-0042,151.436625,151.606625,an[d]-,I,sv,u-50-2
sw2488B-ms98-a-0042,151.606625,151.806625,i,I,sv,u-50-2
sw2488B-ms98-a-0042,151.806625,152.276625,know,I,sv,u-50-2
sw2488B-ms98-a-0042,152.276625,152.536625,that,I,sv,u-50-2
sw2488B-ms98-a-0042,152.936625,153.116625,that,I,sv,u-50-2
sw2488B-ms98-a-0042,153.116625,153.366625,they,I,sv,u-50-2
sw2488B-ms98-a-0042,153.366625,153.576625,try,I,sv,u-50-2
sw2488B-ms98-a-0042,153.576625,153.656625,to,I,sv,u-50-2
sw2488B-ms98-a-0042,153.656625,153.766625,be,I,sv,u-50-2
sw2488B-ms98-a-0042,153.766625,154.236625,careful,I,sv,u-50-2
sw2488B-ms98-a-0042,154.236625,154.326625,and,B,sv,u-50-3
sw2488B-ms98-a-0042,154.326625,154.406625,they,I,sv,u-50-3
sw2488B-ms98-a-0042,154.406625,154.666625,try,I,sv,u-50-3
sw2488B-ms98-a-0042,154.666625,154.766625,to,I,sv,u-50-3
sw2488B-ms98-a-0042,154.766625,154.896625,be,I,sv,u-50-3
sw2488B-ms98-a-0042,154.896625,155.276625,sure,I,sv,u-50-3
sw2488B-ms98-a-0042,155.276625,155.446625,but,B,sv,u-50-4
sw2488B-ms98-a-0042,155.446625,155.616625,these,I,sv,u-50-4
sw2488B-ms98-a-0042,155.616625,156.216625,people,I,sv,u-50-4
sw2488B-ms98-a-0042,156.216625,156.366625,are,I,sv,u-50-4
sw2488B-ms98-a-0042,156.366625,156.676625,on,I,sv,u-50-4
sw2488B-ms98-a-0042,156.676625,157.036625,death,I,sv,u-50-4
sw2488B-ms98-a-0042,157.036625,157.336625,row,I,sv,u-50-4
sw2488B-ms98-a-0042,157.336625,157.486625,for,I,sv,u-50-4
sw2488B-ms98-a-0042,157.486625,157.776625,like,I,sv,u-50-4
sw2488B-ms98-a-0042,157.776625,158.236625,twenty,I,sv,u-50-4
sw2488B-ms98-a-0042,158.236625,158.936625,years,I,sv,u-50-4
sw2488B-ms98-a-0042,158.936625,159.036625,you,I,sv,u-50-4
sw2488B-ms98-a-0042,159.036625,159.434000,know,I,sv,u-50-4
sw2488B-ms98-a-0042,159.434000,159.627375,an[d]-,O,,
sw2488B-ms98-a-0042,160.241375,160.388000,you,B,%,u-52-1
sw2488B-ms98-a-0042,160.388000,160.592750,know,I,%,u-52-1
sw2488B-ms98-a-0042,160.592750,160.859250,if,B,%,u-52-2
sw2488B-ms98-a-0042,160.859250,161.092000,if,I,%,u-52-2
sw2488B-ms98-a-0043,161.599000,161.749000,you,I,%,u-52-2
sw2488B-ms98-a-0043,161.749000,161.849000,know,I,%,u-52-2
sw2488B-ms98-a-0043,161.849000,162.009000,i-,O,,
sw2488B-ms98-a-0043,162.009000,162.199000,i,B,sv,u-52-3
sw2488B-ms98-a-0043,162.199000,162.519000,think,I,sv,u-52-3
sw2488B-ms98-a-0043,162.519000,162.639000,to,I,sv,u-52-3
sw2488B-ms98-a-0043,162.639000,162.941125,be,I,sv,u-52-3
