sw3439B-ms98-a-0002,1.294375,1.838500,yes,B,ny,u-2-1
sw3439B-ms98-a-0006,20.958625,21.667125,Instruments,I,qy,u-8-2
sw3439B-ms98-a-0007,22.651000,23.050875,okay,B,bk,u-10-1
sw3439B-ms98-a-0007,23.050875,23.471500,well,B,sd,u-10-2
sw3439B-ms98-a-0007,23.471500,23.751500,at,I,sd,u-10-2
sw3439B-ms98-a-0007,23.751500,24.161500,TI,I,sd,u-10-2
sw3439B-ms98-a-0007,24.161500,24.331500,we,I,sd,u-10-2
sw3439B-ms98-a-0007,24.331500,24.491500,have,I,sd,u-10-2
sw3439B-ms98-a-0007,24.491500,24.601500,to,I,sd,u-10-2
sw3439B-ms98-a-0007,24.601500,24.891500,use,I,sd,u-10-2
sw3439B-ms98-a-0007,24.891500,25.081500,what's,I,sd,u-10-2
sw3439B-ms98-a-0007,25.081500,25.361500,called,I,sd,u-10-2
sw3439B-ms98-a-0007,25.361500,25.401500,a,I,sd,u-10-2
sw3439B-ms98-a-0007,25.401500,26.231375,{texteller},O,,
sw3439B-ms98-a-0007,26.608125,26.731500,if,B,+,u-12-1
sw3439B-ms98-a-0007,26.731500,26.801500,we,I,+,u-12-1
sw3439B-ms98-a-0007,26.801500,26.971500,want,I,+,u-12-1
sw3439B-ms98-a-0007,26.971500,27.031500,to,I,+,u-12-1
sw3439B-ms98-a-0007,27.031500,27.181500,get,I,+,u-12-1
sw3439B-ms98-a-0007,27.181500,27.571500,cash,I,+,u-12-1
sw3439B-ms98-a-0007,27.571500,27.851500,out,I,+,u-12-1
sw3439B-ms98-a-0007,27.851500,27.991500,and,B,sd,u-12-2
sw3439B-ms98-a-0007,27.991500,28.191500,those,I,sd,u-12-2
sw3439B-ms98-a-0007,28.191500,28.301500,are,I,sd,u-12-2
sw3439B-ms98-a-0007,28.301500,28.531500,only,I,sd,u-12-2
sw3439B-ms98-a-0007,28.531500,28.891500,available,I,sd,u-12-2
sw3439B-ms98-a-0007,28.891500,29.111500,at,I,sd,u-12-2
sw3439B-ms98-a-0007,29.111500,29.735750,TI,O,,
sw3439B-ms98-a-0008,30.374875,30.557000,so,B,sd,u-14-1
sw3439B-ms98-a-0008,30.557000,30.620875,if,I,sd,u-14-1
sw3439B-ms98-a-0008,30.620875,30.744000,i'm,I,sd,u-14-1
sw3439B-ms98-a-0008,30.744000,30.834000,in,I,sd,u-14-1
sw3439B-ms98-a-0008,30.834000,30.884000,a,I,sd,u-14-1
sw3439B-ms98-a-0008,30.884000,31.144000,mall,I,sd,u-14-1
sw3439B-ms98-a-0008,31.144000,31.284000,or,I,sd,u-14-1
sw3439B-ms98-a-0008,31.284000,31.614000,something,I,sd,u-14-1
sw3439B-ms98-a-0008,31.614000,31.684000,i,I,sd,u-14-1
sw3439B-ms98-a-0008,31.684000,31.924000,can't,I,sd,u-14-1
sw3439B-ms98-a-0008,31.924000,32.054000,get,I,sd,u-14-1
sw3439B-ms98-a-0008,32.054000,32.324000,cash,I,sd,u-14-1
sw3439B-ms98-a-0008,32.324000,32.414000,out,I,sd,u-14-1
sw3439B-ms98-a-0008,32.414000,32.644000,without,I,sd,u-14-1
sw3439B-ms98-a-0008,32.644000,32.884000,paying,I,sd,u-14-1
sw3439B-ms98-a-0008,32.884000,33.192625,extra,I,sd,u-14-1
sw3439B-ms98-a-0008,33.192625,33.497750,money,I,sd,u-14-1
sw3439B-ms98-a-0008,33.497750,33.694000,so,B,sd,u-14-2
sw3439B-ms98-a-0008,33.694000,33.834000,i'm,I,sd,u-14-2
sw3439B-ms98-a-0008,33.834000,34.064000,always,I,sd,u-14-2
sw3439B-ms98-a-0008,34.064000,34.314000,using,I,sd,u-14-2
sw3439B-ms98-a-0008,34.314000,34.614000,credit,I,sd,u-14-2
sw3439B-ms98-a-0008,34.614000,35.133750,cards,I,sd,u-14-2
sw3439B-ms98-a-0010,39.049250,39.373750,um-hum,B,b,u-16-1
sw3439B-ms98-a-0012,50.294750,50.672500,um-hum,B,aa,u-18-1
sw3439B-ms98-a-0012,51.190500,51.359000,yeah,B,aa,u-18-2
sw3439B-ms98-a-0012,51.359000,51.523000,me,B,aa,u-18-3
sw3439B-ms98-a-0012,51.523000,51.829125,too,I,aa,u-18-3
sw3439B-ms98-a-0014,59.581875,60.067000,[laughter],O,,
sw3439B-ms98-a-0015,60.932250,61.417250,[laughter-yeah],O,,
sw3439B-ms98-a-0016,61.710125,62.108500,[laughter],O,,
sw3439B-ms98-a-0018,65.197125,65.582375,uh-huh,B,b,u-24-1
sw3439B-ms98-a-0019,66.242375,66.353375,but,B,qy,u-24-2
sw3439B-ms98-a-0019,66.353375,66.423625,do,I,qy,u-24-2
sw3439B-ms98-a-0019,66.423625,66.483625,you,I,qy,u-24-2
sw3439B-ms98-a-0019,66.483625,66.613625,get,I,qy,u-24-2
sw3439B-ms98-a-0019,66.613625,66.683625,to,I,qy,u-24-2
sw3439B-ms98-a-0019,66.683625,66.803625,pay,I,qy,u-24-2
sw3439B-ms98-a-0019,66.803625,66.863625,the,I,qy,u-24-2
sw3439B-ms98-a-0019,66.863625,67.260875,bills,I,qy,u-24-2
sw3439B-ms98-a-0020,67.768125,68.653750,[laughter],O,,
sw3439B-ms98-a-0021,69.087125,69.251125,same,B,sd,u-26-1
sw3439B-ms98-a-0021,69.251125,69.361000,at,I,sd,u-26-1
sw3439B-ms98-a-0021,69.361000,69.551000,my,I,sd,u-26-1
sw3439B-ms98-a-0021,69.551000,70.078375,house,I,sd,u-26-1
sw3439B-ms98-a-0021,70.078375,70.351375,[laughter],O,,
sw3439B-ms98-a-0023,78.992750,79.393750,uh-huh,B,b,u-28-1
sw3439B-ms98-a-0023,79.829125,80.144000,yeah,B,b,u-28-2
sw3439B-ms98-a-0025,85.676125,86.003500,uh-huh,B,b,u-30-1
sw3439B-ms98-a-0025,86.350875,86.756250,yeah,B,b,u-30-2
sw3439B-ms98-a-0027,91.068250,91.238500,oh,B,sd,u-32-1
sw3439B-ms98-a-0027,91.238500,91.402750,it's,I,sd,u-32-1
sw3439B-ms98-a-0027,91.402750,91.658625,mine,I,sd,u-32-1
sw3439B-ms98-a-0027,91.658625,92.541500,too,I,sd,u-32-1
sw3439B-ms98-a-0027,92.541500,93.122875,[laughter-yes],O,,
sw3439B-ms98-a-0029,95.177125,95.797875,yeah,B,b,u-36-1
sw3439B-ms98-a-0031,100.116500,100.434125,oh,B,b,u-38-1
sw3439B-ms98-a-0031,100.434125,100.755625,okay,I,b,u-38-1
sw3439B-ms98-a-0031,101.068250,101.641125,okay,B,b,u-40-1
sw3439B-ms98-a-0031,101.641125,101.893500,now,B,qy^t,u-42-1
sw3439B-ms98-a-0031,101.893500,102.092375,did,I,qy^t,u-42-1
sw3439B-ms98-a-0031,102.092375,102.242375,you,I,qy^t,u-42-1
sw3439B-ms98-a-0031,102.242375,102.482375,pick,I,qy^t,u-42-1
sw3439B-ms98-a-0031,102.482375,102.672375,this,I,qy^t,u-42-1
sw3439B-ms98-a-0031,102.672375,102.982375,topic,I,qy^t,u-42-1
sw3439B-ms98-a-0031,102.982375,103.072375,or,B,qrr^t,u-42-2
sw3439B-ms98-a-0031,103.072375,103.232375,were,I,qrr^t,u-42-2
sw3439B-ms98-a-0031,103.232375,103.399500,you,I,qrr^t,u-42-2
sw3439B-ms98-a-0031,103.399500,103.936500,given,I,qrr^t,u-42-2
sw3439B-ms98-a-0032,105.072750,105.277500,i,B,bk,u-44-1
sw3439B-ms98-a-0032,105.277500,105.597625,see,I,bk,u-44-1
sw3439B-ms98-a-0032,105.597625,106.067625,okay,B,b,u-44-2
sw3439B-ms98-a-0034,109.614000,110.150000,right,B,b,u-46-1
sw3439B-ms98-a-0035,110.889250,111.377750,no,B,nn,u-48-1
sw3439B-ms98-a-0035,111.377750,112.002500,[laughter],O,,
sw3439B-ms98-a-0037,119.131250,119.579750,huh,B,b,u-50-1
sw3439B-ms98-a-0037,119.696750,120.355375,okay,B,b,u-50-2
sw3439B-ms98-a-0038,121.244750,121.704750,um,B,^h,u-50-3
sw3439B-ms98-a-0038,122.021375,122.191375,let's,I,^h,u-50-3
sw3439B-ms98-a-0038,122.191375,122.351375,see,I,^h,u-50-3
sw3439B-ms98-a-0038,122.351375,122.461375,so,B,qw^t,u-50-4
sw3439B-ms98-a-0038,122.461375,122.571375,how,I,qw^t,u-50-4
sw3439B-ms98-a-0038,122.571375,122.731375,long,I,qw^t,u-50-4
sw3439B-ms98-a-0038,122.731375,122.791375,are,I,qw^t,u-50-4
sw3439B-ms98-a-0038,122.791375,122.851375,we,I,qw^t,u-50-4
sw3439B-ms98-a-0038,122.851375,123.051375,supposed,I,qw^t,u-50-4
sw3439B-ms98-a-0038,123.051375,123.131375,to,I,qw^t,u-50-4
sw3439B-ms98-a-0038,123.131375,123.351375,talk,I,qw^t,u-50-4
sw3439B-ms98-a-0038,123.351375,123.626125,for,I,qw^t,u-50-4
sw3439B-ms98-a-0040,128.182750,128.665625,okay,B,bk,u-52-1
sw3439B-ms98-a-0042,139.083625,139.266375,oh,B,ba,u-54-1
sw3439B-ms98-a-0042,139.266375,139.734875,yes,I,ba,u-54-1
sw3439B-ms98-a-0042,139.960875,140.600500,definitely,B,aa,u-56-1
sw3439B-ms98-a-0044,143.809250,144.084500,uh-huh,B,b,u-58-1
sw3439B-ms98-a-0046,150.529125,151.943750,[laughter-oh],O,,
sw3439B-ms98-a-0047,152.544125,152.724625,that'll,O,,
sw3439B-ms98-a-0047,152.724625,152.891750,cost,B,sv,u-60-2
sw3439B-ms98-a-0047,152.891750,152.960375,you,I,sv,u-60-2
sw3439B-ms98-a-0047,152.960375,152.997375,a,I,sv,u-60-2
sw3439B-ms98-a-0047,152.997375,153.468250,fortune,I,sv,u-60-2
sw3439B-ms98-a-0051,158.008000,158.551125,yes,B,b,u-62-1
sw3439B-ms98-a-0051,158.551125,159.237250,yes,B,b^r,u-62-2
sw3439B-ms98-a-0053,165.564375,165.827375,that's,B,b,u-64-1
sw3439B-ms98-a-0053,165.827375,166.186250,right,I,b,u-64-1
sw3439B-ms98-a-0053,166.336875,166.677375,well,B,b,u-64-2
sw3439B-ms98-a-0053,166.839375,167.022125,yeah,I,b,u-64-2
sw3439B-ms98-a-0053,167.022125,167.112125,if,B,sd@,u-64-3
sw3439B-ms98-a-0053,167.112125,167.192125,you,I,sd@,u-64-3
sw3439B-ms98-a-0053,167.192125,167.252125,pay,I,sd@,u-64-3
sw3439B-ms98-a-0053,167.252125,167.422125,it,I,sd@,u-64-3
sw3439B-ms98-a-0053,167.422125,167.572125,that,I,sd@,u-64-3
sw3439B-ms98-a-0053,167.572125,167.722125,way,I,sd@,u-64-3
sw3439B-ms98-a-0053,167.722125,167.866250,it,I,sd@,u-64-3
sw3439B-ms98-a-0053,167.866250,167.986750,i,I,sd@,u-64-3
sw3439B-ms98-a-0053,167.986750,168.102125,mean,I,sd@,u-64-3
sw3439B-ms98-a-0053,168.102125,168.182125,it,I,sd@,u-64-3
sw3439B-ms98-a-0053,168.182125,168.412125,really,I,sd@,u-64-3
sw3439B-ms98-a-0053,168.412125,168.532125,is,I,sd@,u-64-3
sw3439B-ms98-a-0053,168.532125,168.632125,it's,I,sd@,u-64-3
sw3439B-ms98-a-0053,168.632125,168.762125,like,I,sd@,u-64-3
sw3439B-ms98-a-0053,168.762125,168.942125,getting,I,sd@,u-64-3
sw3439B-ms98-a-0053,168.942125,168.992125,a,I,sd@,u-64-3
sw3439B-ms98-a-0053,168.992125,169.192125,free,I,sd@,u-64-3
sw3439B-ms98-a-0053,169.192125,169.472125,loan,I,sd@,u-64-3
sw3439B-ms98-a-0053,169.472125,169.562125,for,I,sd@,u-64-3
sw3439B-ms98-a-0053,169.562125,169.622125,a,I,sd@,u-64-3
sw3439B-ms98-a-0053,169.622125,169.977000,while,I,sd@,u-64-3
sw3439B-ms98-a-0054,170.562375,170.709375,which,B,+@,u-66-1
sw3439B-ms98-a-0054,170.709375,170.809375,is,I,+@,u-66-1
sw3439B-ms98-a-0054,170.809375,170.919375,what,I,+@,u-66-1
sw3439B-ms98-a-0054,170.919375,171.060125,i,I,+@,u-66-1
sw3439B-ms98-a-0054,171.060125,171.400750,do,I,+@,u-66-1
sw3439B-ms98-a-0055,172.618500,172.763125,or,B,sd,u-68-1
sw3439B-ms98-a-0055,172.763125,172.844000,if,I,sd,u-68-1
sw3439B-ms98-a-0055,172.844000,172.902625,you,I,sd,u-68-1
sw3439B-ms98-a-0055,172.902625,173.342625,travel,I,sd,u-68-1
sw3439B-ms98-a-0055,173.342625,173.482625,for,I,sd,u-68-1
sw3439B-ms98-a-0055,173.482625,173.822625,work,I,sd,u-68-1
sw3439B-ms98-a-0055,173.822625,173.962625,and,I,sd,u-68-1
sw3439B-ms98-a-0055,173.962625,174.052625,you,I,sd,u-68-1
sw3439B-ms98-a-0055,174.052625,174.192625,get,I,sd,u-68-1
sw3439B-ms98-a-0055,174.192625,174.302625,your,I,sd,u-68-1
sw3439B-ms98-a-0055,174.302625,174.902625,reimbursement,I,sd,u-68-1
sw3439B-ms98-a-0055,174.902625,175.082625,before,I,sd,u-68-1
sw3439B-ms98-a-0055,175.082625,175.142625,the,I,sd,u-68-1
sw3439B-ms98-a-0055,175.142625,175.312625,bill,I,sd,u-68-1
sw3439B-ms98-a-0055,175.312625,175.572625,comes,I,sd,u-68-1
sw3439B-ms98-a-0055,175.572625,175.880375,in,I,sd,u-68-1
sw3439B-ms98-a-0055,175.880375,176.023500,you,B,+,u-70-1
sw3439B-ms98-a-0055,176.023500,176.188250,[laughter-get],I,+,u-70-1
sw3439B-ms98-a-0055,176.188250,176.251875,to,I,+,u-70-1
sw3439B-ms98-a-0055,176.251875,176.462625,keep,I,+,u-70-1
sw3439B-ms98-a-0055,176.462625,176.522625,the,I,+,u-70-1
sw3439B-ms98-a-0055,176.522625,176.899500,[laughter-money],O,,
sw3439B-ms98-a-0057,178.365000,178.801750,yeah,B,aa,u-72-1
sw3439B-ms98-a-0057,179.002000,179.084125,it,B,aa,u-72-2
sw3439B-ms98-a-0057,179.084125,179.322500,works,I,aa,u-72-2
sw3439B-ms98-a-0057,179.322500,179.684625,great,I,aa,u-72-2
sw3439B-ms98-a-0059,182.633125,183.107500,okay,B,b,u-74-1
sw3439B-ms98-a-0060,183.568500,183.736750,well,B,fc,u-74-2
sw3439B-ms98-a-0060,183.736750,183.779500,it,I,fc,u-74-2
sw3439B-ms98-a-0060,183.779500,183.844750,was,I,fc,u-74-2
sw3439B-ms98-a-0060,183.844750,183.999625,nice,I,fc,u-74-2
sw3439B-ms98-a-0060,183.999625,184.079625,to,I,fc,u-74-2
sw3439B-ms98-a-0060,184.079625,184.239625,meet,I,fc,u-74-2
sw3439B-ms98-a-0060,184.239625,184.467875,you,I,fc,u-74-2
sw3439B-ms98-a-0062,186.862750,187.291125,okay,B,fc,u-76-1
sw3439B-ms98-a-0062,187.567750,188.075375,thanks,B,fc,u-78-1
sw3439B-ms98-a-0062,188.470875,188.942500,bye-bye,O,,
