sw2086A-ms98-a-0002,7.991875,8.279250,uh-huh,B,b,u-2-1
sw2086A-ms98-a-0020,111.814250,112.044250,stir,I,sd(^q),u-20-3
sw2086A-ms98-a-0020,112.044250,112.300375,fry,I,sd(^q),u-20-3
sw2086A-ms98-a-0020,112.300375,112.712625,tonight,I,sd(^q),u-20-3
sw2086A-ms98-a-0021,113.269875,113.582500,so,B,sd,u-20-4
sw2086A-ms98-a-0021,114.232500,114.415500,we,I,sd,u-20-4
sw2086A-ms98-a-0021,114.415500,114.758125,even,I,sd,u-20-4
sw2086A-ms98-a-0021,114.976625,115.165500,we,I,sd,u-20-4
sw2086A-ms98-a-0021,115.165500,115.445500,just,I,sd,u-20-4
sw2086A-ms98-a-0021,115.445500,115.575500,were,I,sd,u-20-4
sw2086A-ms98-a-0021,115.575500,115.895500,recently,I,sd,u-20-4
sw2086A-ms98-a-0021,115.895500,116.275500,married,I,sd,u-20-4
sw2086A-ms98-a-0021,116.275500,116.550375,so,I,sd,u-20-4
sw2086A-ms98-a-0021,116.927125,117.025500,we,I,sd,u-20-4
sw2086A-ms98-a-0021,117.025500,117.182375,have,I,sd,u-20-4
sw2086A-ms98-a-0021,117.182375,117.265500,a,I,sd,u-20-4
sw2086A-ms98-a-0021,117.265500,117.585500,stir,I,sd,u-20-4
sw2086A-ms98-a-0021,117.585500,117.825500,fry,I,sd,u-20-4
sw2086A-ms98-a-0021,117.825500,118.255500,pan,I,sd,u-20-4
sw2086A-ms98-a-0021,118.255500,118.395500,sort,I,sd,u-20-4
sw2086A-ms98-a-0021,118.395500,118.455500,of,I,sd,u-20-4
sw2086A-ms98-a-0021,118.455500,118.565500,like,I,sd,u-20-4
sw2086A-ms98-a-0021,118.565500,118.635500,a,I,sd,u-20-4
sw2086A-ms98-a-0021,118.635500,118.788125,big,I,sd,u-20-4
sw2086A-ms98-a-0021,118.788125,119.247625,wok,I,sd,u-20-4
sw2086A-ms98-a-0022,119.965375,120.039875,and,B,sd,u-22-1
sw2086A-ms98-a-0022,120.039875,120.119875,we,I,sd,u-22-1
sw2086A-ms98-a-0022,120.119875,120.219875,do,I,sd,u-22-1
sw2086A-ms98-a-0022,120.219875,120.269875,a,I,sd,u-22-1
sw2086A-ms98-a-0022,120.269875,120.449875,lot,I,sd,u-22-1
sw2086A-ms98-a-0022,120.449875,120.627875,of,I,sd,u-22-1
sw2086A-ms98-a-0022,120.627875,120.961375,um,I,sd,u-22-1
sw2086A-ms98-a-0022,121.104500,121.339875,stir,I,sd,u-22-1
sw2086A-ms98-a-0022,121.339875,121.564625,fry,I,sd,u-22-1
sw2086A-ms98-a-0022,121.564625,122.193000,vegetables,I,sd,u-22-1
sw2086A-ms98-a-0024,125.981000,126.292500,it's,B,sd,u-24-1
sw2086A-ms98-a-0024,126.292500,126.457000,it's,I,sd,u-24-1
sw2086A-ms98-a-0024,126.457000,126.667000,called,I,sd,u-24-1
sw2086A-ms98-a-0024,126.667000,126.707000,a,I,sd,u-24-1
sw2086A-ms98-a-0024,126.707000,127.057000,stir,I,sd,u-24-1
sw2086A-ms98-a-0024,127.057000,127.343250,fry,I,sd,u-24-1
sw2086A-ms98-a-0024,127.343250,127.693500,pan,I,sd,u-24-1
sw2086A-ms98-a-0024,127.992250,128.157000,and,B,sd,u-24-2
sw2086A-ms98-a-0024,128.157000,128.327000,it,I,sd,u-24-2
sw2086A-ms98-a-0024,128.327000,128.527500,and,I,sd,u-24-2
sw2086A-ms98-a-0024,128.617875,128.787000,it,I,sd,u-24-2
sw2086A-ms98-a-0024,128.787000,129.047000,fits,I,sd,u-24-2
sw2086A-ms98-a-0024,129.047000,129.197000,right,I,sd,u-24-2
sw2086A-ms98-a-0024,129.197000,129.357000,on,I,sd,u-24-2
sw2086A-ms98-a-0024,129.357000,129.613750,your,I,sd,u-24-2
sw2086A-ms98-a-0024,130.257875,130.497000,uh,I,sd,u-24-2
sw2086A-ms98-a-0024,130.497000,130.777000,si[t]-,I,sd,u-24-2
sw2086A-ms98-a-0024,130.777000,130.857000,it,I,sd,u-24-2
sw2086A-ms98-a-0024,130.857000,131.107000,fits,I,sd,u-24-2
sw2086A-ms98-a-0024,131.107000,131.237000,right,I,sd,u-24-2
sw2086A-ms98-a-0024,131.237000,131.407000,on,I,sd,u-24-2
sw2086A-ms98-a-0024,131.407000,131.517000,your,I,sd,u-24-2
sw2086A-ms98-a-0024,131.517000,131.917000,burner,I,sd,u-24-2
sw2086A-ms98-a-0024,131.917000,132.187000,whether,I,sd,u-24-2
sw2086A-ms98-a-0024,132.187000,132.367000,it's,I,sd,u-24-2
sw2086A-ms98-a-0024,132.367000,132.777000,gas,I,sd,u-24-2
sw2086A-ms98-a-0024,132.777000,132.927000,or,I,sd,u-24-2
sw2086A-ms98-a-0024,132.927000,133.337000,electric,I,sd,u-24-2
sw2086A-ms98-a-0024,133.337000,133.437000,so,B,sd,u-24-3
sw2086A-ms98-a-0024,133.437000,133.567000,it's,I,sd,u-24-3
sw2086A-ms98-a-0024,133.567000,133.637000,it,I,sd,u-24-3
sw2086A-ms98-a-0024,133.637000,133.791875,has,I,sd,u-24-3
sw2086A-ms98-a-0024,133.791875,133.893500,a,I,sd,u-24-3
sw2086A-ms98-a-0024,133.893500,134.337000,flatter,I,sd,u-24-3
sw2086A-ms98-a-0024,134.337000,134.770875,bottom,I,sd,u-24-3
sw2086A-ms98-a-0024,135.592000,135.687000,than,I,sd,u-24-3
sw2086A-ms98-a-0024,135.687000,135.747000,a,I,sd,u-24-3
sw2086A-ms98-a-0024,135.747000,136.097000,normal,I,sd,u-24-3
sw2086A-ms98-a-0024,136.097000,136.407000,wok,I,sd,u-24-3
sw2086A-ms98-a-0024,136.407000,136.685625,does,I,sd,u-24-3
sw2086A-ms98-a-0025,137.109000,137.380000,and,B,sd,u-26-1
sw2086A-ms98-a-0025,137.380000,137.591125,um,I,sd,u-26-1
sw2086A-ms98-a-0025,138.288250,138.600000,normally,I,sd,u-26-1
sw2086A-ms98-a-0025,138.600000,138.710000,what,I,sd,u-26-1
sw2086A-ms98-a-0025,138.710000,138.913625,happ[en]-,I,sd,u-26-1
sw2086A-ms98-a-0025,138.913625,139.135875,what,I,sd,u-26-1
sw2086A-ms98-a-0025,139.135875,139.280000,we,I,sd,u-26-1
sw2086A-ms98-a-0025,139.280000,139.470000,do,I,sd,u-26-1
sw2086A-ms98-a-0025,139.470000,139.630000,is,I,sd,u-26-1
sw2086A-ms98-a-0025,139.630000,139.874125,um,I,sd,u-26-1
sw2086A-ms98-a-0025,139.987125,140.147750,just,I,sd,u-26-1
sw2086A-ms98-a-0025,140.298500,140.360000,you,I,sd,u-26-1
sw2086A-ms98-a-0025,140.360000,140.430000,know,I,sd,u-26-1
sw2086A-ms98-a-0025,140.430000,140.560000,like,I,sd,u-26-1
sw2086A-ms98-a-0025,140.560000,140.710000,two,I,sd,u-26-1
sw2086A-ms98-a-0025,140.710000,141.380000,tablespoons,I,sd,u-26-1
sw2086A-ms98-a-0025,141.380000,141.500000,of,I,sd,u-26-1
sw2086A-ms98-a-0025,141.500000,141.940000,oil,I,sd,u-26-1
sw2086A-ms98-a-0025,141.940000,142.320000,maybe,I,sd,u-26-1
sw2086A-ms98-a-0025,142.320000,142.836125,sesame,I,sd,u-26-1
sw2086A-ms98-a-0025,142.836125,143.140000,oil,I,sd,u-26-1
sw2086A-ms98-a-0025,143.140000,143.230000,or,I,sd,u-26-1
sw2086A-ms98-a-0025,143.230000,143.440000,some,I,sd,u-26-1
sw2086A-ms98-a-0025,143.440000,143.620000,other,I,sd,u-26-1
sw2086A-ms98-a-0025,143.620000,143.900000,type,I,sd,u-26-1
sw2086A-ms98-a-0025,143.900000,144.030000,of,I,sd,u-26-1
sw2086A-ms98-a-0025,144.030000,144.364750,oil,I,sd,u-26-1
sw2086A-ms98-a-0025,144.502250,144.640000,than,I,sd,u-26-1
sw2086A-ms98-a-0025,144.640000,144.900000,just,I,sd,u-26-1
sw2086A-ms98-a-0025,144.900000,145.266250,regular,I,sd,u-26-1
sw2086A-ms98-a-0026,146.053500,146.276125,oi[l]-,I,sd,u-26-1
sw2086A-ms98-a-0026,146.276125,146.686125,vegetable,I,sd,u-26-1
sw2086A-ms98-a-0026,146.686125,146.846125,oil,I,sd,u-26-1
sw2086A-ms98-a-0026,146.846125,146.956125,but,B,sd,u-26-2
sw2086A-ms98-a-0026,146.956125,146.996125,i,I,sd,u-26-2
sw2086A-ms98-a-0026,146.996125,147.186125,will,I,sd,u-26-2
sw2086A-ms98-a-0026,147.186125,147.396125,use,I,sd,u-26-2
sw2086A-ms98-a-0026,147.396125,147.739875,peanut,I,sd,u-26-2
sw2086A-ms98-a-0026,148.026125,148.286125,peanut,I,sd,u-26-2
sw2086A-ms98-a-0026,148.286125,148.526125,oil,I,sd,u-26-2
sw2086A-ms98-a-0026,148.526125,148.669875,or,I,sd,u-26-2
sw2086A-ms98-a-0026,148.741500,149.324250,things,I,sd,u-26-2
sw2086A-ms98-a-0026,149.324250,149.456125,and,B,sd,u-26-3
sw2086A-ms98-a-0026,149.456125,149.646125,then,I,sd,u-26-3
sw2086A-ms98-a-0026,149.646125,149.726125,we,I,sd,u-26-3
sw2086A-ms98-a-0026,149.726125,149.896125,just,I,sd,u-26-3
sw2086A-ms98-a-0026,149.896125,150.106125,stir,I,sd,u-26-3
sw2086A-ms98-a-0026,150.106125,150.436125,fry,I,sd,u-26-3
sw2086A-ms98-a-0026,150.436125,150.986125,broccoli,I,sd,u-26-3
sw2086A-ms98-a-0026,150.986125,151.106125,and,I,sd,u-26-3
sw2086A-ms98-a-0026,151.106125,151.616125,carrots,I,sd,u-26-3
sw2086A-ms98-a-0026,151.616125,151.816125,and,I,sd,u-26-3
sw2086A-ms98-a-0026,151.816125,151.996500,um,I,sd,u-26-3
sw2086A-ms98-a-0026,152.150875,152.346125,green,I,sd,u-26-3
sw2086A-ms98-a-0026,152.346125,152.956125,peppers,I,sd,u-26-3
sw2086A-ms98-a-0026,152.956125,153.226125,and,I,sd,u-26-3
sw2086A-ms98-a-0026,153.226125,153.438500,um,I,sd,u-26-3
sw2086A-ms98-a-0027,154.405875,154.639750,maybe,I,sd,u-26-3
sw2086A-ms98-a-0027,154.639750,154.849750,put,I,sd,u-26-3
sw2086A-ms98-a-0027,154.849750,154.989750,in,I,sd,u-26-3
sw2086A-ms98-a-0027,154.989750,155.039750,a,I,sd,u-26-3
sw2086A-ms98-a-0027,155.039750,155.279750,little,I,sd,u-26-3
sw2086A-ms98-a-0027,155.279750,155.449750,bit,I,sd,u-26-3
sw2086A-ms98-a-0027,155.449750,155.669750,of,I,sd,u-26-3
sw2086A-ms98-a-0027,155.669750,155.926000,um,I,sd,u-26-3
sw2086A-ms98-a-0027,156.242375,156.776500,garlic,I,sd,u-26-3
sw2086A-ms98-a-0027,156.776500,157.199750,and,I,sd,u-26-3
sw2086A-ms98-a-0027,157.199750,157.760875,ginger,I,sd,u-26-3
sw2086A-ms98-a-0027,158.326750,158.479750,uh,I,sd,u-26-3
sw2086A-ms98-a-0027,158.479750,159.328875,beforehand,I,sd,u-26-3
sw2086A-ms98-a-0027,159.539750,159.635250,that,B,sd,u-26-4
sw2086A-ms98-a-0027,159.718125,159.871625,gives,I,sd,u-26-4
sw2086A-ms98-a-0027,159.871625,160.135125,uh,I,sd,u-26-4
sw2086A-ms98-a-0027,160.135125,160.301250,uh,I,sd,u-26-4
sw2086A-ms98-a-0027,160.629000,160.839750,uh,I,sd,u-26-4
sw2086A-ms98-a-0027,160.839750,161.319750,spicier,I,sd,u-26-4
sw2086A-ms98-a-0027,161.319750,161.799250,flavor,I,sd,u-26-4
sw2086A-ms98-a-0028,162.337625,162.497125,and,B,sd,u-26-5
sw2086A-ms98-a-0028,162.497125,162.848125,then,I,sd,u-26-5
sw2086A-ms98-a-0028,162.875000,163.133250,after,I,sd,u-26-5
sw2086A-ms98-a-0028,163.133250,163.204750,the,I,sd,u-26-5
sw2086A-ms98-a-0028,163.204750,163.437125,stir,I,sd,u-26-5
sw2086A-ms98-a-0028,163.437125,163.637125,fry,I,sd,u-26-5
sw2086A-ms98-a-0028,163.637125,163.777125,is,I,sd,u-26-5
sw2086A-ms98-a-0028,163.777125,164.069000,over,I,sd,u-26-5
sw2086A-ms98-a-0028,164.430500,164.599625,just,I,sd,u-26-5
sw2086A-ms98-a-0028,165.002625,165.227125,mix,I,sd,u-26-5
sw2086A-ms98-a-0028,165.227125,165.540000,in,I,sd,u-26-5
sw2086A-ms98-a-0028,165.835625,166.056000,um,I,sd,u-26-5
sw2086A-ms98-a-0029,166.837625,166.952625,a,I,sd,u-26-5
sw2086A-ms98-a-0029,166.952625,167.172625,little,I,sd,u-26-5
sw2086A-ms98-a-0029,167.172625,167.322625,bit,I,sd,u-26-5
sw2086A-ms98-a-0029,167.322625,167.502625,of,I,sd,u-26-5
sw2086A-ms98-a-0029,167.502625,167.793625,uh,I,sd,u-26-5
sw2086A-ms98-a-0029,168.563875,168.992625,sometimes,I,sd,u-26-5
sw2086A-ms98-a-0029,168.992625,169.302625,chicken,I,sd,u-26-5
sw2086A-ms98-a-0029,169.302625,169.777250,broth,I,sd,u-26-5
sw2086A-ms98-a-0029,170.263125,170.792625,and,B,+,u-28-1
sw2086A-ms98-a-0029,170.792625,171.062625,corn,I,+,u-28-1
sw2086A-ms98-a-0029,171.062625,171.678750,starch,I,+,u-28-1
sw2086A-ms98-a-0029,172.055375,172.302625,and,I,+,u-28-1
sw2086A-ms98-a-0029,172.302625,172.522625,soy,I,+,u-28-1
sw2086A-ms98-a-0029,172.522625,172.982625,sauce,I,+,u-28-1
sw2086A-ms98-a-0029,172.982625,173.082625,and,B,sd,u-28-2
sw2086A-ms98-a-0029,173.082625,173.232625,that,I,sd,u-28-2
sw2086A-ms98-a-0029,173.232625,173.422625,sort,I,sd,u-28-2
sw2086A-ms98-a-0029,173.422625,173.522625,of,I,sd,u-28-2
sw2086A-ms98-a-0029,173.522625,173.822625,makes,I,sd,u-28-2
sw2086A-ms98-a-0029,173.822625,174.052625,a,I,sd,u-28-2
sw2086A-ms98-a-0029,174.052625,174.168125,uh,I,sd,u-28-2
sw2086A-ms98-a-0029,174.774500,174.862625,a,I,sd,u-28-2
sw2086A-ms98-a-0029,174.862625,175.609625,glaze,I,sd,u-28-2
sw2086A-ms98-a-0030,176.433750,176.553250,that,B,+,u-30-1
sw2086A-ms98-a-0030,176.553250,176.853250,sticks,I,+,u-30-1
sw2086A-ms98-a-0030,176.853250,176.993250,to,I,+,u-30-1
sw2086A-ms98-a-0030,176.993250,177.245875,the,I,+,u-30-1
sw2086A-ms98-a-0030,177.581000,177.636375,the,I,+,u-30-1
sw2086A-ms98-a-0030,177.636375,178.203250,vegetables,I,+,u-30-1
sw2086A-ms98-a-0030,178.203250,178.333250,i've,B,%,u-30-2
sw2086A-ms98-a-0030,178.333250,178.522500,used,I,%,u-30-2
sw2086A-ms98-a-0030,178.601625,178.673250,you,B,sd,u-30-3
sw2086A-ms98-a-0030,178.673250,178.873250,turn,I,sd,u-30-3
sw2086A-ms98-a-0030,178.873250,178.983250,them,I,sd,u-30-3
sw2086A-ms98-a-0030,178.983250,179.193250,over,I,sd,u-30-3
sw2086A-ms98-a-0030,179.453250,179.483250,a,B,sd,u-30-4
sw2086A-ms98-a-0030,179.483250,179.593250,lot,I,sd,u-30-4
sw2086A-ms98-a-0030,179.593250,179.653250,of,I,sd,u-30-4
sw2086A-ms98-a-0030,179.653250,179.783250,times,I,sd,u-30-4
sw2086A-ms98-a-0030,179.783250,179.873250,when,I,sd,u-30-4
sw2086A-ms98-a-0030,179.873250,179.953250,we,I,sd,u-30-4
sw2086A-ms98-a-0030,179.953250,180.093250,do,I,sd,u-30-4
sw2086A-ms98-a-0030,180.093250,180.333250,stir,I,sd,u-30-4
sw2086A-ms98-a-0030,180.333250,180.523250,fry,I,sd,u-30-4
sw2086A-ms98-a-0030,180.523250,180.663250,we,I,sd,u-30-4
sw2086A-ms98-a-0030,180.663250,180.863250,just,I,sd,u-30-4
sw2086A-ms98-a-0030,180.863250,181.033250,put,I,sd,u-30-4
sw2086A-ms98-a-0030,181.033250,181.153250,in,I,sd,u-30-4
sw2086A-ms98-a-0030,181.153250,181.573250,tofu,I,sd,u-30-4
sw2086A-ms98-a-0030,181.573250,181.803250,we,B,sd,u-30-5
sw2086A-ms98-a-0030,181.803250,182.003250,don't,I,sd,u-30-5
sw2086A-ms98-a-0030,182.003250,182.173250,put,I,sd,u-30-5
sw2086A-ms98-a-0030,182.173250,182.343250,in,I,sd,u-30-5
sw2086A-ms98-a-0030,182.343250,182.643375,meat,I,sd,u-30-5
sw2086A-ms98-a-0031,183.237000,183.388625,cause,B,+,u-32-1
sw2086A-ms98-a-0031,183.388625,183.478250,i,I,+,u-32-1
sw2086A-ms98-a-0031,183.478250,183.688625,guess,I,+,u-32-1
sw2086A-ms98-a-0031,183.688625,183.886500,we're,I,+,u-32-1
sw2086A-ms98-a-0031,184.221500,184.398625,i'm,I,+,u-32-1
sw2086A-ms98-a-0031,184.398625,184.693000,not,I,+,u-32-1
sw2086A-ms98-a-0031,184.760875,184.858625,but,B,sd,u-32-2
sw2086A-ms98-a-0031,184.858625,184.908625,uh,I,sd,u-32-2
sw2086A-ms98-a-0031,184.908625,185.118625,she,I,sd,u-32-2
sw2086A-ms98-a-0031,185.118625,185.378625,likes,I,sd,u-32-2
sw2086A-ms98-a-0031,185.378625,185.589625,to,I,sd,u-32-2
sw2086A-ms98-a-0031,186.105625,186.559375,watch,I,sd,u-32-2
sw2086A-ms98-a-0031,186.623375,186.848625,all,I,sd,u-32-2
sw2086A-ms98-a-0031,186.848625,186.987500,the,I,sd,u-32-2
sw2086A-ms98-a-0031,187.190875,187.278625,how,I,sd,u-32-2
sw2086A-ms98-a-0031,187.278625,187.528625,much,I,sd,u-32-2
sw2086A-ms98-a-0031,187.528625,187.778625,red,I,sd,u-32-2
sw2086A-ms98-a-0031,187.778625,187.919000,meat,I,sd,u-32-2
sw2086A-ms98-a-0031,188.166250,188.192625,and,I,sd,u-32-2
sw2086A-ms98-a-0031,188.192625,188.424875,things,I,sd,u-32-2
sw2086A-ms98-a-0031,188.424875,188.590625,so,B,sd,u-32-3
sw2086A-ms98-a-0031,189.021000,189.202750,we'll,I,sd,u-32-3
sw2086A-ms98-a-0031,189.357125,189.542875,do,I,sd,u-32-3
sw2086A-ms98-a-0031,189.629500,189.728625,a,I,sd,u-32-3
sw2086A-ms98-a-0031,189.728625,189.908625,lot,I,sd,u-32-3
sw2086A-ms98-a-0031,189.908625,189.968625,of,I,sd,u-32-3
sw2086A-ms98-a-0031,189.968625,190.138625,times,I,sd,u-32-3
sw2086A-ms98-a-0031,190.138625,190.780875,vegetarian,I,sd,u-32-3
sw2086A-ms98-a-0032,191.693000,191.752375,but,B,sd,u-34-1
sw2086A-ms98-a-0032,191.752375,191.862375,it's,I,sd,u-34-1
sw2086A-ms98-a-0032,191.862375,191.922375,a,I,sd,u-34-1
sw2086A-ms98-a-0032,191.922375,192.112375,real,I,sd,u-34-1
sw2086A-ms98-a-0032,192.112375,192.292375,good,I,sd,u-34-1
sw2086A-ms98-a-0032,192.292375,192.552375,meal,I,sd,u-34-1
sw2086A-ms98-a-0032,192.552375,192.742375,because,I,sd,u-34-1
sw2086A-ms98-a-0032,192.742375,192.812375,you,I,sd,u-34-1
sw2086A-ms98-a-0032,192.812375,192.922375,have,I,sd,u-34-1
sw2086A-ms98-a-0032,192.922375,193.692375,squash,I,sd,u-34-1
sw2086A-ms98-a-0032,193.692375,193.947875,and,I,sd,u-34-1
sw2086A-ms98-a-0032,194.060875,194.950500,broccoli,I,sd,u-34-1
sw2086A-ms98-a-0032,195.372625,195.612375,and,I,sd,u-34-1
sw2086A-ms98-a-0032,195.612375,195.938375,uh,I,sd,u-34-1
sw2086A-ms98-a-0032,196.013750,196.402375,carrots,I,sd,u-34-1
sw2086A-ms98-a-0032,196.402375,196.550625,and,I,sd,u-34-1
sw2086A-ms98-a-0032,196.550625,197.052375,celery,I,sd,u-34-1
sw2086A-ms98-a-0032,197.052375,197.252375,and,I,sd,u-34-1
sw2086A-ms98-a-0032,197.252375,197.472375,green,I,sd,u-34-1
