sw2784B-ms98-a-0002,14.046875,14.566875,okay,B,b,u-2-1
sw2784B-ms98-a-0013,117.627750,117.923500,uh,I,sv,u-14-2
sw2784B-ms98-a-0013,117.923500,117.973500,a,I,sv,u-14-2
sw2784B-ms98-a-0013,117.973500,118.253500,lot,I,sv,u-14-2
sw2784B-ms98-a-0013,118.253500,118.513500,of,I,sv,u-14-2
sw2784B-ms98-a-0013,118.513500,119.013875,uh,I,sv,u-14-2
sw2784B-ms98-a-0013,119.322750,119.400625,a,I,sv,u-14-2
sw2784B-ms98-a-0013,119.400625,119.593500,lot,I,sv,u-14-2
sw2784B-ms98-a-0013,119.593500,119.871000,of,I,sv,u-14-2
sw2784B-ms98-a-0013,120.217500,120.663500,missiles,I,sv,u-14-2
sw2784B-ms98-a-0013,120.663500,120.803500,and,I,sv,u-14-2
sw2784B-ms98-a-0013,120.803500,121.123500,things,I,sv,u-14-2
sw2784B-ms98-a-0013,121.123500,121.253500,were,I,sv,u-14-2
sw2784B-ms98-a-0013,121.253500,121.915250,expended,I,sv,u-14-2
sw2784B-ms98-a-0013,122.544250,122.653500,in,I,sv,u-14-2
sw2784B-ms98-a-0013,122.653500,122.713500,the,I,sv,u-14-2
sw2784B-ms98-a-0013,122.713500,123.033500,course,I,sv,u-14-2
sw2784B-ms98-a-0013,123.033500,123.103500,of,I,sv,u-14-2
sw2784B-ms98-a-0013,123.103500,123.433500,fighting,I,sv,u-14-2
sw2784B-ms98-a-0013,123.433500,123.503500,the,I,sv,u-14-2
sw2784B-ms98-a-0013,123.503500,123.873500,war,I,sv,u-14-2
sw2784B-ms98-a-0013,123.873500,123.983500,and,B,sd,u-14-3
sw2784B-ms98-a-0013,123.983500,124.073500,the,I,sd,u-14-3
sw2784B-ms98-a-0013,124.073500,124.413500,and,I,sd,u-14-3
sw2784B-ms98-a-0013,124.413500,124.473500,the,I,sd,u-14-3
sw2784B-ms98-a-0013,124.473500,125.063500,inventory's,I,sd,u-14-3
sw2784B-ms98-a-0013,125.063500,125.183500,going,I,sd,u-14-3
sw2784B-ms98-a-0013,125.183500,125.243500,to,I,sd,u-14-3
sw2784B-ms98-a-0013,125.243500,125.353500,have,I,sd,u-14-3
sw2784B-ms98-a-0013,125.353500,125.433500,to,I,sd,u-14-3
sw2784B-ms98-a-0013,125.433500,125.493500,be,I,sd,u-14-3
sw2784B-ms98-a-0013,125.493500,126.222500,restocked,I,sd,u-14-3
sw2784B-ms98-a-0014,126.730500,127.089250,uh,I,sd,u-14-3
sw2784B-ms98-a-0014,127.089250,127.427500,on,B,%,u-14-4
sw2784B-ms98-a-0014,127.740000,127.899250,now,B,sd,u-14-5
sw2784B-ms98-a-0014,127.899250,127.949250,i,I,sd,u-14-5
sw2784B-ms98-a-0014,127.949250,128.139250,work,I,sd,u-14-5
sw2784B-ms98-a-0014,128.139250,128.259250,for,I,sd,u-14-5
sw2784B-ms98-a-0014,128.259250,128.779250,TI,O,,
sw2784B-ms98-a-0014,128.779250,129.002625,and,B,sd,u-14-6
sw2784B-ms98-a-0014,129.424500,129.599250,one,I,sd,u-14-6
sw2784B-ms98-a-0014,129.599250,129.659250,of,I,sd,u-14-6
sw2784B-ms98-a-0014,129.659250,129.719250,the,I,sd,u-14-6
sw2784B-ms98-a-0014,129.719250,130.009250,things,I,sd,u-14-6
sw2784B-ms98-a-0014,130.009250,130.089250,we,I,sd,u-14-6
sw2784B-ms98-a-0014,130.089250,130.169250,were,I,sd,u-14-6
sw2784B-ms98-a-0014,130.169250,130.457500,told,I,sd,u-14-6
sw2784B-ms98-a-0014,130.457500,130.747750,is,I,sd,u-14-6
sw2784B-ms98-a-0015,131.065625,131.205625,like,I,sd,u-14-6
sw2784B-ms98-a-0015,131.205625,131.275625,they,I,sd,u-14-6
sw2784B-ms98-a-0015,131.275625,131.415625,had,I,sd,u-14-6
sw2784B-ms98-a-0015,131.415625,131.755625,eleven,I,sd,u-14-6
sw2784B-ms98-a-0015,131.755625,132.215625,thousand,I,sd,u-14-6
sw2784B-ms98-a-0015,132.215625,132.545625,Harm,I,sd,u-14-6
sw2784B-ms98-a-0015,132.545625,132.895625,missiles,I,sd,u-14-6
sw2784B-ms98-a-0015,132.895625,133.075625,which,I,sd,u-14-6
sw2784B-ms98-a-0015,133.075625,133.365625,TI,I,sd,u-14-6
sw2784B-ms98-a-0015,133.365625,133.485625,is,I,sd,u-14-6
sw2784B-ms98-a-0015,133.485625,133.555625,the,I,sd,u-14-6
sw2784B-ms98-a-0015,133.555625,133.835625,sole,I,sd,u-14-6
sw2784B-ms98-a-0015,133.835625,134.275625,supplier,I,sd,u-14-6
sw2784B-ms98-a-0015,134.275625,134.525625,for,I,sd,u-14-6
sw2784B-ms98-a-0015,134.525625,134.625625,and,B,sd,u-14-7
sw2784B-ms98-a-0015,134.625625,134.695625,they,I,sd,u-14-7
sw2784B-ms98-a-0015,134.695625,134.955625,used,I,sd,u-14-7
sw2784B-ms98-a-0015,134.955625,135.125625,up,I,sd,u-14-7
sw2784B-ms98-a-0015,135.125625,135.325625,two,I,sd,u-14-7
sw2784B-ms98-a-0015,135.325625,135.745625,thousand,I,sd,u-14-7
sw2784B-ms98-a-0015,135.745625,135.855625,of,I,sd,u-14-7
sw2784B-ms98-a-0015,135.855625,135.955625,them,I,sd,u-14-7
sw2784B-ms98-a-0015,135.955625,136.156250,in,I,sd,u-14-7
sw2784B-ms98-a-0015,136.156250,136.345625,in,I,sd,u-14-7
sw2784B-ms98-a-0015,136.345625,136.415625,the,I,sd,u-14-7
sw2784B-ms98-a-0015,136.415625,136.818625,war,I,sd,u-14-7
sw2784B-ms98-a-0016,137.560000,137.913750,so,B,sd,u-14-8
sw2784B-ms98-a-0016,137.913750,138.033750,they're,I,sd,u-14-8
sw2784B-ms98-a-0016,138.033750,138.153750,going,I,sd,u-14-8
sw2784B-ms98-a-0016,138.153750,138.213750,to,I,sd,u-14-8
sw2784B-ms98-a-0016,138.213750,138.353750,have,I,sd,u-14-8
sw2784B-ms98-a-0016,138.353750,138.642625,to,I,sd,u-14-8
sw2784B-ms98-a-0016,139.000375,139.294625,do,I,sd,u-14-8
sw2784B-ms98-a-0016,139.294625,139.513750,another,I,sd,u-14-8
sw2784B-ms98-a-0016,139.513750,140.103750,contract,I,sd,u-14-8
sw2784B-ms98-a-0016,140.103750,140.223750,to,I,sd,u-14-8
sw2784B-ms98-a-0016,140.223750,140.723750,restock,I,sd,u-14-8
sw2784B-ms98-a-0016,140.723750,140.919000,that,I,sd,u-14-8
sw2784B-ms98-a-0016,141.073375,141.133750,to,I,sd,u-14-8
sw2784B-ms98-a-0016,141.133750,141.313750,get,I,sd,u-14-8
sw2784B-ms98-a-0016,141.313750,141.563750,ready,I,sd,u-14-8
sw2784B-ms98-a-0016,141.563750,141.653750,in,I,sd,u-14-8
sw2784B-ms98-a-0016,141.653750,141.943750,case,I,sd,u-14-8
sw2784B-ms98-a-0016,141.943750,142.253750,something,I,sd,u-14-8
sw2784B-ms98-a-0016,142.253750,142.533750,else,I,sd,u-14-8
sw2784B-ms98-a-0016,142.533750,142.733750,is,I,sd,u-14-8
sw2784B-ms98-a-0016,142.733750,143.007250,needed,I,sd,u-14-8
sw2784B-ms98-a-0018,172.882250,173.195750,that,O,,
sw2784B-ms98-a-0018,173.195750,173.568250,that's,B,aa,u-16-1
sw2784B-ms98-a-0018,173.568250,173.998250,true,I,aa,u-16-1
sw2784B-ms98-a-0018,173.998250,174.248250,that's,B,aa^r,u-16-2
sw2784B-ms98-a-0018,174.248250,174.553000,true,I,aa^r,u-16-2
sw2784B-ms98-a-0020,180.481125,180.812500,well,B,sd,u-18-1
sw2784B-ms98-a-0020,180.812500,181.022750,of,I,sd,u-18-1
sw2784B-ms98-a-0020,181.022750,181.248500,of,I,sd,u-18-1
sw2784B-ms98-a-0020,181.542250,181.764625,course,I,sd,u-18-1
sw2784B-ms98-a-0020,181.764625,181.874625,now,I,sd,u-18-1
sw2784B-ms98-a-0020,181.874625,181.994625,we,I,sd,u-18-1
sw2784B-ms98-a-0020,181.994625,182.234625,used,I,sd,u-18-1
sw2784B-ms98-a-0020,182.234625,182.364625,up,I,sd,u-18-1
sw2784B-ms98-a-0020,182.364625,182.624625,twenty,I,sd,u-18-1
sw2784B-ms98-a-0020,182.624625,182.764625,per,I,sd,u-18-1
sw2784B-ms98-a-0020,182.764625,183.284625,cents,I,sd,u-18-1
sw2784B-ms98-a-0020,183.284625,183.494625,per,I,sd,u-18-1
sw2784B-ms98-a-0020,183.494625,183.724625,cent,I,sd,u-18-1
sw2784B-ms98-a-0020,183.724625,183.814625,of,I,sd,u-18-1
sw2784B-ms98-a-0020,183.814625,184.014625,that,I,sd,u-18-1
sw2784B-ms98-a-0020,184.014625,184.534625,inventory,I,sd,u-18-1
sw2784B-ms98-a-0020,184.534625,184.644625,in,B,+,u-20-1
sw2784B-ms98-a-0020,184.644625,184.684625,a,I,+,u-20-1
sw2784B-ms98-a-0020,184.684625,184.874625,matter,I,+,u-20-1
sw2784B-ms98-a-0020,184.874625,184.934625,of,I,+,u-20-1
sw2784B-ms98-a-0020,184.934625,185.134625,just,I,+,u-20-1
sw2784B-ms98-a-0020,185.134625,185.164625,a,I,+,u-20-1
sw2784B-ms98-a-0020,185.164625,185.448375,few,I,+,u-20-1
sw2784B-ms98-a-0020,185.448375,185.952875,weeks,I,+,u-20-1
sw2784B-ms98-a-0021,186.792250,187.192250,and,B,sd,u-22-1
sw2784B-ms98-a-0021,187.192250,187.633750,uh,I,sd,u-22-1
sw2784B-ms98-a-0021,187.980250,188.301500,uh,I,sd,u-22-1
sw2784B-ms98-a-0021,188.301500,188.519875,uh,I,sd,u-22-1
sw2784B-ms98-a-0021,188.519875,188.832250,TI,I,sd,u-22-1
sw2784B-ms98-a-0021,188.832250,189.112250,also,I,sd,u-22-1
sw2784B-ms98-a-0021,189.112250,189.315125,makes,I,sd,u-22-1
sw2784B-ms98-a-0021,189.315125,189.448375,the,I,sd,u-22-1
sw2784B-ms98-a-0021,189.448375,190.009500,[vocalized-noise],I,sd,u-22-1
sw2784B-ms98-a-0021,190.009500,190.372250,missile,I,sd,u-22-1
sw2784B-ms98-a-0021,190.372250,190.552250,which,I,sd,u-22-1
sw2784B-ms98-a-0021,190.552250,190.732250,was,I,sd,u-22-1
sw2784B-ms98-a-0021,190.732250,190.952250,the,I,sd,u-22-1
sw2784B-ms98-a-0021,190.952250,191.111625,the,I,sd,u-22-1
sw2784B-ms98-a-0021,191.111625,191.710500,TV,I,sd,u-22-1
sw2784B-ms98-a-0021,191.710500,192.082250,laser,I,sd,u-22-1
sw2784B-ms98-a-0021,192.082250,192.422250,guided,I,sd,u-22-1
sw2784B-ms98-a-0021,192.422250,192.885375,bombs,I,sd,u-22-1
sw2784B-ms98-a-0022,193.409625,193.689625,and,B,sd,u-24-1
sw2784B-ms98-a-0022,193.689625,193.840750,and,I,sd,u-24-1
sw2784B-ms98-a-0022,193.840750,193.951500,a,I,sd,u-24-1
sw2784B-ms98-a-0022,194.148250,194.299625,big,I,sd,u-24-1
sw2784B-ms98-a-0022,194.299625,194.739625,percentage,I,sd,u-24-1
sw2784B-ms98-a-0022,194.739625,194.809625,of,I,sd,u-24-1
sw2784B-ms98-a-0022,194.809625,195.029625,that,I,sd,u-24-1
sw2784B-ms98-a-0022,195.029625,195.189625,was,I,sd,u-24-1
sw2784B-ms98-a-0022,195.189625,195.749500,expended,I,sd,u-24-1
sw2784B-ms98-a-0022,195.979250,196.149625,as,I,sd,u-24-1
sw2784B-ms98-a-0022,196.149625,196.509625,well,I,sd,u-24-1
sw2784B-ms98-a-0022,196.509625,196.644375,that,B,%,u-24-2
sw2784B-ms98-a-0022,196.644375,196.870375,[vocalized-noise],I,%,u-24-2
sw2784B-ms98-a-0022,196.870375,197.073500,that,I,%,u-24-2
sw2784B-ms98-a-0022,197.073500,197.337125,w[as]-,I,%,u-24-2
sw2784B-ms98-a-0022,197.337125,197.469625,that,I,%,u-24-2
sw2784B-ms98-a-0022,197.469625,197.569625,was,I,%,u-24-2
sw2784B-ms98-a-0022,197.569625,197.759625,just,I,%,u-24-2
sw2784B-ms98-a-0022,197.759625,197.799625,a,I,%,u-24-2
sw2784B-ms98-a-0022,197.799625,198.175500,matter,I,%,u-24-2
sw2784B-ms98-a-0022,198.175500,198.299625,of,I,%,u-24-2
sw2784B-ms98-a-0024,199.462750,199.568750,uh,B,sd,u-26-1
sw2784B-ms98-a-0024,199.568750,199.708750,it's,I,sd,u-26-1
sw2784B-ms98-a-0024,199.708750,199.968750,called,I,sd,u-26-1
sw2784B-ms98-a-0024,199.968750,200.804375,Paveway,I,sd,u-26-1
sw2784B-ms98-a-0026,202.406375,202.706375,and,B,sd,u-28-1
sw2784B-ms98-a-0026,202.706375,202.975625,uh,I,sd,u-28-1
sw2784B-ms98-a-0026,202.975625,203.124750,a,I,sd,u-28-1
sw2784B-ms98-a-0026,203.124750,203.286375,big,I,sd,u-28-1
sw2784B-ms98-a-0026,203.286375,203.726375,percentage,I,sd,u-28-1
sw2784B-ms98-a-0026,203.726375,203.786375,of,I,sd,u-28-1
sw2784B-ms98-a-0026,203.786375,203.996375,that,I,sd,u-28-1
sw2784B-ms98-a-0026,203.996375,204.146375,was,I,sd,u-28-1
sw2784B-ms98-a-0026,204.146375,204.436375,used,I,sd,u-28-1
sw2784B-ms98-a-0026,204.436375,204.557250,up,I,sd,u-28-1
sw2784B-ms98-a-0026,204.854750,205.156375,during,I,sd,u-28-1
sw2784B-ms98-a-0026,205.156375,205.296375,that,I,sd,u-28-1
sw2784B-ms98-a-0026,205.296375,205.816375,conflict,I,sd,u-28-1
sw2784B-ms98-a-0026,205.816375,206.226375,also,I,sd,u-28-1
sw2784B-ms98-a-0027,206.892875,207.020250,so,B,sd,u-28-2
sw2784B-ms98-a-0027,207.020250,207.170250,tho[se]-,I,sd,u-28-2
sw2784B-ms98-a-0027,207.170250,207.497500,those,I,sd,u-28-2
sw2784B-ms98-a-0027,207.497500,207.613250,are,I,sd,u-28-2
sw2784B-ms98-a-0027,207.613250,208.016000,two,I,sd,u-28-2
sw2784B-ms98-a-0028,209.042250,209.470125,areas,I,sd,u-28-2
sw2784B-ms98-a-0028,209.470125,209.610125,in,I,sd,u-28-2
sw2784B-ms98-a-0028,209.610125,209.820125,which,I,sd,u-28-2
sw2784B-ms98-a-0028,209.820125,210.300125,TI,I,sd,u-28-2
sw2784B-ms98-a-0028,210.300125,211.210125,stands,I,sd,u-28-2
sw2784B-ms98-a-0028,211.210125,211.280125,to,I,sd,u-28-2
sw2784B-ms98-a-0028,211.280125,211.370125,to,I,sd,u-28-2
sw2784B-ms98-a-0028,211.370125,211.920125,gain,I,sd,u-28-2
sw2784B-ms98-a-0028,211.920125,212.356625,some,I,sd,u-28-2
sw2784B-ms98-a-0028,212.533625,213.014500,some,I,sd,u-28-2
sw2784B-ms98-a-0028,213.014500,213.340125,short,I,sd,u-28-2
sw2784B-ms98-a-0028,213.340125,213.570125,term,I,sd,u-28-2
sw2784B-ms98-a-0028,213.570125,213.910125,business,I,sd,u-28-2
sw2784B-ms98-a-0028,213.910125,214.040125,to,I,sd,u-28-2
sw2784B-ms98-a-0028,214.040125,214.530125,restock,I,sd,u-28-2
sw2784B-ms98-a-0028,214.530125,214.714625,that,I,sd,u-28-2
sw2784B-ms98-a-0030,242.733750,242.883750,oh,B,aa,u-30-1
sw2784B-ms98-a-0030,242.883750,243.105750,no,I,aa,u-30-1
sw2784B-ms98-a-0030,243.105750,243.493125,doubt,I,aa,u-30-1
sw2784B-ms98-a-0032,268.096750,268.360750,yeah,B,aa,u-32-1
sw2784B-ms98-a-0032,268.360750,268.500750,as,B,sd,u-32-2
sw2784B-ms98-a-0032,268.500750,268.540750,a,I,sd,u-32-2
sw2784B-ms98-a-0032,268.540750,268.740750,matter,I,sd,u-32-2
sw2784B-ms98-a-0032,268.740750,268.810750,of,I,sd,u-32-2
sw2784B-ms98-a-0032,268.810750,269.130750,fact,I,sd,u-32-2
sw2784B-ms98-a-0032,269.130750,269.250750,in,I,sd,u-32-2
sw2784B-ms98-a-0032,269.250750,269.990250,Texas,I,sd,u-32-2
sw2784B-ms98-a-0032,269.990250,270.436500,um,I,sd,u-32-2
sw2784B-ms98-a-0033,271.195750,271.443625,we've,I,sd,u-32-2
sw2784B-ms98-a-0033,271.443625,271.703625,had,I,sd,u-32-2
sw2784B-ms98-a-0033,271.703625,271.933625,our,I,sd,u-32-2
sw2784B-ms98-a-0033,271.933625,272.353625,school,I,sd,u-32-2
sw2784B-ms98-a-0033,272.353625,272.793625,funding,I,sd,u-32-2
sw2784B-ms98-a-0033,272.793625,273.223625,system,I,sd,u-32-2
sw2784B-ms98-a-0033,273.223625,273.613625,declared,I,sd,u-32-2
sw2784B-ms98-a-0033,273.613625,274.689625,unconstitutional,I,sd,u-32-2
sw2784B-ms98-a-0034,275.431125,275.606500,by,I,sd,u-32-2
sw2784B-ms98-a-0034,275.606500,275.768000,the,I,sd,u-32-2
sw2784B-ms98-a-0034,275.768000,275.898500,a,I,sd,u-32-2
sw2784B-ms98-a-0034,275.898500,276.222625,state,I,sd,u-32-2
sw2784B-ms98-a-0034,276.569125,277.006750,judge,I,sd,u-32-2
sw2784B-ms98-a-0035,277.803750,278.045500,and,B,%,u-32-3
sw2784B-ms98-a-0035,278.045500,278.238500,they,I,%,u-32-3
sw2784B-ms98-a-0035,278.238500,278.705500,and,B,sd,u-32-4
sw2784B-ms98-a-0035,278.705500,279.105500,uh,I,sd,u-32-4
sw2784B-ms98-a-0035,279.105500,279.345500,the,I,sd,u-32-4
sw2784B-ms98-a-0035,279.345500,279.965500,legislature,I,sd,u-32-4
sw2784B-ms98-a-0035,279.965500,280.175500,just,I,sd,u-32-4
sw2784B-ms98-a-0035,280.175500,280.565500,passed,I,sd,u-32-4
sw2784B-ms98-a-0035,280.565500,280.695500,what,I,sd,u-32-4
sw2784B-ms98-a-0035,280.695500,280.775500,they,I,sd,u-32-4
sw2784B-ms98-a-0035,280.775500,281.075500,called,I,sd,u-32-4
sw2784B-ms98-a-0035,281.075500,281.145500,a,I,sd,u-32-4
sw2784B-ms98-a-0035,281.145500,281.565500,Robin,I,sd,u-32-4
sw2784B-ms98-a-0035,281.565500,281.805500,Hood,I,sd,u-32-4
sw2784B-ms98-a-0035,281.805500,282.155500,Bill,I,sd,u-32-4
sw2784B-ms98-a-0036,282.667750,282.937875,which,I,sd,u-32-4
sw2784B-ms98-a-0036,282.937875,283.607875,basically,B,sd,u-32-5
sw2784B-ms98-a-0036,283.607875,283.777875,what,I,sd,u-32-5
sw2784B-ms98-a-0036,283.777875,283.867875,it,I,sd,u-32-5
sw2784B-ms98-a-0036,283.867875,284.304250,does,I,sd,u-32-5
sw2784B-ms98-a-0037,285.033250,285.186625,is,I,sd,u-32-5
sw2784B-ms98-a-0037,285.186625,285.296625,it,I,sd,u-32-5
sw2784B-ms98-a-0037,285.296625,285.653625,takes,I,sd,u-32-5
sw2784B-ms98-a-0037,285.653625,286.056625,extra,I,sd,u-32-5
sw2784B-ms98-a-0037,286.056625,286.376625,money,I,sd,u-32-5
sw2784B-ms98-a-0037,286.376625,286.888625,from,I,sd,u-32-5
sw2784B-ms98-a-0037,287.400875,287.799750,the,I,sd,u-32-5
sw2784B-ms98-a-0037,287.927750,288.176625,more,I,sd,u-32-5
sw2784B-ms98-a-0037,288.176625,288.700000,affluent,I,sd,u-32-5
sw2784B-ms98-a-0037,289.065375,289.396625,school,I,sd,u-32-5
sw2784B-ms98-a-0037,289.396625,289.986625,districts,I,sd,u-32-5
sw2784B-ms98-a-0037,289.986625,290.116625,that,I,sd,u-32-5
sw2784B-ms98-a-0037,290.116625,290.176625,are,I,sd,u-32-5
sw2784B-ms98-a-0037,290.176625,290.386625,that,I,sd,u-32-5
sw2784B-ms98-a-0037,290.386625,290.504500,are,I,sd,u-32-5
sw2784B-ms98-a-0037,290.647625,290.726625,you,I,sd,u-32-5
sw2784B-ms98-a-0037,290.726625,290.816625,know,I,sd,u-32-5
sw2784B-ms98-a-0037,290.816625,291.036625,come,I,sd,u-32-5
sw2784B-ms98-a-0037,291.036625,291.256625,from,I,sd,u-32-5
sw2784B-ms98-a-0037,291.256625,291.618875,local,I,sd,u-32-5
sw2784B-ms98-a-0037,291.618875,292.231750,taxes,I,sd,u-32-5
sw2784B-ms98-a-0038,292.675250,292.845250,and,B,+,u-34-1
sw2784B-ms98-a-0038,292.845250,293.065250,send,I,+,u-34-1
sw2784B-ms98-a-0038,293.065250,293.175250,them,I,+,u-34-1
sw2784B-ms98-a-0038,293.175250,293.275250,to,I,+,u-34-1
sw2784B-ms98-a-0038,293.275250,293.455250,other,I,+,u-34-1
sw2784B-ms98-a-0038,293.455250,293.805250,parts,I,+,u-34-1
sw2784B-ms98-a-0038,293.805250,293.865250,of,I,+,u-34-1
sw2784B-ms98-a-0038,293.865250,293.925250,the,I,+,u-34-1
sw2784B-ms98-a-0038,293.925250,294.413750,state,I,+,u-34-1
sw2784B-ms98-a-0038,294.726375,294.925250,that,I,+,u-34-1
sw2784B-ms98-a-0038,294.925250,294.995250,are,I,+,u-34-1
sw2784B-ms98-a-0038,294.995250,295.205250,not,I,+,u-34-1
sw2784B-ms98-a-0038,295.205250,295.375250,so,I,+,u-34-1
sw2784B-ms98-a-0038,295.375250,295.837000,affluent,I,+,u-34-1
sw2784B-ms98-a-0040,300.028000,300.237500,uh,B,%,u-36-1
sw2784B-ms98-a-0040,300.237500,300.635250,well,I,%,u-36-1
sw2784B-ms98-a-0041,301.497000,302.125500,okay,B,^h,u-38-1
sw2784B-ms98-a-0041,302.125500,302.270000,to,B,sd,u-38-2
sw2784B-ms98-a-0041,302.270000,302.379250,g[ive]-,I,sd,u-38-2
sw2784B-ms98-a-0041,302.379250,302.487000,to,I,sd,u-38-2
sw2784B-ms98-a-0041,302.487000,302.637000,give,I,sd,u-38-2
sw2784B-ms98-a-0041,302.637000,302.717000,you,I,sd,u-38-2
sw2784B-ms98-a-0041,302.717000,302.917000,some,I,sd,u-38-2
sw2784B-ms98-a-0041,302.917000,303.617000,perspective,I,sd,u-38-2
sw2784B-ms98-a-0041,303.617000,303.877000,this,I,sd,u-38-2
sw2784B-ms98-a-0041,303.877000,304.077000,this,I,sd,u-38-2
sw2784B-ms98-a-0041,304.077000,304.387000,town,I,sd,u-38-2
sw2784B-ms98-a-0041,304.387000,304.567000,that,I,sd,u-38-2
sw2784B-ms98-a-0041,304.567000,304.743125,i,I,sd,u-38-2
sw2784B-ms98-a-0041,305.116000,305.317000,had,I,sd,u-38-2
sw2784B-ms98-a-0041,305.317000,305.547000,lived,I,sd,u-38-2
sw2784B-ms98-a-0041,305.547000,305.687000,in,I,sd,u-38-2
sw2784B-ms98-a-0041,305.687000,305.807000,for,I,sd,u-38-2
sw2784B-ms98-a-0041,305.807000,306.404125,sometime,I,sd,u-38-2
sw2784B-ms98-a-0042,306.961625,307.211875,in,I,sd,u-38-2
sw2784B-ms98-a-0042,307.211875,307.531875,nineteen,I,sd,u-38-2
sw2784B-ms98-a-0042,307.531875,307.731875,eighty,I,sd,u-38-2
sw2784B-ms98-a-0042,307.731875,308.131875,three,I,sd,u-38-2
sw2784B-ms98-a-0042,308.131875,308.391875,was,I,sd,u-38-2
sw2784B-ms98-a-0042,308.391875,308.861875,funded,I,sd,u-38-2
sw2784B-ms98-a-0042,308.861875,309.271875,sixty,I,sd,u-38-2
sw2784B-ms98-a-0042,309.271875,309.561875,five,I,sd,u-38-2
sw2784B-ms98-a-0042,309.561875,309.691875,per,I,sd,u-38-2
sw2784B-ms98-a-0042,309.691875,309.971875,cent,I,sd,u-38-2
sw2784B-ms98-a-0042,309.971875,310.071875,by,I,sd,u-38-2
sw2784B-ms98-a-0042,310.071875,310.451250,state,I,sd,u-38-2
sw2784B-ms98-a-0042,310.451250,310.978000,funds,I,sd,u-38-2
sw2784B-ms98-a-0043,311.466000,311.616125,then,B,sd(^q),u-40-1
sw2784B-ms98-a-0043,311.616125,311.726125,we,I,sd(^q),u-40-1
sw2784B-ms98-a-0043,311.726125,312.122250,had,I,sd(^q),u-40-1
sw2784B-ms98-a-0043,312.412250,312.566125,a,I,sd(^q),u-40-1
sw2784B-ms98-a-0043,312.566125,312.806125,number,I,sd(^q),u-40-1
sw2784B-ms98-a-0043,312.806125,312.876125,of,I,sd(^q),u-40-1
sw2784B-ms98-a-0043,312.876125,313.436125,education,I,sd(^q),u-40-1
sw2784B-ms98-a-0043,313.436125,314.153000,reforms,I,sd(^q),u-40-1
