sw2160A-ms98-a-0002,0.615625,1.015625,hello,B,fp,u-1-1
sw2160A-ms98-a-0028,77.321250,77.391250,the,I,sv,u-31-1
sw2160A-ms98-a-0028,77.391250,77.671250,problem,I,sv,u-31-1
sw2160A-ms98-a-0028,77.671250,77.871250,is,I,sv,u-31-1
sw2160A-ms98-a-0028,77.871250,78.061250,is,I,sv,u-31-1
sw2160A-ms98-a-0028,78.061250,78.331250,that,I,sv,u-31-1
sw2160A-ms98-a-0028,78.331250,78.676750,um,I,sv,u-31-1
sw2160A-ms98-a-0029,79.738000,79.918000,what,I,sv,u-31-1
sw2160A-ms98-a-0029,79.918000,80.178000,happens,I,sv,u-31-1
sw2160A-ms98-a-0029,80.178000,80.308000,is,I,sv,u-31-1
sw2160A-ms98-a-0029,80.308000,80.736625,as,I,sv,u-31-1
sw2160A-ms98-a-0029,81.064375,81.375625,that,I,sv,u-31-1
sw2160A-ms98-a-0029,81.375625,81.708000,you're,I,sv,u-31-1
sw2160A-ms98-a-0029,81.708000,81.788000,uh,I,sv,u-31-1
sw2160A-ms98-a-0029,81.788000,81.948000,you,I,sv,u-31-1
sw2160A-ms98-a-0029,81.948000,82.238000,know,I,sv,u-31-1
sw2160A-ms98-a-0029,82.565625,82.708000,as,I,sv,u-31-1
sw2160A-ms98-a-0029,82.708000,82.768000,you,I,sv,u-31-1
sw2160A-ms98-a-0029,82.768000,82.938000,go,I,sv,u-31-1
sw2160A-ms98-a-0029,82.938000,83.208000,from,I,sv,u-31-1
sw2160A-ms98-a-0029,83.208000,83.268000,the,I,sv,u-31-1
sw2160A-ms98-a-0029,83.268000,83.628000,country,I,sv,u-31-1
sw2160A-ms98-a-0029,83.628000,83.758000,to,I,sv,u-31-1
sw2160A-ms98-a-0029,83.758000,83.858000,a,I,sv,u-31-1
sw2160A-ms98-a-0029,83.858000,84.306000,city,I,sv,u-31-1
sw2160A-ms98-a-0029,84.436500,84.790625,crime,I,sv,u-31-1
sw2160A-ms98-a-0029,84.790625,85.122750,always,I,sv,u-31-1
sw2160A-ms98-a-0029,85.122750,85.782125,increases,I,sv,u-31-1
sw2160A-ms98-a-0029,85.782125,86.037375,right,I,sv,u-31-1
sw2160A-ms98-a-0029,86.598625,86.785250,because,B,sv,u-33-1
sw2160A-ms98-a-0029,86.785250,86.884250,in,I,sv,u-33-1
sw2160A-ms98-a-0029,86.884250,86.975125,the,I,sv,u-33-1
sw2160A-ms98-a-0029,86.975125,87.457250,country,I,sv,u-33-1
sw2160A-ms98-a-0029,87.979750,88.473125,people,I,sv,u-33-1
sw2160A-ms98-a-0029,88.473125,88.852250,still,I,sv,u-33-1
sw2160A-ms98-a-0029,88.852250,89.424750,respect,I,sv,u-33-1
sw2160A-ms98-a-0029,89.424750,89.818000,uh,I,sv,u-33-1
sw2160A-ms98-a-0029,89.818000,89.918000,the,I,sv,u-33-1
sw2160A-ms98-a-0029,89.918000,90.388000,property,I,sv,u-33-1
sw2160A-ms98-a-0029,90.388000,90.488000,of,I,sv,u-33-1
sw2160A-ms98-a-0029,90.488000,90.658000,other,I,sv,u-33-1
sw2160A-ms98-a-0029,90.658000,91.058000,people,I,sv,u-33-1
sw2160A-ms98-a-0030,92.148250,92.328250,and,B,%,u-35-1
sw2160A-ms98-a-0030,92.328250,92.639625,so,I,%,u-35-1
sw2160A-ms98-a-0030,92.639625,93.076500,as,I,%,u-35-1
sw2160A-ms98-a-0030,93.338250,93.638250,as,I,%,u-35-1
sw2160A-ms98-a-0030,93.638250,93.928250,and,B,sv,u-35-2
sw2160A-ms98-a-0030,93.928250,93.988250,the,I,sv,u-35-2
sw2160A-ms98-a-0030,93.988250,94.461125,people,I,sv,u-35-2
sw2160A-ms98-a-0030,94.619250,94.798250,in,I,sv,u-35-2
sw2160A-ms98-a-0030,94.798250,94.858250,the,I,sv,u-35-2
sw2160A-ms98-a-0030,94.858250,95.218250,country,I,sv,u-35-2
sw2160A-ms98-a-0030,95.218250,95.478250,don't,I,sv,u-35-2
sw2160A-ms98-a-0030,95.478250,95.718250,want,I,sv,u-35-2
sw2160A-ms98-a-0030,95.718250,95.848250,as,I,sv,u-35-2
sw2160A-ms98-a-0030,95.848250,96.078250,much,I,sv,u-35-2
sw2160A-ms98-a-0030,96.078250,96.458250,as,I,sv,u-35-2
sw2160A-ms98-a-0030,96.458250,96.528250,the,I,sv,u-35-2
sw2160A-ms98-a-0030,96.528250,96.868250,people,I,sv,u-35-2
sw2160A-ms98-a-0030,96.868250,96.978250,in,I,sv,u-35-2
sw2160A-ms98-a-0030,96.978250,97.038250,the,I,sv,u-35-2
sw2160A-ms98-a-0030,97.038250,97.418250,city,I,sv,u-35-2
sw2160A-ms98-a-0031,98.977750,99.047750,now,B,sv,u-37-1
sw2160A-ms98-a-0031,99.047750,99.147750,what,I,sv,u-37-1
sw2160A-ms98-a-0031,99.147750,99.407750,happens,I,sv,u-37-1
sw2160A-ms98-a-0031,99.407750,99.647750,is,I,sv,u-37-1
sw2160A-ms98-a-0031,99.647750,99.887750,all,I,sv,u-37-1
sw2160A-ms98-a-0031,99.887750,100.077750,those,I,sv,u-37-1
sw2160A-ms98-a-0031,100.077750,100.217750,that,I,sv,u-37-1
sw2160A-ms98-a-0031,100.217750,100.447750,don't,I,sv,u-37-1
sw2160A-ms98-a-0031,100.447750,100.627750,have,I,sv,u-37-1
sw2160A-ms98-a-0031,100.627750,100.787750,any,I,sv,u-37-1
sw2160A-ms98-a-0031,100.787750,101.167000,money,I,sv,u-37-1
sw2160A-ms98-a-0031,101.287750,101.357750,in,I,sv,u-37-1
sw2160A-ms98-a-0031,101.357750,101.417750,the,I,sv,u-37-1
sw2160A-ms98-a-0031,101.417750,101.717750,country,I,sv,u-37-1
sw2160A-ms98-a-0031,101.717750,101.917750,move,I,sv,u-37-1
sw2160A-ms98-a-0031,101.917750,102.047750,to,I,sv,u-37-1
sw2160A-ms98-a-0031,102.047750,102.117750,the,I,sv,u-37-1
sw2160A-ms98-a-0031,102.117750,102.616500,cities,I,sv,u-37-1
sw2160A-ms98-a-0031,102.987750,103.187750,and,B,sv,u-37-2
sw2160A-ms98-a-0031,103.187750,103.308875,they,I,sv,u-37-2
sw2160A-ms98-a-0031,103.308875,103.723250,wish,I,sv,u-37-2
sw2160A-ms98-a-0031,103.917750,104.352000,to,I,sv,u-37-2
sw2160A-ms98-a-0031,104.717375,105.097750,get,I,sv,u-37-2
sw2160A-ms98-a-0031,105.097750,105.177750,the,I,sv,u-37-2
sw2160A-ms98-a-0031,105.177750,105.487750,same,I,sv,u-37-2
sw2160A-ms98-a-0031,105.487750,105.827750,thing,I,sv,u-37-2
sw2160A-ms98-a-0031,105.827750,105.967750,they,B,sv,u-37-3
sw2160A-ms98-a-0031,105.967750,106.207750,say,I,sv,u-37-3
sw2160A-ms98-a-0031,106.207750,106.467750,why,I,sv,u-37-3
sw2160A-ms98-a-0031,106.467750,106.797750,can't,I,sv,u-37-3
sw2160A-ms98-a-0031,106.797750,106.897750,we,I,sv,u-37-3
sw2160A-ms98-a-0031,106.897750,107.067750,have,I,sv,u-37-3
sw2160A-ms98-a-0031,107.067750,107.137750,the,I,sv,u-37-3
sw2160A-ms98-a-0031,107.137750,107.397750,same,I,sv,u-37-3
sw2160A-ms98-a-0031,107.397750,107.657750,things,I,sv,u-37-3
sw2160A-ms98-a-0031,107.657750,107.897750,that,I,sv,u-37-3
sw2160A-ms98-a-0031,108.347750,108.517750,these,I,sv,u-37-3
sw2160A-ms98-a-0031,108.517750,108.697750,other,I,sv,u-37-3
sw2160A-ms98-a-0031,108.697750,108.967750,people,I,sv,u-37-3
sw2160A-ms98-a-0031,108.967750,109.317750,have,I,sv,u-37-3
sw2160A-ms98-a-0032,109.539375,109.819375,and,B,sv,u-37-4
sw2160A-ms98-a-0032,109.819375,109.879375,the,I,sv,u-37-4
sw2160A-ms98-a-0032,109.879375,110.059375,thing,I,sv,u-37-4
sw2160A-ms98-a-0032,110.059375,110.159375,that,I,sv,u-37-4
sw2160A-ms98-a-0032,110.159375,110.249375,we,I,sv,u-37-4
sw2160A-ms98-a-0032,110.249375,110.409375,can,I,sv,u-37-4
sw2160A-ms98-a-0032,110.409375,110.599375,do,I,sv,u-37-4
sw2160A-ms98-a-0032,110.599375,110.963625,is,I,sv,u-37-4
sw2160A-ms98-a-0032,111.370500,111.479375,we,I,sv,u-37-4
sw2160A-ms98-a-0032,111.479375,111.689375,need,I,sv,u-37-4
sw2160A-ms98-a-0032,111.819375,112.239375,money,I,sv,u-37-4
sw2160A-ms98-a-0032,112.239375,112.369375,for,I,sv,u-37-4
sw2160A-ms98-a-0032,112.369375,112.932375,drugs,I,sv,u-37-4
sw2160A-ms98-a-0032,113.069375,113.169375,and,B,sv,u-37-5
sw2160A-ms98-a-0032,113.169375,113.269375,what,I,sv,u-37-5
sw2160A-ms98-a-0032,113.269375,113.369375,we,I,sv,u-37-5
sw2160A-ms98-a-0032,113.369375,113.519375,have,I,sv,u-37-5
sw2160A-ms98-a-0032,113.519375,113.619375,to,I,sv,u-37-5
sw2160A-ms98-a-0032,113.619375,113.769375,do,I,sv,u-37-5
sw2160A-ms98-a-0032,113.769375,113.979375,is,I,sv,u-37-5
sw2160A-ms98-a-0032,113.979375,114.079375,we,I,sv,u-37-5
sw2160A-ms98-a-0032,114.079375,114.189375,have,I,sv,u-37-5
sw2160A-ms98-a-0032,114.189375,114.299375,to,I,sv,u-37-5
sw2160A-ms98-a-0032,114.299375,114.507750,go,I,sv,u-37-5
sw2160A-ms98-a-0032,114.507750,114.853875,there,I,sv,u-37-5
sw2160A-ms98-a-0032,115.489375,115.699375,get,I,sv,u-37-5
sw2160A-ms98-a-0032,115.699375,115.859375,some,I,sv,u-37-5
sw2160A-ms98-a-0032,115.859375,116.360375,stuff,I,sv,u-37-5
sw2160A-ms98-a-0032,116.706875,117.079375,steal,I,sv,u-37-5
sw2160A-ms98-a-0032,117.079375,117.279375,it,I,sv,u-37-5
sw2160A-ms98-a-0032,117.499375,117.659375,and,I,sv,u-37-5
sw2160A-ms98-a-0032,117.659375,117.951875,then,I,sv,u-37-5
sw2160A-ms98-a-0032,118.269375,118.349375,you,I,sv,u-37-5
sw2160A-ms98-a-0032,118.349375,118.564375,know,I,sv,u-37-5
sw2160A-ms98-a-0032,118.564375,118.909375,[vocalized-noise],I,sv,u-37-5
sw2160A-ms98-a-0032,118.909375,119.319375,resell,I,sv,u-37-5
sw2160A-ms98-a-0032,119.319375,119.449375,it,I,sv,u-37-5
sw2160A-ms98-a-0034,122.894250,123.074250,which,B,qw,u-39-1
sw2160A-ms98-a-0034,123.074250,123.324250,one,I,qw,u-39-1
sw2160A-ms98-a-0035,124.372125,124.749000,yeah,B,b,u-41-1
sw2160A-ms98-a-0037,129.703625,130.049500,that's,B,sv,u-43-1
sw2160A-ms98-a-0037,130.049500,130.383500,uh,I,sv,u-43-1
sw2160A-ms98-a-0037,130.383500,130.743500,that's,I,sv,u-43-1
sw2160A-ms98-a-0037,130.743500,130.973500,uh,I,sv,u-43-1
sw2160A-ms98-a-0037,130.973500,131.163500,the,I,sv,u-43-1
sw2160A-ms98-a-0037,131.163500,131.473500,main,I,sv,u-43-1
sw2160A-ms98-a-0037,131.473500,131.933500,reason,I,sv,u-43-1
sw2160A-ms98-a-0037,131.933500,132.013500,i,I,sv,u-43-1
sw2160A-ms98-a-0037,132.013500,132.363250,think,I,sv,u-43-1
sw2160A-ms98-a-0037,132.363250,132.728625,uh,I,sv,u-43-1
sw2160A-ms98-a-0037,132.728625,133.293500,everywhere,I,sv,u-43-1
sw2160A-ms98-a-0037,133.293500,133.633500,because,B,sv,u-43-2
sw2160A-ms98-a-0037,133.633500,133.923250,uh,I,sv,u-43-2
sw2160A-ms98-a-0037,134.383500,134.523500,you,I,sv,u-43-2
sw2160A-ms98-a-0037,134.523500,134.856625,have,I,sv,u-43-2
sw2160A-ms98-a-0037,134.953500,135.403500,deaths,I,sv,u-43-2
sw2160A-ms98-a-0037,135.663500,135.733500,i,B,sv,u-43-3
sw2160A-ms98-a-0037,135.733500,135.923500,mean,I,sv,u-43-3
sw2160A-ms98-a-0037,135.923500,135.963500,i,I,sv,u-43-3
sw2160A-ms98-a-0037,135.963500,136.093500,mean,I,sv,u-43-3
sw2160A-ms98-a-0037,136.093500,136.173500,you,I,sv,u-43-3
sw2160A-ms98-a-0037,136.173500,136.333500,have,I,sv,u-43-3
sw2160A-ms98-a-0037,136.333500,136.987500,murders,I,sv,u-43-3
sw2160A-ms98-a-0037,137.223500,137.373500,and,B,sv,u-43-4
sw2160A-ms98-a-0037,137.373500,137.443500,you,I,sv,u-43-4
sw2160A-ms98-a-0037,137.443500,137.683500,have,I,sv,u-43-4
sw2160A-ms98-a-0037,137.683500,137.763500,you,I,sv,u-43-4
sw2160A-ms98-a-0037,137.763500,138.003500,know,I,sv,u-43-4
sw2160A-ms98-a-0037,138.003500,138.533500,people,I,sv,u-43-4
sw2160A-ms98-a-0037,138.533500,139.023500,stealing,I,sv,u-43-4
sw2160A-ms98-a-0037,139.023500,139.203500,other,I,sv,u-43-4
sw2160A-ms98-a-0037,139.203500,139.443500,people's,I,sv,u-43-4
sw2160A-ms98-a-0037,139.443500,139.673500,stuff,I,sv,u-43-4
sw2160A-ms98-a-0037,139.673500,139.843500,and,B,%,u-43-5
sw2160A-ms98-a-0037,139.843500,140.073500,that's,I,%,u-43-5
sw2160A-ms98-a-0037,140.183500,140.363500,a,B,sv,u-43-6
sw2160A-ms98-a-0037,140.363500,140.573500,lot,I,sv,u-43-6
sw2160A-ms98-a-0037,140.573500,140.673500,of,I,sv,u-43-6
sw2160A-ms98-a-0037,140.673500,140.873500,it,I,sv,u-43-6
sw2160A-ms98-a-0037,140.873500,141.063500,has,I,sv,u-43-6
sw2160A-ms98-a-0037,141.063500,141.123500,to,I,sv,u-43-6
sw2160A-ms98-a-0037,141.123500,141.203500,do,I,sv,u-43-6
sw2160A-ms98-a-0037,141.203500,141.363500,with,I,sv,u-43-6
sw2160A-ms98-a-0037,141.363500,141.813500,drugs,I,sv,u-43-6
sw2160A-ms98-a-0038,142.645500,142.755500,it,B,%,u-45-1
sw2160A-ms98-a-0038,142.755500,142.965500,doesn't,I,%,u-45-1
sw2160A-ms98-a-0038,142.965500,143.085500,have,I,%,u-45-1
sw2160A-ms98-a-0038,143.085500,143.175500,to,I,%,u-45-1
sw2160A-ms98-a-0038,143.175500,143.425500,do,I,%,u-45-1
sw2160A-ms98-a-0038,143.425500,143.512625,i,B,sv,u-45-2
sw2160A-ms98-a-0038,143.512625,143.731875,mean,I,sv,u-45-2
sw2160A-ms98-a-0038,143.985500,144.055500,the,I,sv,u-45-2
sw2160A-ms98-a-0038,144.055500,144.275500,thing,I,sv,u-45-2
sw2160A-ms98-a-0038,144.275500,144.465500,is,I,sv,u-45-2
sw2160A-ms98-a-0038,144.465500,144.535500,is,I,sv,u-45-2
sw2160A-ms98-a-0038,144.535500,144.805500,that,I,sv,u-45-2
sw2160A-ms98-a-0038,144.805500,144.915500,you,I,sv,u-45-2
sw2160A-ms98-a-0038,144.915500,145.065500,know,I,sv,u-45-2
sw2160A-ms98-a-0038,145.065500,145.225500,it's,I,sv,u-45-2
sw2160A-ms98-a-0038,145.225500,145.405500,like,I,sv,u-45-2
sw2160A-ms98-a-0038,145.405500,145.655500,you,I,sv,u-45-2
sw2160A-ms98-a-0038,145.655500,145.865500,might,I,sv,u-45-2
sw2160A-ms98-a-0038,145.865500,145.985500,be,I,sv,u-45-2
sw2160A-ms98-a-0038,145.985500,146.485500,standing,I,sv,u-45-2
sw2160A-ms98-a-0038,146.485500,147.125500,somewhere,I,sv,u-45-2
sw2160A-ms98-a-0039,147.492250,147.837500,right,I,sv,u-45-2
sw2160A-ms98-a-0039,147.837500,148.039875,and,B,sv,u-45-3
sw2160A-ms98-a-0039,148.039875,148.299875,like,I,sv,u-45-3
sw2160A-ms98-a-0039,148.299875,148.579875,let's,I,sv,u-45-3
sw2160A-ms98-a-0039,148.579875,148.779875,say,I,sv,u-45-3
sw2160A-ms98-a-0039,148.779875,149.149875,you're,I,sv,u-45-3
sw2160A-ms98-a-0039,149.149875,149.429875,you,I,sv,u-45-3
sw2160A-ms98-a-0039,149.429875,149.559875,you,I,sv,u-45-3
sw2160A-ms98-a-0039,149.559875,149.897750,go,I,sv,u-45-3
sw2160A-ms98-a-0039,150.029875,150.099875,you,I,sv,u-45-3
sw2160A-ms98-a-0039,150.099875,150.209875,know,I,sv,u-45-3
sw2160A-ms98-a-0039,150.209875,150.409875,you're,I,sv,u-45-3
sw2160A-ms98-a-0039,150.409875,150.849875,driving,I,sv,u-45-3
sw2160A-ms98-a-0039,150.849875,151.149875,out,I,sv,u-45-3
sw2160A-ms98-a-0039,151.579875,151.749875,and,B,sv,u-45-4
sw2160A-ms98-a-0039,151.749875,151.849875,you're,I,sv,u-45-4
sw2160A-ms98-a-0039,151.849875,152.199875,driving,I,sv,u-45-4
sw2160A-ms98-a-0039,152.199875,152.379875,back,I,sv,u-45-4
sw2160A-ms98-a-0039,152.379875,152.679875,home,I,sv,u-45-4
sw2160A-ms98-a-0039,152.679875,152.769875,and,B,sv,u-45-5
sw2160A-ms98-a-0039,152.769875,152.909875,it's,I,sv,u-45-5
sw2160A-ms98-a-0039,152.909875,153.059875,late,I,sv,u-45-5
sw2160A-ms98-a-0039,153.059875,153.139875,at,I,sv,u-45-5
sw2160A-ms98-a-0039,153.139875,153.319875,night,I,sv,u-45-5
sw2160A-ms98-a-0039,153.319875,153.429875,and,B,sv,u-45-6
sw2160A-ms98-a-0039,153.429875,153.599875,you,I,sv,u-45-6
sw2160A-ms98-a-0039,153.599875,153.799875,stop,I,sv,u-45-6
sw2160A-ms98-a-0039,153.799875,153.889875,by,I,sv,u-45-6
sw2160A-ms98-a-0039,153.889875,154.059875,one,I,sv,u-45-6
sw2160A-ms98-a-0039,154.059875,154.119875,of,I,sv,u-45-6
sw2160A-ms98-a-0039,154.119875,154.379875,these,I,sv,u-45-6
sw2160A-ms98-a-0039,154.379875,154.509875,you,I,sv,u-45-6
sw2160A-ms98-a-0039,154.509875,154.739875,know,I,sv,u-45-6
sw2160A-ms98-a-0039,154.739875,155.029875,twenty,I,sv,u-45-6
sw2160A-ms98-a-0039,155.029875,155.249875,four,I,sv,u-45-6
sw2160A-ms98-a-0039,155.249875,155.789875,hour,I,sv,u-45-6
sw2160A-ms98-a-0039,155.789875,155.899875,you,I,sv,u-45-6
sw2160A-ms98-a-0039,155.899875,156.049875,know,I,sv,u-45-6
sw2160A-ms98-a-0039,156.049875,156.339875,gas,I,sv,u-45-6
