sw3804B-ms98-a-0002,1.228125,2.077250,yeah,B,ny,u-2-1
sw3804B-ms98-a-0018,89.731000,89.871000,it,I,sv,u-32-2
sw3804B-ms98-a-0018,89.871000,90.171000,seems,I,sv,u-32-2
sw3804B-ms98-a-0018,90.171000,90.291000,to,I,sv,u-32-2
sw3804B-ms98-a-0018,90.291000,90.599375,work,I,sv,u-32-2
sw3804B-ms98-a-0018,90.599375,90.826250,real,I,sv,u-32-2
sw3804B-ms98-a-0018,90.826250,91.326875,well,I,sv,u-32-2
sw3804B-ms98-a-0018,91.326875,91.986125,um,B,%,u-34-1
sw3804B-ms98-a-0018,92.411500,92.745375,and,B,sd,u-36-1
sw3804B-ms98-a-0018,92.745375,93.485375,uh,I,sd,u-36-1
sw3804B-ms98-a-0018,93.485375,94.058500,um,I,sd,u-36-1
sw3804B-ms98-a-0019,95.609750,95.839750,when,I,sd,u-36-1
sw3804B-ms98-a-0019,95.839750,95.919750,i've,I,sd,u-36-1
sw3804B-ms98-a-0019,95.919750,96.189750,had,I,sd,u-36-1
sw3804B-ms98-a-0019,96.189750,96.339750,so,I,sd,u-36-1
sw3804B-ms98-a-0019,96.339750,96.639750,many,I,sd,u-36-1
sw3804B-ms98-a-0019,96.639750,97.311500,people,I,sd,u-36-1
sw3804B-ms98-a-0019,97.311500,97.939750,uh,I,sd,u-36-1
sw3804B-ms98-a-0019,97.939750,98.599375,t[o]-,I,sd,u-36-1
sw3804B-ms98-a-0019,98.599375,99.043750,to,I,sd,u-36-1
sw3804B-ms98-a-0019,99.043750,99.644625,feed,I,sd,u-36-1
sw3804B-ms98-a-0019,100.013750,100.279750,like,I,sd,u-36-1
sw3804B-ms98-a-0019,100.279750,100.479750,i'd,I,sd,u-36-1
sw3804B-ms98-a-0019,100.479750,100.759750,try,I,sd,u-36-1
sw3804B-ms98-a-0019,100.759750,100.929750,to,I,sd,u-36-1
sw3804B-ms98-a-0019,100.929750,101.299750,do,I,sd,u-36-1
sw3804B-ms98-a-0019,101.299750,101.541125,a,I,sd,u-36-1
sw3804B-ms98-a-0019,101.848125,102.822625,ham,I,sd,u-36-1
sw3804B-ms98-a-0020,103.359875,103.532750,an,I,sd,u-36-1
sw3804B-ms98-a-0020,103.532750,103.592750,a,I,sd,u-36-1
sw3804B-ms98-a-0020,103.592750,104.469750,turkey,I,sd,u-36-1
sw3804B-ms98-a-0020,104.469750,105.022750,and,B,%,u-36-2
sw3804B-ms98-a-0020,105.022750,105.499750,and,B,+,u-38-1
sw3804B-ms98-a-0022,108.561375,109.574125,yeah,B,b,u-40-1
sw3804B-ms98-a-0024,121.342375,121.949750,um-hum,B,b,u-42-1
sw3804B-ms98-a-0026,126.249000,126.731875,no,B,nn,u-44-1
sw3804B-ms98-a-0026,126.731875,127.065250,what,B,%,u-44-2
sw3804B-ms98-a-0028,131.592875,132.063250,uh-huh,B,b,u-46-1
sw3804B-ms98-a-0030,134.982000,135.454750,oh,B,ba,u-48-1
sw3804B-ms98-a-0030,135.454750,135.684750,i'll,I,ba,u-48-1
sw3804B-ms98-a-0030,135.684750,136.453625,bet,I,ba,u-48-1
sw3804B-ms98-a-0032,138.976750,139.699500,yeah,B,b,u-50-1
sw3804B-ms98-a-0032,140.247250,140.382875,i'll,B,sd,u-52-1
sw3804B-ms98-a-0032,140.382875,140.596750,have,I,sd,u-52-1
sw3804B-ms98-a-0032,140.596750,140.706750,to,I,sd,u-52-1
sw3804B-ms98-a-0032,140.706750,141.066750,try,I,sd,u-52-1
sw3804B-ms98-a-0032,141.066750,141.549375,that,I,sd,u-52-1
sw3804B-ms98-a-0034,143.389625,143.529625,i,B,sd,u-54-1
sw3804B-ms98-a-0034,143.529625,143.719625,like,I,sd,u-54-1
sw3804B-ms98-a-0034,143.719625,144.049625,things,I,sd,u-54-1
sw3804B-ms98-a-0034,144.049625,144.229625,that,I,sd,u-54-1
sw3804B-ms98-a-0034,144.229625,144.502625,are,I,sd,u-54-1
sw3804B-ms98-a-0034,144.502625,145.029625,easy,I,sd,u-54-1
sw3804B-ms98-a-0034,145.029625,145.339625,and,I,sd,u-54-1
sw3804B-ms98-a-0034,145.519625,145.809625,and,I,sd,u-54-1
sw3804B-ms98-a-0034,145.809625,146.104750,uh,I,sd,u-54-1
sw3804B-ms98-a-0035,147.136500,148.016500,nutritious,I,sd,u-54-1
sw3804B-ms98-a-0037,150.224500,150.547625,[vocalized-noise],O,,
sw3804B-ms98-a-0039,154.561250,155.133125,uh-huh,B,b,u-56-1
sw3804B-ms98-a-0041,162.445375,162.679250,i,B,sd,u-58-1
sw3804B-ms98-a-0041,162.679250,163.188500,know,I,sd,u-58-1
sw3804B-ms98-a-0041,163.442000,163.681125,i,B,sd,u-60-1
sw3804B-ms98-a-0041,163.681125,164.075750,know,I,sd,u-60-1
sw3804B-ms98-a-0041,164.075750,167.233125,[laughter],O,,
sw3804B-ms98-a-0041,167.233125,168.259750,well,B,%,u-62-1
sw3804B-ms98-a-0041,168.259750,168.459750,thank,B,sv,u-64-1
sw3804B-ms98-a-0041,168.459750,168.729750,God,I,sv,u-64-1
sw3804B-ms98-a-0041,168.729750,168.899750,for,I,sv,u-64-1
sw3804B-ms98-a-0041,168.899750,169.699750,microwaves,I,sv,u-64-1
sw3804B-ms98-a-0041,169.699750,169.849750,you,I,sv,u-64-1
sw3804B-ms98-a-0041,169.849750,170.299375,know,I,sv,u-64-1
sw3804B-ms98-a-0041,170.605250,171.401500,[laughter],O,,
sw3804B-ms98-a-0042,173.006125,173.894125,yeah,B,b,u-68-1
sw3804B-ms98-a-0044,181.369500,182.082375,um-hum,B,b,u-70-1
sw3804B-ms98-a-0044,182.525875,183.070500,um-hum,B,b,u-72-1
sw3804B-ms98-a-0046,187.355625,188.228625,yeah,B,b,u-74-1
sw3804B-ms98-a-0048,191.400000,191.868625,right,B,b,u-76-1
sw3804B-ms98-a-0048,191.868625,192.048625,well,B,sd,u-76-2
sw3804B-ms98-a-0048,192.048625,192.178625,i,I,sd,u-76-2
sw3804B-ms98-a-0048,192.178625,192.428625,don't,I,sd,u-76-2
sw3804B-ms98-a-0048,192.428625,193.367000,anymore,I,sd,u-76-2
sw3804B-ms98-a-0048,193.367000,193.648625,yeah,O,,
sw3804B-ms98-a-0048,193.648625,193.888625,it's,B,sd,u-76-3
sw3804B-ms98-a-0048,193.888625,194.339250,been,I,sd,u-76-3
sw3804B-ms98-a-0048,194.339250,194.538625,a,I,sd,u-76-3
sw3804B-ms98-a-0048,194.538625,194.808625,few,I,sd,u-76-3
sw3804B-ms98-a-0048,194.808625,195.248625,years,I,sd,u-76-3
sw3804B-ms98-a-0048,195.248625,195.532125,and,B,sd,u-76-4
sw3804B-ms98-a-0048,195.878625,196.208625,and,I,sd,u-76-4
sw3804B-ms98-a-0048,196.208625,196.468750,uh,I,sd,u-76-4
sw3804B-ms98-a-0049,197.328750,197.418750,i,I,sd,u-76-4
sw3804B-ms98-a-0049,197.418750,197.658750,don't,I,sd,u-76-4
sw3804B-ms98-a-0049,197.658750,198.079625,have,I,sd,u-76-4
sw3804B-ms98-a-0049,198.561750,198.788750,you,I,sd,u-76-4
sw3804B-ms98-a-0049,198.788750,199.038750,know,I,sd,u-76-4
sw3804B-ms98-a-0049,199.038750,199.398750,over,I,sd,u-76-4
sw3804B-ms98-a-0049,199.398750,199.448750,a,I,sd,u-76-4
sw3804B-ms98-a-0049,199.448750,200.018750,couple,I,sd,u-76-4
sw3804B-ms98-a-0049,200.018750,200.248750,either,I,sd,u-76-4
sw3804B-ms98-a-0049,200.248750,200.576875,and,B,sd,u-76-5
sw3804B-ms98-a-0049,200.964875,201.258750,and,B,+,u-78-1
sw3804B-ms98-a-0049,201.258750,201.445625,uh,I,+,u-78-1
sw3804B-ms98-a-0049,201.968750,202.048750,i,I,+,u-78-1
sw3804B-ms98-a-0049,202.048750,202.318750,try,I,+,u-78-1
sw3804B-ms98-a-0049,202.318750,202.580000,to,I,+,u-78-1
sw3804B-ms98-a-0050,203.439375,203.884125,uh,I,+,u-78-1
sw3804B-ms98-a-0050,204.388750,204.675500,have,I,+,u-78-1
sw3804B-ms98-a-0050,204.675500,205.205500,everything,I,+,u-78-1
sw3804B-ms98-a-0050,205.205500,205.445500,all,I,+,u-78-1
sw3804B-ms98-a-0050,205.445500,205.775500,ready,I,+,u-78-1
sw3804B-ms98-a-0050,205.775500,206.065500,and,B,sv,u-78-2
sw3804B-ms98-a-0050,206.525500,206.805500,and,I,sv,u-78-2
sw3804B-ms98-a-0050,206.805500,207.005500,it,I,sv,u-78-2
sw3804B-ms98-a-0050,207.005500,207.165500,it,I,sv,u-78-2
sw3804B-ms98-a-0050,207.165500,207.415500,just,I,sv,u-78-2
sw3804B-ms98-a-0050,207.415500,207.695500,makes,I,sv,u-78-2
sw3804B-ms98-a-0050,207.695500,207.775500,it,I,sv,u-78-2
sw3804B-ms98-a-0050,207.775500,207.845500,a,I,sv,u-78-2
sw3804B-ms98-a-0050,207.845500,208.075500,lot,I,sv,u-78-2
sw3804B-ms98-a-0050,208.075500,208.495500,nicer,I,sv,u-78-2
sw3804B-ms98-a-0050,208.495500,208.635500,where,I,sv,u-78-2
sw3804B-ms98-a-0050,208.635500,208.695500,i,I,sv,u-78-2
sw3804B-ms98-a-0050,208.695500,208.877250,don't,I,sv,u-78-2
sw3804B-ms98-a-0050,208.877250,209.054250,s[pend]-,I,sv,u-78-2
sw3804B-ms98-a-0050,209.054250,209.625500,spend,I,sv,u-78-2
sw3804B-ms98-a-0050,209.625500,209.725500,all,I,sv,u-78-2
sw3804B-ms98-a-0050,209.725500,209.855500,my,I,sv,u-78-2
sw3804B-ms98-a-0050,209.855500,210.410750,time,I,sv,u-78-2
sw3804B-ms98-a-0050,210.633000,210.785500,in,I,sv,u-78-2
sw3804B-ms98-a-0050,210.785500,210.855500,the,I,sv,u-78-2
sw3804B-ms98-a-0050,210.855500,211.425500,kitchen,I,sv,u-78-2
sw3804B-ms98-a-0051,212.437625,212.692000,and,B,sd,u-80-1
sw3804B-ms98-a-0051,212.692000,212.926875,uh,I,sd,u-80-1
sw3804B-ms98-a-0051,212.926875,213.982125,spaghetti,B,+,u-82-1
sw3804B-ms98-a-0051,213.982125,214.298625,and,B,%,u-82-2
sw3804B-ms98-a-0053,216.415250,217.439875,yeah,B,b^m,u-84-1
sw3804B-ms98-a-0054,218.800625,219.051750,i,B,aa,u-86-1
sw3804B-ms98-a-0054,219.051750,219.301750,know,I,aa,u-86-1
sw3804B-ms98-a-0054,219.301750,219.351750,i,B,sd,u-86-2
sw3804B-ms98-a-0054,219.351750,219.751750,don't,I,sd,u-86-2
sw3804B-ms98-a-0054,219.751750,219.951750,think,I,sd,u-86-2
sw3804B-ms98-a-0054,219.951750,220.051750,i've,I,sd,u-86-2
sw3804B-ms98-a-0054,220.051750,220.231750,ever,I,sd,u-86-2
sw3804B-ms98-a-0054,220.231750,220.401750,met,I,sd,u-86-2
sw3804B-ms98-a-0054,220.401750,220.841750,anyone,I,sd,u-86-2
sw3804B-ms98-a-0054,220.841750,221.041750,that,I,sd,u-86-2
sw3804B-ms98-a-0054,221.041750,221.585500,didn't,I,sd,u-86-2
sw3804B-ms98-a-0055,222.638250,223.539500,yeah,B,b,u-88-1
sw3804B-ms98-a-0057,230.246375,230.502125,oh,B,b,u-90-1
sw3804B-ms98-a-0057,230.502125,231.140500,yeah,I,b,u-90-1
sw3804B-ms98-a-0059,234.572250,234.712250,i,B,sd,u-92-1
sw3804B-ms98-a-0059,234.712250,235.012250,like,I,sd,u-92-1
sw3804B-ms98-a-0059,235.012250,235.232250,it,I,sd,u-92-1
sw3804B-ms98-a-0059,235.232250,235.683500,too,I,sd,u-92-1
sw3804B-ms98-a-0060,236.534375,236.736000,i,B,sd,u-94-1
sw3804B-ms98-a-0060,236.736000,236.876000,do,I,sd,u-94-1
sw3804B-ms98-a-0060,236.876000,237.376000,too,I,sd,u-94-1
sw3804B-ms98-a-0062,243.991750,244.401125,um-hum,B,b,u-96-1
sw3804B-ms98-a-0064,250.482750,251.287875,yeah,B,b,u-98-1
sw3804B-ms98-a-0064,251.793375,251.998375,well,B,qy,u-98-2
sw3804B-ms98-a-0064,251.998375,252.098375,have,I,qy,u-98-2
sw3804B-ms98-a-0064,252.098375,252.198375,you,I,qy,u-98-2
sw3804B-ms98-a-0064,252.198375,252.408375,had,I,qy,u-98-2
sw3804B-ms98-a-0064,252.408375,252.498375,any,I,qy,u-98-2
sw3804B-ms98-a-0064,252.498375,252.728375,good,I,qy,u-98-2
sw3804B-ms98-a-0064,252.728375,253.451625,ideas,I,qy,u-98-2
sw3804B-ms98-a-0064,253.918750,254.353500,yet,B,+,u-100-1
sw3804B-ms98-a-0064,255.091750,255.559000,oh,B,bk,u-102-1
sw3804B-ms98-a-0064,255.559000,256.438375,okay,I,bk,u-102-1
sw3804B-ms98-a-0064,256.438375,257.148500,[laughter],O,,
sw3804B-ms98-a-0066,263.469250,264.249750,yeah,B,b,u-104-1
sw3804B-ms98-a-0068,269.987125,270.925375,yeah,B,b,u-106-1
sw3804B-ms98-a-0070,275.126500,275.266500,and,B,ba,u-108-1
sw3804B-ms98-a-0070,275.266500,275.476500,that's,I,ba,u-108-1
sw3804B-ms98-a-0070,275.476500,275.536500,the,I,ba,u-108-1
sw3804B-ms98-a-0070,275.536500,275.726500,way,I,ba,u-108-1
sw3804B-ms98-a-0070,275.726500,275.846500,to,I,ba,u-108-1
sw3804B-ms98-a-0070,275.846500,276.066500,do,I,ba,u-108-1
sw3804B-ms98-a-0070,276.066500,276.266500,it,I,ba,u-108-1
sw3804B-ms98-a-0070,276.266500,276.655250,too,I,ba,u-108-1
sw3804B-ms98-a-0071,277.354625,277.636875,[vocalized-noise],O,,
sw3804B-ms98-a-0071,277.636875,277.776875,i,B,sv,u-110-1
sw3804B-ms98-a-0071,277.776875,278.066875,think,I,sv,u-110-1
sw3804B-ms98-a-0071,278.066875,278.301250,it's,I,sv,u-110-1
sw3804B-ms98-a-0071,278.613875,278.706875,you,I,sv,u-110-1
sw3804B-ms98-a-0071,278.706875,278.886875,know,I,sv,u-110-1
sw3804B-ms98-a-0071,278.886875,279.046875,what's,I,sv,u-110-1
sw3804B-ms98-a-0071,279.046875,279.196875,i,I,sv,u-110-1
sw3804B-ms98-a-0071,279.196875,279.486875,think,I,sv,u-110-1
