sw3855B-ms98-a-0002,1.325750,1.923125,okay,B,b,u-2-1
sw3855B-ms98-a-0009,25.765750,26.095750,there's,I,sd,u-8-3
sw3855B-ms98-a-0009,26.095750,26.261500,a,I,sd,u-8-3
sw3855B-ms98-a-0009,26.261500,26.752250,monthly,I,sd,u-8-3
sw3855B-ms98-a-0009,26.752250,27.020625,or,I,sd,u-8-3
sw3855B-ms98-a-0009,27.020625,27.182625,a,I,sd,u-8-3
sw3855B-ms98-a-0009,27.182625,27.585750,yearly,I,sd,u-8-3
sw3855B-ms98-a-0009,27.585750,27.965750,charge,I,sd,u-8-3
sw3855B-ms98-a-0009,27.965750,28.095750,we,B,sd,u-8-4
sw3855B-ms98-a-0009,28.095750,28.355750,always,I,sd,u-8-4
sw3855B-ms98-a-0009,28.355750,28.535750,get,I,sd,u-8-4
sw3855B-ms98-a-0009,28.535750,28.625750,it,I,sd,u-8-4
sw3855B-ms98-a-0009,28.625750,28.765750,through,I,sd,u-8-4
sw3855B-ms98-a-0009,28.765750,28.845750,our,I,sd,u-8-4
sw3855B-ms98-a-0009,28.845750,29.165750,bank,I,sd,u-8-4
sw3855B-ms98-a-0009,29.165750,29.245750,or,I,sd,u-8-4
sw3855B-ms98-a-0009,29.245750,29.675750,somewhere,I,sd,u-8-4
sw3855B-ms98-a-0009,29.675750,29.875750,where,I,sd,u-8-4
sw3855B-ms98-a-0009,29.875750,30.155750,it's,I,sd,u-8-4
sw3855B-ms98-a-0009,30.155750,30.555750,free,I,sd,u-8-4
sw3855B-ms98-a-0009,30.555750,30.655750,so,B,sd,u-8-5
sw3855B-ms98-a-0009,30.655750,30.775750,we,I,sd,u-8-5
sw3855B-ms98-a-0009,30.775750,31.015750,never,I,sd,u-8-5
sw3855B-ms98-a-0009,31.015750,31.125750,have,I,sd,u-8-5
sw3855B-ms98-a-0009,31.125750,31.205750,to,I,sd,u-8-5
sw3855B-ms98-a-0009,31.205750,31.339125,pay,I,sd,u-8-5
sw3855B-ms98-a-0009,31.339125,31.707625,anything,I,sd,u-8-5
sw3855B-ms98-a-0009,31.707625,32.225750,extra,I,sd,u-8-5
sw3855B-ms98-a-0011,36.291750,36.813000,yeah,B,b,u-10-1
sw3855B-ms98-a-0011,36.912750,37.011750,we,B,sd,u-10-2
sw3855B-ms98-a-0011,37.011750,37.161750,just,I,sd,u-10-2
sw3855B-ms98-a-0011,37.161750,37.321750,don't,I,sd,u-10-2
sw3855B-ms98-a-0011,37.321750,37.471750,think,I,sd,u-10-2
sw3855B-ms98-a-0011,37.471750,37.601750,it's,I,sd,u-10-2
sw3855B-ms98-a-0011,37.601750,37.891750,worth,I,sd,u-10-2
sw3855B-ms98-a-0011,37.891750,38.021750,it,I,sd,u-10-2
sw3855B-ms98-a-0012,38.908125,39.239250,so,B,%,u-10-3
sw3855B-ms98-a-0014,47.642875,47.982875,uh-huh,O,,
sw3855B-ms98-a-0016,59.957500,60.147500,see,B,sd,u-12-1
sw3855B-ms98-a-0016,60.147500,60.497500,well,I,sd,u-12-1
sw3855B-ms98-a-0016,60.497500,60.797500,you,I,sd,u-12-1
sw3855B-ms98-a-0016,60.797500,60.947500,i,I,sd,u-12-1
sw3855B-ms98-a-0016,60.947500,61.157500,don't,I,sd,u-12-1
sw3855B-ms98-a-0016,61.307500,61.429000,do,I,sd,u-12-1
sw3855B-ms98-a-0016,61.429000,61.519375,it,I,sd,u-12-1
sw3855B-ms98-a-0016,61.519375,61.917500,either,I,sd,u-12-1
sw3855B-ms98-a-0016,61.917500,62.328875,[laughter],O,,
sw3855B-ms98-a-0018,67.391625,67.889375,yeah,B,b,u-14-1
sw3855B-ms98-a-0019,68.800500,69.180500,yes,B,aa,u-16-1
sw3855B-ms98-a-0019,69.510500,70.140500,exactly,B,aa,u-16-2
sw3855B-ms98-a-0019,70.140500,70.320500,that's,B,sd,u-16-3
sw3855B-ms98-a-0019,70.320500,70.460500,how,I,sd,u-16-3
sw3855B-ms98-a-0019,70.460500,70.590500,i,I,sd,u-16-3
sw3855B-ms98-a-0019,70.590500,70.730500,f[eel]-,O,,
sw3855B-ms98-a-0019,70.730500,70.854375,i,B,sd,u-16-4
sw3855B-ms98-a-0019,70.854375,71.091625,mean,I,sd,u-16-4
sw3855B-ms98-a-0019,71.091625,71.290500,it's,I,sd,u-16-4
sw3855B-ms98-a-0019,71.290500,71.450500,a,I,sd,u-16-4
sw3855B-ms98-a-0019,71.450500,71.660500,rare,I,sd,u-16-4
sw3855B-ms98-a-0019,71.660500,71.840500,day,I,sd,u-16-4
sw3855B-ms98-a-0019,71.840500,71.990500,when,I,sd,u-16-4
sw3855B-ms98-a-0019,71.990500,72.050500,i,I,sd,u-16-4
sw3855B-ms98-a-0019,72.050500,72.270500,even,I,sd,u-16-4
sw3855B-ms98-a-0019,72.270500,72.490500,have,I,sd,u-16-4
sw3855B-ms98-a-0019,72.490500,72.890500,seventy,I,sd,u-16-4
sw3855B-ms98-a-0019,72.890500,73.060500,five,I,sd,u-16-4
sw3855B-ms98-a-0019,73.060500,73.420500,cents,I,sd,u-16-4
sw3855B-ms98-a-0019,73.420500,73.504250,in,I,sd,u-16-4
sw3855B-ms98-a-0019,73.504250,73.653375,my,I,sd,u-16-4
sw3855B-ms98-a-0019,73.653375,73.960500,purse,I,sd,u-16-4
sw3855B-ms98-a-0021,75.770000,76.243000,yeah,B,b,u-18-1
sw3855B-ms98-a-0023,86.866750,88.739750,[laughter],O,,
sw3855B-ms98-a-0024,89.739000,90.139000,yeah,B,aa,u-22-1
sw3855B-ms98-a-0024,90.139000,90.519000,because,B,sv,u-22-2
sw3855B-ms98-a-0024,90.779000,91.089000,it's,I,sv,u-22-2
sw3855B-ms98-a-0024,91.089000,91.519000,really,I,sv,u-22-2
sw3855B-ms98-a-0024,91.519000,91.629000,it,I,sv,u-22-2
sw3855B-ms98-a-0024,91.629000,91.971375,helps,I,sv,u-22-2
sw3855B-ms98-a-0024,91.971375,92.242500,your,I,sv,u-22-2
sw3855B-ms98-a-0024,92.497625,92.655875,if,I,sv,u-22-2
sw3855B-ms98-a-0024,92.655875,92.829000,you,I,sv,u-22-2
sw3855B-ms98-a-0024,92.829000,93.089000,have,I,sv,u-22-2
sw3855B-ms98-a-0024,93.089000,93.259000,good,I,sv,u-22-2
sw3855B-ms98-a-0024,93.259000,93.609000,credit,I,sv,u-22-2
sw3855B-ms98-a-0024,93.609000,93.699000,you,I,sv,u-22-2
sw3855B-ms98-a-0024,93.699000,93.809000,know,I,sv,u-22-2
sw3855B-ms98-a-0024,93.809000,93.879000,it,I,sv,u-22-2
sw3855B-ms98-a-0024,93.879000,94.179000,helps,I,sv,u-22-2
sw3855B-ms98-a-0024,94.179000,94.249000,you,I,sv,u-22-2
sw3855B-ms98-a-0024,94.249000,94.369000,in,I,sv,u-22-2
sw3855B-ms98-a-0024,94.369000,94.439000,the,I,sv,u-22-2
sw3855B-ms98-a-0024,94.439000,94.719000,long,I,sv,u-22-2
sw3855B-ms98-a-0024,94.719000,95.039000,run,I,sv,u-22-2
sw3855B-ms98-a-0024,95.039000,95.173875,when,I,sv,u-22-2
sw3855B-ms98-a-0024,95.173875,95.351000,you,I,sv,u-22-2
sw3855B-ms98-a-0024,95.351000,95.559000,want,I,sv,u-22-2
sw3855B-ms98-a-0024,95.559000,95.619000,to,I,sv,u-22-2
sw3855B-ms98-a-0024,95.619000,95.719000,go,I,sv,u-22-2
sw3855B-ms98-a-0024,95.719000,95.949000,make,I,sv,u-22-2
sw3855B-ms98-a-0024,95.949000,95.999000,a,I,sv,u-22-2
sw3855B-ms98-a-0024,96.219000,96.469000,bigger,B,+,u-24-1
sw3855B-ms98-a-0024,96.469000,96.968625,purchase,I,+,u-24-1
sw3855B-ms98-a-0024,96.968625,97.050000,or,I,+,u-24-1
sw3855B-ms98-a-0024,97.050000,97.589000,something,I,+,u-24-1
sw3855B-ms98-a-0026,104.824500,105.034500,yeah,B,aa,u-26-1
sw3855B-ms98-a-0026,105.034500,105.184500,and,B,sv,u-26-2
sw3855B-ms98-a-0026,105.184500,105.264500,i,I,sv,u-26-2
sw3855B-ms98-a-0026,105.264500,105.494500,think,I,sv,u-26-2
sw3855B-ms98-a-0026,105.494500,105.849250,it's,I,sv,u-26-2
sw3855B-ms98-a-0026,106.391625,106.544500,more,I,sv,u-26-2
sw3855B-ms98-a-0026,106.544500,107.234500,convenient,I,sv,u-26-2
sw3855B-ms98-a-0026,107.234500,107.484500,too,I,sv,u-26-2
sw3855B-ms98-a-0026,107.484500,107.669000,in,I,sv,u-26-2
sw3855B-ms98-a-0026,108.188750,108.306000,a,I,sv,u-26-2
sw3855B-ms98-a-0026,108.306000,108.484500,lot,I,sv,u-26-2
sw3855B-ms98-a-0026,108.484500,108.564500,of,I,sv,u-26-2
sw3855B-ms98-a-0026,108.564500,108.984500,cases,I,sv,u-26-2
sw3855B-ms98-a-0026,108.984500,109.335250,like,B,sd,u-26-3
sw3855B-ms98-a-0026,109.467000,109.874500,whenever,I,sd,u-26-3
sw3855B-ms98-a-0026,109.874500,110.054500,we,I,sd,u-26-3
sw3855B-ms98-a-0026,110.054500,110.214500,go,I,sd,u-26-3
sw3855B-ms98-a-0026,110.214500,110.354500,on,I,sd,u-26-3
sw3855B-ms98-a-0026,110.354500,110.892375,trips,I,sd,u-26-3
sw3855B-ms98-a-0026,111.184500,111.514500,we,I,sd,u-26-3
sw3855B-ms98-a-0026,111.514500,111.814500,always,I,sd,u-26-3
sw3855B-ms98-a-0026,112.054500,112.214500,you,I,sd,u-26-3
sw3855B-ms98-a-0026,112.214500,112.314500,know,I,sd,u-26-3
sw3855B-ms98-a-0026,112.314500,112.604500,use,I,sd,u-26-3
sw3855B-ms98-a-0026,112.604500,112.844750,our,I,sd,u-26-3
sw3855B-ms98-a-0026,113.070625,113.244500,our,I,sd,u-26-3
sw3855B-ms98-a-0026,113.244500,113.654500,Visa,I,sd,u-26-3
sw3855B-ms98-a-0026,113.654500,113.794500,or,I,sd,u-26-3
sw3855B-ms98-a-0026,113.794500,114.086375,our,I,sd,u-26-3
sw3855B-ms98-a-0026,114.180500,114.834500,MasterCard,I,sd,u-26-3
sw3855B-ms98-a-0026,114.834500,114.894500,or,I,sd,u-26-3
sw3855B-ms98-a-0026,114.894500,115.334375,whatever,I,sd,u-26-3
sw3855B-ms98-a-0027,116.418875,116.618875,and,B,sd,u-28-1
sw3855B-ms98-a-0027,116.618875,116.898875,then,I,sd,u-28-1
sw3855B-ms98-a-0027,116.898875,117.268875,um,I,sd,u-28-1
sw3855B-ms98-a-0027,117.718875,117.808875,you,I,sd,u-28-1
sw3855B-ms98-a-0027,117.808875,117.908875,know,I,sd,u-28-1
sw3855B-ms98-a-0027,117.908875,118.038875,we,I,sd,u-28-1
sw3855B-ms98-a-0027,118.038875,118.588875,really,I,sd,u-28-1
sw3855B-ms98-a-0027,119.168875,119.388875,don't,I,sd,u-28-1
sw3855B-ms98-a-0027,119.388875,119.558875,have,I,sd,u-28-1
sw3855B-ms98-a-0027,119.558875,119.678875,to,I,sd,u-28-1
sw3855B-ms98-a-0027,119.678875,119.918875,pay,I,sd,u-28-1
sw3855B-ms98-a-0027,119.918875,120.198875,for,I,sd,u-28-1
sw3855B-ms98-a-0027,120.198875,120.308875,it,I,sd,u-28-1
sw3855B-ms98-a-0027,120.308875,120.388875,out,I,sd,u-28-1
sw3855B-ms98-a-0027,120.388875,120.508875,of,I,sd,u-28-1
sw3855B-ms98-a-0027,120.508875,120.728875,our,I,sd,u-28-1
sw3855B-ms98-a-0027,120.728875,120.908875,own,I,sd,u-28-1
sw3855B-ms98-a-0027,120.908875,121.388875,pockets,I,sd,u-28-1
sw3855B-ms98-a-0027,121.388875,121.688875,until,I,sd,u-28-1
sw3855B-ms98-a-0027,121.688875,121.968875,about,I,sd,u-28-1
sw3855B-ms98-a-0027,121.968875,122.008875,a,I,sd,u-28-1
sw3855B-ms98-a-0027,122.008875,122.308875,month,I,sd,u-28-1
sw3855B-ms98-a-0027,122.308875,122.808875,later,I,sd,u-28-1
sw3855B-ms98-a-0028,123.404250,123.624250,and,B,sd,u-30-1
sw3855B-ms98-a-0028,123.624250,124.006750,so,I,sd,u-30-1
sw3855B-ms98-a-0028,124.289250,124.404250,it,I,sd,u-30-1
sw3855B-ms98-a-0028,124.404250,124.724250,helps,I,sd,u-30-1
sw3855B-ms98-a-0028,124.724250,124.954250,us,I,sd,u-30-1
sw3855B-ms98-a-0028,124.954250,125.134250,gain,I,sd,u-30-1
sw3855B-ms98-a-0028,125.134250,125.564250,interest,I,sd,u-30-1
sw3855B-ms98-a-0028,125.564250,125.694250,in,I,sd,u-30-1
sw3855B-ms98-a-0028,125.694250,125.754250,the,I,sd,u-30-1
sw3855B-ms98-a-0028,125.754250,126.104250,bank,I,sd,u-30-1
sw3855B-ms98-a-0028,126.104250,126.224250,that,I,sd,u-30-1
sw3855B-ms98-a-0028,126.224250,126.474250,when,I,sd,u-30-1
sw3855B-ms98-a-0028,126.474250,126.574250,we,I,sd,u-30-1
sw3855B-ms98-a-0028,126.574250,126.954250,do,I,sd,u-30-1
sw3855B-ms98-a-0028,126.954250,127.240250,it,I,sd,u-30-1
sw3855B-ms98-a-0028,127.688500,127.814250,we,B,sd,u-30-2
sw3855B-ms98-a-0028,127.814250,128.064250,come,I,sd,u-30-2
sw3855B-ms98-a-0028,128.064250,128.254250,out,I,sd,u-30-2
sw3855B-ms98-a-0028,128.254250,128.314250,a,I,sd,u-30-2
sw3855B-ms98-a-0028,128.314250,128.448375,l[ittle]-,I,sd,u-30-2
sw3855B-ms98-a-0028,128.572750,128.764250,even,I,sd,u-30-2
sw3855B-ms98-a-0028,128.764250,128.824250,a,I,sd,u-30-2
sw3855B-ms98-a-0028,128.824250,129.024250,little,I,sd,u-30-2
sw3855B-ms98-a-0028,129.024250,129.154250,bit,I,sd,u-30-2
sw3855B-ms98-a-0028,129.154250,129.374250,ahead,I,sd,u-30-2
sw3855B-ms98-a-0028,129.374250,129.574250,because,I,sd,u-30-2
sw3855B-ms98-a-0028,129.574250,129.784250,we've,I,sd,u-30-2
sw3855B-ms98-a-0028,129.954250,130.054250,been,I,sd,u-30-2
sw3855B-ms98-a-0028,130.054250,130.244250,able,I,sd,u-30-2
sw3855B-ms98-a-0028,130.244250,130.304250,to,I,sd,u-30-2
sw3855B-ms98-a-0028,130.304250,130.694250,use,I,sd,u-30-2
sw3855B-ms98-a-0028,130.694250,131.255000,whatever,I,sd,u-30-2
sw3855B-ms98-a-0028,131.781625,132.071625,first,I,sd,u-30-2
sw3855B-ms98-a-0028,132.071625,132.474250,off,I,sd,u-30-2
sw3855B-ms98-a-0028,132.474250,132.584250,and,I,sd,u-30-2
sw3855B-ms98-a-0028,132.584250,132.714250,then,I,sd,u-30-2
sw3855B-ms98-a-0028,132.714250,132.924250,pay,I,sd,u-30-2
sw3855B-ms98-a-0028,132.924250,133.124250,for,B,+,u-32-1
sw3855B-ms98-a-0028,133.124250,133.224250,it,I,+,u-32-1
sw3855B-ms98-a-0028,133.224250,133.574250,later,I,+,u-32-1
sw3855B-ms98-a-0030,141.826250,142.154250,oh,B,b,u-34-1
sw3855B-ms98-a-0030,142.154250,142.587250,yeah,I,b,u-34-1
sw3855B-ms98-a-0032,146.280375,146.500375,yeah,B,aa,u-36-1
sw3855B-ms98-a-0032,146.500375,146.680375,even,B,sv,u-36-2
sw3855B-ms98-a-0032,146.680375,146.790375,if,I,sv,u-36-2
sw3855B-ms98-a-0032,146.790375,146.950375,it's,I,sv,u-36-2
sw3855B-ms98-a-0032,146.950375,147.360375,five,I,sv,u-36-2
sw3855B-ms98-a-0032,147.360375,147.740375,bucks,I,sv,u-36-2
sw3855B-ms98-a-0032,147.740375,148.050375,even,I,sv,u-36-2
sw3855B-ms98-a-0034,156.651000,157.301000,yeah,B,b,u-38-1
sw3855B-ms98-a-0035,158.751625,159.120375,and,B,sd,u-40-1
sw3855B-ms98-a-0035,159.286000,159.641625,also,I,sd,u-40-1
sw3855B-ms98-a-0035,159.641625,159.831625,if,I,sd,u-40-1
sw3855B-ms98-a-0035,159.831625,160.062000,you,I,sd,u-40-1
sw3855B-ms98-a-0035,160.212625,160.341625,if,I,sd,u-40-1
sw3855B-ms98-a-0035,160.341625,160.631625,someone,I,sd,u-40-1
sw3855B-ms98-a-0035,160.631625,160.831625,did,I,sd,u-40-1
sw3855B-ms98-a-0035,160.831625,161.151625,happen,I,sd,u-40-1
sw3855B-ms98-a-0035,161.151625,161.291000,to,I,sd,u-40-1
sw3855B-ms98-a-0035,161.426625,161.621625,steal,I,sd,u-40-1
sw3855B-ms98-a-0035,161.621625,161.741625,your,I,sd,u-40-1
sw3855B-ms98-a-0035,161.741625,162.031625,credit,I,sd,u-40-1
sw3855B-ms98-a-0035,162.031625,162.291625,card,I,sd,u-40-1
sw3855B-ms98-a-0035,162.291625,162.401625,my,I,sd,u-40-1
sw3855B-ms98-a-0035,162.401625,162.791625,husband,I,sd,u-40-1
sw3855B-ms98-a-0035,162.791625,162.921625,was,I,sd,u-40-1
sw3855B-ms98-a-0035,162.921625,163.281625,saying,I,sd,u-40-1
sw3855B-ms98-a-0035,163.281625,163.461625,that,I,sd,u-40-1
sw3855B-ms98-a-0035,164.321625,164.471625,if,I,sd,u-40-1
sw3855B-ms98-a-0035,164.711625,164.931625,you,I,sd,u-40-1
sw3855B-ms98-a-0035,164.931625,165.091625,know,I,sd,u-40-1
sw3855B-ms98-a-0035,165.091625,165.281625,you,I,sd,u-40-1
sw3855B-ms98-a-0035,165.281625,165.691625,notice,I,sd,u-40-1
sw3855B-ms98-a-0035,165.691625,165.811625,it,I,sd,u-40-1
sw3855B-ms98-a-0035,165.811625,166.231625,within,I,sd,u-40-1
sw3855B-ms98-a-0035,166.231625,166.321625,i,I,sd,u-40-1
sw3855B-ms98-a-0035,166.321625,166.551625,think,I,sd,u-40-1
sw3855B-ms98-a-0035,166.551625,166.711625,it's,I,sd,u-40-1
sw3855B-ms98-a-0035,166.711625,166.971625,twenty,I,sd,u-40-1
sw3855B-ms98-a-0035,166.971625,167.161625,four,I,sd,u-40-1
sw3855B-ms98-a-0035,167.161625,167.501625,hours,I,sd,u-40-1
sw3855B-ms98-a-0035,167.501625,167.571625,you,I,sd,u-40-1
sw3855B-ms98-a-0035,167.571625,167.701625,can,I,sd,u-40-1
sw3855B-ms98-a-0035,167.701625,168.151625,report,I,sd,u-40-1
sw3855B-ms98-a-0035,168.151625,168.271625,it,I,sd,u-40-1
sw3855B-ms98-a-0035,168.271625,168.521625,in,I,sd,u-40-1
sw3855B-ms98-a-0036,169.213250,169.513250,and,B,sd,u-40-2
sw3855B-ms98-a-0036,169.513250,169.645125,i,I,sd,u-40-2
sw3855B-ms98-a-0036,169.729375,169.853250,he,I,sd,u-40-2
sw3855B-ms98-a-0036,169.853250,170.023250,said,I,sd,u-40-2
sw3855B-ms98-a-0036,170.023250,170.083250,the,I,sd,u-40-2
sw3855B-ms98-a-0036,170.083250,170.383250,most,I,sd,u-40-2
sw3855B-ms98-a-0036,170.383250,170.493250,you'd,I,sd,u-40-2
sw3855B-ms98-a-0036,170.493250,170.683250,ever,I,sd,u-40-2
sw3855B-ms98-a-0036,170.683250,170.843250,have,I,sd,u-40-2
sw3855B-ms98-a-0036,170.843250,170.953250,to,I,sd,u-40-2
sw3855B-ms98-a-0036,170.953250,171.083250,pay,I,sd,u-40-2
sw3855B-ms98-a-0036,171.083250,171.233250,is,I,sd,u-40-2
sw3855B-ms98-a-0036,171.233250,171.583250,fifty,I,sd,u-40-2
sw3855B-ms98-a-0036,171.583250,171.973250,dollars,I,sd,u-40-2
sw3855B-ms98-a-0036,171.973250,172.121500,for,I,sd,u-40-2
sw3855B-ms98-a-0036,172.121500,172.422875,them,I,sd,u-40-2
sw3855B-ms98-a-0036,172.422875,172.804000,to,I,sd,u-40-2
sw3855B-ms98-a-0036,173.633250,174.293250,cancel,I,sd,u-40-2
sw3855B-ms98-a-0036,174.573250,174.683250,you,I,sd,u-40-2
sw3855B-ms98-a-0036,174.683250,174.793250,know,I,sd,u-40-2
sw3855B-ms98-a-0036,174.793250,175.113250,whatever,I,sd,u-40-2
sw3855B-ms98-a-0036,175.113250,175.523250,payments,I,sd,u-40-2
sw3855B-ms98-a-0036,175.523250,175.587875,you,I,sd,u-40-2
sw3855B-ms98-a-0036,175.587875,175.806625,had,I,sd,u-40-2
sw3855B-ms98-a-0036,175.806625,176.025000,and,B,sd,u-40-3
sw3855B-ms98-a-0036,176.025000,176.163000,and,I,sd,u-40-3
sw3855B-ms98-a-0036,176.163000,176.379500,if,I,sd,u-40-3
sw3855B-ms98-a-0036,176.688375,177.103250,whoever,B,+,u-42-1
sw3855B-ms98-a-0036,177.103250,177.363250,tried,I,+,u-42-1
sw3855B-ms98-a-0036,177.363250,177.443250,to,I,+,u-42-1
sw3855B-ms98-a-0036,177.743250,178.073250,uh,I,+,u-42-1
sw3855B-ms98-a-0036,178.273250,178.373250,you,I,+,u-42-1
sw3855B-ms98-a-0036,178.373250,178.617875,know,I,+,u-42-1
sw3855B-ms98-a-0036,179.153250,179.503250,credit,I,+,u-42-1
sw3855B-ms98-a-0036,179.503250,179.643250,it,I,+,u-42-1
sw3855B-ms98-a-0036,179.643250,179.763250,to,I,+,u-42-1
sw3855B-ms98-a-0036,179.763250,179.853250,the,I,+,u-42-1
sw3855B-ms98-a-0036,179.853250,180.308375,hilt,I,+,u-42-1
sw3855B-ms98-a-0037,181.073250,181.303250,you'd,I,+,u-42-1
sw3855B-ms98-a-0037,181.303250,181.493250,only,I,+,u-42-1
sw3855B-ms98-a-0037,181.493250,181.623250,have,I,+,u-42-1
sw3855B-ms98-a-0037,181.623250,181.693250,to,I,+,u-42-1
sw3855B-ms98-a-0037,181.693250,181.893250,pay,I,+,u-42-1
sw3855B-ms98-a-0037,181.893250,182.213250,fifty,I,+,u-42-1
sw3855B-ms98-a-0037,182.213250,182.633250,dollars,I,+,u-42-1
sw3855B-ms98-a-0037,182.633250,182.783250,of,I,+,u-42-1
sw3855B-ms98-a-0037,182.783250,182.943250,it,I,+,u-42-1
sw3855B-ms98-a-0037,183.043250,183.213250,and,B,sv,u-42-2
sw3855B-ms98-a-0037,183.213250,183.483250,then,I,sv,u-42-2
sw3855B-ms98-a-0038,184.037125,184.207125,you,B,+,u-44-1
sw3855B-ms98-a-0038,184.207125,184.317125,know,I,+,u-44-1
sw3855B-ms98-a-0038,184.317125,184.447125,you,I,+,u-44-1
sw3855B-ms98-a-0038,184.447125,184.737125,can,I,+,u-44-1
sw3855B-ms98-a-0038,184.847125,185.007125,have,I,+,u-44-1
sw3855B-ms98-a-0038,185.007125,185.097125,your,I,+,u-44-1
sw3855B-ms98-a-0038,185.097125,185.427125,card,I,+,u-44-1
sw3855B-ms98-a-0038,185.427125,185.737125,back,I,+,u-44-1
sw3855B-ms98-a-0038,185.737125,185.907125,with,I,+,u-44-1
sw3855B-ms98-a-0039,186.627500,186.847500,pretty,B,+,u-46-1
sw3855B-ms98-a-0039,186.847500,187.037500,good,I,+,u-46-1
sw3855B-ms98-a-0039,187.037500,187.457500,rating,I,+,u-46-1
sw3855B-ms98-a-0039,187.457500,187.517500,you,I,+,u-46-1
