sw3821A-ms98-a-0002,0.700000,1.108750,well,B,o,u-1-1
sw3821A-ms98-a-0011,31.956000,32.046000,for,I,sd,u-7-2
sw3821A-ms98-a-0011,32.046000,32.496000,gas,I,sd,u-7-2
sw3821A-ms98-a-0011,32.496000,32.818375,and,I,sd,u-7-2
sw3821A-ms98-a-0012,33.527875,33.657875,you,B,+,u-9-1
sw3821A-ms98-a-0012,33.657875,33.989125,know,I,+,u-9-1
sw3821A-ms98-a-0012,34.346875,34.577875,uh,I,+,u-9-1
sw3821A-ms98-a-0012,34.577875,34.817875,one,I,+,u-9-1
sw3821A-ms98-a-0012,34.817875,34.937875,that,I,+,u-9-1
sw3821A-ms98-a-0012,34.937875,34.987875,i,I,+,u-9-1
sw3821A-ms98-a-0012,34.987875,35.207875,use,I,+,u-9-1
sw3821A-ms98-a-0012,35.207875,35.397875,just,I,+,u-9-1
sw3821A-ms98-a-0012,35.397875,35.821125,for,I,+,u-9-1
sw3821A-ms98-a-0014,38.109250,38.800250,emergencies,I,+,u-9-1
sw3821A-ms98-a-0014,38.800250,39.018750,but,B,%,u-9-2
sw3821A-ms98-a-0016,54.554750,54.841000,yeah,B,b,u-11-1
sw3821A-ms98-a-0018,56.814125,57.079625,i,B,aa,u-13-1
sw3821A-ms98-a-0018,57.079625,57.260250,know,I,aa,u-13-1
sw3821A-ms98-a-0018,57.260250,57.352125,it,I,aa,u-13-1
sw3821A-ms98-a-0020,64.373875,64.684875,uh-huh,B,b,u-15-1
sw3821A-ms98-a-0023,73.075000,73.298750,oh,B,bh,u-19-1
sw3821A-ms98-a-0023,73.298750,73.358750,is,I,bh,u-19-1
sw3821A-ms98-a-0023,73.358750,73.528750,that,I,bh,u-19-1
sw3821A-ms98-a-0023,73.528750,73.748750,right,I,bh,u-19-1
sw3821A-ms98-a-0023,73.748750,73.948750,that's,B,sv,u-21-1
sw3821A-ms98-a-0023,73.948750,74.107625,a,I,sv,u-21-1
sw3821A-ms98-a-0023,74.363750,74.548750,that's,I,sv,u-21-1
sw3821A-ms98-a-0023,74.548750,74.588750,a,I,sv,u-21-1
sw3821A-ms98-a-0023,74.588750,74.718750,good,I,sv,u-21-1
sw3821A-ms98-a-0023,74.718750,75.186000,policy,I,sv,u-21-1
sw3821A-ms98-a-0025,79.809625,80.203250,yeah,B,b,u-23-1
sw3821A-ms98-a-0027,81.694125,82.108250,yeah,B,b,u-25-1
sw3821A-ms98-a-0027,82.108250,82.686375,uh,B,sd,u-25-2
sw3821A-ms98-a-0027,82.686375,83.175500,sometimes,I,sd,u-25-2
sw3821A-ms98-a-0027,83.175500,83.235500,i,I,sd,u-25-2
sw3821A-ms98-a-0027,83.235500,83.465500,wish,I,sd,u-25-2
sw3821A-ms98-a-0027,83.465500,83.555500,i,I,sd,u-25-2
sw3821A-ms98-a-0027,83.555500,83.745500,had,I,sd,u-25-2
sw3821A-ms98-a-0027,83.745500,83.885500,them,I,sd,u-25-2
sw3821A-ms98-a-0027,83.885500,84.025500,but,B,sd,u-25-3
sw3821A-ms98-a-0027,84.025500,84.165500,in,I,sd,u-25-3
sw3821A-ms98-a-0027,84.165500,84.395500,most,I,sd,u-25-3
sw3821A-ms98-a-0027,84.395500,84.775500,cases,I,sd,u-25-3
sw3821A-ms98-a-0027,84.775500,85.055500,i'm,I,sd,u-25-3
sw3821A-ms98-a-0027,85.055500,85.325500,glad,I,sd,u-25-3
sw3821A-ms98-a-0027,85.325500,85.365500,i,I,sd,u-25-3
sw3821A-ms98-a-0027,85.365500,85.815500,don't,I,sd,u-25-3
sw3821A-ms98-a-0027,85.815500,86.055500,because_1,O,,
sw3821A-ms98-a-0027,86.055500,86.413875,i,B,+,u-27-1
sw3821A-ms98-a-0027,86.884750,87.035500,you,I,+,u-27-1
sw3821A-ms98-a-0027,87.035500,87.255500,know,I,+,u-27-1
sw3821A-ms98-a-0027,87.255500,87.919000,unfortunately,I,+,u-27-1
sw3821A-ms98-a-0027,87.919000,88.265750,i,I,+,u-27-1
sw3821A-ms98-a-0027,88.355125,88.480500,i-,I,+,u-27-1
sw3821A-ms98-a-0028,88.983875,89.125750,i,I,+,u-27-1
sw3821A-ms98-a-0028,89.125750,89.292000,don't,I,+,u-27-1
sw3821A-ms98-a-0028,89.292000,89.522000,have,I,+,u-27-1
sw3821A-ms98-a-0028,89.522000,89.602000,the,I,+,u-27-1
sw3821A-ms98-a-0028,89.602000,89.962000,control,I,+,u-27-1
sw3821A-ms98-a-0028,89.962000,90.142000,you,I,+,u-27-1
sw3821A-ms98-a-0028,90.142000,90.412000,have,I,+,u-27-1
sw3821A-ms98-a-0028,90.412000,90.768500,[laughter],O,,
sw3821A-ms98-a-0028,90.768500,90.964375,i,B,sd,u-29-1
sw3821A-ms98-a-0028,90.964375,91.122000,wish,I,sd,u-29-1
sw3821A-ms98-a-0028,91.122000,91.182000,i,I,sd,u-29-1
sw3821A-ms98-a-0028,91.182000,91.492000,did,I,sd,u-29-1
sw3821A-ms98-a-0028,91.492000,91.670375,but,B,sd,u-29-2
sw3821A-ms98-a-0028,92.137375,92.262000,but,B,+,u-31-1
sw3821A-ms98-a-0028,92.262000,92.400625,i,I,+,u-31-1
sw3821A-ms98-a-0028,92.400625,92.812000,don't,I,+,u-31-1
sw3821A-ms98-a-0028,92.812000,93.384125,uh,B,%,u-31-2
sw3821A-ms98-a-0028,93.967875,94.152000,and,I,%,u-31-2
sw3821A-ms98-a-0028,94.152000,94.321625,it,I,%,u-31-2
sw3821A-ms98-a-0028,94.494875,94.892000,you,I,%,u-31-2
sw3821A-ms98-a-0028,94.892000,95.152000,know,I,%,u-31-2
sw3821A-ms98-a-0028,95.152000,95.370000,it,I,%,u-31-2
sw3821A-ms98-a-0028,95.370000,95.572000,i,B,sd,u-31-3
sw3821A-ms98-a-0028,95.572000,95.792000,just,I,sd,u-31-3
sw3821A-ms98-a-0028,95.792000,96.062250,don't,I,sd,u-31-3
sw3821A-ms98-a-0028,96.205375,96.492000,want,I,sd,u-31-3
sw3821A-ms98-a-0028,96.492000,96.562000,to,I,sd,u-31-3
sw3821A-ms98-a-0028,96.562000,96.702000,get,I,sd,u-31-3
sw3821A-ms98-a-0028,96.702000,96.902000,into,I,sd,u-31-3
sw3821A-ms98-a-0028,96.902000,97.062000,that,I,sd,u-31-3
sw3821A-ms98-a-0028,97.062000,97.532000,situation,I,sd,u-31-3
sw3821A-ms98-a-0028,97.532000,97.842000,again,I,sd,u-31-3
sw3821A-ms98-a-0028,97.842000,98.284125,so,B,%,u-31-4
sw3821A-ms98-a-0028,98.451125,98.778500,we'll,B,+,u-33-1
sw3821A-ms98-a-0030,103.198375,103.376250,oh,B,aa,u-35-1
sw3821A-ms98-a-0030,103.376250,103.576250,that's,I,aa,u-35-1
sw3821A-ms98-a-0030,103.576250,103.876250,it,I,aa,u-35-1
sw3821A-ms98-a-0030,103.876250,104.046250,see,B,%,u-35-2
sw3821A-ms98-a-0030,104.046250,104.166250,and,I,%,u-35-2
sw3821A-ms98-a-0030,104.166250,104.492500,that's,I,%,u-35-2
sw3821A-ms98-a-0030,104.790125,105.076250,even,B,sd,u-35-3
sw3821A-ms98-a-0030,105.076250,105.206250,with,I,sd,u-35-3
sw3821A-ms98-a-0030,105.206250,105.376250,my,I,sd,u-35-3
sw3821A-ms98-a-0030,105.376250,105.656250,gas,I,sd,u-35-3
sw3821A-ms98-a-0030,105.656250,105.996250,card,I,sd,u-35-3
sw3821A-ms98-a-0030,105.996250,106.056250,you,B,+,u-37-1
sw3821A-ms98-a-0030,106.056250,106.216250,know,I,+,u-37-1
sw3821A-ms98-a-0030,106.216250,106.306250,i,I,+,u-37-1
sw3821A-ms98-a-0030,106.306250,106.746250,find,I,+,u-37-1
sw3821A-ms98-a-0030,106.746250,107.010375,that,I,+,u-37-1
sw3821A-ms98-a-0030,107.010375,107.456250,i'll,I,+,u-37-1
sw3821A-ms98-a-0030,107.456250,107.626250,go,I,+,u-37-1
sw3821A-ms98-a-0030,107.626250,107.736250,in,I,+,u-37-1
sw3821A-ms98-a-0030,107.736250,107.826250,to,I,+,u-37-1
sw3821A-ms98-a-0030,107.826250,107.986250,get,I,+,u-37-1
sw3821A-ms98-a-0030,107.986250,108.126250,some,I,+,u-37-1
sw3821A-ms98-a-0030,108.126250,108.426250,gas,I,+,u-37-1
sw3821A-ms98-a-0030,108.426250,108.566250,and,B,sd,u-37-2
sw3821A-ms98-a-0030,108.566250,108.626250,i'll,I,sd,u-37-2
sw3821A-ms98-a-0030,108.626250,108.846250,end,I,sd,u-37-2
sw3821A-ms98-a-0030,108.846250,108.936250,up,I,sd,u-37-2
sw3821A-ms98-a-0030,108.936250,109.346250,buying,I,sd,u-37-2
sw3821A-ms98-a-0030,109.346250,109.456250,you,I,sd,u-37-2
sw3821A-ms98-a-0030,109.456250,109.848625,know,I,sd,u-37-2
sw3821A-ms98-a-0031,110.687625,111.342750,candy,I,sd,u-37-2
sw3821A-ms98-a-0031,111.342750,111.802750,and,I,sd,u-37-2
sw3821A-ms98-a-0031,111.802750,112.352750,drinks,I,sd,u-37-2
sw3821A-ms98-a-0031,112.352750,112.972750,and,I,sd,u-37-2
sw3821A-ms98-a-0031,112.972750,113.072750,you,B,+,u-39-1
sw3821A-ms98-a-0031,113.072750,113.420125,know,I,+,u-39-1
sw3821A-ms98-a-0031,113.762875,114.312750,sweets,I,+,u-39-1
sw3821A-ms98-a-0031,114.312750,114.532750,and,I,+,u-39-1
sw3821A-ms98-a-0031,114.532750,115.124875,whatever,I,+,u-39-1
sw3821A-ms98-a-0031,115.625875,115.892750,and,B,sd,u-39-2
sw3821A-ms98-a-0031,115.892750,116.192750,then,I,sd,u-39-2
sw3821A-ms98-a-0031,116.192750,116.353250,at,I,sd,u-39-2
sw3821A-ms98-a-0031,116.353250,116.472750,the,I,sd,u-39-2
sw3821A-ms98-a-0031,116.472750,116.592750,end,I,sd,u-39-2
sw3821A-ms98-a-0031,116.592750,116.652750,of,I,sd,u-39-2
sw3821A-ms98-a-0031,116.652750,116.712750,the,I,sd,u-39-2
sw3821A-ms98-a-0031,116.712750,117.122750,month,I,sd,u-39-2
sw3821A-ms98-a-0031,117.122750,117.172750,i,I,sd,u-39-2
sw3821A-ms98-a-0031,117.172750,117.302750,you,I,sd,u-39-2
sw3821A-ms98-a-0031,117.302750,117.542750,know,I,sd,u-39-2
sw3821A-ms98-a-0031,117.542750,117.652750,i,I,sd,u-39-2
sw3821A-ms98-a-0031,117.652750,117.832750,get,I,sd,u-39-2
sw3821A-ms98-a-0031,117.832750,117.882750,a,I,sd,u-39-2
sw3821A-ms98-a-0031,117.882750,118.242750,bill,I,sd,u-39-2
sw3821A-ms98-a-0031,118.242750,118.592750,and,B,sd(^q),u-39-3
sw3821A-ms98-a-0031,118.592750,118.812750,i'm,I,sd(^q),u-39-3
sw3821A-ms98-a-0031,118.812750,119.198000,thinking,I,sd(^q),u-39-3
sw3821A-ms98-a-0031,119.431500,119.612750,what,B,+,u-41-1
sw3821A-ms98-a-0031,119.612750,119.792750,did,I,+,u-41-1
sw3821A-ms98-a-0031,119.792750,120.026125,i,I,+,u-41-1
sw3821A-ms98-a-0031,120.026125,120.624500,get,I,+,u-41-1
sw3821A-ms98-a-0032,121.178875,121.300500,that,B,+,u-43-1
sw3821A-ms98-a-0032,121.300500,121.610500,costs,I,+,u-43-1
sw3821A-ms98-a-0032,121.610500,121.750500,so,I,+,u-43-1
sw3821A-ms98-a-0032,121.750500,122.160500,much,I,+,u-43-1
sw3821A-ms98-a-0033,122.630125,122.925750,and,B,%,u-45-1
sw3821A-ms98-a-0036,128.184125,128.509750,yeah,B,ny,u-49-1
sw3821A-ms98-a-0037,129.106000,129.343500,that,B,aa,u-49-2
sw3821A-ms98-a-0037,129.402000,129.700625,that's,I,aa,u-49-2
sw3821A-ms98-a-0037,129.700625,129.960625,true,I,aa,u-49-2
sw3821A-ms98-a-0037,129.960625,130.269750,but,B,sd,u-49-3
sw3821A-ms98-a-0037,130.269750,130.450625,i,I,sd,u-49-3
sw3821A-ms98-a-0037,130.450625,130.803250,can,I,sd,u-49-3
sw3821A-ms98-a-0037,130.803250,130.954000,i,I,sd,u-49-3
sw3821A-ms98-a-0037,130.954000,131.100625,can,I,sd,u-49-3
sw3821A-ms98-a-0037,131.100625,131.270625,under[stand]-,I,sd,u-49-3
sw3821A-ms98-a-0037,131.270625,131.570625,certainly,I,sd,u-49-3
sw3821A-ms98-a-0037,131.570625,132.070625,understand,I,sd,u-49-3
sw3821A-ms98-a-0037,132.070625,132.406625,where,I,sd,u-49-3
sw3821A-ms98-a-0038,133.155750,133.254125,you,B,%,u-51-1
sw3821A-ms98-a-0038,133.254125,133.483875,know,I,%,u-51-1
sw3821A-ms98-a-0040,145.352625,145.759125,oh,B,aa,u-53-1
sw3821A-ms98-a-0040,145.759125,146.127000,yeah,I,aa,u-53-1
sw3821A-ms98-a-0040,146.127000,146.413125,isn't,B,%,u-55-1
sw3821A-ms98-a-0040,146.413125,146.552500,it,I,%,u-55-1
sw3821A-ms98-a-0040,147.076750,147.412625,that's,B,sv,u-55-2
sw3821A-ms98-a-0040,147.412625,147.972625,unbelievable,I,sv,u-55-2
sw3821A-ms98-a-0040,147.972625,148.122625,how,B,%,u-57-1
sw3821A-ms98-a-0040,148.122625,148.431750,let,B,^h,u-57-2
sw3821A-ms98-a-0040,148.431750,148.642625,me,I,^h,u-57-2
sw3821A-ms98-a-0040,148.642625,148.902625,ask,I,^h,u-57-2
sw3821A-ms98-a-0040,148.902625,148.992625,you,I,^h,u-57-2
sw3821A-ms98-a-0040,148.992625,149.142625,this,I,^h,u-57-2
sw3821A-ms98-a-0040,149.142625,149.202625,how,B,qw,u-57-3
sw3821A-ms98-a-0040,149.202625,149.472625,how,I,qw,u-57-3
sw3821A-ms98-a-0040,149.472625,149.802625,old,I,qw,u-57-3
sw3821A-ms98-a-0040,149.802625,149.944875,are,I,qw,u-57-3
sw3821A-ms98-a-0040,149.944875,150.162125,you,I,qw,u-57-3
sw3821A-ms98-a-0042,151.728500,151.956875,thirty,B,b^m,u-59-1
sw3821A-ms98-a-0042,151.956875,152.247250,three,I,b^m,u-59-1
sw3821A-ms98-a-0043,152.902375,153.293000,okay,B,bk,u-61-1
sw3821A-ms98-a-0044,154.110750,154.277750,you'll,B,qy^d,u-63-1
sw3821A-ms98-a-0044,154.277750,154.367750,be,I,qy^d,u-63-1
sw3821A-ms98-a-0044,154.367750,154.597750,thirty,I,qy^d,u-63-1
sw3821A-ms98-a-0044,154.597750,154.797750,three,I,qy^d,u-63-1
sw3821A-ms98-a-0044,154.797750,154.937750,this,I,qy^d,u-63-1
sw3821A-ms98-a-0044,154.937750,155.177750,year,I,qy^d,u-63-1
sw3821A-ms98-a-0045,156.054750,156.969750,[laughter],O,,
sw3821A-ms98-a-0045,156.969750,157.060125,you,B,sv,u-65-1
sw3821A-ms98-a-0045,157.060125,157.129125,want,I,sv,u-65-1
sw3821A-ms98-a-0045,157.129125,157.189125,to,I,sv,u-65-1
sw3821A-ms98-a-0045,157.189125,157.289125,be,I,sv,u-65-1
sw3821A-ms98-a-0045,157.289125,157.549125,thirty,I,sv,u-65-1
sw3821A-ms98-a-0045,157.549125,157.679125,two,I,sv,u-65-1
sw3821A-ms98-a-0045,157.679125,157.779125,as,I,sv,u-65-1
sw3821A-ms98-a-0045,157.779125,157.949125,long,I,sv,u-65-1
sw3821A-ms98-a-0045,157.949125,158.009125,as,I,sv,u-65-1
sw3821A-ms98-a-0045,158.009125,158.079125,you,I,sv,u-65-1
sw3821A-ms98-a-0045,158.079125,158.349125,can,I,sv,u-65-1
sw3821A-ms98-a-0045,158.349125,158.543625,huh,I,sv,u-65-1
sw3821A-ms98-a-0046,158.955750,159.914250,[laughter],O,,
sw3821A-ms98-a-0047,160.476125,160.899625,it's,B,sd,u-67-1
sw3821A-ms98-a-0047,160.899625,161.941375,coming,I,sd,u-67-1
sw3821A-ms98-a-0048,162.971000,163.241125,yeah,B,b,u-69-1
sw3821A-ms98-a-0048,163.241125,163.575125,i,B,sd,u-69-2
sw3821A-ms98-a-0048,163.812375,163.974000,i,I,sd,u-69-2
sw3821A-ms98-a-0048,163.974000,164.131125,know,I,sd,u-69-2
sw3821A-ms98-a-0048,164.131125,164.301125,what,I,sd,u-69-2
sw3821A-ms98-a-0048,164.301125,164.361125,you,I,sd,u-69-2
sw3821A-ms98-a-0048,164.361125,164.571125,mean,I,sd,u-69-2
sw3821A-ms98-a-0048,164.571125,164.871125,about,I,sd,u-69-2
sw3821A-ms98-a-0048,164.871125,164.941125,the,I,sd,u-69-2
sw3821A-ms98-a-0048,164.941125,165.291125,interest,I,sd,u-69-2
sw3821A-ms98-a-0048,165.291125,165.561125,rates,I,sd,u-69-2
sw3821A-ms98-a-0048,165.561125,165.841125,it's,I,sd,u-69-2
sw3821A-ms98-a-0048,165.841125,166.241125,uh,I,sd,u-69-2
sw3821A-ms98-a-0048,166.241125,166.493000,it's,I,sd,u-69-2
sw3821A-ms98-a-0048,166.493000,167.349625,unbelievable,I,sd,u-69-2
sw3821A-ms98-a-0050,178.035500,178.287750,uh-huh,B,b,u-71-1
sw3821A-ms98-a-0054,191.811750,192.237000,oh,B,ba,u-75-1
sw3821A-ms98-a-0054,192.329375,192.800500,jeez,I,ba,u-75-1
sw3821A-ms98-a-0057,198.537125,198.864625,yeah,B,aa,u-79-1
sw3821A-ms98-a-0057,198.864625,199.104625,and,B,aa,u-79-2
sw3821A-ms98-a-0057,199.104625,199.366125,then,I,aa,u-79-2
sw3821A-ms98-a-0057,199.456500,199.784625,you,I,aa,u-79-2
sw3821A-ms98-a-0057,199.784625,200.118250,bet,I,aa,u-79-2
sw3821A-ms98-a-0058,201.165750,201.432000,that's,B,%,u-81-1
sw3821A-ms98-a-0058,201.432000,201.759000,uh,B,b,u-81-2
sw3821A-ms98-a-0058,201.759000,201.992000,yeah,I,b,u-81-2
sw3821A-ms98-a-0058,201.992000,202.272000,i,B,sd,u-81-3
sw3821A-ms98-a-0058,202.272000,202.542000,in,I,sd,u-81-3
sw3821A-ms98-a-0058,202.542000,202.812000,fact,I,sd,u-81-3
sw3821A-ms98-a-0058,202.812000,203.142000,i've,I,sd,u-81-3
sw3821A-ms98-a-0058,203.142000,203.322000,i've,I,sd,u-81-3
sw3821A-ms98-a-0058,203.322000,203.752000,even,I,sd,u-81-3
sw3821A-ms98-a-0058,203.752000,204.122000,uh,I,sd,u-81-3
sw3821A-ms98-a-0058,204.122000,204.362000,heard,I,sd,u-81-3
sw3821A-ms98-a-0058,204.362000,204.582000,some,I,sd,u-81-3
sw3821A-ms98-a-0058,204.582000,204.872000,people,I,sd,u-81-3
sw3821A-ms98-a-0058,204.872000,205.052000,that,I,sd,u-81-3
sw3821A-ms98-a-0058,205.052000,205.450500,have,I,sd,u-81-3
sw3821A-ms98-a-0058,205.913875,206.432000,applied,I,sd,u-81-3
sw3821A-ms98-a-0058,206.432000,206.570375,for,I,sd,u-81-3
sw3821A-ms98-a-0058,206.570375,206.812000,credit,I,sd,u-81-3
sw3821A-ms98-a-0058,206.812000,207.232000,cards,I,sd,u-81-3
sw3821A-ms98-a-0058,207.232000,207.597625,with,I,sd,u-81-3
sw3821A-ms98-a-0058,207.703125,208.132000,much,I,sd,u-81-3
sw3821A-ms98-a-0058,208.132000,208.671000,less,I,sd,u-81-3
sw3821A-ms98-a-0059,209.607000,210.326375,uh,I,sd,u-81-3
sw3821A-ms98-a-0059,210.949750,211.664750,rates,B,+,u-83-1
sw3821A-ms98-a-0060,212.429250,212.599250,and,B,+,u-85-1
sw3821A-ms98-a-0060,212.599250,212.749250,have,I,+,u-85-1
sw3821A-ms98-a-0060,212.749250,213.009250,paid,I,+,u-85-1
sw3821A-ms98-a-0060,213.009250,213.369250,off,I,+,u-85-1
sw3821A-ms98-a-0060,213.369250,214.018625,their,I,+,u-85-1
sw3821A-ms98-a-0060,214.018625,214.209250,you,I,+,u-85-1
sw3821A-ms98-a-0060,214.209250,214.349250,know,I,+,u-85-1
sw3821A-ms98-a-0060,214.349250,214.659250,higher,B,+,u-87-1
sw3821A-ms98-a-0060,214.659250,214.969250,interest,I,+,u-87-1
sw3821A-ms98-a-0060,214.969250,215.198375,rate,I,+,u-87-1
sw3821A-ms98-a-0060,215.303750,215.491375,uh,I,+,u-87-1
sw3821A-ms98-a-0060,215.491375,216.113000,cards,B,+,u-89-1
sw3821A-ms98-a-0060,216.482000,216.739250,and,I,+,u-89-1
sw3821A-ms98-a-0060,216.739250,217.017125,just,I,+,u-89-1
sw3821A-ms98-a-0060,217.017125,217.349250,sent,I,+,u-89-1
sw3821A-ms98-a-0060,217.349250,217.439250,them,I,+,u-89-1
sw3821A-ms98-a-0060,217.439250,217.735250,back,I,+,u-89-1
sw3821A-ms98-a-0060,217.841625,217.969250,you,I,+,u-89-1
sw3821A-ms98-a-0060,217.969250,218.232500,know,I,+,u-89-1
sw3821A-ms98-a-0061,218.807875,218.916000,and,B,sd,u-91-1
sw3821A-ms98-a-0061,218.916000,219.056000,i,I,sd,u-91-1
sw3821A-ms98-a-0061,219.056000,219.196000,i,I,sd,u-91-1
sw3821A-ms98-a-0061,219.196000,219.426000,guess,I,sd,u-91-1
sw3821A-ms98-a-0061,219.426000,219.606000,there's,I,sd,u-91-1
sw3821A-ms98-a-0061,219.606000,220.068250,some,I,sd,u-91-1
sw3821A-ms98-a-0061,220.068250,220.336000,there's,I,sd,u-91-1
sw3821A-ms98-a-0061,220.336000,220.646625,uh,I,sd,u-91-1
sw3821A-ms98-a-0061,220.646625,221.315500,uh,I,sd,u-91-1
sw3821A-ms98-a-0061,221.315500,221.536000,some,I,sd,u-91-1
sw3821A-ms98-a-0061,221.536000,222.166000,negotiating,I,sd,u-91-1
sw3821A-ms98-a-0061,222.166000,222.316000,there,I,sd,u-91-1
sw3821A-ms98-a-0061,222.316000,222.496000,too,I,sd,u-91-1
sw3821A-ms98-a-0061,222.496000,223.024375,because,B,sd,u-91-2
sw3821A-ms98-a-0061,223.499000,223.626000,i,I,sd,u-91-2
sw3821A-ms98-a-0061,223.626000,223.950375,heard,I,sd,u-91-2
sw3821A-ms98-a-0061,223.950375,224.256000,uh,I,sd,u-91-2
sw3821A-ms98-a-0061,224.256000,224.546000,on,B,sd,u-91-3
sw3821A-ms98-a-0061,224.546000,224.666000,one,I,sd,u-91-3
sw3821A-ms98-a-0061,224.666000,224.736000,of,I,sd,u-91-3
