sw2552B-ms98-a-0003,14.463750,14.944875,right,B,b,u-2-1
sw2552B-ms98-a-0037,147.206875,147.446875,home,I,sd,u-44-2
sw2552B-ms98-a-0037,147.446875,147.566875,with,I,sd,u-44-2
sw2552B-ms98-a-0037,147.566875,147.671000,the,I,sd,u-44-2
sw2552B-ms98-a-0037,147.671000,148.165750,kids,I,sd,u-44-2
sw2552B-ms98-a-0038,148.791500,148.854375,we,B,sd,u-44-3
sw2552B-ms98-a-0038,148.854375,149.014375,would,I,sd,u-44-3
sw2552B-ms98-a-0038,149.014375,149.244375,make,I,sd,u-44-3
sw2552B-ms98-a-0038,149.244375,149.464375,that,I,sd,u-44-3
sw2552B-ms98-a-0038,149.464375,150.224375,sacrifice,I,sd,u-44-3
sw2552B-ms98-a-0038,150.224375,150.294375,it,B,sd,u-44-4
sw2552B-ms98-a-0038,150.294375,150.414375,is,I,sd,u-44-4
sw2552B-ms98-a-0038,150.414375,150.484375,a,I,sd,u-44-4
sw2552B-ms98-a-0038,150.484375,151.094375,financial,I,sd,u-44-4
sw2552B-ms98-a-0038,151.094375,152.018250,sacrifice,I,sd,u-44-4
sw2552B-ms98-a-0038,152.612125,152.684375,to,I,sd,u-44-4
sw2552B-ms98-a-0038,152.684375,153.254750,make,I,sd,u-44-4
sw2552B-ms98-a-0038,154.124750,154.284375,because_1,I,sd,u-44-4
sw2552B-ms98-a-0038,154.284375,154.384375,we,I,sd,u-44-4
sw2552B-ms98-a-0038,154.384375,154.524375,go,I,sd,u-44-4
sw2552B-ms98-a-0038,154.524375,154.724375,from,I,sd,u-44-4
sw2552B-ms98-a-0038,154.724375,154.894375,two,I,sd,u-44-4
sw2552B-ms98-a-0038,154.894375,155.314375,incomes,I,sd,u-44-4
sw2552B-ms98-a-0038,155.314375,155.554375,down,I,sd,u-44-4
sw2552B-ms98-a-0038,155.554375,155.634375,to,I,sd,u-44-4
sw2552B-ms98-a-0038,155.634375,156.020125,one,I,sd,u-44-4
sw2552B-ms98-a-0039,157.217875,157.751125,and,B,sd,u-46-1
sw2552B-ms98-a-0039,157.751125,158.133500,uh,I,sd,u-46-1
sw2552B-ms98-a-0039,158.133500,158.221125,we,I,sd,u-46-1
sw2552B-ms98-a-0039,158.221125,158.451125,made,I,sd,u-46-1
sw2552B-ms98-a-0039,158.451125,158.641125,that,I,sd,u-46-1
sw2552B-ms98-a-0039,158.641125,159.426750,decision,I,sd,u-46-1
sw2552B-ms98-a-0040,160.295625,160.810000,and,B,sd,u-46-2
sw2552B-ms98-a-0040,160.810000,161.070000,uh,I,sd,u-46-2
sw2552B-ms98-a-0040,161.070000,161.710000,so,I,sd,u-46-2
sw2552B-ms98-a-0040,161.710000,161.962750,sh[e]-,I,sd,u-46-2
sw2552B-ms98-a-0040,162.105875,162.420000,after,I,sd,u-46-2
sw2552B-ms98-a-0040,162.420000,162.710000,she,I,sd,u-46-2
sw2552B-ms98-a-0040,162.710000,162.870000,had,I,sd,u-46-2
sw2552B-ms98-a-0040,162.870000,162.930000,the,I,sd,u-46-2
sw2552B-ms98-a-0040,162.930000,163.250000,first,I,sd,u-46-2
sw2552B-ms98-a-0040,163.250000,163.540000,baby,I,sd,u-46-2
sw2552B-ms98-a-0040,163.540000,163.710000,she,I,sd,u-46-2
sw2552B-ms98-a-0040,163.710000,164.000000,stayed,I,sd,u-46-2
sw2552B-ms98-a-0040,164.000000,164.361750,home,I,sd,u-46-2
sw2552B-ms98-a-0041,165.776000,166.457625,and,B,sd,u-46-3
sw2552B-ms98-a-0041,166.457625,166.637500,and,I,sd,u-46-3
sw2552B-ms98-a-0041,166.637500,166.707500,we,I,sd,u-46-3
sw2552B-ms98-a-0041,166.707500,166.867500,had,I,sd,u-46-3
sw2552B-ms98-a-0041,166.867500,166.917500,a,I,sd,u-46-3
sw2552B-ms98-a-0041,166.917500,167.197500,second,I,sd,u-46-3
sw2552B-ms98-a-0041,167.197500,167.427500,baby,I,sd,u-46-3
sw2552B-ms98-a-0041,167.427500,167.537500,and,B,sd,u-46-4
sw2552B-ms98-a-0041,167.537500,167.667500,she's,I,sd,u-46-4
sw2552B-ms98-a-0041,167.667500,167.917500,still,I,sd,u-46-4
sw2552B-ms98-a-0041,167.917500,168.037500,at,I,sd,u-46-4
sw2552B-ms98-a-0041,168.037500,169.001375,[laughter-home],O,,
sw2552B-ms98-a-0042,170.041500,170.382375,and,B,sd,u-48-1
sw2552B-ms98-a-0042,170.382375,170.732375,so,I,sd,u-48-1
sw2552B-ms98-a-0042,170.732375,171.063500,uh,I,sd,u-48-1
sw2552B-ms98-a-0043,171.832875,171.944625,you,I,sd,u-48-1
sw2552B-ms98-a-0043,171.944625,172.224875,know,I,sd,u-48-1
sw2552B-ms98-a-0043,172.414375,172.564625,at,I,sd,u-48-1
sw2552B-ms98-a-0043,172.564625,172.874625,work,I,sd,u-48-1
sw2552B-ms98-a-0043,172.874625,172.934625,a,I,sd,u-48-1
sw2552B-ms98-a-0043,172.934625,173.104625,lot,I,sd,u-48-1
sw2552B-ms98-a-0043,173.104625,173.184625,of,I,sd,u-48-1
sw2552B-ms98-a-0043,173.184625,173.554625,people,I,sd,u-48-1
sw2552B-ms98-a-0043,173.554625,173.654625,are,I,sd,u-48-1
sw2552B-ms98-a-0043,173.654625,173.784625,you,I,sd,u-48-1
sw2552B-ms98-a-0043,173.784625,174.064250,know,I,sd,u-48-1
sw2552B-ms98-a-0043,174.440875,174.664625,i,B,sv,u-48-2
sw2552B-ms98-a-0043,174.664625,174.944625,think,I,sv,u-48-2
sw2552B-ms98-a-0043,174.944625,175.074625,well,I,sv,u-48-2
sw2552B-ms98-a-0043,175.074625,175.274625,this,I,sv,u-48-2
sw2552B-ms98-a-0043,175.274625,175.374625,is,I,sv,u-48-2
sw2552B-ms98-a-0043,175.374625,175.584625,not,I,sv,u-48-2
sw2552B-ms98-a-0043,175.584625,175.614625,a,I,sv,u-48-2
sw2552B-ms98-a-0043,175.614625,175.954625,normal,I,sv,u-48-2
sw2552B-ms98-a-0043,175.954625,176.614625,situation,I,sv,u-48-2
sw2552B-ms98-a-0043,176.614625,177.014625,anymore,I,sv,u-48-2
sw2552B-ms98-a-0043,177.014625,177.104625,in,I,sv,u-48-2
sw2552B-ms98-a-0043,177.104625,177.357875,our,I,sv,u-48-2
sw2552B-ms98-a-0043,177.357875,177.564625,in,I,sv,u-48-2
sw2552B-ms98-a-0043,177.564625,177.883250,our,I,sv,u-48-2
sw2552B-ms98-a-0044,178.985000,179.254000,world,I,sv,u-48-2
sw2552B-ms98-a-0044,179.254000,179.374000,we,I,sv,u-48-2
sw2552B-ms98-a-0044,179.374000,179.604000,live,I,sv,u-48-2
sw2552B-ms98-a-0044,179.604000,179.724000,in,I,sv,u-48-2
sw2552B-ms98-a-0044,179.724000,180.056875,most,B,sv,u-48-3
sw2552B-ms98-a-0044,180.056875,180.110125,of,I,sv,u-48-3
sw2552B-ms98-a-0044,180.110125,180.359875,them,I,sv,u-48-3
sw2552B-ms98-a-0044,181.148125,181.584625,uh,I,sv,u-48-3
sw2552B-ms98-a-0044,181.584625,182.174000,continue,I,sv,u-48-3
sw2552B-ms98-a-0044,182.174000,182.284000,to,I,sv,u-48-3
sw2552B-ms98-a-0044,182.284000,182.554000,work,I,sv,u-48-3
sw2552B-ms98-a-0044,182.554000,182.694000,if,I,sv,u-48-3
sw2552B-ms98-a-0044,182.694000,182.834000,they,I,sv,u-48-3
sw2552B-ms98-a-0044,182.834000,183.251250,have,I,sv,u-48-3
sw2552B-ms98-a-0044,183.251250,183.624000,have,I,sv,u-48-3
sw2552B-ms98-a-0044,183.624000,184.220750,kids,I,sv,u-48-3
sw2552B-ms98-a-0045,185.420000,185.595250,i,B,sd,u-50-1
sw2552B-ms98-a-0045,185.595250,185.785250,only,I,sd,u-50-1
sw2552B-ms98-a-0045,185.785250,185.935250,have,I,sd,u-50-1
sw2552B-ms98-a-0045,185.935250,186.055250,one,I,sd,u-50-1
sw2552B-ms98-a-0045,186.055250,186.235250,other,I,sd,u-50-1
sw2552B-ms98-a-0045,186.235250,186.595250,person,I,sd,u-50-1
sw2552B-ms98-a-0045,186.595250,186.675250,i,I,sd,u-50-1
sw2552B-ms98-a-0045,186.675250,186.875250,know,I,sd,u-50-1
sw2552B-ms98-a-0045,186.875250,186.965250,in,I,sd,u-50-1
sw2552B-ms98-a-0045,186.965250,187.185250,my,I,sd,u-50-1
sw2552B-ms98-a-0045,187.185250,187.385250,in,I,sd,u-50-1
sw2552B-ms98-a-0045,187.385250,187.535250,my,I,sd,u-50-1
sw2552B-ms98-a-0045,187.535250,187.855250,group,I,sd,u-50-1
sw2552B-ms98-a-0045,187.855250,187.965250,here,I,sd,u-50-1
sw2552B-ms98-a-0045,187.965250,188.085250,that,I,sd,u-50-1
sw2552B-ms98-a-0045,188.085250,188.395250,works,I,sd,u-50-1
sw2552B-ms98-a-0045,188.395250,188.495250,where,I,sd,u-50-1
sw2552B-ms98-a-0045,188.495250,188.565250,the,I,sd,u-50-1
sw2552B-ms98-a-0045,188.565250,188.795250,wife,I,sd,u-50-1
sw2552B-ms98-a-0045,188.795250,189.105250,stays,I,sd,u-50-1
sw2552B-ms98-a-0045,189.105250,189.493750,home,I,sd,u-50-1
sw2552B-ms98-a-0046,190.241375,190.361375,and,B,sd,u-50-2
sw2552B-ms98-a-0046,190.361375,190.491375,that's,I,sd,u-50-2
sw2552B-ms98-a-0046,190.491375,190.711375,because,I,sd,u-50-2
sw2552B-ms98-a-0046,190.711375,190.851375,of,I,sd,u-50-2
sw2552B-ms98-a-0046,190.851375,191.321375,religious,I,sd,u-50-2
sw2552B-ms98-a-0046,191.321375,191.671375,values,I,sd,u-50-2
sw2552B-ms98-a-0046,191.671375,191.791375,as,I,sd,u-50-2
sw2552B-ms98-a-0046,191.791375,192.091375,well,I,sd,u-50-2
sw2552B-ms98-a-0046,192.091375,192.241375,they're,B,sd,u-50-3
sw2552B-ms98-a-0046,192.241375,192.881375,Baptists,I,sd,u-50-3
sw2552B-ms98-a-0046,192.881375,193.001375,and,B,sd,u-50-4
sw2552B-ms98-a-0046,193.001375,193.091375,they,I,sd,u-50-4
sw2552B-ms98-a-0046,193.091375,193.361375,and,I,sd,u-50-4
sw2552B-ms98-a-0046,193.361375,193.574500,they,I,sd,u-50-4
sw2552B-ms98-a-0046,194.150750,194.341375,think,I,sd,u-50-4
sw2552B-ms98-a-0046,194.341375,194.571375,that's,I,sd,u-50-4
sw2552B-ms98-a-0046,194.571375,195.293000,important,I,sd,u-50-4
sw2552B-ms98-a-0047,196.487375,196.602750,but,B,sv,u-52-1
sw2552B-ms98-a-0047,196.602750,196.962750,everybody,I,sv,u-52-1
sw2552B-ms98-a-0047,196.962750,197.222750,else,I,sv,u-52-1
sw2552B-ms98-a-0047,197.222750,197.592750,works,I,sv,u-52-1
sw2552B-ms98-a-0047,197.592750,197.682750,and,B,sv,u-52-2
sw2552B-ms98-a-0047,197.682750,197.762750,they,I,sv,u-52-2
sw2552B-ms98-a-0047,197.762750,198.042750,drop,I,sv,u-52-2
sw2552B-ms98-a-0047,198.042750,198.152750,their,I,sv,u-52-2
sw2552B-ms98-a-0047,198.152750,198.432750,kids,I,sv,u-52-2
sw2552B-ms98-a-0047,198.432750,198.672750,off,I,sv,u-52-2
sw2552B-ms98-a-0047,198.672750,198.772750,at,I,sv,u-52-2
sw2552B-ms98-a-0047,198.772750,198.942750,day,I,sv,u-52-2
sw2552B-ms98-a-0047,198.942750,199.422750,care,I,sv,u-52-2
sw2552B-ms98-a-0047,199.422750,199.701750,and,I,sv,u-52-2
sw2552B-ms98-a-0047,200.106625,200.272750,and,I,sv,u-52-2
sw2552B-ms98-a-0047,200.272750,200.472750,leave,I,sv,u-52-2
sw2552B-ms98-a-0047,200.472750,200.672750,them,I,sv,u-52-2
sw2552B-ms98-a-0047,200.672750,200.859000,and,B,sd,u-52-3
sw2552B-ms98-a-0048,202.185875,202.252125,i,I,sd,u-52-3
sw2552B-ms98-a-0048,202.252125,202.382125,don't,I,sd,u-52-3
sw2552B-ms98-a-0048,202.382125,202.472125,know,I,sd,u-52-3
sw2552B-ms98-a-0048,202.472125,202.562125,i,I,sd,u-52-3
sw2552B-ms98-a-0048,202.562125,202.742125,just,I,sd,u-52-3
sw2552B-ms98-a-0048,202.742125,202.912125,don't,I,sd,u-52-3
sw2552B-ms98-a-0048,202.912125,203.062125,want,I,sd,u-52-3
sw2552B-ms98-a-0048,203.303125,203.402125,i,I,sd,u-52-3
sw2552B-ms98-a-0048,203.402125,203.562125,just,I,sd,u-52-3
sw2552B-ms98-a-0048,203.562125,203.742125,don't,I,sd,u-52-3
sw2552B-ms98-a-0048,203.742125,203.922125,want,I,sd,u-52-3
sw2552B-ms98-a-0048,203.922125,204.452125,strangers,I,sd,u-52-3
sw2552B-ms98-a-0048,204.452125,204.752125,raising,I,sd,u-52-3
sw2552B-ms98-a-0048,204.752125,204.915000,my,I,sd,u-52-3
sw2552B-ms98-a-0048,204.915000,205.357625,children,I,sd,u-52-3
sw2552B-ms98-a-0050,210.920000,211.330000,right,B,b,u-54-1
sw2552B-ms98-a-0052,215.592625,216.520875,[laughter],O,,
sw2552B-ms98-a-0052,216.520875,216.710875,that's,B,sd,u-56-1
sw2552B-ms98-a-0052,216.710875,216.790875,how,I,sd,u-56-1
sw2552B-ms98-a-0052,216.790875,216.880875,it,I,sd,u-56-1
sw2552B-ms98-a-0052,216.880875,216.990875,is,I,sd,u-56-1
sw2552B-ms98-a-0052,216.990875,217.090875,at,I,sd,u-56-1
sw2552B-ms98-a-0052,217.090875,217.250875,our,I,sd,u-56-1
sw2552B-ms98-a-0052,217.250875,217.530875,house,I,sd,u-56-1
sw2552B-ms98-a-0052,217.530875,217.620875,when,I,sd,u-56-1
sw2552B-ms98-a-0052,217.620875,217.710875,you're,I,sd,u-56-1
sw2552B-ms98-a-0052,217.710875,217.800875,on,I,sd,u-56-1
sw2552B-ms98-a-0052,217.800875,217.870875,the,I,sd,u-56-1
sw2552B-ms98-a-0052,217.870875,218.240875,phone,I,sd,u-56-1
sw2552B-ms98-a-0052,218.240875,218.630875,oh,B,^q,u-56-2
sw2552B-ms98-a-0052,218.630875,218.770875,it's,I,^q,u-56-2
sw2552B-ms98-a-0052,218.770875,219.145125,open,I,^q,u-56-2
sw2552B-ms98-a-0053,220.241625,220.604125,anything,B,^q,u-56-3
sw2552B-ms98-a-0053,220.604125,220.874125,goes,I,^q,u-56-3
sw2552B-ms98-a-0053,220.874125,220.984125,when,I,^q,u-56-3
sw2552B-ms98-a-0053,220.984125,221.254125,mom's,I,^q,u-56-3
sw2552B-ms98-a-0053,221.254125,221.374125,on,I,^q,u-56-3
sw2552B-ms98-a-0053,221.374125,221.494125,the,I,^q,u-56-3
sw2552B-ms98-a-0053,221.494125,221.729000,phone,I,^q,u-56-3
sw2552B-ms98-a-0054,222.266500,223.348750,[laughter],O,,
sw2552B-ms98-a-0056,232.495750,232.897875,um-hum,B,b,u-58-1
sw2552B-ms98-a-0058,245.595125,246.078500,right,B,b,u-60-1
sw2552B-ms98-a-0059,247.692750,248.235000,right,B,b,u-62-1
sw2552B-ms98-a-0061,254.596125,255.140000,right,B,b,u-64-1
sw2552B-ms98-a-0063,259.690625,259.744625,with,B,qy^d,u-66-1
sw2552B-ms98-a-0063,259.744625,259.884625,all,I,qy^d,u-66-1
sw2552B-ms98-a-0063,259.884625,259.974625,the,I,qy^d,u-66-1
sw2552B-ms98-a-0063,259.974625,260.294625,yard,I,qy^d,u-66-1
sw2552B-ms98-a-0063,260.294625,260.574625,work,I,qy^d,u-66-1
sw2552B-ms98-a-0063,260.574625,260.764625,and,I,qy^d,u-66-1
sw2552B-ms98-a-0063,260.764625,261.054625,things,I,qy^d,u-66-1
sw2552B-ms98-a-0063,261.054625,261.254625,like,I,qy^d,u-66-1
sw2552B-ms98-a-0063,261.254625,261.554125,that,I,qy^d,u-66-1
sw2552B-ms98-a-0065,269.998125,270.367250,um-hum,B,b,u-68-1
sw2552B-ms98-a-0067,274.808750,275.202000,um-hum,B,b,u-70-1
sw2552B-ms98-a-0068,276.797500,277.112000,right,B,b,u-72-1
sw2552B-ms98-a-0068,277.112000,277.562000,we,B,sv,u-72-2
sw2552B-ms98-a-0068,277.562000,277.882000,feel,I,sv,u-72-2
sw2552B-ms98-a-0068,277.882000,278.142625,that,I,sv,u-72-2
sw2552B-ms98-a-0068,278.142625,278.282000,you,I,sv,u-72-2
sw2552B-ms98-a-0068,278.282000,278.462000,know,I,sv,u-72-2
sw2552B-ms98-a-0068,278.462000,279.212000,just,I,sv,u-72-2
sw2552B-ms98-a-0068,279.212000,279.712000,spending,I,sv,u-72-2
sw2552B-ms98-a-0068,279.712000,280.092000,time,I,sv,u-72-2
sw2552B-ms98-a-0068,280.092000,280.712250,together,I,sv,u-72-2
sw2552B-ms98-a-0069,281.785500,281.833625,you,B,sv,u-72-3
sw2552B-ms98-a-0069,281.833625,281.941625,don't,I,sv,u-72-3
sw2552B-ms98-a-0069,281.941625,282.391625,necessarily,I,sv,u-72-3
sw2552B-ms98-a-0069,282.391625,282.571625,have,I,sv,u-72-3
sw2552B-ms98-a-0069,282.571625,282.681625,to,I,sv,u-72-3
sw2552B-ms98-a-0069,282.681625,282.791625,be,I,sv,u-72-3
sw2552B-ms98-a-0069,282.791625,283.121625,doing,I,sv,u-72-3
sw2552B-ms98-a-0069,283.121625,283.561625,anything,I,sv,u-72-3
sw2552B-ms98-a-0069,283.561625,283.661625,you,I,sv,u-72-3
sw2552B-ms98-a-0069,283.661625,283.910125,know,I,sv,u-72-3
sw2552B-ms98-a-0069,284.362125,284.481625,that,I,sv,u-72-3
sw2552B-ms98-a-0069,284.481625,284.841625,costs,I,sv,u-72-3
sw2552B-ms98-a-0069,284.841625,285.233875,money,I,sv,u-72-3
sw2552B-ms98-a-0070,285.989250,286.258875,or,I,sv,u-72-3
sw2552B-ms98-a-0070,286.258875,286.830000,or,I,sv,u-72-3
sw2552B-ms98-a-0070,287.210375,287.405875,you,I,sv,u-72-3
sw2552B-ms98-a-0070,287.405875,287.576250,know,I,sv,u-72-3
sw2552B-ms98-a-0070,287.576250,287.747500,that,I,sv,u-72-3
sw2552B-ms98-a-0070,288.109000,288.336250,requires,I,sv,u-72-3
sw2552B-ms98-a-0070,288.336250,288.439250,you,I,sv,u-72-3
sw2552B-ms98-a-0070,288.439250,288.586125,to,I,sv,u-72-3
sw2552B-ms98-a-0070,288.586125,288.896250,go,I,sv,u-72-3
sw2552B-ms98-a-0070,288.896250,288.956250,a,I,sv,u-72-3
sw2552B-ms98-a-0070,288.956250,289.236250,great,I,sv,u-72-3
sw2552B-ms98-a-0070,289.236250,289.726250,distance,I,sv,u-72-3
