sw3071B-ms98-a-0001,0.470000,0.961375,uh-huh,B,b,u-2-1
sw3071B-ms98-a-0012,30.850500,30.920500,i've,I,sd,u-18-1
sw3071B-ms98-a-0012,30.920500,31.130500,had,I,sd,u-18-1
sw3071B-ms98-a-0012,31.130500,31.410500,some,I,sd,u-18-1
sw3071B-ms98-a-0012,31.410500,32.010500,classical,I,sd,u-18-1
sw3071B-ms98-a-0012,32.010500,32.370500,vocal,I,sd,u-18-1
sw3071B-ms98-a-0012,32.370500,32.934750,training,I,sd,u-18-1
sw3071B-ms98-a-0012,33.499750,33.800750,um-hum,B,ny,u-20-1
sw3071B-ms98-a-0014,36.520125,36.789375,no,B,nn,u-22-1
sw3071B-ms98-a-0014,36.789375,36.849375,i,B,sd^e,u-22-2
sw3071B-ms98-a-0014,36.849375,37.029375,was,I,sd^e,u-22-2
sw3071B-ms98-a-0014,37.029375,37.149375,in,I,sd^e,u-22-2
sw3071B-ms98-a-0014,37.149375,37.689375,Europe,I,sd^e,u-22-2
sw3071B-ms98-a-0016,39.371000,39.683500,in,B,sd,u-24-1
sw3071B-ms98-a-0016,39.902625,40.072250,uh,I,sd,u-24-1
sw3071B-ms98-a-0016,40.072250,40.232250,in,I,sd,u-24-1
sw3071B-ms98-a-0016,40.232250,40.688250,Germany,I,sd,u-24-1
sw3071B-ms98-a-0018,58.673625,58.912375,oh,B,b,u-26-1
sw3071B-ms98-a-0018,58.912375,59.264500,yeah,I,b,u-26-1
sw3071B-ms98-a-0020,62.998250,63.369000,um-hum,B,b,u-30-1
sw3071B-ms98-a-0022,65.718000,66.200875,soprano,B,sd,u-32-1
sw3071B-ms98-a-0024,75.417000,75.812500,oh,B,%,u-34-1
sw3071B-ms98-a-0024,76.027125,76.313250,well,I,%,u-34-1
sw3071B-ms98-a-0024,76.313250,76.513250,as,B,sd,u-36-1
sw3071B-ms98-a-0024,76.513250,76.723250,far,I,sd,u-36-1
sw3071B-ms98-a-0024,76.723250,76.813250,as,I,sd,u-36-1
sw3071B-ms98-a-0024,76.813250,77.153250,opera,I,sd,u-36-1
sw3071B-ms98-a-0024,77.153250,77.523250,goes,I,sd,u-36-1
sw3071B-ms98-a-0024,77.523250,77.743125,i'm,I,sd,u-36-1
sw3071B-ms98-a-0024,78.137125,78.197375,i,I,sd,u-36-1
sw3071B-ms98-a-0024,78.197375,78.423250,think,I,sd,u-36-1
sw3071B-ms98-a-0024,78.423250,78.693250,most,I,sd,u-36-1
sw3071B-ms98-a-0024,78.693250,78.943250,fond,I,sd,u-36-1
sw3071B-ms98-a-0024,78.943250,79.043250,of,I,sd,u-36-1
sw3071B-ms98-a-0024,79.043250,79.571250,Verdi,I,sd,u-36-1
sw3071B-ms98-a-0026,91.378875,91.779375,no,B,nn,u-40-1
sw3071B-ms98-a-0026,91.779375,92.039375,no,B,nn^r,u-40-2
sw3071B-ms98-a-0026,92.039375,92.129375,i,B,sd,u-42-1
sw3071B-ms98-a-0026,92.129375,92.619375,haven't,I,sd,u-42-1
sw3071B-ms98-a-0026,92.619375,93.083250,done,I,sd,u-42-1
sw3071B-ms98-a-0026,93.418375,93.879375,um,I,sd,u-42-1
sw3071B-ms98-a-0027,94.783000,94.986125,i'd,B,sd,u-42-2
sw3071B-ms98-a-0027,94.986125,95.226125,love,I,sd,u-42-2
sw3071B-ms98-a-0027,95.226125,95.579500,to,I,sd,u-42-2
sw3071B-ms98-a-0027,95.764125,96.061625,but,B,sd,u-44-1
sw3071B-ms98-a-0028,97.318625,97.919750,um,I,sd,u-44-1
sw3071B-ms98-a-0028,98.631625,99.018375,that's,I,sd,u-44-1
sw3071B-ms98-a-0028,99.688875,99.892375,uh,I,sd,u-44-1
sw3071B-ms98-a-0028,99.892375,100.443000,Puccini,I,sd,u-44-1
sw3071B-ms98-a-0028,100.443000,100.654000,i,I,sd,u-44-1
sw3071B-ms98-a-0028,100.654000,100.972000,think,I,sd,u-44-1
sw3071B-ms98-a-0028,100.972000,101.264000,right,B,^g,u-44-2
sw3071B-ms98-a-0032,109.187750,109.561000,um-hum,B,b,u-48-1
sw3071B-ms98-a-0034,113.930250,114.248375,yeah,B,b,u-50-1
sw3071B-ms98-a-0036,117.985250,118.317125,no,B,aa@,u-52-1
sw3071B-ms98-a-0038,121.883000,122.326125,uh,B,+@,u-54-1
sw3071B-ms98-a-0038,122.519625,122.659125,i,I,+@,u-54-1
sw3071B-ms98-a-0038,122.659125,122.952375,think,I,+@,u-54-1
sw3071B-ms98-a-0038,122.952375,123.083000,it,I,+@,u-54-1
sw3071B-ms98-a-0038,123.083000,123.193000,would,I,+@,u-54-1
sw3071B-ms98-a-0038,123.193000,123.293000,be,I,+@,u-54-1
sw3071B-ms98-a-0038,123.293000,123.553000,nice,I,+@,u-54-1
sw3071B-ms98-a-0038,123.553000,123.653000,if,I,+@,u-54-1
sw3071B-ms98-a-0038,123.653000,123.713000,i,I,+@,u-54-1
sw3071B-ms98-a-0038,123.713000,123.963000,played,I,+@,u-54-1
sw3071B-ms98-a-0038,123.963000,124.023000,the,I,+@,u-54-1
sw3071B-ms98-a-0038,124.023000,124.537125,piano,I,+@,u-54-1
sw3071B-ms98-a-0040,132.588000,132.931875,uh-huh,B,b,u-56-1
sw3071B-ms98-a-0042,150.439875,150.814125,um-hum,B,b,u-58-1
sw3071B-ms98-a-0044,156.390125,156.758500,um-hum,B,b,u-60-1
sw3071B-ms98-a-0046,166.414125,166.631375,oh,B,aa,u-62-1
sw3071B-ms98-a-0046,166.631375,167.031750,yeah,I,aa,u-62-1
sw3071B-ms98-a-0049,170.761875,171.230250,um,B,sd,u-66-1
sw3071B-ms98-a-0049,171.399750,171.534000,oh,I,sd,u-66-1
sw3071B-ms98-a-0049,171.534000,171.634000,i,I,sd,u-66-1
sw3071B-ms98-a-0049,171.634000,171.874000,like,I,sd,u-66-1
sw3071B-ms98-a-0049,171.874000,171.984000,to,I,sd,u-66-1
sw3071B-ms98-a-0049,171.984000,172.274000,listen,I,sd,u-66-1
sw3071B-ms98-a-0049,172.274000,172.344000,to,I,sd,u-66-1
sw3071B-ms98-a-0049,172.344000,172.494000,all,I,sd,u-66-1
sw3071B-ms98-a-0049,172.494000,172.784000,different,I,sd,u-66-1
sw3071B-ms98-a-0049,172.784000,173.074000,kinds,I,sd,u-66-1
sw3071B-ms98-a-0049,173.074000,173.144000,of,I,sd,u-66-1
sw3071B-ms98-a-0049,173.144000,173.674000,music,I,sd,u-66-1
sw3071B-ms98-a-0051,197.894875,198.274125,um-hum,B,b,u-70-1
sw3071B-ms98-a-0053,201.296250,201.738125,yeah,B,b,u-72-1
sw3071B-ms98-a-0055,204.188625,204.530625,there's,B,sd,u-74-1
sw3071B-ms98-a-0055,204.530625,204.663875,you,I,sd,u-74-1
sw3071B-ms98-a-0055,204.663875,204.853875,know,I,sd,u-74-1
sw3071B-ms98-a-0055,204.853875,205.043875,some,I,sd,u-74-1
sw3071B-ms98-a-0055,205.043875,205.123875,of,I,sd,u-74-1
sw3071B-ms98-a-0055,205.123875,205.315875,the,I,sd,u-74-1
sw3071B-ms98-a-0055,205.315875,205.954250,really,I,sd,u-74-1
sw3071B-ms98-a-0055,206.191500,206.663875,totally,I,sd,u-74-1
sw3071B-ms98-a-0055,206.663875,207.183875,country,I,sd,u-74-1
sw3071B-ms98-a-0055,207.183875,207.573875,stuff,I,sd,u-74-1
sw3071B-ms98-a-0055,207.573875,207.653875,i,I,sd,u-74-1
sw3071B-ms98-a-0055,207.653875,207.993875,don't,I,sd,u-74-1
sw3071B-ms98-a-0055,207.993875,208.213875,really,I,sd,u-74-1
sw3071B-ms98-a-0055,208.213875,208.823875,particularly,I,sd,u-74-1
sw3071B-ms98-a-0055,208.823875,209.154750,like,I,sd,u-74-1
sw3071B-ms98-a-0055,209.290375,209.457125,but,B,%,u-74-2
sw3071B-ms98-a-0057,215.053250,215.416875,well,B,sd,u-76-1
sw3071B-ms98-a-0057,215.893125,215.992750,i,I,sd,u-76-1
sw3071B-ms98-a-0057,215.992750,216.324250,have,I,sd,u-76-1
sw3071B-ms98-a-0057,216.324250,216.505875,i,I,sd,u-76-1
sw3071B-ms98-a-0057,216.505875,216.726000,have,I,sd,u-76-1
sw3071B-ms98-a-0057,216.959500,217.262875,like,I,sd,u-76-1
sw3071B-ms98-a-0057,217.703625,217.999250,we,I,sd,u-76-1
sw3071B-ms98-a-0057,217.999250,218.131000,i,B,sd,u-76-2
sw3071B-ms98-a-0057,218.131000,218.395875,wish,I,sd,u-76-2
sw3071B-ms98-a-0057,218.395875,218.537750,i,I,sd,u-76-2
sw3071B-ms98-a-0057,218.537750,218.982625,could,I,sd,u-76-2
sw3071B-ms98-a-0057,219.171000,219.265875,but,B,sd,u-78-1
sw3071B-ms98-a-0057,219.265875,219.455875,i-,I,sd,u-78-1
sw3071B-ms98-a-0057,219.455875,219.565875,i,I,sd,u-78-1
sw3071B-ms98-a-0057,219.565875,219.755875,don't,I,sd,u-78-1
sw3071B-ms98-a-0057,219.755875,219.945875,really,I,sd,u-78-1
sw3071B-ms98-a-0057,219.945875,220.075875,know,I,sd,u-78-1
sw3071B-ms98-a-0057,220.075875,220.165875,how,I,sd,u-78-1
sw3071B-ms98-a-0057,220.165875,220.255875,to,I,sd,u-78-1
sw3071B-ms98-a-0057,220.255875,220.395875,go,I,sd,u-78-1
sw3071B-ms98-a-0057,220.395875,220.675875,about,I,sd,u-78-1
sw3071B-ms98-a-0057,220.675875,220.795875,it,I,sd,u-78-1
sw3071B-ms98-a-0057,220.795875,221.045875,without,I,sd,u-78-1
sw3071B-ms98-a-0057,221.045875,221.315875,having,I,sd,u-78-1
sw3071B-ms98-a-0057,221.315875,221.355875,a,I,sd,u-78-1
sw3071B-ms98-a-0057,221.355875,222.025875,degree,I,sd,u-78-1
sw3071B-ms98-a-0057,222.025875,222.384375,or,B,%,u-78-2
sw3071B-ms98-a-0058,223.412375,224.015125,um,B,%,u-80-1
sw3071B-ms98-a-0060,233.314750,233.826000,uh-huh,B,b,u-86-1
sw3071B-ms98-a-0062,246.731125,247.107875,um-hum,B,b,u-88-1
sw3071B-ms98-a-0064,251.192750,251.583750,yeah,B,b,u-90-1
sw3071B-ms98-a-0066,262.436625,262.846625,um-hum,B,b,u-92-1
sw3071B-ms98-a-0068,264.623125,264.920250,that's,B,ba,u-94-1
sw3071B-ms98-a-0068,264.920250,265.293750,good,I,ba,u-94-1
sw3071B-ms98-a-0070,268.564500,268.968000,uh-huh,B,b,u-96-1
sw3071B-ms98-a-0070,269.510375,269.931875,yeah,B,b,u-96-2
sw3071B-ms98-a-0072,273.347250,273.534500,oh,B,sd,u-100-1
sw3071B-ms98-a-0072,273.534500,273.719500,i'm,I,sd,u-100-1
sw3071B-ms98-a-0072,273.807875,273.924500,in,I,sd,u-100-1
sw3071B-ms98-a-0072,273.924500,274.254500,Flower,I,sd,u-100-1
sw3071B-ms98-a-0072,274.254500,274.655250,Mound,I,sd,u-100-1
sw3071B-ms98-a-0072,275.329500,275.657375,uh-huh,B,b,u-102-1
sw3071B-ms98-a-0074,278.227125,278.462125,yeah,B,aa,u-104-1
sw3071B-ms98-a-0074,278.462125,278.707875,that's,B,sv,u-104-2
sw3071B-ms98-a-0074,278.707875,278.932125,pretty,I,sv,u-104-2
sw3071B-ms98-a-0074,278.932125,279.265875,close,I,sv,u-104-2
sw3071B-ms98-a-0076,291.141375,291.548500,yeah,B,b,u-106-1
sw3071B-ms98-a-0078,294.822000,295.120625,um,B,na,u-108-1
sw3071B-ms98-a-0078,295.120625,295.249375,i'm,I,na,u-108-1
sw3071B-ms98-a-0078,295.249375,295.709375,married,I,na,u-108-1
sw3071B-ms98-a-0080,302.170375,302.301750,i'm,B,br,u-110-1
sw3071B-ms98-a-0080,302.301750,302.699875,sorry,I,br,u-110-1
sw3071B-ms98-a-0082,305.372250,305.715625,oh,B,na,u-112-1
sw3071B-ms98-a-0082,305.715625,305.745625,a,I,na,u-112-1
sw3071B-ms98-a-0082,305.745625,306.045625,little,I,na,u-112-1
sw3071B-ms98-a-0082,306.045625,306.344625,bit,I,na,u-112-1
sw3071B-ms98-a-0084,309.690000,310.064750,yeah,B,ny,u-116-1
sw3071B-ms98-a-0084,310.195375,310.345750,i,B,sd^e,u-116-2
sw3071B-ms98-a-0084,310.345750,310.563000,think,I,sd^e,u-116-2
sw3071B-ms98-a-0084,310.563000,310.930375,so,I,sd^e,u-116-2
sw3071B-ms98-a-0086,329.586625,329.748375,i,B,%,u-118-1
sw3071B-ms98-a-0086,329.748375,329.982625,think,I,%,u-118-1
sw3071B-ms98-a-0088,335.714000,336.344000,probably,B,sd,u-120-1
sw3071B-ms98-a-0088,336.344000,336.836500,[laughter],O,,
sw3071B-ms98-a-0090,339.057000,339.489375,okay,B,fc,u-122-1
sw3071B-ms98-a-0092,341.358375,341.468375,all,B,fc,u-124-1
sw3071B-ms98-a-0092,341.468375,341.658375,right,I,fc,u-124-1
sw3071B-ms98-a-0092,341.658375,342.189375,thanks,B,ft,u-124-2
sw3071B-ms98-a-0093,342.608375,342.912000,bye-bye,O,,
