sw2260B-ms98-a-0002,8.381875,8.932375,okay,B,aa,u-2-1
sw2260B-ms98-a-0005,74.885750,75.025750,of,I,sv,u-6-5
sw2260B-ms98-a-0005,75.025750,75.320875,a,I,sv,u-6-5
sw2260B-ms98-a-0006,76.156375,76.217625,i,I,sv,u-6-5
sw2260B-ms98-a-0006,76.217625,76.337625,don't,I,sv,u-6-5
sw2260B-ms98-a-0006,76.337625,76.467625,know,I,sv,u-6-5
sw2260B-ms98-a-0006,76.467625,76.597625,to,I,sv,u-6-5
sw2260B-ms98-a-0006,76.597625,76.847625,easy,I,sv,u-6-5
sw2260B-ms98-a-0006,76.847625,76.977625,of,I,sv,u-6-5
sw2260B-ms98-a-0006,76.977625,77.142000,an,I,sv,u-6-5
sw2260B-ms98-a-0006,77.142000,77.587625,answer,I,sv,u-6-5
sw2260B-ms98-a-0006,77.587625,77.707625,it,B,sv,u-6-6
sw2260B-ms98-a-0006,77.707625,77.947625,seems,I,sv,u-6-6
sw2260B-ms98-a-0006,77.947625,78.077625,to,I,sv,u-6-6
sw2260B-ms98-a-0006,78.077625,78.137625,the,I,sv,u-6-6
sw2260B-ms98-a-0006,78.137625,78.837625,politician,I,sv,u-6-6
sw2260B-ms98-a-0006,78.837625,78.957625,to,I,sv,u-6-6
sw2260B-ms98-a-0006,78.957625,79.237625,say,I,sv,u-6-6
sw2260B-ms98-a-0006,79.237625,79.425625,i'll,I,sv,u-6-6
sw2260B-ms98-a-0006,79.425625,79.887625,tax,I,sv,u-6-6
sw2260B-ms98-a-0006,79.887625,79.997625,them_1,I,sv,u-6-6
sw2260B-ms98-a-0006,79.997625,80.137625,if,I,sv,u-6-6
sw2260B-ms98-a-0006,80.137625,80.227625,you,I,sv,u-6-6
sw2260B-ms98-a-0006,80.227625,80.487625,can't,I,sv,u-6-6
sw2260B-ms98-a-0006,80.487625,80.587625,get,I,sv,u-6-6
sw2260B-ms98-a-0006,80.587625,80.877625,enough,I,sv,u-6-6
sw2260B-ms98-a-0006,80.877625,81.147625,money,I,sv,u-6-6
sw2260B-ms98-a-0006,81.147625,81.497625,instead,I,sv,u-6-6
sw2260B-ms98-a-0006,81.497625,81.634625,of,I,sv,u-6-6
sw2260B-ms98-a-0006,81.634625,81.867625,trying,I,sv,u-6-6
sw2260B-ms98-a-0006,81.867625,81.937625,to,I,sv,u-6-6
sw2260B-ms98-a-0006,81.937625,82.247625,figure,I,sv,u-6-6
sw2260B-ms98-a-0006,82.247625,82.437625,out,I,sv,u-6-6
sw2260B-ms98-a-0006,82.437625,82.823250,how,I,sv,u-6-6
sw2260B-ms98-a-0006,82.823250,83.177625,to,I,sv,u-6-6
sw2260B-ms98-a-0006,83.177625,83.497625,cut,I,sv,u-6-6
sw2260B-ms98-a-0006,83.497625,83.927625,budgets,I,sv,u-6-6
sw2260B-ms98-a-0006,83.927625,83.997625,or,I,sv,u-6-6
sw2260B-ms98-a-0006,83.997625,84.237625,cut,I,sv,u-6-6
sw2260B-ms98-a-0006,84.237625,84.807625,spending,I,sv,u-6-6
sw2260B-ms98-a-0006,84.807625,85.079625,or,I,sv,u-6-6
sw2260B-ms98-a-0006,85.591875,86.217625,or,I,sv,u-6-6
sw2260B-ms98-a-0006,86.217625,86.327625,you,I,sv,u-6-6
sw2260B-ms98-a-0006,86.327625,86.497625,know,I,sv,u-6-6
sw2260B-ms98-a-0006,86.497625,86.697625,get,I,sv,u-6-6
sw2260B-ms98-a-0006,86.697625,86.787625,all,I,sv,u-6-6
sw2260B-ms98-a-0006,86.787625,86.857625,of,I,sv,u-6-6
sw2260B-ms98-a-0006,86.857625,86.927625,the,I,sv,u-6-6
sw2260B-ms98-a-0006,86.927625,87.387625,waste,I,sv,u-6-6
sw2260B-ms98-a-0006,87.387625,87.667625,out,I,sv,u-6-6
sw2260B-ms98-a-0006,87.667625,87.797625,of,I,sv,u-6-6
sw2260B-ms98-a-0006,87.797625,87.877625,the,I,sv,u-6-6
sw2260B-ms98-a-0006,87.877625,88.503375,spending,I,sv,u-6-6
sw2260B-ms98-a-0007,89.120625,89.557000,um,B,qh,u-8-1
sw2260B-ms98-a-0007,89.977125,90.067500,i,I,qh,u-8-1
sw2260B-ms98-a-0007,90.067500,90.170375,don't,I,qh,u-8-1
sw2260B-ms98-a-0007,90.170375,90.270375,know,I,qh,u-8-1
sw2260B-ms98-a-0007,90.270375,90.520375,what,I,qh,u-8-1
sw2260B-ms98-a-0007,90.520375,90.690375,y'all,I,qh,u-8-1
sw2260B-ms98-a-0007,90.690375,90.770375,are,I,qh,u-8-1
sw2260B-ms98-a-0007,90.770375,91.070375,paying,I,qh,u-8-1
sw2260B-ms98-a-0007,91.070375,91.160375,in,I,qh,u-8-1
sw2260B-ms98-a-0007,91.160375,91.650375,Dallas,I,qh,u-8-1
sw2260B-ms98-a-0007,91.650375,91.930500,but,B,sv,u-8-2
sw2260B-ms98-a-0007,92.194125,92.280375,you,I,sv,u-8-2
sw2260B-ms98-a-0007,92.280375,92.400375,know,I,sv,u-8-2
sw2260B-ms98-a-0007,92.400375,92.500375,it,I,sv,u-8-2
sw2260B-ms98-a-0007,92.500375,92.690375,seems,I,sv,u-8-2
sw2260B-ms98-a-0007,92.690375,92.890375,like,I,sv,u-8-2
sw2260B-ms98-a-0007,92.890375,92.990375,we,I,sv,u-8-2
sw2260B-ms98-a-0007,92.990375,93.230375,pay,I,sv,u-8-2
sw2260B-ms98-a-0007,93.230375,93.310375,the,I,sv,u-8-2
sw2260B-ms98-a-0007,93.310375,93.728375,state,I,sv,u-8-2
sw2260B-ms98-a-0007,93.807500,93.880375,you,B,%,u-8-3
sw2260B-ms98-a-0007,93.880375,93.950375,know,I,%,u-8-3
sw2260B-ms98-a-0007,93.950375,94.060375,there,I,%,u-8-3
sw2260B-ms98-a-0007,94.060375,94.150375,is,I,%,u-8-3
sw2260B-ms98-a-0007,94.150375,94.374625,a,I,%,u-8-3
sw2260B-ms98-a-0008,94.881000,95.259125,the,B,sv,u-8-4
sw2260B-ms98-a-0008,95.259125,95.630250,taxes,I,sv,u-8-4
sw2260B-ms98-a-0008,95.630250,95.770250,is,I,sv,u-8-4
sw2260B-ms98-a-0008,95.770250,95.970250,set,I,sv,u-8-4
sw2260B-ms98-a-0008,95.970250,96.170250,by,I,sv,u-8-4
sw2260B-ms98-a-0008,96.170250,96.530250,you,I,sv,u-8-4
sw2260B-ms98-a-0008,96.530250,96.960250,know,I,sv,u-8-4
sw2260B-ms98-a-0008,97.310500,97.590250,the,I,sv,u-8-4
sw2260B-ms98-a-0008,97.590250,97.940250,the,I,sv,u-8-4
sw2260B-ms98-a-0008,97.940250,98.360250,state,I,sv,u-8-4
sw2260B-ms98-a-0008,98.360250,98.480250,and,I,sv,u-8-4
sw2260B-ms98-a-0008,98.480250,98.540250,the,I,sv,u-8-4
sw2260B-ms98-a-0008,98.540250,98.840250,city,I,sv,u-8-4
sw2260B-ms98-a-0008,98.840250,99.000250,can,I,sv,u-8-4
sw2260B-ms98-a-0008,99.000250,99.230250,add,I,sv,u-8-4
sw2260B-ms98-a-0008,99.230250,99.540250,theirs,I,sv,u-8-4
sw2260B-ms98-a-0008,99.540250,99.680250,and,B,sv,u-8-5
sw2260B-ms98-a-0008,99.680250,99.740250,the,I,sv,u-8-5
sw2260B-ms98-a-0008,99.740250,100.040250,county,I,sv,u-8-5
sw2260B-ms98-a-0008,100.040250,100.330250,adds,I,sv,u-8-5
sw2260B-ms98-a-0008,100.330250,100.730250,theirs,I,sv,u-8-5
sw2260B-ms98-a-0008,100.730250,100.920250,and,B,sv,u-8-6
sw2260B-ms98-a-0008,101.232875,101.280250,you,I,sv,u-8-6
sw2260B-ms98-a-0008,101.280250,101.350250,know,I,sv,u-8-6
sw2260B-ms98-a-0008,101.350250,101.490250,we're,I,sv,u-8-6
sw2260B-ms98-a-0008,101.490250,101.780250,paying,I,sv,u-8-6
sw2260B-ms98-a-0008,101.780250,102.120250,almost,I,sv,u-8-6
sw2260B-ms98-a-0008,102.120250,102.350250,eight,I,sv,u-8-6
sw2260B-ms98-a-0008,102.350250,102.760250,percent,I,sv,u-8-6
sw2260B-ms98-a-0008,102.760250,103.040250,sales,I,sv,u-8-6
sw2260B-ms98-a-0008,103.040250,103.420250,tax,I,sv,u-8-6
sw2260B-ms98-a-0008,103.420250,103.590250,right,I,sv,u-8-6
sw2260B-ms98-a-0008,103.590250,103.770250,now,I,sv,u-8-6
sw2260B-ms98-a-0008,103.770250,103.980250,which,I,sv,u-8-6
sw2260B-ms98-a-0008,103.980250,104.180250,seems,I,sv,u-8-6
sw2260B-ms98-a-0008,104.180250,104.320250,to,I,sv,u-8-6
sw2260B-ms98-a-0008,104.320250,104.440250,me,I,sv,u-8-6
sw2260B-ms98-a-0008,104.440250,104.950250,nuts,I,sv,u-8-6
sw2260B-ms98-a-0008,104.950250,105.050250,i,B,sd,u-8-7
sw2260B-ms98-a-0008,105.050250,105.330250,came,I,sd,u-8-7
sw2260B-ms98-a-0008,105.330250,105.510250,from,I,sd,u-8-7
sw2260B-ms98-a-0008,105.510250,106.423625,California,I,sd,u-8-7
sw2260B-ms98-a-0009,107.086750,107.444000,and,B,sd,u-8-8
sw2260B-ms98-a-0009,107.595250,107.666750,you,I,sd,u-8-8
sw2260B-ms98-a-0009,107.666750,107.806750,know,I,sd,u-8-8
sw2260B-ms98-a-0009,107.806750,107.926750,when,I,sd,u-8-8
sw2260B-ms98-a-0009,107.926750,108.046750,i,I,sd,u-8-8
sw2260B-ms98-a-0009,108.046750,108.306750,left,I,sd,u-8-8
sw2260B-ms98-a-0009,108.306750,108.476750,there,I,sd,u-8-8
sw2260B-ms98-a-0009,108.476750,108.616750,we,I,sd,u-8-8
sw2260B-ms98-a-0009,108.616750,108.906750,paid,I,sd,u-8-8
sw2260B-ms98-a-0009,108.906750,109.226750,six,I,sd,u-8-8
sw2260B-ms98-a-0009,109.226750,109.476750,cents,I,sd,u-8-8
sw2260B-ms98-a-0009,109.476750,109.616750,on,I,sd,u-8-8
sw2260B-ms98-a-0009,109.616750,109.686750,the,I,sd,u-8-8
sw2260B-ms98-a-0009,109.686750,110.006750,dollar,I,sd,u-8-8
sw2260B-ms98-a-0009,110.006750,110.096750,and,B,sd,u-8-9
sw2260B-ms98-a-0009,110.096750,110.246750,that,I,sd,u-8-9
sw2260B-ms98-a-0009,110.246750,110.356750,was,I,sd,u-8-9
sw2260B-ms98-a-0009,110.356750,110.576750,like,I,sd,u-8-9
sw2260B-ms98-a-0009,110.576750,110.666750,one,I,sd,u-8-9
sw2260B-ms98-a-0009,110.666750,110.726750,of,I,sd,u-8-9
sw2260B-ms98-a-0009,110.726750,110.796750,the,I,sd,u-8-9
sw2260B-ms98-a-0009,110.796750,111.176750,highest,I,sd,u-8-9
sw2260B-ms98-a-0009,111.176750,111.256750,in,I,sd,u-8-9
sw2260B-ms98-a-0009,111.256750,111.342000,the,I,sd,u-8-9
sw2260B-ms98-a-0009,111.342000,111.861125,nation,I,sd,u-8-9
sw2260B-ms98-a-0011,114.083625,114.680000,yeah,B,b,u-10-1
sw2260B-ms98-a-0012,116.147250,116.243500,yeah,B,b,u-12-1
sw2260B-ms98-a-0012,116.243500,116.433500,ours,O,,
sw2260B-ms98-a-0012,116.433500,116.553500,is,B,sd,u-12-2
sw2260B-ms98-a-0012,116.553500,116.883500,seven,I,sd,u-12-2
sw2260B-ms98-a-0012,116.883500,117.143500,point,I,sd,u-12-2
sw2260B-ms98-a-0012,117.143500,117.453500,seven,I,sd,u-12-2
sw2260B-ms98-a-0012,117.453500,118.072625,five,I,sd,u-12-2
sw2260B-ms98-a-0012,118.347500,118.733500,[laughter-almost],O,,
sw2260B-ms98-a-0012,118.733500,119.065000,eight,O,,
sw2260B-ms98-a-0012,119.431875,119.565500,and,O,,
sw2260B-ms98-a-0012,119.565500,119.603125,it,B,sd,u-16-1
sw2260B-ms98-a-0012,119.603125,119.903500,drives,I,sd,u-16-1
sw2260B-ms98-a-0012,119.903500,120.023500,me,I,sd,u-16-1
sw2260B-ms98-a-0012,120.023500,120.453500,crazy,I,sd,u-16-1
sw2260B-ms98-a-0012,120.453500,120.583500,i'm,B,sv(^q),u-16-2
sw2260B-ms98-a-0012,120.583500,121.149250,thinking,I,sv(^q),u-16-2
sw2260B-ms98-a-0012,121.149250,121.263500,you,I,sv(^q),u-16-2
sw2260B-ms98-a-0012,121.263500,121.540500,know,I,sv(^q),u-16-2
sw2260B-ms98-a-0012,121.540500,121.943500,everybody,I,sv(^q),u-16-2
sw2260B-ms98-a-0012,121.943500,122.023500,is,I,sv(^q),u-16-2
sw2260B-ms98-a-0012,122.023500,122.293500,sitting,I,sv(^q),u-16-2
sw2260B-ms98-a-0012,122.293500,122.433500,here,I,sv(^q),u-16-2
sw2260B-ms98-a-0012,122.433500,122.883500,screaming,I,sv(^q),u-16-2
sw2260B-ms98-a-0012,122.883500,123.243000,about,I,sv(^q),u-16-2
sw2260B-ms98-a-0013,123.624875,123.773750,we,I,sv(^q),u-16-2
sw2260B-ms98-a-0013,123.773750,124.033750,don't,I,sv(^q),u-16-2
sw2260B-ms98-a-0013,124.033750,124.233750,want,I,sv(^q),u-16-2
sw2260B-ms98-a-0013,124.233750,124.283750,a,I,sv(^q),u-16-2
sw2260B-ms98-a-0013,124.283750,124.673750,state,I,sv(^q),u-16-2
sw2260B-ms98-a-0013,124.673750,125.053750,income,I,sv(^q),u-16-2
sw2260B-ms98-a-0013,125.053750,125.539250,tax,I,sv(^q),u-16-2
sw2260B-ms98-a-0013,125.682375,125.899000,but,B,sv,u-16-3
sw2260B-ms98-a-0013,126.060875,126.313750,yet,I,sv,u-16-3
sw2260B-ms98-a-0013,126.313750,126.443750,they,I,sv,u-16-3
sw2260B-ms98-a-0013,126.443750,126.733750,allow,I,sv,u-16-3
sw2260B-ms98-a-0013,126.733750,126.903750,the,I,sv,u-16-3
sw2260B-ms98-a-0013,126.903750,127.173750,sales,I,sv,u-16-3
sw2260B-ms98-a-0013,127.173750,127.493750,tax,I,sv,u-16-3
sw2260B-ms98-a-0013,127.493750,127.603750,to,I,sv,u-16-3
sw2260B-ms98-a-0013,127.603750,127.743750,go,I,sv,u-16-3
sw2260B-ms98-a-0013,127.743750,128.083750,up,I,sv,u-16-3
sw2260B-ms98-a-0013,128.083750,128.193750,and,I,sv,u-16-3
sw2260B-ms98-a-0013,128.193750,128.473750,up,I,sv,u-16-3
sw2260B-ms98-a-0013,128.473750,128.623750,and,I,sv,u-16-3
sw2260B-ms98-a-0013,128.623750,128.873750,up,I,sv,u-16-3
sw2260B-ms98-a-0013,128.873750,129.013750,and,I,sv,u-16-3
sw2260B-ms98-a-0013,129.013750,129.223750,up,I,sv,u-16-3
sw2260B-ms98-a-0013,129.223750,129.313750,and,B,sv,u-16-4
sw2260B-ms98-a-0013,129.313750,129.373750,they,I,sv,u-16-4
sw2260B-ms98-a-0013,129.373750,129.553750,don't,I,sv,u-16-4
sw2260B-ms98-a-0013,129.553750,129.613750,do,I,sv,u-16-4
sw2260B-ms98-a-0013,129.613750,129.913750,anything,I,sv,u-16-4
sw2260B-ms98-a-0013,129.913750,130.273750,about,I,sv,u-16-4
sw2260B-ms98-a-0013,130.273750,130.378375,it,I,sv,u-16-4
sw2260B-ms98-a-0014,131.409875,131.850375,so,O,,
sw2260B-ms98-a-0016,133.793000,133.914125,i'm,B,sd,u-20-1
sw2260B-ms98-a-0016,133.914125,134.094125,in,I,sd,u-20-1
sw2260B-ms98-a-0016,134.094125,134.603500,Lubbock,I,sd,u-20-1
sw2260B-ms98-a-0016,134.603500,135.259125,Texas,I,sd,u-20-1
sw2260B-ms98-a-0016,135.639500,136.077875,yeah,B,ny,u-22-1
sw2260B-ms98-a-0018,141.031625,141.351625,that's,B,aa,u-24-1
sw2260B-ms98-a-0018,141.351625,141.671625,true,I,aa,u-24-1
sw2260B-ms98-a-0018,141.671625,141.851625,and,B,sd,u-24-2
sw2260B-ms98-a-0018,141.851625,141.931625,i,I,sd,u-24-2
sw2260B-ms98-a-0018,141.931625,142.181625,did,I,sd,u-24-2
sw2260B-ms98-a-0018,142.181625,142.505250,pay,I,sd,u-24-2
sw2260B-ms98-a-0018,142.505250,142.791625,state,I,sd,u-24-2
sw2260B-ms98-a-0018,142.791625,143.131625,tax,I,sd,u-24-2
sw2260B-ms98-a-0018,143.131625,143.425375,in,I,sd,u-24-2
sw2260B-ms98-a-0018,143.786875,143.941625,in,I,sd,u-24-2
sw2260B-ms98-a-0018,143.941625,144.611625,California,I,sd,u-24-2
sw2260B-ms98-a-0018,144.611625,144.881500,but,B,fe,u-24-3
sw2260B-ms98-a-0018,145.160250,145.421625,my,I,fe,u-24-3
sw2260B-ms98-a-0018,145.421625,145.881625,goodness,I,fe,u-24-3
sw2260B-ms98-a-0018,145.881625,146.451625,that,B,%,u-24-4
sw2260B-ms98-a-0018,146.451625,146.891625,that,I,%,u-24-4
sw2260B-ms98-a-0018,146.891625,147.224375,the,B,sv,u-24-5
sw2260B-ms98-a-0018,148.024750,148.191750,what,I,sv,u-24-5
sw2260B-ms98-a-0018,148.191750,148.229375,do,I,sv,u-24-5
sw2260B-ms98-a-0018,148.229375,148.251625,you,I,sv,u-24-5
sw2260B-ms98-a-0018,148.251625,148.461625,call,I,sv,u-24-5
sw2260B-ms98-a-0018,148.461625,148.581625,it,I,sv,u-24-5
sw2260B-ms98-a-0018,148.581625,148.851625,sales,I,sv,u-24-5
sw2260B-ms98-a-0018,148.851625,149.351625,tax,I,sv,u-24-5
sw2260B-ms98-a-0018,149.675500,149.801625,is,I,sv,u-24-5
sw2260B-ms98-a-0018,149.801625,150.011625,just,I,sv,u-24-5
sw2260B-ms98-a-0018,150.011625,150.261625,getting,I,sv,u-24-5
sw2260B-ms98-a-0018,150.261625,150.811625,outrageous,I,sv,u-24-5
sw2260B-ms98-a-0018,150.811625,150.931625,to,I,sv,u-24-5
sw2260B-ms98-a-0018,150.931625,151.461125,pay,I,sv,u-24-5
sw2260B-ms98-a-0019,152.584125,152.788875,know,O,,
sw2260B-ms98-a-0019,152.788875,152.903125,you,B,sv,u-26-1
sw2260B-ms98-a-0019,152.903125,153.093125,don't,I,sv,u-26-1
sw2260B-ms98-a-0019,153.093125,153.313125,sound,I,sv,u-26-1
sw2260B-ms98-a-0019,153.313125,153.493125,like,I,sv,u-26-1
sw2260B-ms98-a-0019,153.493125,153.613125,you're,I,sv,u-26-1
sw2260B-ms98-a-0019,153.613125,153.793125,from,I,sv,u-26-1
sw2260B-ms98-a-0019,153.793125,154.263125,Dallas,I,sv,u-26-1
sw2260B-ms98-a-0019,154.263125,154.393125,where,B,qw,u-26-2
sw2260B-ms98-a-0019,154.393125,154.483125,do,I,qw,u-26-2
sw2260B-ms98-a-0019,154.483125,154.583125,you,I,qw,u-26-2
sw2260B-ms98-a-0019,154.583125,154.723125,co[me]-,I,qw,u-26-2
sw2260B-ms98-a-0019,154.723125,154.923125,do,I,qw,u-26-2
sw2260B-ms98-a-0019,154.923125,155.043125,you,I,qw,u-26-2
sw2260B-ms98-a-0019,155.043125,155.243125,come,I,qw,u-26-2
sw2260B-ms98-a-0019,155.243125,155.413125,from,I,qw,u-26-2
sw2260B-ms98-a-0019,155.413125,155.876125,originally,I,qw,u-26-2
sw2260B-ms98-a-0019,155.876125,156.393125,Texas,B,qy,u-26-3
sw2260B-ms98-a-0019,156.393125,156.646250,or,O,,
sw2260B-ms98-a-0021,161.976875,162.214500,oh,B,bk,u-28-1
sw2260B-ms98-a-0021,162.214500,162.737375,okay,I,bk,u-28-1
sw2260B-ms98-a-0023,168.713500,168.804500,you,B,qy^d,u-30-1
sw2260B-ms98-a-0023,168.804500,169.174500,just,I,qy^d,u-30-1
sw2260B-ms98-a-0023,169.174500,169.314500,you,I,qy^d,u-30-1
sw2260B-ms98-a-0023,169.314500,169.554500,just,I,qy^d,u-30-1
sw2260B-ms98-a-0023,169.554500,169.954500,managed,I,qy^d,u-30-1
sw2260B-ms98-a-0023,169.954500,170.084500,to,I,qy^d,u-30-1
sw2260B-ms98-a-0023,170.084500,170.607625,escape,I,qy^d,u-30-1
sw2260B-ms98-a-0023,170.607625,170.724500,the,I,qy^d,u-30-1
sw2260B-ms98-a-0023,170.724500,170.884500,real,I,qy^d,u-30-1
sw2260B-ms98-a-0023,170.884500,171.374500,Texan,I,qy^d,u-30-1
sw2260B-ms98-a-0023,171.374500,171.954500,accent,I,qy^d,u-30-1
sw2260B-ms98-a-0023,171.954500,172.034500,i,B,sv,u-32-1
sw2260B-ms98-a-0023,172.034500,172.274500,thought,I,sv,u-32-1
sw2260B-ms98-a-0023,172.274500,172.494500,maybe,I,sv,u-32-1
sw2260B-ms98-a-0023,172.494500,172.554500,you,I,sv,u-32-1
sw2260B-ms98-a-0023,172.554500,172.654500,had,I,sv,u-32-1
sw2260B-ms98-a-0023,172.654500,172.864500,come,I,sv,u-32-1
sw2260B-ms98-a-0023,172.864500,173.014500,from,I,sv,u-32-1
sw2260B-ms98-a-0023,173.014500,173.334500,somewhere,I,sv,u-32-1
sw2260B-ms98-a-0023,173.334500,173.594500,else,I,sv,u-32-1
sw2260B-ms98-a-0023,173.594500,173.684500,and,I,sv,u-32-1
sw2260B-ms98-a-0023,173.684500,173.974500,had,I,sv,u-32-1
sw2260B-ms98-a-0023,173.974500,174.184500,some,I,sv,u-32-1
sw2260B-ms98-a-0023,174.184500,175.424500,experience,I,sv,u-32-1
sw2260B-ms98-a-0023,175.424500,175.544500,with,I,sv,u-32-1
sw2260B-ms98-a-0023,175.544500,176.104500,taxes,I,sv,u-32-1
sw2260B-ms98-a-0023,176.104500,176.536500,there,I,sv,u-32-1
sw2260B-ms98-a-0024,178.693000,179.359125,yeah,B,b,u-34-1
sw2260B-ms98-a-0026,194.127375,194.383625,that's,B,aa,u-36-1
sw2260B-ms98-a-0026,194.383625,194.786125,right,I,aa,u-36-1
sw2260B-ms98-a-0028,205.355875,205.751750,yeah,B,b,u-38-1
sw2260B-ms98-a-0030,217.370375,217.533000,oh,B,qy,u-40-1
sw2260B-ms98-a-0030,217.533000,217.663000,were,I,qy,u-40-1
sw2260B-ms98-a-0030,217.663000,217.793000,you,I,qy,u-40-1
sw2260B-ms98-a-0030,217.793000,217.983000,really,I,qy,u-40-1
sw2260B-ms98-a-0030,217.983000,218.183000,trying,B,+,u-42-1
sw2260B-ms98-a-0030,218.183000,218.243000,to,I,+,u-42-1
sw2260B-ms98-a-0030,218.243000,218.543000,find,I,+,u-42-1
sw2260B-ms98-a-0030,218.543000,218.793000,someone,I,+,u-42-1
sw2260B-ms98-a-0030,218.793000,218.883000,at,I,+,u-42-1
sw2260B-ms98-a-0030,218.883000,219.313750,home,I,+,u-42-1
sw2260B-ms98-a-0030,219.886250,220.023000,well,B,sd,u-44-1
sw2260B-ms98-a-0030,220.023000,220.163000,you,I,sd,u-44-1
sw2260B-ms98-a-0030,220.163000,220.508625,know,I,sd,u-44-1
sw2260B-ms98-a-0030,220.508625,221.125500,um,I,sd,u-44-1
sw2260B-ms98-a-0030,221.125500,221.415500,back,I,sd,u-44-1
sw2260B-ms98-a-0030,221.415500,221.787625,then,I,sd,u-44-1
sw2260B-ms98-a-0030,221.787625,221.943000,what,I,sd,u-44-1
sw2260B-ms98-a-0030,221.943000,222.073000,they,I,sd,u-44-1
sw2260B-ms98-a-0030,222.073000,222.253000,try,I,sd,u-44-1
sw2260B-ms98-a-0030,222.253000,222.373000,to,I,sd,u-44-1
sw2260B-ms98-a-0030,222.373000,222.563000,do,I,sd,u-44-1
