sw3113A-ms98-a-0002,3.285375,3.846375,okay,B,b,u-2-1
sw3113A-ms98-a-0002,14.298750,14.467750,i'm,I,sd,u-2-2
sw3113A-ms98-a-0002,14.467750,14.707750,not,I,sd,u-2-2
sw3113A-ms98-a-0002,14.707750,15.127000,sure,I,sd,u-2-2
sw3113A-ms98-a-0003,15.759500,15.891750,and,B,sd,u-2-3
sw3113A-ms98-a-0003,15.891750,16.021750,i,I,sd,u-2-3
sw3113A-ms98-a-0003,16.021750,16.249125,i,I,sd,u-2-3
sw3113A-ms98-a-0003,16.249125,16.451750,look,I,sd,u-2-3
sw3113A-ms98-a-0003,16.451750,16.561750,at,I,sd,u-2-3
sw3113A-ms98-a-0003,16.561750,16.631750,it,I,sd,u-2-3
sw3113A-ms98-a-0003,16.631750,16.811750,more,I,sd,u-2-3
sw3113A-ms98-a-0003,16.811750,17.001750,from,I,sd,u-2-3
sw3113A-ms98-a-0003,17.001750,17.071750,the,I,sd,u-2-3
sw3113A-ms98-a-0003,17.071750,17.411750,civil,I,sd,u-2-3
sw3113A-ms98-a-0003,17.411750,17.691750,side,I,sd,u-2-3
sw3113A-ms98-a-0003,17.691750,17.781750,of,I,sd,u-2-3
sw3113A-ms98-a-0003,17.781750,18.111750,things,I,sd,u-2-3
sw3113A-ms98-a-0003,18.111750,18.271750,that,I,sd,u-2-3
sw3113A-ms98-a-0003,18.271750,18.691750,juries,I,sd,u-2-3
sw3113A-ms98-a-0003,18.691750,18.911750,have,I,sd,u-2-3
sw3113A-ms98-a-0003,18.911750,19.121750,any,I,sd,u-2-3
sw3113A-ms98-a-0003,19.121750,19.531750,sense,I,sd,u-2-3
sw3113A-ms98-a-0003,19.531750,19.826500,of,I,sd,u-2-3
sw3113A-ms98-a-0003,20.771875,21.211750,of,I,sd,u-2-3
sw3113A-ms98-a-0003,21.211750,21.411750,the,I,sd,u-2-3
sw3113A-ms98-a-0003,21.411750,21.941250,value,I,sd,u-2-3
sw3113A-ms98-a-0003,21.941250,22.309375,of,I,sd,u-2-3
sw3113A-ms98-a-0003,22.561750,22.711750,and,I,sd,u-2-3
sw3113A-ms98-a-0003,22.711750,23.260125,worth,I,sd,u-2-3
sw3113A-ms98-a-0003,23.260125,23.541750,so,I,sd,u-2-3
sw3113A-ms98-a-0003,23.541750,23.701750,that,I,sd,u-2-3
sw3113A-ms98-a-0003,23.701750,23.851750,they,I,sd,u-2-3
sw3113A-ms98-a-0003,23.851750,23.994750,have,I,sd,u-2-3
sw3113A-ms98-a-0003,23.994750,24.181750,real,I,sd,u-2-3
sw3113A-ms98-a-0003,24.181750,24.931750,problems,I,sd,u-2-3
sw3113A-ms98-a-0003,24.931750,25.061750,when,I,sd,u-2-3
sw3113A-ms98-a-0003,25.061750,25.141750,it,I,sd,u-2-3
sw3113A-ms98-a-0003,25.141750,25.461750,comes,I,sd,u-2-3
sw3113A-ms98-a-0003,25.461750,25.841750,to,I,sd,u-2-3
sw3113A-ms98-a-0003,25.841750,26.163250,uh,I,sd,u-2-3
sw3113A-ms98-a-0003,27.127375,27.568375,uh,I,sd,u-2-3
sw3113A-ms98-a-0003,27.737875,27.861750,they,B,sd,u-2-4
sw3113A-ms98-a-0003,27.861750,28.011750,can,I,sd,u-2-4
sw3113A-ms98-a-0003,28.011750,28.311750,find,I,sd,u-2-4
sw3113A-ms98-a-0003,28.311750,28.581750,guilt,I,sd,u-2-4
sw3113A-ms98-a-0003,28.581750,28.701750,or,I,sd,u-2-4
sw3113A-ms98-a-0003,28.701750,29.358000,innocence,I,sd,u-2-4
sw3113A-ms98-a-0004,30.571250,30.819250,uh,B,sv,u-4-1
sw3113A-ms98-a-0004,30.819250,31.009250,but,I,sv,u-4-1
sw3113A-ms98-a-0004,31.009250,31.253500,then,I,sv,u-4-1
sw3113A-ms98-a-0004,31.253500,31.429250,when,I,sv,u-4-1
sw3113A-ms98-a-0004,31.429250,31.559250,you,I,sv,u-4-1
sw3113A-ms98-a-0004,31.559250,32.169250,quantify,I,sv,u-4-1
sw3113A-ms98-a-0004,32.169250,32.830000,things,I,sv,u-4-1
sw3113A-ms98-a-0004,33.191625,33.379250,and,I,sv,u-4-1
sw3113A-ms98-a-0004,33.379250,33.519250,that,I,sv,u-4-1
sw3113A-ms98-a-0004,33.519250,33.739250,might,I,sv,u-4-1
sw3113A-ms98-a-0004,33.739250,34.019250,also,I,sv,u-4-1
sw3113A-ms98-a-0004,34.019250,34.289250,hold,I,sv,u-4-1
sw3113A-ms98-a-0004,34.289250,34.799250,criminal,I,sv,u-4-1
sw3113A-ms98-a-0004,34.799250,35.379250,trials,I,sv,u-4-1
sw3113A-ms98-a-0004,35.379250,35.780625,for,I,sv,u-4-1
sw3113A-ms98-a-0004,36.097000,36.259250,how,I,sv,u-4-1
sw3113A-ms98-a-0004,36.259250,36.459250,many,I,sv,u-4-1
sw3113A-ms98-a-0004,36.459250,36.839250,years,I,sv,u-4-1
sw3113A-ms98-a-0004,36.839250,36.959250,is,I,sv,u-4-1
sw3113A-ms98-a-0004,36.959250,37.773250,appropriate,I,sv,u-4-1
sw3113A-ms98-a-0004,38.844375,39.369125,uh,I,sv,u-4-1
sw3113A-ms98-a-0004,39.369125,39.589250,that,I,sv,u-4-1
sw3113A-ms98-a-0004,39.589250,39.719250,they,I,sv,u-4-1
sw3113A-ms98-a-0004,39.719250,40.089250,might,I,sv,u-4-1
sw3113A-ms98-a-0004,40.089250,40.289250,leave,I,sv,u-4-1
sw3113A-ms98-a-0004,40.289250,40.419250,it,I,sv,u-4-1
sw3113A-ms98-a-0004,40.419250,40.519250,to,I,sv,u-4-1
sw3113A-ms98-a-0004,40.519250,40.929250,somebody,I,sv,u-4-1
sw3113A-ms98-a-0004,40.929250,41.449250,else,I,sv,u-4-1
sw3113A-ms98-a-0004,41.449250,41.879250,who,I,sv,u-4-1
sw3113A-ms98-a-0004,41.879250,42.009250,uh,I,sv,u-4-1
sw3113A-ms98-a-0004,42.009250,42.409250,has,I,sv,u-4-1
sw3113A-ms98-a-0004,42.409250,43.089250,expertise,I,sv,u-4-1
sw3113A-ms98-a-0004,43.089250,43.189250,in,I,sv,u-4-1
sw3113A-ms98-a-0004,43.189250,43.619125,that,I,sv,u-4-1
sw3113A-ms98-a-0006,61.953875,62.308125,uh-huh,B,b,u-6-1
sw3113A-ms98-a-0008,70.479500,70.789250,yeah,B,aa,u-8-1
sw3113A-ms98-a-0008,72.071625,72.239625,because_1,O,,
sw3113A-ms98-a-0008,72.239625,72.359625,i,B,sd,u-8-2
sw3113A-ms98-a-0008,72.359625,72.669625,find,I,sd,u-8-2
sw3113A-ms98-a-0008,72.669625,72.865000,that,I,sd,u-8-2
sw3113A-ms98-a-0008,72.865000,73.212000,uh,I,sd,u-8-2
sw3113A-ms98-a-0008,74.183750,74.449625,i've,B,sd,u-8-3
sw3113A-ms98-a-0008,74.449625,74.599625,been,I,sd,u-8-3
sw3113A-ms98-a-0008,74.599625,74.729625,on,I,sd,u-8-3
sw3113A-ms98-a-0008,74.729625,74.779625,a,I,sd,u-8-3
sw3113A-ms98-a-0008,74.779625,75.019625,few,I,sd,u-8-3
sw3113A-ms98-a-0008,75.019625,75.722375,juries,I,sd,u-8-3
sw3113A-ms98-a-0008,76.102875,76.579625,and,B,sd,u-8-4
sw3113A-ms98-a-0008,76.579625,76.916125,uh,I,sd,u-8-4
sw3113A-ms98-a-0008,77.850250,77.949625,as,I,sd,u-8-4
sw3113A-ms98-a-0008,77.949625,78.049625,a,I,sd,u-8-4
sw3113A-ms98-a-0008,78.049625,78.219625,say,I,sd,u-8-4
sw3113A-ms98-a-0008,78.219625,78.619625,i,I,sd,u-8-4
sw3113A-ms98-a-0008,78.619625,78.779625,i,I,sd,u-8-4
sw3113A-ms98-a-0008,78.779625,79.079625,tend,I,sd,u-8-4
sw3113A-ms98-a-0008,79.079625,79.159625,to,I,sd,u-8-4
sw3113A-ms98-a-0008,79.159625,79.339625,be,I,sd,u-8-4
sw3113A-ms98-a-0008,79.339625,79.909625,around,I,sd,u-8-4
sw3113A-ms98-a-0008,79.909625,80.080000,uh,I,sd,u-8-4
sw3113A-ms98-a-0008,80.743000,81.119625,civil,I,sd,u-8-4
sw3113A-ms98-a-0008,81.119625,81.768500,cases,I,sd,u-8-4
sw3113A-ms98-a-0009,82.688500,83.080875,because,I,sd,u-8-4
sw3113A-ms98-a-0009,83.080875,83.330875,i've,I,sd,u-8-4
sw3113A-ms98-a-0009,83.330875,83.470875,been,I,sd,u-8-4
sw3113A-ms98-a-0009,83.470875,83.580875,an,I,sd,u-8-4
sw3113A-ms98-a-0009,83.580875,84.000875,expert,I,sd,u-8-4
sw3113A-ms98-a-0009,84.000875,84.320875,witness,I,sd,u-8-4
sw3113A-ms98-a-0009,84.320875,84.712125,some,I,sd,u-8-4
sw3113A-ms98-a-0009,85.017250,85.510875,and,B,sd,u-8-5
sw3113A-ms98-a-0009,85.510875,85.783375,uh,I,sd,u-8-5
sw3113A-ms98-a-0010,87.444625,87.798000,many,I,sd,u-8-5
sw3113A-ms98-a-0010,87.798000,88.438000,matters,I,sd,u-8-5
sw3113A-ms98-a-0010,88.438000,88.578000,are,I,sd,u-8-5
sw3113A-ms98-a-0010,88.578000,88.888000,so,I,sd,u-8-5
sw3113A-ms98-a-0010,88.888000,90.054375,complicated,I,sd,u-8-5
sw3113A-ms98-a-0010,91.109500,91.288000,that,I,sd,u-8-5
sw3113A-ms98-a-0010,91.288000,91.438000,it's,I,sd,u-8-5
sw3113A-ms98-a-0010,91.438000,91.628000,so,I,sd,u-8-5
sw3113A-ms98-a-0010,91.628000,91.988000,hard,I,sd,u-8-5
sw3113A-ms98-a-0010,91.988000,92.508000,to,I,sd,u-8-5
sw3113A-ms98-a-0010,92.508000,92.710000,uh,I,sd,u-8-5
sw3113A-ms98-a-0010,93.372875,93.558000,come,I,sd,u-8-5
sw3113A-ms98-a-0010,93.558000,93.768000,up,I,sd,u-8-5
sw3113A-ms98-a-0010,93.768000,93.988000,with,I,sd,u-8-5
sw3113A-ms98-a-0010,93.988000,94.108000,the,I,sd,u-8-5
sw3113A-ms98-a-0010,94.108000,94.348000,fair,I,sd,u-8-5
sw3113A-ms98-a-0010,94.348000,94.945250,value,I,sd,u-8-5
sw3113A-ms98-a-0010,95.653250,96.188500,uh,I,sd,u-8-5
sw3113A-ms98-a-0011,96.961625,97.091375,or,I,sd,u-8-5
sw3113A-ms98-a-0011,97.091375,97.191375,the,I,sd,u-8-5
sw3113A-ms98-a-0011,97.191375,97.461375,fair,I,sd,u-8-5
sw3113A-ms98-a-0011,97.461375,97.991375,sentence,I,sd,u-8-5
sw3113A-ms98-a-0011,97.991375,98.429375,and,B,sd,u-8-6
sw3113A-ms98-a-0011,98.429375,98.751375,one,I,sd,u-8-6
sw3113A-ms98-a-0011,98.751375,99.051375,thing,I,sd,u-8-6
sw3113A-ms98-a-0011,99.051375,99.241375,that,I,sd,u-8-6
sw3113A-ms98-a-0011,99.241375,99.741375,you,I,sd,u-8-6
sw3113A-ms98-a-0011,99.741375,99.971375,get,I,sd,u-8-6
sw3113A-ms98-a-0011,99.971375,100.201375,if,I,sd,u-8-6
sw3113A-ms98-a-0011,100.201375,100.451375,you,I,sd,u-8-6
sw3113A-ms98-a-0011,100.451375,100.681375,have,I,sd,u-8-6
sw3113A-ms98-a-0011,100.681375,100.861375,some,I,sd,u-8-6
sw3113A-ms98-a-0011,100.861375,101.561375,expertise,I,sd,u-8-6
sw3113A-ms98-a-0011,101.561375,101.899750,is,I,sd,u-8-6
sw3113A-ms98-a-0012,102.691375,103.230250,uh,I,sd,u-8-6
sw3113A-ms98-a-0012,103.984625,104.419625,you,I,sd,u-8-6
sw3113A-ms98-a-0012,104.419625,104.962000,know,I,sd,u-8-6
sw3113A-ms98-a-0012,104.962000,105.130875,the,I,sd,u-8-6
sw3113A-ms98-a-0012,105.130875,105.600875,range,I,sd,u-8-6
sw3113A-ms98-a-0012,105.600875,106.014375,of,I,sd,u-8-6
sw3113A-ms98-a-0012,106.014375,106.200875,of,I,sd,u-8-6
sw3113A-ms98-a-0012,106.200875,106.830875,possible,I,sd,u-8-6
sw3113A-ms98-a-0012,106.830875,107.532875,values,I,sd,u-8-6
sw3113A-ms98-a-0012,107.532875,107.720875,or,I,sd,u-8-6
sw3113A-ms98-a-0012,107.720875,108.310875,terms,I,sd,u-8-6
sw3113A-ms98-a-0012,108.310875,108.707000,or,I,sd,u-8-6
sw3113A-ms98-a-0012,109.049750,109.150875,you,I,sd,u-8-6
sw3113A-ms98-a-0012,109.150875,109.290875,know,I,sd,u-8-6
sw3113A-ms98-a-0012,109.290875,109.798000,how,I,sd,u-8-6
sw3113A-ms98-a-0012,109.798000,110.580875,heinous,I,sd,u-8-6
sw3113A-ms98-a-0012,110.580875,110.710875,was,I,sd,u-8-6
sw3113A-ms98-a-0012,110.710875,110.780875,the,I,sd,u-8-6
sw3113A-ms98-a-0012,110.780875,111.387250,crime,I,sd,u-8-6
sw3113A-ms98-a-0013,112.613750,112.975250,uh,B,%,u-10-1
sw3113A-ms98-a-0013,112.975250,113.405250,that,I,%,u-10-1
sw3113A-ms98-a-0013,113.405250,113.966250,uh,I,%,u-10-1
sw3113A-ms98-a-0013,113.966250,114.295250,when,B,sd,u-10-2
sw3113A-ms98-a-0013,114.295250,114.385250,i,I,sd,u-10-2
sw3113A-ms98-a-0013,114.385250,114.645250,only,I,sd,u-10-2
sw3113A-ms98-a-0013,114.645250,114.825250,do,I,sd,u-10-2
sw3113A-ms98-a-0013,114.825250,115.550625,something,I,sd,u-10-2
sw3113A-ms98-a-0013,115.829250,116.135250,one,I,sd,u-10-2
sw3113A-ms98-a-0013,116.135250,116.285250,two,I,sd,u-10-2
sw3113A-ms98-a-0013,116.285250,116.415250,or,I,sd,u-10-2
sw3113A-ms98-a-0013,116.415250,116.645250,three,I,sd,u-10-2
sw3113A-ms98-a-0013,116.645250,117.114500,times,I,sd,u-10-2
sw3113A-ms98-a-0013,117.114500,117.325250,i'm,I,sd,u-10-2
sw3113A-ms98-a-0013,117.325250,117.878125,hardly,I,sd,u-10-2
sw3113A-ms98-a-0013,118.013750,118.135250,an,I,sd,u-10-2
sw3113A-ms98-a-0013,118.135250,118.585250,expert,I,sd,u-10-2
sw3113A-ms98-a-0013,118.585250,118.735250,on,I,sd,u-10-2
sw3113A-ms98-a-0013,118.735250,118.867750,it,I,sd,u-10-2
sw3113A-ms98-a-0013,118.867750,119.245500,and,B,sd,u-10-3
sw3113A-ms98-a-0014,120.043500,120.330750,most,I,sd,u-10-3
sw3113A-ms98-a-0014,120.330750,121.029000,juries,I,sd,u-10-3
sw3113A-ms98-a-0015,121.931750,122.141750,over,I,sd,u-10-3
sw3113A-ms98-a-0015,122.141750,122.191750,a,I,sd,u-10-3
sw3113A-ms98-a-0015,122.191750,122.641750,period,I,sd,u-10-3
sw3113A-ms98-a-0015,122.641750,122.977500,of,I,sd,u-10-3
sw3113A-ms98-a-0015,122.977500,123.221750,five,I,sd,u-10-3
sw3113A-ms98-a-0015,123.221750,123.291750,or,I,sd,u-10-3
sw3113A-ms98-a-0015,123.291750,123.591750,ten,I,sd,u-10-3
sw3113A-ms98-a-0015,123.591750,123.921750,years,I,sd,u-10-3
sw3113A-ms98-a-0015,123.921750,124.001750,you,I,sd,u-10-3
sw3113A-ms98-a-0015,124.001750,124.251750,might,I,sd,u-10-3
sw3113A-ms98-a-0015,124.251750,124.491750,sit,I,sd,u-10-3
sw3113A-ms98-a-0015,124.491750,124.681750,on,I,sd,u-10-3
sw3113A-ms98-a-0015,124.681750,125.194125,three,I,sd,u-10-3
sw3113A-ms98-a-0016,126.015500,126.276125,and,B,qh,u-12-1
sw3113A-ms98-a-0016,126.276125,126.586125,so,I,qh,u-12-1
sw3113A-ms98-a-0016,126.586125,126.756125,how,I,qh,u-12-1
sw3113A-ms98-a-0016,126.756125,126.866125,do,I,qh,u-12-1
sw3113A-ms98-a-0016,126.866125,127.308375,you,I,qh,u-12-1
sw3113A-ms98-a-0016,127.308375,127.796125,relate,I,qh,u-12-1
sw3113A-ms98-a-0016,127.796125,127.976125,as,I,qh,u-12-1
sw3113A-ms98-a-0016,127.976125,128.136125,to,I,qh,u-12-1
sw3113A-ms98-a-0016,128.136125,128.546125,whether,I,qh,u-12-1
sw3113A-ms98-a-0016,128.546125,129.238125,this,I,qh,u-12-1
sw3113A-ms98-a-0017,130.015250,130.991875,particular,I,qh,u-12-1
sw3113A-ms98-a-0017,131.071125,131.397625,armed,I,qh,u-12-1
sw3113A-ms98-a-0017,131.397625,131.997625,robbery,I,qh,u-12-1
sw3113A-ms98-a-0017,131.997625,132.240125,was,I,qh,u-12-1
sw3113A-ms98-a-0017,132.240125,132.565125,a,I,qh,u-12-1
sw3113A-ms98-a-0017,132.783625,132.927625,you,I,qh,u-12-1
sw3113A-ms98-a-0017,132.927625,133.007625,know,I,qh,u-12-1
sw3113A-ms98-a-0017,133.007625,133.317625,worth,I,qh,u-12-1
sw3113A-ms98-a-0017,133.317625,133.677625,five,I,qh,u-12-1
sw3113A-ms98-a-0017,133.677625,134.258250,years,I,qh,u-12-1
sw3113A-ms98-a-0017,134.258250,134.427625,or,I,qh,u-12-1
sw3113A-ms98-a-0017,134.427625,134.777625,twenty,O,,
sw3113A-ms98-a-0017,134.777625,135.379125,five,O,,
sw3113A-ms98-a-0019,144.317500,144.670750,um-hum,B,b,u-14-1
sw3113A-ms98-a-0021,154.083250,154.439875,yes,O,,
sw3113A-ms98-a-0023,167.370000,167.730000,um-hum,B,b,u-18-1
sw3113A-ms98-a-0025,171.275250,171.566000,yeah,B,b,u-20-1
sw3113A-ms98-a-0027,191.936250,192.302375,um-hum,B,b,u-22-1
sw3113A-ms98-a-0029,204.499125,204.816125,um-hum,B,b,u-24-1
sw3113A-ms98-a-0031,210.524500,210.635750,well,B,sd,u-26-1
sw3113A-ms98-a-0031,210.635750,210.755750,one,I,sd,u-26-1
sw3113A-ms98-a-0031,210.755750,210.895750,of,I,sd,u-26-1
sw3113A-ms98-a-0031,210.895750,210.955750,the,I,sd,u-26-1
sw3113A-ms98-a-0031,210.955750,211.095750,others,I,sd,u-26-1
sw3113A-ms98-a-0031,211.095750,211.345750,things,I,sd,u-26-1
sw3113A-ms98-a-0031,211.345750,211.445750,that,I,sd,u-26-1
sw3113A-ms98-a-0031,211.445750,211.695750,gets,I,sd,u-26-1
sw3113A-ms98-a-0031,211.695750,211.825750,me,I,sd,u-26-1
sw3113A-ms98-a-0031,211.825750,212.077250,on,I,sd,u-26-1
sw3113A-ms98-a-0031,212.250500,212.505750,on,I,sd,u-26-1
sw3113A-ms98-a-0031,212.505750,212.655750,the,I,sd,u-26-1
sw3113A-ms98-a-0031,212.655750,213.145750,juries,I,sd,u-26-1
sw3113A-ms98-a-0031,213.145750,213.335750,is,I,sd,u-26-1
sw3113A-ms98-a-0031,213.335750,213.647000,that,I,sd,u-26-1
sw3113A-ms98-a-0031,213.993500,214.335750,often,I,sd,u-26-1
sw3113A-ms98-a-0031,214.335750,214.485750,in,I,sd,u-26-1
sw3113A-ms98-a-0031,214.485750,214.545750,the,I,sd,u-26-1
sw3113A-ms98-a-0031,214.545750,215.437875,newspaper,I,sd,u-26-1
sw3113A-ms98-a-0032,216.547250,217.016375,i,I,sd,u-26-1
sw3113A-ms98-a-0032,217.016375,217.226625,i,I,sd,u-26-1
sw3113A-ms98-a-0032,217.226625,217.446375,tend,I,sd,u-26-1
sw3113A-ms98-a-0032,217.446375,217.526375,to,I,sd,u-26-1
sw3113A-ms98-a-0032,217.526375,217.766375,hear,I,sd,u-26-1
sw3113A-ms98-a-0032,217.766375,217.996375,two,I,sd,u-26-1
sw3113A-ms98-a-0032,217.996375,218.420500,things,I,sd,u-26-1
sw3113A-ms98-a-0032,218.420500,218.756375,well,I,sd,u-26-1
sw3113A-ms98-a-0032,218.756375,218.906375,that,I,sd,u-26-1
sw3113A-ms98-a-0032,218.906375,219.076375,go,I,sd,u-26-1
sw3113A-ms98-a-0032,219.076375,219.276375,on,I,sd,u-26-1
sw3113A-ms98-a-0032,219.276375,219.556375,one,B,sd,u-26-2
sw3113A-ms98-a-0032,219.556375,219.756375,is,I,sd,u-26-2
sw3113A-ms98-a-0032,219.756375,219.886375,you,I,sd,u-26-2
sw3113A-ms98-a-0032,219.886375,220.236375,often,I,sd,u-26-2
sw3113A-ms98-a-0032,220.236375,220.406375,see,I,sd,u-26-2
sw3113A-ms98-a-0032,220.406375,220.516375,in,I,sd,u-26-2
sw3113A-ms98-a-0032,220.516375,220.586375,the,I,sd,u-26-2
sw3113A-ms98-a-0032,220.586375,221.375125,headlines,I,sd,u-26-2
sw3113A-ms98-a-0033,222.306125,222.434250,the,I,sd,u-26-2
sw3113A-ms98-a-0033,222.434250,222.724250,big,I,sd,u-26-2
sw3113A-ms98-a-0033,222.724250,223.340000,numbers,I,sd,u-26-2
sw3113A-ms98-a-0034,224.197500,224.569000,uh,B,sd,u-28-1
sw3113A-ms98-a-0034,224.569000,225.042125,and,I,sd,u-28-1
sw3113A-ms98-a-0034,225.042125,225.369000,many,I,sd,u-28-1
sw3113A-ms98-a-0034,225.369000,225.439000,of,I,sd,u-28-1
sw3113A-ms98-a-0034,225.439000,225.679000,those,I,sd,u-28-1
sw3113A-ms98-a-0034,225.679000,225.879000,get,I,sd,u-28-1
sw3113A-ms98-a-0034,225.879000,226.759000,overturned,I,sd,u-28-1
sw3113A-ms98-a-0034,226.759000,226.919000,or,I,sd,u-28-1
sw3113A-ms98-a-0034,226.919000,227.159000,get,I,sd,u-28-1
sw3113A-ms98-a-0034,227.159000,227.915250,reduced,I,sd,u-28-1
sw3113A-ms98-a-0034,228.269375,228.399000,in,I,sd,u-28-1
sw3113A-ms98-a-0034,228.399000,228.739000,terms,I,sd,u-28-1
sw3113A-ms98-a-0034,228.739000,228.929000,of,I,sd,u-28-1
sw3113A-ms98-a-0034,228.929000,229.797625,sentences,I,sd,u-28-1
sw3113A-ms98-a-0034,230.144125,230.219000,or,I,sd,u-28-1
sw3113A-ms98-a-0034,230.219000,230.399000,get,I,sd,u-28-1
sw3113A-ms98-a-0034,230.399000,231.162375,changed,I,sd,u-28-1
sw3113A-ms98-a-0035,231.527125,231.744375,by,B,+,u-30-1
sw3113A-ms98-a-0035,231.744375,231.834375,a,I,+,u-30-1
sw3113A-ms98-a-0035,231.834375,232.234375,judge,I,+,u-30-1
sw3113A-ms98-a-0035,232.234375,232.324375,or,I,+,u-30-1
sw3113A-ms98-a-0035,232.324375,232.384375,an,I,+,u-30-1
sw3113A-ms98-a-0035,232.384375,232.744375,Appeals,I,+,u-30-1
sw3113A-ms98-a-0035,232.744375,233.074375,Court,I,+,u-30-1
sw3113A-ms98-a-0035,233.074375,233.204375,and,B,sd,u-30-2
sw3113A-ms98-a-0035,233.204375,233.394375,that,I,sd,u-30-2
sw3113A-ms98-a-0035,233.394375,233.614375,never,I,sd,u-30-2
sw3113A-ms98-a-0035,233.614375,233.964375,makes,I,sd,u-30-2
sw3113A-ms98-a-0035,233.964375,234.227000,the,I,sd,u-30-2
sw3113A-ms98-a-0035,234.581125,234.644375,the,I,sd,u-30-2
sw3113A-ms98-a-0035,234.644375,235.094375,press,I,sd,u-30-2
sw3113A-ms98-a-0035,235.094375,235.244375,and,B,sv,u-30-3
sw3113A-ms98-a-0035,235.244375,235.601250,so,I,sv,u-30-3
sw3113A-ms98-a-0035,236.211500,236.611125,when,I,sv,u-30-3
sw3113A-ms98-a-0035,236.611125,236.908625,uh,I,sv,u-30-3
sw3113A-ms98-a-0035,237.295250,237.524375,you,I,sv,u-30-3
sw3113A-ms98-a-0035,237.524375,237.744375,or,I,sv,u-30-3
sw3113A-ms98-a-0035,237.744375,237.804375,i,I,sv,u-30-3
sw3113A-ms98-a-0035,237.804375,237.944375,as,I,sv,u-30-3
sw3113A-ms98-a-0035,237.944375,238.054375,an,I,sv,u-30-3
sw3113A-ms98-a-0035,238.054375,238.868250,individual,I,sv,u-30-3
sw3113A-ms98-a-0036,239.619625,239.822875,gets,I,sv,u-30-3
sw3113A-ms98-a-0036,239.822875,239.932875,on,I,sv,u-30-3
sw3113A-ms98-a-0036,239.932875,240.022875,a,I,sv,u-30-3
sw3113A-ms98-a-0036,240.022875,240.342875,jury,I,sv,u-30-3
sw3113A-ms98-a-0036,240.342875,240.492875,we,I,sv,u-30-3
sw3113A-ms98-a-0036,240.492875,240.752875,tend,I,sv,u-30-3
sw3113A-ms98-a-0036,240.752875,240.832875,to,I,sv,u-30-3
sw3113A-ms98-a-0036,240.832875,241.022875,have,I,sv,u-30-3
sw3113A-ms98-a-0036,241.022875,241.525250,certain,I,sv,u-30-3
sw3113A-ms98-a-0036,241.924500,242.222875,mental,I,sv,u-30-3
sw3113A-ms98-a-0036,242.222875,242.812875,images,I,sv,u-30-3
sw3113A-ms98-a-0036,242.812875,243.124500,of,I,sv,u-30-3
sw3113A-ms98-a-0036,243.391875,243.722875,what's,I,sv,u-30-3
sw3113A-ms98-a-0036,243.722875,244.143000,what,I,sv,u-30-3
sw3113A-ms98-a-0036,244.549750,244.852875,because,I,sv,u-30-3
sw3113A-ms98-a-0036,244.852875,244.952875,we,I,sv,u-30-3
sw3113A-ms98-a-0036,244.952875,245.192875,see,I,sv,u-30-3
sw3113A-ms98-a-0036,245.192875,245.272875,the,I,sv,u-30-3
