sw2620B-ms98-a-0003,12.335250,12.999625,uh-huh,B,b,u-2-1
sw2620B-ms98-a-0018,83.201375,83.261375,know,I,sd,u-14-2
sw2620B-ms98-a-0018,83.261375,83.431375,what,I,sd,u-14-2
sw2620B-ms98-a-0018,83.431375,83.641375,was,I,sd,u-14-2
sw2620B-ms98-a-0018,83.641375,84.183500,one,I,sd,u-14-2
sw2620B-ms98-a-0018,84.183500,84.431375,one,I,sd,u-14-2
sw2620B-ms98-a-0018,84.431375,84.791375,great,I,sd,u-14-2
sw2620B-ms98-a-0018,84.791375,85.221375,handy,I,sd,u-14-2
sw2620B-ms98-a-0018,85.221375,85.671375,things,I,sd,u-14-2
sw2620B-ms98-a-0018,86.361375,86.711375,was,I,sd,u-14-2
sw2620B-ms98-a-0018,86.711375,87.141375,this,I,sd,u-14-2
sw2620B-ms98-a-0018,87.141375,87.707250,uh,I,sd,u-14-2
sw2620B-ms98-a-0018,87.707250,88.021375,uh,I,sd,u-14-2
sw2620B-ms98-a-0018,88.271375,88.431375,uh,I,sd,u-14-2
sw2620B-ms98-a-0018,88.431375,88.911375,hamburger,I,sd,u-14-2
sw2620B-ms98-a-0018,88.911375,89.381375,helper,I,sd,u-14-2
sw2620B-ms98-a-0020,91.061250,91.501250,because,B,+,u-16-1
sw2620B-ms98-a-0020,91.501250,91.671250,all,I,+,u-16-1
sw2620B-ms98-a-0020,91.671250,91.751250,you,I,+,u-16-1
sw2620B-ms98-a-0020,91.751250,92.031250,needed,I,+,u-16-1
sw2620B-ms98-a-0020,92.031250,92.191250,was,I,+,u-16-1
sw2620B-ms98-a-0020,92.191250,92.261250,a,I,+,u-16-1
sw2620B-ms98-a-0020,92.261250,92.501250,big,I,+,u-16-1
sw2620B-ms98-a-0020,92.501250,92.941250,frying,I,+,u-16-1
sw2620B-ms98-a-0020,92.941250,93.301250,pan,I,+,u-16-1
sw2620B-ms98-a-0020,93.301250,93.391250,you,B,sd,u-18-1
sw2620B-ms98-a-0020,93.391250,93.741250,dumped,I,sd,u-18-1
sw2620B-ms98-a-0020,93.741250,94.141250,everything,I,sd,u-18-1
sw2620B-ms98-a-0020,94.141250,94.301250,in,I,sd,u-18-1
sw2620B-ms98-a-0020,94.301250,94.901250,together,I,sd,u-18-1
sw2620B-ms98-a-0021,95.756375,95.876375,and,B,sd,u-18-2
sw2620B-ms98-a-0021,95.876375,95.996375,it,I,sd,u-18-2
sw2620B-ms98-a-0021,95.996375,96.146375,was,I,sd,u-18-2
sw2620B-ms98-a-0021,96.146375,96.416375,enough,I,sd,u-18-2
sw2620B-ms98-a-0021,96.416375,96.556375,for,I,sd,u-18-2
sw2620B-ms98-a-0021,96.556375,96.696375,all,I,sd,u-18-2
sw2620B-ms98-a-0021,96.696375,96.996375,five,I,sd,u-18-2
sw2620B-ms98-a-0021,96.996375,97.056375,of,I,sd,u-18-2
sw2620B-ms98-a-0021,97.056375,97.116375,us,I,sd,u-18-2
sw2620B-ms98-a-0021,97.116375,97.256375,six,I,sd,u-18-2
sw2620B-ms98-a-0021,97.256375,97.326375,of,I,sd,u-18-2
sw2620B-ms98-a-0021,97.326375,97.386375,us,I,sd,u-18-2
sw2620B-ms98-a-0022,97.895500,98.205500,six,O,,
sw2620B-ms98-a-0022,98.205500,98.335500,of,O,,
sw2620B-ms98-a-0022,98.335500,98.610250,us,O,,
sw2620B-ms98-a-0024,121.021500,121.771250,oh,B,b,u-20-1
sw2620B-ms98-a-0026,131.876000,132.086000,well,B,ba,u-22-1
sw2620B-ms98-a-0026,132.086000,132.336000,that's,I,ba,u-22-1
sw2620B-ms98-a-0026,132.336000,132.993000,great,I,ba,u-22-1
sw2620B-ms98-a-0028,149.939875,150.590000,uh-huh,B,b,u-24-1
sw2620B-ms98-a-0030,152.946500,153.326125,well,B,sd,u-26-1
sw2620B-ms98-a-0032,155.665875,156.165875,cooking,B,+,u-28-1
sw2620B-ms98-a-0032,156.165875,156.505875,was,I,+,u-28-1
sw2620B-ms98-a-0032,156.505875,156.707125,our,I,+,u-28-1
sw2620B-ms98-a-0032,156.707125,157.528125,secondary,I,+,u-28-1
sw2620B-ms98-a-0032,157.528125,158.135000,interest,I,+,u-28-1
sw2620B-ms98-a-0032,158.244250,158.365875,i,B,h,u-28-2
sw2620B-ms98-a-0032,158.365875,158.624000,mean,I,h,u-28-2
sw2620B-ms98-a-0033,159.847500,160.309625,well,B,sd,u-30-1
sw2620B-ms98-a-0033,160.309625,160.527500,really,I,sd,u-30-1
sw2620B-ms98-a-0033,160.527500,160.737500,just,I,sd,u-30-1
sw2620B-ms98-a-0033,160.737500,161.097500,commune,I,sd,u-30-1
sw2620B-ms98-a-0033,161.097500,161.257500,with,I,sd,u-30-1
sw2620B-ms98-a-0033,161.257500,161.657500,nature,I,sd,u-30-1
sw2620B-ms98-a-0034,162.922625,163.192625,we,B,sd,u-32-1
sw2620B-ms98-a-0034,163.192625,163.832625,started,I,sd,u-32-1
sw2620B-ms98-a-0034,163.832625,164.072875,out,I,sd,u-32-1
sw2620B-ms98-a-0034,164.170750,164.752625,uh,I,sd,u-32-1
sw2620B-ms98-a-0034,164.752625,164.962625,well,B,sd,u-32-2
sw2620B-ms98-a-0034,164.962625,165.092625,we,I,sd,u-32-2
sw2620B-ms98-a-0034,165.092625,165.162625,were,I,sd,u-32-2
sw2620B-ms98-a-0034,165.162625,165.422625,living,I,sd,u-32-2
sw2620B-ms98-a-0034,165.422625,165.522625,in,I,sd,u-32-2
sw2620B-ms98-a-0034,165.522625,165.982625,Florida,I,sd,u-32-2
sw2620B-ms98-a-0034,165.982625,166.082625,at,I,sd,u-32-2
sw2620B-ms98-a-0034,166.082625,166.172625,the,I,sd,u-32-2
sw2620B-ms98-a-0034,166.172625,166.741875,time,I,sd,u-32-2
sw2620B-ms98-a-0035,167.665500,168.065500,and,B,sd,u-32-3
sw2620B-ms98-a-0035,168.065500,168.275500,we,I,sd,u-32-3
sw2620B-ms98-a-0035,168.275500,168.695500,early,I,sd,u-32-3
sw2620B-ms98-a-0035,168.695500,168.825500,in,I,sd,u-32-3
sw2620B-ms98-a-0035,168.825500,169.135500,life,I,sd,u-32-3
sw2620B-ms98-a-0035,169.135500,169.265500,we,I,sd,u-32-3
sw2620B-ms98-a-0035,169.265500,169.795500,discovered,I,sd,u-32-3
sw2620B-ms98-a-0035,169.795500,169.955500,that,I,sd,u-32-3
sw2620B-ms98-a-0035,169.955500,170.255500,six,I,sd,u-32-3
sw2620B-ms98-a-0035,170.255500,170.695500,people,I,sd,u-32-3
sw2620B-ms98-a-0035,170.695500,170.765500,all,I,sd,u-32-3
sw2620B-ms98-a-0035,170.765500,171.055500,going,I,sd,u-32-3
sw2620B-ms98-a-0035,171.055500,171.195500,on,I,sd,u-32-3
sw2620B-ms98-a-0035,171.195500,171.905500,vacation,I,sd,u-32-3
sw2620B-ms98-a-0035,171.905500,172.125500,gets,I,sd,u-32-3
sw2620B-ms98-a-0035,172.125500,172.225500,to,I,sd,u-32-3
sw2620B-ms98-a-0035,172.225500,172.325500,be,I,sd,u-32-3
sw2620B-ms98-a-0035,172.325500,172.725500,very,I,sd,u-32-3
sw2620B-ms98-a-0035,172.725500,173.065500,very,I,sd,u-32-3
sw2620B-ms98-a-0035,173.065500,173.734625,expensive,I,sd,u-32-3
sw2620B-ms98-a-0037,175.488500,175.750625,so,B,sd(^q),u-34-1
sw2620B-ms98-a-0037,175.750625,176.000625,my,I,sd(^q),u-34-1
sw2620B-ms98-a-0037,176.000625,176.270625,ex,I,sd(^q),u-34-1
sw2620B-ms98-a-0037,176.270625,176.790625,decided,I,sd(^q),u-34-1
sw2620B-ms98-a-0037,176.790625,176.900625,we're,I,sd(^q),u-34-1
sw2620B-ms98-a-0037,176.900625,177.030625,going,I,sd(^q),u-34-1
sw2620B-ms98-a-0037,177.030625,177.090625,to,I,sd(^q),u-34-1
sw2620B-ms98-a-0037,177.090625,177.360625,try,I,sd(^q),u-34-1
sw2620B-ms98-a-0037,177.360625,177.923750,camping,I,sd(^q),u-34-1
sw2620B-ms98-a-0037,178.424750,178.610625,and,B,sd,u-34-2
sw2620B-ms98-a-0037,178.610625,178.830625,she,I,sd,u-34-2
sw2620B-ms98-a-0037,178.830625,179.020625,went,I,sd,u-34-2
sw2620B-ms98-a-0037,179.020625,179.200625,out,I,sd,u-34-2
sw2620B-ms98-a-0037,179.200625,179.450625,one,I,sd,u-34-2
sw2620B-ms98-a-0037,179.450625,179.710625,day,I,sd,u-34-2
sw2620B-ms98-a-0037,179.710625,179.820625,on,I,sd,u-34-2
sw2620B-ms98-a-0037,179.820625,179.900625,the,I,sd,u-34-2
sw2620B-ms98-a-0037,179.900625,180.200625,spur,I,sd,u-34-2
sw2620B-ms98-a-0037,180.200625,180.260625,of,I,sd,u-34-2
sw2620B-ms98-a-0037,180.260625,180.320625,the,I,sd,u-34-2
sw2620B-ms98-a-0037,180.320625,180.710625,moment,I,sd,u-34-2
sw2620B-ms98-a-0037,181.190625,181.350625,and,I,sd,u-34-2
sw2620B-ms98-a-0037,181.350625,181.530625,bought,I,sd,u-34-2
sw2620B-ms98-a-0037,181.530625,181.580625,a,I,sd,u-34-2
sw2620B-ms98-a-0037,181.580625,181.930625,tent,I,sd,u-34-2
sw2620B-ms98-a-0039,183.835625,183.985625,and,B,sd,u-36-1
sw2620B-ms98-a-0039,183.985625,184.215625,that's,I,sd,u-36-1
sw2620B-ms98-a-0039,184.215625,184.355625,how,I,sd,u-36-1
sw2620B-ms98-a-0039,184.355625,184.515625,we,I,sd,u-36-1
sw2620B-ms98-a-0039,184.515625,184.695625,got,I,sd,u-36-1
sw2620B-ms98-a-0039,184.695625,185.265625,started,I,sd,u-36-1
sw2620B-ms98-a-0039,185.265625,185.405625,we,B,sd,u-38-1
sw2620B-ms98-a-0039,185.405625,185.575625,did,I,sd,u-38-1
sw2620B-ms98-a-0039,185.575625,185.665625,it,I,sd,u-38-1
sw2620B-ms98-a-0039,185.665625,185.815625,for,I,sd,u-38-1
sw2620B-ms98-a-0039,185.815625,186.315625,years,I,sd,u-38-1
sw2620B-ms98-a-0039,186.315625,186.435625,and,I,sd,u-38-1
sw2620B-ms98-a-0039,186.435625,187.016000,years,I,sd,u-38-1
sw2620B-ms98-a-0039,187.016000,187.535000,uh,I,sd,u-38-1
sw2620B-ms98-a-0041,193.848375,194.384875,well,B,nd,u-40-1
sw2620B-ms98-a-0041,194.384875,194.610875,ye[s]-,I,nd,u-40-1
sw2620B-ms98-a-0041,194.610875,195.045375,uh,I,nd,u-40-1
sw2620B-ms98-a-0041,195.572750,195.948375,yes,B,no,u-40-2
sw2620B-ms98-a-0041,195.948375,196.218375,and,I,no,u-40-2
sw2620B-ms98-a-0041,196.218375,196.557625,no,I,no,u-40-2
sw2620B-ms98-a-0041,196.678125,196.759625,i,B,sd^e,u-40-3
sw2620B-ms98-a-0041,196.759625,196.948000,mean,I,sd^e,u-40-3
sw2620B-ms98-a-0041,196.948000,197.397250,um,I,sd^e,u-40-3
sw2620B-ms98-a-0041,198.130625,198.390500,ye[s]-,I,sd^e,u-40-3
sw2620B-ms98-a-0041,198.390500,198.538375,in,I,sd^e,u-40-3
sw2620B-ms98-a-0041,198.538375,198.598375,the,I,sd^e,u-40-3
sw2620B-ms98-a-0041,198.598375,198.888375,winter,I,sd^e,u-40-3
sw2620B-ms98-a-0041,198.888375,199.358375,time,I,sd^e,u-40-3
sw2620B-ms98-a-0041,199.358375,199.658375,yes,I,sd^e,u-40-3
sw2620B-ms98-a-0041,199.658375,199.848375,it's,B,sd,u-40-4
sw2620B-ms98-a-0041,199.848375,200.018375,it,I,sd,u-40-4
sw2620B-ms98-a-0041,200.018375,200.228375,gets,I,sd,u-40-4
sw2620B-ms98-a-0041,200.228375,200.468375,kind,I,sd,u-40-4
sw2620B-ms98-a-0041,200.468375,200.528375,of,I,sd,u-40-4
sw2620B-ms98-a-0041,200.528375,201.031875,chilly,I,sd,u-40-4
sw2620B-ms98-a-0041,201.442500,201.638375,or,I,sd,u-40-4
sw2620B-ms98-a-0041,201.638375,201.768375,it,I,sd,u-40-4
sw2620B-ms98-a-0041,201.768375,202.058375,can,I,sd,u-40-4
sw2620B-ms98-a-0041,202.058375,202.218375,get,I,sd,u-40-4
sw2620B-ms98-a-0041,202.218375,202.638375,chilly,I,sd,u-40-4
sw2620B-ms98-a-0041,203.418375,203.878375,but,B,sd,u-42-1
sw2620B-ms98-a-0041,203.878375,204.128375,uh,I,sd,u-42-1
sw2620B-ms98-a-0041,204.128375,204.308375,there's,I,sd,u-42-1
sw2620B-ms98-a-0041,204.308375,204.548375,really,I,sd,u-42-1
sw2620B-ms98-a-0041,204.548375,204.698375,no,I,sd,u-42-1
sw2620B-ms98-a-0041,204.698375,204.898375,time,I,sd,u-42-1
sw2620B-ms98-a-0041,204.898375,204.988375,of,I,sd,u-42-1
sw2620B-ms98-a-0041,204.988375,205.048375,the,I,sd,u-42-1
sw2620B-ms98-a-0041,205.048375,205.628375,year,I,sd,u-42-1
sw2620B-ms98-a-0041,205.628375,205.798375,that,I,sd,u-42-1
sw2620B-ms98-a-0041,205.798375,205.918375,you,I,sd,u-42-1
sw2620B-ms98-a-0041,205.918375,206.248375,can't,I,sd,u-42-1
sw2620B-ms98-a-0041,206.248375,206.502375,go,I,sd,u-42-1
sw2620B-ms98-a-0042,207.793375,208.276625,uh,B,%,u-44-1
sw2620B-ms98-a-0042,208.276625,208.560750,becau[se]-,O,,
sw2620B-ms98-a-0044,211.804250,212.174250,yes,B,ny,u-46-1
sw2620B-ms98-a-0044,212.174250,212.284250,i'm,B,sd^e,u-46-2
sw2620B-ms98-a-0044,212.284250,212.384250,in,I,sd^e,u-46-2
sw2620B-ms98-a-0044,212.384250,212.894250,Dallas,I,sd^e,u-46-2
sw2620B-ms98-a-0046,222.392375,222.772375,well,B,sd,u-48-1
sw2620B-ms98-a-0046,222.772375,222.842375,it,I,sd,u-48-1
sw2620B-ms98-a-0046,222.842375,223.232375,just,I,sd,u-48-1
sw2620B-ms98-a-0046,223.232375,223.602375,depends,I,sd,u-48-1
sw2620B-ms98-a-0046,223.602375,223.662375,on,I,sd,u-48-1
sw2620B-ms98-a-0046,223.662375,223.862375,where,I,sd,u-48-1
sw2620B-ms98-a-0046,223.862375,223.972375,you,I,sd,u-48-1
sw2620B-ms98-a-0046,223.972375,224.212375,go,I,sd,u-48-1
sw2620B-ms98-a-0046,224.212375,224.362375,for,B,sv,u-48-2
sw2620B-ms98-a-0046,224.362375,224.622375,instance,I,sv,u-48-2
sw2620B-ms98-a-0046,224.622375,224.762375,if,B,+,u-50-1
sw2620B-ms98-a-0046,224.762375,224.872375,you,I,+,u-50-1
sw2620B-ms98-a-0046,224.872375,225.032375,went,I,+,u-50-1
sw2620B-ms98-a-0046,225.032375,225.222375,down,I,+,u-50-1
sw2620B-ms98-a-0046,225.222375,225.312375,to,I,+,u-50-1
sw2620B-ms98-a-0046,225.312375,225.392375,the,I,+,u-50-1
sw2620B-ms98-a-0046,225.392375,225.662375,sea,I,+,u-50-1
sw2620B-ms98-a-0046,225.662375,225.962375,shore,I,+,u-50-1
sw2620B-ms98-a-0046,225.962375,226.042375,it,I,+,u-50-1
sw2620B-ms98-a-0046,226.042375,226.142375,would,I,+,u-50-1
sw2620B-ms98-a-0046,226.142375,226.282375,be,I,+,u-50-1
sw2620B-ms98-a-0046,226.282375,226.892375,wonderful,I,+,u-50-1
sw2620B-ms98-a-0046,226.892375,226.922375,a,I,+,u-50-1
sw2620B-ms98-a-0046,226.922375,227.202375,nice,I,+,u-50-1
sw2620B-ms98-a-0046,227.202375,227.572375,breeze,I,+,u-50-1
sw2620B-ms98-a-0046,227.572375,227.952375,blowing,I,+,u-50-1
sw2620B-ms98-a-0046,227.952375,228.142375,in,I,+,u-50-1
sw2620B-ms98-a-0046,228.142375,228.272375,from,I,+,u-50-1
sw2620B-ms98-a-0046,228.272375,228.332375,the,I,+,u-50-1
sw2620B-ms98-a-0046,228.332375,228.812375,water,I,+,u-50-1
sw2620B-ms98-a-0048,234.647500,234.947500,oh,B,o@,u-52-1
sw2620B-ms98-a-0048,234.947500,235.127500,where,I,o@,u-52-1
sw2620B-ms98-a-0048,235.127500,235.687500,abouts,I,o@,u-52-1
sw2620B-ms98-a-0050,243.795125,244.615125,uh-huh,B,+@,u-54-1
sw2620B-ms98-a-0052,253.985000,254.425000,oh,B,aa,u-56-1
sw2620B-ms98-a-0052,254.425000,255.045000,yes,I,aa,u-56-1
sw2620B-ms98-a-0052,255.045000,255.755000,yes,B,aa^r,u-56-2
sw2620B-ms98-a-0052,256.165000,256.195000,ye[s]-,O,,
sw2620B-ms98-a-0052,256.195000,256.315000,i,B,sd,u-58-1
sw2620B-ms98-a-0052,256.315000,256.733375,co[me]-,O,,
sw2620B-ms98-a-0052,256.914125,257.055000,i,B,+,u-60-1
sw2620B-ms98-a-0052,257.055000,257.315000,come,I,+,u-60-1
sw2620B-ms98-a-0052,257.315000,257.455000,from,I,+,u-60-1
sw2620B-ms98-a-0052,257.455000,257.605000,up,I,+,u-60-1
sw2620B-ms98-a-0052,257.605000,257.665000,in,I,+,u-60-1
sw2620B-ms98-a-0052,257.665000,257.845000,that,I,+,u-60-1
sw2620B-ms98-a-0052,257.845000,258.165000,area,I,+,u-60-1
sw2620B-ms98-a-0052,258.165000,258.265000,i'm,B,sd,u-60-2
sw2620B-ms98-a-0052,258.265000,258.315000,a,I,sd,u-60-2
sw2620B-ms98-a-0052,258.315000,258.425000,New,I,sd,u-60-2
sw2620B-ms98-a-0052,258.425000,258.755000,Yorker,I,sd,u-60-2
sw2620B-ms98-a-0052,258.755000,259.155000,myself,I,sd,u-60-2
sw2620B-ms98-a-0054,261.244750,261.438750,a,B,sd,u-62-1
sw2620B-ms98-a-0054,261.438750,261.635375,little,I,sd,u-62-1
sw2620B-ms98-a-0054,261.635375,261.935375,town,I,sd,u-62-1
sw2620B-ms98-a-0054,261.935375,262.255375,called,I,sd,u-62-1
sw2620B-ms98-a-0054,262.255375,262.845375,Tuckaho,I,sd,u-62-1
sw2620B-ms98-a-0054,262.845375,263.005375,over,I,sd,u-62-1
sw2620B-ms98-a-0054,263.005375,263.125375,by,I,sd,u-62-1
sw2620B-ms98-a-0054,263.125375,263.445375,White,I,sd,u-62-1
sw2620B-ms98-a-0054,263.445375,263.939375,Plains,I,sd,u-62-1
sw2620B-ms98-a-0056,272.901000,273.271000,well,B,sd,u-64-1
sw2620B-ms98-a-0056,273.271000,273.431000,that,I,sd,u-64-1
sw2620B-ms98-a-0056,273.431000,273.481000,i,I,sd,u-64-1
sw2620B-ms98-a-0056,273.481000,273.801000,wouldn't,I,sd,u-64-1
sw2620B-ms98-a-0056,273.801000,274.011000,know,I,sd,u-64-1
sw2620B-ms98-a-0056,274.011000,274.071000,i,B,sd,u-64-2
sw2620B-ms98-a-0056,274.071000,274.321000,left,I,sd,u-64-2
sw2620B-ms98-a-0056,274.321000,274.531000,there,I,sd,u-64-2
sw2620B-ms98-a-0056,274.531000,274.651000,when,I,sd,u-64-2
sw2620B-ms98-a-0056,274.651000,274.711000,i,I,sd,u-64-2
sw2620B-ms98-a-0056,274.711000,274.831000,was,I,sd,u-64-2
sw2620B-ms98-a-0056,274.831000,275.141000,quite,I,sd,u-64-2
sw2620B-ms98-a-0056,275.141000,275.431000,young,I,sd,u-64-2
sw2620B-ms98-a-0058,281.590000,282.190000,uh-huh,B,b,u-66-1
sw2620B-ms98-a-0060,296.290375,296.760375,uh-huh,B,b,u-68-1
sw2620B-ms98-a-0062,302.056500,302.356500,well,B,sd,u-70-1
sw2620B-ms98-a-0062,302.356500,302.476500,uh,I,sd,u-70-1
sw2620B-ms98-a-0062,302.476500,302.806500,me,I,sd,u-70-1
sw2620B-ms98-a-0062,302.806500,303.056500,i,I,sd,u-70-1
sw2620B-ms98-a-0062,303.056500,303.766500,outgrew,I,sd,u-70-1
sw2620B-ms98-a-0062,303.766500,303.946500,uh,I,sd,u-70-1
sw2620B-ms98-a-0062,303.946500,304.476500,sleeping,I,sd,u-70-1
sw2620B-ms98-a-0062,304.476500,304.986500,bags,I,sd,u-70-1
sw2620B-ms98-a-0062,304.986500,305.306500,and,I,sd,u-70-1
sw2620B-ms98-a-0062,305.306500,305.456500,uh,I,sd,u-70-1
sw2620B-ms98-a-0062,305.456500,306.108000,tents,I,sd,u-70-1
sw2620B-ms98-a-0063,306.990625,307.290625,and,B,sd,u-72-1
sw2620B-ms98-a-0063,307.290625,307.410625,i,I,sd,u-72-1
sw2620B-ms98-a-0063,307.410625,307.670625,now,I,sd,u-72-1
sw2620B-ms98-a-0063,307.670625,307.810625,have,I,sd,u-72-1
sw2620B-ms98-a-0063,307.810625,307.870625,a,I,sd,u-72-1
sw2620B-ms98-a-0063,307.870625,308.150625,motor,I,sd,u-72-1
sw2620B-ms98-a-0063,308.150625,308.577125,home,I,sd,u-72-1
sw2620B-ms98-a-0065,313.842125,314.192125,well,B,sd,u-74-1
sw2620B-ms98-a-0065,314.192125,314.242125,i,I,sd,u-74-1
sw2620B-ms98-a-0065,314.242125,314.482125,live,I,sd,u-74-1
sw2620B-ms98-a-0065,314.482125,314.602125,in,I,sd,u-74-1
sw2620B-ms98-a-0065,314.602125,315.016500,mine,I,sd,u-74-1
sw2620B-ms98-a-0065,315.566375,316.191250,yes,B,ny,u-76-1
sw2620B-ms98-a-0067,319.166875,319.666875,uh,B,ny,u-78-1
sw2620B-ms98-a-0067,319.666875,319.976875,well,I,ny,u-78-1
sw2620B-ms98-a-0067,319.976875,320.316875,yes,I,ny,u-78-1
sw2620B-ms98-a-0067,320.316875,320.426875,i,B,sd^e,u-78-2
sw2620B-ms98-a-0067,320.426875,320.826875,consider,I,sd^e,u-78-2
sw2620B-ms98-a-0067,320.826875,321.256875,myself,I,sd^e,u-78-2
sw2620B-ms98-a-0067,321.256875,321.356875,what,I,sd^e,u-78-2
